rid,CPC007_A375_6H:BRD-K58214070-001-07-3:10,CPC007_A549_6H:BRD-K58214070-001-07-3:10,CPC007_A549_24H:BRD-K58214070-001-07-3:10,CPC007_HA1E_6H:BRD-K58214070-001-07-3:10,CPC007_HCC515_6H:BRD-K58214070-001-07-3:10,CPC007_HT29_6H:BRD-K58214070-001-07-3:10,CPC007_HT29_24H:BRD-K58214070-001-07-3:10,CPC007_MCF7_6H:BRD-K58214070-001-07-3:10,CPC007_MCF7_24H:BRD-K58214070-001-07-3:10,CPC007_PC3_6H:BRD-K58214070-001-07-3:10,CPC007_PC3_24H:BRD-K58214070-001-07-3:10,CPC007_VCAP_6H:BRD-K58214070-001-07-3:10
6659,-0.834922075272,1.72351276875,-0.516825199127,-1.41377031803,-3.82315015793,-1.00899541378,-0.353726357222,0.049257658422,-0.12956532836,-2.00271582603,-0.293544411659,0.669431686401
7016,3.4261329174,1.2026309967,0.321590721607,2.82435774803,1.2907999754,1.35847175121,-0.510589182377,-0.864094793797,-0.612487494946,1.31511950493,0.855816781521,0.870292544365
90861,-1.38812088966,-0.125298947096,1.4845161438,-2.32783603668,-1.09045004845,-1.06463289261,-0.702651560307,0.793047964573,-0.0588453821838,-0.982164621353,-0.65083026886,-1.41375505924
10670,-0.283527135849,-0.971508979797,0.275231361389,-3.03223013878,-1.0843000412,-0.15902453661,-0.19295181334,0.413160979748,0.348388582468,-1.15563058853,-0.435006558895,-0.894479691982
79071,-2.47226953506,-3.56716990471,-1.41631758213,-2.30611515045,0.974650025368,-0.0848745405674,-1.10428166389,-1.1454334259,-1.53557252884,-0.297379493713,0.643969237804,-0.7210329175
64746,-0.876779735088,-0.721470355988,-0.253030508757,0.341361790895,-1.6561999321,-1.83396923542,-0.0309808328748,0.969512403011,0.528105854988,0.551305413246,-0.141923964024,-3.20501708984
5366,5.71650409698,2.58117008209,1.03754448891,4.72460460663,2.9360499382,3.03298616409,0.0492134392262,0.557369887829,-0.257898360491,2.60232305527,0.874626159668,0.693957328796
11344,-1.79037034512,0.988505005836,0.256589829922,-0.267473697662,-1.18129992485,-1.74184274673,1.57900989056,0.290697306395,-0.710052907467,-2.34287381172,-1.51903307438,-2.25052499771
10013,0.833839178085,1.34122991562,0.177308768034,1.42929959297,0.374449968338,-0.223165780306,-0.700461745262,-0.278051435947,-0.03038187325,-1.67241120338,-1.05111157894,0.964868187904
5829,-2.83184933662,0.629670739174,2.65442109108,1.32337450981,-1.90084993839,-0.292367517948,0.492346584797,0.659540712833,0.213176265359,-1.62711143494,-0.952303111553,-0.710114598274
5257,1.57756602764,0.246133357286,-1.0328772068,0.751152396202,-1.69135010242,0.276141226292,0.776288866997,0.772125422955,0.0265679359436,-0.112454593182,-0.348222851753,1.19229245186
22794,-0.666727662086,0.171339601278,0.609482765198,0.711348712444,-0.830550014973,0.200672060251,-0.140010729432,1.03602743149,0.888860881329,-0.475417226553,0.878822147846,-1.79892516136
9761,-1.08683741093,0.803638041019,-1.07625567913,-0.936631798744,-1.49720001221,-1.21702408791,0.0786296874285,1.2362639904,1.75003576279,0.349491298199,-0.955651700497,-2.38284158707
23326,-2.74967360497,1.53523862362,0.168727710843,-1.14881467819,-2.13405013084,-1.21973609924,0.61151945591,0.46584585309,-0.706768870354,-2.2306804657,-1.03521227837,-0.409350991249
10972,-0.107220947742,0.591593742371,-1.36694717407,0.152190446854,-2.21105003357,-0.426478266716,0.206057354808,0.662590324879,-0.112096816301,0.148110598326,-1.28992056847,-1.12621498108
10523,-1.8635764122,-0.453966259956,1.09832549095,-1.25404500961,-0.756850004196,-1.7667901516,1.01535487175,1.1580092907,-0.695920228958,-0.502661824226,-0.383300095797,-2.09882879257
79090,3.00173044205,0.601187705994,0.576594293118,-0.569949626923,1.15930008888,0.980666160583,0.971863865852,0.382446229458,0.661206424236,1.15756368637,0.501906692982,0.318540483713
27032,3.04550933838,1.96283149719,0.181419849396,0.256177514791,0.211899995804,1.3364995718,-0.428144603968,0.473384350538,-0.31439602375,1.15472435951,1.03618335724,-0.45389187336
9097,0.97157740593,-0.279544442892,-0.287998586893,-0.0796313509345,-2.14059996605,0.692366123199,0.435169875622,0.713062882423,0.430442929268,0.658622384071,1.11703252792,-0.122806340456
10513,-1.48776841164,-1.50660586357,-0.660013854504,-1.09583735466,-1.62835001945,0.843201756477,-0.646701931953,0.132934957743,-0.799581587315,-0.293163359165,-0.142845779657,-2.33381748199
1891,0.249803930521,0.13316757977,-0.148025512695,0.0891288816929,-0.769250035286,-0.249858081341,-0.102437362075,-1.4489736557,0.287784934044,1.25106585026,0.983627140522,-1.98773884773
3066,-1.23334991932,-0.250201165676,-0.499915570021,-1.77511262894,-0.484349995852,-1.19179773331,-0.696541547775,-0.106480628252,-0.0580317825079,-0.71082007885,-1.00026702881,-1.03813529015
9801,-1.69633507729,-1.1758453846,0.976562201977,-2.55585718155,-2.84870004654,-1.25807523727,-0.982057273388,-0.759399712086,-0.210088565946,-1.8452244997,-1.03936171532,-1.06510400772
1459,0.152124881744,0.235469520092,1.02082335949,2.73367190361,1.69595003128,1.42153978348,1.06255543232,0.152767181396,0.262245088816,0.951166033745,0.878347933292,1.14766716957
9703,-1.05691635609,0.613041520119,0.549525558949,-0.890244066715,-1.15230000019,0.777877211571,1.39596664906,1.69518733025,-0.522869944572,0.0115732401609,-0.721375703812,-1.02654111385
10606,0.0859550908208,-0.0684723854065,-0.963253319263,-0.988310337067,-0.438250005245,-1.00527191162,-0.443710714579,0.521742105484,-0.125215828419,-0.383712381124,-0.197880595922,-0.380595982075
1017,-0.377636909485,0.589962720871,-0.582964479923,-0.274044841528,-1.95114994049,0.179448932409,-1.93315839767,-0.434921443462,-0.211425870657,0.559210956097,0.541247010231,1.48603880405
9813,0.566406965256,0.431020319462,0.22963142395,-2.74735379219,-3.50684976578,0.771649897099,-0.392130017281,-1.38838648796,0.580463886261,0.591454029083,0.653763711452,0.384329050779
7485,-2.87204217911,-1.97830843925,-0.104220703244,-1.87112021446,-1.69105005264,-0.586728096008,0.318240582943,0.442637443542,-0.600620746613,-0.584951281548,-0.744648396969,-0.169173240662
2109,-0.278782635927,1.01101207733,-1.28646349907,-0.447358131409,-1.30715000629,-1.4820933342,0.733636915684,1.17576396465,0.279148131609,-0.762655079365,-1.73300755024,-2.06796765327
23271,3.43716621399,-0.19766291976,1.12425482273,0.13357180357,-1.44394993782,0.646739900112,-0.814740598202,-0.474944859743,-0.110124222934,1.60685873032,0.79117846489,0.341704785824
9915,2.24791717529,-0.841708540916,0.193947166204,0.311488866806,0.542500019073,0.558505237103,-0.476422727108,-1.18072247505,0.664828538895,0.886418759823,0.736001491547,0.563317060471
9552,0.609154462814,0.46452409029,-1.44922792912,1.00421690941,0.766499996185,0.165236234665,-0.16933734715,-0.161403417587,-1.14476323128,0.443544209003,0.101047262549,-0.0792845487595
93487,0.387737214565,1.13186728954,0.0777484923601,-0.904467403889,-0.348999977112,0.629841446877,-0.22917586565,0.610735356808,-0.495626568794,0.725216031075,0.13432765007,0.638791799545
2956,-1.05197668076,-1.29446029663,-0.0582107156515,-6.60975217819,-3.15544986725,-1.4544326067,-0.345511257648,0.14625877142,-0.660470366478,-0.215707480907,-0.488851666451,0.101006671786
11065,-2.03811740875,1.59370064735,1.39917469025,-2.01803803444,0.0425999984145,-0.969354510307,-0.336093962193,-0.0794579684734,0.145132511854,-2.05538988113,-0.911444306374,-1.12408745289
9653,0.680393636227,-0.954534649849,0.237452670932,-0.812133967876,-1.16760003567,1.3345849514,-0.203040778637,1.71066784859,0.787208616734,1.00684058666,1.22944223881,0.671518683434
200081,-1.46606600285,0.194839134812,1.02525353432,-2.51189422607,-2.78539991379,-1.11585700512,-0.544522166252,0.465160965919,-0.145794793963,-1.74194645882,-1.05167543888,-0.85923910141
3337,6.94567871094,-3.51348686218,-0.258758842945,10.0,7.01345014572,2.03443861008,-0.112700134516,0.0184125304222,0.330284357071,3.38121986389,-0.0665398389101,7.84179067612
11073,-0.767632484436,-0.920085906982,0.584652543068,-0.824579656124,1.36444997787,0.367842823267,-0.873565077782,-0.344370007515,-0.0714445859194,1.0436360836,0.592965245247,0.18592402339
23,1.12746810913,0.842723429203,0.12217643857,-0.281406700611,0.888999938965,1.25096750259,1.39829111099,-0.220038726926,0.5253495574,0.365998029709,1.10897731781,-0.656441867352
5641,-0.634101569653,0.532742381096,-1.58424592018,2.13063621521,0.0927499979734,0.387937068939,-0.327774047852,0.0291416849941,0.728284060955,0.355473667383,-0.830074191093,-0.152567997575
8720,0.830618977547,1.25475478172,-0.629766821861,1.19831347466,0.198800012469,1.05886888504,-0.143619760871,0.388413965702,0.255264252424,1.24139082432,0.962686181068,1.59839129448
10782,1.62864232063,-0.938141167164,-0.423291653395,1.71333253384,-0.447399973869,0.879678070545,1.15258455276,-0.406167894602,-1.04098975658,0.820462226868,-0.0986966639757,0.416068255901
25932,-1.31221055984,0.267938375473,-0.434380203485,-2.30106830597,-2.22935009003,1.49563622475,-0.818840622902,1.56539797783,-0.323685795069,-0.674739003181,-1.40532052517,2.45134758949
3028,-0.851384103298,0.51191341877,0.466893643141,-1.1274740696,-1.05579996109,-1.44035863876,0.209333047271,-0.436272025108,0.00905294716358,-1.27351081371,-1.1534307003,-0.52180236578
6804,1.46709728241,2.83841395378,0.684335649014,2.89491939545,0.295800000429,1.05124080181,1.61713719368,-2.67583656311,0.665556252003,-0.728088974953,-1.66083967686,1.06151092052
890,-4.00643157959,-3.35315942764,-0.822030484676,-9.53662872314,-4.78880023956,-2.96564674377,-0.859112024307,0.391782104969,0.309725612402,-2.65072345734,-1.82452988625,-3.73930025101
6390,-3.33586573601,-0.11686757952,-0.0259176194668,-2.9644715786,-2.72749996185,-1.577018857,0.367186874151,-0.267395585775,0.0513273924589,-0.530705988407,-1.60922574997,-2.40389156342
4303,0.765878200531,1.2222700119,-0.88985478878,2.45805025101,0.21424998343,-0.997510552406,0.750213742256,-0.582782864571,-0.116491571069,0.704441845417,-0.218323558569,1.82109212875
10953,0.27340722084,0.550168395042,0.460731685162,-0.150898054242,0.205699980259,-0.39321744442,-1.0702059269,-0.438398271799,-0.313507020473,-3.21648025513,-1.3844845295,-1.57313847542
22889,-0.947586596012,3.14119291306,-0.497868776321,-0.483554065228,2.73099994659,1.27053904533,-0.496168732643,3.36197280884,0.656466007233,1.40315914154,0.565745949745,6.97820329666
3098,-3.6927421093,-2.28224658966,-1.07448935509,-0.55570936203,-3.5391998291,-1.51511359215,-0.270579874516,0.378654628992,-0.138172671199,-0.843757092953,-0.38888245821,-1.00809919834
11044,3.56231379509,1.27502977848,1.08343708515,2.70391893387,2.32870006561,1.08403658867,0.111988782883,-0.875065207481,0.00198375433683,1.34729528427,1.14925646782,0.641907930374
8985,-0.991320490837,2.09709453583,1.95074021816,0.917812824249,0.230350017548,-1.42566072941,0.208398461342,0.573347210884,0.222136303782,-0.148133039474,0.726328611374,0.969820201397
66008,-1.3969193697,-1.43630981445,1.34884727001,-1.00603020191,-0.501399993896,-0.687723517418,0.84929984808,0.676319956779,0.893246054649,-0.0524539202452,-0.972783505917,-1.77441334724
9217,-0.482420742512,-0.658815145493,0.106560960412,-0.220277562737,-1.12234997749,-0.673825263977,-0.535404443741,2.11947774887,0.543934822083,0.321017324924,-0.0808877721429,-0.182254299521
701,2.38969874382,0.265526324511,0.678104400635,-1.62839746475,0.70609998703,0.982073545456,-0.183938384056,-0.676181197166,0.465284883976,1.58874034882,1.11280536652,0.784040570259
6182,-2.2445230484,-0.209179610014,0.251447677612,-1.76881301403,-2.12919998169,-2.43435573578,-0.656452655792,-0.229409441352,-0.131717190146,-1.78062427044,-2.25783205032,-5.31094837189
4860,1.9391644001,-2.64596915245,-0.205012053251,1.15321278572,-0.813300013542,-0.101176634431,-0.740742743015,-0.243948742747,-0.258192360401,1.01630377769,-0.887885868549,3.72412919998
7398,-3.30959439278,-1.08599388599,0.893362462521,-3.93446660042,-1.89954996109,-1.67242515087,-1.23902201653,0.812443912029,-0.854113161564,-0.509248018265,-0.750390470028,-0.282449096441
6117,-0.742189466953,-0.40389969945,0.986711323261,-2.12512302399,-1.91875004768,-0.819380164146,-0.479189038277,0.997234284878,-0.15521620214,-1.63438141346,-0.816800832748,-2.22543740273
23588,-0.266887485981,-4.02544212341,-3.40014362335,-1.7118268013,-1.83099997044,0.551261603832,-1.23110496998,-0.880979657173,0.124470070004,-1.86468589306,-0.852397859097,-1.66581726074
949,1.72308850288,1.47968411446,-0.827853322029,0.34774440527,0.571099996567,-0.030363753438,0.424785614014,0.5089443326,-0.0335070714355,0.214463576674,0.104861795902,1.34580719471
7168,0.0664775520563,-0.535710930824,1.55901813507,-3.56183648109,-0.749650001526,-0.349282294512,0.198498278856,0.065006762743,-0.162306264043,-0.372490376234,-0.289770781994,-3.3284907341
9375,-0.515331506729,-0.0242353081703,0.620087742805,-0.00954871624708,-1.91459989548,-0.44148504734,1.90580904484,0.640078783035,0.951763391495,0.440166294575,-0.354758799076,-0.888134717941
4927,0.276322692633,-1.0353937149,0.163190126419,-0.158284246922,-0.590200006962,0.0157363861799,-0.105300039053,0.0190609395504,0.534812927246,-0.726321876049,-0.771305024624,0.50450527668
2523,3.45745277405,-0.384833753109,0.791080713272,0.924201726913,2.09724998474,1.01283371449,-0.739201903343,-1.12168967724,-0.225499421358,1.30251979828,1.12791061401,-0.611187577248
58497,-3.01930165291,-2.18389129639,-1.06899380684,-1.57950878143,-1.50574994087,-1.20128166676,0.0244982540607,0.0402758866549,-0.862587451935,-0.156745105982,-0.311507821083,-3.12950563431
6856,0.504995465279,1.38470876217,-1.47846972942,0.0676625594497,-2.67680001259,-0.519364714622,-0.0930962115526,1.26973438263,-0.163134276867,-0.350348740816,-0.706899702549,-1.67362141609
26036,-1.60906839371,0.935094475746,0.191593289375,0.160393685102,-3.17484998703,-0.652813911438,1.23056352139,-0.0774306952953,0.3613704741,-1.13529741764,-0.995416045189,-1.88252091408
10206,0.108774974942,1.09062576294,0.243934437633,0.0342108011246,2.63684988022,1.01192939281,-0.879936337471,-1.63140642643,0.612182617188,0.946475923061,0.920308530331,1.488945961
25793,-0.429004311562,1.34980809689,0.271300494671,1.70206212997,0.263099968433,0.3729557693,1.36327767372,0.215698033571,-0.728425562382,0.161497592926,-0.563419818878,-0.421752363443
55556,1.13243329525,-0.719896554947,-0.396285712719,-3.25545597076,0.111749976873,-1.42507767677,-0.702453017235,1.04470586777,-0.330449879169,0.707404077053,-1.21030521393,0.840714871883
3978,-1.04871630669,1.09711265564,-0.546189308167,-0.694468438625,-1.49374997616,-1.98658144474,-1.22183322906,0.521180868149,-1.13675260544,-0.978442072868,-1.20263743401,-0.269344449043
10681,-0.32611349225,-0.737199008465,1.548371315,-0.488620966673,-1.79054999352,0.556356370449,1.90364420414,0.290405869484,-0.495971381664,1.36592030525,-0.630839824677,-1.43447065353
3638,9.0221824646,3.68891763687,-1.26471221447,9.44832897186,1.10590004921,4.6334939003,1.93634366989,-2.05783033371,-0.550611078739,2.09241485596,1.20361757278,7.18664503098
8349,2.83227872849,-0.180434539914,0.895590186119,0.918229043484,2.31809997559,1.36273515224,0.0316884592175,-1.17172777653,0.450588047504,1.14759099483,1.08096194267,0.778280258179
6275,-3.11914134026,-1.02977049351,-1.95358884335,2.22899103165,-4.26185035706,-2.12826228142,-0.405899703503,-0.658752799034,-0.408902257681,-0.299221754074,-2.14548254013,-0.676069676876
3895,4.07620334625,4.46085071564,0.191105276346,3.86367034912,0.885650038719,2.19867491722,-0.37824562192,0.999981164932,0.564403653145,0.884160399437,0.586520254612,1.68900990486
392,-1.28647649288,-0.180132389069,-0.585637152195,-0.85959148407,-0.698499977589,-0.664186477661,0.00299599766731,0.856590032578,-0.712652921677,0.290644645691,0.243317589164,-1.9219712019
9170,0.960933446884,3.4003033638,0.582517445087,1.17352306843,0.319099992514,1.24862790108,0.0981667414308,1.19758009911,-1.33754086494,2.4267771244,1.3883600235,1.00690805912
80347,-4.18834877014,-1.87887907028,-1.29060423374,-2.70822572708,-0.252049982548,-2.62721157074,-0.0552060604095,-0.666189610958,-1.11839914322,-0.966101050377,-0.296721279621,-1.51944339275
23300,-1.66427695751,-2.98209929466,0.341587245464,-1.69763672352,-1.85259997845,-1.91073274612,-0.156261831522,0.695272564888,0.0570880919695,0.112029395998,0.294519603252,-6.3626127243
836,-4.12557220459,-3.17582130432,0.392197817564,-0.445272684097,-2.21050000191,0.276060670614,-0.329196304083,-0.931858479977,-0.109611004591,-0.358010411263,0.711136817932,-0.910982012749
11188,-4.40362548828,-0.121358931065,-0.316603332758,0.573106348515,0.00345000624657,-0.974254786968,0.858514308929,0.458018809557,-0.397740006447,-0.335097312927,0.181664213538,1.68234598637
10898,1.32986879349,-0.586593151093,0.869907736778,-0.159144222736,-2.18244981766,-0.325338333845,2.98631954193,-0.0235851705074,-0.998404681683,0.700932085514,0.00121791660786,0.152619302273
9276,-0.309810936451,-1.75300693512,-0.213241234422,-1.00177252293,-2.1821000576,0.20615196228,1.46425914764,1.56568551064,0.834503233433,0.558841347694,0.185283690691,-0.733728408813
1647,4.09316444397,0.00634045898914,0.886207699776,4.39325714111,0.754899978638,3.90861654282,0.731033682823,0.04772990942,0.899860560894,0.566789388657,0.67043274641,1.54753661156
10285,0.682834506035,0.146269723773,-0.179415464401,-3.94050717354,-0.241499990225,0.912860572338,-0.188824817538,-0.529170274734,0.188171923161,0.661528348923,-0.976238667965,1.83077299595
23386,-1.15868771076,-0.288215339184,0.0546292439103,-2.59354162216,-1.29229998589,-1.01650190353,-0.365154415369,-0.184562027454,-0.679948091507,-1.37999618053,-1.70972061157,-1.29170322418
3156,-1.19657754898,-1.12720799446,0.241880774498,-1.55033779144,-2.05030012131,0.669626832008,1.31909823418,0.44920283556,0.409306675196,1.64563679695,1.11463427544,2.0176217556
10237,-1.32482528687,-0.121137030423,0.825234174728,-1.64102911949,-0.856299996376,-1.55708324909,0.722682118416,0.859977126122,0.371649026871,-0.903446018696,-1.25711464882,-0.921629667282
7077,1.85805666447,0.0978362560272,0.89687114954,0.407650202513,1.40304994583,0.957613945007,0.64923542738,-0.658396601677,0.413913309574,1.28414320946,0.850908756256,1.52191436291
11157,-2.89477539062,-2.31766271591,-1.44512271881,-4.23925685883,-1.05999994278,-1.33485269547,-0.543895363808,0.595614910126,-0.781329095364,-1.2112442255,-1.00582969189,-0.493036210537
22908,-4.44299030304,-1.10761094093,0.735312402248,-5.28798723221,-1.70469999313,-2.83048582077,-1.11107981205,-0.698505282402,0.251084089279,-0.574926316738,-1.10842192173,-2.68284273148
10915,0.565165162086,2.56889796257,0.655199289322,1.8565479517,0.335100024939,-0.72442984581,0.0253993868828,0.468559503555,-0.0338506735861,-1.38476896286,-0.569415032864,1.99339985847
9897,2.07053995132,-0.206175923347,1.28180670738,-1.56085705757,1.54815006256,1.04500877857,0.135478720069,-0.382091879845,-0.401902765036,1.4288533926,1.55832064152,0.428188353777
1759,0.397621631622,1.0124335289,-0.78288257122,1.9154163599,-0.37444999814,-0.545435905457,1.94258284569,1.54559445381,0.546142220497,0.537615478039,1.90640616417,1.72689819336
54541,6.5310125351,1.21594667435,-2.09104681015,6.23226928711,3.01430010796,6.74304819107,1.05333065987,1.05926072598,-0.192055657506,5.70332670212,0.702164888382,9.74060916901
211,1.26114201546,-1.98291301727,2.22358703613,1.30227458477,1.70609998703,0.270968466997,1.36394047737,-0.862196922302,0.49665799737,0.641596198082,0.297817528248,0.672240912914
5048,2.82831478119,-0.835066914558,1.14970159531,-0.884800553322,1.14999997616,1.0233079195,-0.0755557268858,-0.750661492348,-0.100967377424,1.47443199158,1.26599895954,-0.373989701271
84722,0.414791226387,-0.314945459366,1.52651000023,-4.44291591644,-0.472200036049,-0.522880852222,-0.546025633812,-0.289408564568,0.0423427075148,0.558516681194,0.872707009315,-1.49385285378
29890,-3.49872612953,-0.31447571516,0.373668819666,-1.54571914673,-0.803500056267,0.0654943436384,0.213715672493,0.371732056141,0.445876806974,0.783831357956,1.69034051895,0.196222648025
9868,-4.21132659912,-2.15515351295,0.548475980759,-3.93833255768,-0.481849998236,-3.09511375427,0.364233374596,0.587643444538,-0.394609838724,-1.76547253132,-0.151844590902,-1.26829314232
873,-1.28624725342,-0.495052367449,0.124857679009,-1.75940966606,0.241950005293,0.0164775848389,4.86462020874,1.66173660755,1.98698627949,-0.489275515079,0.368273675442,0.367963671684
5580,-0.0421540737152,0.566447734833,1.61606431007,1.27276873589,0.527899980545,-0.807670116425,0.277075886726,-0.298796445131,0.923414647579,0.146805360913,-1.41088652611,-2.66556620598
3725,9.64647006989,7.71105289459,1.62685418129,6.14201259613,9.2063999176,6.81202840805,1.48487770557,-0.397332936525,0.591355800629,5.10579586029,0.0494222193956,4.54163217545
23585,-0.0686187446117,0.459647089243,-0.903502106667,-1.49569988251,-2.38999986649,-0.972719669342,0.127410203218,-0.0543752536178,0.537131130695,-1.03431034088,-1.1281015873,-1.3166475296
51097,-1.23003602028,0.486537128687,0.12144189328,-0.512952029705,-1.77760004997,0.091365814209,-0.725605845451,1.17357432842,1.52913355827,-0.116279363632,-1.03086519241,-0.98984003067
1831,5.52344417572,10.0,0.854838848114,6.50940656662,4.91135025024,1.29465377331,-1.09735774994,-1.22189557552,-0.909723699093,0.250983208418,0.274188518524,4.4025759697
7020,3.95470261574,-0.248603463173,0.36671847105,-0.373456925154,0.683499991894,0.748635649681,-0.820540845394,0.572057187557,-0.2119756639,0.258755624294,1.18661487103,0.382050573826
55893,2.22132277489,1.39590644836,0.540065407753,2.03430151939,1.11944997311,0.172632902861,-0.742922186852,-0.871127486229,0.516337096691,1.42411243916,0.742022037506,0.987806558609
6944,0.955744981766,0.131975442171,0.288700461388,0.59038823843,0.915449976921,0.886843621731,-0.853101789951,-0.88465076685,0.373701035976,0.624853849411,1.39366149902,0.319763034582
22883,-1.0575761795,1.22971534729,0.369198799133,0.50687277317,-0.354149997234,-0.0525932163,0.629258871078,0.573832631111,0.532512128353,-0.249317005277,0.0462823621929,0.295412242413
5601,2.62018680573,0.0660169944167,0.984883546829,-1.10526883602,-0.782850027084,1.03342211246,-1.76832664013,-2.48679447174,0.00897086411715,1.07602632046,1.65520143509,-0.831896960735
10775,-4.90724515915,-4.86361789703,-0.746058642864,-4.73242044449,-1.57220005989,-1.37720036507,-0.732975006104,0.66117477417,1.26419663429,-1.03611946106,1.13718795776,-4.53970384598
4780,2.03211283684,2.42833971977,1.01135647297,0.178003847599,1.38734996319,1.51947760582,-0.602296590805,-0.260839879513,0.46812158823,1.87371444702,0.29824090004,0.796978592873
10904,-1.04711604118,-1.32637906075,0.271975159645,-0.534104466438,0.362249970436,-0.3673838377,-1.71810245514,1.28608429432,0.291473329067,-0.971378087997,-1.8968154192,-1.22618377209
9917,4.38431882858,0.624989509583,-0.0167084634304,0.510500609875,-0.485100030899,0.673702955246,-1.24576973915,0.888190209866,1.42161941528,1.601765275,0.932966947556,1.00594472885
1399,2.23158025742,1.43695807457,-1.5828384161,0.725834310055,-0.683200001717,1.02358388901,-0.0792947411537,0.380572378635,0.0256443619728,1.04463303089,0.685788154602,0.728227674961
24149,-3.23490023613,-1.40100538731,-1.02046442032,-2.05526089668,-1.51859998703,-0.030647277832,-0.224549025297,0.19617831707,0.413458108902,0.464655578136,1.65293622017,-0.944107174873
2222,0.873328030109,-0.530803918839,0.209121614695,1.06396877766,0.157399982214,-0.20040781796,-2.31481981277,-3.15314865112,-0.524078726768,-0.0807411521673,-0.827576339245,2.02121162415
10131,2.66821837425,0.35132303834,0.442247986794,-0.340287983418,0.539900004864,-0.0127176344395,-0.744749307632,0.888958156109,-0.853099346161,-0.518048942089,-0.00997503101826,-0.217886015773
2958,-2.53216910362,-1.47323584557,-1.34836363792,-3.61347341537,-1.69210004807,-1.68297576904,-0.608828604221,-2.7995891571,-0.319226801395,-0.00639169663191,-0.550561964512,-0.399330437183
9650,1.96431589127,-1.08369421959,0.0951381921768,-0.53764206171,0.659600019455,1.82650589943,-0.845118761063,-1.17880988121,0.614540994167,1.02787935734,0.985422849655,1.38780295849
7319,-1.52655482292,-0.413274586201,-0.909954309464,-0.436657160521,-1.77824997902,-0.196077734232,1.21609687805,1.00843954086,-0.0512142926455,0.134607210755,-1.25777363777,0.0268056690693
4817,1.30661892891,0.0602272599936,0.373582750559,-1.01102364063,0.743499994278,0.833334326744,-0.102832563221,-0.967378079891,0.607264459133,0.403023421764,1.35259914398,0.654124259949
9143,-0.694636821747,-0.0752761662006,-0.902615904808,-0.396274149418,0.538049995899,0.967223763466,0.202462792397,-0.607242047787,-0.203114315867,0.616344571114,0.421585828066,1.56330025196
10494,0.492925047874,0.309328854084,0.603938937187,-0.647234618664,-2.03949999809,-0.478820025921,0.186915963888,0.403311938047,-1.40680932999,-0.0743492245674,0.651885151863,-1.3600590229
55324,-2.15803718567,-0.658562541008,-1.36431491375,-1.65479099751,-2.33789992332,-1.47792851925,0.2340695858,-0.0767155513167,0.256594449282,-0.682276010513,-0.31941178441,-0.500110805035
23149,0.105119593441,-0.557014942169,0.415927350521,-1.42578673363,0.513199985027,0.564512133598,-0.891374111176,-0.84384572506,-0.424732446671,-0.728406906128,0.719699442387,1.18926823139
9943,1.79078769684,0.943528234959,-1.10191202164,1.28275930882,-2.46714997292,2.32384681702,3.43256139755,1.15020358562,-0.641058802605,1.53964197636,-0.00628657639027,0.779987156391
6599,0.425886064768,0.966083526611,1.36804556847,0.776391029358,-2.9047498703,0.359265834093,-1.14049220085,0.828409016132,-0.861706733704,0.304295003414,-1.40005707741,0.141274601221
51031,-0.791458368301,-0.298204421997,-0.224063977599,-1.40340316296,-2.73814988136,-0.306518346071,-0.416243076324,-1.0119869709,-0.519892930984,-1.39578723907,-1.12756192684,-2.35278391838
3566,1.828384161,0.320190101862,2.63720178604,2.42933154106,2.23509979248,0.467604726553,0.56142282486,-1.2712264061,-0.309214681387,1.42438304424,0.99654006958,1.05375051498
3815,-0.64645075798,0.762806117535,0.403279036283,3.0610165596,2.81299996376,0.649500370026,-0.329963803291,-0.682912409306,-0.0258503928781,1.47407960892,1.96228456497,1.80240213871
8624,-5.02515125275,-2.02263712883,0.273829489946,-4.77277231216,-3.79589986801,-2.04239082336,0.0406386703253,0.580906748772,-0.399079024792,-1.29389309883,-0.706649839878,-1.96541404724
27346,-2.07781004906,-4.15677547455,0.455513477325,-3.3870844841,-0.425400018692,-0.468318283558,-0.247824519873,0.334496259689,-0.380397468805,-1.2723429203,-1.25836801529,0.438423395157
10489,-1.34254705906,-0.793872594833,0.902497768402,-1.15150046349,-1.6590000391,0.406500995159,-0.243919566274,-0.692660808563,-0.220092117786,0.441659778357,1.0992180109,-1.5004389286
26128,-3.08625864983,-1.20053219795,-0.128549322486,-1.71451306343,-5.28579998016,-0.271378099918,0.64116871357,-1.28414475918,0.520077586174,0.666627287865,-0.419691830873,-1.40548503399
79921,0.250306606293,0.945206046104,-1.15237236023,-0.623544752598,-3.12730002403,0.91534692049,-0.472430109978,-2.02595758438,-1.05328297615,-1.35957181454,-1.10467207432,-1.51779294014
55746,-0.234438538551,-1.84145379066,1.02338194847,-1.74280142784,-0.298500001431,1.12904393673,-1.43178832531,0.449335217476,0.866983890533,0.990105807781,0.348936319351,0.977176070213
23636,-0.915621936321,-1.69092130661,0.710621535778,-3.38473057747,-1.55820000172,-2.0023188591,-0.561516582966,0.608599543571,-0.235956221819,-2.12061262131,-0.942430138588,-1.65292990208
10892,-1.21523106098,0.10640078038,0.360054433346,1.45380330086,-0.0959499925375,-0.236311614513,-0.134318441153,1.11367475986,0.0291521251202,1.32026803493,0.740026175976,0.182294309139
