rid,DOS029_VCAP_24H:BRD-K07110772-001-01-9:4.96,DOS033_A375_24H:BRD-K07110772-001-01-9:4.96,DOS033_A549_24H:BRD-K07110772-001-01-9:4.96,DOS033_HT29_24H:BRD-K07110772-001-01-9:4.96,DOS033_MCF7_24H:BRD-K07110772-001-01-9:4.96,DOS033_PC3_24H:BRD-K07110772-001-01-9:4.96,MUC.CP006_MCF7_6H:BRD-K07110772-001-01-9:9.925,MUC.CP006_MCF7_6H:BRD-K07110772-001-01-9:3.3083,MUC.CP006_MCF7_6H:BRD-K07110772-001-01-9:1.1028,MUC.CP006_MCF7_6H:BRD-K07110772-001-01-9:0.3676,MUC.CP006_MCF7_24H:BRD-K07110772-001-01-9:9.925,MUC.CP006_MCF7_24H:BRD-K07110772-001-01-9:3.3083,MUC.CP006_MCF7_24H:BRD-K07110772-001-01-9:1.1028,MUC.CP006_MCF7_24H:BRD-K07110772-001-01-9:0.3676
2058,0.17513255775,-1.29646873474,0.706215023994,1.57063508034,-0.446679741144,0.528733372688,-0.251856535673,-0.787914037704,-0.610879421234,-0.347234278917,0.607012033463,0.612145006657,-0.049658164382,0.607610940933
7849,0.69053196907,-0.202597826719,0.341394841671,-0.158466383815,0.441434383392,0.0498000085354,-0.0161959715188,-0.474702686071,-0.667493641376,-1.0536416769,-0.35277146101,0.833161652088,1.02594649792,-0.0405198633671
23244,-0.345340758562,0.265296190977,0.473879098892,1.05807816982,0.267942905426,0.101466655731,-0.147810056806,-0.61125010252,-1.15757453442,-0.260738044977,0.151642695069,-0.00404128432274,-0.156302779913,0.607752084732
7494,0.309690773487,-0.979778468609,1.85144019127,0.0656914561987,-0.485108882189,0.242200002074,0.801928400993,0.061973143369,-0.143173754215,0.27889919281,0.856373727322,0.0580419152975,-0.0923619419336,0.316713929176
4836,-0.324219495058,1.04097568989,0.185780867934,0.140047982335,-0.247338473797,-0.162933349609,-0.784587860107,-1.2631509304,0.423777163029,-0.417451679707,-0.548387527466,0.576748013496,-0.304955482483,-0.601717174053
23647,0.464043438435,-0.240126848221,-1.14886856079,-0.947640299797,0.600900769234,0.551133394241,-0.388721555471,-0.172437682748,-1.2547287941,-0.157705724239,-0.135786682367,-0.356495857239,-0.0323297306895,1.16763222218
10617,-0.368470728397,-0.475556910038,0.827579200268,0.0811803936958,0.885674715042,0.108333334327,0.757959425449,0.530696451664,0.0406928062439,-0.220486044884,1.24764418602,0.343663066626,-0.0942519977689,0.422285974026
2184,0.565828561783,-0.569896459579,-0.778090000153,-0.161093816161,0.205307036638,-0.309433341026,0.384341478348,-0.0698550194502,-1.28621387482,0.064954213798,-0.123682193458,-0.764715194702,0.117350757122,0.317154049873
5355,-0.671981811523,-0.378502994776,-0.100347906351,-0.264707744122,-1.72374010086,-0.591766655445,-1.11229074001,1.27868783474,0.648360431194,-0.45774692297,-0.259758532047,-0.115864142776,1.01843214035,-0.462582856417
6659,0.571697592735,-2.0249402523,0.468209147453,0.144387423992,-0.530620098114,0.509333312511,-1.32186686993,-0.49612146616,-0.835008919239,-0.787241518497,0.210347622633,0.128348097205,-0.609696984291,-0.0285417437553
7016,-0.815322935581,1.63149094582,-1.12742710114,0.432336300611,0.511552035809,0.380333334208,0.238342061639,-0.0132850632071,1.89871180058,2.28390669823,-1.00040459633,-0.157633677125,0.713010489941,-0.622459888458
90861,0.548281669617,-1.71029210091,-1.05111849308,0.33785879612,-1.0123051405,-1.81410014629,0.716190338135,-0.0842201113701,-0.507291555405,0.202742755413,-0.152652621269,0.205588877201,-1.26583862305,0.488643378019
10670,0.421041339636,-0.742624640465,-2.76853728294,-0.968776345253,-0.228097707033,-0.684733331203,-0.242110565305,0.659681677818,-1.04505634308,0.560972452164,0.2858543396,0.0145768374205,-0.579267144203,0.320624917746
79071,0.654850363731,-0.259804546833,-1.40725564957,0.793978691101,-0.0808565616608,-0.705366611481,1.32391059399,0.265569120646,0.81980407238,1.19883728027,0.746351480484,0.170418605208,0.0466286540031,-0.154191151261
64746,-0.17685456574,-0.22890162468,-0.136987358332,0.19237588346,-0.380605518818,0.552833378315,-0.264437913895,-0.838831841946,0.843483030796,-0.372359871864,0.835057854652,-0.038263335824,0.492851018906,0.806176185608
5366,-0.739050865173,-0.371043592691,-0.813946247101,0.329171419144,0.699200868607,-0.214166641235,-0.038312509656,0.599250435829,0.180478602648,-0.253174453974,-0.576532125473,0.490605354309,-0.0181843489408,-0.411880910397
11344,0.681029677391,-1.1793718338,-0.150437861681,0.525850892067,-0.350425928831,-0.0471999943256,0.40428763628,0.189748227596,-0.668917894363,0.106774270535,0.737888097763,0.0498131513596,-0.714883446693,0.997483968735
10013,0.0739249438047,-0.289922267199,-0.841627836227,-0.033192127943,-0.656174004078,0.500866651535,-0.475240051746,-0.76255518198,-1.13767194748,-1.36086857319,0.541210889816,0.355079144239,-0.303783297539,0.381454348564
5829,-0.162212848663,-0.732993721962,-0.0788599923253,0.305128991604,-0.496724307537,0.00229999423027,-1.11998867989,-0.942677259445,0.500408530235,-1.11244809628,-0.615397512913,0.308742523193,-0.497890681028,-0.390840411186
5257,-0.954527497292,-0.374518364668,-0.93147277832,0.731997907162,0.132645487785,-0.389033317566,-0.895869612694,-0.547933697701,-0.366827666759,-0.763547241688,-1.0062841177,-0.262749552727,0.752622306347,0.0515768676996
22794,0.0115186870098,-0.930442273617,-0.319573163986,-0.643146038055,-0.366092771292,0.470366626978,-1.34681177139,-1.25661635399,0.0876358896494,-1.65391623974,0.993848562241,0.00985000282526,0.390184640884,-0.195348188281
9761,-0.234545961022,-0.739419937134,-0.824515342712,1.9757437706,-1.20892286301,0.530966639519,-0.545030713081,-0.816565036774,-0.809277296066,-6.976313591,0.43303835392,0.827370285988,-0.39650529623,0.773663043976
23326,0.439917325974,0.28674647212,0.154205024242,0.786114573479,0.453366219997,0.0424667000771,0.132404565811,0.360717654228,0.00824567675591,-2.33817696571,1.17539286613,1.16331470013,-1.25122070312,0.418140769005
10972,-0.435463815928,-1.75256085396,0.749787211418,0.900043725967,-1.37847900391,0.152133360505,0.401395976543,-1.38913822174,-0.441814482212,-0.0215308740735,-0.30253058672,-0.487019687891,0.334656715393,0.780143857002
10523,-0.0421312227845,-1.61789059639,-0.858557760715,0.950803279877,-1.14870882034,0.419999986887,-0.950657010078,-3.45928549767,-0.32200756669,-3.69584298134,0.773564100266,0.296209722757,0.154900640249,0.122418597341
79090,0.0489611923695,0.18102568388,-0.812633216381,-0.412246108055,0.825544595718,1.18959999084,-0.70771497488,-0.884966611862,0.499461114407,-0.775745809078,0.113452464342,-0.379017174244,-1.60572588444,-0.272472500801
27032,-0.869238138199,-1.20447587967,-0.0825935006142,0.184066087008,-0.361299693584,-1.25393331051,-0.0928600206971,-0.272817641497,-0.364631056786,0.161010533571,-0.547753512859,0.499737977982,-0.0687319561839,0.0530277937651
9097,-0.30021750927,-0.539846718311,-0.852983653545,-0.142226859927,0.69796448946,0.753766715527,0.237734720111,0.423438698053,0.132794782519,-0.0309369713068,0.44123339653,1.25821018219,-0.521666646004,0.502590596676
10513,-0.338505893946,0.276216208935,-0.28030371666,0.104749932885,0.738734185696,-1.20760011673,-0.974141478539,-0.0161692947149,-0.765688657761,0.520144581795,0.673027575016,1.21059453487,-1.31605887413,0.372283399105
1891,0.340665191412,0.510616183281,-0.160023540258,0.573126316071,0.448400318623,0.22840000689,-0.522061109543,-0.499454021454,0.604285001755,-0.12244848907,-1.07392573357,-0.414867937565,-0.154312521219,-0.499718278646
3066,0.499690204859,-0.0244134664536,0.608000814915,0.27236700058,-0.169452697039,-0.473466664553,1.0220823288,0.0515230596066,-0.728114783764,0.779151022434,0.409812271595,0.233981609344,-0.464301913977,1.06593251228
9801,0.760736107826,-0.748540520668,1.15457189083,-0.36086460948,-0.506388664246,0.100200027227,-0.0190466120839,-0.204180583358,0.959113895893,0.228658512235,1.44323396683,0.78808170557,-0.0303740054369,0.59864205122
1459,-0.539848268032,-0.161656498909,-2.05905270576,0.337602734566,1.25274777412,-0.830766677856,-0.101010277867,0.142188578844,0.279021769762,-0.0588864535093,-0.264810264111,0.388464808464,0.529404580593,-0.89770591259
9703,-0.282170504332,-0.838658988476,1.17812895775,0.319153934717,-0.578169643879,0.0773666650057,0.304071485996,0.480508267879,-0.864451467991,0.0609206780791,0.223863333464,0.199063122272,-0.740982830524,0.521450281143
10606,-0.110666334629,0.350268185139,1.0874658823,-0.595550000668,0.77411544323,0.377833366394,0.297606259584,0.241577163339,-0.845369100571,0.172915041447,0.0465521253645,-0.410833060741,-0.242253884673,0.728232443333
1017,-0.0120950341225,-0.37004801631,-0.0742308720946,0.180500671268,-0.699791789055,-0.90326666832,0.0140781514347,-0.217768222094,0.741176605225,-0.183420076966,-0.824927031994,-0.367060244083,0.84414601326,-0.172473460436
9813,0.245069742203,0.393098592758,0.106378734112,0.0337107777596,-0.866749584675,0.109466671944,-0.0590151101351,-0.359762698412,-0.23792386055,-0.53573590517,-0.67982339859,0.706857800484,0.494432121515,-0.409570872784
7485,-0.136964395642,-1.61419069767,0.483050942421,0.382290124893,0.24438148737,0.236999988556,0.405555665493,-0.184756100178,1.45088803768,0.616307795048,-0.136659324169,-0.596247017384,1.04419481754,0.892551600933
2109,0.488709390163,-0.788952171803,0.29010233283,-0.243082255125,0.228342413902,-0.100566670299,-1.17303216457,-0.368272513151,-0.909236252308,-6.09476804733,0.0619017332792,-0.274907290936,0.229668825865,0.853248119354
23271,0.0259601175785,-2.53323197365,0.115245565772,-0.646829843521,0.693379759789,-0.271566689014,0.414353787899,-0.240090996027,0.689550817013,-0.26980021596,-0.56525015831,-0.0241753458977,0.475548774004,-0.954660892487
9915,-0.628481805325,0.983409047127,-0.0605390816927,-0.545588254929,0.278302609921,0.0395666360855,0.148314282298,0.273717433214,1.31009221077,0.224673777819,-0.534013450146,0.458382159472,0.810058295727,-0.991924166679
9552,-0.327092885971,-0.329686313868,0.154976591468,-0.452511191368,-0.846906661987,0.220133349299,-2.85091304779,-0.490607738495,0.131222978234,-0.20948715508,-0.54829120636,-0.727583765984,-0.0212242305279,-0.617054879665
93487,-0.0536848157644,-1.3205447197,-0.379858911037,1.89676654339,0.700551450253,-0.382200032473,0.118379384279,1.07480013371,1.61566734314,-0.274942815304,0.156290337443,0.558475971222,0.865594983101,1.07102143764
2956,-0.268115639687,0.839881658554,0.590141177177,-1.02998268604,-0.402004629374,-0.457533359528,-0.00901306048036,1.35831665993,-0.0322760567069,0.267957389355,0.41360399127,1.00303792953,-0.63706278801,0.56520318985
11065,1.34865629673,1.03961062431,0.688589453697,0.364227294922,-0.302804678679,0.0695333182812,0.349946916103,0.924241125584,0.229719698429,0.941325128078,0.732746124268,-0.147661924362,-0.740987420082,0.038884203881
9653,1.28836667538,0.389618456364,-0.55485534668,0.162700340152,0.45849686861,-0.206333339214,-0.111676685512,-0.0836072638631,0.593493580818,-0.558507025242,0.079958088696,-0.313770890236,0.185770750046,-0.109652474523
200081,0.525300502777,-0.224045500159,0.330420047045,0.464354097843,0.404809325933,1.28913331032,0.294936686754,0.45415443182,-0.401449859142,-0.139589041471,0.955742001534,0.941067457199,-1.01040625572,-0.183210521936
3337,0.520106434822,10.0,0.220004886389,-0.342537730932,0.166340813041,0.0220999866724,-0.0339144542813,0.0577700547874,-0.143095016479,0.438349127769,0.430787742138,0.190859645605,-0.00929678976536,0.293803334236
11073,0.468789190054,0.590457975864,0.341051250696,0.126136079431,-3.00298118591,0.0970333367586,1.39888632298,0.723099708557,0.652279734612,1.29230093956,0.116836979985,0.464092135429,-0.922533154488,-0.467903316021
23,1.13835251331,-0.482138812542,-0.824823141098,0.311683952808,-0.708105683327,0.370233356953,-1.04342484474,-1.27427899837,-0.0281710382551,-0.260858356953,-2.28837299347,0.326503157616,-1.49624526501,-0.896933853626
5641,-0.528337538242,0.0364052951336,-0.836878061295,0.0361236035824,-0.0732924938202,1.28150010109,-0.629377543926,1.93879294395,0.224866658449,-0.397431224585,0.957269728184,1.25917339325,-0.830372452736,0.290845632553
8720,-0.290274441242,-0.051724255085,-0.736154735088,0.678142726421,-0.324712693691,-0.437799990177,-0.696046292782,0.153600439429,-0.376390755177,-0.884437263012,0.522084355354,0.346680283546,-1.53444373608,0.27108040452
10782,-0.59144282341,-0.305350065231,-0.726765632629,-0.60719537735,-0.0483897700906,-0.282533347607,1.04689049721,-0.300412207842,0.435367882252,0.502532243729,0.905287802219,0.274168550968,-0.461797565222,0.249919354916
25932,-0.372753351927,0.340710401535,-0.341075778008,-0.155865386128,0.187863886356,0.486400008202,0.466181308031,-0.965019226074,-2.12728214264,-0.0779103264213,-0.553953647614,-0.556873679161,-0.587543129921,0.389219999313
3028,0.147823393345,-0.619192183018,0.402520209551,0.869532883167,-0.0190820395947,-0.0669666752219,-0.420244008303,-1.43676543236,-0.305980324745,-0.16390170157,0.44548791647,-0.275239497423,-0.821830630302,0.346144467592
6804,-1.00456976891,4.88105773926,4.08416318893,1.56912195683,-0.0341861844063,1.35546672344,0.123261347413,0.385119229555,-0.460386008024,-0.661619186401,0.295395076275,-0.22873224318,-0.954161584377,-0.92120885849
890,-0.0499817430973,-0.245308160782,0.285171747208,-0.897934556007,-1.30737388134,0.147333353758,0.136535808444,0.208130538464,-0.0846528410912,0.340585529804,0.722108840942,-0.100943177938,0.436651557684,0.447970867157
6390,-3.22960448265,-0.664844512939,0.649391651154,-0.0147843360901,0.330422878265,-0.713933348656,-0.16023889184,0.0228630732745,-1.26968038082,1.18191194534,-0.116088762879,-0.457283914089,-0.124060384929,0.795059919357
4303,-0.0700680166483,0.0505284965038,-1.36556196213,1.82177865505,-0.268449097872,0.569999992847,0.0352039113641,-1.32075762749,-0.278598994017,0.381566256285,0.0960554555058,-0.230029836297,0.159149900079,-0.308024734259
10953,0.462718486786,0.476971417665,1.17134976387,0.0955067127943,-0.468777894974,0.14620000124,0.821698188782,0.645370125771,-1.00371992588,0.465195894241,0.385546326637,-0.266576677561,-0.572300434113,0.465913623571
22889,-2.65307331085,-0.154330000281,0.0411753617227,1.08688545227,0.283076047897,0.257900059223,0.428275108337,-0.0428340882063,0.063989341259,-0.2636975348,0.463385432959,0.872971892357,0.841331660748,0.845506727695
3098,-0.444234251976,-1.63046705723,-0.0509406775236,-0.290367126465,-0.119413599372,0.20870000124,0.140266671777,0.0333383381367,-0.999686181545,-0.598658800125,0.0662427544594,-0.107920408249,-0.916888535023,0.317232131958
11044,0.387858510017,0.957490563393,-0.498528450727,-0.375931590796,0.951120495796,0.58593338728,-0.262364447117,-0.039489582181,0.791140019894,0.702262222767,-0.659927487373,-0.168676406145,-0.0563584640622,-1.43454551697
8985,1.14211797714,-0.449227303267,0.615022301674,-1.51942944527,-0.214940711856,0.0249000042677,0.378029972315,0.621996641159,-0.232858762145,-0.301103174686,-0.399409025908,0.325182765722,-0.749303638935,0.00804649014026
66008,1.02612531185,-0.0457160770893,0.34481972456,-0.837620913982,0.0668896436691,-0.11906671524,-0.712093949318,-0.424215555191,-0.569053649902,-0.797950863838,-0.446823388338,-0.158702626824,-0.505110442638,-0.0414272993803
9217,-0.143770009279,-1.50891363621,1.13640856743,0.718355059624,0.240901142359,-1.14673340321,0.949307918549,-0.677959680557,0.627677559853,0.476032227278,-0.589265465736,-0.268919199705,0.193751245737,0.884794950485
701,-1.54490792751,0.649401605129,-0.803385734558,0.0657996982336,0.586228489876,0.193766698241,0.143331035972,-0.617173552513,1.52622926235,0.0452199876308,-0.799872636795,0.167370319366,0.801455974579,-0.571432173252
6182,-0.360687583685,-1.06630480289,0.175890982151,-0.594483852386,-0.288302361965,-0.224633336067,-0.386261165142,-0.55029040575,-0.800401747227,-0.290118068457,-0.739567160606,-0.77769523859,-0.692747473717,0.979642391205
4860,0.349507153034,0.152150645852,1.24017906189,-0.841701984406,0.80893611908,-0.482000023127,1.20736467838,0.567508876324,-0.468120098114,0.926489591599,0.720976114273,0.203341722488,-0.352298170328,0.447482705116
7398,0.737922370434,-0.976011693478,1.69923973083,0.438826143742,-0.433719277382,-0.191733360291,0.366234064102,0.579460501671,0.0826613605022,0.567237436771,-0.0241743270308,0.999941706657,0.1791267097,0.317985504866
6117,0.713141918182,-0.768041372299,0.154296338558,0.502287149429,-0.0240890979767,0.806366682053,0.0293457955122,-1.32022726536,0.114109307528,-0.662414968014,0.702718555927,0.248629361391,-1.15994620323,0.982749700546
23588,-4.10901021957,0.149119511247,0.858431577682,0.247818589211,0.056497849524,-0.616300046444,0.00249018520117,-0.954404771328,-0.102011479437,-0.314277887344,0.418858468533,-0.11955139786,1.03381335735,0.634323120117
949,-2.95353484154,-0.386525213718,-0.573184609413,0.725603401661,-1.14527773857,-0.0925000309944,-0.743965148926,-0.54252153635,-0.255616426468,-1.05791854858,-0.688845813274,-0.73942399025,-0.074851423502,-0.0228597708046
7168,-0.194768697023,0.871147990227,-2.68502354622,0.205209583044,0.220786064863,0.218266665936,1.28835093975,-0.807585418224,-0.0403681658208,1.20415353775,-0.308695673943,1.12274646759,-0.314687222242,0.24949914217
9375,0.155600219965,-1.3308506012,0.588395118713,-0.068762011826,-0.233969897032,0.0640000402927,0.798682928085,-0.133875444531,-0.143616706133,0.550835609436,0.616479873657,0.142858609557,0.528475522995,0.937002778053
4927,2.56835341454,0.348605573177,-0.354118913412,0.361307919025,-0.356624901295,0.104299999774,-0.0140453539789,-0.509077787399,-0.212194770575,0.930541574955,0.541615724564,0.086992636323,-0.355521082878,0.395528495312
2523,-1.33595311642,0.190099418163,-0.412866503,-0.215135514736,-0.244245991111,-1.70406675339,-0.359470486641,-0.729608416557,0.927826583385,0.0141193717718,-0.36305129528,-0.583310961723,0.415000677109,-1.30969953537
58497,0.379829704762,-0.503876328468,-0.537233948708,0.20062482357,-0.32931932807,0.442466676235,-0.00296309776604,-0.381903797388,-0.753367543221,-0.731983423233,0.243307232857,-0.595510065556,0.200249791145,0.783906459808
6856,-0.568228065968,-0.746539115906,-0.39731618762,-0.131388440728,-2.37956976891,-0.639400005341,-0.0325319766998,-0.892926454544,-0.370914071798,0.119172222912,-0.200099438429,0.0323102399707,-1.06670045853,0.714947223663
26036,-0.345276981592,-1.27994382381,-0.087534584105,0.219303846359,-0.320150494576,0.0177667140961,0.522073447704,-0.419512987137,0.196706727147,0.313238322735,0.902109503746,0.616780519485,0.478676170111,1.0981041193
10206,-1.19124138355,0.517630577087,0.271455526352,-0.492564439774,0.319332033396,0.995733380318,-0.56853967905,0.457746356726,1.26926159859,0.44058483839,-0.366678416729,-0.423453629017,0.546006023884,-0.519846439362
25793,-3.32964062691,-1.02932631969,-0.31494396925,-0.136638402939,0.037751942873,0.261966705322,-0.617317914963,-0.00920412223786,-0.76490020752,-0.183018490672,0.824369192123,0.478859990835,-0.450027316809,0.266591250896
55556,1.23034763336,-0.490812003613,0.145497113466,0.802065193653,-1.08549082279,2.2173333168,-0.0877299755812,-0.3355922997,-0.254811614752,0.16273573041,0.694054365158,0.460742652416,-0.137297511101,1.0686621666
3978,0.617423892021,-0.140103265643,0.213733702898,0.472995609045,-0.251540839672,-0.026299983263,-1.15335166454,0.609968364239,-0.317098408937,0.327281415462,-0.371637821198,-0.131020531058,-0.668507933617,0.536685049534
10681,-0.599429666996,-1.07636678219,-0.356170624495,1.22453975677,0.347475975752,-0.184366673231,-0.852822124958,-1.20314359665,-1.46707570553,-0.789023160934,0.22213537991,-0.00860188901424,-0.174964874983,0.381008505821
3638,0.0665547996759,-1.52995300293,2.32460188866,0.836624026299,-0.119187131524,0.703333377838,0.378815174103,0.00124134123325,-0.183654084802,0.281966924667,0.6947234869,0.355221271515,-0.0585532896221,0.341549009085
8349,-0.66094660759,1.22009587288,-0.119139693677,-0.591454803944,0.516484022141,-0.303633332253,-0.227400004864,-0.510964214802,0.435198962688,-0.257689476013,0.0576385259628,-0.642653882504,-0.252386689186,-0.280425906181
6275,-1.02290666103,-0.476505696774,0.159585237503,0.346074461937,0.671677470207,-0.212666675448,0.45735552907,-1.29253017902,0.494441539049,0.643568873405,-0.934998512268,-0.454557359219,0.681690990925,-0.62486487627
3895,-0.142529129982,0.559701919556,-0.568880796432,0.686678886414,0.00284124910831,-0.59610003233,-0.962794005871,-1.25463616848,-1.39166760445,-0.83170491457,-0.260154724121,0.522589921951,1.71844363213,-0.353467315435
392,-0.0242674052715,0.313685148954,-0.00194797106087,0.931383609772,0.929889798164,0.0633666664362,-1.90918898582,-1.10767030716,-0.525078892708,-0.841427385807,0.847771167755,0.950712502003,-1.68406927586,-0.686857700348
9170,2.69659852982,0.115253925323,-0.458103656769,0.806635916233,-0.581741213799,-0.639566659927,-0.631653666496,-0.0506615042686,0.147635966539,1.2499049902,-0.376465141773,0.0399075038731,-0.965890884399,-0.887796998024
80347,0.0274550914764,-0.25527203083,0.112992972136,0.952259242535,0.0434967279434,0.115066677332,-0.183383569121,0.670371234417,-0.243960648775,0.131970703602,0.773083925247,-0.0721971914172,0.100920379162,0.72343569994
23300,0.275180757046,-0.669533848763,-2.37926125526,-0.384754598141,0.731037557125,-0.358000040054,0.492851853371,0.316775798798,-0.252770274878,-0.1304448843,0.55034828186,0.267956465483,-0.78685593605,0.273048341274
836,0.456333875656,-0.107779696584,0.906632184982,0.197611361742,0.645047724247,0.0909999907017,0.860052883625,-0.0275995247066,-0.114759773016,-0.0146199092269,-0.715908408165,0.0442824959755,0.915425777435,-1.15775704384
11188,0.448814630508,-0.477085590363,-0.948292732239,0.235626161098,-0.0834586247802,-0.38666665554,0.364934802055,0.304408192635,-0.0224447119981,0.445916682482,0.480465710163,0.052592240274,0.319086849689,1.17013466358
10898,-0.505150675774,-0.645192980766,0.0663456320763,-0.395931959152,-1.14276492596,-0.264333337545,-0.735442876816,-0.92816901207,-1.02915501595,-0.1534973979,-0.51173055172,-0.406570613384,0.522612333298,-0.656282901764
9276,-0.0431188829243,0.270357787609,0.0511221885681,-0.515322983265,-1.07457745075,-0.902533352375,-0.646622896194,-0.784416258335,-0.24577665329,-0.407005906105,-0.272996604443,0.473147213459,0.143415465951,0.363110691309
1647,-1.26767492294,0.789298176765,-0.793795704842,-0.724700391293,-0.406689614058,-0.216866672039,0.0127435773611,0.965633511543,0.581433832645,0.238798320293,-0.655835270882,-0.316263884306,0.626554727554,-0.656248688698
10285,0.219379276037,0.142469450831,0.260315984488,-0.122237861156,0.321008741856,0.238866657019,1.05973744392,0.229032635689,0.608087003231,0.971085131168,0.295733988285,-0.122977018356,0.549485385418,0.563636302948
23386,-3.86785006523,-0.00841093808413,-0.561307668686,0.340838730335,-2.01858663559,0.111200004816,-0.0149470865726,-0.282280683517,-0.936934113503,0.367467969656,1.54972136021,0.467122852802,0.0804855823517,-0.388594150543
3156,-0.185700625181,-1.19216418266,-1.29890668392,-0.00638277828693,-0.38202381134,-0.155933335423,-0.126862585545,-0.327501416206,0.817607283592,1.26511371136,0.199833214283,0.220229923725,-1.0591596365,0.14686101675
10237,0.0932687222958,-2.01450562477,0.72541898489,0.00260727107525,-1.23532867432,-0.0586666762829,0.584415495396,0.560070097446,-0.572885155678,-0.0648356378078,0.317060559988,0.460189878941,-0.601279854774,0.397422045469
7077,-1.1560600996,1.01538002491,0.58127194643,-0.510970592499,1.25452589989,0.0770666748285,-0.249896168709,0.817502975464,0.485593378544,-0.0117140337825,-0.442707687616,0.192973613739,-0.160730004311,-0.921938061714
11157,0.554171323776,0.411215543747,1.15914690495,0.598361074924,0.39708378911,-0.260400027037,0.222657978535,0.652844965458,1.41502153873,1.05216693878,0.98711168766,0.207587242126,0.403466522694,0.746945679188
22908,0.55465567112,0.251750648022,-0.430906832218,0.868486225605,0.49896889925,-0.555833339691,-0.165916264057,-1.15000462532,-0.699746906757,-1.52106928825,0.514629364014,0.644727230072,-0.249172329903,0.553076922894
10915,0.79296284914,-0.281719088554,-0.001584273763,0.194227278233,-0.596236944199,0.401933372021,0.481532812119,-0.218424215913,-2.64802050591,-0.0279101878405,0.022104807198,0.116412997246,-0.276416897774,0.311214923859
9897,-0.672495365143,0.604116559029,-0.51324403286,-0.553404331207,0.464537769556,-0.224700003862,1.11210250854,-0.593391120434,-0.288209557533,0.263599544764,-0.500234663486,-0.0987542867661,-1.59842646122,-1.04183590412
1759,0.108665585518,-0.932780623436,0.238764539361,0.90866035223,-0.658577084541,0.878566682339,-0.778623044491,-0.902592599392,-1.0825561285,-0.671085357666,0.738955795765,0.239361777902,-1.33070445061,0.621282815933
54541,0.579485177994,0.396557927132,1.00744748116,0.720583438873,0.968713998795,0.365066677332,1.01105248928,-0.208943799138,-0.856138288975,0.643285095692,0.550544142723,0.116502098739,0.773252487183,0.0022743716836
211,-0.963874101639,-0.0810342282057,-1.37601733208,-0.620124578476,0.308648854494,0.27406668663,-0.835985422134,-1.02037417889,0.179346069694,-0.421208769083,-0.368382126093,-0.348249793053,-0.159238398075,-1.12426924706
5048,-0.878842353821,0.633290529251,-1.12769794464,-0.604887962341,0.181408151984,-0.261333346367,-0.407054424286,-0.965803384781,-0.0718828886747,-0.34248906374,-0.905682444572,-0.0506536364555,0.234451323748,-0.831793189049
84722,0.188900008798,0.685609102249,-0.617921888828,-0.185192942619,0.161295294762,0.470633357763,-1.04991865158,0.436516940594,-0.513638198376,0.289543122053,-0.761389374733,-0.0543328672647,-1.33241021633,-1.10791349411
29890,0.204236149788,-1.0797765255,-0.186250418425,0.310715377331,0.91909301281,-0.172866687179,0.297255516052,0.196481853724,0.578624546528,-1.76083934307,-0.917986750603,-0.107790827751,-0.22390666604,-0.837039232254
9868,1.78523409367,-0.879191875458,-0.786430358887,0.0160989910364,-0.356561839581,-0.96280002594,0.651047885418,-1.90154457092,0.188197657466,-0.912807881832,0.727189898491,0.395111620426,-0.0644981637597,0.530741214752
873,-0.0802554041147,-0.42866358161,0.0755979120731,-0.464547336102,-0.495465248823,-0.114366650581,-0.281503528357,-0.496664375067,0.106831237674,-0.509460568428,0.384206354618,-0.175504088402,0.142691895366,0.576120734215
5580,-0.553063154221,-2.00063586235,-0.482049107552,0.755373299122,-0.598372638226,-0.491666674614,-0.211979269981,-0.641121923923,-1.60121822357,-0.184427917004,-0.166453883052,-0.787035763264,-0.279896140099,1.62613558769
3725,-0.630195856094,0.140023991466,0.15545424819,0.247935429215,0.472072660923,0.290400028229,-0.169191166759,0.861149728298,0.79396790266,0.397544234991,0.0971045345068,0.168158531189,-0.481931805611,-0.660216808319
23585,0.293900221586,-0.735584139824,1.58920753002,-0.142124176025,0.895283579826,1.05206668377,0.830593705177,-0.0324503853917,0.175024092197,0.947644591331,0.954460978508,0.237403020263,-0.330496788025,0.0511911213398
51097,-0.617693245411,-1.00617337227,1.60416805744,0.422686457634,-0.252543747425,1.26416671276,0.562446296215,0.780359387398,-0.581941306591,0.705789625645,-0.58142209053,-0.372893869877,0.572985231876,1.03666555882
1831,-0.569271504879,0.691840648651,0.119698554277,-0.464605510235,0.46704775095,-0.477033317089,0.588705420494,0.200860828161,-0.90363740921,-0.117664679885,0.635417580605,-0.412119477987,-1.26307606697,0.0803116187453
7020,0.121071889997,0.266890287399,-0.338038474321,0.359230995178,0.226812854409,0.0309000015259,0.582279384136,-0.0853065401316,1.38237512112,0.19760222733,-0.626789569855,0.308592200279,1.00565063953,-0.276928067207
55893,-0.647243738174,1.04415810108,-0.945479094982,-0.50757086277,1.2631727457,0.0333999991417,-0.70920920372,0.253086745739,0.288792133331,-0.900488436222,-0.186646521091,-0.489305198193,0.371899068356,-1.23281931877
6944,-0.612087130547,1.40345001221,-1.36718940735,-0.730819225311,0.0966628193855,0.475966691971,-0.59582978487,-0.421539098024,-0.061442643404,-0.389314651489,-0.726642727852,0.151849016547,0.371327310801,-0.75287270546
