rid,CPC004_A375_6H:BRD-K39915878-036-15-2:10,CPC004_HA1E_6H:BRD-K39915878-036-15-2:10,CPC004_HA1E_24H:BRD-K39915878-036-15-2:10,CPC004_HCC515_6H:BRD-K39915878-036-15-2:10,CPC004_HCC515_24H:BRD-K39915878-036-15-2:10,CPC004_HEPG2_6H:BRD-K39915878-036-15-2:10,CPC004_HT29_6H:BRD-K39915878-036-15-2:10,CPC004_MCF7_6H:BRD-K39915878-036-15-2:10,CPC004_PC3_6H:BRD-K39915878-036-15-2:10,CPC004_PC3_24H:BRD-K39915878-036-15-2:10,CPC004_VCAP_6H:BRD-K39915878-036-15-2:10,CPC004_VCAP_24H:BRD-K39915878-036-15-2:10,CPC011_A375_6H:BRD-K39915878-036-21-0:10,CPC011_A549_6H:BRD-K39915878-036-21-0:10,CPC011_A549_24H:BRD-K39915878-036-21-0:10,CPC011_HA1E_6H:BRD-K39915878-036-21-0:10,CPC011_HT29_6H:BRD-K39915878-036-21-0:10,CPC011_MCF7_6H:BRD-K39915878-036-21-0:10,CPC011_MCF7_24H:BRD-K39915878-036-21-0:10,CPC011_PC3_6H:BRD-K39915878-036-21-0:10,CPC011_PC3_24H:BRD-K39915878-036-21-0:10,CPC011_VCAP_6H:BRD-K39915878-036-21-0:10,CPC011_VCAP_24H:BRD-K39915878-036-21-0:10,CPC016_A375_6H:BRD-K39915878-036-15-2:10,CPC016_A549_6H:BRD-K39915878-036-15-2:10,CPC016_A549_24H:BRD-K39915878-036-15-2:10,CPC016_ASC_24H:BRD-K39915878-036-15-2:10,CPC016_HEPG2_6H:BRD-K39915878-036-15-2:10,CPC016_HT29_6H:BRD-K39915878-036-15-2:10,CPC016_MCF7_6H:BRD-K39915878-036-15-2:10,CPC016_MCF7_24H:BRD-K39915878-036-15-2:10,CPC016_NEU_24H:BRD-K39915878-036-15-2:10,CPC016_NPC_24H:BRD-K39915878-036-15-2:10,CPC016_SKB_24H:BRD-K39915878-036-15-2:10,CPD001_MCF7_6H:BRD-K39915878-036-19-4:10,CPD001_MCF7_24H:BRD-K39915878-036-19-4:10,CPD001_PC3_24H:BRD-K39915878-036-19-4:10
672,0.329627871513,-0.239844799042,0.319766044617,0.460055112839,0.166438162327,2.19997382164,-0.0929652675986,0.257739156485,0.861556112766,2.19667458534,0.61311429739,0.304267764091,0.515845894814,0.162149995565,-0.902902364731,-1.08579993248,0.473824471235,1.79610002041,-0.189799964428,-0.987076640129,-0.289557784796,-0.459445893764,-0.850574910641,0.403543055058,-0.24279999733,-0.139776229858,0.624166488647,0.990504562855,0.613248407841,0.686776101589,0.172354698181,-0.356618523598,-0.383440256119,-0.591788053513,0.262274116278,-0.19076064229,-0.815043449402
5710,-1.12106990814,0.997960150242,0.557042896748,-0.119569331408,0.990665614605,2.18600869179,-0.805858373642,0.150465294719,-0.0165541321039,0.44200733304,0.44472143054,-0.127662658691,0.889710783958,-0.563050031662,-0.144859164953,-0.862399935722,0.479861497879,0.141149997711,-0.0128500461578,0.498452484608,0.625216722488,-0.552094042301,0.257315456867,-0.47911670804,-0.157749980688,-0.163874417543,-0.688527703285,-0.344187647104,1.22538208961,-0.219245523214,-0.084462583065,0.70222055912,0.933099329472,-0.0389174744487,-0.711575031281,0.431624382734,0.771752119064
2115,0.409204900265,0.18413412571,-0.757515668869,0.0614436939359,1.68740463257,-0.79063308239,-0.244204223156,-0.525131046772,0.322967380285,1.02219092846,-0.799220383167,-0.629090607166,1.27217805386,-0.861000001431,0.118378393352,1.23055005074,-0.356141746044,0.585350036621,-0.151900008321,-0.902889788151,-0.756952881813,0.501537024975,-0.32811319828,-0.111719444394,-0.111649990082,0.183457657695,6.88831758499,-0.631708621979,0.835396111012,0.926672279835,0.214265465736,-0.393004089594,-0.188598185778,0.190394714475,-0.527545154095,1.28141140938,-0.415891587734
7015,0.151915162802,0.141681209207,-1.02446186543,-0.0230195820332,-0.698271274567,-1.13829874992,-0.182634800673,-0.01046910882,0.699746549129,0.694813251495,-0.836602687836,-0.656338691711,1.0445587635,-0.808600008488,-1.33622133732,0.969150006771,0.886730909348,1.41350007057,-0.665950000286,0.751302242279,-0.15790989995,0.393236249685,0.207336470485,-0.278243988752,-0.245150014758,1.30183005333,0.136696994305,0.446383446455,-1.18945682049,1.00803124905,0.28962790966,-0.909924507141,0.755480289459,-0.253529459238,-1.74796867371,-0.0557805597782,-1.20024466515
8726,-0.543178319931,-0.942564487457,0.326182723045,-0.209361582994,0.514190733433,0.920413136482,-0.172839656472,0.735748529434,0.328194856644,0.906361222267,0.246814280748,0.413068115711,-0.509348988533,-0.170300006866,0.0556981265545,-0.429100006819,1.02390265465,1.07190001011,1.33080005646,-0.639797091484,1.7748786211,-0.0751232802868,-0.0151236094534,0.680243611336,1.0039498806,-0.616138458252,-1.84689843655,0.206774264574,-0.936607837677,0.244060471654,0.144425839186,-0.93419110775,0.374453902245,0.229301005602,-0.358454465866,0.214290365577,-0.175089746714
2185,-0.0753331780434,-0.723149836063,-1.15820479393,-0.391864717007,-0.321262538433,-2.13206028938,-0.340634047985,-0.624625861645,-0.590907931328,0.341970831156,-1.02515268326,-0.966671526432,0.574787437916,0.145899996161,0.406277298927,1.32500004768,1.46163761616,2.01445007324,-0.982349991798,0.853338479996,-0.876633942127,0.488822102547,-0.842767655849,0.192133098841,-0.121749997139,1.01229095459,1.02416884899,0.245863944292,-0.695871472359,0.548673629761,-0.0757363140583,-0.932528614998,0.295054942369,0.45441198349,0.436833769083,-0.19097623229,-0.351317077875
3315,0.59054005146,0.290534198284,0.00501370429993,0.0207707732916,0.072929404676,1.6658551693,-0.228910505772,-0.0627780109644,-0.278044998646,-5.83836984634,-0.984930038452,1.34816670418,1.97184562683,-0.446949988604,-0.511182248592,0.52144998312,-2.32810878754,-1.00789999962,1.05254995823,0.29749250412,0.803097188473,0.0350714996457,0.064843416214,0.246217936277,1.20869994164,-0.536725640297,0.0523345246911,-0.245816662908,0.735501110554,0.201671496034,0.243985414505,-0.974287867546,0.211178481579,4.14768292103e-05,-0.080249927938,0.0156339108944,-0.102957755327
5289,-0.107048034668,0.151796400547,0.677796006203,-0.252639621496,-0.425864636898,-0.426404625177,-0.256133079529,-0.100589871407,0.276006519794,1.43906319141,-0.280688017607,-0.678703784943,1.26219272614,-0.0589500069618,0.463987022638,-0.286650002003,1.3577709198,3.02134990692,-1.33439993858,-0.168129205704,0.535771489143,0.503057062626,-0.158542230725,0.780768275261,1.15915000439,0.882697761059,0.442812860012,-0.0149998664856,-0.738399326801,-0.23110987246,-1.01269757748,-0.361634850502,0.807642877102,3.28579974174,-0.998065769672,-0.055290337652,-0.0414857938886
868,-0.721597850323,-0.239305704832,0.8327023983,-0.376165598631,-0.727772831917,-0.495544970036,0.636758506298,-0.0860648304224,-0.270454347134,1.0234092474,-0.354033470154,-1.01998722553,-0.0694332569838,1.90729999542,1.39169955254,1.93795001507,1.49549090862,1.59625005722,-0.302349984646,1.29285228252,0.339531630278,0.414535343647,0.113700613379,-0.477457612753,0.345750004053,0.378306776285,0.159009873867,-0.175986915827,-0.692694246769,-0.634971737862,0.420385837555,-0.303934216499,-2.11763525009,-0.000117622315884,0.0858009234071,-0.539587855339,1.18729257584
1677,-0.239047259092,-0.808415591717,-0.486555248499,-0.072352707386,-0.670335531235,-1.22721087933,-0.126556321979,-0.430453658104,0.570241987705,1.24594712257,-0.383137524128,-0.849388241768,1.07602787018,0.342000007629,0.0866304859519,0.437200009823,1.48225045204,2.547549963,-0.710500001907,-0.560424625874,-0.878163099289,-0.389524698257,0.422802954912,-0.61325776577,0.0360499992967,0.905010938644,0.172753721476,0.429844021797,-0.709764063358,0.584184348583,-0.12410864234,-0.169912159443,0.395702332258,0.994019091129,2.14342927933,-0.236753165722,-0.191278159618
7043,-0.601938009262,-0.8983066082,-1.32726764679,-0.137051969767,-0.0645172595978,-1.18882250786,-0.156815364957,-0.412128448486,-0.821474075317,0.287297666073,0.317122489214,-0.80486035347,-0.105753742158,0.414949953556,0.857863903046,1.80494999886,1.13520622253,2.84740018845,-0.47389999032,0.393508434296,-0.106726378202,0.696623504162,0.313163042068,0.0730833783746,0.13520000875,-0.126832723618,0.0183857679367,-0.646946310997,-0.109788671136,0.966779649258,0.0556770451367,-1.01978540421,-0.901906728745,-0.715008556843,-0.553465127945,-0.12060675025,-0.0024813786149
5613,-0.685148775578,-0.959731519222,-1.19187164307,0.504914224148,-0.718631982803,-1.53393733501,-0.404503881931,0.0201942026615,-0.0766171962023,0.587779998779,0.591563105583,-1.19611310959,0.122785240412,1.5067499876,0.185392871499,1.44034993649,0.884328186512,2.45249986649,-0.726850032806,0.518220245838,-0.47154635191,0.637760937214,0.231260180473,-0.409005045891,0.236000016332,0.299047589302,-1.34793806076,-0.734377503395,-0.478121340275,0.662677526474,-0.306560814381,-0.524397432804,-1.18157863617,-0.509769558907,1.97349536419,-0.388179540634,-0.693883001804
595,-0.446531116962,0.240996256471,1.12380766869,0.336638689041,0.396828114986,3.99436044693,-0.355983108282,0.499493122101,-0.423505634069,0.376295000315,0.0123823881149,0.620469450951,0.370694249868,-2.23850011826,0.29057046771,-0.0909000039101,1.09319603443,1.18540000916,0.865400016308,0.124546848238,0.833363771439,-0.0614844858646,-0.184354245663,0.0112575367093,-0.147650003433,-0.742590010166,4.3678445816,-0.452934086323,0.423859745264,-0.190268725157,-0.470280528069,-0.509715557098,-0.821475982666,0.0980210453272,-0.329900175333,0.0445096716285,-0.211289227009
4793,-0.120493009686,-0.0684775114059,0.580470740795,0.0803192257881,-0.0719041749835,0.172091752291,0.507439136505,0.580356240273,1.18232226372,1.77735412121,-0.299223184586,-0.386773616076,2.4451789856,-0.328800022602,-0.481072872877,-0.471700012684,0.978160083294,2.92680001259,0.228600010276,0.241611331701,0.989077806473,-0.223703712225,-0.598487377167,-0.282192051411,0.113299995661,-0.297959655523,1.05376386642,1.03296816349,0.598807215691,-1.6052904129,-0.664598286152,-0.484425961971,0.133290946484,0.541074812412,-2.01449680328,2.18802452087,-0.192549064755
2736,-0.0314165651798,-0.0319481790066,-0.984150528908,-0.973033189774,-0.541682302952,-0.823518872261,-0.232230335474,-0.483378261328,0.520431637764,0.977610230446,-0.128184556961,-0.496050536633,0.921899855137,-0.633000016212,-0.516380310059,1.42330002785,0.850125193596,2.25769996643,-0.548049986362,-0.0333061479032,-0.0538764297962,2.59517931938,0.0823087841272,0.248386800289,0.335600018501,0.388151049614,3.47394943237,-0.502270042896,-0.275028526783,0.753152191639,-0.0924048125744,0.5116969347,0.10787499696,-0.224075332284,-0.364238977432,0.322695016861,0.0377954207361
5290,-1.10569310188,-1.59919571877,-0.991407513618,-1.09837424755,-0.978791475296,-1.87908446789,-0.111083008349,-0.47091460228,-0.405521214008,0.673023104668,-0.519056260586,-0.850487112999,0.103640176356,0.228849992156,-0.813304305077,0.67150002718,0.689601302147,0.811800003052,-1.2920999527,0.662752866745,-0.897547721863,0.939278900623,-0.800138890743,-0.57190990448,-0.625299990177,1.34121143818,0.666596055031,0.707007467747,-1.67613470554,-0.262826323509,-0.346309423447,-1.11450278759,-0.0536068528891,0.256820827723,-0.507452487946,-0.318247914314,-1.2063267231
6194,0.0,0.6235704422,0.083471365273,-0.608864963055,-0.000154834691784,-0.320068240166,0.0,0.11017267406,0.000632739742287,-0.703620016575,-0.502421021461,-0.0645661205053,0.0,0.00034999998752,0.548310279846,-0.126450002193,-0.454542189837,-1.60025000572,0.207399994135,0.236326485872,0.768255829811,-0.154436320066,-0.137151062489,-0.202367126942,0.700100004673,1.30209386349,0.0,-0.244268804789,-0.286784172058,-0.446858882904,-0.027488514781,0.00137172476389,0.00817150808871,0.237740904093,-0.652661502361,0.749365091324,0.77720117569
1676,-0.504530072212,-0.751336216927,-0.80381244421,-0.0774464160204,-0.609234809875,-1.83446788788,-0.553214609623,-0.565155804157,-0.743393778801,-0.615722298622,-0.251454412937,-0.824528336525,0.504362344742,0.552749991417,-0.0818444341421,1.45064997673,1.12937796116,1.75304996967,-0.956900000572,0.225188225508,-0.498154044151,0.0421662442386,0.0969224497676,0.519441127777,-0.085199996829,0.199728041887,-1.56377053261,-0.4993057549,-0.113312475383,0.853276848793,-0.109947033226,-0.0823583230376,-0.0762054547668,-0.629995882511,-2.58975243568,-0.606325030327,-0.546775758266
23512,1.05112743378,-0.0867382287979,0.379205942154,-0.923855662346,0.529821038246,1.01006889343,-0.0953317284584,-0.73814034462,-0.0700088441372,-0.182862222195,0.98162573576,0.568359851837,-1.24126219749,0.574200034142,0.809068799019,-1.23379993439,0.249820142984,-0.255050003529,-0.430550009012,-0.220091894269,-0.655195116997,-0.579887032509,-0.732594609261,0.585441172123,0.0993500053883,-0.93194937706,-1.44088733196,-0.514631092548,0.418383359909,0.717228651047,0.397625952959,-1.15710091591,-0.206177443266,-0.416710734367,0.0344009548426,-0.727568626404,0.59109210968
148022,-0.218663156033,0.0644553303719,0.0564968883991,0.581207215786,0.779603838921,-0.643754243851,0.58165115118,-0.781646728516,0.526944518089,1.43722963333,1.19235897064,0.313900321722,1.8319491148,-0.846249997616,0.0196279361844,-0.0230000019073,0.389569222927,1.84150004387,-0.329050004482,-0.436618834734,1.30944609642,0.0851222425699,0.375132352114,0.421609073877,-0.722549974918,0.125946193933,-2.88249135017,-1.52607548237,0.650275051594,0.546863019466,-0.349812746048,-1.46185445786,0.60115301609,-0.460954725742,-0.325800985098,-0.638996720314,-0.523992240429
1906,-0.534243345261,-0.746366679668,-0.117197573185,-0.668115496635,-1.43918919563,-1.65776181221,-0.397440522909,0.149998754263,-0.882521033287,0.0521417818964,-0.546253979206,-1.07123124599,-0.0197386592627,-0.821749985218,-0.20553907752,-0.219999998808,0.357592850924,1.17525005341,-2.03229999542,0.816726028919,-0.921846628189,0.816676855087,0.155616790056,-0.10757483542,-0.0108000021428,-0.805123806,-0.460236757994,-1.35322296619,-0.752798557281,0.542581260204,-0.327640235424,-1.08150792122,0.221863865852,-0.436531513929,-1.18780243397,-0.497086644173,-0.606162667274
8878,0.499966710806,-0.856349945068,0.572292327881,-0.62349319458,1.59280192852,1.23986899853,0.843770027161,0.179545834661,-0.412455767393,0.0598506182432,0.941082775593,0.755937516689,-0.392359435558,-0.0806000009179,0.397858858109,-0.912150025368,0.0399702750146,-1.12144994736,0.985399961472,0.142395824194,0.90832901001,-0.820947945118,0.138138517737,0.275632977486,0.749149978161,-0.569893658161,0.0741511657834,-0.178014144301,-0.536857962608,0.0476554110646,-0.0950355678797,-0.589221715927,0.754934668541,0.369238972664,-0.731256961823,0.108415834606,0.936717748642
3091,-0.055113941431,0.193630710244,0.138337045908,0.0319100469351,0.434141457081,0.0135391354561,0.184448808432,0.0730115175247,-0.273571074009,0.0544339567423,0.548137545586,-0.324627697468,-1.46655082703,0.861999988556,0.359035670757,-1.53474998474,-0.146755367517,0.633249998093,-0.209749996662,0.358586192131,-1.07533061504,-0.259480148554,0.201491132379,-0.373884022236,0.475149989128,0.189938277006,-0.781777799129,-1.06641530991,-0.224184185266,-0.245017021894,0.156430572271,-0.304538875818,-1.19914865494,0.191988751292,-0.349382340908,-0.342883527279,-0.114836871624
