rid,CPC004_A375_6H:BRD-A64977602-001-04-3:10,CPC004_HA1E_6H:BRD-A64977602-001-04-3:10,CPC004_HA1E_24H:BRD-A64977602-001-04-3:10,CPC004_HCC515_6H:BRD-A64977602-001-04-3:10,CPC004_HCC515_24H:BRD-A64977602-001-04-3:10,CPC004_HEPG2_6H:BRD-A64977602-001-04-3:10,CPC004_HT29_6H:BRD-A64977602-001-04-3:10,CPC004_MCF7_6H:BRD-A64977602-001-04-3:10,CPC004_PC3_6H:BRD-A64977602-001-04-3:10,CPC004_PC3_24H:BRD-A64977602-001-04-3:10,CPC004_VCAP_6H:BRD-A64977602-001-04-3:10,CPC004_VCAP_24H:BRD-A64977602-001-04-3:10,CPC011_A375_6H:BRD-A64977602-001-10-0:10,CPC011_A549_6H:BRD-A64977602-001-10-0:10,CPC011_A549_24H:BRD-A64977602-001-10-0:10,CPC011_HA1E_6H:BRD-A64977602-001-10-0:10,CPC011_HT29_6H:BRD-A64977602-001-10-0:10,CPC011_MCF7_6H:BRD-A64977602-001-10-0:10,CPC011_MCF7_24H:BRD-A64977602-001-10-0:10,CPC011_PC3_6H:BRD-A64977602-001-10-0:10,CPC011_PC3_24H:BRD-A64977602-001-10-0:10,CPC011_VCAP_6H:BRD-A64977602-001-10-0:10,CPC011_VCAP_24H:BRD-A64977602-001-10-0:10,CPC016_A375_6H:BRD-A64977602-001-04-3:10,CPC016_A549_6H:BRD-A64977602-001-04-3:10,CPC016_A549_24H:BRD-A64977602-001-04-3:10,CPC016_ASC_24H:BRD-A64977602-001-04-3:10,CPC016_HEPG2_6H:BRD-A64977602-001-04-3:10,CPC016_HT29_6H:BRD-A64977602-001-04-3:10,CPC016_MCF7_6H:BRD-A64977602-001-04-3:10,CPC016_MCF7_24H:BRD-A64977602-001-04-3:10,CPC016_NEU_24H:BRD-A64977602-001-04-3:10,CPC016_NPC_24H:BRD-A64977602-001-04-3:10,CPC016_SKB_24H:BRD-A64977602-001-04-3:10,CPC020_A375_6H:BRD-K83153774-001-07-1:10,CPC020_A549_6H:BRD-K83153774-001-07-1:10,CPC020_HA1E_6H:BRD-K83153774-001-07-1:10,CPC020_HCC515_6H:BRD-K83153774-001-07-1:10,CPC020_HT29_6H:BRD-K83153774-001-07-1:10,CPC020_MCF7_6H:BRD-K83153774-001-07-1:10,CPD002_MCF7_24H:BRD-A64977602-001-08-4:10,CPC020_MCF7_24H:BRD-K83153774-001-07-1:10,CPC020_PC3_6H:BRD-K83153774-001-07-1:10,CPC020_PC3_24H:BRD-K83153774-001-07-1:10,CPC020_VCAP_6H:BRD-K83153774-001-07-1:10,CPC020_VCAP_24H:BRD-K83153774-001-07-1:10,CPD002_MCF7_6H:BRD-A64977602-001-08-4:10,CPD002_PC3_6H:BRD-A64977602-001-08-4:10,CPD002_PC3_24H:BRD-A64977602-001-08-4:10
5054,0.525912880898,-0.67385917902,0.0202285647392,-0.350716233253,0.819444596767,-0.351056843996,0.7391076684,0.6726334095,-0.970122694969,-0.177406609058,-0.274882376194,-0.0839175581932,-0.764899969101,-0.0487999990582,-0.503089845181,-0.96875,-0.0407250151038,-0.912150025368,-0.216250002384,-2.27980399132,-0.685533702374,-0.525905013084,-0.847441256046,1.93614125252,-0.00720000267029,0.315693318844,0.697732806206,0.789578974247,0.140880003572,0.0990424156189,0.879142343998,-1.25443816185,0.0205883681774,0.718442738056,0.587334156036,-1.23465001583,-0.712474763393,-1.00435006618,-0.19602894783,0.0723539739847,1.69721758366,-0.350214362144,0.421539545059,0.759579062462,-0.040458034724,0.534945428371,0.966993093491,-0.523974716663,0.3625254035
3108,-0.182703509927,-2.25031280518,-0.160469427705,0.221012562513,0.10387969017,-0.613865852356,0.417052716017,-0.552962064743,0.236367329955,1.79215192795,-0.230051800609,-1.03608083725,-0.078749999404,-0.233500033617,1.0255125761,0.677250027657,0.540674984455,4.46064996719,2.91464996338,-0.481705009937,0.331373333931,-0.0462152659893,0.574131727219,1.521042943,0.556250035763,-0.224988043308,0.544294238091,0.622184038162,-0.103879988194,-0.496853590012,-0.115854784846,-0.356523513794,3.72965145111,0.276228219271,-0.975506782532,-0.0449000000954,0.471858501434,-1.4483499527,0.0270661711693,-0.381060510874,1.29212522507,-0.789251863956,0.330404639244,1.27982604504,-0.455840677023,1.50958800316,1.56303739548,1.89269983768,0.233267694712
1950,-0.18067343533,-0.280635476112,0.761473536491,1.7433526516,-0.225979730487,0.702847957611,0.582975924015,1.22491025925,0.919171214104,-0.391318798065,-0.0155827254057,-0.230215147138,-0.221450001001,-0.201033338904,0.0443837046623,1.74399995804,-0.755424976349,2.12925004959,2.00620007515,-0.125112831593,-0.817990124226,1.51227271557,-0.323580920696,0.921475946903,-0.172500014305,0.0364559143782,-0.335734426975,-1.07764518261,-0.0772799924016,-0.0748042687774,-0.125102758408,-0.712249159813,-0.818837285042,-1.00233340263,0.276272535324,-0.406700015068,-0.776614546776,0.214800000191,-0.72038602829,0.227574586868,0.342699229717,-0.871146440506,1.11969280243,-0.319772362709,0.446462094784,0.522265136242,0.300202727318,-0.224251806736,0.57541680336
351,-0.486753702164,0.491384804249,0.103206694126,0.384025067091,0.0947241485119,0.172365322709,-0.890475571156,0.41749215126,0.596900343895,-1.21213400364,1.61980485916,-0.149539738894,-0.219599992037,0.778300046921,0.727365851402,-1.89100003242,-0.346825003624,0.468450009823,1.03205001354,0.643591940403,-0.975688636303,0.106190860271,-0.529359996319,1.16928374767,0.266099989414,-1.28986930847,-0.631611287594,-1.69901871681,0.763579964638,1.48026931286,-0.177257761359,0.00229815440252,-0.140169218183,0.105251371861,0.270339637995,0.011149995029,0.112053245306,-0.337249994278,0.213707447052,0.333614557981,0.318416953087,-1.42677497864,0.763137221336,0.331629902124,-0.0230230391026,-0.135361611843,2.10246133804,1.64768576622,0.684357523918
4846,-0.909196674824,-1.41619575024,-0.0478883087635,0.144742578268,-0.53056615591,0.196123182774,-0.51851195097,0.65903866291,0.28112462163,-0.963991522789,-0.551526904106,-0.805618822575,-0.449050009251,0.596566677094,0.605652391911,0.201400011778,0.225775003433,-0.887500047684,1.04955005646,-0.714752972126,0.405394673347,0.60723233223,0.818060398102,1.78595471382,-0.0925500094891,-0.363248318434,0.0126983821392,0.366773486137,-0.281019985676,0.436157554388,0.3015447855,-1.02065563202,0.612240076065,-0.337858319283,-0.418550342321,0.277900010347,1.68158900738,-0.100600004196,-1.37324464321,-0.957561016083,1.45578742027,-0.232785448432,-0.491067141294,-0.271562188864,-0.290504544973,-0.349594116211,1.74450671673,0.942763447762,0.463113218546
1452,0.972174346447,-0.61222577095,-0.16854120791,-0.322552323341,-0.430489331484,1.81398165226,-0.597430706024,-0.86243802309,-0.27804005146,0.314106553793,0.132459282875,-0.110337473452,-0.398949980736,-0.474033385515,-0.177125811577,-1.25045001507,-0.457524985075,0.363050013781,-0.391000002623,0.140299409628,0.769266247749,-0.594471931458,-0.400517851114,1.46997201443,-0.550149977207,-0.0793407261372,1.09209060669,-0.604737639427,-0.829919993877,-0.750634253025,-0.909254133701,-0.436624675989,0.22826834023,0.105996996164,-0.0237499028444,0.393749982119,0.632980167866,-0.513200044632,0.65291339159,-0.242158576846,-0.641052365303,0.0723418742418,-0.175586998463,0.207829296589,-1.03131771088,0.551833033562,-0.276849985123,-0.590698480606,-1.65240228176
4776,0.264972090721,0.474994063377,0.509361624718,1.88011312485,-0.462938129902,0.317772358656,0.502565443516,1.50949370861,0.56640791893,-0.417639732361,0.043892763555,-0.333376049995,-0.0526500046253,-0.293999969959,-0.573895156384,-0.0729500055313,0.175174996257,0.960500001907,0.0649000108242,0.0750651955605,-1.01738500595,-1.09652233124,-1.39210736752,0.7027130723,-0.880199968815,-0.912553668022,-0.656265437603,-1.01762199402,0.0292200446129,0.150025576353,0.478259533644,-1.52909421921,-0.914695084095,-1.77642691135,1.23817062378,-0.333000004292,0.93023532629,1.03760004044,-0.411607295275,0.215920582414,0.353416442871,-0.988514184952,0.433702349663,-0.0885757952929,-0.00856110453606,0.0895917713642,0.585524380207,0.317077219486,0.168755665421
6908,-0.500079333782,-0.210706084967,0.0678844451904,0.619459688663,0.836903750896,0.501448750496,-0.501372694969,0.205576121807,-0.401391744614,1.12275671959,-0.485425323248,0.627189695835,0.305949985981,-0.0470333397388,-0.0400797724724,0.561599969864,1.34095001221,0.641549944878,-0.282799988985,0.670729517937,0.509752869606,-0.0587275475264,0.0332401096821,0.820126771927,0.826949954033,0.0988314151764,0.76435726881,0.657653093338,-0.198279991746,0.915105581284,-0.0341837964952,0.439381122589,0.995106816292,0.124870277941,-0.812294006348,0.361199975014,0.0895585417747,0.796350002289,-0.0162505209446,-0.702372252941,-1.72209894657,0.882317185402,0.309237390757,-0.44654327631,-0.474211275578,-0.798025786877,-1.7140648365,-0.399085193872,-0.1501070261
672,0.388164162636,0.179820030928,-0.672184407711,-0.755766034126,0.122318610549,0.506245493889,-0.295146971941,-0.443123519421,-0.0344296097755,-0.149275317788,0.145879000425,0.256658256054,0.259999990463,-1.17589998245,-0.076114051044,0.411699980497,0.251325011253,0.332349985838,-0.205349996686,0.116393834352,0.254927307367,0.0149109363556,0.932718753815,0.583596467972,0.777700006962,0.206181526184,-0.476840555668,1.40109992027,0.252999961376,0.535929203033,0.4192289114,-0.599767684937,0.307789355516,-1.4825412035,-0.763239920139,0.0805000066757,-1.53498566151,-0.925249993801,1.56947410107,9.51886177063e-05,0.313484489918,0.908810436726,-0.232845842838,-0.174390494823,0.0174569189548,-3.37394595146,-1.45435881615,1.31309401989,0.556552112103
5710,1.23969709873,-0.238472312689,-0.215914547443,-1.25287377834,0.230506107211,-0.00216124206781,-0.053796172142,-0.846996605396,-2.42305874825,0.407375663519,0.139717638493,-0.0885756537318,0.299899995327,0.220666661859,-0.46736574173,1.27660000324,0.606350004673,-1.03680002689,-0.240449994802,-0.404261112213,-0.33319285512,-0.323749959469,0.0922923386097,1.42126595974,0.391550004482,0.5736784935,0.970526754856,0.733862102032,0.685919940472,0.36203110218,0.136551916599,0.603149175644,0.323280215263,-0.166026741266,-0.267623543739,0.283200025558,0.381147325039,-0.885300040245,0.595372796059,-0.0313556194305,0.391624540091,1.04570066929,0.71863591671,-0.436894416809,-0.674125611782,0.42324718833,0.144493460655,0.362853169441,0.532256603241
2115,0.874547123909,0.669170200825,0.874168992043,1.00945854187,0.499116122723,-0.323262780905,0.47155174613,1.0291608572,0.84187734127,0.227108612657,-0.254784524441,-0.0378081277013,0.362699985504,-0.79253333807,-0.222991392016,-1.27779996395,0.212625026703,1.20120000839,0.350400000811,0.647003889084,-0.59985011816,-0.569243371487,-0.487942814827,2.05444049835,-0.0468500107527,-0.719159185886,-0.318791419268,0.148737490177,0.767560064793,0.902198910713,-0.174556940794,-1.05208861828,0.842513978481,1.04671370983,-0.22404062748,-0.296249985695,1.97800171375,-0.774800002575,-0.590090274811,0.328682184219,0.874738752842,-0.734600663185,0.275459468365,0.747048795223,0.328506201506,-0.194586202502,0.791861772537,1.06901586056,-0.161151856184
7015,0.941918134689,0.447119027376,0.153592899442,0.321413993835,-0.612608194351,0.711209952831,0.171177342534,0.785692572594,0.815065264702,-0.622501373291,-0.154899924994,-1.02960681915,-0.260899990797,-0.23710000515,-0.0403885431588,-0.907649993896,0.423425018787,1.44795000553,0.205599993467,0.490604400635,-0.436925679445,-1.32041668892,-0.893171310425,0.89684599638,-0.795199990273,-0.351359754801,-0.316600859165,-1.13194000721,0.00504000484943,0.874365448952,0.398170053959,-1.29416000843,1.21243572235,-0.443275004625,1.51902461052,-0.225999996066,1.41020846367,1.18009996414,-0.422829210758,0.58251863718,0.0925022363663,-0.616445243359,0.505913853645,0.16495642066,0.740933656693,0.837665975094,0.5213534832,-0.186653912067,0.367077410221
8726,-0.97132474184,-0.0562156587839,0.799861311913,0.0709638297558,1.84303760529,-0.199902564287,0.300877332687,-0.995639324188,-0.459212422371,0.320362746716,-0.342675834894,0.298986494541,0.260800004005,0.69319999218,0.0899674370885,-0.370750010014,-0.162824988365,1.20155000687,-0.837000012398,0.218520179391,0.648584365845,0.281585097313,0.441160440445,0.446869790554,1.35750007629,0.810840964317,-0.223666980863,1.26747226715,0.268119990826,-0.747854471207,-0.0185758750886,0.0219564661384,0.675468325615,0.454589545727,-0.147076189518,0.114500001073,0.179718613625,0.339850008488,0.78931003809,-0.255183160305,-0.182541429996,0.201789990067,-0.134234592319,0.764199197292,-0.687789082527,-0.204324513674,0.603332042694,0.243585988879,0.195389389992
2185,-0.672221422195,1.56064414978,0.088828869164,0.795586764812,-0.895614981651,0.245921552181,0.694460749626,1.13065230846,0.499873548746,-0.570213198662,-0.185054659843,-0.687587499619,-0.0706499963999,0.289166659117,-0.941832304001,-0.32775002718,0.581775009632,0.799299955368,0.0407499969006,0.421665728092,-1.16596484184,-0.69864487648,-0.965187072754,0.888799846172,-0.792750000954,-0.907741785049,-0.269897252321,-1.0423322916,0.287880003452,0.711052536964,0.255712926388,-1.07896769047,-0.242720559239,-1.20901596546,1.05419039726,-0.884899973869,1.0409924984,0.862200021744,-0.538090348244,0.252199113369,0.677109718323,-1.50670480728,0.208675265312,-0.193979263306,0.418591618538,0.00949493050575,0.839579939842,0.997866690159,-0.183890879154
3315,-0.152690991759,-0.667897343636,-0.064874149859,0.246076121926,-0.38081625104,-0.189744904637,0.139795824885,-0.788297235966,0.344304710627,-0.0184613354504,-1.1245290041,-0.179836541414,-0.509249985218,-0.702666759491,0.690419614315,0.165799990296,-2.46472501755,-0.283950001001,-0.883400022984,-0.334440261126,-0.239677250385,-0.299723386765,1.68371152878,0.601009726524,0.0451500117779,0.679054498672,1.21177399158,0.313159704208,-0.531340003014,-0.471653491259,-0.455610126257,0.65838932991,-0.255296051502,0.0,-0.626524090767,0.445599973202,0.159798443317,0.00834999978542,0.404175907373,-0.0809694379568,-1.08124744892,0.338791519403,-0.294571429491,0.75602555275,0.173112899065,-0.0471987277269,-0.566808998585,-3.62197899818,-0.321436017752
5289,0.966410040855,-0.19970497489,0.81251513958,-0.918074071407,-0.33873000741,0.404979676008,0.720416069031,1.17901730537,-0.0694469437003,-0.616156995296,-0.0112067051232,-0.859140813351,0.338349997997,-0.0982999950647,-1.22388696671,0.972949981689,-0.00357499718666,2.09409999847,-0.131549954414,0.178749531507,-0.210473582149,-0.465185105801,1.1003600359,1.90576338768,0.0411499999464,-3.30283904076,-0.055524379015,0.514395356178,-0.506039977074,0.641835093498,0.740442931652,-0.0897325947881,-0.133215308189,0.207842379808,-0.613945543766,-0.0762999951839,0.947503089905,0.272450000048,-0.648114323616,-0.341239243746,-0.698045611382,-0.29127317667,-0.834970057011,-0.590176343918,-0.687194108963,0.406466513872,0.422809034586,0.050955504179,1.2140942812
868,1.06056404114,0.129598990083,0.858039915562,2.11980247498,-0.100891686976,-0.00989440642297,0.0637459307909,0.773675084114,0.54905718565,-0.237922728062,-0.689318299294,0.251133829355,-0.0707999914885,-0.518866658211,-0.328844100237,1.16460001469,0.634525001049,0.827000021935,-1.20134997368,-0.085443675518,-0.202553451061,-1.19378852844,-0.156556129456,2.57358956337,-0.216199994087,0.349419176579,-1.04334330559,0.100379869342,0.413920015097,0.571052670479,0.241433441639,0.260849237442,-0.479567140341,0.901857316494,0.441641658545,-1.68805003166,0.154017403722,0.626350045204,-0.686523675919,-0.818532705307,-0.206506192684,-0.869981467724,0.099317021668,-0.360773921013,0.134436428547,-0.690686047077,0.255445867777,1.22906279564,-0.164226949215
1677,-0.54103243351,0.303901046515,0.102176144719,0.847644984722,-0.99832868576,-0.0853028744459,0.354199022055,1.91925895214,0.428030222654,-0.691263914108,0.229247421026,-0.586370944977,-0.0678999871016,0.354466676712,-0.267708271742,0.257149994373,-0.0146749913692,2.00979995728,-0.0160499811172,0.760200619698,0.295627981424,-0.319303333759,-1.30056858063,0.794327974319,-0.26890000701,-0.725726127625,-1.26191830635,-0.877727031708,0.26526004076,-0.586148917675,-0.616453170776,-0.705600261688,-0.199079573154,-0.552763938904,0.0184479653835,-0.851099967957,0.220043733716,-0.177149996161,-0.619595050812,0.985436439514,0.101015686989,-1.30368459225,-0.616996765137,-0.136671170592,0.42473590374,-0.737541675568,0.24692364037,-0.203434318304,0.381294935942
7043,-0.297922074795,1.56423830986,0.0776138007641,0.531699538231,-0.0809449777007,0.113137736917,0.230835705996,0.708714723587,-0.270383328199,-1.15598285198,-0.0645544677973,0.398346751928,-0.0197499990463,-0.252833306789,-0.778399527073,-0.314999997616,-0.00722501520067,0.0873000025749,-0.0478000044823,0.949117779732,-0.356188207865,-1.14317166805,-1.10381507874,0.571836769581,-0.498600006104,-0.346037149429,-0.891131639481,-1.04302680492,0.222039982677,-0.199867472053,0.63477820158,-0.717828392982,0.026412025094,-1.6317255497,1.0106357336,-0.874099969864,0.799585163593,0.975400030613,-0.402206808329,0.0955493524671,0.31728515029,-0.64020460844,0.350781679153,-0.478317022324,-0.0529869198799,0.0651766508818,0.452647536993,0.985111832619,-0.239195048809
