rid,DOS025_VCAP_6H:BRD-K24621485-001-01-2:5.03,DOS025_VCAP_24H:BRD-K24621485-001-01-2:5.03,DOS047_A375_24H:BRD-K24621485-001-01-2:5.03,DOS047_A549_24H:BRD-K24621485-001-01-2:5.03,DOS047_HT29_24H:BRD-K24621485-001-01-2:5.03,DOS047_MCF7_24H:BRD-K24621485-001-01-2:5.03,DOS047_PC3_24H:BRD-K24621485-001-01-2:5.03,MUC.CP003_MCF7_6H:BRD-K24621485-001-01-2:10.058,MUC.CP003_MCF7_6H:BRD-K24621485-001-01-2:3.3527,MUC.CP003_MCF7_6H:BRD-K24621485-001-01-2:1.1176,MUC.CP003_MCF7_6H:BRD-K24621485-001-01-2:0.3725,MUC.CP003_MCF7_24H:BRD-K24621485-001-01-2:10.058,MUC.CP003_MCF7_24H:BRD-K24621485-001-01-2:3.3527,MUC.CP003_MCF7_24H:BRD-K24621485-001-01-2:1.1176,MUC.CP003_MCF7_24H:BRD-K24621485-001-01-2:0.3725,MUC.CP003_NKDBA_24H:BRD-K24621485-001-01-2:10.058,MUC.CP003_NKDBA_24H:BRD-K24621485-001-01-2:3.3527,MUC.CP003_NKDBA_24H:BRD-K24621485-001-01-2:1.1176,MUC.CP003_NKDBA_24H:BRD-K24621485-001-01-2:0.3725,DOSBIO001_A375_24H:BRD-K24621485:10.058,DOSBIO001_A549_24H:BRD-K24621485:10.058,DOSBIO001_HT29_24H:BRD-K24621485:10.058,DOSBIO001_MCF7_24H:BRD-K24621485:10.058,DOSBIO001_PC3_24H:BRD-K24621485:10.058,DOSBIO001_NEU_24H:BRD-K24621485:10.058,DOSBIO001_NPC_24H:BRD-K24621485:10.058
595,-1.10163903236,0.43453335762,-0.507112503052,-0.988765239716,-0.0186848044395,-0.481290757656,1.30037939548,-0.385732233524,0.116040766239,0.539001226425,-0.447433292866,0.403574556112,0.953317165375,0.140803471208,0.602605760098,-0.153650000691,0.614449977875,0.116250000894,0.273999989033,-0.9845084548,-0.136013805866,0.611895740032,0.0522946119308,-0.0457274392247,0.190699994564,0.245300590992
4793,-0.739697277546,0.252199977636,-0.473150640726,-0.28371539712,0.0283664539456,-0.0690257698298,0.640133261681,-0.696935236454,0.107155017555,-0.395562052727,0.190666690469,-0.128799766302,-0.463191747665,-0.584399461746,-1.39002668858,-0.886949956417,-0.0382499992847,-0.0479999929667,-0.524699985981,-0.832468152046,-0.0153347626328,0.377220392227,-0.0564373135567,-0.0569909512997,0.526299953461,-0.0332391858101
2736,1.24567627907,0.393400013447,1.41298472881,2.70896863937,-0.32479506731,0.327582597733,0.0360119044781,0.18081754446,-0.239669293165,0.169465795159,0.57453340292,-0.927280604839,-0.405943006277,-0.623328924179,1.08948516846,-0.0656500011683,-0.0478000044823,0.0968500077724,0.0471499860287,-0.343781292439,0.29382455349,-1.47639715672,-0.32764351368,-0.269286155701,-0.378049999475,-0.173971921206
5290,1.47848010063,0.100933328271,4.30520200729,1.16962969303,-0.187582910061,1.91552901268,0.199019744992,0.266153633595,-0.277632385492,-0.531282186508,-0.130066677928,-0.877708137035,-0.544615089893,-0.7937489748,-0.0545514971018,-0.206599995494,-1.10590004921,-0.371450006962,-0.199400007725,0.770454347134,-0.209553092718,-0.460931777954,-0.377203136683,0.340337961912,0.240600004792,-0.532457172871
6194,-0.776426255703,-0.187300011516,-0.596317648888,0.298853725195,-0.211754694581,-0.115688413382,0.478480815887,0.332622498274,0.000291002885206,2.17424531002e-06,0.224833339453,0.000279416330159,-0.616828560829,0.0584307610989,0.000251047429629,0.0,0.00065000000177,-0.879850029945,0.00034999998752,0.242916479707,-0.0245427787304,-0.833996891975,-0.163690134883,-0.982515692711,0.517549991608,-0.0782624334097
1676,1.18051862717,0.523300051689,1.66530942917,0.493574380875,0.699617505074,1.44405674934,0.842067480087,0.448612093925,-0.224575847387,-0.0329088494182,0.0960333049297,-0.813758134842,0.620534956455,-0.538698911667,-0.617610931396,-0.0145500004292,-0.663800001144,-0.0419000089169,0.364800006151,0.857848405838,0.253035873175,-0.567729473114,-1.02335751057,-0.694157838821,0.466549992561,-0.325908303261
23512,-0.520538151264,0.746199965477,-0.0550723969936,-0.801428258419,0.65273219347,-0.532825410366,0.865053415298,-5.42972755432,-0.642374813557,-0.271328181028,0.047833353281,0.475984096527,-0.142220497131,0.0584248453379,0.0650166869164,0.477899968624,0.228900015354,0.345850020647,-0.446950018406,0.317602902651,0.271052360535,0.279402107,-0.0845427215099,0.105366192758,0.158799946308,-0.550837039948
148022,-1.47499477863,1.30700004101,-0.438917994499,1.00119638443,-0.605386435986,0.230077072978,0.122219920158,-0.00790940225124,0.578681886196,0.328346014023,-0.592166721821,-1.68780040741,0.182948797941,-0.108054816723,-0.344137132168,-0.987900018692,0.0334500074387,0.181899994612,0.415499985218,-0.55829668045,-0.85177564621,0.863215088844,-1.06195819378,-0.448582828045,-0.0333499908447,0.0875760242343
1906,0.876953065395,0.439200043678,3.47210407257,0.610594213009,0.37771654129,-0.456762373447,0.787168979645,-0.0268787443638,-0.301391631365,0.208850234747,0.450066626072,0.021518945694,0.183998137712,-0.0512101054192,-0.261671602726,0.247649997473,-0.249199986458,0.388899981976,0.639349997044,0.809192061424,-0.140738099813,0.024870917201,-1.07688462734,0.359469622374,-0.718800008297,1.59275746346
8878,-0.794554531574,0.165266677737,-0.611925601959,-0.403217047453,0.82154417038,-1.24643301964,0.230998590589,-0.930808901787,-0.149371162057,-0.254651725292,-0.899766743183,-0.155216306448,-0.784566700459,0.0287518724799,-0.493696451187,-0.0264500007033,0.455649971962,-2.41484999657,-0.0889000147581,-3.70143055916,-0.345460474491,2.48428153992,-0.739468574524,-0.19065618515,-0.158100008965,0.11139151454
3091,0.38948532939,0.503500044346,-0.812444627285,-0.620659887791,-0.58117800951,-0.55892688036,0.392726182938,-0.0498817116022,-0.331234186888,-0.336177051067,-0.467899978161,-0.0611630827188,-0.00940898060799,0.0143148899078,0.191219434142,-0.678200006485,-3.52285003662,0.406749993563,0.0,0.295574635267,-0.145544320345,-1.91663968563,-0.515829861164,0.258778244257,0.269650012255,-0.211564898491
5743,2.27347278595,0.700999975204,1.85430300236,-1.10514008999,-1.47734737396,0.401934891939,1.3205139637,-0.256729781628,-0.416421025991,-1.25782990456,0.252499997616,-0.661570847034,-0.177946656942,-0.806246042252,-0.166148245335,1.56540000439,-0.88244998455,-0.64209997654,-0.772899985313,1.58472919464,-0.0872291326523,0.065127722919,-0.0957708507776,0.233525544405,0.139899998903,0.472253501415
5321,0.696438789368,-0.0813666582108,0.32075047493,0.315807253122,-0.55810624361,-1.43691277504,0.614576935768,-0.128148049116,0.136588841677,-0.76394367218,-0.427999973297,-0.735560238361,0.1813133955,-0.823118031025,-0.541325986385,-0.170199990273,-1.53570008278,-0.425850003958,0.30189999938,1.24002981186,-0.125391483307,-2.02880835533,-0.333556473255,0.0599458664656,-0.458000004292,-0.987262129784
4144,1.42080414295,0.878266751766,0.0837267264724,-0.516310811043,-0.481447458267,0.0433743596077,0.558884859085,0.669925689697,0.580047428608,0.31917732954,0.689433336258,-0.946431159973,-0.0457043349743,-0.286034733057,-1.7163271904,-0.494749993086,-0.0375500023365,0.600800037384,-0.0979000031948,-0.377141982317,0.292333066463,-1.36899018288,1.29806876183,-0.0510149896145,-0.0658500045538,-0.215483039618
1981,-0.348116964102,-0.0842666924,0.672458648682,1.25346696377,0.846988558769,0.246511161327,0.0186160951853,-0.286153227091,0.880789995193,0.0161673426628,0.587733328342,-0.688289582729,0.276403456926,-0.864606261253,-0.427486628294,-0.733300089836,-0.801049947739,-1.28690004349,-0.100899994373,-0.564980447292,-0.53858679533,0.0865071192384,0.936182200909,0.0192519426346,-0.430599987507,0.118577957153
695,-0.61670845747,3.80243349075,0.364849746227,1.34251344204,-0.574797809124,-0.526240050793,2.60378646851,-0.895005941391,-0.261199474335,0.129813045263,1.14386665821,-0.865921854973,-0.265808045864,-0.286325782537,-0.155245751143,-0.522099971771,0.0301499981433,-0.468800008297,0.42144998908,-0.671711146832,-0.512380719185,0.839476585388,-0.417877972126,0.883121967316,-0.950450003147,0.877420902252
10398,0.0935941338539,0.65823340416,3.34583806992,1.00125646591,-0.0792980715632,0.665900170803,-0.150041818619,0.724178612232,-0.293921798468,0.285842716694,0.467000007629,-1.02879047394,0.257974565029,-0.653814315796,-0.217580750585,-0.797450006008,0.257349997759,0.896300017834,0.621349990368,1.06874656677,-0.672830581665,-0.824240982533,-0.851040005684,-1.57191979885,-1.1482000351,0.459639519453
5708,0.0820799395442,0.415099978447,-1.25209712982,-4.12283229828,-2.00137352943,0.570921361446,-1.09145545959,0.189315199852,0.215863361955,0.280719637871,0.472299993038,-0.322688549757,-1.17124593258,-0.293447077274,-0.389025807381,0.277150005102,0.810500025749,1.02230000496,1.04200005531,0.0957653820515,0.0656104683876,0.166724935174,0.43186751008,0.160590603948,0.479800015688,-0.0941604971886
1213,-1.35164070129,0.600900053978,-0.195131421089,-0.528814971447,-0.000715464353561,-1.01995158195,0.507904827595,-0.534935534,-0.259553432465,0.361804097891,-0.144533336163,0.935056805611,0.131300225854,0.257277131081,0.45714905858,0.021950006485,0.465799987316,-0.148049980402,0.0958999991417,-0.222041189671,-0.895964980125,0.0168609917164,0.171603903174,-0.596341133118,0.412849962711,0.294436842203
226,-0.70313680172,0.393400013447,-1.55145573616,-0.787803351879,0.613023400307,-0.607389092445,0.0886008143425,-0.401362776756,0.138778567314,0.615233838558,0.165833353996,0.070890635252,0.483338296413,0.245240390301,-0.22764056921,-0.679999947548,0.577049970627,0.687449991703,0.187950000167,-1.1783002615,-1.07551193237,0.322361707687,-0.186332389712,-0.324351072311,0.279100000858,0.0526824891567
6777,0.897674202919,-0.346266686916,-0.372896462679,-0.442999154329,-0.362117946148,0.0481282919645,1.23751938343,0.782047748566,-0.144393801689,-0.0905456542969,-0.0935000032187,-0.0968717634678,-1.15980172157,0.355906367302,-0.556344747543,-0.295949995518,2.19624996185,-0.926299989223,0.446550011635,-0.448090285063,-0.880855441093,1.54030704498,-0.0724591389298,-0.715499997139,0.855150043964,0.450632691383
2113,0.635163366795,1.16513335705,-0.499863564968,0.460522472858,0.245305255055,0.267965704203,0.389457404613,0.646427333355,0.00788059830666,0.756121277809,-0.192700088024,-0.7540589571,-0.465788185596,-0.772165954113,-0.980530679226,-0.463649988174,-0.224199980497,-0.1358499825,0.91965007782,1.67795681953,-0.0192090719938,-0.789775133133,-0.750674545765,-0.0947406888008,-0.919249951839,1.01719522476
3329,-1.43446326256,-0.436599940062,-0.606062531471,-0.422037810087,0.563658595085,-0.776431202888,0.686385154724,0.204908356071,0.473806709051,0.749712228775,0.611333370209,0.686620473862,1.01815354824,0.644059896469,0.293979525566,-0.196949988604,0.872250020504,0.919999957085,0.432600021362,-4.55999422073,-0.356296658516,-0.249730020761,0.0765259638429,0.113924413919,0.51029998064,0.671204090118
1050,-0.728684663773,0.393099993467,-0.916998267174,-0.423046886921,-0.323585212231,0.177688017488,-0.489490956068,-1.06643867493,0.380517959595,0.031374912709,0.0143333226442,0.0196204781532,0.373741984367,-0.0741803199053,3.09306502342,-0.0132499933243,1.09255003929,1.40240001678,0.888999998569,0.0630638003349,-0.261605739594,0.422541886568,0.0877175927162,0.898007035255,-0.126249969006,-0.282415509224
9491,0.887664496899,0.201400011778,1.33236551285,0.958513557911,0.297655910254,0.176750212908,-0.104001134634,0.541327059269,0.228810161352,-0.246960148215,0.266733318567,-0.963572502136,-0.504979968071,-0.653903067112,-0.709138810635,-0.417999982834,-0.857599973679,-0.74279999733,0.484650015831,0.0541561692953,-0.475702941418,-0.966746926308,-0.589520871639,-0.337149083614,-1.02880001068,0.0432480275631
22926,0.784256279469,-0.443699985743,0.472123384476,-0.448292613029,-0.737781584263,0.427279621363,1.27990317345,-1.94435346127,0.484949320555,-0.347821295261,-1.03973340988,-1.06215500832,-0.351058512926,-0.0010529756546,0.296504378319,0.306600004435,0.403999984264,-0.0322500020266,-0.268050014973,-0.327617645264,-0.203580752015,0.56864964962,-0.392803788185,-0.185186162591,0.744650006294,0.492693454027
5899,0.61166369915,1.23266661167,0.0971401631832,-1.2592266798,0.447715222836,0.282893896103,0.125326305628,-0.363476902246,0.31926214695,-0.119672492146,-0.0359000265598,0.0963252186775,0.625465810299,-0.00485557317734,-0.0205575823784,-1.17079997063,0.2350499928,0.296550005674,0.193700000644,0.406784802675,0.0416099131107,0.492872416973,0.626510202885,-0.460382461548,0.00499999523163,0.865223526955
5467,0.391030400991,0.356533288956,1.0867805481,0.939399003983,0.414861470461,-0.000628858804703,2.07502508163,0.607880115509,-0.315858870745,-0.134706497192,-0.217766702175,-0.199814558029,-0.551037490368,-0.677676975727,-0.551649689674,-0.186849996448,2.50125002861,0.274100005627,0.0178500004113,-0.332395076752,-0.169200077653,1.41825962067,-0.462578296661,-0.846789717674,-0.343699991703,0.448386192322
6774,0.0753363743424,-0.235800012946,-0.803616285324,-1.22304713726,0.181648254395,-0.0634888485074,-0.739781975746,-0.554703235626,0.304264634848,-0.489494740963,-0.821699976921,-0.0381302684546,-0.31670024991,-0.437801361084,1.48293113708,-0.53955000639,2.50219988823,-0.808699965477,-0.332650005817,-0.939327716827,0.748499631882,0.613370060921,-0.25899553299,0.0508136600256,-0.330799996853,-0.0428573936224
1788,0.990429282188,0.744899988174,4.43340063095,1.00525593758,0.368260383606,1.91570353508,2.44372963905,0.694170057774,-0.583437919617,-0.207105785608,0.0776333212852,-0.471998155117,-0.280820220709,-0.888212263584,-0.744825303555,0.00544998049736,-0.490850031376,-0.198299974203,0.302399992943,1.41039550304,-0.203889504075,-1.16640198231,0.249579310417,0.342092245817,-0.0304000005126,0.620126903057
5921,-1.24196052551,1.23143339157,-0.461001753807,0.0226852297783,-1.1951072216,0.067990064621,1.25783312321,-0.51280528307,-0.171240195632,0.433222770691,-0.0563666820526,-0.231502965093,0.336248189211,0.474201440811,-0.0193210653961,0.391600012779,0.343350023031,-1.07144999504,0.231049984694,-0.72228127718,-0.155184268951,0.638686656952,0.0224697068334,-0.585069656372,1.38899993896,-0.198182016611
