rid,CVD001_HEPG2_6H:BRD-K67774729-001-01-3:9.9702,CVD001_HEPG2_6H:BRD-K67774729-001-01-3:2.4925,CVD001_HEPG2_24H:BRD-K67774729-001-01-3:9.9702,CVD001_HEPG2_24H:BRD-K67774729-001-01-3:2.4925,CVD001_HUH7_6H:BRD-K67774729-001-01-3:9.9702,CVD001_HUH7_6H:BRD-K67774729-001-01-3:2.4925,CVD001_HUH7_24H:BRD-K67774729-001-01-3:9.9702,CVD001_HUH7_24H:BRD-K67774729-001-01-3:2.4925,CVD001_PHH_6H:BRD-K67774729-001-01-3:9.9702,CVD001_PHH_6H:BRD-K67774729-001-01-3:2.4925,CVD001_PHH_24H:BRD-K67774729-001-01-3:9.9702,CVD001_PHH_24H:BRD-K67774729-001-01-3:2.4925,DOS016_VCAP_6H:BRD-K67774729-001-01-3:4.99,DOS016_VCAP_24H:BRD-K67774729-001-01-3:4.99,DOS042_A375_24H:BRD-K67774729-001-01-3:4.99,DOS042_A549_24H:BRD-K67774729-001-01-3:4.99,PCLB002_A375_24H:BRD-K67774729:10,PCLB002_A375_24H:BRD-K67774729:0.37,PCLB002_A375_24H:BRD-K67774729:0.12,PCLB002_A375_24H:BRD-K67774729:0.04,PCLB002_A375_24H:BRD-K67774729:3.33,PCLB002_A375_24H:BRD-K67774729:1.11,PCLB002_A549_24H:BRD-K67774729:10,PCLB002_A549_24H:BRD-K67774729:3.33,PCLB002_A549_24H:BRD-K67774729:1.11,PCLB002_A549_24H:BRD-K67774729:0.37,PCLB002_A549_24H:BRD-K67774729:0.12,PCLB002_A549_24H:BRD-K67774729:0.04,PCLB002_HA1E_24H:BRD-K67774729:10,PCLB002_HA1E_24H:BRD-K67774729:3.33,PCLB002_HA1E_24H:BRD-K67774729:1.11,PCLB002_HA1E_24H:BRD-K67774729:0.37,PCLB002_HA1E_24H:BRD-K67774729:0.12,PCLB002_HA1E_24H:BRD-K67774729:0.04,PCLB002_HCC515_24H:BRD-K67774729:10,PCLB002_HCC515_24H:BRD-K67774729:3.33,PCLB002_HCC515_24H:BRD-K67774729:1.11,PCLB002_HCC515_24H:BRD-K67774729:0.37,PCLB002_HCC515_24H:BRD-K67774729:0.12,PCLB002_HCC515_24H:BRD-K67774729:0.04,PCLB002_HEPG2_24H:BRD-K67774729:10,PCLB002_HEPG2_24H:BRD-K67774729:3.33,PCLB002_HEPG2_24H:BRD-K67774729:1.11,PCLB002_HEPG2_24H:BRD-K67774729:0.37,PCLB002_HEPG2_24H:BRD-K67774729:0.12,PCLB002_HEPG2_24H:BRD-K67774729:0.04,PCLB002_HT29_24H:BRD-K67774729:10,PCLB002_HT29_24H:BRD-K67774729:3.33,PCLB002_HT29_24H:BRD-K67774729:1.11,PCLB002_HT29_24H:BRD-K67774729:0.37,PCLB002_HT29_24H:BRD-K67774729:0.12,PCLB002_HT29_24H:BRD-K67774729:0.04,PCLB002_MCF7_24H:BRD-K67774729:10,PCLB002_MCF7_24H:BRD-K67774729:3.33,PCLB002_MCF7_24H:BRD-K67774729:1.11,PCLB002_MCF7_24H:BRD-K67774729:0.37,PCLB002_MCF7_24H:BRD-K67774729:0.12,PCLB002_MCF7_24H:BRD-K67774729:0.04,PCLB002_PC3_24H:BRD-K67774729:10,PCLB002_PC3_24H:BRD-K67774729:3.33,PCLB002_PC3_24H:BRD-K67774729:1.11,PCLB002_PC3_24H:BRD-K67774729:0.37,PCLB002_PC3_24H:BRD-K67774729:0.12,PCLB002_PC3_24H:BRD-K67774729:0.04
5054,0.264795899391,0.849205374718,1.05902767181,0.132616698742,1.2162001133,1.21061766148,1.87032616138,1.12381839752,1.08595001698,0.628100037575,1.99538993835,1.31774425507,-0.0186548233032,-0.0898888707161,-0.81994998455,0.920849978924,-0.34106066823,0.472174942493,-0.232971101999,0.126011997461,-0.29644998908,0.643000006676,1.266669631,-0.471398353577,0.477793574333,-1.06894099712,-0.207183852792,-1.2046661377,-0.237646356225,0.950848519802,-0.012290969491,-0.624433398247,1.25880861282,1.27266120911,-0.103384301066,-0.832698106766,-1.03669416904,-0.529204785824,1.03496146202,-0.30436861515,-2.46436452866,-0.670305728912,0.399259448051,0.269699007273,-0.637484312057,0.725186347961,0.183349281549,0.281121015549,-0.552026927471,-0.247410818934,0.309868901968,-0.159104987979,0.158611923456,-0.255843788385,-0.657243132591,0.948872566223,-0.961408376694,-0.666456580162,0.301148176193,0.0320963859558,-0.154133692384,0.137633889914,0.72042709589,-0.00355139374733
3108,0.926009297371,2.29994630814,0.288130283356,1.23743486404,0.918947577477,1.90804374218,2.38126802444,2.43614888191,2.10520005226,2.03125,1.34654974937,1.06109106541,1.06297636032,0.0301850661635,1.22974991798,-0.573549985886,0.857136964798,1.14678657055,0.375649034977,0.149938225746,0.0894999951124,0.206399977207,-0.616688966751,0.0448287799954,0.729203462601,1.69865643978,0.478386223316,0.472319126129,0.251983255148,-0.125320971012,1.75237548351,1.03142380714,0.131745740771,0.351041257381,0.315111786127,-0.138966798782,3.68919801712,0.90056180954,0.0194660425186,0.309748411179,0.380407631397,-0.293611526489,0.622613310814,0.800714015961,1.04232287407,0.00435954332352,0.175980836153,0.487841367722,1.52412486076,0.513343214989,0.801304757595,-0.43729788065,1.27135777473,-0.401964306831,0.262766778469,2.63516402245,-0.175638884306,0.0593714267015,1.17509484291,0.915441155434,1.52596533298,1.62559819221,0.140282839537,0.725263953209
1950,0.143357858062,0.497572213411,-0.450571238995,0.732792675495,-0.508996009827,-0.0448577851057,0.145525693893,0.366185843945,0.20340000093,-0.189349994063,1.14755249023,-0.337824583054,-1.16603827477,0.767115950584,0.399800002575,0.828849971294,-0.142645552754,0.667128682137,-0.284448564053,-0.516839027405,-2.13255000114,0.046649992466,-0.148010328412,1.51826679707,-0.4642354846,-0.798753023148,-0.261532723904,-0.780344188213,-1.53435492516,0.0415791422129,0.643540263176,0.0355634689331,-0.104129076004,-0.443848103285,-0.0689496397972,0.159878075123,1.17753231525,-0.0543197356164,-0.220110848546,-0.272484153509,0.224878445268,0.562888741493,0.0413624346256,0.814857721329,0.335485100746,0.362875491381,-1.15809369087,0.148525208235,-1.30709123611,-0.279560208321,0.0694520175457,0.966179013252,-0.0712370574474,0.458896130323,-0.958391129971,-0.292613893747,-0.897026777267,-1.04143643379,-0.152027726173,0.502729713917,-0.365083217621,1.07443940639,0.131569355726,0.206692397594
351,1.00711452961,-0.0720181018114,0.622423291206,0.705525159836,1.22677373886,1.77602362633,0.283143848181,1.31432414055,0.168850004673,-0.108200013638,-0.172184884548,-0.387497156858,-0.361319839954,-0.140522554517,0.694149971008,-0.014599993825,-0.356240749359,-1.06788730621,0.11235794425,-0.138271942735,0.429899990559,-0.346549987793,-1.12783527374,0.0196852833033,-0.426705181599,-1.26240420341,-0.0918745324016,1.00677132607,-1.45625436306,-0.0681831613183,-0.283876121044,-0.150939688087,-0.330158114433,-0.0557968020439,0.454303264618,-0.122610419989,-0.0167775899172,0.484596848488,-1.19142985344,-0.762099742889,4.49738693237,0.719161748886,1.63454437256,-0.232915639877,0.715555429459,0.840032219887,-0.660980701447,0.181845217943,-0.542511701584,-0.470678091049,-0.334012806416,0.192571789026,0.374269396067,-0.155778110027,-0.511361718178,1.3105481863,0.132236450911,-0.963425159454,-1.3349981308,-0.332771152258,-0.602689743042,0.196947917342,-0.482140600681,0.110744297504
4846,0.76772415638,0.960406303406,3.31371665001,1.9265537262,0.272309571505,0.374470710754,0.136991858482,-0.905510962009,-0.0191000103951,0.851699948311,1.98338377476,-0.714099645615,0.493049651384,-0.185687154531,2.01800012589,0.11779999733,-0.522997498512,1.6166536808,0.273924827576,0.252710521221,-0.660300016403,0.0996500253677,0.542883276939,-0.0890989080071,-0.0957920849323,4.41022777557,1.29539608955,-0.062859326601,0.0760167688131,-0.227943986654,1.08255493641,0.566202998161,0.2105461061,-0.264394402504,-0.476093888283,0.20412260294,1.57073605061,1.71234571934,-0.689670085907,-0.529879808426,2.00712752342,1.92292606831,0.712581038475,0.267208218575,0.766581475735,0.47691899538,-0.762097537518,-0.467284739017,-0.177134841681,-0.589057683945,0.289344370365,0.986648738384,-0.356080323458,0.124938584864,-0.182319313288,-0.481182575226,-0.241151958704,0.691566705704,-0.0993918478489,-0.204858392477,0.102622166276,2.01727604866,0.564796984196,0.118075549603
1452,0.0939243882895,-0.155970990658,-0.45355618,0.462989151478,0.334922492504,-2.1571264267,0.475752860308,-0.910450696945,1.10689997673,-0.23765000701,-0.799866080284,-1.11740767956,0.685122311115,0.400185197592,0.11914999783,-0.27199998498,0.01513043046,-1.29807543755,-1.08773696423,-1.9730527401,-2.88870000839,-0.621500015259,1.05547213554,0.321267455816,0.525610983372,0.263299673796,-0.552853822708,-1.84586274624,2.47733473778,-1.15910744667,0.331912219524,-0.334160715342,0.242578059435,-0.770681500435,-3.5508723259,-2.31307601929,0.3092212677,0.113402962685,0.239887550473,-0.296325743198,1.67524051666,-0.259860396385,0.0861232429743,0.169554144144,0.349786251783,-0.672491550446,0.123582065105,0.729585468769,1.54771733284,-0.12551112473,-0.427211940289,-1.45948243141,1.92515254021,-1.21857368946,0.0815825462341,0.603809297085,0.795672535896,-0.154450327158,0.99275046587,-2.03802418709,0.357750564814,-0.3753721416,-1.54361391068,-4.20917606354
4776,0.69225615263,-0.0490977168083,0.55632019043,-0.0756798684597,0.865973293781,-0.0496535599232,1.47295868397,-0.529960393906,0.933300018311,0.851999998093,0.205108612776,-0.525473237038,-0.812166213989,0.367121368647,0.738000035286,-0.454999983311,0.066668510437,0.613872945309,-0.531264543533,0.619033634663,0.693549990654,-0.610049962997,1.01076161861,0.620924413204,-0.859480619431,0.561234116554,0.0592184215784,0.317590624094,-0.164099216461,0.853996098042,2.21988582611,-0.43173199892,0.315085679293,-0.773687601089,-0.911472320557,-0.642044901848,0.649597942829,0.44772490859,-0.638889312744,-0.551431357861,-0.606342554092,0.86336350441,0.0174685567617,-0.467407971621,0.267329156399,0.189139217138,0.447709232569,1.04079031944,-1.43457317352,0.0773783251643,0.218681916595,1.08330202103,-0.407567381859,0.00836026668549,0.143283039331,-0.788141489029,-0.416953802109,0.00467050075531,-0.098238453269,1.13339221478,-0.562337100506,-0.592748045921,-0.472120344639,-0.517054438591
6908,0.222720459104,-0.779784560204,-0.755194544792,0.579435527325,-3.55062818527,0.789463341236,-0.651092171669,-0.486943840981,-0.230949997902,-0.358000010252,0.261947333813,0.100150823593,1.43602871895,-0.12499062717,-0.509949982166,-0.921350002289,0.6467679739,-0.480298906565,0.351471066475,0.656280457973,0.634150028229,-0.0880500003695,0.475665271282,0.518720388412,1.4521791935,0.452011048794,0.036062143743,-1.0069783926,1.54364824295,-0.228431195021,-1.01629281044,-0.332213163376,0.575602889061,-0.839418649673,-0.0160244032741,0.370861232281,0.0236013531685,-0.468456864357,-0.589799880981,-0.366043537855,-0.641835391521,-0.628822565079,-0.487015783787,-0.27318406105,1.03179550171,-0.196074992418,0.0847502276301,-0.337414205074,-0.629541635513,-0.324953913689,0.714793145657,-0.882405042648,-0.0760820358992,0.43582496047,0.889272451401,-0.666868150234,0.26231777668,0.424974381924,-1.28237628937,-0.119738690555,0.14188298583,-0.0065439529717,1.19227683544,-0.0135056078434
672,-1.32973217964,-1.76721262932,0.266536951065,-1.72522389889,-2.33677387238,-2.55198597908,0.852245211601,-0.734388709068,0.325300008059,0.0758499950171,0.131476998329,-0.871994912624,1.22910177708,0.146382763982,-0.158649995923,-0.178149998188,-0.440240651369,-0.255309700966,0.135941281915,0.301346629858,-0.691149950027,0.0768999904394,-1.26139461994,-0.0840893983841,-0.527092158794,-2.49473571777,0.27577611804,0.902314305305,-0.100487053394,-0.221873864532,-2.84389686584,-1.31029844284,-0.48942014575,-0.360569387674,-0.0628714263439,0.686196327209,-1.00564396381,-0.918105721474,-0.0610905885696,0.32738378644,-2.51452589035,-0.785066306591,-1.53578650951,-1.22593021393,-0.115308970213,-0.230289936066,0.0124467015266,1.37366461754,-2.92220258713,0.033672451973,0.809453606606,-0.161018282175,-2.93907356262,-0.167545050383,-1.74996256828,-2.78819131851,-0.025120832026,0.0782460123301,-3.04763388634,0.0894710123539,-0.907009720802,-1.5969619751,-0.0261619798839,0.105553269386
5710,-0.483728319407,-1.30678033829,-0.676548838615,-0.663957953453,-0.135436117649,-0.906691610813,-0.706091880798,-0.768780469894,0.376450002193,-1.60950005054,-2.83777427673,-1.7380964756,0.34561291337,0.217527061701,-0.658150017262,-1.31229996681,-0.659228205681,-0.0930015593767,-1.37717318535,-0.200334906578,-0.516000032425,-0.503649950027,0.148017063737,-0.17122104764,0.241798907518,1.19303429127,-0.0215977802873,-0.382843106985,-0.620040655136,-0.372862875462,-0.612414240837,-0.2793584764,-0.508629858494,-0.165837794542,-0.353858917952,-0.502035796642,-0.955284953117,0.302302360535,-0.0247663259506,0.904665648937,0.405089139938,-0.467792600393,0.481977283955,0.388561010361,1.29291367531,1.42167317867,0.663793504238,0.946973145008,0.483640730381,-0.341251403093,-0.325544536114,-0.143263399601,-0.286872595549,0.0920926481485,-0.0644661411643,-0.707371413708,0.861059546471,0.0662896931171,-0.952174127102,0.313892841339,0.460741221905,-0.842920184135,-0.481818020344,-0.472154945135
2115,0.582403182983,1.23217713833,0.359464108944,0.241187721491,0.204512536526,0.64215195179,-1.10669958591,-0.330784618855,0.529850006104,0.643299996853,0.108521282673,0.646801650524,-0.834159314632,0.955589532852,-0.315249979496,0.865049958229,0.184016942978,-0.793952465057,0.200789868832,0.76605618,-0.631850004196,0.201250016689,0.453693598509,-0.768859088421,0.157778352499,1.21436166763,-0.239267334342,0.308387190104,-0.125349655747,-0.306127071381,2.43758487701,1.36925446987,0.522358894348,0.0432282984257,-0.0203903988004,-0.92957419157,1.16223526001,1.16109585762,0.331257104874,-0.369622409344,0.250937044621,0.739530980587,-0.0375698357821,0.237605035305,-0.000103309750557,1.06794333458,-0.360948950052,0.0605117976665,0.407539784908,0.12596014142,-0.358730942011,0.479083329439,-0.0866252183914,0.0497792512178,-0.711243867874,3.00670647621,-0.318960219622,-0.187007248402,-1.04386842251,-0.484059393406,-0.0285054445267,0.231881856918,-0.30695182085,-0.188703715801
