rid,CPC013_A375_6H:BRD-K49810818-001-01-0:10,CPC013_A375_6H:BRD-K23984367-075-05-3:10,CPC013_A549_6H:BRD-K49810818-001-01-0:10,CPC013_A549_6H:BRD-K23984367-075-05-3:10,CPC013_A549_24H:BRD-K49810818-001-01-0:10,CPC013_A549_24H:BRD-K23984367-075-05-3:10,CPC013_ASC_24H:BRD-K49810818-001-01-0:10,CPC013_ASC_24H:BRD-K23984367-075-05-3:10,CPC013_HA1E_6H:BRD-K49810818-001-01-0:10,CPC013_HA1E_6H:BRD-K23984367-075-05-3:10,CPC013_HCC515_6H:BRD-K49810818-001-01-0:10,CPC013_HCC515_6H:BRD-K23984367-075-05-3:10,CPC013_HEPG2_6H:BRD-K49810818-001-01-0:10,CPC013_HEPG2_6H:BRD-K23984367-075-05-3:10,CPC013_HT29_6H:BRD-K49810818-001-01-0:10,CPC013_HT29_6H:BRD-K23984367-075-05-3:10,CPC013_MCF7_6H:BRD-K49810818-001-01-0:10,CPC013_MCF7_6H:BRD-K23984367-075-05-3:10,CPC013_MCF7_24H:BRD-K49810818-001-01-0:10,CPC013_MCF7_24H:BRD-K23984367-075-05-3:10,CPC013_NEU_24H:BRD-K49810818-001-01-0:10,CPC013_NEU_24H:BRD-K23984367-075-05-3:10,CPC013_NPC_24H:BRD-K49810818-001-01-0:10,CPC013_NPC_24H:BRD-K23984367-075-05-3:10,CPC013_PC3_6H:BRD-K49810818-001-01-0:10,CPC013_PC3_6H:BRD-K23984367-075-05-3:10,CPC013_PC3_24H:BRD-K49810818-001-01-0:10,CPC013_PC3_24H:BRD-K23984367-075-05-3:10,CPC013_SKB_24H:BRD-K49810818-001-01-0:10,CPC013_SKB_24H:BRD-K23984367-075-05-3:10,CPC013_VCAP_6H:BRD-K49810818-001-01-0:10,CPC013_VCAP_6H:BRD-K23984367-075-05-3:10,CPC013_VCAP_24H:BRD-K49810818-001-01-0:10,CPC013_VCAP_24H:BRD-K23984367-075-05-3:10,LJP001_BT20_6H:BRD-K49810818-001-02-8:10,LJP001_BT20_6H:BRD-K49810818-001-02-8:2,LJP001_BT20_6H:BRD-K49810818-001-02-8:0.4,LJP001_BT20_6H:BRD-K49810818-001-02-8:0.08,LJP001_BT20_24H:BRD-K49810818-001-02-8:10,LJP001_BT20_24H:BRD-K49810818-001-02-8:2,LJP001_BT20_24H:BRD-K49810818-001-02-8:0.4,LJP001_BT20_24H:BRD-K49810818-001-02-8:0.08,LJP001_HS578T_6H:BRD-K49810818-001-02-8:10,LJP001_HS578T_6H:BRD-K49810818-001-02-8:2,LJP001_HS578T_6H:BRD-K49810818-001-02-8:0.4,LJP001_HS578T_6H:BRD-K49810818-001-02-8:0.08,LJP001_HS578T_24H:BRD-K49810818-001-02-8:10,LJP001_HS578T_24H:BRD-K49810818-001-02-8:2,LJP001_HS578T_24H:BRD-K49810818-001-02-8:0.4,LJP001_HS578T_24H:BRD-K49810818-001-02-8:0.08,LJP001_MCF10A_6H:BRD-K49810818-001-02-8:10,LJP001_MCF10A_6H:BRD-K49810818-001-02-8:2,LJP001_MCF10A_6H:BRD-K49810818-001-02-8:0.4,LJP001_MCF10A_6H:BRD-K49810818-001-02-8:0.08,LJP001_MCF10A_24H:BRD-K49810818-001-02-8:10,LJP001_MCF10A_24H:BRD-K49810818-001-02-8:2,LJP001_MCF10A_24H:BRD-K49810818-001-02-8:0.4,LJP001_MCF10A_24H:BRD-K49810818-001-02-8:0.08,LJP001_MCF7_6H:BRD-K49810818-001-02-8:10,LJP001_MCF7_6H:BRD-K49810818-001-02-8:2,LJP001_MCF7_6H:BRD-K49810818-001-02-8:0.4,LJP001_MCF7_6H:BRD-K49810818-001-02-8:0.08,LJP001_MCF7_24H:BRD-K49810818-001-02-8:10,LJP001_MCF7_24H:BRD-K49810818-001-02-8:2,LJP001_MCF7_24H:BRD-K49810818-001-02-8:0.4,LJP001_MCF7_24H:BRD-K49810818-001-02-8:0.08,LJP001_MDAMB231_6H:BRD-K49810818-001-02-8:10,LJP001_MDAMB231_6H:BRD-K49810818-001-02-8:2,LJP001_MDAMB231_6H:BRD-K49810818-001-02-8:0.4,LJP001_MDAMB231_6H:BRD-K49810818-001-02-8:0.08,LJP001_MDAMB231_24H:BRD-K49810818-001-02-8:10,LJP001_MDAMB231_24H:BRD-K49810818-001-02-8:2,LJP001_MDAMB231_24H:BRD-K49810818-001-02-8:0.4,LJP001_MDAMB231_24H:BRD-K49810818-001-02-8:0.08,LJP001_SKBR3_6H:BRD-K49810818-001-02-8:10,LJP001_SKBR3_6H:BRD-K49810818-001-02-8:2,LJP001_SKBR3_6H:BRD-K49810818-001-02-8:0.4,LJP001_SKBR3_6H:BRD-K49810818-001-02-8:0.08,LJP001_SKBR3_24H:BRD-K49810818-001-02-8:10,LJP001_SKBR3_24H:BRD-K49810818-001-02-8:2,LJP001_SKBR3_24H:BRD-K49810818-001-02-8:0.4,LJP001_SKBR3_24H:BRD-K49810818-001-02-8:0.08,NMH002_FIBRNPC_24H:BRD-K23984367-075-10-3:10,NMH002_FIBRNPC_6H:BRD-K23984367-075-10-3:10,NMH002_NEU_6H:BRD-K23984367-075-10-3:10,NMH002_NEU_24H:BRD-K23984367-075-10-3:10,NMH002_NPC_6H:BRD-K23984367-075-10-3:10,NMH002_NPC_24H:BRD-K23984367-075-10-3:10,BRAF001_A375_24H:BRD-K23984367-001-04-2:10,BRAF001_A375_24H:BRD-K23984367-001-04-2:2.5,BRAF001_A375_24H:BRD-K23984367-001-04-2:0.625,BRAF001_A375_24H:BRD-K23984367-001-04-2:0.15625,BRAF001_A375_6H:BRD-K23984367-001-04-2:10,BRAF001_A375_6H:BRD-K23984367-001-04-2:2.5,BRAF001_A375_6H:BRD-K23984367-001-04-2:0.625,BRAF001_A375_6H:BRD-K23984367-001-04-2:0.15625,BRAF001_HEK293T_24H:BRD-K23984367-001-04-2:10,BRAF001_HEK293T_24H:BRD-K23984367-001-04-2:2.5,BRAF001_HEK293T_24H:BRD-K23984367-001-04-2:0.625,BRAF001_HEK293T_24H:BRD-K23984367-001-04-2:0.15625,BRAF001_HEK293T_6H:BRD-K23984367-001-04-2:10,BRAF001_HEK293T_6H:BRD-K23984367-001-04-2:2.5,BRAF001_HEK293T_6H:BRD-K23984367-001-04-2:0.625,BRAF001_HEK293T_6H:BRD-K23984367-001-04-2:0.15625
1676,0.319893360138,1.65932166576,0.653450012207,-1.58175003529,0.400585025549,0.349013626575,0.22310307622,-1.1582005024,-0.0567367896438,-0.333581626415,-0.157247662544,-1.58304262161,0.563218414783,-0.340679734945,0.807452917099,0.406957387924,0.499630391598,2.13767361641,0.627924084663,-0.69820356369,0.258199989796,-0.638150036335,-0.0731615424156,2.51667833328,0.242670834064,-0.157127425075,0.510669887066,0.0233714636415,0.171736136079,-0.0699807554483,0.254910647869,0.603684544563,0.653575956821,-1.40864396095,0.54780036211,1.06550908089,0.556844055653,0.994225025177,0.950915455818,1.14050042629,0.641331195831,0.906922698021,-0.291422009468,-0.5453748703,-0.779878556728,0.412158697844,0.76087641716,-0.479801595211,1.2039334774,-0.753220498562,0.210911095142,0.306704163551,1.01511061192,-0.0325413048267,0.00875064730644,0.142632216215,-0.416240096092,-0.395904064178,0.417375504971,0.948493540287,-0.14247584343,0.615665614605,0.98609995842,0.235750004649,0.201900005341,1.14700007439,-0.0894160792232,-3.30011129379,-0.246624454856,0.600053727627,1.33476996422,0.338303804398,-0.213046997786,-0.0930815935135,0.764959037304,-0.113246276975,1.44708991051,0.451304793358,0.206723853946,0.0518966317177,-0.245995208621,0.0949611067772,-1.81288695335,0.101233363152,-0.402123123407,-0.850027322769,0.852204680443,1.0054101944,2.36172032356,0.866677999496,-0.280705660582,-0.713251054287,0.401874959469,0.034123301506,-0.51522731781,-1.00886774063,3.91015934944,-0.50431895256,-0.884145855904,-0.594463944435,1.98434603214,0.247177034616,0.134644016623,-0.934603691101
23512,0.0425401628017,0.374616503716,-0.0983999967575,-3.53459978104,-1.18355989456,-1.49303853512,0.100516825914,-0.164202675223,-0.0551656037569,0.136608988047,-0.833951592445,-1.56865167618,-0.943102896214,-1.84869134426,-2.17476558685,0.105342887342,-0.267741411924,-0.512454867363,-0.448644280434,-1.79950869083,-0.244049966335,-0.576150000095,-0.583424150944,-1.64503157139,0.252685785294,-0.219470441341,-0.348102807999,-0.107445605099,-1.2969853878,0.13799034059,-0.0841921418905,-0.885141134262,0.102022789419,1.29745638371,0.203554093838,0.130733758211,-0.0630283877254,0.168635100126,-0.987376928329,-0.0231732800603,-0.690244436264,-0.950135588646,-0.421303093433,-1.70141935349,0.787320256233,0.44573867321,0.966942429543,0.303313106298,-0.746643662453,1.06157660484,-0.00938864797354,-0.1426089257,0.58972710371,0.0420634448528,-0.821437060833,0.318726092577,1.23907494545,0.973525524139,0.162850737572,0.727261066437,0.349631398916,0.532911479473,-0.425050020218,0.280149966478,0.250749975443,0.0560500025749,-2.84018111229,-0.197769552469,0.279221892357,0.277693420649,0.238254487514,0.27277725935,0.4661064744,0.309305727482,1.15481901169,-1.68030965328,1.19251942635,-1.64264714718,0.27852037549,0.727091550827,0.119891032577,-0.0983767285943,-0.52121680975,1.24969995022,0.162420392036,0.799625515938,-1.51172399521,-2.93277430534,-4.35828542709,0.144116312265,1.04167020321,0.305724024773,-1.47187566757,0.0501866862178,0.468113481998,0.397792130709,-0.227469414473,-0.365768015385,0.379701197147,0.287096560001,-2.09604525566,-0.114742845297,0.470609098673,0.543112695217
148022,-0.461309164762,-0.731076300144,0.8450999856,-0.245299994946,2.45409584045,0.772917687893,2.45994567871,0.800355613232,-0.925510406494,-1.95845365524,0.660048663616,0.652235209942,0.564579188824,0.313141822815,-0.798099219799,-0.106854617596,1.03200531006,0.785961091518,0.989194989204,0.604290246964,0.228000000119,-0.0368999987841,-1.15996038914,-0.130520701408,0.969374239445,2.15502667427,0.665247619152,0.865278601646,1.05951285362,0.217715650797,0.651555299759,-0.389994800091,0.860748291016,-0.871241569519,-0.387599647045,0.149124741554,-0.569196164608,-1.0676599741,1.03013372421,1.34565937519,1.25780713558,0.493825078011,-0.253521263599,-0.419575572014,0.92122989893,-0.16440269351,-0.623753666878,-0.235241681337,-0.35421076417,0.327028334141,0.730547070503,0.223575621843,0.436919659376,0.354953825474,0.849433779716,0.797039449215,1.12056088448,0.474734544754,1.01779389381,-0.242637738585,-0.657141506672,-0.115310519934,-0.789549946785,0.743099987507,0.589850008488,5.08309984207,0.576942920685,0.417510300875,1.08293700218,0.786896884441,0.111672505736,0.0709376037121,0.663136482239,-0.689005196095,0.08715903759,0.21726885438,-1.15216827393,0.366979211569,0.570853888988,1.34293818474,0.964573681355,0.182327434421,1.47381687164,-0.242766678333,-1.0395411253,-0.749668419361,0.193778455257,-0.340361624956,-0.00237672030926,0.374235481024,-0.139916539192,0.167246118188,-0.470536768436,0.404332727194,0.032083645463,-0.270485579967,-0.186419516802,0.831014692783,0.121175795794,-0.416899323463,0.57625412941,0.804736852646,0.105493083596,1.01498401165
1906,0.47713726759,0.0915296673775,0.483350008726,1.37669992447,-0.696056962013,-0.962365448475,-0.504322290421,-0.841821432114,-0.816598892212,-0.468706995249,-0.0681017488241,-1.67784845829,0.789641916752,-2.01808214188,-0.202181816101,-0.291603952646,-0.115728192031,-0.640183031559,0.364224433899,-0.88494604826,-0.336149990559,-1.02539992332,0.00495806336403,2.05257368088,0.473013877869,-0.0230344291776,0.715709328651,0.601005196571,-0.135910406709,-1.38821196556,0.805873036385,-0.048844397068,0.610146164894,-1.08964419365,0.435303300619,0.418033838272,1.45750570297,1.61623477936,-0.151620209217,-0.0626077204943,-0.313873529434,0.339720189571,0.438722133636,0.0386831462383,0.793826878071,-0.106672123075,0.134791582823,-0.046801187098,-1.20710813999,0.435500144958,0.253238379955,-0.144082099199,0.337626487017,-0.463562250137,0.185238346457,0.0175897628069,-0.196422025561,0.185179069638,0.191431671381,0.945023238659,0.250196963549,-0.677770197392,0.47990000248,0.642599999905,0.0585500001907,1.00364995003,0.0314341373742,-0.138543963432,-0.631977498531,-0.0580214075744,0.404289782047,0.797087490559,-0.005924269557,-0.152672722936,-1.49496662617,-0.22285322845,-0.342700958252,0.233342662454,-1.77972769737,-0.784603476524,0.116756632924,0.44880604744,-0.144205540419,0.0854333639145,-0.667293846607,-0.0938828736544,1.1118901968,1.44136381149,2.21435642242,0.225683987141,-0.051324352622,-0.707283556461,0.87367784977,-0.378111511469,0.608439981937,0.460891783237,0.536882579327,1.1456758976,0.611458718777,0.881780147552,1.01210153103,0.552487254143,0.0249104909599,3.03580737114
8878,0.107661761343,-0.766700565815,-1.50104999542,0.24145001173,0.530682861805,0.186517834663,1.56924164295,0.952271163464,0.497079432011,-0.99769037962,0.677242934704,0.176645442843,-1.40899467468,-0.616776525974,0.380202263594,0.296423137188,0.922329306602,-0.690906703472,1.38802230358,1.6759313345,-0.378650009632,-0.300099998713,1.02182066441,1.80256617069,1.30159640312,0.937105476856,1.08572673798,-0.269576817751,1.2897361517,1.11866772175,-0.557048678398,-0.563051044941,-0.504385769367,0.07589648664,0.0540338456631,0.531156241894,-0.378460198641,-0.748404085636,-0.373754918575,-1.10635268688,-0.535645246506,-0.508041441441,-3.15749621391,-2.42036557198,0.50376111269,-0.355023145676,-0.827253639698,-0.283324420452,-1.09323251247,-0.170563086867,0.376579403877,-1.85959720612,-0.300472587347,0.523018717766,0.405976325274,-0.336899101734,-0.842604696751,0.267612576485,1.42305588722,0.432254463434,-0.640884339809,-0.943561136723,0.0127999782562,-3.24165010452,-0.304349988699,-0.588950037956,2.70413398743,-0.0867435708642,2.44946670532,2.37025666237,0.777647137642,-2.65076565742,-0.963238060474,-0.73118776083,-1.07422065735,-1.32730793953,-0.888792097569,-0.293719470501,-0.308688819408,-0.0708724111319,0.240825623274,-0.423023074865,-0.467058897018,-1.09313344955,-0.672611296177,1.31274831295,-0.833775639534,2.88374090195,6.37334918976,-0.78761780262,-0.180442556739,-0.531368613243,0.249483034015,-0.879540503025,-0.249153524637,-0.612721920013,2.54848217964,0.0399503186345,-0.193116590381,-0.0167797803879,-0.133488863707,-0.252755969763,0.50370913744,0.364886015654
3091,0.455795824528,0.712487280369,0.941349983215,0.529249966145,0.337172240019,0.321750044823,0.785248458385,-1.02571845055,0.012775272131,-0.444876134396,-0.490121483803,-0.497645884752,0.165233373642,0.896793961525,-0.149768650532,-0.102234482765,1.24884533882,0.962508320808,2.02922391891,0.704379081726,-0.643399953842,0.329349994659,0.0753605216742,1.13668000698,1.0526945591,0.15798792243,1.03121292591,0.481027185917,-0.659019112587,-0.512116014957,-0.481320798397,-0.311600148678,0.569230973721,-1.12568211555,0.635995924473,0.91444414854,0.445464462042,0.931948781013,0.719363749027,0.311579525471,0.22771845758,1.09632241726,-0.203537002206,-0.406595617533,-0.0301448460668,0.28163588047,1.16151094437,-1.67292428017,-0.0654959529638,-0.242105901241,0.67176002264,-0.17662987113,0.816534459591,0.698915839195,1.35787534714,1.6081315279,0.306588739157,1.07884502411,0.628418028355,1.43144392967,-0.0371126681566,-0.426197707653,0.17215000093,0.913650035858,0.471050024033,0.337149977684,-0.255687057972,-0.276517808437,-0.798059344292,0.549621522427,0.0365662649274,0.54610478878,-0.269632041454,-0.459007263184,0.323269635439,0.0501117557287,0.980522036552,-0.259784072638,-0.603072047234,-0.490727841854,1.09624063969,0.772644162178,-0.69773888588,-0.645300030708,-0.89343971014,-0.552072763443,-2.37533593178,0.538782417774,-1.94537246227,-0.542636394501,-0.746137022972,-0.137462392449,-0.149915933609,0.124388933182,-0.0965349525213,0.0844868421555,-1.93329453468,0.293480932713,0.691666841507,0.314686715603,-0.374966233969,0.222255751491,0.312812507153,-0.26509732008
5743,2.84518718719,3.83142471313,0.710300028324,0.927649974823,-1.27108454704,-1.29588449001,-0.0937574058771,-1.01020944118,2.64002990723,0.0822951197624,0.296746581793,1.31251072884,1.46092617512,-0.829359829426,-5.07811594009,-4.696434021,-1.31657373905,-0.750094532967,-0.925835967064,0.248340249062,5.11189985275,-0.986250042915,-0.0282596722245,-0.763790011406,-1.07345438004,-1.87330949306,-1.20595908165,-0.110864929855,1.34412145615,0.161867171526,0.0798973739147,0.625376999378,-0.708833694458,-1.11973905563,-1.52671790123,-1.64208352566,0.558645308018,-1.12616276741,-0.111346691847,-0.757403790951,-0.431256920099,1.32154893875,0.383481264114,0.6337261796,-1.09719443321,0.687300801277,0.178643524647,0.396911859512,-1.13496935368,0.84320294857,-0.420991808176,3.36899328232,-0.62269037962,6.74031209946,-0.0587356314063,0.298492670059,2.46065855026,2.25998067856,0.309928625822,-0.0896675735712,0.330940246582,0.308421373367,5.23779964447,-0.354999989271,2.72769999504,2.70309996605,1.81888055801,0.154978990555,-0.579907715321,0.878281235695,0.949442982674,-0.229995474219,-3.83826589584,0.745844841003,0.382622927427,-0.260093539953,0.791404545307,0.283182680607,-0.15129300952,0.808994114399,-1.65383672714,0.416916072369,-0.587172985077,1.40343332291,-1.15950894356,-1.89590454102,1.2947280407,0.0115563049912,0.150564402342,-0.212661266327,-0.298577725887,0.07529976964,0.105089813471,0.108601853251,0.243094474077,-0.0847628489137,0.0893257409334,-0.0737920999527,0.0897190496325,-0.147504195571,0.865556120872,-0.0796642377973,-0.153926625848,-0.350379824638
5321,-0.258644759655,-0.642699241638,0.0753500014544,-1.92639994621,0.443740367889,-0.0672376155853,-0.0697539895773,-1.63230347633,0.0765911489725,-0.259615302086,-0.315981090069,-0.676275134087,0.149630278349,-0.540393173695,1.21886479855,-0.123367160559,-0.61076259613,-0.0562701374292,0.150774896145,-1.41161572933,0.0,0.00170000002254,-0.0284753926098,1.64174008369,-0.227497041225,-0.983596861362,0.252577036619,0.122080713511,-0.0757264569402,-1.29522037506,0.164557263255,0.354870855808,0.342550188303,-1.55415678024,0.543499708176,0.97184407711,1.55649602413,2.01340675354,0.235038474202,-0.193045884371,-0.483908295631,0.764182925224,-0.113549262285,-0.387708306313,-3.60286235809,0.542447566986,0.573139131069,-0.421145737171,-0.0560454986989,-0.546668410301,-1.15519309044,0.207735434175,0.205118611455,-1.33470678329,-1.54865574837,-1.21654641628,-2.29833269119,-1.36801147461,-0.834879875183,0.00908710062504,-0.219909653068,0.725069284439,1.04295003414,0.560100018978,0.413349986076,1.62715005875,-2.60922646523,-1.26122677326,0.283400952816,0.482848763466,1.08459281921,-0.0274911820889,0.0682568699121,-0.00589580088854,0.800558805466,0.50409591198,1.50672829151,0.598276436329,0.0510247573256,-0.627734661102,-0.196338951588,-0.0665808022022,-1.02155816555,-0.144766688347,-0.457747578621,-0.0654506012797,0.80596524477,0.77318918705,1.61832475662,-0.147153690457,-0.186270534992,-0.829007327557,-0.471723794937,-0.379598140717,-0.209844782948,0.0579901747406,-0.230102926493,-0.619451403618,-0.584812283516,-0.40106382966,0.612326979637,0.328145682812,0.00838864035904,-0.263026237488
4144,-1.1998180151,-2.40927195549,-2.17035007477,-2.62230014801,-0.424277424812,-1.37589049339,-0.0659540146589,-1.73055577278,-0.901519477367,-1.22133159637,-1.49291133881,-2.52286934853,-5.84825515747,-5.22664499283,-0.612564384937,-1.17918348312,-1.11471223831,-3.55726909637,-1.95199072361,-4.18587446213,-0.151199996471,-0.885800004005,-1.74633777142,-3.38481259346,-0.458840817213,-2.03435349464,-0.491002649069,-2.80090022087,-2.41749811172,-0.6254144907,-1.22980856895,-0.37761503458,0.321615040302,1.32473814487,0.524243891239,0.962160468102,1.16556990147,1.23097157478,0.330697715282,1.0398632288,0.277724802494,0.583623170853,-1.04642105103,0.0319207534194,0.101684547961,-0.228380352259,-0.214110255241,-0.114012107253,0.0511441007257,0.423532307148,0.343239158392,0.379861533642,0.748015344143,0.144496232271,-0.276877224445,-0.178698062897,0.547129571438,0.528862714767,0.520476043224,0.486260086298,0.891613185406,0.513751924038,0.781800031662,-0.676699995995,-0.433750033379,2.50880002975,-0.658872723579,0.2890368402,-0.2514539361,0.32916790247,-0.243570208549,-0.417604386806,0.376121848822,-0.0580534636974,0.0367272123694,0.09302418679,0.896055459976,0.335456222296,-2.6258020401,-0.821122825146,-2.45088672638,-0.370281308889,-0.850291848183,-1.62613344193,-5.91647100449,-1.84144043922,-2.98108100891,-2.2372674942,-1.35788440704,-0.279860258102,0.266085237265,0.422810584307,-2.8344373703,-0.134195119143,0.219074308872,0.754437208176,-5.31849241257,-0.418599665165,0.390104621649,0.191074118018,-9.86962223053,-0.481739282608,0.794864416122,0.41142398119
1981,-0.41250795126,-1.42292976379,2.11989998817,4.82474994659,0.944401443005,2.00657343864,0.0813516825438,0.465454906225,0.93300306797,0.45391279459,-0.261222451925,0.141725853086,-0.0608872659504,0.619632959366,-0.400257229805,1.55952596664,-0.775021791458,-0.845300793648,-1.28293716908,-1.00948369503,-1.00705003738,1.36619997025,-1.35814905167,-1.89069485664,-0.609008073807,-0.731102705002,-1.54744553566,-1.43237471581,-0.786569714546,-0.0202189087868,-1.00813794136,-0.249204277992,-0.876610040665,-1.03224647045,-1.12068367004,-0.161726921797,-1.09592354298,-2.08437895775,0.707779169083,2.34102892876,1.5095590353,0.797278165817,1.00266683102,1.20655465126,-0.247085779905,0.133806884289,-0.145050406456,0.800396323204,0.232531696558,0.924486637115,-0.28476190567,0.715799212456,-0.00728538632393,-0.879442095757,-1.67245697975,-0.0360630378127,0.717401146889,-0.702832937241,-1.20806670189,-1.1561011076,-1.06838154793,-0.127353191376,0.595499992371,1.59769999981,1.41094994545,1.01960003376,1.61271154881,-0.10144969821,1.30916535854,2.03204393387,1.09817004204,4.07244253159,1.31534814835,0.556961417198,-1.14313220978,1.83895778656,-2.00348806381,-0.104389965534,-0.74795794487,-0.157722264528,-0.991111397743,-1.00514101982,-0.510081529617,-0.707666695118,-0.0614261180162,1.43202245235,-1.0194132328,-1.35157740116,-1.56221389771,0.0743937939405,-0.29295617342,-0.150364667177,-0.879189908504,0.469328582287,-0.599545240402,-0.462284594774,-1.75443124771,-0.43438231945,-0.59549510479,-0.416771531105,-0.882714748383,0.0719750076532,-0.804572403431,-0.559611916542
695,0.27597951889,-0.704185009003,4.52885007858,-0.191799998283,0.34451842308,0.643051743507,-0.441195219755,-0.0187927857041,-0.107373833656,-0.692179143429,0.198178976774,-0.941779732704,0.868466854095,-0.505531191826,-0.221003428102,-0.605614900589,-0.987773120403,-0.647358298302,-0.110846549273,-0.885610580444,-0.477499991655,-1.58934998512,-0.671770215034,-0.38948187232,0.308201879263,-0.0265150517225,-0.457604587078,-0.889006495476,1.92072582245,-0.0392527654767,0.422032594681,0.176713973284,0.0173212885857,-0.879385828972,0.772823035717,2.75772547722,-0.968868255615,0.361875116825,0.412771642208,-0.705130398273,-0.204149737954,-0.935113728046,-0.597375631332,-0.776949882507,0.112715065479,0.644135713577,0.3355281353,0.0798901617527,-0.0783087089658,1.2561634779,-0.426039516926,-1.06271016598,-0.461015611887,0.492657840252,0.655180990696,0.71794962883,0.8882625103,0.719881117344,-0.216801613569,0.515938997269,-0.800412416458,-0.426518499851,0.277649998665,0.778299987316,-1.0503000021,0.154699996114,-0.28440490365,-1.39098954201,-0.317316770554,0.0855641663074,-0.336641669273,-0.5196839571,0.583835840225,-0.17496317625,-0.396674573421,-1.08211874962,-0.151683315635,0.748886704445,-0.901142835617,-0.310850799084,0.405888080597,1.29861986637,0.971278071404,0.905599951744,0.187027350068,-0.627680182457,1.21407008171,-0.307404518127,-0.718192279339,0.210929200053,-0.287035107613,-0.142656475306,-0.118685387075,0.108751617372,0.113841474056,-0.391545295715,-0.736845254898,0.476803928614,0.385842293501,0.119249291718,0.0962676405907,0.334659188986,-0.190585911274,0.0692955106497
10398,-0.0603478550911,-1.26673316956,0.428749978542,-1.5924500227,0.425589859486,0.152358084917,0.340151131153,0.00643008947372,-0.650676965714,0.151887476444,-0.0840562731028,-1.34554731846,1.54967844486,-0.0235722661018,0.649985432625,-0.00576125457883,0.322249889374,-0.35107922554,0.493657052517,-0.90347892046,0.0531000196934,-1.43219995499,-1.13373804092,1.49712967873,-0.597584366798,-0.980141818523,-1.28803169727,-0.446021586657,-1.60513806343,0.364331156015,0.3955540061,0.0961673930287,0.978010118008,-1.18605566025,-2.64593982697,-2.16900014877,-1.02261137962,-0.815936148167,-1.46322917938,-0.56839621067,-0.6062027812,-0.51832729578,-1.21614027023,0.11812325567,-0.111307255924,-0.310798674822,-1.47083342075,-1.74173748493,-2.18000173569,-0.509469389915,-0.222402557731,-0.00383916730061,0.123973481357,1.30877947807,-0.483726143837,-0.620076954365,-0.694934487343,-0.48771995306,-0.447808533907,1.43302726746,0.779845774174,0.756764173508,1.43700003624,0.345600008965,-0.225849986076,1.63709998131,0.929750800133,0.351046204567,0.413659274578,-0.802806973457,-0.390249013901,-1.18986344337,-0.186360284686,-1.1602268219,0.437066614628,0.371713399887,0.671993732452,0.0960533767939,-1.45032954216,-0.0856811702251,0.117538914084,0.954965293407,1.7475155592,-0.593466699123,0.111420571804,-0.353862971067,-0.970999002457,0.59760004282,0.223312094808,0.307763934135,-0.561031401157,-0.742957413197,-0.594957470894,1.34323751926,-0.58617156744,-0.33739477396,0.081381931901,0.106740631163,-0.122566349804,0.0715595260262,0.614579081535,0.241991177201,0.445652961731,0.576132714748
5708,-0.425830602646,-1.13073277473,-4.02570009232,0.680150032043,-0.0527933984995,0.295292079449,-0.37482342124,-0.0792782902718,-2.9773774147,-0.529804348946,-0.205156117678,-0.0207384079695,-1.67146635056,0.592575550079,-0.232608348131,0.461904734373,-0.373972356319,0.908947944641,-0.672174155712,-2.28727293015,0.00170000002254,0.0046999999322,-0.407342076302,-3.18768310547,0.272798538208,-0.861667990685,0.245382040739,-1.03805291653,-3.43088531494,-1.21545183659,-0.0287788361311,-0.236501768231,-0.923440814018,-2.46879267693,-0.25326409936,-0.553017675877,0.451719969511,-0.121410816908,-0.713844537735,1.0890635252,1.0036700964,0.268793880939,-0.00131447671447,-5.76423481107e-05,-0.473590284586,-0.000465289049316,0.563753724098,0.598163545132,0.732631504536,1.30178368092,0.249727278948,0.273564517498,0.189195781946,-0.00440540909767,-0.579354643822,-0.343407392502,-0.352279365063,-0.347167760134,-0.577268064022,-0.73096549511,0.154769778252,0.0322985127568,-0.572399973869,-0.345849990845,-0.915100038052,1.13204991817,-1.27751433849,-2.7242026329,0.363689005375,-0.903634905815,0.212054640055,-0.343000382185,0.585396885872,0.880771636963,0.664489865303,1.04968714714,-0.395226716995,-0.523505628109,0.849119126797,0.413914114237,0.864524960518,0.891027629375,-0.231144845486,0.433300018311,0.0238134264946,-0.589425563812,-5.25706481934,-0.579263389111,-0.912969529629,0.0835235863924,-0.0639870837331,-0.618680000305,-1.65297162533,0.349891126156,0.132447600365,0.00886394642293,-3.75116705894,-0.53082627058,0.0207782797515,-0.201266497374,0.322402715683,0.00364229083061,0.317997545004,-0.21705673635
