rid,DOS050_HT29_24H:BRD-K83727172-001-01-3:5,DOS050_MCF7_24H:BRD-K83727172-001-01-3:5,DOS050_PC3_24H:BRD-K83727172-001-01-3:5,ERG015_PC3_24H:BRD-K83727172-001-01-3:10.2115,ERG015_PC3_6H:BRD-K83727172-001-01-3:10.2115,ERG015_VCAP_24H:BRD-K83727172-001-01-3:10.2115,ERG015_VCAP_6H:BRD-K83727172-001-01-3:10.2115
7016,-0.191652357578,-0.692149996758,0.870350003242,0.101809322834,-0.51271033287,-0.722452044487,-1.08561444283
90861,-0.686126947403,0.269199967384,-1.67429995537,-0.544839978218,-0.0783976018429,0.688587546349,0.690786659718
10670,-0.442366957664,0.835649967194,-0.974050045013,-0.535053908825,-0.591366708279,-0.30651819706,-0.676464378834
79071,-0.734311640263,-1.27600002289,0.344900012016,-0.418287187815,-0.174041390419,0.785856485367,2.11820936203
64746,0.869058251381,1.14094996452,-1.90234994888,0.279212743044,0.594736397266,-0.502607941628,0.267165601254
5366,-0.190433695912,-0.43829998374,-0.292249977589,-0.289974153042,-0.340196579695,-0.54952275753,-0.475518077612
11344,0.000899493694305,1.47650003433,-1.37125003338,-0.556631982327,-0.0635562613606,0.226555630565,-0.317385494709
10013,-0.368367940187,1.19644999504,1.88160014153,-1.05432891846,-0.420410066843,-0.68940281868,-0.0918491482735
5829,-1.20929086208,0.629649996758,-1.2689499855,-1.08260476589,-0.181496948004,0.534570634365,-0.546242892742
5257,-0.506197750568,1.38744997978,-0.547349989414,-0.404940724373,0.320274591446,0.767805099487,-0.46880286932
22794,-0.169487401843,1.55470001698,0.795049965382,-0.583996236324,-0.172511607409,0.182139366865,0.130016729236
9761,-0.881777405739,2.26259994507,-2.25419998169,-0.731019198895,-0.422513276339,-0.0386714935303,-0.0599773153663
23326,-0.197665005922,-0.251249969006,-2.50849986076,0.626653194427,0.252001166344,-0.154904022813,0.471879720688
10972,-0.546839237213,1.33654999733,-1.2255500555,-0.585964083672,0.975191116333,0.830771923065,0.123350739479
10523,0.0533700585365,1.05095005035,0.050400018692,-0.991956174374,0.713650226593,0.0229468792677,0.2498703897
79090,-0.766831874847,0.104699999094,0.19810000062,0.223424240947,-0.457510173321,0.481060922146,-0.0406588017941
27032,-1.50993835926,-0.0269500017166,-0.146249994636,-0.971035778522,0.575421094894,1.59929335117,0.194891363382
9097,-1.06050050259,-0.792500019073,-0.351350009441,-0.617190182209,-0.52608191967,-0.591770350933,-0.156638413668
10513,0.599503993988,-0.195349991322,0.236600011587,-0.506600141525,-0.223173111677,-0.748261094093,0.434140175581
1891,0.754818379879,-0.405250012875,0.548749983311,0.0641765221953,-0.74425137043,0.905561447144,-0.419853061438
3066,-0.134168177843,1.02279996872,-1.19309997559,0.0289663821459,0.545303225517,0.686964035034,0.56784260273
9801,-0.569935321808,1.41214990616,-2.05679988861,0.622504115105,0.734539985657,0.429369330406,-0.921832025051
1459,-0.524814546108,-0.995849967003,0.302749991417,0.14938364923,-0.960049450397,-0.583464503288,-0.755194544792
9703,0.226469352841,1.36640000343,-0.286650002003,-0.344161629677,-0.488301664591,0.785764694214,0.226835131645
10606,-0.887916564941,0.120450004935,-0.23789998889,-0.361806154251,0.139817550778,-0.22584232688,0.276179075241
1017,0.37963706255,0.220050007105,0.0649499893188,-0.725309252739,-0.179296344519,0.91060167551,-0.282539218664
9813,0.0172222554684,-0.76884996891,0.59424996376,0.102533824742,-0.795559287071,0.0148468613625,0.166155606508
7485,-0.330864191055,2.43709993362,-1.28770005703,0.894791960716,0.346284270287,0.566549062729,0.472421526909
2109,0.0269227027893,1.23254990578,-0.627950012684,-0.584728300571,-1.93214726448,0.925097346306,-0.709082961082
23271,0.157530039549,-0.571799993515,0.798150002956,0.280307114124,-0.124043464661,-0.78161919117,-0.40869474411
9915,-0.998137116432,-2.4945499897,-2.9333999157,0.722295939922,-0.619836330414,-1.0821429491,-1.1231316328
9552,0.443024218082,0.588649988174,0.737049996853,-0.759543895721,-1.26613998413,-1.10940742493,-0.38132250309
93487,-1.413880229,0.406199991703,-1.27119994164,-0.233584493399,0.722856998444,1.05489265919,-0.0331991091371
2956,-0.848688483238,-2.59469985962,-3.43254995346,-0.0300520062447,0.724862992764,2.50887107849,-0.0169342011213
11065,0.0219978168607,0.306649982929,-0.336849987507,0.0504231452942,-0.119114786386,-0.808816671371,0.235008448362
9653,0.210711747408,-0.954050004482,-0.217900007963,0.265440732241,0.0910086780787,-0.636600136757,-0.662315964699
200081,0.120871096849,0.575950026512,-1.68915009499,-1.9487323761,-0.267895847559,-0.644252121449,-1.41817748547
3337,-0.0595845431089,-2.44365000725,-4.89904975891,0.740624785423,0.350803554058,0.484705895185,1.24171185493
11073,0.713442802429,-1.22160005569,-0.354999989271,0.107278071344,-0.183525085449,-0.223456814885,0.183575183153
23,-1.47990465164,0.103149980307,0.197200000286,-0.423007428646,-0.467714130878,0.967530012131,-0.452333718538
5641,0.19102434814,0.572749972343,0.350949943066,0.302083492279,-0.326691627502,-0.571545660496,0.891069829464
8720,0.496502697468,-0.272799998522,0.0800000056624,-1.28076195717,-0.170112162828,0.421347200871,-0.0329760238528
10782,-1.55716085434,-0.128049999475,-0.0405000075698,0.528477489948,-0.454407811165,1.12733364105,-0.606818079948
25932,0.0939055979252,-0.411249995232,-0.126299977303,-0.567680299282,1.22589492798,0.568077147007,0.847391724586
3028,0.0632084235549,0.103449992836,-2.09450006485,-0.592451930046,-0.459032416344,0.338322490454,0.414116501808
6804,0.111140862107,-0.337249994278,5.0,0.0574149303138,-1.21343183517,0.695006549358,-0.40846118331
890,-0.917795419693,1.13575005531,0.59525001049,0.18448330462,0.27979516983,6.05434179306e-05,0.729560017586
6390,-0.555132269859,0.997599959373,-1.3357000351,-0.0181056186557,0.578669965267,0.728153347969,0.293591469526
4303,-0.469385176897,2.1357998848,0.357100009918,-0.74069917202,-0.62020111084,0.246043860912,0.0845340937376
10953,-0.208409562707,-1.30134999752,-2.09105014801,0.169632643461,0.521034538746,-0.397556215525,0.707168102264
22889,-0.55391985178,-1.60825002193,-1.7935000658,0.486778855324,1.34350919724,0.882893800735,0.962637424469
3098,0.0213522464037,3.63255000114,0.78100001812,-0.455714374781,-0.390151798725,-0.699842631817,0.205774694681
11044,0.252444505692,-1.50230002403,1.31360006332,0.092794701457,-0.501924574375,-1.27602398396,-0.907202005386
8985,1.31176948547,2.22915005684,0.923299968243,-0.936358988285,-0.971433460712,-1.07610094547,-0.910021543503
66008,0.20469802618,0.565899968147,-0.111199975014,0.0362347625196,-0.068191587925,0.883836448193,1.6168025732
9217,-0.927894592285,1.4811000824,-0.568800032139,-0.546389043331,0.699750304222,0.304741621017,0.25306147337
701,0.199485033751,-1.5637999773,0.356249988079,0.0851843953133,-0.22843721509,-0.219780623913,-0.776148855686
6182,-1.3161021471,0.464500010014,-1.97219991684,-0.910508811474,-0.873453080654,0.254566848278,-0.479884684086
4860,-0.196385428309,-0.247599989176,-0.350749999285,0.0890221297741,0.00270544737577,0.0368577241898,0.049717001617
7398,-0.811553657055,0.336650013924,-2.29664993286,-0.00929135084152,1.06626105309,0.522656202316,0.755250453949
6117,-0.701139450073,2.38619995117,-0.732950031757,-0.256808757782,0.451161086559,1.20223915577,0.484511196613
23588,-0.700445950031,0.401549994946,-1.0572000742,-1.17678570747,-0.433552205563,0.354436218739,-0.248490065336
949,-0.149403959513,1.07529997826,-0.769950032234,-2.89716219902,-0.543709397316,1.13201236725,1.16174376011
7168,-0.324861139059,0.490649998188,-0.321500003338,-1.59193325043,-0.360648751259,-0.514584958553,0.361468970776
9375,-1.84926974773,1.29379999638,-2.49644994736,-0.661728799343,0.201019734144,1.18284368515,0.65051817894
4927,0.374840199947,0.0908499956131,0.793399989605,0.25849673152,0.311851412058,0.46877014637,0.27041336894
2523,0.88946133852,-2.20880007744,0.33164998889,0.49042391777,-0.579951882362,-0.476475059986,0.0925247371197
58497,0.689855158329,2.10130000114,2.68020009995,-0.44980314374,0.820422053337,0.242158666253,-0.246884301305
6856,-1.11049246788,1.98154997826,-0.984599947929,-0.262475609779,1.51431322098,0.953087031841,0.349030137062
26036,-1.57349038124,0.399100005627,-0.404650002718,-0.208914607763,1.41613507271,1.38480615616,0.953099608421
10206,0.354772746563,-1.98760008812,1.63074994087,0.434564471245,-0.719774067402,-0.290075033903,-0.813975512981
25793,-0.539564430714,0.0808500051498,1.35119998455,1.19822001457,0.378940373659,-0.72552895546,0.597915649414
55556,0.327545523643,0.388500034809,0.160299986601,0.0275983456522,3.95136189461,0.38758122921,0.464124202728
3978,-0.102729126811,1.8396999836,-0.0097000002861,-0.873794913292,-0.242479592562,0.462399512529,0.724240422249
10681,-0.527198553085,2.00710010529,1.04859995842,-0.212762624025,-0.20821903646,0.128241166472,0.26903373003
3638,-0.897132158279,-0.324900001287,2.70684981346,1.61034941673,0.230900064111,0.60078060627,1.17767703533
8349,1.13614296913,-0.628049969673,1.13509988785,0.716578543186,-0.427230864763,-0.375922620296,-0.867701888084
6275,0.361559838057,-1.5353500843,-0.755649983883,-0.0884216725826,-0.666242957115,-0.61558675766,-0.0341978669167
3895,0.882650971413,0.291750013828,-0.124850004911,-1.02809226513,0.409267961979,-1.21451616287,-0.600727558136
392,0.659685611725,-0.169349998236,1.40380001068,-0.236585125327,-0.0436006560922,-0.160833001137,-0.758499622345
9170,-0.554792702198,-1.07655000687,-0.797299981117,-0.00238730013371,-0.87454354763,-0.367642253637,-0.572268486023
80347,-0.0782653987408,-0.272600024939,-0.719649970531,-0.343639671803,0.518600165844,0.159427285194,0.44304677844
23300,-0.851112127304,0.00385001301765,-0.75695002079,0.388169676065,0.721695482731,0.513704657555,0.541615843773
836,0.447792947292,-0.10150000453,-0.273599982262,0.503891170025,0.570168912411,-0.233721137047,0.240252301097
11188,-0.285744100809,0.768399953842,-0.339700013399,0.0692304819822,0.691325306892,0.263158559799,0.620001077652
10898,-0.632785737514,1.48144996166,0.877650022507,-0.590247690678,-1.07362532616,0.369321554899,-0.217263296247
9276,-0.0330540537834,1.41664993763,0.153149992228,-0.997437775135,-0.13865929842,0.353758186102,0.0823155790567
1647,2.78841590881,-0.107799999416,0.0145999994129,0.432626098394,0.188093215227,-0.135913327336,-0.797703385353
10285,-0.457846939564,-0.499749988317,-0.920350015163,1.17742359638,0.335896372795,0.218698889017,0.294603466988
23386,-0.498969227076,0.541649997234,-2.51480007172,-0.00731769949198,0.0268143974245,0.633763551712,-0.381857931614
3156,0.206136479974,0.117449998856,-1.23360002041,1.41198921204,-0.110378921032,0.173121228814,0.602633416653
10237,0.0605045109987,-0.251850008965,-1.31699991226,-0.267272174358,0.0501193106174,-1.33545327187,0.516236424446
7077,1.18317377567,-1.52745008469,0.94914996624,-0.36449021101,0.0642432719469,-1.39405941963,-0.914947509766
11157,-1.1635081768,-0.0829500257969,-2.82419991493,0.685572385788,0.415052175522,0.604096770287,0.539962351322
22908,0.227878212929,-1.85634994507,-0.807799994946,0.255990445614,1.23014628887,1.55139017105,0.29515093565
10915,-0.568918168545,1.67085003853,-0.793799996376,-0.0102140940726,0.237259358168,0.939416527748,0.200628548861
9897,0.594762742519,-1.53110003471,1.31744992733,-1.87417316437,-0.0450284332037,-1.13365793228,-0.367093384266
1759,-0.743765711784,1.60689997673,-0.43029999733,-1.09063136578,-0.944632649422,0.0783452987671,-1.14577615261
54541,-0.721741437912,0.522400021553,-0.147050023079,-0.053687274456,-0.451148271561,0.122331336141,0.467723995447
211,1.57322824001,-0.535149991512,1.96660006046,-0.517950892448,0.0634005963802,-0.953969717026,-0.667587161064
5048,0.710873067379,-1.37954998016,0.896099984646,-0.0134288184345,-0.283064752817,0.574876189232,-0.139776855707
84722,0.286868691444,-0.757650017738,-2.16225004196,0.475633382797,-1.23093354702,-1.08371567726,-0.959933102131
29890,-0.79918384552,-0.396150022745,0.105650007725,-0.892555892467,-0.406446307898,0.296654582024,-0.354114592075
9868,0.98972183466,0.672749996185,0.366050004959,0.179602220654,0.808141589165,1.00380074978,1.02604186535
873,0.937402427197,0.265949994326,0.467199981213,-0.0477743595839,-0.50681746006,0.560319423676,0.476002126932
5580,-0.601315677166,1.30054998398,-0.105300009251,-1.02443552017,0.00163072347641,0.879867255688,-0.184069767594
3725,-0.447112083435,-0.966949999332,0.0477499961853,-0.366278648376,-0.422424674034,-0.412874251604,-1.05943202972
23585,-0.907131969929,-0.982249975204,0.0116499960423,0.986506819725,1.2908796072,0.151913911104,0.952914357185
51097,-0.608740925789,1.94865000248,0.101799994707,0.34660500288,0.353155791759,0.643882036209,0.568284094334
1831,-0.18496735394,0.0585999786854,-0.143849998713,-0.774714767933,-0.220416650176,-0.967677354813,-0.543264508247
7020,-0.12631341815,-0.851549983025,1.68564999104,0.124509826303,-0.65194684267,-0.454483509064,-0.801933407784
55893,-2.86900544167,-0.630750000477,1.15179991722,0.651224374771,-0.965488433838,-0.980346858501,-0.976569235325
6944,0.802770137787,-0.273200005293,1.89300000668,-0.0475468039513,-0.844584405422,-1.027146101,-0.0735186636448
22883,-1.89012610912,-0.328299969435,-0.0620000064373,-1.38829803467,-0.103356778622,0.406129568815,0.067321896553
5601,0.194962516427,-0.37784999609,-0.3179500103,0.81195294857,-0.739395618439,0.952609241009,-0.738991737366
10775,-0.697303175926,0.30965000391,-1.00349998474,0.635433137417,-0.187217414379,0.681073307991,-0.266766607761
4780,0.170503094792,-1.05084991455,-0.104049995542,0.373013496399,-0.224440410733,1.09096050262,0.131182968616
10904,-1.13537454605,1.99229991436,0.0894999951124,-1.24795210361,0.539314925671,0.599455416203,0.0224823355675
9917,0.488321274519,-1.09535002708,-0.136549994349,0.475840091705,-0.0238520503044,0.627129673958,0.0340033769608
1399,-0.618804574013,0.690400004387,-0.438499987125,0.552916526794,-0.772875070572,-0.522549331188,-0.843669950962
24149,-1.97073912621,-0.0191000103951,-1.14689993858,-0.140612185001,0.415019124746,1.20283794403,0.122447654605
2222,-0.609260439873,0.336750000715,0.454600006342,0.970419943333,1.17139565945,0.398856699467,1.40310668945
10131,-0.20701611042,1.20829999447,-1.05285000801,0.157822072506,-0.515598297119,0.224156737328,-0.0428949296474
2958,0.229536026716,1.27485001087,-0.868550002575,0.969362616539,1.06143391132,0.859243810177,0.390987128019
9650,0.720635771751,-0.87650001049,0.384999990463,0.737767755985,-0.769857227802,-0.552546083927,-0.686909079552
7319,0.476697385311,0.876099944115,-1.41919994354,0.495021879673,1.95825195312,1.06760311127,0.823570132256
4817,0.396209031343,-0.438149988651,0.999999940395,0.0727343857288,-1.05710756779,-1.13380777836,-1.12971353531
9143,0.756999611855,1.05040001869,1.77724993229,0.693221330643,-0.269597053528,0.0838534832001,-0.339598923922
10494,0.758244276047,-0.538949966431,0.235649973154,0.125966146588,-1.48874866962,0.256471991539,0.189293146133
55324,1.14039897919,-1.10115003586,-0.834299981594,-0.670909881592,-0.198455005884,-0.259143978357,-0.0909064561129
23149,0.245480239391,-0.0435999929905,0.922850012779,-0.663372576237,-0.618228971958,-1.02945125103,-0.599959671497
9943,-0.0119143426418,-0.1617000103,-0.635399997234,-0.453991800547,0.559235334396,0.0175064206123,0.621616959572
6599,0.624170541763,-0.225700005889,-0.980300009251,-0.540217518806,0.218713581562,1.20072257519,0.275815963745
51031,-0.37820327282,-0.448350012302,-0.18710000813,1.78098261356,0.285365015268,0.634890675545,0.69954007864
3566,0.390192508698,-1.7460501194,0.996950030327,0.228064224124,-0.0404438599944,-1.2156124115,-0.649958074093
3815,0.604802489281,-0.543499946594,0.973649978638,0.415970981121,-0.111027136445,-1.03830194473,-0.255259096622
8624,-0.332211226225,0.0313499867916,-1.51254999638,0.465290188789,0.307551026344,0.773132205009,0.469054937363
27346,0.305557787418,-0.304799973965,0.525650024414,0.670412480831,-0.0551484078169,-0.00248974375427,0.975885987282
10489,-0.819361269474,1.77754998207,0.772499978542,-1.26478743553,-1.93751573563,0.463401019573,-0.445902079344
26128,0.419051587582,-0.192200034857,-0.318100005388,0.0389308482409,1.07302570343,-0.0369357019663,1.02333438396
79921,0.637303709984,-0.342350006104,-0.455950021744,0.480793595314,0.567390024662,-1.15290701389,0.678506672382
55746,-1.66675806046,0.991850018501,0.526199996471,0.397901654243,-0.633611321449,-0.449029803276,-0.840269684792
23636,0.707610726357,1.23835003376,-0.891950011253,-0.465802431107,0.1920966506,-0.0490894801915,0.491858005524
10892,0.249833136797,0.520700037479,0.047200024128,-0.733331620693,-0.531667232513,-0.447020322084,0.403738230467
10652,-1.45311510563,0.0253499746323,-3.73005008698,-0.479426592588,0.322185337543,0.0542720854282,0.599334001541
11004,-1.04919576645,1.441650033,-1.41745007038,-0.441666483879,-0.299891829491,0.361026883125,-0.118796825409
23530,-0.773559391499,2.66254997253,1.44519996643,-0.865379989147,0.326861143112,0.655081689358,0.282996207476
8826,0.00578950345516,1.05325007439,0.917749941349,0.486410945654,-0.0599434971809,0.15451772511,-0.309988856316
3308,-3.16660547256,-2.30264997482,-0.324999988079,0.648562848568,-0.591314375401,-0.144982010126,-1.00794446468
7153,-0.520951211452,0.137000009418,-1.45625007153,0.260447889566,1.19334340096,0.305252671242,0.74127727747
11041,-0.275538921356,0.904100000858,0.0901000052691,0.0447949916124,0.04810577631,0.354054659605,0.0466957390308
6342,-0.0122414827347,1.26575005054,-0.735749959946,0.507509410381,0.418952226639,0.462705045938,-0.134593069553
5883,0.0528841093183,0.0388500094414,-0.753499984741,-0.90875774622,-0.341345608234,-0.276024490595,-0.0593491047621
10589,-0.500149011612,1.66775000095,-0.0617999993265,-0.266539812088,-0.0420730859041,-0.406642347574,-0.316204100847
5110,-1.00553154945,0.942350029945,-0.210500001907,0.510436534882,0.848127305508,-0.356691479683,1.03974306583
4609,0.508183956146,2.47364997864,-0.36930000782,-1.7596565485,-0.186740323901,0.514539718628,0.359773248434
5423,0.938457787037,-0.419650018215,-0.18979999423,0.978131592274,0.362431764603,-0.234581172466,0.0122434645891
1070,0.680454492569,-0.285349994898,-0.206149995327,0.785650253296,0.596066951752,-0.0939463153481,0.887473881245
10051,0.194771230221,0.428749978542,-0.816449999809,-0.178143247962,0.703073740005,0.0545812286437,0.760475158691
6603,-0.048789344728,1.67914998531,-0.594949960709,-0.506978750229,-0.396540880203,0.40046146512,0.489597380161
9019,-0.86727231741,0.0229000151157,-3.06064987183,0.148553371429,0.435218155384,-0.031554043293,0.465272307396
10969,0.457304537296,-0.760100007057,-0.978600025177,0.292485445738,0.636864542961,-0.294201254845,0.762136220932
9797,-0.262810766697,0.639850020409,-2.07929992676,3.70050644875,0.625335037708,-0.0634702146053,0.812644600868
4043,0.0436657145619,0.690549969673,0.189350008965,-0.531755208969,-0.188562691212,-0.233797222376,-0.669809699059
9519,-0.745621263981,-1.51649999619,-1.26475000381,1.2494007349,1.1767976284,0.278564661741,1.31296265125
8480,-1.09614419937,-1.03880000114,-1.81844997406,0.659963786602,-0.171204924583,-0.268084764481,0.208509042859
983,-2.22282075882,0.634549975395,0.162199988961,-0.103295885026,0.834498286247,-0.545069515705,0.357007265091
10559,-2.19718337059,-0.784799933434,-1.78420007229,0.635312795639,0.482063472271,0.698845088482,0.01119607687
8508,-0.732237696648,1.79640007019,-0.773849964142,-0.0352080985904,-1.01071560383,0.374851644039,0.316766142845
9275,-0.744782567024,0.878000020981,-1.27335000038,0.425251632929,0.485926806927,-0.581531047821,0.146894216537
8914,-2.66669893265,0.350499987602,-5.02500009537,-0.278951823711,-0.96403324604,0.299197733402,-0.218653857708
54505,0.483729451895,-0.449100017548,-0.255600035191,0.381108820438,1.26306438446,0.845684528351,0.0825275182724
6919,0.753874361515,0.580950021744,1.16495001316,0.0986194610596,-0.538111627102,-0.169569730759,-0.629845917225
2274,-1.70314979553,1.21709990501,-0.613499999046,-1.23859298229,0.0182108543813,-0.487261742353,-0.0718061923981
2288,-0.00027630632394,0.382250010967,-1.27359998226,0.463688403368,-0.038179539144,-0.0761823356152,-1.87892353535
7994,-0.438546657562,1.29309999943,0.102750003338,-0.420715034008,0.678911566734,0.141681790352,0.0792167782784
4216,-1.12681913376,1.8368999958,-1.04904997349,0.219492405653,1.25558328629,1.33195948601,0.778555035591
7538,0.396871566772,-0.974150002003,1.00824999809,-0.152134239674,-0.959956228733,-1.51173341274,-0.884408354759
3628,-0.600867033005,-0.399450004101,-1.46564996243,-0.217443853617,-0.62447065115,0.0316665172577,-0.521861612797
2037,-1.02738380432,0.293150007725,-0.712599992752,0.011331230402,0.685186803341,0.858847022057,0.751736164093
2771,-0.0586131960154,0.00949999690056,0.227749988437,-0.634813308716,-0.319557338953,0.259001672268,0.0746794939041
7264,-0.0015841126442,-0.525900006294,-1.16240000725,-0.542919516563,-0.233584493399,0.497255802155,-0.0645052492619
1786,-0.275983422995,-0.0162500143051,-0.80579996109,0.384986758232,-0.170395419002,-0.0351352244616,-1.0370759964
5873,-0.254646062851,-0.884850025177,1.05965006351,-0.325173586607,-0.730874300003,-0.235910773277,-1.16110193729
780,-1.40580534935,0.156149983406,1.29960000515,0.243469685316,-0.126178309321,0.709545850754,-0.118617713451
9926,-1.51885950565,0.319600015879,-1.00940001011,0.490550011396,1.0450835228,0.65224134922,0.827086746693
8446,0.964926421642,-2.00049996376,0.429249972105,0.597345948219,-0.0391486138105,-0.509969174862,-0.473955214024
7159,0.486939132214,-0.33750000596,0.585350036621,-1.17465293407,-0.461588650942,-1.27338409424,-0.750720322132
1026,-0.515425264835,0.128049999475,-1.45270001888,-0.295519679785,-0.104546271265,0.0738775134087,0.151713162661
7082,-0.433459937572,1.04184997082,0.579450011253,-0.506577193737,0.0965265929699,0.91504573822,0.508170068264
10058,0.120960496366,1.72075009346,-0.333199977875,0.31856033206,-0.297838389874,0.895696997643,0.0581889599562
10797,-0.778710722923,1.5080499649,-2.18270015717,-0.014215156436,0.516403615475,0.251163184643,1.02375674248
11230,-0.0799477994442,1.42820000648,1.06815004349,-0.149636477232,-0.176754117012,-1.0721051693,0.576350927353
30836,-1.49039745331,2.05824995041,1.48549997807,-0.114457264543,0.674725353718,-0.367473244667,0.710489749908
27336,1.25283706188,-0.499700009823,0.612649977207,-0.399322330952,-0.177563160658,0.221224918962,-0.355914413929
9918,-0.912080764771,-0.575750052929,0.649150013924,-0.410874962807,-0.693910896778,-0.635498642921,-0.525740861893
79073,-0.43755954504,0.902700006962,-4.97555017471,-0.664095640182,1.19450950623,0.89226770401,0.780005812645
9688,-0.848926603794,-1.7690500021,-2.74650001526,0.652638971806,0.197020173073,0.241143479943,1.20259988308
23659,-0.942265748978,1.50314998627,-0.137400001287,-0.124759964645,-0.0266983322799,-0.421995609999,0.0132491923869
8396,-0.195390820503,1.23740005493,-1.18970000744,-0.699742078781,0.463269293308,0.488022983074,0.240340039134
23077,1.01559603214,-0.142850011587,-0.482100009918,-0.257522046566,-0.106652528048,0.634557247162,-0.140696406364
10857,-0.690661907196,1.54170000553,-1.7119499445,0.902142167091,1.56467151642,0.62925350666,0.712892711163
16,0.11356832087,2.06005001068,1.31305003166,-0.835089385509,-0.363917440176,0.672698795795,0.425090134144
2817,0.423117160797,-1.06805002689,1.25355005264,-0.773997068405,-0.248487144709,-0.175686240196,-0.724193155766
60528,-0.216912940145,0.310800015926,-0.752749979496,0.191201239824,0.481272041798,1.01973569393,-0.160148233175
5359,-1.12063479424,0.0270500034094,-1.49685001373,0.773287713528,0.72028362751,0.48873925209,-0.67266201973
1514,0.700041890144,1.73099994659,-0.197200000286,-0.714980304241,0.522109150887,0.521501660347,0.266590893269
1509,0.408628225327,1.35549998283,0.20039999485,-0.872191667557,-0.261917829514,0.166617408395,-1.01766192913
9181,0.343912810087,0.194399997592,0.341249972582,-0.601180016994,0.543330490589,-0.238607883453,0.992214620113
3611,-0.353729724884,0.827900052071,-1.15310001373,-0.248311474919,-0.69846957922,-0.345765173435,0.479833483696
4783,-0.662204027176,1.54655003548,-1.32934999466,-0.0649549663067,-0.142520010471,0.278046429157,0.22847981751
10123,1.24295890331,-1.67645001411,0.87885004282,0.406016498804,-0.648728966713,-0.658063054085,-0.936463952065
8895,0.356632202864,-0.0316000059247,-0.134300008416,0.851608395576,1.08941400051,0.946903347969,0.363703131676
9805,-0.493792742491,-0.569500029087,0.869199991226,0.983163714409,0.0317279025912,-1.11392891407,-0.839205682278
4125,0.297214865685,1.37894999981,0.788650035858,1.24857795238,-0.300958842039,0.354078888893,-0.622643947601
1635,-1.68899834156,-0.811049997807,-1.42569994926,-0.622765541077,0.854601979256,1.79406666756,-0.0454250127077
4154,-0.814435005188,-0.314900010824,-1.74210000038,0.180001229048,1.76269745827,1.78569817543,0.766843080521
26292,0.573621034622,0.905650019646,-0.638300001621,0.278376072645,-0.337742954493,-0.414957106113,-0.943326056004
5770,0.557773709297,-1.45350003242,1.56980001926,-1.59746909142,-0.316190421581,-0.746759176254,-0.185114055872
25874,0.924629747868,0.492700010538,1.09204995632,0.876842081547,0.608253538609,-0.421633601189,-0.125072240829
11319,-1.24819946289,0.383450001478,-1.33319997787,-0.670258164406,1.17062044144,1.73836541176,0.459633618593
1153,0.0520334690809,0.533499956131,-2.04390001297,0.182717964053,-0.113671630621,0.181161761284,-0.0172906890512
11098,-0.11982691288,1.54704999924,1.09455001354,0.348889946938,0.355156540871,0.730688691139,1.27430987358
8974,-0.979532718658,-0.879999995232,-3.10879993439,-0.739947259426,0.783117413521,-0.658890068531,-0.416207909584
533,-1.31492400169,-0.245049983263,-3.14345026016,0.0411451943219,0.232685595751,0.871956706047,0.530510544777
823,-0.450216948986,0.878800034523,0.0650999993086,0.783763706684,0.657847642899,0.914036750793,0.250569403172
6812,-0.392826855183,0.525900006294,-0.0414500236511,-0.155722826719,0.554985821247,0.0135226966813,0.386305034161
3693,-0.561735332012,0.598749995232,0.272349983454,-1.01885282993,0.713752985001,0.140576168895,0.153338938951
4891,-0.408723682165,0.182600021362,1.00244998932,1.06754815578,-0.192907035351,-0.137407913804,-0.301443368196
10954,0.722298741341,0.109349995852,-0.476700007915,0.686495304108,0.207958459854,0.102304682136,0.50849634409
5909,-0.540258944035,0.329299986362,-0.678499996662,-0.00595315545797,0.365996927023,-0.0674295127392,0.20247130096
9221,-0.0544806718826,-1.23160004616,-0.677399992943,0.0481936261058,-0.057933613658,1.25247049332,-0.0688940435648
847,-1.09321010113,-2.28125,1.10640001297,-0.0383315980434,0.211092054844,-0.663649737835,0.247862115502
11072,0.412002414465,-0.395300000906,-0.324699997902,0.0696488767862,-0.0213268361986,1.20495843887,-0.262199550867
10221,0.632965445518,-1.17585003376,0.844599962234,-0.136180043221,-0.798066735268,-0.165318757296,0.509149730206
7158,-0.513237118721,-1.68540000916,0.15039999783,-0.889045596123,0.753590881824,0.124015137553,-0.0854354798794
8678,-0.535389184952,1.55355000496,1.53480005264,-0.0430869162083,-0.562885403633,-0.706718802452,0.201663821936
11014,0.760878205299,2.16139984131,-0.0659999847412,0.055578187108,0.325484991074,-0.00796686857939,0.679442405701
1994,1.24883019924,0.803049981594,2.15754985809,-0.678334414959,-0.676983475685,0.750542342663,-0.603873491287
3482,0.740503966808,0.371850013733,1.45195007324,-0.616278886795,-0.129166275263,0.241393104196,-0.301881879568
25976,-1.00276613235,-0.389950037003,-0.19010001421,0.892887115479,1.46536374092,1.10718464851,-0.00484428741038
10491,0.882079958916,0.0426499843597,-1.12720000744,-0.760402083397,0.406663656235,1.34120583534,0.159680873156
51053,-0.661166012287,-0.86394995451,-0.031300008297,0.777229607105,-0.186768129468,-0.739308834076,-0.210076510906
9267,0.0906625986099,0.16740000248,-0.795099973679,-0.832247376442,-0.246028035879,0.172953516245,0.414386928082
5547,0.197346031666,-0.618350028992,-0.632600009441,0.71588331461,-0.67227858305,-0.142132401466,-0.450323015451
