rid,CPC003_HA1E_6H:BRD-K32696739-001-02-6:10,CPC003_HA1E_24H:BRD-K32696739-001-02-6:10,CPC003_HCC515_6H:BRD-K32696739-001-02-6:10,CPC003_HCC515_24H:BRD-K32696739-001-02-6:10,CPC003_PC3_6H:BRD-K32696739-001-02-6:10,CPC003_PC3_24H:BRD-K32696739-001-02-6:10,CPC003_VCAP_6H:BRD-K32696739-001-02-6:10,CPC003_VCAP_24H:BRD-K32696739-001-02-6:10,CPC010_A375_6H:BRD-K32696739-001-16-6:10,CPC010_A549_6H:BRD-K32696739-001-16-6:10,CPC010_A549_24H:BRD-K32696739-001-16-6:10,CPC010_HA1E_6H:BRD-K32696739-001-16-6:10,CPC010_HCC515_6H:BRD-K32696739-001-16-6:10,CPC010_HEPG2_6H:BRD-K32696739-001-16-6:10,CPC010_HT29_6H:BRD-K32696739-001-16-6:10,CPC010_MCF7_6H:BRD-K32696739-001-16-6:10,CPC010_MCF7_24H:BRD-K32696739-001-16-6:10,CPC010_PC3_6H:BRD-K32696739-001-16-6:10,CPC010_PC3_24H:BRD-K32696739-001-16-6:10,CPC010_VCAP_6H:BRD-K32696739-001-16-6:10,CPC010_VCAP_24H:BRD-K32696739-001-16-6:10
10320,0.0414500236511,0.017921179533,-1.17757797241,0.115266405046,-0.520794928074,0.518635213375,0.25415328145,3.41724991798,3.87072706223,-0.0170499999076,1.75390005112,-0.522050261497,0.340762913227,0.592097878456,-0.248094990849,0.26312443614,-0.673515081406,0.799818813801,-0.498543381691,0.241400033236,-0.831850767136
2042,0.0646499991417,0.611020088196,-0.417625457048,-0.481789201498,0.132318913937,-0.317504912615,-0.274791002274,0.827700018883,0.68191754818,-1.67360007763,0.338349997997,-0.358747363091,0.0337485745549,-0.00576401874423,-1.77105402946,-0.402028739452,-0.0476071164012,-1.12845611572,-1.31862330437,0.293500006199,0.353032469749
843,-0.573149979115,-0.544028639793,-1.07295084,-0.655988395214,-0.902571260929,-0.398921400309,-0.679430484772,4.31669998169,-0.105235025287,1.10334992409,1.13359999657,-0.480861932039,0.659077525139,0.106551527977,-0.294067949057,-0.21184784174,0.730907440186,-0.658690392971,-1.31257104874,0.196960002184,0.338451325893
840,0.606949985027,-0.216104835272,0.104234538972,-0.662374258041,0.301460027695,-1.64223957062,0.707828044891,0.504450023174,-0.903046667576,0.17895001173,-0.28639999032,-0.0947640389204,-0.243693351746,-0.649723172188,-0.376141518354,-0.32902225852,0.586471319199,0.10180619359,0.241509199142,-0.355800032616,-0.54869645834
7048,4.02670001984,0.900499582291,-0.720361948013,0.100047692657,0.74538397789,1.22768902779,0.570164620876,-0.19619999826,0.791917443275,-0.968050003052,1.34130001068,-1.15934312344,-1.30502784252,-1.64627766609,-0.529636144638,-0.0704040229321,-0.983048975468,2.10939526558,0.197595342994,-1.1932400465,-0.141031563282
4851,1.58120000362,-0.139743700624,-0.880659937859,0.218774870038,-0.678728044033,3.32609009743,-0.0748154968023,0.363049983978,0.0234923176467,0.214199990034,4.51734972,-0.657930493355,-0.56502199173,0.423309862614,0.0239107683301,0.0717877671123,-1.46283900738,0.879575967789,-1.31276154518,0.334559977055,0.247577220201
6464,2.13209986687,-0.619704127312,0.179707482457,0.319783389568,-1.22510266304,-1.26898980141,-0.625247001648,-0.565299987793,1.10471308231,0.861349999905,3.86669993401,-0.118628300726,0.134708195925,0.206715077162,-0.753654360771,-0.356136023998,-0.0405164249241,0.450056612492,-1.12899792194,-0.230120003223,-0.492920100689
23410,0.0362000018358,0.996520221233,0.0477254763246,0.200631201267,0.800871670246,0.661961913109,0.368156194687,0.780999958515,3.22179841995,-0.45735001564,10.0,-0.532197356224,-0.670650362968,-0.469462692738,0.0634901598096,-0.496650874615,0.465736299753,-0.00663132220507,-0.66112279892,-0.08053997159,0.403146743774
54205,0.05474999547,-0.204375952482,-0.559860825539,0.100153326988,-0.414832055569,0.834965646267,0.167232662439,-0.424700021744,-1.54431355,0.0271999835968,0.21975004673,-0.130419671535,1.1394033432,0.199123740196,0.803609609604,-0.169185519218,-0.570084214211,-2.29673027992,0.134559899569,-0.19577999413,-1.06596374512
2770,5.02484989166,1.02874517441,-0.117729246616,1.46124601364,0.76254183054,0.166924208403,0.27701869607,-0.069050014019,2.10674476624,-0.291400015354,5.12869977951,-0.723994135857,0.888844907284,-0.605595350266,0.172517701983,0.156776845455,0.0153153371066,-1.0676472187,-0.677305281162,0.317719995975,0.374604105949
80204,1.81435000896,0.479573309422,-0.33854919672,-0.490371376276,-0.133557826281,0.522138595581,0.562033712864,0.137549996376,0.42424172163,0.361900001764,3.79130005836,-0.172209128737,-0.0605674386024,0.00383365899324,-0.29136505723,-0.305858254433,-0.397734224796,-0.951006889343,-0.562778949738,0.0323199480772,1.99891781807
4208,-0.72000002861,1.02691054344,0.481190741062,-0.760046780109,-0.857632279396,0.10413557291,-0.114032968879,-0.821300029755,0.60098272562,0.334450036287,3.90530014038,-0.0665541365743,-0.0796130299568,1.13267529011,0.433609932661,-0.151843339205,0.787131130695,-0.75408244133,-0.533014178276,0.152240008116,2.35821509361
1845,-3.28735017776,-0.130043044686,-0.0540243089199,-0.253513216972,1.34280371666,0.270465195179,0.0736837163568,0.194449990988,-0.762888610363,-0.770900011063,-4.41970014572,0.442620903254,0.137568801641,0.227279901505,0.627000451088,1.21578538418,-0.859807610512,0.517133295536,1.36595606804,-0.52851998806,1.08522450924
23368,-0.373500019312,-0.997593164444,-0.886233448982,-0.634618937969,0.851642549038,-1.37941610813,-0.0410044528544,0.122500002384,0.814033687115,0.514450013638,2.45429992676,-0.402153789997,0.964903533459,0.205397307873,-0.391383528709,0.50469493866,-0.480023443699,-1.24606144428,-1.02623331547,0.37907999754,-1.08255946636
5583,-0.281100004911,1.35264992714,0.27981621027,-0.126035422087,-0.525364398956,-0.292996227741,-0.0892397165298,-0.0707499980927,4.23875045776,-0.479250013828,6.80739974976,0.337000340223,0.436662822962,0.0950369089842,-0.442664653063,-0.735960245132,6.22846031189,-0.0454620495439,-0.350896418095,0.170780003071,-0.51327675581
8900,0.789900004864,-0.377537637949,0.0392534285784,-0.460401117802,0.958309948444,0.884837448597,-0.0521378703415,0.500850021839,-1.39735102654,-0.203699991107,-1.09264993668,-0.8454246521,2.13490867615,0.510952293873,-0.116300277412,-0.954491198063,-1.56725800037,-0.588204920292,-0.363450944424,0.290800005198,-0.644122540951
581,-0.720450043678,-0.248352080584,0.504121184349,0.38770660758,1.10289883614,-0.391194343567,-0.423165857792,-0.271950006485,-0.297287106514,0.500299990177,-4.17329978943,-2.05111432076,-0.211789056659,-0.126180529594,-0.750265181065,0.521755993366,-0.0792393833399,0.0743006244302,-0.0751061141491,0.114559993148,-0.466840863228
6193,0.997799992561,0.687196493149,-0.523299396038,0.57201308012,0.458314269781,1.12260913849,1.03695881367,1.20410001278,-1.13549518585,-0.313699990511,-4.28695011139,3.39795732498,0.178368493915,-0.53492462635,-0.301735252142,0.518019735813,0.535189032555,-0.0492241978645,1.18333530426,0.0589599683881,-0.265359401703
6622,1.26789999008,-0.86662530899,-0.384000808001,-0.670100867748,0.12327798456,-0.460746467113,0.309527873993,0.198200017214,-2.11788058281,2.12685012817,-1.11339998245,-0.376081109047,0.760681986809,1.21913170815,-1.04703223705,0.0690043866634,0.332901239395,0.0841407924891,0.897469997406,-0.0580599606037,-0.184555202723
11261,4.7077999115,1.455265522,0.0205677598715,0.318354099989,0.520600020885,1.34173893929,0.505073726177,-0.45015001297,2.33577418327,-0.645599961281,4.96490001678,-0.357971072197,-1.59065341949,-0.464843094349,0.02787219733,-0.00117025524378,0.111398145556,0.104517355561,-0.00128492712975,-0.121640019119,0.27993452549
6696,0.345699995756,0.0978609025478,-0.254304409027,0.0905109494925,-0.154606357217,-0.346537023783,-0.0306204259396,0.277949988842,4.29822444916,-0.881349980831,-2.52020001411,0.578688323498,-0.937937140465,-0.0211509764194,-0.430123567581,0.382488548756,0.580788373947,-1.00736474991,-0.72306394577,-0.120980001986,0.0492309480906
8312,0.887950062752,-0.031330883503,-0.427249521017,-0.218198269606,-0.60938256979,2.76279306412,1.03712487221,-0.564649999142,1.90091526508,-0.514299988747,7.49575042725,-0.92206287384,0.400156736374,0.466078907251,-0.0637088268995,-0.358419001102,-1.64068436623,-0.401852548122,-0.713238656521,-0.137439981103,-0.336343795061
835,-0.186699986458,0.669060409069,1.01914858818,0.36899498105,0.245196193457,0.611836075783,-0.28412681818,-0.358850002289,1.24373066425,-0.616600036621,5.11359977722,-0.226510733366,-1.16398715973,-0.560759902,0.0577704049647,0.753594994545,-1.18207764626,0.766884088516,0.507801890373,-0.366020023823,0.361105501652
8324,1.33019995689,0.954843044281,1.66299986839,-1.15918338299,-0.0741154551506,1.49816405773,-0.797925949097,-0.646799981594,4.27614498138,0.0320999920368,7.28600025177,1.69502270222,0.910068273544,3.51743841171,-0.0493320375681,-0.189286381006,-1.13683080673,0.962408185005,0.277400314808,1.55630004406,-0.96082341671
1848,-0.564200043678,-0.258462607861,0.515653729439,0.0057308152318,-1.49323773384,-0.336807221174,-1.45221960545,0.95300000906,0.00892602838576,0.00229999423027,6.47004985809,-0.312780827284,0.387327134609,0.828312754631,0.0482151322067,0.0413843393326,0.59582054615,-0.393296122551,0.518563985825,0.110799960792,0.0226127505302
154,2.66409993172,0.22319149971,0.803298294544,-0.255119651556,0.163483947515,0.187890604138,-0.0815437138081,1.17685008049,0.672641396523,-0.979650020599,4.68394994736,0.351867467165,3.32373428345,-1.00782549381,-0.887468695641,-0.434574842453,-1.02051949501,0.694701850414,-0.4155138731,0.435440003872,1.04122173786
4312,2.88779997826,-0.505959451199,-0.257778972387,0.705572903156,-0.146411478519,0.349768161774,-0.620431184769,-0.348049998283,0.149067893624,1.32179999352,2.89779996872,-1.04689872265,1.00629377365,0.393755733967,-0.844617724419,-0.483723461628,5.16530942917,-0.0991390794516,0.736696660519,0.352779984474,-0.0697947144508
994,1.65254998207,0.865572154522,-7.66357088089,0.795105099678,0.769509911537,0.536291122437,0.0357940793037,0.157849997282,-6.55966329575,0.0807499885559,-6.79895019531,0.528368830681,1.03192305565,0.879210591316,0.168280407786,0.328399658203,-1.56247663498,0.216174021363,1.11608684063,-0.335360020399,0.436755299568
2048,-1.16275000572,0.0894770845771,1.37333643436,0.488895833492,0.492500305176,0.785784125328,2.94262266159,-0.30529999733,2.02041220665,-0.00154999643564,2.76994991302,0.116436421871,-1.00868654251,0.81790971756,0.10968978703,0.0307457223535,-0.276274234056,0.171736180782,0.08544062078,-0.739040017128,0.0109980497509
1111,1.87409996986,0.771142721176,-1.5143507719,-0.146430388093,0.826438188553,0.0143168568611,-1.42338228226,0.253899991512,-0.683231949806,-1.17855000496,6.21274995804,-0.520374536514,-0.515831828117,-0.245656684041,0.329426109791,-0.00426304340363,0.251539677382,1.28200793266,-0.983583152294,0.296680033207,0.416455715895
5154,-0.265300005674,0.773764431477,0.195746466517,0.346858918667,-0.200029045343,0.458831042051,0.405232876539,0.936900019646,-1.16864895821,-0.446200013161,-1.12275004387,0.0287941507995,-0.110604986548,-0.684472680092,0.60413736105,-0.277095973492,-0.374071240425,1.05773508549,0.517094194889,0.600579977036,0.332162618637
2920,5.23645019531,0.854496359825,1.54130268097,-0.349663853645,0.353799730539,0.76964277029,1.89535439014,0.374700009823,0.202247440815,-0.987999975681,-0.285549998283,0.516830682755,0.613306939602,-1.16382479668,-0.711224138737,0.673810839653,-0.646460235119,1.14230728149,0.494430720806,-0.81521999836,-0.518136620522
3122,1.39104998112,-0.363350450993,-0.227256298065,-0.281137824059,-0.359134018421,-0.00428363308311,-0.0663478374481,-0.328700006008,-0.815380215645,1.08120000362,2.13835000992,-0.307456374168,0.560011744499,0.538226604462,0.336081176996,-0.687928140163,0.346351265907,1.97551631927,-1.27990829945,-0.160300001502,0.775562524796
2769,0.442750036716,-0.827805399895,-1.31285345554,-0.0398248434067,-0.498477935791,-1.08981180191,-0.172501444817,-0.234399989247,0.0359225086868,0.597400009632,3.99660015106,-0.471479952335,0.355072319508,0.751844882965,-0.398345410824,0.25341591239,0.421951681376,-0.38458353281,-1.75586092472,0.516300022602,0.726701438427
5900,-0.792450010777,-0.545587956905,1.59733307362,-0.476567655802,-0.347258448601,-0.644732832909,0.560857057571,0.27840000391,-2.80099892616,-0.824349999428,-0.124700009823,0.27638104558,0.159224241972,-0.387741744518,0.165834739804,-0.247616589069,-0.462187051773,-0.65766531229,-0.90298974514,-0.108260005713,-0.16771478951
6304,-0.255150020123,-0.287332177162,0.0218538194895,0.366806924343,-0.376214027405,1.22568714619,1.0027089119,0.362699985504,2.8156440258,0.235400006175,3.04200005531,1.32653212547,0.933147311211,0.672376871109,-0.74581772089,-0.35084015131,0.581476211548,1.24951124191,0.025395154953,-0.378880023956,0.0323342382908
5211,5.196849823,0.321739912033,0.905016958714,0.550757825375,0.629065454006,0.2036921978,0.541786193848,0.772850036621,2.01346302032,-1.16085004807,6.78180027008,-0.125550791621,-0.667510449886,-0.551297366619,0.323538899422,-0.131180197001,-0.495870232582,0.159049242735,0.563598275185,-0.632860064507,0.228169798851
2886,-1.55955004692,-0.803092420101,-0.154198899865,-0.224680379033,-0.393883407116,-1.24220120907,-0.192433565855,-0.218700006604,-0.529860198498,1.9539000988,-0.863150000572,-0.360867261887,0.602548480034,0.40935626626,-0.587107121944,-0.646270036697,0.824574589729,-2.04730224609,-1.3937728405,0.219039991498,-0.105232536793
9261,3.23029994965,0.0341255664825,0.843725085258,-0.395371794701,0.0191434361041,1.41563773155,0.112784385681,-0.776450037956,1.2629532814,-0.0167499929667,-3.99099993706,1.58081674576,-0.3078302145,-0.687007665634,0.513397395611,-0.0630002319813,0.758698344231,0.149230271578,0.544109106064,-0.358680009842,0.104664966464
8569,-0.934049963951,-0.0685378313065,-0.283615618944,-0.577980816364,-1.41149926186,0.250485867262,-0.526151776314,-1.16184997559,-1.18566441536,1.29155004025,2.21530008316,0.296976685524,-0.0893664807081,0.681879103184,-0.37316146493,-0.186893448234,1.14390277863,0.189370512962,-1.00606250763,-0.470280021429,-0.00540665537119
3303,-0.316049993038,0.245468959212,0.291541695595,0.461670994759,0.599906206131,-0.050415918231,-0.185572624207,1.43129992485,-2.18398141861,0.352249979973,-3.15164995193,0.314105242491,0.106709599495,1.61784172058,1.2805365324,1.64742946625,-0.15745189786,1.50933396816,-0.245134457946,0.267459988594,-0.779468715191
5331,0.541500031948,-1.17424440384,-0.279279798269,-0.361953675747,0.339881211519,0.510595500469,0.673723220825,0.708850026131,2.94169449806,-0.0333499908447,4.44035005569,0.0493415147066,3.40067768097,9.81623458862,0.281945765018,-0.261141121387,4.12686061859,0.228222712874,0.0416161119938,0.265000015497,-0.428480386734
5347,0.159799993038,0.125594556332,0.959081888199,-0.115577563643,0.71607363224,3.4337439537,-1.1639649868,0.598800003529,-5.45952796936,0.15664999187,-2.26749992371,-0.860718309879,-0.364729762077,-0.22909887135,0.629784762859,0.632832765579,-0.318501979113,0.248261094093,0.661173284054,-0.007199998945,-0.157646164298
4638,2.85400009155,1.00291907787,0.83608186245,-0.202389895916,-0.203242450953,0.483663499355,0.340304404497,-0.535250008106,-0.27042144537,-0.88354998827,5.10389995575,1.05932152271,-0.353045105934,0.532887220383,0.184948295355,0.0198295637965,0.170704394579,0.812831878662,0.924104392529,2.10377979279,-0.911989033222
2264,2.56410002708,-0.0445364117622,0.223220556974,0.346871525049,1.63049638271,-0.30853587389,1.30997157097,0.358099997044,1.77209484577,-0.0679000020027,-0.309549987316,-0.318107903004,1.58668005466,-1.13576865196,-2.22838878632,-0.116572618484,2.92234516144,0.888500392437,-0.638422429562,0.859019994736,-0.379185855389
1029,0.726800024509,0.829002737999,2.22375416756,1.24778592587,0.435535758734,0.742262840271,1.08452415466,0.459999978542,0.479649066925,1.27880001068,4.51114988327,1.07770836353,-0.326693862677,1.90350723267,0.0493258088827,-1.0368719101,0.102792978287,0.212779194117,0.472858846188,-0.0162200033665,-0.295258522034
1027,-0.296649992466,0.927735805511,0.368466824293,0.71331012249,0.553088665009,0.550843417645,0.237893223763,-5.22545003891,0.393689334393,-0.317099988461,0.662050008774,0.997425317764,0.888516902924,0.107331827283,0.549138069153,0.375239193439,0.0372808538377,-1.23341464996,0.765014946461,0.177899986506,-0.242286980152
2597,0.0,-0.000252946658293,4.76547320432e-05,-0.0168783254921,-0.222934663296,8.87796413735e-05,0.0,0.0,-2.17739653587,-0.00034999998752,-2.20694994926,0.000339984282618,0.222410902381,0.35404714942,-0.122321620584,-1.92020881176,0.0,-0.359711915255,0.0664212629199,-0.218280002475,-0.127318024635
55847,0.331200003624,-0.303216576576,-2.13467311859,0.857572257519,0.663701295853,0.1228043437,-1.31410574913,2.20329999924,0.734680652618,-0.0805000066757,1.76464986801,0.403095781803,2.62792468071,1.11885619164,-1.25697577,-0.550975799561,0.617752730846,-0.200725913048,-1.13882374763,-0.38069999218,-0.203178286552
25803,0.339949995279,0.196238696575,-0.0486333705485,-0.969609737396,0.638415873051,-0.592884063721,-0.105178415775,0.727349996567,2.04923439026,-0.0470999777317,1.52740001678,-0.141455456614,-0.196598127484,0.951687693596,-0.0715978369117,0.20776835084,-0.914531469345,-0.221878290176,-1.42517828941,1.07886004448,0.391315430403
3480,1.12109994888,1.03711295128,0.366897910833,0.832535386086,0.492834120989,0.677906095982,-0.354314774275,0.825200021267,0.0346421264112,-0.641449987888,-2.65869998932,-0.566367268562,-1.28853225708,-0.366828411818,0.635436296463,0.559926748276,-0.615237832069,-0.302472621202,0.248972728848,0.365179985762,0.72930675745
2946,0.546800017357,-0.811735868454,-0.0626382753253,1.32772088051,-0.815106093884,0.23992870748,-0.77473282814,0.454600006342,-0.184736058116,-0.359949976206,0.933749914169,-0.540774524212,0.340603709221,-0.726288795471,-0.218521162868,-0.460028469563,0.542183637619,0.305790811777,-0.421376138926,0.348019987345,0.0286770910025
9517,1.72704994678,1.06645298004,-0.247726097703,0.267502039671,0.29966494441,-0.148834705353,-0.517623186111,0.0306499898434,1.47111225128,-0.297199994326,-2.95035028458,-0.394047915936,-0.618597745895,-0.994578480721,0.276593625546,0.124045222998,0.116025671363,0.0667398124933,0.231122866273,0.666839957237,0.830216348171
25987,1.92044997215,0.336467087269,0.329414337873,-0.860231697559,1.1139036417,0.724336385727,0.176444411278,1.11260008812,1.19173896313,-0.0142499953508,-1.18130004406,1.21726286411,0.0127616524696,0.637741565704,0.432544738054,0.143187731504,0.88769364357,0.98108124733,0.676689386368,0.467000007629,1.13405990601
23670,1.19015002251,-0.0764049291611,0.787657380104,1.32885766029,0.450058162212,0.360662698746,-0.00432860851288,-0.126299992204,1.20556795597,0.043799996376,0.44344997406,-0.0611500442028,0.157749131322,0.0125360488892,-0.356793999672,0.269970536232,-0.589396715164,-0.129691839218,-0.474253892899,-0.20328001678,0.639130532742
11182,-3.547549963,1.11017489433,-1.97651565075,0.476261019707,0.126450464129,-0.94605588913,-0.786649703979,0.421649992466,0.263298034668,-0.469449996948,2.12669992447,-0.157415747643,1.19206547737,0.476901859045,-0.457586973906,-0.0221492797136,0.285050243139,-0.694380402565,-0.148195311427,0.41071999073,-0.0721883773804
2146,0.809199988842,-0.549983263016,-0.57519775629,0.140371754766,0.848053276539,0.732459902763,0.671347260475,-0.0160499960184,-0.463122785091,-0.438400000334,-5.34060001373,0.428126394749,0.532635986805,0.284522533417,0.299818277359,-0.623321831226,0.77856773138,-0.111026197672,0.0978466123343,-0.94245994091,-0.349605113268
3385,0.912549972534,0.494054615498,0.590689241886,0.0152018517256,0.941086947918,0.612460136414,0.443056076765,0.269100010395,1.43182015419,-0.11250000447,0.224900007248,0.0206871628761,-2.18312740326,-0.683547258377,1.00008118153,0.618042767048,0.19500990212,0.224382966757,1.44505476952,0.0757800042629,0.4788236022
5261,-1.23304998875,-0.406229943037,-0.379579126835,0.258046865463,-1.21354806423,0.0472985804081,-0.0137170366943,-0.0307999998331,1.38292253017,0.230950012803,0.919499993324,-0.800676226616,0.393543124199,-0.526539564133,-0.867149591446,0.184321761131,-0.881121337414,-1.00324678421,-0.684163451195,0.76104003191,-0.295268207788
10765,0.706950008869,0.999717116356,0.212995260954,1.04188358784,-0.186258018017,-1.02387428284,-0.437290251255,0.200699999928,1.34117627144,-0.602200031281,5.11054992676,0.156588792801,-0.650989174843,-0.45681977272,-0.519549369812,-0.434031307697,0.127090662718,-0.381200253963,-0.164601862431,0.626339972019,0.101551882923
25839,-2.31474995613,0.428783863783,0.834155440331,0.783795058727,0.601322591305,-0.0309179127216,0.152862921357,-0.21289999783,-0.115762196481,-0.960099995136,-6.42339992523,-0.481092244387,-0.76280105114,-0.625554919243,0.0192015431821,0.578018188477,0.31338095665,-1.00844240189,0.365950524807,-0.389360010624,0.306643724442
4172,-1.98450005054,0.0723621249199,0.400119781494,-0.473195374012,0.55624216795,0.608101963997,0.511657357216,0.217250004411,0.97644418478,-1.01789999008,-0.284150123596,0.274362772703,-0.753967285156,-0.764627099037,-0.142960712314,-0.422220647335,-0.845816969872,-1.14734256268,-0.496452957392,0.532320022583,1.43958413601
23161,0.691849946976,-1.0226238966,-1.36214768887,-0.737014293671,-0.618112266064,-0.640455961227,-2.046615839,-0.606900036335,0.0692243501544,1.92070007324,0.62055003643,0.017442047596,1.43496012688,1.09854137897,-0.642456054688,-0.681916713715,0.638953983784,-0.397966653109,-0.361190855503,-0.213360011578,-0.192592203617
10298,-0.0881999731064,0.451854467392,0.617670536041,-0.633285105228,0.416300147772,0.612039387226,-0.260448366404,-0.631449997425,0.650637149811,-0.530799984932,-8.88185024261,0.376814842224,-0.850027441978,-0.206066697836,-0.207518786192,0.0579621493816,-0.0154838738963,-0.195726916194,0.572312414646,-0.586019992828,-0.33479180932
1802,1.3178999424,-1.05387425423,0.0997142493725,-0.473915010691,-0.118931122124,0.550043046474,-0.391729235649,0.683899998665,0.513414919376,0.08354999125,1.49244999886,-0.0166709050536,0.348725646734,-0.258831620216,-0.23293158412,-1.12371373177,-0.0888918414712,0.643906593323,2.25071001053,-0.336620002985,0.194018542767
58533,-3.60705018044,0.00100773572922,1.21750330925,-0.116713479161,0.619267940521,0.18740722537,-0.152844324708,0.975250005722,0.65111207962,-0.836099982262,-8.55125045776,1.14775824547,-0.208082407713,-0.0403313040733,0.361591637135,0.360413521528,0.552250921726,0.466003596783,1.16950559616,0.462100058794,-1.983522892
147179,1.44239997864,0.0700945407152,-0.728839337826,-0.162722945213,0.697858393192,-0.222475916147,-1.40892243385,-1.23689997196,0.406556069851,0.311049997807,0.445450007915,1.13903093338,-0.213758796453,-0.338442713022,-0.947231054306,-0.20552508533,-1.23159563541,-0.0377528965473,0.0711231231689,-0.464359998703,0.311066031456
29937,0.96875,0.823944985867,0.41357833147,0.317785680294,0.329180717468,-0.00867797806859,0.150231689215,1.18904995918,1.45695745945,-0.0115000009537,-9.5452003479,-0.0534599125385,-0.514072716236,0.211559161544,-0.746892571449,0.723807692528,-0.621010601521,-0.000208243727684,0.502804994583,-0.383079975843,0.610719978809
6184,-0.606350004673,-0.719965755939,-1.48263823986,-0.205934360623,0.44036129117,-0.516730666161,-0.205756023526,0.877349972725,0.347612768412,-0.196650028229,-3.1685500145,1.05433297157,-0.0645491108298,1.30849444866,0.339606165886,-0.21100589633,-1.50962090492,0.517404913902,0.47378385067,0.259820014238,0.207642942667
9854,1.1127499342,-0.590222120285,-0.386965155602,-0.101541638374,0.884992361069,-0.731507241726,0.478060811758,0.158749997616,1.27164649963,-0.390700042248,6.7703499794,-0.244985952973,-0.0263106822968,-0.555717349052,-0.0293338447809,-0.266725808382,0.649272561073,0.620201647282,0.874933481216,-0.175800025463,1.35163378716
2553,1.37424993515,-0.175837188959,0.330537855625,0.177688628435,-1.13415014744,0.170897558331,-0.393581420183,-0.64359998703,-0.098072193563,-0.569750010967,-5.37765026093,-0.811123728752,-0.696521878242,0.204499453306,0.24491494894,0.363021463156,-0.285695314407,0.0546825230122,1.12584197521,0.343360036612,-0.149641573429
5440,-1.49619996548,0.393437325954,-0.410973221064,-0.45904147625,0.31513851881,0.281591236591,0.0809827074409,-0.812650024891,0.953233659267,-4.13494968414,0.952199995518,0.800999104977,0.890097558498,-0.0331135243177,0.253793269396,-0.909282565117,-0.363592296839,-0.918819308281,0.495217382908,-0.35356003046,-0.989213943481
54623,-1.30209994316,-0.203209191561,0.277526319027,-0.0145871192217,0.108264416456,-0.0591121762991,-0.55001616478,0.71724998951,-1.09010326862,-0.0722499936819,2.49025011063,-0.889538049698,-0.723921716213,-0.360729306936,-0.208136588335,0.820392251015,1.52561450005,0.148309841752,-1.30628395081,0.258579969406,2.12689137459
9533,0.738449990749,-1.03377640247,0.849387586117,-0.482747197151,-0.837377667427,0.0626434534788,-1.60703039169,-0.99169999361,0.203884750605,-0.833549976349,-0.394400000572,-0.115686610341,0.265341043472,1.61504435539,-0.685935795307,-0.805552780628,0.493187427521,-1.94357228279,-0.933994472027,-0.254440009594,-0.74295592308
8607,0.42334997654,-0.782894253731,0.369717031717,0.0895779207349,0.7324026227,-0.313066661358,0.310708701611,0.859500050545,0.803178846836,-0.00654999911785,-0.980849981308,0.733375430107,-0.341781079769,0.366070866585,0.28137883544,-0.577970266342,0.206932201982,0.623120605946,1.27178502083,-0.173039987683,-0.0102248415351
207,1.13170003891,-0.472958058119,-0.272253751755,0.50137335062,-0.233517020941,0.0362912304699,0.0793185830116,0.332549989223,0.678911030293,-0.171100005507,0.372099995613,-0.126525580883,-0.547941863537,-0.569199442863,0.0590856671333,-1.0430637598,0.438521385193,0.517020344734,-0.467806994915,0.260100007057,-0.520440399647
26054,-2.18044996262,-0.126382499933,-0.319962561131,-1.11515641212,0.083089992404,-0.388825088739,-0.510591804981,0.641199946404,0.0258986353874,-0.694849967957,-1.33745002747,-0.179235622287,-0.283733546734,0.356057137251,0.164187818766,-0.248562708497,-0.804442763329,-0.11002407968,0.0852229744196,0.615220010281,-0.448297262192
10682,0.435799956322,1.01759326458,0.142839729786,0.526136577129,0.566747903824,0.393612772226,-0.406782895327,0.313499987125,-1.44776129723,0.564450025558,-1.45015001297,-1.98187875748,0.312136024237,0.353725522757,0.490663766861,0.672687232494,-0.667056977749,0.61889308691,0.150911271572,-0.00288000330329,0.0712662935257
8573,-0.294200003147,0.657767295837,0.106472894549,0.071339443326,0.325070261955,-0.622325241566,0.68755030632,0.223300009966,2.27763748169,-0.329250007868,1.0068500042,-0.048494245857,-1.22276639938,-0.967714190483,0.217609122396,-0.540525555611,-0.170235395432,0.912936091423,0.37029710412,-0.166220024228,-0.755274415016
23378,0.257349967957,0.800110936165,-0.965591490269,1.16152405739,0.414909034967,0.754409790039,-0.628614246845,0.415199995041,1.46933758259,-0.242150008678,5.94369983673,-0.0767328590155,-0.060947701335,0.130959272385,0.758459329605,-0.469902276993,0.127997174859,-0.356414169073,0.740253031254,0.417120009661,1.10787689686
8553,1.37759995461,0.766591250896,0.851734280586,-0.149390280247,0.38475304842,0.982192397118,-0.00128963589668,0.973850011826,0.257849186659,-0.746899962425,0.129200011492,0.435824781656,-0.357519745827,0.133146733046,-0.370199024677,-0.64731323719,0.223571464419,-0.181259036064,0.709439814091,0.162919998169,0.358236193657
622,-0.649300038815,0.193577736616,0.503787517548,-0.267507910728,0.157110795379,0.236959844828,0.138043284416,0.509899973869,0.106179475784,-0.160600021482,-0.60355001688,0.569817900658,-1.0772049427,-0.00909380614758,0.418568074703,0.816709280014,1.01063609123,0.710259377956,0.492070943117,-0.188100010157,0.425825178623
