rid,CPC002_HA1E_6H:BRD-K91243525-001-01-5:10,CPC002_HA1E_24H:BRD-K91243525-001-01-5:10,CPC002_HCC515_6H:BRD-K91243525-001-01-5:10,CPC002_HCC515_24H:BRD-K91243525-001-01-5:10,CPC002_PC3_6H:BRD-K91243525-001-01-5:10,CPC002_PC3_24H:BRD-K91243525-001-01-5:10,CPC002_VCAP_6H:BRD-K91243525-001-01-5:10,CPC002_VCAP_24H:BRD-K91243525-001-01-5:10,CPC016_A375_6H:BRD-K91243525-001-01-5:10,CPC016_A549_6H:BRD-K91243525-001-01-5:10,CPC016_A549_24H:BRD-K91243525-001-01-5:10,CPC016_ASC_24H:BRD-K91243525-001-01-5:10,CPC016_HEPG2_6H:BRD-K91243525-001-01-5:10,CPC016_HT29_6H:BRD-K91243525-001-01-5:10,CPC016_MCF7_6H:BRD-K91243525-001-01-5:10,CPC016_MCF7_24H:BRD-K91243525-001-01-5:10,CPC016_NPC_24H:BRD-K91243525-001-01-5:10,CPC016_SKB_24H:BRD-K91243525-001-01-5:10,NMH001_FIBRNPC_6H:BRD-K91243525-001-02-3:10,NMH001_FIBRNPC_24H:BRD-K91243525-001-02-3:10,NMH001_NEU_6H:BRD-K91243525-001-02-3:10,NMH001_NEU_24H:BRD-K91243525-001-02-3:10,NMH001_NPC_6H:BRD-K91243525-001-02-3:10,NMH001_NPC_24H:BRD-K91243525-001-02-3:10
868,-0.138893127441,0.320094168186,0.868862628937,0.067633330822,-0.0795250535011,-0.211514234543,1.17047655582,-0.647963285446,-0.401052415371,4.69750022888,2.18914985657,0.611100018024,0.505638897419,-0.80607843399,-0.623318433762,-1.07227730751,-0.00830797106028,0.23480001092,-1.85430002213,-0.389499992132,-0.0565676093102,0.430363923311,-0.451802402735,0.167990118265
1677,-0.314228415489,-0.454261898994,-0.314731627703,-0.202166676521,0.0468000173569,0.942039608955,-0.108499139547,-1.36014711857,0.176276445389,-0.813449978828,4.75379991531,0.865899980068,1.33781194687,-0.169349193573,-0.889201939106,-0.323308736086,0.860982179642,4.90539979935,-0.635500013828,-0.197999984026,-0.448170661926,-0.109970577061,-0.574918746948,-0.707590460777
7043,-0.924561619759,-0.25121447444,-0.0291577726603,-0.0890000462532,0.00950001180172,0.785724937916,-0.0286566615105,-0.563140451908,-0.975821256638,-0.885649979115,2.25,0.816799998283,1.54884803295,-0.547787189484,-0.889050543308,-0.117219947278,0.562400341034,7.1373500824,1.29110002518,0.833599984646,0.700487852097,0.950758934021,0.475302278996,0.688165426254
5613,-0.707603156567,-0.882444441319,-0.604753792286,-0.218166679144,-0.0754750072956,-0.293630838394,-0.0299833416939,-1.31798565388,-0.32958561182,-0.182449996471,0.389750003815,-1.4659999609,1.41566359997,0.120317302644,-0.460517764091,0.915686607361,1.50926530361,-0.745000004768,2.63229990005,0.721750020981,0.960553109646,0.474347889423,0.883241474628,0.732719063759
595,1.03149616718,0.417938888073,0.848260521889,0.223233342171,-0.320050001144,1.23330950737,0.721576333046,0.498700648546,0.0464344769716,-0.465950012207,1.64985001087,-0.69319999218,-1.10623502731,0.912946581841,-0.242550164461,-1.03458237648,1.31401467323,0.753350019455,-1.20630002022,-0.334049999714,-0.418672204018,-0.421048462391,-0.622163653374,-1.26350939274
4793,0.291671723127,0.464441090822,-1.2555334568,0.867666721344,-0.189725026488,2.28042602539,0.60226726532,1.22562241554,-0.0224379282445,0.27815002203,3.24410009384,-0.943300008774,-0.506702721119,0.159611716866,-0.458366513252,-0.189576745033,4.46594429016,10.0,-0.0194499976933,-0.226300001144,0.519802093506,0.119895666838,-1.1273317337,-0.481412529945
2736,0.202914625406,-0.053078584373,-1.87489807606,0.00900000333786,0.402599990368,0.815409779549,-0.255376368761,-1.20013129711,-0.0534705817699,-0.39589998126,2.39739990234,1.94029998779,1.0084220171,-0.241759419441,-0.582767009735,-0.0685240626335,0.943927764893,-0.788599967957,0.473399996758,-0.0155999958515,0.522288382053,-0.153637111187,3.55709505081,-0.43682077527
5290,-0.834869623184,0.315458238125,-0.956876993179,-0.523266732693,-0.44094991684,-0.558411359787,-0.121888272464,-0.943946003914,0.0193896517158,-0.092099994421,1.62995004654,-0.271299988031,0.0794880613685,-1.18319678307,0.379940211773,-0.172828167677,-0.863289356232,1.68394994736,0.957150042057,1.20319998264,0.489314287901,-0.0591570138931,0.692348301411,0.99309694767
6194,-0.18384540081,-0.0757248178124,8.6051368271e-05,0.000233333325014,-0.173174992204,0.336533486843,-0.978045582771,0.0322919860482,0.000338950194418,-0.277300000191,0.009850025177,0.0,0.815480709076,0.239951461554,0.180337816477,0.157186180353,0.0624388717115,-2.0341501236,0.260150015354,-0.696500003338,-0.21087256074,-0.00447793118656,-1.725720644,-1.07592451572
1676,-1.44450724125,-0.247427552938,-0.438918888569,-0.201533347368,-0.64707505703,-0.463051170111,-0.548929929733,-0.82243937254,-0.591910302639,-0.617400050163,-1.06719994545,-1.38429999352,0.802399516106,-0.185008138418,-0.952557325363,0.45472574234,-0.255509316921,-0.61210000515,1.04824995995,0.840450048447,1.17398655415,0.997923970222,0.977900207043,1.19802010059
23512,-2.97762322426,0.0767317339778,-2.41881680489,0.0283666700125,-0.28900000453,0.173265382648,-0.483690500259,0.693182349205,0.959590733051,-0.0909000039101,1.42445003986,-0.950500011444,1.35355746746,-3.60465669632,-0.464709073305,-0.0211578309536,0.37937811017,-0.518300056458,1.2623000145,-1.5611000061,0.192535683513,1.05295419693,-0.249506235123,-0.410569697618
148022,-0.0240529179573,0.181970536709,0.560835003853,-0.0408666729927,0.333175003529,1.35670471191,1.02598071098,0.00510464515537,-0.269358843565,-1.10385000706,3.06379985809,1.73590004444,-0.820649683475,0.355709522963,-0.722909450531,-0.299353480339,-0.38697373867,7.83795022964,0.347800016403,-0.51289999485,0.236558064818,1.03960061073,-0.366880267859,0.602322816849
1906,0.023101978004,0.308634728193,-1.68676996231,-0.0319666415453,-0.160924971104,-0.660730361938,0.322773247957,-1.11420822144,-0.295422613621,-1.87729990482,-4.94374990463,2.37069988251,0.739211022854,-0.588994979858,-1.20521104336,0.832441151142,0.597846865654,1.09280002117,0.726449966431,0.978850007057,0.540938735008,0.307201176882,-0.0545918047428,0.110529661179
8878,0.786231279373,0.442975610495,0.191980600357,-0.394133329391,-0.277174979448,0.00364749133587,0.908497571945,0.155371129513,-0.716063559055,-3.28469991684,-6.20445013046,-0.163900002837,-0.517468750477,-1.81133341789,0.286805063486,-2.66566848755,-0.363739192486,-1.71359992027,-2.06410002708,-0.546400010586,-0.93750423193,-0.119237869978,-0.607423663139,-0.687198877335
3091,-0.373532354832,-0.657886862755,-0.876696527004,-1.95013332367,0.0202750023454,0.133850768209,-0.602843284607,-0.504489302635,0.420526027679,0.204349994659,-1.36899995804,-0.304300010204,0.669562578201,0.203514009714,-0.881286025047,-0.11414963752,0.147112309933,-5.6373500824,-0.454099982977,-0.505050003529,-0.212467357516,0.0828030183911,0.356660425663,0.6814661026
5743,0.780802488327,-0.253169089556,-0.453916311264,-0.208100005984,0.400900006294,0.523058772087,-0.285227835178,-0.804530501366,0.114100970328,0.568650007248,3.64650011063,-3.56010007858,0.128390923142,-0.846717953682,0.933094799519,0.104298189282,-0.183424115181,10.0,0.182900011539,0.899100065231,0.233240574598,1.451410532,3.24313163757,0.29847073555
5321,-1.48976445198,-0.610211312771,-1.16044139862,-0.493266642094,-0.949050009251,-0.989679694176,-0.441800892353,-1.05988395214,0.208829894662,0.611999988556,-0.971200048923,0.294800013304,0.592465102673,0.360068917274,-0.596889615059,1.40618228912,-0.308104634285,-0.714800000191,1.36014997959,0.687200009823,-0.207303613424,-0.372174292803,0.964797496796,1.10329353809
4144,0.0858973413706,-0.769401788712,-0.321737825871,0.235366672277,-0.268875002861,-0.139101281762,1.14493691921,-1.39690220356,0.319926261902,1.35804998875,-5.82705020905,2.24270009995,-1.11484313011,-0.677300393581,-0.337936371565,1.12670826912,0.576349973679,-2.40845012665,0.334749996662,0.442000001669,0.577934026718,-1.7488451004,-0.293669044971,0.0392845273018
1981,0.00234985351562,0.354220062494,0.911229074001,-0.522433340549,0.182124972343,0.636360049248,0.134273558855,0.551714062691,-0.121379628778,-0.291150033474,1.48360002041,-0.861000001431,2.773873806,2.14186859131,0.158636897802,-0.47032147646,-0.405009388924,0.607549965382,1.49294996262,-1.16219997406,0.22998355329,0.920475721359,0.475948810577,-0.319193422794
695,-0.176086321473,-0.0974360406399,-0.197598442435,-0.708233356476,0.835299968719,2.56590867043,-0.596470296383,-0.727385997772,-0.0933028385043,-0.483449995518,8.36940002441,2.61660003662,-0.348103523254,-0.367202162743,0.314720660448,0.696995973587,2.2844107151,5.23544979095,-1.42715001106,1.00169992447,0.269356429577,0.35678422451,-0.713680267334,-0.747766077518
10398,0.561416625977,0.869715690613,-0.564107596874,0.263366669416,0.717575013638,-0.228361144662,-0.123722344637,-1.48302567005,-0.96376144886,0.0371999889612,0.985799968243,0.943899989128,0.110512770712,-0.388761401176,-1.03839206696,0.395345687866,-0.43015614152,-0.499500006437,-1.45875000954,-1.0054500103,0.281844168901,1.03780782223,-0.273530870676,-0.629778981209
5708,0.915298342705,1.2613068819,1.12667894363,0.268300026655,-0.298725008965,-0.0472632534802,1.22040116787,-0.323483139277,-0.0227333605289,0.247099995613,-7.29804992676,0.559099972248,-5.55541992188,0.354133605957,0.0588473081589,0.693677902222,-0.442568063736,0.596150040627,1.1250500679,0.194350004196,0.0531319454312,-0.0957967489958,-0.0476165488362,0.220516428351
1213,1.32849025726,0.810168623924,-1.48524129391,-0.136100009084,0.319625020027,-0.0284675061703,-0.238109558821,0.517929673195,0.0189620256424,-0.294899970293,-5.92415046692,-0.145999997854,-0.362631380558,-0.348592817783,0.189193740487,-0.281729638577,-0.300210267305,1.07124996185,-1.7650001049,-0.560500025749,-0.831907510757,-0.410207867622,-0.61342382431,-1.29228651524
226,0.76947915554,0.265957683325,1.36040890217,-0.502533376217,-0.244199991226,0.425925910473,0.660200715065,-1.3447920084,-0.30669298768,-0.836400032043,-1.03380000591,2.67569994926,-0.429165810347,-2.70528173447,0.405748844147,-1.08242917061,0.531244874001,-5.31825017929,-0.380100011826,-0.44754999876,-0.829996168613,-0.511569917202,-0.174942314625,-0.941146671772
6777,1.53290867805,0.795906484127,0.729792535305,-0.479366630316,0.710174977779,1.67931938171,0.392917156219,1.05997896194,-0.160914063454,0.407000005245,4.9563498497,-0.533200025558,-0.925914406776,0.432557404041,-0.126900404692,-0.928200483322,-0.902709245682,5.66480016708,-0.984649956226,-0.817499995232,-0.63605171442,-1.24438524246,-0.00695329532027,-0.5037368536
2113,0.316080927849,0.67570078373,0.842368006706,0.0142333172262,0.426125019789,0.212658181787,0.446731865406,-1.3151756525,-0.399734854698,-1.29104995728,0.0832999944687,1.5992000103,0.986116290092,-0.218048945069,-0.698596954346,1.16664326191,0.473215192556,-3.96435022354,0.654299974442,-0.724749982357,0.00997323542833,0.637027680874,-0.133017405868,-0.201742112637
3329,-0.00978746265173,0.0826076939702,0.508056342602,0.0156333371997,0.0989249795675,1.34551119804,-0.151969969273,-0.583887457848,-0.242176517844,-0.470249950886,-3.63845014572,0.788600027561,-1.29252183437,0.190558105707,0.511649549007,-0.978768587112,0.324418365955,-1.25730001926,-0.927649974823,-0.884899973869,-0.876137733459,-1.33124148846,-0.620234310627,-1.5416238308
1050,-0.979060471058,0.59193277359,0.855098903179,-0.328566670418,0.832299947739,0.0737335681915,0.915243148804,0.417161762714,-0.408429682255,-1.06229996681,3.81209993362,0.461699992418,-0.691842257977,-0.863554000854,0.585511445999,0.233321845531,-0.541667640209,10.0,0.466600000858,-1.78614997864,-0.406364440918,-0.71448212862,0.185858249664,-0.169291317463
9491,-0.737637996674,-0.389068752527,-0.723017096519,-0.703800022602,0.0757249966264,0.389117836952,0.286330282688,0.0649820715189,0.312827825546,0.32254999876,1.92624998093,-0.775099992752,1.19900894165,-0.636606037617,-0.453941643238,0.466178357601,-0.38615205884,-0.787099957466,0.829850018024,0.532000005245,0.674933850765,0.974381268024,0.836437284946,0.438101112843
22926,0.263532727957,-0.345587581396,-2.34630060196,-0.10013332963,-0.42144998908,0.774403810501,0.318465232849,-0.43353047967,-1.63837242126,-0.848650038242,-4.46915006638,-2.25079989433,-0.443289428949,1.33923649788,-0.888025760651,0.116114720702,-0.64552038908,1.35159993172,0.650449991226,-1.49775004387,-0.252724081278,-1.11055445671,0.113629952073,-1.53313136101
5899,-0.0389574170113,0.225038215518,-1.22566139698,-0.178266704082,-0.561574995518,1.12471675873,0.872307598591,-0.502118885517,-0.487195342779,2.48839998245,4.13924980164,0.49849998951,-0.0455907583237,5.76531839371,-0.161141365767,1.93620932102,0.0604404956102,1.52925002575,0.772749960423,-0.416550040245,-0.112221643329,0.176471918821,0.614198863506,-0.840141177177
5467,-1.01396417618,-0.0530310794711,-0.206732451916,0.398633301258,0.121449999511,0.404906451702,0.454727441072,1.87911450863,-0.330703735352,-0.69420003891,1.49294996262,1.17669999599,0.246630102396,0.0795549154282,-0.196555435658,0.418720990419,0.293927073479,3.87859988213,0.880900025368,-0.726150035858,1.09335279465,1.4762814045,0.797120511532,0.159506499767
6774,0.422688215971,-0.0643306523561,0.681165933609,-0.0670000016689,-0.103474996984,2.10310578346,-0.211248934269,0.968797981739,-0.743992567062,-0.31890001893,5.39165019989,1.16419994831,-0.48684117198,-0.505946278572,-0.566595077515,-0.564879536629,1.58341622353,0.823750138283,-1.0190500021,-0.42539998889,-0.71538156271,0.819183111191,0.135483264923,0.517842948437
1788,-1.12573707104,-0.69187104702,0.427172392607,0.555700063705,0.631824970245,-0.557547211647,-0.592687487602,-0.878759264946,-0.603839695454,-0.429300010204,-1.26470005512,1.09179997444,0.46076387167,-0.821120500565,-0.820745885372,1.20300877094,-0.275334268808,0.795050024986,-0.580099999905,0.576399981976,1.24799466133,0.943628430367,1.11152744293,0.437352150679
5921,0.0393923297524,0.659259557724,1.22388124466,-0.36806666851,-0.131325006485,0.565412759781,0.495583206415,0.750862777233,-0.690763533115,0.818550050259,2.93844985962,9.21189975739,0.0432165190578,-0.211492359638,0.0748397260904,0.0752725601196,0.157595098019,-0.520300030708,-0.267749994993,-0.0841000080109,-0.311398863792,-0.792984127998,-0.23635083437,-0.766336321831
5721,-0.541634202003,1.30470442772,1.31598448753,0.628133356571,-0.156149998307,0.572245001793,-1.04793453217,0.160104691982,-0.0919548794627,-0.0456999987364,1.08659982681,2.52069997787,0.311101585627,1.18667185307,0.0,-3.4512758255,2.69904255867,2.17385005951,-0.364500015974,0.621999979019,-0.866965770721,0.577745914459,0.228805944324,-0.371245056391
2263,-0.634467959404,-0.394419044256,-1.01536393166,-0.518666684628,-0.359099984169,-0.384228229523,0.138216555119,-1.32845592499,0.384863942862,1.37129998207,0.211250007153,-0.518700003624,-0.0450794026256,0.985632538795,-0.828520298004,1.69476938248,-0.700491189957,0.301649987698,1.92425000668,0.995400011539,0.935586512089,0.624459147453,1.14200115204,0.617834925652
808,1.21176373959,0.508582651615,-0.25195273757,-0.57380002737,-0.0307999849319,-0.19356687367,0.078507989645,-0.426590621471,0.911056637764,-0.0124000012875,0.514800012112,-0.158600002527,0.428857535124,-1.39515435696,-0.126262262464,0.187697559595,-0.488240838051,-0.360249996185,0.441700011492,1.26399993896,0.525377511978,0.962473511696,1.3964600563,0.825912117958
30001,0.425478816032,0.717858433723,-0.287747293711,-0.0480333417654,-0.905599951744,1.70547986031,0.224203020334,0.570135235786,-0.174957752228,0.351750016212,-5.14589977264,5.80229997635,-1.01504302025,1.05863535404,0.345911115408,-0.93586486578,-0.977022528648,7.47214984894,-0.908949971199,-0.953050017357,-0.0909013003111,-1.0328567028,-0.585521876812,-0.599245071411
348,-1.2796407938,-0.391279667616,-0.794005155563,0.943600058556,0.494700014591,0.154900968075,-0.154154196382,0.39957395196,-0.208786919713,-0.355800002813,5.79124975204,0.0,-2.31966757774,0.165981128812,-0.564269006252,0.160225793719,-0.68950521946,0.0921999812126,5.06335020065,-0.669900000095,0.25823828578,0.716145992279,0.123723700643,0.351730197668
30849,0.536153256893,0.629821419716,-1.45369672775,-0.421533346176,0.0388749986887,2.57986521721,0.720084607601,-0.17034226656,0.396615922451,0.90575003624,4.22749996185,2.82380008698,-0.125603049994,2.40070557594,0.552786648273,-0.316152751446,-0.248859480023,4.12564992905,0.709049999714,-0.991199970245,-0.705649554729,1.02561485767,-0.442427873611,-1.45690953732
