rid,CPC012_A375_6H:BRD-K25731886-001-01-3:10,CPC012_A549_6H:BRD-K25731886-001-01-3:10,CPC012_A549_24H:BRD-K25731886-001-01-3:10,CPC012_ASC_24H:BRD-K25731886-001-01-3:10,CPC012_HA1E_6H:BRD-K25731886-001-01-3:10,CPC012_HCC515_6H:BRD-K25731886-001-01-3:10,CPC012_HT29_6H:BRD-K25731886-001-01-3:10,CPC012_MCF7_6H:BRD-K25731886-001-01-3:10,CPC012_MCF7_24H:BRD-K25731886-001-01-3:10,CPC012_NEU_24H:BRD-K25731886-001-01-3:10,CPC012_PC3_6H:BRD-K25731886-001-01-3:10,CPC012_PC3_24H:BRD-K25731886-001-01-3:10,CPC012_PHH_24H:BRD-K25731886-001-01-3:10,CPC012_SKB_24H:BRD-K25731886-001-01-3:10,CPC012_VCAP_6H:BRD-K25731886-001-01-3:10,CPC012_VCAP_24H:BRD-K25731886-001-01-3:10
10972,-0.0269308164716,0.244778230786,-10.0,-1.80480003357,-1.36960530281,0.817750632763,0.560510277748,-0.229629024863,-2.09376335144,-1.85505008698,1.38561606407,1.32771849632,-1.32990002632,-2.65829992294,-0.229069635272,0.320724666119
10523,0.287537485361,-0.433830440044,-0.040300000459,4.03590011597,-1.92196965218,-1.31062984467,-0.134915471077,0.260347485542,0.591276884079,0.995249986649,0.503779232502,0.201300889254,5.13670015335,2.09645009041,-1.51639378071,0.399181395769
79090,0.0957074165344,0.191477954388,5.27839994431,5.2891998291,0.796524405479,-2.24629282951,0.542599141598,-0.167794823647,0.534730613232,-2.31085014343,-0.766844749451,-0.546382904053,10.0,2.70254993439,0.325579464436,0.693466842175
27032,0.296955496073,1.05089378357,2.00650000572,-2.74359989166,1.30019712448,1.16950368881,-0.871080458164,-0.257545411587,0.834370315075,1.39289999008,0.731212377548,0.442599773407,-3.53320002556,-0.806349992752,-1.58709764481,-0.328505337238
9097,0.550527989864,0.297080934048,-6.26000022888,-3.04029989243,1.37330126762,-2.41252565384,-0.179023116827,-0.0427879393101,0.125803366303,-0.620050013065,-0.68428504467,-0.356902420521,-0.187399998307,-1.71779990196,0.698057889938,-0.141237407923
10513,-0.266325861216,1.22442388535,10.0,-6.34250020981,-1.67001569271,0.62363255024,1.1325494051,-0.0380194038153,-0.832457184792,0.410050034523,-1.21211123466,-0.732144355774,-2.67869997025,0.337100028992,-0.215917319059,-0.749619007111
1891,0.443518668413,-0.642393767834,-9.2047996521,-6.04839992523,1.94796991348,0.333216845989,-0.754586815834,-0.20630851388,-0.712142825127,-6.49455022812,-0.518147230148,-0.572399795055,-0.735199987888,-2.95424985886,-0.495460569859,0.713525176048
3066,-0.102853000164,2.46411561966,-6.6861000061,-4.25209999084,-0.136533766985,2.34398841858,-0.22101201117,0.250547289848,-0.158583655953,-0.308250069618,1.49056828022,1.33956885338,-8.0437002182,-1.73265004158,0.393192619085,-0.340577840805
9801,-0.368415236473,-0.648606956005,1.8911999464,5.99009990692,-0.141399115324,0.391277164221,-1.68359541893,0.385521352291,-1.5586258173,-0.653900027275,0.156484186649,-0.833817899227,3.68759989738,2.2674498558,0.231898009777,-1.01344740391
1459,-0.024940803647,-0.079248547554,-1.26639997959,1.08280003071,1.57995855808,-1.23264980316,0.214907258749,-0.187803715467,0.498630017042,0.133650004864,-1.98447108269,0.338472157717,-1.10010004044,-1.35245001316,1.3402377367,0.328144609928
9703,0.0966224372387,-0.694058179855,6.94460010529,0.862699985504,-2.24126052856,-0.975207924843,0.173310443759,-0.229557037354,0.00383598357439,6.50154972076,2.07994937897,0.200651183724,2.91619992256,0.918550014496,-0.494080245495,0.282335400581
10606,-0.258220553398,0.482195854187,1.26950001717,-2.0188999176,-0.0248811841011,1.5548248291,-0.385624736547,0.0317161828279,-0.25707706809,7.4173002243,1.73941743374,0.765223443508,-4.99819993973,1.23420000076,-0.700313806534,-0.138441562653
1017,-0.00369602860883,0.431277543306,3.20959997177,-2.46269989014,2.75987410545,1.5971031189,2.0200240612,1.02464485168,0.266998380423,-4.17749977112,0.656203627586,1.49762260914,-0.472200006247,-1.03839993477,1.13911509514,-0.0869155079126
9813,0.342156171799,-0.210531204939,-2.47589993477,-2.79450011253,0.550145804882,0.748058140278,0.691480994225,0.0188740640879,0.934034943581,-2.14575004578,-0.976074934006,0.444032877684,-1.83029997349,-1.4442499876,0.0152929872274,0.525796830654
7485,-0.916072368622,0.303939968348,10.0,9.7923002243,0.630953073502,0.851067304611,-0.712093830109,0.29494792223,-0.834991395473,4.03474998474,-0.493140518665,-0.604021906853,3.16599988937,7.6422996521,0.879737019539,-1.62837433815
2109,-0.108372874558,-0.549605131149,-6.78450012207,-1.13419997692,-2.27050018311,-2.49342179298,-0.6878246665,-0.393730461597,-1.2868500948,-2.83500003815,1.32940340042,-0.310871213675,0.778299987316,0.66939997673,-1.04796350002,-0.960165083408
23271,-0.20320007205,0.515580415726,-1.96710002422,-2.34419989586,1.26267659664,-0.106666296721,0.480801939964,-0.401548624039,1.38983201981,-9.28544998169,-2.67335367203,0.119273990393,-6.23360013962,-0.638899981976,1.30336856842,0.774616718292
9915,0.287554264069,-0.233794212341,-3.83850002289,-3.51309990883,1.43690013885,0.514341831207,0.819574534893,-0.161172062159,0.798655927181,-10.0,-0.69957870245,0.101632773876,-0.00270000007004,-4.271900177,1.16490507126,0.890670478344
9552,-1.06516706944,0.113892674446,-1.1861000061,8.58320045471,-0.563034296036,-0.726136028767,0.460652381182,-2.37186455727,0.0973188728094,1.38195002079,-1.01717865467,0.288186907768,5.55919981003,1.85745000839,-1.27627754211,0.288977742195
93487,-0.131354689598,1.77868533134,2.51139998436,-0.244399994612,1.24903917313,-0.0491291582584,-0.0913665890694,0.463884145021,-0.533341705799,0.846199989319,-0.405786812305,0.291354656219,-0.622799992561,2.78110003471,1.86990857124,-0.44865462184
2956,0.145321249962,0.242004692554,2.79509997368,3.70149993896,-0.283778220415,1.16766524315,0.521324157715,0.886363565922,-0.237753152847,2.02874994278,0.119760036469,0.240678727627,2.76449990273,1.89794993401,-0.767284631729,0.518012046814
11065,0.306471258402,0.13112436235,-5.1388001442,3.21760010719,-1.41417050362,-0.115326456726,-0.438349545002,0.565884530544,0.705441355705,0.660449981689,0.641683578491,0.624330639839,10.0,5.60225009918,-1.71318614483,-0.172034367919
9653,0.154648214579,-0.457405865192,5.18230009079,4.31010007858,2.718957901,-0.528282821178,1.43126070499,0.823734998703,1.12586164474,5.37674999237,-0.0826929807663,0.0166807472706,-1.56579995155,1.75914990902,1.34318041801,1.06395173073
200081,-0.341504782438,-0.741428017616,-4.96560001373,-2.27929997444,-2.59486436844,-2.07794475555,-1.21229398251,-0.563356459141,-1.04844665527,-0.120400004089,0.559360086918,-0.531663894653,-0.286900013685,-2.05760002136,-1.24704873562,-1.08065104485
3337,-0.42862868309,-0.57919728756,0.351700007915,6.72340011597,-0.577886581421,0.586887776852,-0.35893663764,0.262677699327,-0.649163544178,0.185950011015,1.27908742428,-0.481415510178,-0.1386000067,-0.0758500024676,-1.11601555347,-2.54662394524
11073,0.647680938244,1.29562306404,-1.84969997406,3.0748000145,0.506345868111,0.589930772781,0.54319190979,0.889703512192,0.435758173466,-1.2540999651,-0.708576440811,-0.410313844681,-5.04659986496,-2.39695000648,0.20565828681,0.0619002170861
23,-0.345167696476,0.0324159562588,1.01460003853,4.85640001297,1.10001337528,-1.15788352489,0.784598469734,0.0953851342201,1.20712649822,-1.67209994793,-0.0801073312759,0.620941519737,1.65699994564,1.78425002098,0.641111373901,0.743599176407
5641,-0.194167390466,-0.271220713854,3.56189990044,-2.44790005684,-0.955388069153,0.200566247106,0.143224149942,-0.243911549449,-1.12947225571,0.86335003376,0.528979480267,-1.33188223839,-1.01450002193,2.17580008507,-0.955793380737,-0.84212911129
8720,0.242502018809,-0.54082518816,6.89790010452,10.0,2.11437773705,-0.0208066999912,1.06152307987,0.958458006382,-0.0560599640012,-0.151350021362,-1.57102203369,-0.426160126925,3.12140011787,4.87095022202,0.80029219389,0.822155117989
10782,-0.357547342777,0.527644276619,-1.89189994335,2.54010009766,0.655024170876,0.0358463004231,-0.223825871944,0.280439972878,0.158050224185,4.14869976044,-0.631337165833,-0.793994307518,-5.60209989548,-1.22595000267,0.0131158195436,0.663577914238
25932,-0.0566467270255,0.38771957159,-0.689599990845,-2.29660010338,-3.06525611877,0.0892193615437,-6.0049571991,-1.87828993797,-0.0333704799414,-2.74915003777,1.77293467522,0.996071994305,0.372999995947,-8.97714996338,0.27555963397,-0.958246767521
3028,0.35487768054,-0.126064240932,-0.22990000248,-3.00489997864,-1.22055840492,-0.601487159729,-0.680933594704,-0.168415635824,-0.268752753735,-1.77100002766,1.29136228561,0.539178013802,-10.0,-1.97170007229,-1.70777440071,0.417982429266
6804,-0.104241341352,-5.56823778152,1.3667999506,9.5813999176,0.196438610554,-0.5703125,-0.448536366224,0.242088466883,-0.124223448336,-0.109549999237,1.05076777935,1.25421071053,4.59469985962,1.30645000935,0.193579912186,0.262714594603
890,0.22138094902,-0.512210488319,-1.50569999218,-1.41649997234,0.0459805727005,0.622061908245,-1.44380676746,0.0637503042817,0.0160728022456,3.9048500061,1.13762879372,0.677396059036,-0.107000000775,-0.877599954605,-0.0902287662029,0.902262568474
6390,0.718700706959,-0.501091241837,-2.25130009651,-2.49070000648,-2.34121203423,0.475441515446,-0.0218100175261,-0.140752881765,-1.89064764977,-0.382799983025,1.04939985275,1.26886558533,0.15379999578,-0.165849983692,0.562717437744,-1.17050004005
4303,-0.0812223851681,-0.895031750202,8.05300045013,8.24759960175,-1.84899902344,0.0636296272278,0.297129690647,0.132084369659,0.277209222317,5.95024967194,1.00024831295,0.0372601822019,-1.12450003624,-2.76664996147,-1.69971346855,-0.744049012661
10953,0.232036948204,-0.760144531727,4.42770004272,-1.4117000103,-2.01967382431,0.973296225071,-0.471457839012,-0.152727454901,-0.153359919786,5.83155012131,1.23470544815,-0.698941707611,-1.6534999609,0.685549974442,-0.794499874115,-0.113990277052
22889,-0.401704251766,0.938970208168,-9.8533000946,-3.59220004082,-2.61200356483,2.27362537384,0.235079094768,1.53648948669,-1.60918736458,-5.57754993439,0.974694371223,1.45789527893,-1.68980002403,-5.36999988556,0.803376376629,-0.295598983765
3098,0.485284179449,0.383958756924,1.38779997826,0.215000003576,-0.34327429533,0.350628733635,0.0415114313364,0.398162037134,0.127421662211,3.42544984818,0.305628329515,0.617830038071,2.30419993401,-1.2772500515,-0.734633922577,0.451952278614
11044,-0.0254640877247,0.0820815265179,-1.91690003872,-2.5311999321,1.53221607208,0.13929310441,1.08167159557,0.355852067471,0.854640066624,-6.77540016174,0.0891197025776,-0.534602999687,-0.00340000004508,-1.52390003204,0.4521240592,0.42495200038
8985,0.237900584936,-1.39891576767,-4.71190023422,-7.26940011978,-1.67562818527,-0.321553051472,-0.245422974229,0.165398806334,-0.308396905661,-6.80480003357,-0.000121742486954,-0.340370297432,-4.08489990234,-3.52510023117,0.809205710888,0.161734133959
66008,0.10748295486,0.610057353973,1.43990004063,-1.33280003071,-1.77687144279,-0.959690570831,-0.749576449394,0.135130524635,-1.45749807358,6.03125,-1.00956952572,0.083345502615,-0.52689999342,-2.01985001564,0.785777330399,-0.00266187731177
9217,0.638337314129,0.473248898983,2.64580011368,6.54780006409,0.105428300798,-0.904292941093,-0.287536531687,0.209887608886,-0.200873017311,7.81194972992,2.06312036514,0.0954970419407,-5.41239976883,6.65659999847,-0.358800590038,0.0793220698833
701,0.0373726077378,0.1356639117,-5.39200019836,-0.58109998703,3.08643555641,0.441502153873,0.904017806053,0.879704833031,1.04081881046,-4.31075000763,-1.38716745377,0.310261905193,-10.0,2.5447499752,1.06614243984,0.605259656906
6182,-0.0037157535553,-0.612840235233,-9.71269989014,1.74399995804,-1.78516435623,-0.946153640747,-1.81445670128,0.249242469668,-0.352065712214,0.00850003957748,0.0619091503322,-0.188533946872,-0.000699999975041,1.39345002174,-2.18966078758,-0.399590939283
4860,-0.135349497199,-0.689994513988,-3.31929993629,-2.7811999321,-0.609993696213,0.565210402012,-1.22454071045,-0.799759030342,-0.884717643261,8.06809997559,1.4927983284,0.609953284264,4.31879997253,-1.20165002346,-1.21619617939,-0.865041434765
7398,0.0668880045414,0.446457147598,-2.28209996223,4.84560012817,-0.362436324358,0.585743010044,-0.503846406937,0.67676192522,-0.467625021935,3.68845009804,0.66450381279,-0.35609215498,10.0,4.10289955139,0.012345097959,-1.90722584724
6117,0.0847360193729,-0.0448292344809,-1.14610004425,-7.82280015945,-1.32403957844,1.08174777031,-1.2820006609,1.28173279762,-0.857679665089,-5.00519990921,1.76732802391,0.577413260937,-0.131999999285,-3.49975013733,-2.37194252014,-1.83016121387
23588,-0.603711128235,0.947064459324,4.99429988861,-6.09660005569,1.42474937439,-0.231823831797,1.0892534256,-1.90407192707,-1.04153573513,-2.48409986496,0.194045513868,-0.949360728264,-3.76559996605,-1.01320004463,1.39608383179,-1.92796421051
949,0.502380907536,-0.586742520332,3.5952000618,5.67479991913,-1.34548318386,-2.0061712265,0.255917549133,0.715019345284,-0.148256033659,5.08314990997,0.49187785387,-0.449025988579,5.0282998085,3.87559986115,-1.17773711681,0.00260520260781
7168,1.14825725555,1.69591665268,-6.86709976196,-2.82100009918,-0.34116590023,1.76838207245,0.123754814267,0.733921945095,-0.829568266869,1.17994999886,1.6663697958,1.26557660103,0.177300006151,-1.60980010033,-0.493471682072,-2.07863903046
9375,0.304601103067,-0.20609664917,7.29689979553,3.03620004654,-0.612644314766,0.517606258392,0.155228093266,0.323318690062,-0.27008408308,2.39249992371,0.446966946125,0.247126251459,2.09019994736,0.517849981785,-0.523613035679,-0.562062382698
4927,-0.124626629055,0.875156700611,-1.83389997482,0.816299974918,-0.464658081532,0.712613105774,-2.00585889816,-1.7913261652,-0.201918959618,-0.350800037384,0.498927801847,1.31435191631,0.0046999999322,-0.252400010824,-1.19762778282,-0.150280296803
2523,-0.48565402627,0.0457898974419,-0.77120000124,2.89689993858,1.68143236637,0.483163028955,1.56485700607,-0.331620573997,0.793491601944,-2.65799999237,-1.7241859436,0.0245611220598,-2.70059990883,-2.30240011215,0.291602790356,0.627330422401
58497,-0.0060124322772,0.399138659239,10.0,10.0,-0.323445916176,-0.210158407688,-0.0102733969688,0.529448270798,-0.793257117271,10.0,-1.01494932175,-0.344298630953,10.0,5.1265501976,-0.948675811291,-0.545357763767
6856,-0.330077588558,0.0746982395649,-0.327300012112,-2.44390010834,0.1257853508,2.30601882935,-0.588202655315,-1.10801565647,-0.59847587347,-1.84549999237,1.04172313213,1.51712274551,1.67069995403,-1.81204986572,-0.80929929018,-0.34277677536
26036,0.331937909126,-0.000736594200134,10.0,1.79040002823,0.181699633598,0.970894813538,0.235848367214,-0.411371946335,-0.70591121912,-2.35109996796,2.111754179,1.29923009872,10.0,0.610499978065,0.100014358759,-1.44447302818
10206,-0.803336262703,0.00895489007235,-0.195299997926,3.76320004463,1.45530414581,-0.0861877202988,-0.0848811715841,-0.243766963482,0.810936629772,2.70944976807,-1.63576745987,-0.293036520481,-4.00239992142,0.156800031662,0.243965506554,1.06284832954
25793,0.464320421219,-0.105669721961,3.83949995041,-0.804700016975,-0.733578622341,0.430504351854,-0.213829666376,0.164428502321,-0.692554354668,6.66934967041,0.699033379555,0.406961023808,3.43799996376,-1.13839995861,-0.593552947044,-0.92310833931
55556,-0.0512267239392,0.459860563278,-3.28579998016,3.87080001831,-0.479591667652,-0.0156933367252,-1.30243420601,-0.386579096317,-1.17924034595,9.48184967041,-0.636704206467,-0.424541264772,0.884000003338,6.48474979401,-1.36379933357,-1.03573393822
3978,0.340453416109,-0.46942487359,-0.185900002718,7.36920022964,-1.18855392933,-0.780668318272,-1.49783825874,-0.328922390938,-0.771336436272,3.05725002289,0.535352766514,0.102572485805,-0.33259999752,5.13905000687,-1.3202559948,-0.777342498302
10681,0.0848385468125,-0.127897918224,0.552600026131,1.32360005379,0.129371583462,-0.524966716766,0.366129755974,0.532547056675,-0.99879193306,7.08745002747,-0.798367619514,-0.248793274164,6.5187997818,2.44184994698,0.454441010952,0.303052842617
3638,0.424458473921,-0.0457699783146,9.27219963074,-1.6088000536,1.3351880312,0.765187740326,0.125225126743,0.407361775637,-0.0932965502143,8.1935005188,-1.27725541592,-1.08029282093,5.38759994507,1.91499996185,-0.27841180563,-1.75244486332
8349,-0.373876452446,-0.303468883038,1.75740003586,0.942499995232,1.73333716393,0.293834447861,1.24276733398,-0.0383768193424,0.704999148846,1.36339998245,-1.30805289745,-0.0764782726765,0.0,0.420200020075,1.08037948608,0.871186435223
6275,-0.434553831816,0.339285045862,-10.0,-6.66300010681,0.781186878681,1.09776902199,-2.60215258598,0.564857840538,0.734723746777,6.61945009232,-0.368613898754,0.833073973656,-1.68700003624,-10.0,0.6781219244,0.120992735028
3895,-0.158801034093,0.298401921988,0.882499992847,0.86470001936,2.31385469437,2.3551659584,1.25548565388,0.49281424284,0.273099213839,-0.503650069237,1.24791514874,1.66826534271,0.202000007033,1.47235000134,0.91704761982,0.86736869812
392,0.529031217098,-0.504108428955,-0.216600000858,-5.35860013962,-1.97869181633,-0.574496686459,-0.343651235104,1.04819417,-0.278062701225,-0.296000003815,-1.37470591068,-0.631484210491,0.083599999547,-1.05390000343,-0.136604398489,0.506286680698
9170,-1.15919148922,-0.0369889959693,-0.207800000906,3.85969996452,0.95303863287,-1.36652028561,0.581115603447,-0.00593135599047,0.545926392078,1.56375002861,-0.405790030956,-0.958970546722,3.37150001526,3.40369987488,2.05314946175,0.74644702673
80347,0.0664253979921,1.10670769215,2.66939997673,0.0975999981165,-1.78247904778,-1.16281485558,-0.119734585285,0.751807272434,0.382336169481,9.65719985962,1.42935824394,-0.451014816761,0.46590000391,-0.689700007439,-1.63624286652,-0.806602120399
23300,0.463714718819,0.835753977299,10.0,-0.0912000015378,-1.81750607491,-0.664518177509,1.50454795361,0.024941381067,-0.540570557117,1.08360004425,0.474667966366,0.122538208961,0.30419999361,0.529200017452,-0.94420081377,-1.36087429523
836,0.380120158195,3.35054206848,-0.480500012636,-1.33850002289,0.302834689617,0.659434556961,0.387634694576,-0.26080545783,0.401493430138,0.0842999964952,-0.400231599808,0.52922296524,-1.9876999855,-2.06025004387,0.230467200279,0.568235337734
11188,-0.27939876914,0.772449851036,2.77239990234,-1.63999998569,-1.79380261898,-1.03060543537,0.0647034645081,0.63219845295,0.332711219788,-0.852500021458,0.0151815414429,0.525345742702,0.225899994373,-1.45064997673,-1.86186301708,-0.958831608295
10898,-0.884010970592,0.675389945507,-3.24090003967,-1.0381000042,0.806681573391,-0.60019493103,0.0385020710528,-0.546604752541,0.603557050228,0.588549971581,-0.118955403566,-0.302246570587,-3.73480010033,-3.23834991455,-0.701414644718,0.352359652519
9276,-0.807559490204,0.168519958854,-3.47160005569,-5.19910001755,-0.431167632341,0.794765591621,-0.295327544212,0.91396766901,0.564929366112,1.99924993515,1.9614392519,0.390816748142,-0.0425999984145,-0.841199994087,-0.506172597408,-0.193599060178
1647,-0.202720522881,0.65943467617,-0.67769998312,-2.34030008316,0.638513445854,-0.200296223164,-0.0600569248199,-0.447202265263,0.978709280491,-0.0929999947548,1.49666833878,0.287159502506,-2.35540008545,-2.30480003357,0.637049973011,1.14731860161
10285,-0.215499892831,-0.0459433794022,0.991299986839,-2.52069997787,0.474974781275,0.0321663618088,0.130209550261,0.0146362483501,0.146111905575,2.98969984055,-0.267046660185,-0.439326941967,-10.0,-1.95150005817,1.7517387867,0.0733402892947
23386,-0.288973897696,-0.198289483786,3.18140006065,-3.10069990158,-2.97753405571,0.105294898152,-0.501633584499,0.0193065032363,-1.21979129314,2.32800006866,0.803462743759,0.527964711189,3.56870007515,1.40060007572,-1.76767110825,-1.12888216972
3156,0.163511708379,0.0190745517612,2.2716999054,0.056099999696,1.20295143127,1.4814221859,-0.244086205959,-0.573602735996,0.492318272591,-6.63689994812,-1.20341467857,0.00925713777542,-0.72310000658,-0.635300040245,0.731834471226,0.365087121725
10237,0.302159816027,-0.0117764621973,-7.18779993057,-4.45370006561,-1.75966227055,0.273364394903,-1.33962249756,-2.53781175613,-1.00170862675,5.53165006638,0.852045059204,0.418938696384,-1.08510005474,-1.72234988213,-1.82469320297,-0.622646510601
7077,0.201293721795,-0.766924858093,-1.42509996891,0.613300025463,-0.504171609879,-0.170223459601,1.43908262253,-0.29691696167,0.833776473999,-1.6617000103,-0.158379733562,-0.333257079124,-10.0,-1.87490010262,1.8318554163,1.18818199635
11157,0.381226450205,0.0575814247131,1.79229998589,0.606000006199,-0.0502455309033,-0.351134806871,-0.455289065838,0.215186446905,-0.641657829285,7.862449646,0.425759941339,-0.702724337578,0.946099996567,-0.8424000144,-0.0451731681824,-0.595848858356
22908,0.293402314186,0.664057731628,0.877699971199,-4.88789987564,0.816785871983,1.66325426102,0.0164066068828,0.856725513935,-0.502993404865,-3.5788500309,0.592015743256,0.946673035622,-2.65919995308,-2.97029995918,-1.87212538719,-1.4448530674
10915,0.668219685555,0.207860857248,1.05309998989,4.09899997711,-0.415926992893,2.05364656448,-0.740628242493,0.0781100690365,-0.137919053435,-1.09049999714,1.62772989273,1.21485304832,2.0585000515,-0.310199975967,0.452579200268,-0.109524108469
9897,-0.753003120422,0.287026047707,-3.73000001907,-3.06180000305,1.62275791168,0.805870652199,0.388497054577,0.543138623238,0.757602274418,-2.11619997025,-4.9662027359,0.452535003424,-10.0,-2.42880010605,0.631221115589,0.685695230961
1759,-0.0482483506203,0.19264960289,-5.10050010681,4.95270013809,-2.37935447693,-1.26782083511,-0.206542938948,0.694308161736,-0.34535998106,1.7664000988,0.98316860199,0.282673895359,0.759700000286,6.853099823,1.05966484547,0.475353419781
54541,-0.558728694916,0.146761476994,-4.78480005264,-8.97329998016,-0.979945063591,-0.637041807175,0.395616859198,-0.907782316208,-0.854741454124,-0.533800005913,-1.15325129032,-0.631131052971,-1.25660002232,-3.19615006447,0.409188300371,0.80088275671
211,-0.00962506234646,0.0144170448184,-1.81700003147,-2.43219995499,0.549299240112,-0.353264629841,0.193997561932,0.30766376853,0.490405261517,-6.71500015259,-0.845759987831,-0.863884210587,0.000699999975041,-0.403899997473,0.36439910531,1.06321537495
5048,0.881543695927,0.371185481548,-1.61940002441,5.85570001602,1.24999701977,1.18215715885,0.984784126282,0.502541065216,0.688331246376,0.876249909401,-5.12548780441,-0.1475251019,-1.03219997883,-0.980200052261,0.894165933132,1.1546587944
84722,-0.543372452259,0.463703423738,-0.411599993706,4.35029983521,1.90184319019,-0.1796015203,0.279238522053,0.27063280344,0.0992161482573,-1.24345004559,-1.21877872944,0.0954470485449,0.902899980545,0.736799955368,0.470852315426,0.897105395794
29890,0.517616868019,-0.645872652531,0.0,-1.94439995289,0.772093355656,0.603045225143,1.28691661358,0.271808922291,1.64097070694,3.88300013542,-0.350779205561,-0.254443228245,4.82250022888,-0.0516499876976,1.02463340759,0.186070799828
9868,-0.0840957164764,-0.35891699791,4.21630001068,-5.0109000206,-0.388288110495,0.313876211643,-1.14471852779,0.706248521805,-0.250563114882,0.00694990158081,0.838970482349,0.491214692593,-3.42600011826,-3.73874998093,-0.905650615692,-0.624957442284
873,0.0178123451769,0.323786884546,-3.34570002556,6.9265999794,0.992690145969,0.413960188627,0.814061105251,-0.665704250336,0.390857160091,10.0,1.3395357132,-0.082240998745,8.05739974976,2.94039988518,0.469920217991,1.55194747448
5580,1.29646706581,-0.247928157449,10.0,7.28399991989,-1.28873002529,-0.146625131369,0.692503333092,0.124175697565,-1.02962422371,5.55274963379,0.704956889153,-0.460950762033,4.61380004883,8.74889945984,-0.507908940315,-1.17985892296
3725,1.23082232475,0.021807551384,1.64149999619,0.507300019264,0.797519147396,-1.15721011162,0.0388041362166,0.188575953245,0.371954858303,-0.16969999671,-1.13619744778,-0.424975603819,-2.55340003967,-2.4905500412,0.521291613579,0.875404298306
23585,0.358874857426,1.45506227016,0.823199987411,-10.0,-0.746289432049,1.27073526382,-0.0806281268597,0.156303405762,0.116020843387,-2.28555011749,1.63134741783,0.561633586884,-0.92610001564,-1.08169996738,-1.30139195919,-0.432687342167
51097,0.196079865098,0.0519576370716,1.24230003357,-2.62150001526,0.073640614748,0.622255980968,0.475851416588,0.422194778919,0.253812581301,-4.68064975739,1.94631719589,1.02318739891,-2.01710009575,-0.938549995422,0.750363409519,-1.47206330299
1831,0.580314815044,-0.650857210159,1.85669994354,-1.16550004482,0.667154848576,-0.658421814442,-0.242859363556,-0.121955543756,-0.854968428612,5.35940027237,-1.44410586357,-0.176224201918,-0.237599998713,-3.13599991798,1.16133570671,0.906017184258
7020,0.596213698387,-0.842943251133,1.18089997768,-1.79369997978,3.24160671234,0.0778412669897,0.918779850006,-0.162637248635,1.17232942581,-3.93819999695,-2.16259384155,-0.0863771885633,-4.18779993057,-0.642850041389,0.428876489401,0.842408597469
55893,0.268364220858,0.540732502937,-3.07270002365,-2.92689990997,1.82309889793,1.19108641148,0.0100039867684,-0.580537855625,0.874298214912,-10.0,-0.2060290277,0.742796063423,-0.0135000003502,-1.43965005875,0.430263519287,0.47078949213
6944,0.154816046357,-0.233259528875,0.480599999428,-0.531199991703,0.74026119709,1.71354055405,0.839075148106,-0.787976205349,0.718291223049,0.0191000103951,-0.609373927116,0.427148461342,-3.44169998169,-0.624300003052,0.408492386341,1.32870328426
22883,-0.681285500526,0.272210508585,-0.578999996185,10.0,-1.25011444092,-0.793594121933,-1.16511642933,0.435779035091,0.098431378603,0.125749945641,0.755453884602,0.109150096774,7.66179990768,4.99319982529,-0.785014510155,-0.777129590511
5601,-0.0446455404162,0.120904564857,-3.81119990349,-0.294900000095,1.12041115761,-0.228470355272,0.0578330494463,0.598100841045,0.555332958698,0.489300012589,-0.142877548933,0.774709641933,-1.74699997902,3.22290015221,0.652996957302,0.717453300953
10775,-0.699854016304,0.938589155674,-6.97749996185,-6.5813999176,1.08476495743,-0.157671406865,0.0461792647839,0.15353988111,1.14607036114,3.96105003357,0.257019996643,0.245922341943,-1.96669995785,-4.24100017548,1.63527643681,0.386194318533
4780,0.068849645555,-0.00329530239105,4.68809986115,9.15470027924,1.54862523079,1.15059781075,0.480275988579,0.244879156351,0.133388638496,2.5584499836,-0.771900355816,0.480086505413,5.05389976501,6.50645017624,0.956851601601,0.642098367214
10904,-0.11739961803,0.167709261179,5.78229999542,-7.35349988937,-2.41867136955,-0.220382779837,-0.480709910393,0.0805223584175,-0.519052445889,-2.18910002708,0.0484390556812,0.00735223293304,3.20339989662,-2.01900005341,-0.112180173397,-1.11315333843
9917,-0.0349987968802,1.06345510483,-2.27729988098,9.73550033569,3.36410331726,1.63851380348,1.59791767597,1.03965783119,0.543777048588,-1.12734985352,0.41603949666,0.555962622166,-5.02640008926,2.61109995842,0.691564679146,0.507093310356
1399,-0.755749940872,0.200749367476,-2.6373000145,1.36699998379,-0.26020359993,0.648761153221,0.463145524263,0.147507339716,0.952368617058,1.11164999008,-0.197434008121,0.221553578973,0.00340000004508,1.1698499918,0.180736243725,0.0375206507742
24149,0.340324431658,0.211004167795,4.06549978256,1.82249999046,1.8936214447,1.15768063068,0.974819898605,0.983791589737,1.62330174446,3.06015014648,-0.0248223543167,0.206609934568,0.517899990082,-0.208099961281,1.51819086075,-0.513595044613
2222,-1.03036153316,-1.29167318344,-4.07980012894,-8.09669971466,-0.0804940760136,0.0177927836776,-0.711822271347,-0.453902870417,-1.07157921791,-5.56375026703,1.68315386772,-0.940292716026,-2.2922000885,-4.071849823,-0.529997825623,-1.33074688911
10131,-0.234744027257,-0.542482376099,0.742900013924,4.80049991608,-0.30361327529,-0.581972718239,-0.61950057745,-0.512076318264,0.0125891715288,5.58209991455,0.668585836887,0.184506371617,-3.16680002213,-2.52060008049,0.125605821609,1.29657793045
