rid,CPC003_HA1E_6H:BRD-K12357156-001-01-5:10,CPC002_HA1E_6H:BRD-K47105409-001-04-6:10,CPC003_HA1E_24H:BRD-K12357156-001-01-5:10,CPC002_HA1E_24H:BRD-K47105409-001-04-6:10,CPC003_HCC515_6H:BRD-K12357156-001-01-5:10,CPC002_HCC515_6H:BRD-K47105409-001-04-6:10,CPC003_HCC515_24H:BRD-K12357156-001-01-5:10,CPC002_HCC515_24H:BRD-K47105409-001-04-6:10,CPC003_PC3_6H:BRD-K12357156-001-01-5:10,CPC002_PC3_6H:BRD-K47105409-001-04-6:10,CPC003_PC3_24H:BRD-K12357156-001-01-5:10,CPC002_PC3_24H:BRD-K47105409-001-04-6:10,CPC003_VCAP_6H:BRD-K12357156-001-01-5:10,CPC002_VCAP_6H:BRD-K47105409-001-04-6:10,CPC003_VCAP_24H:BRD-K12357156-001-01-5:10,CPC002_VCAP_24H:BRD-K47105409-001-04-6:10,CPC018_A375_6H:BRD-K12357156-001-01-5:10,CPC018_A375_6H:BRD-K47105409-001-09-5:10,CPC018_A549_6H:BRD-K12357156-001-01-5:10,CPC018_A549_6H:BRD-K47105409-001-09-5:10,CPC018_A549_24H:BRD-K12357156-001-01-5:10,CPC018_A549_24H:BRD-K47105409-001-09-5:10,CPC018_ASC_24H:BRD-K12357156-001-01-5:10,CPC018_ASC_24H:BRD-K47105409-001-09-5:10,CPC018_HEPG2_6H:BRD-K12357156-001-01-5:10,CPC018_HEPG2_6H:BRD-K47105409-001-09-5:10,CPC018_HT29_6H:BRD-K12357156-001-01-5:10,CPC018_HT29_6H:BRD-K47105409-001-09-5:10,CPC018_MCF7_6H:BRD-K12357156-001-01-5:10,CPC018_MCF7_6H:BRD-K47105409-001-09-5:10,CPC018_MCF7_24H:BRD-K12357156-001-01-5:10,CPC018_MCF7_24H:BRD-K47105409-001-09-5:10,CPC018_NPC_24H:BRD-K12357156-001-01-5:10,CPC018_NPC_24H:BRD-K47105409-001-09-5:10,CPC018_PHH_24H:BRD-K12357156-001-01-5:10,CPC018_PHH_24H:BRD-K47105409-001-09-5:10,CPC018_SKB_24H:BRD-K12357156-001-01-5:10,CPC018_SKB_24H:BRD-K47105409-001-09-5:10,MUC.CP006_MCF7_6H:BRD-K47105409-001-04-6:10,MUC.CP006_MCF7_6H:BRD-K47105409-001-04-6:3.3333,MUC.CP006_MCF7_6H:BRD-K47105409-001-04-6:1.1111,MUC.CP006_MCF7_6H:BRD-K47105409-001-04-6:0.3704,MUC.CP006_MCF7_24H:BRD-K47105409-001-04-6:10,MUC.CP006_MCF7_24H:BRD-K47105409-001-04-6:3.3333,MUC.CP006_MCF7_24H:BRD-K47105409-001-04-6:1.1111,MUC.CP006_MCF7_24H:BRD-K47105409-001-04-6:0.3704
8569,-0.426649987698,-0.175377190113,0.875812649727,-0.401408553123,-1.66976678371,-0.196208000183,-0.542754471302,-0.0461294949055,-1.09817552567,0.893264830112,0.348319888115,0.50007712841,-3.03526997566,-0.914590597153,0.140450000763,-0.295147955418,0.493731170893,0.558244109154,0.111033305526,0.983892261982,-0.434450000525,-0.961600005627,-1.16902828217,1.73942279816,0.711401462555,0.738049864769,0.29964184761,-0.00132322963327,-0.860886573792,-0.0367977619171,0.282069653273,-1.51152515411,0.194361075759,0.141163513064,-0.62957829237,0.902188122272,-0.549258291721,0.22516669333,0.116955064237,-0.183828115463,3.38145923615,1.80289590359,-0.0249497331679,0.521921634674,0.690593659878,-1.51335573196
3303,-0.994149982929,-0.97510778904,0.968467533588,-0.68750667572,-2.1101000309,-1.99510443211,-0.14119809866,0.744647622108,-1.06626451015,0.231372416019,-0.360162198544,1.06026768684,-0.23431456089,-0.672975838184,0.51884996891,-0.287013709545,0.419336736202,0.0204626433551,-0.0649000108242,-0.208087414503,0.458999991417,1.04904997349,-0.495398968458,-1.9045830965,0.26883482933,-0.322562128305,-0.318651854992,-0.439059019089,1.015822649,0.869532465935,-0.237166568637,-0.444069862366,0.264055609703,-0.74290138483,0.00114448368549,-1.30116975307,0.115631043911,0.350766658783,-0.156159043312,-0.174192845821,-3.93821454048,-0.786460459232,0.491015583277,0.467075198889,-0.631739914417,-0.495591461658
5331,-1.69114995003,-0.561680197716,-1.03395748138,-0.865914881229,-0.349266648293,-0.410164177418,0.38230150938,-0.153584331274,0.17464068532,-0.25330477953,0.777329683304,0.0548865571618,-2.09653687477,-0.993117213249,-0.560299992561,0.511515676975,-0.419815719128,1.01371705532,0.405266672373,0.10133689642,-0.318650007248,1.0230499506,-0.613573014736,-0.718513250351,0.263383895159,6.86991357803,0.238293528557,0.234570682049,-0.356098473072,2.9016919136,0.291340380907,3.70932197571,-0.439764708281,1.25768387318,-0.0975363850594,0.492056697607,-0.0720320045948,0.213899999857,-0.185828700662,-0.554554283619,-0.818995475769,-0.792055726051,0.716518104076,-0.828554809093,-1.60356497765,-1.24667239189
5347,-2.05525016785,0.649365544319,-1.78475797176,-1.10887670517,-0.926566720009,-1.77647638321,-2.30795645714,0.950086712837,0.433807462454,0.545192062855,-1.06765329838,0.029909953475,-0.608801007271,-0.452094078064,0.417899996042,0.594478666782,-7.23473834991,-1.63400053978,-0.555533349514,-1.52796518803,0.489600002766,-0.0732499957085,-0.0412906855345,0.14086574316,-0.364781677723,0.0599674507976,0.0680319443345,0.0333986282349,-0.678390741348,-0.4923633039,-0.377317428589,-2.97681879997,-0.519876003265,-0.16468462348,-0.71814507246,-1.38783228397,-0.369110226631,-0.241899967194,0.237723067403,0.71488404274,-1.07462489605,0.547043740749,-0.842835485935,0.29739689827,-0.697134852409,-0.781477570534
4638,-1.07620000839,-0.573445260525,-0.262067377567,-0.503301501274,2.3005001545,1.5452157259,-0.252496123314,0.311570703983,1.96034741402,0.823344647884,0.785455882549,0.827859818935,6.82011795044,0.0918543934822,0.360300004482,-0.14280679822,-0.596921205521,-0.563815712929,-0.50720000267,-0.253506243229,1.01374995708,0.272799998522,0.521959841251,-0.343089550734,0.332614004612,-1.4492007494,0.804125726223,0.278449594975,0.360470980406,3.4430975914,0.274268716574,0.557673692703,-1.35798859596,-0.141370207071,0.39645165205,-0.405912011862,-0.331518232822,0.624066710472,-0.0804025456309,-0.218691885471,-0.934596419334,-0.188382446766,0.330379188061,0.851121246815,0.26840108633,0.333001375198
2264,-0.470200002193,-0.494936019182,-0.688409209251,-0.805555522442,-0.441700011492,0.335557878017,-0.889537870884,-0.732682347298,0.480033874512,0.642777562141,-0.339344531298,0.128467261791,-1.31458389759,-0.47278290987,1.01384997368,-0.288262069225,7.37346887589,-0.345366925001,-0.366133332253,-0.455248534679,0.133649989963,0.710050046444,1.75927805901,0.501708745956,0.385048031807,-0.716253399849,-0.320697724819,-0.957153558731,2.1734251976,2.17161893845,-1.35515081882,0.00175689160824,0.933373451233,0.0906618982553,-1.21616637707,-0.156265422702,-0.767242789268,-0.146133288741,-0.608167886734,-0.300317883492,-0.0329567864537,-1.1135661602,-1.24584579468,-1.14880168438,-1.51797771454,-0.912628054619
1029,-3.22554993629,-0.308891296387,0.651233673096,0.212845742702,-0.463366687298,0.412003815174,-0.808871030807,0.609021067619,-0.225838124752,-1.08565068245,-0.0868055745959,-0.147577136755,-1.85058891773,-1.01512014866,-0.193100005388,-0.256288409233,0.359425187111,0.0720945000648,0.0278000086546,3.68168139458,0.0256999991834,-0.852949976921,-1.44943630695,-0.616734862328,0.0689572244883,0.201971039176,-0.0301307141781,0.417798429728,0.181491106749,1.71481847763,4.53571224213,0.825217962265,0.201230704784,-1.33124911785,-0.764721572399,1.64469981194,-1.35784602165,0.860533356667,-0.288000106812,0.279457241297,3.07652664185,0.605091810226,0.135940626264,-0.91751742363,0.451455056667,0.243539869785
1027,-1.3220499754,-2.93053793907,0.830910742283,-3.01156997681,-0.382533371449,-0.956424236298,-0.711626827717,-0.305980324745,-0.559343695641,-1.58972358704,0.810546755791,0.530956268311,-2.13476276398,-0.0422365963459,1.02609992027,-2.69070339203,-1.81244313717,1.35925877094,0.201333343983,1.58755266666,0.771849989891,-0.882650017738,0.941213548183,-1.0073299408,0.222229748964,-0.306806623936,-0.0942786931992,-0.169282019138,0.0263066291809,-2.25633645058,-0.2120693326,0.0100090801716,-1.66688585281,1.02181017399,-0.644375085831,-1.28309988976,1.04164886475,1.11593341827,0.160442709923,-0.0412373282015,-1.58684110641,-0.939713418484,-0.239205300808,-1.19333553314,-0.157412946224,-0.672623157501
2597,-0.00034999998752,0.0,-0.000218000815948,-0.00023844432144,0.000233333325014,0.0,-0.0207871031016,0.000246006384259,-0.00077780027641,0.199093148112,8.90446244739e-05,-0.835149228573,0.0248584989458,-0.000279617321212,0.0,0.052095271647,-0.200967952609,0.130540668964,-0.109266668558,0.0,0.125799998641,-1.33185005188,1.27267563343,-0.780730485916,-0.37424749136,0.000312080024742,-0.180093646049,0.136168092489,0.116876021028,0.0,0.146919414401,-2.40007805824,-1.40144205093,-0.506688475609,0.849904596806,-0.697058796883,0.54640173912,-0.325633347034,-0.33426246047,-0.209100365639,-1.69352090359,-0.729735314846,-0.0341525748372,-0.292581111193,-0.355352461338,1.29925310612
55847,2.24070000648,-0.400871902704,-1.00655376911,-0.708899378777,0.00806665420532,1.39862382412,0.713932394981,-0.209178894758,0.663989067078,-0.94187015295,0.271413952112,0.213105618954,1.15316998959,0.178068339825,0.129149988294,-0.29535639286,0.494206726551,-0.322252720594,0.462066680193,0.438284516335,0.197600007057,0.432399988174,-0.080612257123,1.41144561768,-1.03608846664,-0.377019286156,-0.249807804823,1.68561124802,-0.00254517793655,-0.453609734774,0.389676779509,-0.356353580952,0.00224982947111,0.0634017884731,0.0894007533789,0.844658255577,0.272006630898,0.21540004015,-0.836579322815,-0.591448783875,1.15640997887,0.810878574848,0.053607005626,-0.0268800780177,2.41917610168,1.1193510294
25803,1.91929996014,-0.256488442421,-0.907456696033,-1.10836696625,0.320466637611,-0.60652077198,0.0645787790418,0.357527762651,0.288866728544,0.00610599480569,-0.0730616897345,0.587605953217,1.48797154427,-0.330384522676,-0.150249987841,-0.300054877996,0.0623487606645,0.263123780489,0.108233332634,-0.701766073704,-0.215200006962,-0.495350003242,0.334993064404,0.652917563915,-0.00783620029688,-0.547093510628,0.54349476099,0.848098039627,-1.29824864864,-0.354437112808,-0.281457662582,0.00719438493252,0.959861159325,0.397673934698,0.280406445265,0.79934489727,-0.197567880154,0.085933342576,-0.562443852425,0.00260949134827,-0.279529333115,0.186007142067,-0.126117318869,-0.447793900967,0.551877856255,0.148323759437
3480,0.423949986696,-0.168143540621,0.367177695036,0.902584850788,0.0998333394527,0.506623387337,-0.236836016178,1.58474969864,2.84800601006,-0.645230829716,-0.41636800766,1.27722632885,1.46866703033,0.461129039526,0.100350007415,-0.0780194848776,0.0256917215884,0.460810363293,-0.0990666747093,-0.853902101517,0.729200005531,0.60539996624,1.28934764862,-0.805355072021,-0.262702137232,-0.527232289314,-0.00406916253269,0.109159484506,0.309219121933,0.253819227219,1.34848201275,-0.280289649963,-0.625657975674,1.04365694523,0.466582715511,0.0369415618479,0.247943922877,0.0562666654587,-0.0213246047497,1.37914717197,-1.82289779186,0.541234493256,-0.171412557364,0.439238637686,-0.114964142442,-0.70980578661
2946,0.0432000011206,-0.687750637531,0.862115621567,0.43741607666,0.621999979019,-0.48970490694,0.138050839305,-0.91110253334,1.01008081436,-1.41184747219,-0.546424746513,-0.677761077881,2.14279723167,-0.554381906986,-0.112300001085,-0.154291063547,-0.143757626414,1.26434731483,0.575966656208,0.40098926425,-0.682449996471,0.608150005341,0.983845174313,1.46412277222,-0.323908299208,-0.727553904057,0.486488044262,-0.760000348091,-0.761780679226,3.12926673889,-0.788677096367,0.892847180367,0.338279098272,0.763206124306,-0.267792522907,-0.0384230166674,-0.942496299744,-0.519433319569,0.216222181916,0.578386127949,0.387474328279,0.389403551817,0.124862954021,0.36960965395,-0.203057438135,0.75125592947
9517,1.45459997654,1.05522656441,0.956533074379,0.635532796383,1.48603343964,0.965525150299,-0.64690798521,0.668075501919,1.72046768665,-0.317614614964,0.918712377548,0.529080450535,5.66572284698,-0.575780153275,0.0134500265121,0.417218029499,0.646376490593,0.498184561729,0.381533354521,0.148198306561,1.24164998531,0.459600001574,1.6764729023,-0.233752340078,0.3835067451,0.364636063576,1.01519334316,0.265043735504,0.501445293427,-0.23111499846,-0.6658436656,-0.466654121876,-0.362100988626,1.13744235039,-0.443930834532,-0.0217485576868,-1.11346185207,-0.217200040817,1.2426071167,0.769264936447,-1.37826395035,-0.544027805328,-0.336188703775,-0.681264281273,-0.775782465935,-1.41711425781
25987,1.50225007534,-0.109177619219,0.425607025623,0.723937988281,0.778366684914,-0.519925832748,-0.220950439572,1.21752333641,0.843432307243,-0.00882572680712,-0.305103480816,-0.568902134895,2.23359823227,0.2342184484,0.0616500079632,1.05754733086,0.17337167263,-0.140403360128,-0.138933330774,0.490854948759,-0.0928499996662,-0.663299977779,0.324656367302,0.42344892025,0.13077428937,0.470678895712,0.630407214165,0.408980727196,3.09054517746,1.25971150398,-0.332800149918,0.982587695122,-0.333478659391,0.199626997113,-0.41120120883,0.00646112114191,-0.119754694402,0.129999995232,0.791911959648,0.84235560894,-0.409432590008,-0.184637218714,-0.628979086876,-0.730805039406,-1.33026635647,-1.45450472832
23670,0.157799988985,0.155043065548,0.624108552933,0.421541810036,-0.907533407211,0.726889610291,1.2541128397,1.2392321825,0.51965045929,-0.799640774727,-0.658233761787,-0.110442526639,2.18112587929,0.0226467289031,-0.423649996519,0.492443799973,0.622180938721,-0.54357779026,-0.303066670895,-0.657852351665,-0.325500011444,0.149949997663,0.58607083559,-0.445655107498,0.304214119911,-0.731360077858,0.502082288265,-0.935829997063,0.910976886749,1.13970351219,-0.484969377518,3.26782679558,0.481005042791,0.297694563866,-0.0567424856126,0.171749264002,-0.664319992065,0.0688666701317,0.835690021515,0.771077215672,-1.04378128052,-0.783435225487,-0.060606315732,0.042938709259,-0.569287538528,-1.19708204269
11182,-3.15429997444,0.560037493706,-0.124659188092,0.647112369537,0.239999979734,-0.663082242012,0.447283804417,-0.388889312744,1.26682150364,-0.356575280428,1.20517206192,0.395588517189,0.672338008881,-0.0199918150902,-0.414099991322,-0.155478179455,0.260950267315,0.789399325848,0.508900046349,1.0454069376,-0.226600006223,0.10364998877,-0.963657081127,0.640331625938,0.610777497292,0.92270553112,-0.69525551796,-0.334745198488,0.587763190269,0.167936086655,0.163541585207,0.0612178593874,0.113474696875,-0.342599898577,-0.080518886447,0.448260128498,-3.25215816498,0.759466707706,-1.15126001835,0.546733617783,-1.59593427181,0.0602448135614,-1.75263702869,-1.932523489,0.310850977898,-0.91699898243
2146,1.39310002327,-0.349325180054,-1.11348819733,-0.0902650952339,-0.648133397102,-0.115170627832,-0.566861152649,0.762774288654,-0.829382658005,-0.65700930357,0.319518864155,-0.607127189636,0.0220781415701,0.235581606627,-1.14765000343,-0.350582659245,-0.288165509701,0.37665656209,-1.3097666502,0.475998193026,0.38330000639,-0.988650023937,0.23456582427,1.57179141045,-0.683060407639,0.00301718711853,-0.353833049536,-0.477548152208,0.110386863351,0.211118161678,-0.327242463827,1.07788527012,-1.02360129356,-0.940466761589,-0.545806288719,-2.83665895462,-0.60909229517,-0.342033356428,-0.327305108309,-0.292906433344,0.406224876642,-1.35980439186,-0.579114794731,0.486619204283,-1.26418459415,-1.22388541698
3385,0.369699954987,0.600607454777,3.43267798424,1.25276589394,0.0701667070389,-1.80524134636,-0.741470992565,1.27842485905,0.401383876801,-0.228646457195,-0.154533520341,-0.313882559538,3.88781166077,0.103376455605,-0.864600002766,0.0415168516338,0.137100189924,-0.962974965572,0.286100029945,-1.05932843685,0.479799985886,0.271349996328,0.233472689986,-0.251585841179,-0.271747976542,-0.344631195068,-0.548026144505,-0.219462171197,0.122041732073,-0.300217807293,-0.512684881687,-0.80395591259,0.556664347649,0.178519248962,-0.654109895229,-0.173906773329,-1.14318680763,-0.317000001669,1.03801655769,0.41227927804,-1.71618974209,-0.138278096914,-0.546050310135,-0.678344726562,-0.439519822598,-1.03160881996
5261,1.56180000305,0.736277699471,0.470015883446,-0.255422949791,0.853033304214,-0.202940285206,0.704862773418,-0.716973900795,1.31613516808,2.18171834946,0.533805370331,0.371882498264,1.49694263935,-0.464330077171,-0.151050001383,-0.833262860775,1.21229553223,-0.324290752411,1.21486675739,-1.31690883636,-0.279300004244,0.145899996161,0.105112910271,1.95391273499,0.840528786182,0.16335259378,0.245820850134,0.169639796019,-0.410049885511,-0.565444529057,0.168941825628,-1.71350193024,0.170248448849,0.98718637228,0.124302327633,1.40907859802,-0.0612655580044,0.324833333492,-0.279043823481,0.122253075242,-0.954933822155,-0.786004722118,0.691877663136,0.472812414169,0.372508645058,0.832369744778
10765,3.12345004082,0.0338723771274,-0.111921645701,-0.134682253003,0.604200005531,0.0168078653514,0.727712512016,-0.30443328619,1.33795070648,-0.192825391889,0.494122922421,0.0653944760561,1.19756770134,-0.491695851088,-0.951150000095,0.520414113998,0.189955994487,-0.0148034691811,3.06746673584,0.923112750053,-0.541800022125,-0.371399998665,0.798787713051,-0.136426925659,0.256945848465,-0.324661701918,0.805233120918,0.0597710609436,-0.302013933659,-3.52013111115,-0.984012067318,-0.162630841136,0.467484712601,1.31818342209,0.618136465549,0.692617416382,-1.3959530592,0.111833333969,0.328158557415,0.521547853947,-0.0746453329921,-0.182869374752,-0.802146315575,0.142295897007,-1.15607857704,-1.81083917618
25839,-4.62004995346,-3.8510453701,-0.18523606658,0.221348181367,-4.6220998764,-1.02391290665,-1.2389318943,0.629772365093,-0.659242272377,-0.532617151737,-0.0602743253112,-0.115059539676,3.22955369949,-0.0616272389889,0.589299976826,0.539204776287,0.228504672647,-0.329479366541,-0.289166688919,-1.40674507618,0.443300008774,-0.438650012016,0.242376938462,-0.734034955502,0.352439254522,-0.803193926811,-1.0868434906,-0.722506403923,-0.590355277061,-0.537591040134,1.07718491554,-1.53110539913,-0.993114709854,0.291527479887,-0.137856453657,0.481203138828,-1.55879557133,-0.922266662121,-0.402691751719,-0.517949879169,-0.466139554977,-0.646074593067,-4.19583940506,0.0716999322176,0.0269273929298,-0.832716524601
4172,-3.95625019073,0.0426626428962,-0.879582285881,-1.11187314987,-0.259833335876,-1.56437671185,-0.43501996994,-0.26695984602,-0.0859767794609,-0.328342169523,-0.514839708805,-0.811680793762,0.791670203209,-0.753177642822,-0.49249997735,-0.108816698194,-0.190111249685,0.53467130661,0.332333356142,0.0927223265171,0.880249977112,-0.257650017738,-0.150575816631,0.942715167999,0.561476767063,0.576689243317,-0.750799536705,0.369561493397,0.119188472629,0.16320207715,0.325236678123,-1.30980789661,-0.320037782192,0.878232836723,0.664283156395,0.492884755135,-0.689956128597,-0.170800030231,0.160627752542,-0.0992353782058,1.29052901268,1.22321844101,0.27514141798,1.00121843815,0.187781631947,-0.269187569618
23161,1.39614999294,0.00140477716923,-0.263964533806,-0.609961509705,0.480333358049,-0.386296629906,-0.0324923694134,-1.20124840736,0.546487510204,0.0352508164942,0.0735697299242,-0.412412017584,0.172233596444,-0.184019804001,0.462550014257,-0.446121394634,-0.517843782902,0.844634711742,0.462933331728,0.361542075872,-0.528699994087,-0.190699994564,0.302799910307,-0.218259185553,-0.239003926516,-0.424653410912,0.280446380377,-0.744539439678,-0.303943365812,-0.440204411745,0.555852353573,-0.828336536884,0.671341717243,-0.567606627941,0.263822883368,0.303241342306,0.588916063309,-0.106699988246,-0.127872616053,0.139715880156,0.182013064623,1.12203037739,0.529947280884,0.273010671139,0.183340221643,0.387593626976
10298,1.57614994049,-0.217958927155,-0.967210531235,-0.32833892107,0.336466670036,-2.58629226685,-0.421222567558,-0.442320466042,0.874803364277,0.482385128736,-0.0893202871084,0.0693856701255,1.13903808594,0.0952645763755,0.175950005651,0.219187989831,0.0832214951515,-0.0517733097076,-0.829500079155,1.10002827644,-0.12175001204,-0.742249965668,1.27505385876,-1.38055121899,0.147292941809,-0.308614164591,-0.252686113119,-2.10149121284,0.204363286495,-0.634478926659,-0.496195614338,0.142982721329,0.0300599634647,-0.613055586815,-0.620015561581,-0.84328943491,-0.405128598213,-0.299666702747,-0.918528914452,-0.420884907246,-0.375903517008,0.0246768966317,-0.43847361207,-0.0741236805916,3.56600284576,-0.248408451676
1802,0.488800048828,-0.242790311575,0.0263995565474,0.415853559971,0.10163334012,-0.248237445951,-0.865608870983,0.607428610325,0.398228704929,0.0991560071707,-0.945183336735,-0.429896444082,2.25256752968,-0.0291698276997,0.0403999984264,0.55506259203,0.0207176543772,-0.770321846008,0.300000011921,-0.0502798445523,-0.279949992895,0.0455000028014,1.16686797142,1.1460340023,-0.186390012503,-0.0263416469097,0.0605859383941,0.398744344711,-0.352992653847,0.456578165293,-0.0419216305017,0.0798655971885,-0.637489497662,-0.162600383162,0.155104935169,0.988544523716,-0.516397178173,0.197866678238,-0.303099304438,0.101093992591,-0.28246730566,-0.383116185665,-0.46040096879,0.102931089699,-0.865652263165,-0.669807136059
58533,-5.02760028839,-0.462582737207,-1.03568589687,-1.12293946743,-3.5044002533,0.215131223202,0.248262777925,0.688248038292,-0.248543977737,-0.201625525951,0.31153523922,-0.575377821922,1.24603414536,0.228761017323,-0.573300004005,0.100524485111,-0.170225679874,-2.03663277626,-0.0722000002861,-1.08670556545,0.439700007439,0.524850010872,0.0305700004101,-1.64819180965,0.639664292336,-0.995333909988,0.181844010949,-0.255070179701,-0.952530741692,-0.377402484417,-1.09881913662,0.63795030117,-2.06303071976,-0.154118552804,-0.426382154226,0.0549374818802,-2.24008703232,0.182533338666,0.587572515011,0.14532764256,-0.987631440163,-0.853213429451,-0.7291457057,-0.921517968178,-0.406301766634,-0.753100216389
147179,1.25429999828,-0.221870332956,-0.419357061386,-0.169171690941,0.117566645145,0.284824371338,0.0406258329749,0.40787628293,0.902973711491,0.45105740428,-0.0337556675076,-0.197437480092,1.2746540308,-0.0777620077133,0.471549987793,-0.897107958794,0.17197856307,-0.566340625286,-0.598166704178,-0.729693353176,0.72705000639,-0.0213500261307,0.439518749714,-0.763172149658,0.262444287539,0.240290269256,0.209863767028,-0.501724481583,-0.0108997374773,0.17566755414,0.270187675953,4.10787200928,0.186858698726,-0.238340362906,-0.37304443121,0.476805835962,0.611925840378,-0.641000032425,-0.532944202423,0.773139953613,1.42016971111,0.461285620928,-0.568906009197,-0.677438795567,0.107763342559,0.0596687793732
29937,-4.69014978409,0.381025493145,1.65574789047,1.44874048233,-0.188899964094,1.08204853535,1.17441916466,1.76123166084,-0.54682123661,-0.0828731805086,1.16906523705,0.0768094286323,1.35602998734,0.514657020569,1.00730001926,0.485348761082,0.498379230499,-0.536985218525,0.613166689873,-2.35927629471,0.594650030136,-0.0986000001431,0.0420576632023,-0.585655272007,0.635715246201,-3.06723856926,-0.434871166945,-1.3034992218,-0.722655892372,-0.413125813007,0.0827104523778,-0.0932927727699,0.414100348949,0.5418202281,-0.528785824776,0.963194608688,-0.889043152332,1.00890004635,-0.740728616714,-0.390138655901,-0.526728093624,-1.20843935013,-0.762725293636,-1.75871264935,0.848791778088,0.311068981886
6184,0.982200026512,0.860352993011,2.17566657066,2.63582229614,0.771399974823,0.0956336855888,-0.351870894432,0.307461827993,0.221494972706,0.677015006542,1.11307764053,1.17883360386,1.04756081104,0.488556116819,0.428949981928,0.842084884644,0.137306720018,-0.0544470772147,0.486200004816,-1.03643584251,1.52850008011,1.40015006065,-3.20365929604,-1.72807645798,0.883022785187,-1.24188423157,-0.339856743813,0.166344299912,0.550587773323,1.77777397633,0.537755072117,-0.568736553192,0.313849240541,0.96449971199,-0.351033985615,-0.358128935099,0.0450067408383,1.3097666502,1.78621506691,0.631840765476,-0.870485901833,-0.532590925694,1.04214882851,0.242662891746,-0.0471990518272,-0.735033512115
9854,0.817050039768,0.0817608982325,0.29422673583,0.139161795378,0.114966660738,-0.436681866646,0.7125903368,-0.639126300812,0.931843161583,0.444776237011,0.406543850899,0.196597620845,3.05791497231,-0.06577514112,-0.500649988651,0.243803054094,1.20909285545,-0.164449483156,-0.00926667451859,-0.193717047572,-0.0539000034332,-0.20269998908,1.31299638748,-1.60624539852,0.784463763237,-1.19084644318,0.306919276714,-0.349017083645,0.438106060028,-0.0175730884075,-0.0132684260607,-1.34876251221,-0.470588028431,0.0525326132774,-0.757965922356,-0.0540511906147,0.1369112432,1.03659999371,0.974060535431,0.436719328165,4.1296505928,-1.23831474781,-0.286274969578,-0.0339241586626,0.463710874319,-0.0890771523118
2553,0.738649964333,0.146830663085,-0.150600403547,-0.266303271055,0.225866705179,-0.13523298502,-1.98600327969,-0.65380769968,0.114794775844,0.65150988102,-0.876561045647,0.311151057482,3.2050755024,-0.115637868643,1.25644993782,-0.498399406672,-0.0994843691587,-1.53325378895,-0.058700054884,-1.16352272034,0.416949987411,0.391099989414,-0.386656731367,-0.442109972239,-1.45675742626,-1.24121809006,1.62448477745,0.421703189611,0.88268327713,0.633552849293,0.161629781127,-2.74147057533,-0.38009634614,-0.334676980972,-0.0933683812618,-0.53333067894,0.45394796133,-0.118766665459,1.09994125366,1.03145956993,0.606970489025,0.0400812700391,-0.283280670643,0.0954666808248,-0.60962331295,-1.57020902634
5440,-2.91805005074,-0.16580298543,0.365874946117,0.248870372772,0.174100011587,0.32639759779,-2.05655002594,-1.07789456844,-0.428258538246,0.234670192003,-0.570064783096,-0.349783539772,0.773776113987,-0.451516717672,0.159299999475,-0.337300479412,1.52173388004,-0.982737898827,0.105533331633,-0.27897337079,-0.834300041199,1.11704993248,-0.0700004398823,0.47383877635,1.04100489616,-1.76312446594,0.295267820358,-0.315953761339,0.52212870121,0.158079504967,-0.743009328842,-4.42396831512,-0.0848971158266,-0.138487488031,-0.620362043381,-3.29066061974,-0.239402383566,-0.594300031662,0.468323767185,0.330438256264,-1.43171238899,-0.183145046234,-0.446378648281,-0.853338718414,-0.294748365879,-0.253172457218
54623,-0.920300006866,0.325852930546,-0.166122972965,1.10108661652,0.27393335104,0.0131333321333,-0.784019112587,0.636095762253,1.63033485413,-0.230528473854,-0.117491953075,-0.446515768766,2.22823095322,0.559270083904,-1.32490003109,-0.384055882692,0.894578754902,0.24493253231,-0.141733333468,-0.488168239594,0.0238499939442,0.00025000423193,0.601477563381,1.73871171474,-0.34208214283,0.154941812158,0.57812911272,-0.217717751861,0.511328756809,0.0556013435125,2.29782700539,-0.522401452065,1.28349530697,1.21598434448,-0.120890974998,2.477643013,-0.127003028989,0.0873000025749,0.367375940084,1.09462440014,-0.484295189381,-0.188687086105,1.26950132847,-0.599276661873,0.130464121699,0.855073988438
9533,0.99975001812,-0.234168797731,-0.0301492810249,0.856756210327,0.389866709709,-0.301436722279,0.100992769003,-0.0993683189154,0.71793115139,0.921872615814,0.000211887061596,-1.42584037781,0.606656372547,-0.807664811611,-0.911149978638,-0.997939407825,0.032074522227,-0.679122745991,0.554733335972,-1.35920810699,-0.0915499925613,-0.100050009787,-0.310328185558,0.698153197765,0.534631788731,-0.949914097786,1.13197743893,0.559652090073,0.0798063576221,-0.891597867012,0.117460429668,-1.67699992657,-0.222328826785,-0.296685069799,0.705366611481,0.488573551178,0.325252234936,-0.546233355999,-0.115347191691,-0.564628899097,1.56070768833,0.00487054977566,-0.244744062424,0.310763180256,0.116909131408,0.223685458302
