rid,DOS001_VCAP_6H:BRD-K42197878-001-01-6:4.92,DOS001_VCAP_24H:BRD-K42197878-001-01-6:4.92,DOS031_MCF7_24H:BRD-K42197878-001-01-6:4.92,DOS031_PC3_24H:BRD-K42197878-001-01-6:4.92,DOSBIO001_A375_24H:BRD-K42197878:9.8377,DOSBIO001_A549_24H:BRD-K42197878:9.8377,DOSBIO001_HT29_24H:BRD-K42197878:9.8377,DOSBIO001_MCF7_24H:BRD-K42197878:9.8377,DOSBIO001_PC3_24H:BRD-K42197878:9.8377,DOSBIO001_NEU_24H:BRD-K42197878:9.8377,DOSBIO001_NPC_24H:BRD-K42197878:9.8377
2770,-1.1457016468,0.294847428799,-0.0273500084877,-0.987200021744,-0.272558778524,0.219681859016,0.230503290892,-0.501603782177,0.373987525702,-0.899349987507,-0.247559815645
80204,0.663922190666,-0.495917439461,-0.829750001431,0.362900018692,-1.12979447842,-0.690979599953,2.53296709061,-1.17725479603,5.70087099075,-0.344350010157,-2.61797881126
4208,0.275335460901,-0.685265660286,-2.36054992676,-1.2961499691,-0.391711056232,-0.522681117058,0.607468545437,0.423568606377,-1.79217803478,0.345149993896,0.264624029398
1845,-1.89747643471,0.775087237358,3.39370012283,1.44665002823,0.313945025206,0.908143997192,1.86397695541,-0.137028470635,-0.353210985661,-0.677749991417,1.45176613331
23368,0.655717134476,-0.97039937973,-1.14740002155,-0.706600010395,-0.358861237764,-0.268707215786,-0.706095457077,1.21788656712,-0.0989147275686,1.539249897,3.62623667717
5583,0.124178543687,0.321142703295,1.33859992027,0.616249978542,-0.466117858887,-0.975674569607,0.911785006523,0.559879183769,0.367304891348,-0.141599997878,1.54166579247
8900,-0.792241692543,-0.634524285793,-0.905050039291,1.22379994392,0.935570299625,0.734064877033,-0.297245234251,-0.00262067466974,1.01042723656,0.843699991703,0.0754394605756
581,0.332785218954,-1.53411865234,2.09969997406,1.68689990044,3.51185464859,3.01523900032,-0.229295969009,2.65995788574,-0.717735946178,0.426649987698,2.03273773193
6193,-1.07771885395,-0.635574936867,-0.492049992085,0.618899941444,-0.420420318842,-0.56424164772,-0.131108626723,-0.687375843525,-0.52838999033,-0.184350013733,-1.2106744051
6622,0.96707046032,-0.340196043253,0.387849986553,2.46000003815,0.947679519653,0.701020300388,-0.575945734978,0.647284984589,-0.560595154762,-0.123600006104,0.571852445602
11261,7.17162942886,-0.138658180833,1.39234995842,-0.257800012827,0.505046248436,0.3546474576,2.65847730637,0.22467443347,-0.199960976839,-1.01190006733,0.435338437557
6696,1.10378193855,-0.28037700057,-0.400799959898,-0.568250000477,3.67542028427,0.434745639563,3.87665772438,7.20932769775,0.169630169868,-0.159549996257,3.53139209747
8312,0.192550733685,0.428631782532,-0.0460500717163,-0.379700005054,-1.05015408993,-1.22786736488,0.0648998916149,0.735645771027,-0.496489137411,-0.54549998045,2.30431723595
835,-1.63833808899,-0.100836798549,-0.257049977779,0.152449995279,-1.64041900635,3.20628881454,-0.217946588993,-0.277724295855,-0.902421414852,0.370450019836,0.0708610862494
8324,0.175618052483,0.0726563334465,1.01970005035,-1.35520005226,-1.38910794258,3.48368930817,-0.755481481552,-0.999609827995,-0.0375770181417,-0.497599989176,0.618294000626
1848,-0.675278425217,-0.135478615761,-0.685249984264,0.73039996624,1.2905369997,1.24034130573,-0.18437962234,0.465219378471,0.116400554776,-0.428100019693,-0.420194983482
154,-0.626351892948,-0.324499547482,-0.719799995422,2.0123500824,1.01281011105,-0.0774069428444,-1.03094291687,-0.864646017551,-0.144080147147,0.501649975777,2.19522237778
4312,0.823078155518,-0.803531110287,-0.82984995842,-0.00765001773834,-0.0674292594194,0.124874599278,0.191658347845,0.235894054174,0.325031995773,0.403449982405,0.414351910353
994,-0.0207721292973,0.551895558834,-1.47210001945,0.585749983788,-1.37803697586,-1.21659255028,0.874682784081,-1.55773305893,0.542440414429,-0.0627499818802,-0.0246890131384
2048,0.55931532383,0.383062183857,-1.05904996395,0.101750001311,-1.92851662636,-0.399377524853,0.88521873951,-0.389471173286,-0.162002444267,-0.762099981308,-0.755302667618
1111,-0.858357787132,-0.615635991096,-1.22800004482,0.686200022697,-0.716876029968,-0.610874176025,-0.323986053467,1.56240749359,0.322660684586,0.566799998283,-0.549121439457
5154,-0.923194527626,0.580400586128,0.483049988747,2.24625015259,3.19900226593,1.18280553818,-1.36834204197,0.315008938313,0.899094641209,0.742699980736,0.266876965761
2920,-1.72662818432,0.0630920827389,-0.422749996185,1.4170999527,0.408960431814,-0.112542293966,2.82051277161,0.534545779228,1.62255120277,-1.1357499361,-0.457263469696
3122,1.64334893227,-0.322756260633,-0.00855001807213,-0.984950065613,0.42760014534,0.255236208439,-0.663439273834,1.28935956955,0.665775537491,-0.187599986792,0.471836715937
2769,0.692509412766,-0.0430703237653,-0.46130001545,-1.3084000349,-0.197975084186,0.589108347893,-0.632125377655,0.869595170021,0.327353358269,1.05865001678,-0.0833583846688
5900,-0.29878243804,0.659331321716,-0.34090000391,1.72200000286,1.52429485321,1.72921895981,0.457897692919,1.2171202898,0.0641373619437,-0.345499992371,0.574512839317
6304,0.621274113655,0.579422056675,-0.242450013757,0.33939999342,0.0343529507518,0.869534373283,0.14424264431,0.314635515213,-0.492380619049,0.877149999142,0.497540146112
5211,-1.93419110775,0.163712829351,-0.113250017166,0.263150006533,-1.22592377663,-0.654068291187,3.85277700424,-1.03594315052,-0.135418459773,0.074500001967,-2.27600479126
2886,0.267799049616,-0.655443131924,0.781099975109,-0.88615000248,-0.13746137917,-0.160642147064,-0.117789924145,0.904522895813,0.671433925629,0.504549980164,0.608308553696
9261,-0.306692570448,0.219881460071,1.26545000076,-1.34270000458,-0.24948990345,-0.52366989851,-0.659722208977,0.48212659359,1.00654745102,0.421850025654,-0.250511556864
8569,0.616743505001,-0.43305927515,-0.945799946785,1.17859995365,-0.398003667593,-0.089135043323,-0.276407033205,0.612753331661,-0.207485541701,-0.893250048161,0.65954130888
3303,-0.510366678238,0.753304719925,-0.267450034618,0.83109998703,-1.12128734589,-1.09567809105,0.291467785835,-0.364735692739,-0.0704312995076,0.310499995947,0.0454605519772
5331,-0.0324801504612,1.23378252983,4.6139998436,-0.294750005007,-1.77833449841,-1.63769602776,3.11533117294,-0.759014487267,-0.104668982327,0.456999987364,-3.43634986877
5347,-1.15860772133,0.249138951302,-5.33150005341,0.974300026894,-0.154169261456,-1.70396137238,0.494972735643,-4.32239341736,-0.435550659895,-0.147100001574,1.4090988636
4638,0.389561235905,0.664201378822,0.0159499943256,1.30134999752,0.390246927738,4.20520496368,0.938295960426,0.334352970123,0.831594944,0.222050011158,-0.756291866302
2264,-1.08233189583,-0.479237020016,0.0825500041246,-0.689350008965,0.891437828541,-1.08049964905,0.193886756897,0.291577011347,0.196669086814,-0.306349992752,0.144178807735
1029,-1.98010253906,-1.50890421867,0.763099968433,0.787200033665,0.477224886417,-0.335943818092,-0.459176212549,-0.343686938286,0.547522425652,-2.50259995461,-0.676583766937
1027,-0.861166715622,0.68962931633,2.96589994431,0.51004999876,-1.48022556305,0.384394109249,0.199790358543,-1.95760250092,0.95226252079,-0.599349975586,-0.277636110783
2597,0.0,-0.60672044754,1.51559996605,0.337249994278,0.0,0.0,0.0,0.0,0.0,0.137799993157,0.284419536591
55847,-0.411129713058,0.461373269558,0.499650001526,-0.139899998903,-0.257963418961,-1.24928724766,-0.825318813324,0.10509878397,-0.483518362045,-0.100100010633,-0.837483525276
25803,-0.635844826698,0.15134292841,-0.47159999609,-1.05414998531,3.11760902405,0.0778507143259,-0.270702362061,0.450846850872,0.474960803986,0.203350007534,0.635674834251
3480,-0.460420072079,1.40843069553,1.35739994049,-0.00789999961853,2.34556984901,1.05850422382,1.71882224083,1.84242391586,-0.318621397018,0.225199997425,2.05416083336
2946,-1.1785466671,-0.743176698685,-0.637749969959,-1.40369999409,-0.228731617332,0.0586267411709,0.0522910803556,0.422853946686,0.715167760849,-0.858000040054,-0.336100041866
9517,-0.994994878769,0.769473731518,0.589450001717,0.699649989605,-1.09202289581,-0.470220386982,0.534028530121,-0.534174442291,0.368397682905,0.873000025749,-0.10830321908
25987,-1.60473775864,0.753887534142,-0.164750009775,0.215000003576,0.4679017663,0.0971282422543,-0.0555405691266,0.156047582626,-0.414790928364,-0.0691500008106,-0.756637275219
23670,-0.0388085246086,0.929759740829,0.564300000668,-0.461699992418,1.2287517786,-0.591439604759,0.953655004501,-0.0740327611566,-0.600474894047,-0.999700009823,-0.996005892754
11182,0.271631807089,0.71247780323,0.412900030613,0.813499927521,-0.155293703079,1.23904895782,0.0268430747092,1.2194814682,0.322052419186,-0.377149999142,0.672466397285
2146,0.70212906599,-0.511249303818,-0.646999955177,-0.060900002718,-1.34418129921,-1.44074487686,-0.327106833458,-1.87688612938,-0.490483462811,-0.133450001478,-3.23114538193
3385,-2.37640810013,-0.877281963825,-0.606199979782,0.447849988937,-0.62967890501,-0.152377992868,-0.034319460392,-1.83204698563,0.253200918436,0.086900010705,-0.103604152799
5261,-0.81866812706,-0.773327589035,1.06725001335,-0.34090000391,-0.50852894783,0.0404273830354,-0.693657398224,-0.0782471299171,0.873927235603,-1.22789990902,0.038672298193
10765,0.454839229584,0.181576967239,2.71269989014,0.0542499870062,0.924748241901,-0.188089117408,0.236593991518,0.711666285992,-0.217901706696,0.018300011754,1.59700012207
25839,-0.202454358339,0.0193562805653,0.352450013161,0.217849984765,0.48279774189,-0.322916060686,0.316202282906,-0.316513389349,-0.806979954243,0.162799999118,0.547397732735
4172,0.227088138461,-0.0770758315921,-1.93215000629,-1.5081499815,-1.62545490265,-1.70792543888,-0.188445806503,-0.495399057865,-0.0285384412855,0.00344999879599,-1.69378948212
23161,1.89198613167,-0.275032520294,1.38760006428,-0.342299997807,0.284551888704,0.199847251177,0.610522031784,1.47544825077,0.749997615814,0.495600044727,1.63924407959
10298,0.741926252842,0.743803262711,0.52120000124,-0.662649989128,-0.748869240284,-0.951324403286,-0.187183916569,-0.918346166611,0.285307317972,-0.561550021172,-0.0848887264729
1802,-2.0498445034,-0.573722839355,-1.19304990768,-0.771499991417,-0.0450000464916,-0.598091900349,0.35009393096,0.0509683564305,0.0829128324986,-0.725000023842,-0.538331568241
58533,-1.28913223743,0.802609145641,0.873199999332,0.53024995327,1.44581151009,0.172616958618,1.04827165604,-0.0488839447498,0.52435952425,-0.772199988365,-0.85301887989
147179,0.73489099741,-0.364295631647,0.433750003576,-0.330500006676,-0.232450574636,-1.43088746071,0.427020609379,-0.944262564182,-0.418394595385,0.271399974823,0.584621667862
29937,-2.27053260803,-0.786971926689,0.0436000004411,-0.924950003624,0.404730379581,-0.27667966485,0.562606751919,0.574194788933,-1.1567581892,0.139949992299,-1.83210492134
6184,-0.86876553297,0.508124470711,0.0304499864578,1.3533000946,-0.781656563282,-0.646349310875,-0.240222752094,-0.739363133907,-0.168167859316,-0.0318999886513,-0.817196369171
9854,-0.680570662022,0.476946979761,1.1943500042,0.899200022221,0.841394901276,-0.820204079151,1.13616871834,-0.017023563385,-0.445743143559,-0.412399977446,-0.185045912862
2553,0.489593237638,0.206182599068,-0.386200010777,0.160199999809,-1.00571465492,-1.79788708687,-1.1702286005,-2.54915618896,0.397455900908,0.507550001144,-0.077294819057
5440,-0.563200592995,1.08919882774,-0.242800012231,0.264999985695,1.03524315357,0.673892378807,0.500415802002,-0.743212580681,-0.752780199051,0.125100016594,0.0679684877396
54623,-1.42414462566,-0.0535596907139,-1.47880005836,-0.663349986076,-0.0851117298007,-0.719421803951,-1.38871502876,0.0627233982086,-0.771478533745,-0.195399999619,-0.416436970234
9533,0.0593865290284,-1.46778786182,-0.669900000095,-0.352100014687,0.257575184107,-0.72796523571,0.39169895649,1.22422587872,0.00248675048351,0.361349999905,0.548772513866
8607,-0.954762637615,-0.708702683449,0.656399965286,0.752799987793,-0.117504328489,-0.376410782337,0.928999066353,-1.36122739315,0.167834311724,-0.155250012875,0.248768895864
207,-0.698640882969,-0.449836939573,-0.0595500022173,1.45125007629,-1.13361263275,-0.728466272354,2.93286657333,-1.08989405632,-0.209277942777,0.0954499840736,-0.848872601986
26054,0.116655811667,-0.365334630013,1.44755005836,-0.427049994469,0.634778738022,0.243518471718,0.463513195515,-0.0471368432045,-1.59454929829,0.455899983644,1.04836702347
10682,-1.31660532951,0.331496059895,-0.582499980927,-0.100549995899,-1.14278519154,-0.953701138496,0.147082716227,-0.160919502378,-0.180014789104,-0.454999983311,-1.4158667326
8573,0.716653704643,-0.0144210159779,1.25094997883,0.605800032616,-0.699465513229,0.189891219139,0.158130139112,0.251568377018,0.23052740097,0.328699976206,1.29679346085
23378,-1.21478819847,0.040302708745,-0.198500007391,0.19810000062,-0.21809604764,-0.905885517597,0.158910810947,-0.427305072546,0.976625084877,-1.19045007229,-0.677746772766
8553,0.0530773252249,-0.106049351394,2.01974987984,-0.317750006914,1.07067871094,-0.534660220146,-0.27953594923,0.169888600707,0.248232796788,-0.220350012183,3.0671787262
622,-1.8473405838,-0.801950991154,-1.5802500248,-0.20355001092,-1.26742172241,-1.3548899889,0.457282066345,-2.95165610313,0.150748029351,-0.632400035858,-2.02913570404
9467,1.04924893379,-0.47157394886,1.43400001526,1.83090007305,0.00374709814787,0.264765769243,-1.63469982147,0.484664320946,0.365973234177,0.221950009465,1.00095903873
5525,0.612933278084,0.251477301121,-0.0447999835014,1.00125002861,-0.10969619453,-0.896980166435,0.0315628051758,-0.00790417194366,0.420317322016,0.0650500059128,-0.250920981169
256364,0.559355914593,0.0130482390523,0.559399962425,-0.267399996519,0.724125921726,-0.0139709338546,0.412802577019,-0.651509106159,-1.34605157375,0.11210000515,-0.0291718542576
332,-0.553454995155,-0.150410562754,-3.87909984589,-0.275499999523,-1.0485394001,-1.4044315815,0.453037559986,-4.71177482605,-0.796792268753,0.136350005865,-0.359832346439
2058,0.160371780396,-0.970956087112,0.589450001717,0.331650018692,0.272514820099,-0.287331432104,0.372310996056,0.0265218652785,0.242487698793,0.561349987984,-0.210759431124
7849,-0.35187625885,-0.0430153608322,1.25855004787,0.805350065231,0.902480721474,0.429390877485,0.414540112019,-0.969066441059,0.609522819519,-0.263500005007,-0.0918575227261
23244,-0.573425292969,1.06845378876,0.630249977112,-0.18694999814,-2.2646074295,-1.63015675545,0.480874896049,-1.96736907959,-1.13175857067,0.241899996996,-1.84726274014
7494,-0.146265298128,0.976234614849,0.0731000006199,1.2390499115,0.403293430805,0.0717966258526,0.86244726181,-0.424013972282,0.258950680494,-0.631999969482,-0.575372338295
4836,0.291061282158,0.695237278938,0.791000008583,0.890200018883,-0.710791409016,-1.19290018082,-0.191864430904,-1.02137923241,-0.281522214413,-0.555950045586,-1.98413491249
23647,0.48415568471,0.422658026218,-0.726999998093,0.638049960136,0.618795871735,-0.499184250832,0.730399370193,-0.827497899532,0.209904447198,0.415499985218,1.14178323746
10617,-2.00519704819,0.567261755466,0.217999994755,-0.181850001216,1.08324360847,0.238084450364,0.00109042227268,-0.755272865295,0.220086470246,-1.23430001736,-0.0606089234352
2184,-0.933207988739,-0.556945800781,-1.42379999161,-0.364800006151,0.0124376341701,0.104633241892,0.0295776426792,0.841614603996,-0.046415168792,0.69010001421,-0.0761632323265
5355,0.755163192749,0.324966132641,-0.760550022125,-0.121899962425,-2.26007509232,-2.02211046219,0.144923120737,-0.417474091053,1.40065479279,0.0397999882698,0.663794577122
6659,-1.46919929981,-0.758495330811,1.04600000381,0.850749969482,-0.00174079090357,1.26893186569,-0.748722016811,0.0280762910843,0.654862463474,0.0163500010967,2.15518021584
7016,0.381025075912,-0.770556986332,0.24770000577,-2.06949996948,-0.5507158041,0.258896052837,-1.11754977703,1.27042543888,0.443387925625,0.282350003719,0.745932519436
90861,-2.69241952896,0.666457533836,-1.15334999561,0.575800001621,-1.30366492271,-1.28026807308,0.48388287425,-1.46238732338,0.016655087471,0.27270001173,-2.9535651207
10670,-0.419047147036,0.161606162786,2.25760006905,-0.500800013542,0.117947563529,-0.640276432037,0.516222596169,0.468409717083,-0.261993855238,0.295799970627,-1.39380574226
79071,0.0298213064671,-0.716551542282,0.509700000286,1.21514999866,-0.108622282743,-0.576196074486,-0.225445777178,-0.359836101532,0.305113822222,-0.00740000605583,-0.435052394867
64746,0.285980731249,0.943070828915,-0.836250007153,0.840049982071,0.760079622269,1.4093735218,0.8862221241,-0.214138716459,-0.0639961510897,-0.218699991703,-0.22231733799
5366,0.0898821949959,-0.562952816486,-0.408849954605,-2.14324998856,1.28902816772,0.318709164858,-1.11713480949,0.449287593365,0.10242357105,0.178049996495,0.993531763554
11344,-0.421400249004,0.333387106657,-0.175449967384,0.171949997544,0.144306510687,0.532442569733,-0.621426641941,-0.0314145535231,-0.0634760856628,0.0868000090122,-0.699263632298
10013,2.06634235382,0.16168448329,0.298649996519,1.62964987755,-0.282768547535,0.953193426132,0.554909408092,0.23822119832,0.0189519710839,0.373950004578,0.26475790143
5829,2.07357430458,-0.204884007573,0.73474997282,0.0914999991655,0.206787034869,-0.117986768484,-0.0774576663971,0.0637411624193,0.939819693565,0.189649999142,1.13254797459
5257,0.620251059532,0.675844192505,0.379849970341,-0.360400021076,-0.84081441164,-0.792920529842,0.453998029232,2.72250390053,-0.445073992014,-0.322099983692,0.0442461967468
22794,0.762391984463,0.246871322393,-0.202050000429,-0.694849967957,0.324140310287,-0.833012163639,1.28634262085,-0.795866191387,-1.69502425194,0.489800035954,-0.884935379028
9761,0.339137166739,0.0488551706076,0.281949996948,-0.56694996357,-2.08059692383,0.669245779514,0.661329984665,-0.444472581148,0.359118759632,-0.428650021553,-0.459140270948
23326,-0.893736124039,0.748141646385,-0.309599995613,1.67270004749,0.150794282556,0.672833621502,0.885252952576,0.0768381804228,-0.686601936817,-1.71919989586,0.0752851292491
10972,0.13736076653,-0.193267300725,0.782899975777,-2.07944989204,-0.649797618389,-0.900631308556,-1.48814845085,0.331781804562,-1.91895413399,0.0524500012398,0.604131579399
10523,-0.637022614479,0.771975159645,-0.243099987507,-0.214499980211,-1.0112221241,-1.89080929756,0.312111616135,-1.22563195229,0.76213234663,-0.940250039101,-1.09066975117
79090,-0.117377400398,-1.35560917854,-3.54555010796,-2.02575016022,-0.0517022758722,1.38705646992,-0.461529880762,0.49097442627,-0.128671556711,-0.89025002718,0.654578328133
27032,1.4673614502,-0.0112275034189,-0.551200032234,-0.208400011063,-0.726536989212,-0.434564471245,0.482845425606,-0.387102514505,-0.641380131245,0.351849973202,-0.727028250694
9097,0.658902704716,1.08721971512,-0.0221000015736,-0.0295500159264,0.330389082432,-0.328687906265,-0.0400139391422,-0.260595262051,0.285294473171,0.89335000515,0.011323004961
10513,-0.565467596054,0.574274241924,1.20044994354,-0.681249976158,0.249350368977,1.37750303745,1.33195853233,1.00659012794,0.484967172146,-0.548099994659,1.48226797581
1891,0.863655149937,-0.987256109715,0.880950033665,-0.89954996109,0.59885931015,1.35141205788,0.279223561287,1.5146522522,0.629195272923,0.694199979305,1.28447401524
3066,-0.456405073404,-0.420807421207,0.614650011063,1.12179994583,0.0493512935936,-0.801854610443,0.195608437061,-1.76791477203,-1.23874509335,-0.10150000453,-0.529638171196
9801,-0.199290007353,0.323058128357,-0.724150002003,-4.28194999695,-0.0682632997632,0.0431600511074,-0.344185531139,-0.0612634718418,0.326275616884,-0.866750001907,0.143496751785
1459,3.99352240562,-0.677111625671,-1.5408500433,-2.48335003853,-0.516280174255,-0.131167501211,-0.253106921911,0.049845173955,0.333470016718,-0.381099998951,0.870191335678
9703,-1.01869404316,-0.43787831068,0.27895000577,-0.15340000391,-0.680730581284,-0.13443300128,0.408633708954,0.0486584678292,0.221255332232,-0.0838499963284,-0.0369734838605
10606,-1.88506400585,-0.649331212044,0.24660000205,0.782999992371,-0.615185856819,-0.452266871929,0.22710929811,-1.64878559113,-0.325681447983,0.644400000572,-0.874159872532
1017,0.541949152946,0.261759012938,-1.61469995975,-0.635699987411,-1.87894082069,-0.85842359066,-0.210291475058,-1.1484978199,0.429813802242,0.928799986839,-3.72784781456
9813,-0.0759895145893,-0.764003157616,0.170949995518,-0.495400011539,-0.685208320618,0.209040284157,0.209107726812,1.17320179939,0.620541214943,0.805500030518,-1.20625019073
7485,-0.27514231205,1.07084000111,0.873250007629,-0.307500004768,0.0968466103077,0.480352520943,-0.167203962803,-0.375325024128,-1.36026966572,-0.259450018406,-0.617187023163
2109,-0.0029363129288,0.605789780617,1.13415002823,1.10430002213,0.549655199051,1.28316557407,0.622753977776,-0.967668771744,-0.297420889139,-0.340000003576,0.526898860931
23271,1.17317390442,-0.478825390339,-1.20875000954,0.556150019169,0.328199088573,0.433737099171,-0.928333997726,0.934440732002,-0.0266300588846,0.352800011635,-1.73291862011
9915,0.92106127739,-1.44860899448,-0.226850003004,-2.65424990654,0.0250705592334,0.87752866745,-0.458036601543,1.19576132298,0.995876193047,0.935000002384,0.52358186245
9552,0.600588917732,0.388588011265,0.061350017786,-1.19515001774,-0.524025678635,-0.314030975103,-0.323983341455,0.604619383812,0.465311765671,-0.81375002861,0.456062793732
93487,0.118849590421,0.260538160801,0.142949998379,-0.754999995232,0.755863666534,-0.0177356004715,0.534162342548,-0.517474114895,0.254172921181,-0.43125000596,-0.908607065678
2956,0.506708085537,-1.87384963036,0.074500001967,0.61384999752,-2.32395505905,-1.24908292294,-0.623658537865,-0.165976136923,-0.693045437336,0.186850011349,-3.41444015503
11065,-0.990143179893,-0.169739484787,-2.21040010452,1.02160000801,-0.674658298492,-2.79960894585,1.02028954029,-4.45500946045,-0.351894944906,0.184749990702,-0.423682153225
9653,0.738920867443,0.400278449059,0.0780000016093,-1.74295008183,0.191669121385,-0.121832862496,0.176116362214,0.827315092087,0.723197579384,-0.293650001287,-1.11272311211
200081,-1.36919641495,0.370968639851,-0.915150046349,0.812799990177,-0.252688646317,-0.17876534164,0.678238272667,0.210664764047,0.408400148153,-0.0347999930382,-0.79721057415
3337,-0.319219589233,-0.406750202179,0.168500006199,0.126049995422,-0.550200104713,-0.0407538414001,0.281920790672,-0.868537902832,0.657723844051,-0.499399989843,-1.62256920338
11073,0.474643945694,-0.446217954159,0.613250017166,-0.905799865723,0.350988149643,-0.867080509663,-0.455919116735,0.396557927132,0.154760360718,-0.271950006485,0.271197915077
23,1.02064597607,-1.36238825321,0.862149953842,-0.886650025845,-1.24832582474,-0.106045939028,0.188670575619,1.13688993454,0.175503104925,0.138300001621,0.042775683105
5641,0.297064006329,0.28091609478,0.283299982548,0.133299991488,-0.334948927164,0.529515624046,0.132030278444,-1.02649641037,0.285445302725,1.20895004272,1.11596405506
8720,0.585113048553,0.789900541306,0.626100003719,-0.695399999619,0.237937897444,0.550058245659,0.730948209763,0.726848602295,0.439306199551,-0.192699998617,0.994291722775
10782,2.18028903008,-0.119348958135,0.51014995575,-0.933099985123,-0.662476837635,-0.572740197182,0.80711376667,-1.14725458622,0.84226089716,0.405450046062,0.0670407563448
25932,0.271122217178,-0.156362503767,-0.674499988556,-0.337249994278,0.185581564903,0.527044653893,0.189599826932,-0.162260457873,-0.0116801336408,0.101050004363,0.580609917641
3028,-0.0274469777942,-0.358109802008,-0.847999989986,-0.682900011539,0.775209963322,0.373360842466,0.398825407028,0.758946299553,0.775431096554,0.219349995255,0.382637441158
6804,2.46376752853,-0.754345297813,0.540950000286,-0.337249994278,-0.565513491631,-0.108837634325,-0.355510950089,0.239776924253,1.51519799232,0.255299985409,0.921756029129
890,-0.516198933125,0.481346577406,-1.93599998951,0.477800011635,-2.04534578323,-2.69414806366,-0.110580064356,-4.73326253891,-0.586140990257,0.462150007486,-0.639132022858
6390,-0.808832406998,0.798472046852,0.56844997406,1.55874991417,0.525347709656,-0.357940554619,0.128998488188,-0.903953194618,-0.279497683048,0.451700001955,1.04958105087
4303,0.916197359562,1.40854871273,3.21294999123,1.51190006733,1.57638347149,-0.278886675835,0.872686266899,1.70896220207,1.07816398144,-1.21275007725,0.886290609837
10953,-1.665127635,1.11905670166,-0.678049981594,-0.176600009203,-0.10344017297,-1.05985331535,0.748817265034,-0.703598499298,0.564788162708,-0.524749994278,-0.739117026329
22889,0.220684245229,1.09909462929,-0.325350016356,-0.438950061798,-0.0189546272159,-2.4707403183,-0.60548466444,-0.829378962517,-1.06838726997,0.191449999809,-0.4355019629
3098,-0.181310504675,0.67683839798,0.039749994874,0.176749974489,-0.370079576969,-0.259429752827,0.436300575733,-0.118552669883,-0.542139828205,-0.0993999987841,-0.368865907192
11044,0.110384061933,-0.388539761305,-1.16530001163,-0.989600002766,0.23141849041,0.156684353948,-0.669965982437,0.308040261269,0.208711907268,0.483599990606,0.741719186306
8985,-1.64917469025,-1.12814593315,-0.771600008011,-0.079299993813,-0.52918368578,-0.71237808466,-3.29197239876,0.033619582653,0.301336050034,0.0744500011206,1.0337818861
66008,-1.60046315193,-0.115884251893,-1.47675001621,0.557349979877,-0.513304293156,0.0647706985474,0.696453690529,-1.25249171257,0.371120333672,-0.22990000248,-1.55342495441
9217,-0.821881532669,-0.309887051582,-0.113800048828,1.41009998322,-0.163126766682,-0.477527648211,0.352040350437,-0.423873364925,-0.30150911212,1.29060006142,0.28294467926
701,1.65879201889,-0.590455770493,-1.28310000896,-1.23084998131,-0.544112801552,-0.237789496779,-0.573099255562,0.693598389626,-0.0542132481933,0.846549987793,1.11485791206
6182,-1.48887503147,-2.77750277519,0.062449991703,0.00034999998752,-1.15646839142,-0.561029672623,0.187818229198,-0.99616754055,0.357115864754,-0.156850010157,0.0629090964794
4860,-1.76056563854,0.0387578830123,-0.296249985695,1.63820004463,0.234724938869,-0.344639152288,0.000424101948738,-1.57929635048,0.407606512308,-0.671549975872,-1.91565942764
7398,-1.54321551323,1.79293167591,-0.637099981308,1.82185006142,-1.19070994854,-1.31020116806,-0.214836210012,-3.08076715469,-0.52266907692,0.0803500041366,-6.41452264786
6117,-0.648007929325,-0.587710440159,-1.08564996719,-0.134750008583,-1.00792217255,-0.540155887604,0.187985002995,-1.27037835121,-1.00363481045,0.280100017786,-2.81600666046
23588,0.857397437096,-0.630224347115,0.172049999237,0.505249977112,0.940596103668,1.60389876366,0.0705893710256,0.937033593655,-0.66134762764,-0.0925000011921,-0.172798722982
949,-0.139113992453,-0.426071405411,0.115299999714,0.228800028563,-1.02348768711,-0.0233452320099,-0.573871016502,-0.384587526321,1.07696592808,0.600399971008,0.148918300867
7168,0.091876283288,1.53804564476,0.899949967861,0.0960000008345,-0.891202688217,0.245159074664,0.209738448262,-0.6868044734,-0.601150810719,0.877200007439,0.204633951187
9375,0.819871068001,0.884768545628,0.128700017929,-1.60615003109,0.291467308998,0.319529891014,0.164698556066,0.566492319107,0.459696412086,0.0504499971867,0.501781582832
4927,-0.285785138607,-1.36753559113,-1.10089993477,-0.356900006533,-1.22203183174,-1.62077307701,-0.15700058639,-1.32917404175,0.264578402042,0.154049992561,0.391071379185
2523,0.10844630003,-0.253402531147,0.281150013208,-0.70064997673,-0.0346317365766,0.109087079763,-0.847795546055,0.522108495235,-0.0884713009,0.457300007343,0.486436575651
58497,-1.07769739628,-0.0895980894566,0.89359998703,-0.359200000763,0.486578077078,-0.0641342103481,0.352805435658,-1.07206487656,-0.423651635647,0.201499998569,-0.849241673946
6856,0.513275980949,-0.151210352778,0.621999979019,0.285899996758,-0.115331746638,-1.57056212425,0.561765551567,0.0563775151968,-0.0515500940382,-0.0563000068069,-0.749725818634
26036,-0.0614254325628,-0.720072686672,-0.463550031185,1.3993999958,0.46736869216,-0.613232910633,-0.636129677296,0.0252214968204,-0.202111214399,-0.214949995279,0.372651010752
10206,0.889963567257,-0.298306971788,0.0181499868631,-0.860350012779,0.535850703716,-0.0243431925774,-0.697129905224,0.980760931969,0.580304563046,0.11874999851,-0.704449176788
