rid,CPC002_HA1E_6H:BRD-K19533706-001-01-9:10,CPC002_HA1E_24H:BRD-K19533706-001-01-9:10,CPC002_HCC515_6H:BRD-K19533706-001-01-9:10,CPC002_HCC515_24H:BRD-K19533706-001-01-9:10,CPC002_PC3_6H:BRD-K19533706-001-01-9:10,CPC002_PC3_24H:BRD-K19533706-001-01-9:10,CPC002_VCAP_6H:BRD-K19533706-001-01-9:10,CPC002_VCAP_24H:BRD-K19533706-001-01-9:10,CPC010_A375_6H:BRD-K17849083-001-17-0:10,CPC011_A375_6H:BRD-K17849083-001-23-8:10,CPC010_A549_6H:BRD-K17849083-001-17-0:10,CPC011_A549_6H:BRD-K17849083-001-23-8:10,CPC010_A549_24H:BRD-K17849083-001-17-0:10,CPC011_A549_24H:BRD-K17849083-001-23-8:10,CPC010_HA1E_6H:BRD-K17849083-001-17-0:10,CPC011_HA1E_6H:BRD-K17849083-001-23-8:10,CPC010_HCC515_6H:BRD-K17849083-001-17-0:10,CPC010_HEPG2_6H:BRD-K17849083-001-17-0:10,CPC010_HT29_6H:BRD-K17849083-001-17-0:10,CPC011_HT29_6H:BRD-K17849083-001-23-8:10,CPC010_MCF7_6H:BRD-K17849083-001-17-0:10,CPC011_MCF7_6H:BRD-K17849083-001-23-8:10,CPC010_MCF7_24H:BRD-K17849083-001-17-0:10,CPC011_MCF7_24H:BRD-K17849083-001-23-8:10,CPC010_PC3_6H:BRD-K17849083-001-17-0:10,CPC011_PC3_6H:BRD-K17849083-001-23-8:10,CPC010_PC3_24H:BRD-K17849083-001-17-0:10,CPC011_PC3_24H:BRD-K17849083-001-23-8:10,CPC010_VCAP_6H:BRD-K17849083-001-17-0:10,CPC011_VCAP_6H:BRD-K17849083-001-23-8:10,CPC010_VCAP_24H:BRD-K17849083-001-17-0:10,CPC011_VCAP_24H:BRD-K17849083-001-23-8:10,CPC018_A375_6H:BRD-K19533706-001-01-9:10,CPC018_A549_6H:BRD-K19533706-001-01-9:10,CPC018_A549_24H:BRD-K19533706-001-01-9:10,CPC018_ASC_24H:BRD-K19533706-001-01-9:10,CPC018_HEPG2_6H:BRD-K19533706-001-01-9:10,CPC018_HT29_6H:BRD-K19533706-001-01-9:10,CPC018_MCF7_6H:BRD-K19533706-001-01-9:10,CPC018_MCF7_24H:BRD-K19533706-001-01-9:10,CPD002_MCF7_24H:BRD-K19533706-001-02-7:10,CPC018_NPC_24H:BRD-K19533706-001-01-9:10,CPC018_PHH_24H:BRD-K19533706-001-01-9:10,CPC018_SKB_24H:BRD-K19533706-001-01-9:10,CRCGN001_HA1E_6H:BRD-K17849083-001-24-6:10,CRCGN001_HA1E_24H:BRD-K17849083-001-24-6:10,CPD002_MCF7_6H:BRD-K19533706-001-02-7:10,CPD002_PC3_6H:BRD-K19533706-001-02-7:10,CPD002_PC3_24H:BRD-K19533706-001-02-7:10,CRCGN004_HA1E_24H:BRD-K17849083-001-24-6:10UM
5054,-0.419999986887,-0.997300028801,-1.61356973648,-1.89274835587,-0.122055068612,-0.0159789808095,1.10719799995,0.0352288633585,1.0638692379,0.576450645924,-0.284150004387,-0.949738740921,-0.841700017452,-0.999346256256,-0.408206224442,-0.373700022697,0.65130007267,0.40694335103,-0.0148722231388,0.556756973267,1.5665627718,-0.705049991608,0.28828895092,0.432150006294,0.367779612541,0.586450874805,0.185910224915,0.823513388634,-0.882314383984,0.423068940639,-1.15366542339,0.228806570172,-0.508802890778,-1.02693581581,0.630400002003,-1.69344580173,-1.38936674595,0.851665079594,0.821881949902,-1.19931817055,-0.604677438736,-0.417495191097,1.44601929188,0.995826363564,-0.34278896451,0.575497806072,-0.546408891678,-0.781879127026,-1.05780005455,-0.0676897764206
3108,0.775849997997,-0.707700014114,0.908975601196,1.74464046955,-0.224568277597,0.634540438652,0.0391929000616,0.741800010204,0.311320871115,0.780767202377,-0.247099995613,0.249248236418,-0.359400004148,-0.764307618141,0.0228444188833,0.833000004292,0.00673331320286,-0.170093715191,-0.439143002033,-1.04932546616,-1.10724914074,-0.270500004292,-0.949728131294,0.0765499919653,-0.318417221308,0.166983067989,0.376459896564,-0.390274196863,-1.39190125465,0.206589698792,-1.58056855202,0.274481356144,0.849474549294,7.17999744415,-1.33140003681,-0.618332982063,1.63846671581,0.322473168373,0.16559638083,1.05663752556,1.05587208271,-0.139892145991,-0.770419001579,-0.460852056742,0.00924012809992,-0.0542471855879,1.73110938072,1.72573328018,0.125599980354,-0.333503365517
1950,-0.379500001669,0.0137999951839,2.19637584686,-0.382493793964,-0.045003362,0.508336484432,1.14512169361,0.897185206413,1.34707272053,1.53960680962,0.467549979687,-0.386467188597,2.82725000381,-1.05882692337,0.251416504383,0.566349983215,0.0266999863088,-0.0479955226183,1.15091574192,2.46810865402,0.342852383852,1.7594499588,0.58790320158,-0.0189500004053,0.102478332818,-0.183073937893,-0.289583921432,-0.190631270409,0.362454682589,0.642562329769,-0.271652489901,-0.314684480429,-0.494336336851,-1.29575169086,0.198399990797,0.482541799545,-0.373133331537,-0.0584531128407,-0.298388719559,-0.356283843517,-0.892916500568,-0.982773780823,0.0563689619303,0.161348193884,0.207603558898,0.296540796757,-1.43335282803,0.399241179228,0.286633342505,-1.13032650948
351,-1.66059994698,0.991949975491,2.06384325027,-2.84720468521,1.11384868622,0.499166488647,0.647793054581,-1.1337236166,-3.5996286869,-3.31404018402,0.238050013781,-0.342332720757,-0.282849997282,0.0386252850294,-3.95577287674,-0.597249984741,0.0,0.409095734358,1.1592502594,0.78570497036,-0.46494859457,0.337249994278,0.702805936337,-0.372099995613,-0.272352963686,-1.50620508194,0.0197010338306,-0.696052849293,-0.520961940289,-0.383909642696,-0.287052214146,-0.0624346099794,-0.572724461555,-0.494436323643,0.283399999142,-0.595279932022,-0.722333371639,-1.60971331596,0.326858490705,-0.78034889698,-0.680266082287,-0.0513011664152,-0.113783821464,-0.238364711404,0.244989052415,-0.0551781989634,-0.366785883904,1.03595995903,-0.849266648293,0.402430027723
4846,1.92429995537,0.11779999733,0.543078660965,0.565203845501,0.182476311922,0.730969727039,2.05380940437,1.02915036678,1.94118607044,4.10753154755,-1.30870008469,-1.07522439957,-0.813699960709,0.399943083525,1.51176559925,-0.437900036573,0.563366651535,-0.81650942564,0.111161768436,0.349818080664,0.078629270196,2.78625011444,-0.769577205181,-0.195799991488,-0.026245072484,0.825408697128,-0.381692826748,-0.0298206731677,0.0187862310559,0.881018042564,0.677469789982,0.45292955637,-0.302811384201,0.101714879274,-0.507749974728,-0.800692558289,0.239400014281,0.395659863949,0.926842451096,-0.217868611217,-0.209653168917,-0.232710435987,0.633168041706,-1.24714922905,0.884177029133,0.391347289085,0.73714017868,0.545356452465,-0.584500074387,-0.334153264761
1452,-0.272599995136,-0.388700008392,-2.87684702873,-1.03326141834,-0.684177994728,-0.844626128674,-0.587426364422,-1.0334045887,0.0169743895531,-3.53094983101,-0.409250020981,-0.841201603413,-1.26014995575,-1.14769887924,0.156114533544,-1.59249997139,0.342733323574,2.3734061718,-0.993009150028,0.11129040271,-1.08595204353,0.684300005436,-1.15110754967,0.0402999967337,-0.410889923573,0.39127600193,-0.317933619022,-0.490227907896,-0.383856236935,-0.546887695789,0.214064002037,0.896155118942,0.808212757111,0.156993076205,0.952999949455,1.20584309101,0.521299958229,-0.469463169575,-0.987493813038,-0.108949556947,-0.0644363090396,0.730066239834,-0.857945501804,0.685337543488,-0.432103604078,-0.633954763412,1.21425366402,-0.2720451653,0.191233336926,0.258051812649
4776,-0.851599931717,5.42420005798,-0.0794959664345,-0.469741374254,0.118787065148,0.183616325259,1.01107692719,-0.202518761158,1.94136607647,-1.17520546913,0.345100015402,0.57602584362,0.774500072002,-0.00159941706806,0.818402290344,0.982100009918,-0.140233308077,-0.305925995111,0.319529056549,1.72400546074,0.171682208776,0.282600015402,1.43807530403,-0.921700000763,0.0673614069819,-0.340263038874,0.368879675865,-0.826843559742,0.28140515089,-0.843665778637,0.420800447464,-0.904264688492,-0.965728521347,-0.145599290729,0.264400005341,1.9510114193,-0.588566660881,-0.381512522697,-0.126913756132,-0.647378087044,-1.02954375744,-0.618778288364,2.04908847809,0.823644995689,0.260292410851,0.394076645374,-0.887156426907,-0.0811648517847,1.03760004044,-0.258982568979
6908,0.144049972296,-2.52344989777,-0.288393139839,0.396236896515,-0.742163419724,0.495014727116,-0.938682079315,0.875413537025,-1.96447384357,2.15715694427,-0.149600028992,-0.329094648361,-3.22284984589,-0.339037209749,-0.560967922211,-0.968549966812,-0.272233366966,0.580957531929,-0.824382722378,0.905285954475,-1.09502923489,1.90339994431,-0.985754013062,1.1115000248,-0.791789889336,0.595989465714,-0.912791669369,0.734789073467,-0.564774334431,1.54291200638,-0.418964207172,1.60735857487,1.60203206539,-0.0262894518673,0.126950010657,-1.00602149963,0.45560002327,1.2432308197,0.944907903671,0.216246604919,-0.208974853158,1.33738088608,0.101845853031,-0.351609766483,-0.659141480923,-0.508268892765,0.158777236938,-0.0564813837409,0.675866723061,0.533928215504
672,-0.586350023746,-0.508800029755,-1.00398159027,-0.487770944834,-0.451104193926,0.0772168636322,-1.01971447468,0.19427099824,0.632751643658,1.15954935551,-1.83330011368,-1.07316458225,-3.77449989319,0.84711098671,0.565922021866,-0.0297500006855,-0.0207666829228,0.525390863419,0.248677939177,0.886350393295,-0.352442115545,1.18694996834,-0.200464606285,1.20305001736,0.279897332191,1.32392811775,1.40407061577,0.330025792122,-0.305115580559,0.726547241211,0.0997111946344,1.74201834202,-0.514247834682,-0.189027070999,0.745599985123,-0.00971083343029,0.161699995399,-0.0827253088355,0.818596243858,-0.700729966164,0.244515404105,0.0468618795276,0.896647334099,0.0122740715742,0.344699263573,0.136258050799,2.63923549652,0.772016584873,0.633666694164,1.57418262959
5710,-0.617250025272,-3.39499998093,-1.98649263382,-1.11428797245,0.670497357845,-0.27718436718,0.302391886711,-1.10666382313,0.461648583412,-5.05884218216,-0.551450014114,-0.431217879057,-0.443350017071,-2.48826384544,-1.60353159904,-0.139100015163,-0.510566651821,0.504551887512,-1.24109101295,-0.257947742939,-0.163137331605,-0.0590000003576,-0.845042705536,0.140000000596,0.205928131938,0.0595984309912,-1.62790060043,0.0595399811864,-0.639768183231,1.39976286888,-0.153425812721,-0.31126999855,0.334815114737,0.22494789958,0.620849967003,-0.415122568607,-0.34226667881,-0.977873146534,0.77076369524,0.658492922783,-0.219050616026,0.965157449245,0.240440532565,0.511956334114,-0.220038965344,-0.490185201168,-0.641090333462,-0.900001645088,-0.498166680336,0.855779647827
2115,0.755650043488,0.0700999945402,0.518794178963,0.578236818314,-0.0653781294823,-0.509681642056,1.077942729,-0.339639693499,1.48011505604,2.07915306091,1.18015003204,-0.297090172768,0.263750016689,-0.874598145485,-0.110617354512,0.155799984932,0.299333333969,0.820201635361,-0.581590771675,0.989044964314,-0.353945910931,1.4334499836,0.402078866959,-1.09654998779,0.528694450855,-1.27573204041,0.347298711538,-0.16452023387,0.166446000338,-1.2903431654,0.264111697674,-1.37464141846,-0.163869425654,0.513908624649,-0.534549951553,-0.725357830524,1.08736670017,-0.797267794609,-0.285515576601,0.528119981289,0.509682118893,-0.0995281338692,0.181969761848,0.831144452095,0.691842377186,0.570329129696,-0.54721647501,4.76510047913,-0.968833446503,0.0947271808982
7015,-0.34430000186,4.53839969635,0.929074764252,-0.322184354067,1.16336941719,0.475688248873,0.774958074093,0.290703088045,0.848279178143,0.587743580341,-0.137600004673,-0.716493010521,0.48995000124,-0.282533526421,0.402047157288,0.245499998331,-0.367400050163,-0.463770270348,0.202661499381,1.73087620735,-0.216359630227,1.48420000076,0.552042722702,-0.521049976349,-0.195762574673,-0.0997873544693,0.511328876019,-0.219578504562,-0.0893386974931,-0.248201221228,-0.245886072516,-0.565721511841,-0.346154749393,-0.151763439178,0.0345999971032,0.251319944859,-0.216499999166,-0.339659810066,0.127789258957,0.105800956488,0.518204629421,-0.927047610283,0.253996253014,-0.961536169052,0.511344969273,0.580215513706,-1.0680141449,0.577368617058,0.565900027752,0.222463265061
8726,-1.29509997368,0.0667999982834,-0.340702712536,0.733834445477,-0.17815002799,-0.352091789246,0.570730268955,0.143019288778,-0.204632207751,-2.43710279465,0.396899998188,0.617103338242,0.360150009394,-0.727389633656,0.238450825214,-0.143800005317,0.719200015068,0.396268844604,-0.674341976643,0.328690737486,0.208646446466,1.09599995613,-0.676732301712,0.925049960613,0.82075214386,-0.500521361828,-0.598806798458,0.931201517582,-0.369263350964,-0.215070709586,0.144247248769,0.931341528893,0.731030702591,0.799619674683,0.314750015736,-0.693513691425,0.878666698933,-0.227900326252,0.768324136734,0.596629023552,0.875852763653,0.870860695839,1.56911420822,-0.0113031715155,0.0111380685121,-0.209480062127,-0.31437343359,-0.0889751017094,-1.11303329468,0.333012163639
2185,-0.752249956131,4.40814971924,0.822892725468,-0.574427783489,0.0414685048163,0.32625412941,0.884672284126,0.294659584761,1.27396523952,-0.0533276796341,0.0418999791145,0.148108333349,1.6085999012,0.168634086847,0.265898913145,0.618899941444,-0.245166689157,-0.386835932732,0.797556817532,1.87491381168,0.501430690289,1.38319993019,0.861620545387,-1.0529500246,0.356156378984,-0.849487304688,0.818515300751,-0.861446857452,0.236862182617,-1.69211268425,-0.0414594486356,-1.62616062164,-0.863036870956,0.0585029795766,-0.0694499909878,1.5294277668,-0.588333368301,-0.793656587601,-1.03229379654,-1.05397379398,-0.393998026848,-0.376842141151,-0.583253324032,-0.24241822958,0.67133128643,0.812094330788,-1.05518555641,0.0397539138794,0.909799993038,-0.00148813426495
3315,0.309949994087,-1.62020003796,0.162150427699,-1.43486046791,1.10594940186,0.46833640337,2.86953830719,1.10581445694,0.345635831356,-2.2880616188,1.15374994278,0.0487941801548,-3.46780014038,0.382344394922,-4.09721136093,0.348049998283,-0.135800004005,0.117583908141,-0.16702234745,1.06429624557,-1.55842602253,-1.89315009117,-0.836454570293,0.21629999578,-1.10382413864,0.898326873779,-0.705379009247,-0.212295055389,-0.97394245863,-0.146051973104,-0.0964783579111,-0.316554903984,1.26978158951,0.5845246315,0.538500010967,0.764401555061,1.6510335207,1.15109837055,-0.269878327847,0.200720533729,0.0939827263355,-0.626919806004,-4.06381368637,0.465357929468,0.365760624409,-0.531241357327,-0.376415103674,-0.0676640123129,0.135833382607,0.295200973749
5289,0.810949981213,-1.43564999104,0.799754023552,0.394709229469,-0.747377216816,1.15356218815,0.174398496747,-0.643194079399,1.1278744936,-3.74927377701,0.144349992275,-0.109308160841,4.08780002594,-0.118012472987,-0.188977718353,-0.371500015259,-0.15030002594,-0.388680368662,0.0181488767266,0.982407331467,-1.6653085947,1.67199993134,-0.667445421219,-0.625949978828,0.625111341476,0.0486487150192,0.73332041502,-0.048152834177,0.685574710369,-0.649431943893,-0.321255743504,-0.75406730175,-0.480071157217,0.151363372803,0.241650015116,-0.816447854042,0.226066678762,0.175344645977,-1.20126962662,0.237018436193,0.673922002316,0.499568641186,0.129058390856,-0.325376302004,0.916590869427,0.85852843523,-1.05539524555,-1.45582485199,1.98886680603,0.0397520922124
868,-0.474849998951,1.67119991779,-0.667239129543,1.00474953651,-0.469587177038,0.406430870295,0.627116262913,-0.759932458401,-0.00820603966713,0.959244072437,-0.409699976444,0.295384824276,-3.92334985733,0.817431390285,-0.303250789642,0.0898500084877,0.128466665745,2.62417078018,0.318590819836,0.336529910564,0.00782815366983,0.783599972725,0.213342547417,-0.807150006294,0.715489268303,-0.149716570973,0.824432075024,-0.447056561708,1.75663256645,-1.90422224998,-0.227895826101,-1.19295072556,-0.420643806458,0.689849376678,0.181149989367,-0.281157642603,0.44283336401,-0.680623710155,-0.922174751759,2.24491691589,0.421507775784,0.0891436934471,0.455095469952,-0.69496011734,0.180403620005,-0.0355553999543,-0.669201850891,0.396160334349,1.65603339672,0.36298969388
1677,0.036499992013,2.21950006485,0.386196553707,-1.32966780663,0.771125853062,0.0410414934158,1.50336682796,0.275718718767,1.35059392452,2.00623369217,-0.542250037193,-0.404129743576,0.332300007343,0.524952292442,1.69596910477,-0.568250000477,-0.219066679478,0.319972276688,0.364459484816,1.52815270424,0.494936555624,1.7743999958,0.118804395199,-0.940050005913,0.00694453250617,-0.962277054787,0.711946725845,0.245693415403,0.828531801701,-0.691701173782,-0.0957110226154,-0.513052046299,-0.501154720783,-0.567701637745,0.130199998617,-0.522891998291,-0.403133362532,0.0527935922146,0.255744367838,0.271405875683,0.00198724120855,-0.423436880112,-0.25775372982,-0.983569145203,0.26835373044,0.686457872391,-0.608988046646,1.55602478981,-0.479666680098,-0.256615519524
