rid,CPC003_HA1E_6H:BRD-K22503835-001-06-0:10,CPC003_HA1E_24H:BRD-K22503835-001-06-0:10,CPC003_HCC515_6H:BRD-K22503835-001-06-0:10,CPC003_HCC515_24H:BRD-K22503835-001-06-0:10,CPC003_PC3_6H:BRD-K22503835-001-06-0:10,CPC003_PC3_24H:BRD-K22503835-001-06-0:10,CPC003_VCAP_6H:BRD-K22503835-001-06-0:10,CPC003_VCAP_24H:BRD-K22503835-001-06-0:10,CPC015_A375_6H:BRD-K22503835-001-06-0:10,CPC015_A549_6H:BRD-K22503835-001-06-0:10,CPC015_A549_24H:BRD-K22503835-001-06-0:10,CPC015_ASC_24H:BRD-K22503835-001-06-0:10,CPC015_HEPG2_6H:BRD-K22503835-001-06-0:10,CPC015_HT29_6H:BRD-K22503835-001-06-0:10,CPC015_MCF7_6H:BRD-K22503835-001-06-0:10,CPC015_MCF7_24H:BRD-K22503835-001-06-0:10,CPC015_NPC_24H:BRD-K22503835-001-06-0:10,CPC015_PHH_24H:BRD-K22503835-001-06-0:10,CPC015_SKB_24H:BRD-K22503835-001-06-0:10,NMH002_FIBRNPC_24H:BRD-K22503835-001-08-6:10,NMH002_FIBRNPC_6H:BRD-K22503835-001-08-6:10,NMH002_NEU_6H:BRD-K22503835-001-08-6:10,NMH002_NEU_24H:BRD-K22503835-001-08-6:10,NMH002_NPC_6H:BRD-K22503835-001-08-6:10,NMH002_NPC_24H:BRD-K22503835-001-08-6:10,HOG003_A549_24H:BRD-K22503835-001-06-0:10,HOG003_A549_24H:BRD-K22503835-001-06-0:3.33,HOG003_A549_24H:BRD-K22503835-001-06-0:1.11,HOG003_A549_24H:BRD-K22503835-001-06-0:0.3704,HOG003_A549_24H:BRD-K22503835-001-06-0:0.1235,HOG003_A549_24H:BRD-K22503835-001-06-0:0.0412,HOG003_A549_24H:BRD-K22503835-001-06-0:0.013,HOG003_A549_24H:BRD-K22503835-001-06-0:0.0045,HOG003_A549_24H:BRD-K22503835-001-06-0:0.0015,HOG003_A549_6H:BRD-K22503835-001-06-0:10,HOG003_A549_6H:BRD-K22503835-001-06-0:3.33,HOG003_A549_6H:BRD-K22503835-001-06-0:1.11,HOG003_A549_6H:BRD-K22503835-001-06-0:0.3704,HOG003_A549_6H:BRD-K22503835-001-06-0:0.1235,HOG003_A549_6H:BRD-K22503835-001-06-0:0.0412,HOG003_A549_6H:BRD-K22503835-001-06-0:0.013,HOG003_A549_6H:BRD-K22503835-001-06-0:0.0045,HOG003_A549_6H:BRD-K22503835-001-06-0:0.0015,HOG003_MCF7_24H:BRD-K22503835-001-06-0:10,HOG003_MCF7_24H:BRD-K22503835-001-06-0:3.33,HOG003_MCF7_24H:BRD-K22503835-001-06-0:1.11,HOG003_MCF7_24H:BRD-K22503835-001-06-0:0.3704,HOG003_MCF7_24H:BRD-K22503835-001-06-0:0.1235,HOG003_MCF7_24H:BRD-K22503835-001-06-0:0.0412,HOG003_MCF7_24H:BRD-K22503835-001-06-0:0.013,HOG003_MCF7_24H:BRD-K22503835-001-06-0:0.0045,HOG003_MCF7_24H:BRD-K22503835-001-06-0:0.0015,HOG003_MCF7_6H:BRD-K22503835-001-06-0:10,HOG003_MCF7_6H:BRD-K22503835-001-06-0:3.33,HOG003_MCF7_6H:BRD-K22503835-001-06-0:1.11,HOG003_MCF7_6H:BRD-K22503835-001-06-0:0.3704,HOG003_MCF7_6H:BRD-K22503835-001-06-0:0.1235,HOG003_MCF7_6H:BRD-K22503835-001-06-0:0.0412,HOG003_MCF7_6H:BRD-K22503835-001-06-0:0.013,HOG003_MCF7_6H:BRD-K22503835-001-06-0:0.0045,HOG003_MCF7_6H:BRD-K22503835-001-06-0:0.0015
7494,-5.52449989319,-5.31430912018,-4.51493740082,-7.9005818367,-3.72244620323,-4.36845588684,-0.826562047005,3.43009996414,-3.70394897461,-0.861500024796,-3.61665987968,-2.60162615776,-2.31364989281,-3.74717760086,-8.78957653046,-8.88965988159,-2.19644236565,-0.0214000009,-2.33614993095,-3.94706511497,-2.33199453354,1.71666049957,-0.0956904441118,-0.135992139578,-1.67250919342,-5.6320066452,-4.83353710175,0.324662685394,0.510979890823,-0.638409018517,0.318885087967,-1.27188098431,0.0714040696621,-0.0469398237765,-1.53779137135,-1.80414700508,-1.44487917423,-0.723012149334,0.0490136444569,-0.337623268366,-0.293467670679,-0.62927788496,-0.366015464067,-6.97155380249,-2.95340442657,0.0517111122608,0.040373750031,-0.134517282248,-0.616397619247,0.946971595287,0.113500013947,0.610463798046,-6.58488941193,-5.42799806595,-2.26204943657,-1.52674925327,0.576054155827,-0.239295169711,0.299147754908,0.0719245225191,0.430962920189
4836,-2.24035000801,-4.31415557861,-1.79171991348,-0.806839823723,-2.63659286499,-3.35339784622,-1.87093675137,3.74559998512,-5.46864795685,-1.93134999275,-2.52877140045,-2.65183877945,-3.28585004807,-5.67718601227,-2.23564791679,-0.605428040028,-0.350781917572,-0.281300008297,-0.615299999714,-2.71989631653,-3.2374162674,-2.15113687515,-0.62817466259,-4.48152923584,-2.24972891808,-4.68143892288,-5.56377983093,0.0908467024565,-0.181521445513,0.064759247005,0.170122057199,0.462993741035,-0.255175918341,-0.151500612497,-6.00519800186,-6.0581870079,-4.91446352005,-3.13851428032,-1.23032581806,-0.691985666752,-1.17749667168,-0.263061821461,-0.689498543739,-0.4826862216,-0.935538291931,0.268246561289,-0.059198141098,0.0652247518301,-0.948986291885,-0.419671267271,0.297433376312,0.21195396781,-4.52494907379,-3.46070289612,-3.05005931854,-1.24108076096,-0.517103910446,0.0335068702698,0.0441601872444,-0.0941053032875,-1.65411114693
23647,1.42855000496,1.23907840252,0.723816514015,3.17113947868,0.0733681321144,5.13279819489,-0.443341225386,2.09929990768,-0.319112360477,2.0665500164,1.32878732681,2.04887795448,2.87970018387,0.786863803864,-1.39183282852,-0.626893877983,4.78328227997,1.18669998646,1.24059998989,3.26414322853,1.41032540798,2.2071018219,3.66779494286,1.37637090683,5.08596992493,3.17985630035,0.611706852913,-0.720338523388,-0.237867847085,0.600634455681,-0.437474012375,0.87910681963,0.321702033281,-0.684787392616,1.70424211025,2.23018360138,0.836629986763,0.812859535217,-0.104667328298,-0.771929502487,-0.515387773514,-0.614320755005,-1.67785489559,1.16163790226,-1.15672934055,0.242321252823,-0.235086083412,1.19279336929,0.304662019014,0.268264740705,0.291866660118,-0.619041860104,-0.753158926964,-0.0995565354824,-0.00857317447662,-0.154488503933,1.03422546387,-1.41934192181,-0.0208171755075,0.0491955727339,0.0276122689247
10617,-1.46204996109,-0.299286544323,-2.35991239548,-0.739299654961,-1.63490462303,2.51256752014,-0.86222922802,0.987999975681,-2.77121138573,-0.943499982357,-1.57028055191,1.40415930748,0.0384999960661,-2.15503263474,-0.70524430275,0.995193123817,1.85430490971,0.304699987173,0.686100006104,3.01605796814,0.7273478508,-0.0354559421539,-0.478904426098,-0.647860050201,1.73838114738,1.28697967529,-0.452207267284,0.275935739279,0.417458474636,0.860330104828,0.216675162315,0.503131151199,0.259008020163,0.138245642185,-1.35450446606,-0.716866970062,-0.927508711815,-0.823275208473,0.667928755283,-1.19448232651,-0.255307883024,0.486408650875,-0.0678249597549,0.606198966503,-0.152436941862,0.0564690828323,0.417827188969,0.202499359846,0.759090483189,0.871610045433,0.396099984646,-0.469522058964,-0.574045777321,0.584961056709,0.291643679142,-0.0276210680604,0.940019726753,0.00275799632072,-0.193909704685,-0.36069688201,0.302782267332
2184,0.879450023174,1.72903037071,-0.443323493004,3.57040214539,-0.915156781673,-0.698331594467,1.36022293568,2.35130000114,0.682021677494,-0.309049993753,0.897055327892,0.0078037828207,1.04250001907,1.27858448029,1.04339671135,-0.97185844183,3.07495903969,-0.486600011587,1.79534995556,1.32267570496,1.36382675171,1.17181110382,-0.20116789639,1.67754137516,2.09937047958,0.470720261335,0.0127050094306,0.869500398636,-0.603136062622,-0.46293091774,-1.08841300011,0.133972927928,-0.416078031063,-0.342132866383,1.07130765915,0.943338632584,0.061286687851,0.0386132597923,-0.523799240589,-0.434007883072,-0.785064697266,-0.86120223999,-1.42136609554,0.0178599432111,-0.436761558056,0.0581646710634,-0.180564761162,0.372232079506,0.420987546444,-0.225642114878,0.898633360863,-0.220253527164,0.670304834843,0.46057972312,0.00123393256217,0.119615487754,0.882299304008,-0.214373975992,-0.474269777536,0.187235400081,-0.10344004631
5355,0.000950008630753,-2.52566719055,-0.742527663708,-1.53985881805,-0.495038628578,-6.35672998428,0.381969153881,2.27830004692,-0.0963271707296,-1.91419994831,-1.34090948105,-2.53909254074,-0.284400016069,0.198470458388,0.964310288429,-2.39618086815,0.249005183578,0.361099988222,-1.12520003319,0.153069898486,0.782556831837,-0.178167015314,2.18825006485,0.892238080502,0.626042306423,-0.529461026192,-0.621061682701,-0.646042108536,0.0192581862211,-0.262679249048,0.821041703224,0.770848333836,0.580809891224,0.0687221884727,-0.436354905367,-0.283799648285,-0.230334252119,-1.21985006332,-0.405436903238,-0.0800478085876,-1.0788282156,0.983468055725,0.680735230446,-1.80706095695,-2.14610099792,-0.67730653286,-0.0901258438826,0.497888088226,-0.210440605879,-0.504504144192,0.32216668129,-0.410844177008,-0.771038532257,0.212034106255,0.122315466404,0.106694057584,-0.178141847253,-0.156716436148,0.030200149864,0.17395208776,0.267847180367
6659,0.858449995518,4.50392150879,-1.66335213184,-0.382348358631,0.472410142422,0.197602808475,3.79660964012,10.0,1.17655289173,-0.4375,1.15735554695,1.38095927238,-0.991899967194,-1.5009380579,-0.71974080801,1.61326670647,-0.868511378765,-1.21050000191,4.69404983521,2.2961435318,-3.35395717621,-0.00012566690566,-2.27800273895,1.11359536648,-0.994084537029,2.92584109306,2.28861951828,0.143792822957,0.277719795704,0.157686591148,-0.646811962128,-0.418254077435,0.396023452282,0.111093223095,0.552192509174,1.03701853752,0.42957547307,0.73576849699,1.12871432304,-0.139310002327,-0.636831283569,-0.161457449198,-0.594549298286,1.92393410206,3.14272689819,1.36707115173,0.358427762985,0.925822615623,0.149684756994,0.515246868134,-0.517700016499,-0.221120595932,-0.658707976341,-0.283101499081,-0.184124752879,0.110048338771,0.458836197853,-0.0198758225888,0.0571953654289,-0.229307636619,-0.785960555077
7016,-0.244249999523,1.12282156944,0.461387008429,2.60326552391,0.795946598053,1.29643750191,0.42983019352,1.04369997978,1.74522638321,-0.381600022316,1.82742965221,-1.04139173031,-0.24130000174,0.198175147176,0.191793292761,0.0747966319323,0.240131646395,0.165299996734,-0.515049993992,-0.967535674572,-0.234322607517,-0.0834822058678,1.02988994122,-0.3879352808,-0.705078542233,0.757797837257,0.826484262943,-0.603039801121,-0.498003542423,-0.288807958364,0.541515946388,0.0801646411419,-0.253427505493,-0.418504148722,0.264014840126,0.742184937,0.8844217062,-0.208897829056,-0.342349380255,1.05649495125,0.566593885422,0.08692663908,0.353803575039,-0.47708773613,-0.484755277634,-0.440365076065,-0.379902273417,-0.436896055937,-0.18196181953,-1.35386443138,0.305266618729,-0.457884550095,0.209539219737,-0.728380322456,-0.729830265045,0.0369812250137,-1.0668554306,-0.222705483437,0.198763906956,0.24978402257,-0.154374420643
90861,-3.16980004311,-5.95519971848,-2.30242681503,-5.0059299469,-4.01285505295,-3.90939259529,-3.16372156143,-1.44190001488,-6.30181407928,-3.63614988327,-1.61600518227,-2.71061515808,-1.57834994793,-3.24098753929,-4.4390501976,-4.47738313675,-1.91548848152,-1.22379994392,-0.975099980831,-2.62989854813,-0.136298775673,-0.771773576736,-2.82987570763,-2.12457442284,-0.559922873974,-2.20152378082,-2.21088027954,-0.249686062336,0.0265028737485,0.0774387046695,-0.863397777081,-0.765307784081,-0.0173243582249,0.229799941182,-3.61405467987,-2.55202579498,-2.97148799896,-1.17847776413,-1.6292257309,-1.01129615307,-0.469805806875,-0.436006247997,-0.642621397972,-2.13427972794,0.0322003886104,0.136714845896,-0.282894313335,0.628854870796,-0.378961205482,0.724078536034,-0.0684333145618,0.096028521657,-2.9441614151,-2.61523628235,-1.11629736423,-1.03824865818,0.767394721508,-0.0424621030688,-0.421450614929,-0.291439324617,0.342671096325
10670,1.10369992256,2.60007429123,0.53628385067,3.30738353729,2.96228218079,2.44664168358,-1.18367302418,0.832300007343,2.0911655426,3.91174983978,1.32158386707,3.30561947823,2.53814983368,5.05809736252,0.94294911623,2.64308381081,1.49120855331,0.205099999905,1.45794999599,1.08527064323,-0.362678527832,-0.264570564032,0.435064077377,1.68869233131,2.59173488617,4.61788082123,3.87121319771,1.60312592983,0.0993328243494,-0.231627494097,-0.553377330303,-0.126015782356,0.498559832573,-0.452575266361,3.43625879288,3.82551145554,2.09998178482,0.784521043301,0.487635999918,0.0508991405368,-1.76872158051,-0.111642464995,0.0366479866207,2.6397960186,0.337294369936,-0.617338299751,-0.377978473902,0.614377081394,-0.638248085976,-0.336760669947,0.738066673279,-0.586797773838,2.13715171814,1.75885152817,1.45497012138,-0.494208902121,0.271854996681,-0.794702768326,-0.381473958492,-0.0802091658115,-0.63175880909
79071,0.886650025845,-2.90320062637,0.703745603561,0.668216109276,0.733813762665,0.698016941547,-0.105613976717,-2.4906001091,-2.88643360138,0.105000019073,-1.09885275364,0.0772223472595,-0.399349987507,-2.27251386642,0.877352178097,-1.21091783047,-7.53978443146,-2.66939997673,-2.08249998093,-1.76177096367,0.78759765625,-1.84466981888,-2.44791460037,-2.83820199966,-9.61826705933,-6.09989547729,-1.96528065205,3.10837435722,1.6137676239,1.12366068363,1.29121291637,0.603982806206,0.876176655293,0.84253680706,-2.99187755585,-4.96399593353,-0.943439483643,1.45248770714,1.81650543213,0.616445362568,0.576356709003,0.634247124195,0.86698871851,-2.35920286179,0.85515910387,1.91921520233,1.49231088161,0.689911782742,0.181819558144,0.717211842537,0.741800069809,0.863040745258,0.897822439671,1.48261904716,2.68005990982,2.55998325348,2.21984434128,1.45712685585,0.892469346523,0.549428105354,-0.241766408086
64746,-0.401450008154,0.956330180168,-0.193583995104,3.63357210159,-1.44510126114,3.18554997444,0.819685578346,2.79189991951,1.33027386665,2.13319993019,1.09945046902,0.96041893959,1.34434998035,1.09759068489,1.27666699886,2.92145490646,0.797991514206,0.235799998045,-0.326200008392,-0.332535773516,-1.0535171032,0.713250756264,0.335584849119,2.55773639679,2.61906051636,4.72923994064,2.85712862015,1.26741731167,0.450835496187,-1.00089347363,-0.28618773818,-1.66447591782,-1.16102170944,0.281986922026,3.06119179726,2.38645768166,1.93344867229,0.501793682575,-0.0519921854138,-0.993269264698,-0.578265547752,-0.907365620136,-0.746749460697,2.41311597824,0.231782972813,-0.268153488636,-0.325950175524,-0.0534410104156,-0.765419721603,0.128397583961,-0.538933336735,-0.243824422359,0.680793642998,0.974498152733,0.0915449559689,-0.340108394623,0.487625002861,-0.279419600964,-0.0232132319361,-0.0879742205143,0.532530069351
5366,3.320499897,4.46927261353,4.11744260788,7.22534513474,5.08126211166,4.29688644409,0.808092594147,1.93060004711,1.66589689255,0.64335000515,0.914953410625,-0.400955379009,0.743999958038,0.151516675949,2.3962469101,1.17735385895,-1.24055600166,-1.25179994106,1.32500004768,-0.0424230694771,1.75476837158,1.60384464264,2.35366725922,1.30470430851,-2.32046103477,1.95381355286,0.374446541071,2.4479534626,0.0703250169754,-0.826651573181,-0.28598639369,0.414869070053,-0.710588812828,-0.070955209434,3.1244635582,3.34118795395,0.37937566638,-0.0459767580032,0.955599963665,0.223183944821,0.166447818279,-0.743264555931,-0.163829594851,-0.27071160078,-1.27212381363,-0.159554705024,0.0846605598927,-0.434109479189,0.275248289108,-0.99820536375,0.285199999809,-0.103428348899,0.636242330074,-0.360073924065,-0.970377445221,-0.0480550229549,-1.04223799706,0.289847075939,0.0404418557882,-0.145275712013,-0.370862066746
11344,0.351649999619,-0.909591555595,1.65988123417,-0.859197616577,0.383046239614,-2.92418479919,1.56662869453,4.67539978027,2.0561170578,0.747900009155,-1.06544530392,0.0396044552326,-5.57705020905,1.56340682507,3.48173570633,1.25352108479,1.19316887856,1.09290003777,-0.824349999428,-1.11724770069,0.120295479894,0.842337846756,0.433268457651,1.83929538727,1.59704077244,-0.171383157372,1.65365934372,1.34850800037,1.04927992821,0.457152694464,-0.363873779774,1.16788089275,1.13549852371,1.27965283394,2.03264260292,1.69050776958,1.65051651001,3.16602087021,1.22666621208,0.423861414194,-0.011591553688,1.11179018021,0.722060203552,1.30855679512,3.33936691284,1.18185377121,-0.0210512429476,0.797121107578,0.0778414011002,0.842151165009,0.25339999795,0.0725543498993,2.29059290886,2.99780416489,3.07517433167,1.90283620358,1.15656304359,0.967187821865,-0.381946176291,-0.392916381359,-0.626821100712
10013,-0.971549987793,0.429287314415,-2.19528865814,2.35757446289,-2.72134375572,0.162327989936,0.28464692831,4.68120002747,1.55345499516,-0.422200024128,2.35931038857,-1.19423961639,0.919350028038,0.181087732315,1.29943776131,5.8826546669,-0.169058978558,-0.292199999094,0.456700026989,0.0837031006813,-0.773087918758,0.477411240339,-0.015832349658,-0.385490179062,0.57462656498,4.49560832977,1.49333775043,-0.437236428261,-0.474781185389,0.20362906158,-0.97759449482,0.726496338844,0.190200716257,-0.0424870252609,0.731053352356,1.14440321922,-1.28926956654,-0.850091576576,-0.209920078516,-0.966073811054,-0.381803631783,-0.325044065714,-1.45370018482,7.12568807602,4.33843326569,0.300783216953,0.113220959902,-0.0554760694504,-0.29126188159,0.295979917049,0.44526669383,0.788342833519,-0.604989111423,0.0410643368959,-0.195984005928,-0.321494728327,-0.827859163284,-0.728389143944,-0.476996064186,-0.257832705975,0.42609873414
5829,-1.73145008087,0.58624881506,-0.77656018734,0.227932810783,-4.26747512817,-5.72466802597,0.706638514996,0.611400008202,-2.37333345413,-4.42264986038,0.179866790771,0.555711388588,-0.554849982262,-0.704570353031,-1.0666025877,-0.580604672432,2.55735230446,0.71280002594,-6.61329984665,-1.26924276352,-1.68345534801,-3.55816984177,9.46683576331e-05,-0.194562032819,1.15132570267,-0.0342225134373,2.36769556999,1.1011865139,0.108947694302,-0.294605195522,0.580378472805,0.276747792959,0.948217213154,0.00249338150024,-0.658518075943,0.400439918041,1.16373372078,1.28921103477,1.46465456486,0.751824676991,1.33968150616,0.297939836979,-0.359425485134,-0.541009783745,2.50769615173,0.0933087542653,-0.0787053108215,0.189504042268,0.214698076248,-0.0297048389912,-0.991100013256,0.239001885056,-0.830789983273,1.16159248352,1.35623812675,1.08240199089,0.54891371727,0.0440527684987,-0.306203067303,0.150761947036,-0.629811525345
5257,1.16000008583,1.49092197418,0.491323918104,0.852675676346,-0.67272144556,-1.12826371193,-0.101606279612,2.05180001259,0.19123609364,-0.916700005531,-0.308436572552,1.22863793373,0.0148500017822,-1.08733546734,-0.762826025486,1.11251890659,-0.915291666985,0.645799994469,0.731099963188,0.0709021687508,0.420765578747,0.680140852928,1.28303277493,0.10053550452,-1.22677409649,-2.11051559448,-0.0115243569016,-0.436692714691,-0.150166332722,0.193762198091,0.0740162730217,-0.546175003052,0.286924511194,0.392319887877,0.626864910126,0.917579233646,0.0120018720627,0.904891371727,0.876166880131,0.186910301447,0.172853887081,1.13052201271,-0.0989506989717,0.461763203144,0.299693495035,0.586980342865,0.165536642075,-0.392742067575,-0.637563943863,0.063134342432,-0.42323333025,-0.389689296484,0.42271026969,0.950898647308,0.54855042696,0.124432779849,0.749660670757,0.220463305712,-0.296999931335,-0.626955628395,-0.660851955414
22794,-1.33625006676,-3.35046124458,-1.10142278671,-2.74822330475,-1.18551826477,-2.23390769958,-1.92747747898,3.57419991493,-2.96536207199,-1.18089997768,-2.02480792999,-0.953791260719,-0.844949960709,-0.790496826172,-1.73791754246,-3.0884270668,-1.94903123379,-0.0489999987185,-1.48905003071,-0.68314230442,-0.922643721104,-1.31297719479,0.206004858017,-2.99433255196,-3.07089686394,-1.7788990736,-1.67294597626,-4.3955116272,-0.626934587955,-0.263450264931,0.505519986153,-0.414526313543,0.841478466988,0.615039467812,-2.341401577,-1.36726355553,-3.07899022102,-2.18980765343,-0.946710705757,-1.17431890965,-0.218694925308,-0.0230221152306,-0.456024497747,-1.54436695576,-2.46847724915,-1.11311411858,-1.83423781395,0.154646500945,-1.19576263428,-0.423873543739,-0.138300001621,0.240213572979,-1.9473733902,-1.68024635315,-1.77814686298,-1.37370586395,0.524730443954,-0.680829942226,-0.456990987062,-0.0133615126833,-0.211520627141
9761,2.78595018387,3.50053620338,3.77607917786,3.60649704933,1.9328275919,-0.737024247646,1.53945362568,-0.667500019073,2.62802433968,1.40304994583,2.44900488853,0.202195540071,2.88879990578,2.06961989403,2.67917013168,2.13203859329,0.424767971039,0.883899986744,1.78919994831,1.0185854435,1.25182497501,1.82243800163,0.0593430995941,3.11345291138,1.04567706585,2.72562122345,2.54413843155,1.64705193043,-0.129167839885,0.658539652824,-0.577091693878,0.81592220068,1.36732125282,0.028409793973,4.33116340637,3.54808807373,2.70563149452,0.869603395462,0.0806868076324,-0.806032776833,-0.743026673794,0.589469194412,-0.564832925797,3.26060056686,1.74889755249,-0.324398815632,0.329700797796,-0.163026303053,0.946802735329,0.749707698822,-0.0626666545868,-0.709886908531,2.09897756577,2.24091243744,0.899463057518,-0.170352995396,0.446929454803,-0.781042158604,0.173442929983,0.0788574069738,-0.764325499535
23326,-3.95239973068,-5.0631980896,-6.23167991638,-5.86894178391,-7.08829021454,-6.39680671692,-3.1463508606,-2.62439990044,-10.0,-3.84634995461,-5.08054542542,-2.47951841354,-4.271900177,-6.88145685196,-8.7290058136,-3.10122132301,-2.78975105286,0.0263999998569,-2.82795000076,-0.642363071442,-0.878409981728,-4.9063577652,-3.3557934761,-4.48504972458,-1.2991591692,-2.04457473755,-0.948991537094,0.383452296257,-0.108152523637,-0.895385503769,0.799185037613,-0.991338789463,-0.721434950829,0.151547342539,-8.75331115723,-7.62582826614,-5.55028247833,-4.15990018845,-0.568866729736,-0.544214010239,-0.906997561455,-0.542720079422,-1.14580464363,-1.59310519695,0.326732426882,0.813431501389,0.777433991432,1.17889034748,0.0487131252885,0.790332794189,0.174833327532,0.756809234619,-4.89039945602,-4.12322711945,-2.33370828629,-0.660643160343,0.393974870443,0.471610933542,0.270693600178,0.0615363493562,0.350285410881
10972,0.997300028801,-0.250954002142,-1.11343598366,0.838739156723,-1.16633343697,2.31665825844,0.572019696236,1.23679995537,-0.460339993238,-0.605099976063,0.302038311958,1.66211676598,-1.11424994469,-0.395225346088,-0.714067399502,0.459600508213,0.659772157669,-0.493099987507,0.808099985123,1.25275611877,0.0462745428085,0.445675939322,2.19709086418,0.155375748873,1.64702880383,-0.227957814932,1.48567175865,1.62030136585,1.44862794876,-0.309459835291,-0.483467757702,-1.17939376831,0.463767886162,0.322707653046,0.389759778976,-0.46532791853,-0.503846406937,0.0394201427698,0.30515614152,-2.554936409,-0.538056254387,-0.0961927846074,-0.379934221506,0.276558429003,0.869126319885,0.348248392344,0.359220355749,0.0984513089061,-0.498028695583,0.750615119934,0.22840000689,0.96075707674,-0.011858664453,-0.394897460938,0.527288198471,-0.294879972935,0.792850375175,-0.643444299698,-0.0264374054968,-0.4900406003,0.448847413063
10523,-0.94914996624,0.859356880188,-1.97620308399,-2.66995930672,-0.927910804749,0.610713362694,-0.408437490463,3.20420002937,-4.83147525787,-1.80169999599,-0.216026559472,0.0241023004055,0.0907000005245,-1.95737302303,-3.21605658531,-1.82194900513,1.3599717617,-0.0505000017583,0.4674000144,0.865876913071,0.0522387623787,0.793460845947,-0.0691793560982,-0.783622682095,1.19017589092,3.16191959381,0.475037395954,-0.0351534709334,-0.202127829194,0.863427996635,-0.379634410143,1.08705711365,0.618084907532,0.145367860794,-1.08334445953,-0.589070260525,-1.88157427311,-2.0911283493,-0.545432150364,-1.35184705257,-0.729314923286,0.571014821529,-0.685920417309,0.303309202194,-0.0517400950193,-0.0766296163201,-0.310264497995,1.27057409286,-0.0711843967438,0.625797152519,-0.223466664553,0.166324421763,-2.91943597794,-1.35559093952,-0.954843878746,-1.0930492878,-0.136021435261,0.151629835367,0.131102353334,0.0779596716166,-0.310139536858
79090,-0.173999994993,4.04921960831,-0.824474692345,3.45492053032,0.84590446949,2.69761371613,-0.000219792127609,0.517199993134,3.18261289597,0.186549991369,1.95637631416,1.42060279846,0.268550008535,2.42038321495,2.7227165699,4.39749288559,0.16247856617,0.508700013161,2.30494999886,1.99273192883,0.0423703640699,-0.0659513548017,-0.569145083427,0.298338770866,-0.258820265532,4.27577018738,1.82117629051,0.272439718246,-0.357669115067,0.498553931713,0.299456477165,0.944946289062,0.111137121916,0.0679685473442,1.52940154076,0.0915514230728,1.62091064453,0.670106768608,-0.590674877167,0.480624824762,-1.09615302086,-0.475724577904,-0.665110707283,2.19679880142,1.80627512932,0.384518921375,0.0146266669035,-0.256557196379,0.651499032974,-0.205061987042,0.255933344364,-0.628245353699,1.80986511707,1.93075597286,0.993956506252,0.782703876495,-0.330193132162,1.24248600006,0.509931862354,0.827525258064,-0.738726437092
27032,-1.44314992428,-2.18053483963,-0.479978471994,2.66456270218,0.595620393753,1.50730574131,-0.081587061286,-2.53469991684,2.10628437996,-1.43254995346,0.633848190308,-0.747919023037,-1.03099989891,-0.9157512784,-0.229149207473,0.343745589256,-0.759879350662,-1.25689995289,-0.0300500094891,0.278542727232,-0.58886474371,0.0773223340511,1.81669700146,-0.934787333012,-1.30684399605,-1.98979175091,-1.34756588936,0.986515581608,0.00731226056814,-0.250395178795,0.630404174328,-0.83178293705,-0.2531940341,-0.11656934768,-1.2533621788,0.0933916568756,-0.327837496996,-0.691781401634,0.126932233572,0.419579058886,0.104270644486,0.0164688229561,0.164026275277,-0.595892906189,-0.719065308571,-0.456550568342,0.362363100052,-0.803193926811,0.122471034527,0.832440316677,0.282933354378,0.0169621799141,-0.270277202129,-0.0787208080292,-0.127724260092,0.275047928095,-0.868087410927,-0.716779112816,-0.335321009159,0.44955933094,0.642976522446
9097,0.0860999971628,2.22736573219,0.822580575943,1.63574957848,-0.21475957334,-0.0204493161291,-1.5919469595,0.701900005341,1.29850542545,2.11284995079,1.15510487556,1.72473216057,-0.0678500235081,0.499545454979,1.5062276125,5.08639001846,0.570832014084,-1.42569994926,0.105700001121,1.93521761894,-0.202986299992,0.859767854214,1.73183000088,-0.662168979645,0.920259714127,-0.990164637566,-0.980896472931,-0.310513019562,-0.446273088455,0.327297866344,0.556707024574,0.183607727289,0.291477769613,-0.131467342377,0.0445727035403,0.0772362202406,-0.71356356144,0.151193186641,0.393715918064,0.188091143966,-0.179088622332,-0.287294894457,-0.163129866123,0.320502251387,0.278017103672,-0.169068664312,0.156934678555,-0.147506564856,1.18191444874,-0.992020905018,0.946233391762,-0.619418025017,0.250550687313,-0.0883316099644,0.207098096609,0.209926337004,-0.890308916569,0.133742764592,-0.223472684622,0.792361795902,0.246644556522
10513,1.89429998398,1.57228899002,-0.00240790261887,3.7100110054,0.139435648918,-0.907625198364,-0.826026022434,6.00880002975,2.0295984745,0.25024998188,1.35255098343,0.326364576817,3.17255020142,2.48503088951,1.63443624973,1.65864729881,-0.00426578521729,-0.33599999547,0.731050014496,0.103713810444,0.0447303280234,1.05894708633,0.374097913504,0.0493899285793,3.21569871902,3.91617918015,-1.02866995335,-0.45257204771,-0.329645186663,-0.444368362427,0.559746563435,-1.78259825706,-0.383032143116,-1.00654006004,2.33500099182,2.84089207649,1.49817168713,0.919576644897,0.280172139406,-0.331787079573,0.148352608085,-0.494015455246,-0.375424772501,2.49379277229,2.67039370537,1.32108712196,0.132359564304,0.137248069048,0.198712095618,0.456375449896,0.738200008869,0.727873921394,0.904700398445,1.25379765034,1.2520917654,1.04218792915,0.31733751297,-1.13872647285,-0.0238084159791,-0.107485212386,0.12906755507
