rid,CRCGN001_HA1E_6H:BRD-K88145757-001-01-6:10,CRCGN001_HA1E_24H:BRD-K88145757-001-01-6:10
9847,-2.64165735245,-2.78579998016
51021,-0.892819464207,-6.1670498848
8996,1.00602173805,3.00239992142
7376,2.09840679169,3.65590000153
5357,-1.22665631771,1.86465001106
56940,0.198950216174,0.136099994183
6195,0.424640119076,-1.89604997635
1633,-2.87101793289,-2.87125015259
23321,0.391288995743,1.516299963
51160,0.173490062356,2.10835003853
55604,1.29788279533,3.55464982986
2063,1.08241033554,-4.34469985962
54512,-0.18240275979,-0.726999998093
9124,2.21464943886,4.60659980774
79174,0.925095617771,1.14490008354
23223,0.95133036375,2.4998998642
39,1.67173433304,2.85904979706
57215,2.63756752014,1.62124991417
1052,1.32922232151,2.75075006485
23139,1.56925344467,-0.300049990416
79947,3.07362055779,3.73369979858
4616,0.0576406866312,0.604099988937
9710,0.513393878937,1.77340006828
6990,-2.10201001167,1.2540999651
29082,0.477424710989,0.817849993706
9670,0.0408776812255,-3.24039983749
81533,1.44748878479,3.26655006409
10525,0.484051585197,-4.35820007324
2353,1.39860451221,3.48250007629
57192,0.685340702534,-0.478100001812
3398,-2.22655773163,-3.56345009804
3775,1.3686580658,1.79839992523
26064,0.0884262919426,0.977400004864
29103,1.42613935471,2.42705011368
3206,-1.46958589554,-2.65715003014
1500,0.791316866875,2.09284996986
7690,0.679892897606,1.70759999752
29911,0.457241296768,0.780099987984
2064,0.0731009691954,-0.243649959564
65123,-0.2056812644,1.25320005417
5986,1.0114467144,2.34759998322
85377,-1.24488830566,-3.00935006142
9903,0.224730953574,-2.45009994507
7088,-1.61667025089,-3.0109500885
22796,-2.626755476,-3.00885009766
51116,0.173293143511,1.58819997311
54442,-0.387556910515,-1.68815004826
10695,0.291493058205,-0.703849971294
102,1.25400054455,4.37389993668
965,0.436605423689,-0.0322499983013
3800,0.864458441734,8.53050041199
10362,-0.714328587055,-4.56484985352
5300,-0.30994284153,-1.14829993248
8270,0.886766195297,-2.51130008698
27242,0.57822906971,2.3343501091
9928,-2.59124588966,-3.25055003166
1534,0.8717674613,3.04835009575
5654,1.99725580215,2.69924998283
10810,-0.00622516870499,1.00590002537
7105,-2.26338934898,-1.71239995956
23014,0.338698446751,0.755299985409
55012,-0.795253753662,-3.43405008316
2887,-0.233013689518,1.11540007591
9183,0.044381916523,1.64844989777
11151,0.855631411076,1.77960002422
7511,-0.137514919043,-2.52250003815
10046,1.97971844673,2.87949991226
1829,0.0361665487289,-1.15070009232
11000,0.552261054516,1.30690002441
976,0.745699167252,2.0407500267
3597,0.320865243673,1.22724997997
178,1.02806890011,4.59469985962
2625,1.68193793297,6.54635000229
6119,-1.20841515064,-1.01690006256
26136,0.221976459026,0.00170000002254
6697,0.309656232595,0.6929500103
5971,2.83931732178,4.8888001442
22934,-4.04783344269,-1.89634990692
9289,2.3904337883,3.09450006485
4931,1.04770171642,0.900900006294
4200,-0.748547017574,5.41209983826
93594,-1.00527381897,1.43729996681
5982,0.0972917452455,0.104700013995
26520,-2.24753808975,-5.66024971008
4998,0.147668376565,0.866249978542
10038,-1.63012480736,-1.49924993515
60493,-1.79840517044,-1.21844995022
51495,-0.623384594917,2.55275011063
4482,2.04321503639,1.91435003281
23224,-1.07872128487,2.07035017014
9690,-4.34652996063,-2.48175001144
80212,-0.739518761635,-1.81764996052
29928,0.408909499645,-0.88094997406
22809,1.66027593613,3.22515010834
50814,0.400059789419,-4.65549993515
55256,0.159165710211,0.234600007534
56997,0.263093113899,-0.6507999897
81544,1.61341130733,2.37160015106
6894,-2.75995445251,-4.97150039673
64080,-0.150787472725,1.10039997101
55818,1.10724937916,2.71414995193
637,0.70609921217,1.03219997883
22823,-1.95961904526,-1.87569999695
5287,1.68669271469,3.27120018005
91137,-1.77641808987,-1.68114995956
23097,-1.92043828964,-0.50594997406
9851,1.17739343643,2.16895008087
23522,0.264600157738,2.40520000458
1123,0.867249250412,1.78279995918
5603,1.61590373516,5.75890016556
51569,-1.39662480354,0.733300030231
55699,-3.06258010864,-3.43770003319
2624,-0.102811977267,-0.380549997091
8204,-1.00025975704,2.27935004234
9133,-2.2209072113,-3.33995008469
10921,-2.18559193611,-5.32600021362
51742,-2.53251600266,-2.35949993134
2954,2.48058485985,1.28355002403
27244,0.223625600338,2.06675004959
23013,-0.789851844311,-1.31529998779
8050,0.692235648632,2.17700004578
79961,3.08559012413,5.48234987259
2017,1.21649825573,-1.27594995499
55148,-2.30575251579,-4.15089988708
960,0.350298166275,1.12269997597
10451,1.81949412823,5.86960029602
57406,1.09332847595,2.11919999123
51719,-0.63356256485,-0.241000026464
7074,-1.29828929901,0.293500006199
10059,-0.682281732559,0.417100012302
51071,-1.3080496788,1.50034999847
5796,0.213194042444,2.32795000076
55008,3.65102362633,2.55774998665
23597,-1.16404545307,-4.03900003433
8869,2.13467049599,3.99640011787
8727,0.129538923502,0.710099995136
63874,2.26599669456,7.61374998093
8821,2.93693757057,1.183349967
57178,0.382093906403,1.82680010796
5468,2.00064849854,2.95799994469
10557,0.0952023640275,-2.62480020523
831,0.425339192152,0.958999991417
9531,0.402400672436,-1.61724996567
2767,0.184313610196,-3.57995009422
1861,1.71827089787,4.00594997406
10165,-1.7336230278,-0.887249946594
7106,0.710568130016,-2.89165019989
2908,0.688307344913,1.91484999657
57761,-0.327013045549,0.307899981737
23338,1.07099926472,1.98004996777
7852,1.48174870014,2.37744998932
55033,-1.00968289375,-0.19365003705
57019,1.21136617661,0.660349965096
91949,1.02543151379,1.27684998512
84617,0.0599841289222,-1.23325002193
25,0.390889167786,0.923400044441
899,-0.355701327324,-1.73724997044
79850,-1.02996039391,-0.34399998188
51466,-0.644262969494,-1.90109992027
2852,1.70489692688,3.89925003052
55837,-0.4804276824,5.04419994354
2131,0.0109945461154,0.136700004339
5427,-0.746149301529,-3.51130008698
25966,1.04656910896,2.19140005112
55608,-1.67549645901,0.0989499688148
1662,-1.61928081512,-1.19260001183
9702,0.549574136734,0.0144999623299
11031,0.82438313961,2.29094982147
10057,0.777688264847,0.905650019646
5985,-2.3623893261,-2.15009999275
3280,1.53410565853,0.771900057793
55958,1.69638085365,0.705350041389
51465,0.959301114082,1.23944997787
2542,-0.537614941597,-3.44024991989
10641,0.77975487709,1.31490004063
11137,0.524421274662,0.23109999299
9842,0.886839926243,1.19225001335
10493,-0.921641588211,-2.82140016556
10112,-0.760705411434,-1.4156999588
1001,0.913920402527,0.821999967098
23635,1.0702174902,0.99120002985
29916,0.0835130736232,2.76579999924
2810,0.978828430176,0.818750023842
5993,-0.406829029322,-0.577450037003
11142,-0.0691682696342,2.15680003166
79187,0.470088362694,0.474100023508
51382,-2.9823539257,-1.82575011253
8318,0.426559090614,-3.06634998322
9695,0.214896127582,0.705700039864
9712,1.42308449745,2.60214996338
64943,0.134396180511,-0.0982000082731
9738,0.529578983784,0.961950004101
6793,0.995591402054,0.236199989915
7358,0.806116998196,1.58340001106
58472,1.29387569427,4.17939996719
50865,0.87681299448,0.689399957657
23200,1.109126091,3.23075008392
51293,-0.454362809658,-5.6046500206
10962,0.1841481179,-0.392149984837
10153,0.520408689976,-0.79365003109
874,0.277764737606,-0.235550001264
