rid,CPC006_A375_6H:BRD-K88510285-001-01-2:0.04,CPC006_A375_24H:BRD-K88510285-001-01-2:0.04,CPC006_A549_6H:BRD-K88510285-001-01-2:0.04,CPC006_A549_24H:BRD-K88510285-001-01-2:0.04,CPC006_A673_6H:BRD-K88510285-001-01-2:0.04,CPC006_AGS_6H:BRD-K88510285-001-01-2:0.04,CPC006_CL34_6H:BRD-K88510285-001-01-2:0.04,CPC006_CORL23_6H:BRD-K88510285-001-01-2:0.04,CPC006_COV644_6H:BRD-K88510285-001-01-2:0.04,CPC006_DV90_6H:BRD-K88510285-001-01-2:0.04,CPC006_EFO27_6H:BRD-K88510285-001-01-2:0.04,CPC006_HA1E_6H:BRD-K88510285-001-01-2:0.04,CPC006_HA1E_24H:BRD-K88510285-001-01-2:0.04,CPC006_HCC15_6H:BRD-K88510285-001-01-2:0.04,CPC006_HCC515_6H:BRD-K88510285-001-01-2:0.04,CPC006_HCC515_24H:BRD-K88510285-001-01-2:0.04,CPC006_HCT116_6H:BRD-K88510285-001-01-2:0.04,CPC006_HEC108_6H:BRD-K88510285-001-01-2:0.04,CPC006_HEPG2_6H:BRD-K88510285-001-01-2:0.04,CPC006_HT115_6H:BRD-K88510285-001-01-2:0.04,CPC006_HT29_6H:BRD-K88510285-001-01-2:0.04,CPC006_HT29_24H:BRD-K88510285-001-01-2:0.04,CPC006_JHUEM2_6H:BRD-K88510285-001-01-2:0.04,CPC006_LOVO_6H:BRD-K88510285-001-01-2:0.04,CPC006_MCF7_6H:BRD-K88510285-001-01-2:0.04,CPC006_MCF7_24H:BRD-K88510285-001-01-2:0.04,CPC006_MDST8_6H:BRD-K88510285-001-01-2:0.04,CPC006_NCIH1694_6H:BRD-K88510285-001-01-2:0.04,CPC006_NCIH1836_6H:BRD-K88510285-001-01-2:0.04,CPC006_NCIH2073_6H:BRD-K88510285-001-01-2:0.04,CPC006_NCIH508_6H:BRD-K88510285-001-01-2:0.04,CPC006_NCIH596_6H:BRD-K88510285-001-01-2:0.04,CPC006_NOMO1_6H:BRD-K88510285-001-01-2:0.04,CPC006_OV7_6H:BRD-K88510285-001-01-2:0.04,CPC006_PC3_6H:BRD-K88510285-001-01-2:0.04,CPC006_PL21_6H:BRD-K88510285-001-01-2:0.04,CPC006_RMGI_6H:BRD-K88510285-001-01-2:0.04,CPC006_RMUGS_6H:BRD-K88510285-001-01-2:0.04,CPC006_SKLU1_6H:BRD-K88510285-001-01-2:0.04,CPC006_SKM1_6H:BRD-K88510285-001-01-2:0.04,CPC006_SKMEL1_6H:BRD-K88510285-001-01-2:0.04,CPC006_SKMEL28_6H:BRD-K88510285-001-01-2:0.04,CPC006_SNGM_6H:BRD-K88510285-001-01-2:0.04,CPC006_SNU1040_6H:BRD-K88510285-001-01-2:0.04,CPC006_SNUC4_6H:BRD-K88510285-001-01-2:0.04,CPC006_SNUC5_6H:BRD-K88510285-001-01-2:0.04,CPC006_SW480_6H:BRD-K88510285-001-01-2:0.04,CPC006_SW620_6H:BRD-K88510285-001-01-2:0.04,CPC006_SW948_6H:BRD-K88510285-001-01-2:0.04,CPC006_T3M10_6H:BRD-K88510285-001-01-2:0.04,CPC006_THP1_6H:BRD-K88510285-001-01-2:0.04,CPC006_TYKNU_6H:BRD-K88510285-001-01-2:0.04,CPC006_U937_6H:BRD-K88510285-001-01-2:0.04,CPC006_VCAP_6H:BRD-K88510285-001-01-2:0.04,CPC006_VCAP_24H:BRD-K88510285-001-01-2:0.04,CPC006_WSUDLCL2_6H:BRD-K88510285-001-01-2:0.04,MUC.CP005_MCF7_6H:BRD-K88510285-001-01-2:50,MUC.CP005_MCF7_6H:BRD-K88510285-001-01-2:16.6667,MUC.CP005_MCF7_6H:BRD-K88510285-001-01-2:5.5556,MUC.CP005_MCF7_6H:BRD-K88510285-001-01-2:1.8519,MUC.CP005_MCF7_24H:BRD-K88510285-001-01-2:50,MUC.CP005_MCF7_24H:BRD-K88510285-001-01-2:16.6667,MUC.CP005_MCF7_24H:BRD-K88510285-001-01-2:5.5556,MUC.CP005_MCF7_24H:BRD-K88510285-001-01-2:1.8519,RAD001_A549_6H:BRD-K50691590-001-01-4:10,RAD001_A549_6H:BRD-K50691590-001-01-4:3.3333,RAD001_A549_6H:BRD-K50691590-001-01-4:1.1111,RAD001_A549_6H:BRD-K50691590-001-01-4:0.3704,RAD001_A549_6H:BRD-K50691590-001-01-4:0.1235,RAD001_A549_6H:BRD-K50691590-001-01-4:0.0412,RAD001_A549_6H:BRD-K50691590-001-01-4:0.0137,RAD001_A549_6H:BRD-K50691590-001-01-4:0.0046,RAD001_A549_6H:BRD-K50691590-001-01-4:0.0015,RAD001_HCC515_6H:BRD-K50691590-001-01-4:10,RAD001_HCC515_6H:BRD-K50691590-001-01-4:3.3333,RAD001_HCC515_6H:BRD-K50691590-001-01-4:1.1111,RAD001_HCC515_6H:BRD-K50691590-001-01-4:0.3704,RAD001_HCC515_6H:BRD-K50691590-001-01-4:0.1235,RAD001_HCC515_6H:BRD-K50691590-001-01-4:0.0412,RAD001_HCC515_6H:BRD-K50691590-001-01-4:0.0137,RAD001_HCC515_6H:BRD-K50691590-001-01-4:0.0046,RAD001_HCC515_6H:BRD-K50691590-001-01-4:0.0015,RAD001_MCF7_6H:BRD-K50691590-001-01-4:10,RAD001_MCF7_6H:BRD-K50691590-001-01-4:3.3333,RAD001_MCF7_6H:BRD-K50691590-001-01-4:1.1111,RAD001_MCF7_6H:BRD-K50691590-001-01-4:0.3704,RAD001_MCF7_6H:BRD-K50691590-001-01-4:0.1235,RAD001_MCF7_6H:BRD-K50691590-001-01-4:0.0412,RAD001_MCF7_6H:BRD-K50691590-001-01-4:0.0137,RAD001_MCF7_6H:BRD-K50691590-001-01-4:0.0046,RAD001_MCF7_6H:BRD-K50691590-001-01-4:0.0015,RAD001_MCF7_24H:BRD-K50691590-001-01-4:10,RAD001_MCF7_24H:BRD-K50691590-001-01-4:3.3333,RAD001_MCF7_24H:BRD-K50691590-001-01-4:1.1111,RAD001_MCF7_24H:BRD-K50691590-001-01-4:0.3704,RAD001_MCF7_24H:BRD-K50691590-001-01-4:0.1235,RAD001_MCF7_24H:BRD-K50691590-001-01-4:0.0412,RAD001_MCF7_24H:BRD-K50691590-001-01-4:0.0137,RAD001_MCF7_24H:BRD-K50691590-001-01-4:0.0046,RAD001_MCF7_24H:BRD-K50691590-001-01-4:0.0015,RAD001_PC3_6H:BRD-K50691590-001-01-4:10,RAD001_PC3_6H:BRD-K50691590-001-01-4:3.3333,RAD001_PC3_6H:BRD-K50691590-001-01-4:1.1111,RAD001_PC3_6H:BRD-K50691590-001-01-4:0.3704,RAD001_PC3_6H:BRD-K50691590-001-01-4:0.1235,RAD001_PC3_6H:BRD-K50691590-001-01-4:0.0412,RAD001_PC3_6H:BRD-K50691590-001-01-4:0.0137,RAD001_PC3_6H:BRD-K50691590-001-01-4:0.0046,RAD001_PC3_6H:BRD-K50691590-001-01-4:0.0015,RAD001_PC3_24H:BRD-K50691590-001-01-4:10,RAD001_PC3_24H:BRD-K50691590-001-01-4:3.3333,RAD001_PC3_24H:BRD-K50691590-001-01-4:1.1111,RAD001_PC3_24H:BRD-K50691590-001-01-4:0.3704,RAD001_PC3_24H:BRD-K50691590-001-01-4:0.1235,RAD001_PC3_24H:BRD-K50691590-001-01-4:0.0412,RAD001_PC3_24H:BRD-K50691590-001-01-4:0.0137,RAD001_PC3_24H:BRD-K50691590-001-01-4:0.0046,RAD001_PC3_24H:BRD-K50691590-001-01-4:0.0015,CPC006_H1299_6H:BRD-K88510285-001-01-2:0.04,CPC006_RKO_6H:BRD-K88510285-001-01-2:0.04
1282,-0.544482469559,-3.56747317314,-0.551069021225,1.82651972771,3.35784983635,0.378749996424,0.22650000453,0.23219999671,-0.932999968529,-0.152350008488,-1.06375002861,-0.588113963604,-3.91217827797,-1.68016052246,-2.11728191376,-0.49170550704,0.10119998455,-0.878745079041,0.11763933301,-0.587400019169,0.41241261363,2.90032720566,-1.95405006409,0.926499962807,0.167923390865,1.42873418331,-2.49524998665,0.694800019264,-0.321150004864,-0.811949968338,0.089699998498,0.551699995995,0.733250021935,-0.814450025558,0.156919077039,0.562449991703,-0.804000020027,-2.99245023727,-2.45105004311,1.29850006104,-0.905300021172,0.949800014496,-1.9742000103,-1.10074996948,0.142749994993,-0.0859000086784,0.210800006986,0.0302304401994,0.882514297962,-1.07239997387,-0.887288808823,1.29314994812,-0.705399990082,-0.558662354946,1.62918281555,2.03874993324,-0.427809715271,-0.153056591749,-0.278532087803,-0.122594580054,0.552828073502,1.23912549019,2.41090011597,-0.0431672781706,-1.90083253384,-1.64443778992,-1.77922165394,-2.09827899933,-1.34995245934,-1.37323665619,-0.574643194675,-0.0796541571617,-0.116958469152,-0.781675934792,-1.92578208447,-0.962451040745,0.158370584249,-0.72310680151,-0.76442939043,0.421700328588,1.12202239037,0.258766263723,0.810649991035,0.337700009346,0.331650018692,0.138799995184,-0.442900002003,-0.539649963379,-0.990499973297,0.132349997759,-0.497099995613,-1.00650000572,-1.24310004711,-0.118600003421,0.0430999994278,-0.421299993992,-2.21819996834,-1.04130005836,-0.534699976444,0.115599997342,2.28204989433,0.534250020981,0.272450000048,-0.333900004625,0.620999991894,0.396349996328,-0.154499992728,-0.709849953651,-0.602800011635,1.15769994259,0.0623000003397,-0.46360000968,-3.54239988327,0.111900001764,-0.343300014734,-0.2662999928,1.4321000576,0.692700028419,-0.419099986553,-0.630750000477
3383,2.31474304199,0.490008890629,0.923597037792,1.03068065643,0.222699999809,-0.147350013256,1.48025000095,-0.782450020313,-0.483049988747,-0.391200006008,0.363799989223,0.134098783135,0.027066424489,0.151656121016,0.807397723198,8.977643013,-0.22990000248,0.232270002365,-0.149723663926,0.881900012493,-0.739088714123,1.46722662449,1.65324997902,1.1955499649,0.437710136175,2.31048107147,-0.76810002327,0.809949994087,-0.972149968147,0.402150034904,0.579800009727,1.93704998493,0.928000032902,-0.0327999964356,1.0657787323,0.259499996901,-0.533899962902,1.14017891884,1.02454996109,-1.10374999046,1.17460000515,-1.76185011864,0.677850008011,0.0819500014186,0.743550002575,-0.842949986458,-2.20315003395,1.06429564953,0.903561115265,1.09719991684,-1.70038747787,1.75615000725,0.633199989796,-0.441234648228,5.11321020126,-2.02659988403,6.53722906113,-0.16143861413,3.44000959396,3.45090556145,3.3880610466,0.670036017895,5.59845018387,0.400586217642,-0.281052708626,0.841878652573,-0.0649738013744,0.600796878338,-0.143507689238,0.677285611629,-0.167131111026,-0.0525267124176,-0.477177739143,3.40487504005,2.29404830933,0.98274731636,1.41195785999,1.08162021637,1.71362280846,1.29331576824,0.296714603901,0.239449858665,2.55245018005,-0.042799949646,1.62329995632,2.21204996109,0.530499994755,0.77009999752,0.415849983692,1.17500007153,0.0894000008702,1.3071000576,1.27970004082,0.0256999991834,1.79349994659,0.119000002742,1.22930002213,-0.410199999809,0.30529999733,-1.20220005512,0.386449992657,2.01834988594,1.81360006332,5.46215009689,1.02230000496,1.45620000362,1.04289996624,-0.251650005579,-0.434500008821,10.0,9.92940044403,0.0181000009179,0.442299991846,0.0,0.0,1.27520000935,-0.0531000010669,-0.427799999714,-1.52894997597,-0.558350026608
727,0.443361759186,4.8076505661,-0.836082458496,-1.63981938362,-0.497500002384,1.0896999836,0.27120000124,0.725800037384,0.00819998979568,-1.09014999866,0.78979998827,-0.27531889081,2.02359557152,0.705261826515,-0.139349266887,-2.61813640594,0.214299976826,-0.11101167649,-0.01297705248,-0.771899998188,-0.024610966444,3.54540324211,1.72125005722,0.895049989223,1.11178338528,-3.28615403175,3.06964993477,0.898699998856,0.213550001383,2.09854984283,0.522499978542,2.59214997292,-0.764600038528,0.261099994183,0.0907172039151,2.21624994278,-0.105800017715,0.265719622374,0.745900034904,1.32679998875,2.2037498951,1.43645000458,-0.0577499866486,0.297100007534,0.384100019932,-0.0172000229359,0.467500001192,0.847877502441,0.954409122467,-0.324950009584,-0.430437892675,0.878049969673,-0.851750016212,-1.31930613518,-0.326043277979,1.84329998493,3.57170557976,0.842327833176,1.63197827339,1.28168904781,0.794431746006,0.117090076208,0.61109995842,0.24877589941,-0.569133222103,-1.00925207138,-1.12448334694,-0.789339959621,-1.29932105541,-1.29791045189,-1.88914108276,-0.658738732338,-0.154367476702,-0.963551521301,-1.19626879692,-1.56589782238,-1.82357263565,-0.485229462385,-0.0750913619995,-0.655052304268,0.219777584076,-0.0260114073753,1.23275005817,0.696950018406,-0.553099989891,0.360399991274,0.0253499895334,-0.458750009537,0.457349985838,-0.531349956989,-0.823799967766,0.289900004864,0.163100004196,1.03209996223,-0.29469999671,-0.848599970341,0.0847000032663,-1.55009996891,0.00930000003427,0.769900023937,1.80634999275,0.664600014687,0.677100002766,1.54495000839,1.53984999657,0.76115000248,-0.0778500139713,-0.199000015855,0.817349970341,0.182500004768,0.449699997902,0.48710000515,0.162300005555,-0.674499988556,-0.77380001545,-0.47310000658,-1.16159999371,-0.555000007153,-0.754199981689,-0.551900029182
4792,2.19491696358,-1.90230882168,0.883864462376,-1.31376123428,0.185899987817,-0.617200016975,-0.201900005341,-0.407099992037,-1.12405002117,-3.38280010223,-0.851300001144,-0.435506701469,-2.70272445679,1.73186516762,3.2017416954,4.5777554512,-0.621999979019,-1.32587575912,-0.0921053886414,-1.00929999352,-0.799811005592,0.955417513847,-0.828949987888,0.0611999928951,-1.84649407864,-1.70061397552,-1.702450037,0.121050000191,-1.48969995975,-1.80815005302,2.92230010033,4.61845016479,-0.940950036049,-0.633000016212,2.30744028091,-2.18470001221,-2.42849993706,3.24846220016,2.55999994278,1.33859992027,0.180700004101,-0.681149959564,-1.5271999836,-0.971550047398,-3.42379999161,0.610550045967,-1.86614990234,-0.213602393866,-3.70057225227,0.740200042725,-2.90193271637,-0.150250002742,-0.971449971199,0.552239894867,4.02882528305,-3.19409990311,-8.07671642303,-8.4810590744,-6.97313976288,-4.81224536896,-2.53180742264,-2.46646952629,-3.1181499958,-2.08106374741,-3.43757534027,-2.4529132843,-0.877925515175,0.250385344028,1.05380618572,1.50905930996,4.32537174225,3.76671457291,1.04500746727,-0.924766540527,-0.0812440216541,0.611096084118,2.33671665192,3.05786657333,3.2472512722,1.95026314259,0.335125923157,0.522094786167,-4.59864997864,-4.20965003967,-2.92355012894,-2.22149991989,-1.83934998512,-0.405900001526,-0.559199988842,-0.500050008297,0.901649951935,-4.60629987717,-3.85850000381,-7.11369991302,-2.08159995079,-0.94010001421,-0.102600000799,0.14390000701,0.6875,-0.275299996138,-2.74950003624,-1.80260002613,-1.37489998341,-0.0654500126839,1.08859992027,2.12059998512,2.41440010071,0.931699991226,-0.0315999984741,-1.06029999256,-3.24749994278,-0.774800002575,-0.0430999994278,1.05610001087,2.62389993668,2.73460006714,1.90590000153,-0.0348999984562,-0.170399993658,-0.271849989891
4794,0.31981575489,2.96745872498,0.44568413496,0.637382745743,-0.928449988365,0.113550007343,0.658550024033,-0.419550001621,-0.420749992132,-0.876399993896,-0.460050016642,-0.772074222565,1.23869550228,0.651109755039,1.17200183868,2.95738387108,-0.726499974728,-1.03515446186,0.873886585236,0.0318999998271,-0.230362921953,2.84022092819,0.56014996767,-0.48734998703,1.53071773052,0.562828779221,1.98335003853,0.47135001421,0.931749999523,0.320950001478,0.984200000763,1.37989997864,-0.171799987555,0.153300002217,-0.183525770903,-0.224650010467,-0.377799987793,0.110062882304,2.50999999046,0.186499983072,-0.300199985504,0.797399997711,0.47234994173,0.200599998236,-0.151199996471,-0.73869997263,-0.0922499969602,0.0389602594078,0.948925375938,0.548650026321,-3.38268637657,0.355899989605,-1.91135001183,0.526200115681,1.9228605032,0.185850024223,-0.529908061028,-0.246312052011,0.144916310906,0.381671905518,0.144213572145,0.958478689194,0.4646499753,0.437467068434,-1.52801442146,-0.024376064539,-0.729666471481,-0.428313016891,-0.284946024418,-0.324463188648,-0.153613746166,-0.550030946732,-1.40918946266,-0.379062473774,0.444915801287,0.182147830725,-0.25145944953,0.279730468988,-0.00536527484655,-0.284207999706,-0.994335532188,-1.19272613525,1.40824997425,1.64689993858,0.703799962997,1.57939994335,0.504249989986,-0.368450015783,-0.61804997921,0.383450031281,-0.296000003815,0.919099986553,-0.182099997997,0.432500004768,0.449699997902,-0.25720000267,-0.688000023365,-1.04110002518,0.0109000001103,0.402000010014,0.546400010586,0.76265001297,0.689549982548,1.2118999958,0.212800011039,0.764649987221,-0.221550002694,1.56970000267,0.677900016308,0.102399997413,1.59660005569,0.655799984932,0.44089999795,-0.273900002241,-0.705500006676,0.102399997413,-1.53410005569,-1.36720001698,-1.32819998264,-0.6929500103
902,-1.06721651554,0.870664417744,-0.574524402618,1.2097979784,1.09850001335,0.20624999702,1.3667999506,-1.36450004578,-0.885150015354,-0.30965000391,-0.649899959564,0.41663813591,2.15543413162,1.02500021458,0.770996689796,-0.896034955978,0.956750035286,-0.497563838959,1.083745718,0.292699992657,0.37379014492,1.20391774178,1.34929990768,0.264499992132,-0.5303581357,0.843256950378,1.12170004845,1.5408000946,0.143000006676,-0.412349969149,1.59049999714,2.34270000458,-0.375900030136,0.808799982071,-0.852855086327,-0.212450012565,-0.190949991345,-0.566197931767,0.254999995232,-0.447750002146,-1.25574994087,0.0299000144005,-0.049099996686,0.159550011158,0.378549993038,0.372850000858,-0.821449995041,0.827197909355,1.38172864914,-0.404599994421,-0.0569196641445,0.514850020409,-0.0947500020266,-0.346304178238,1.23657572269,1.19354999065,-0.404654234648,0.580423653126,-0.416024893522,0.507537901402,-1.8505666256,-1.22042357922,0.523100018501,-0.647150456905,-0.0432182401419,1.13620209694,-0.376405268908,-0.430821239948,-0.536085605621,-0.418484866619,-1.72615814209,-0.500445246696,-0.816184222698,0.348491817713,-0.69724804163,-0.0750620961189,-1.51716804504,-0.0716195851564,-0.919445157051,0.0271551832557,-0.664527773857,-0.548692941666,1.53579998016,1.47154998779,-0.51709997654,-0.425900012255,-0.408150017262,-1.78850007057,-0.125650018454,0.914399981499,-0.161799997091,0.972999989986,-0.295800000429,0.00689999992028,-0.287000000477,-0.997300028801,-1.3111000061,-0.0912000015378,-0.634700000286,-0.966799974442,0.547600030899,0.990599989891,0.522449970245,-0.577349960804,-1.07464993,-0.513249993324,0.66479998827,-1.77355003357,1.7798500061,-2.77800011635,1.4579000473,0.289099991322,-1.0135999918,-3.49250006676,-2.6047000885,-0.695100009441,-2.48819994926,1.90429997444,-0.0402000024915,0.155049994588
8091,-2.63420438766,-4.85502243042,-2.11578249931,-0.0654571130872,-1.81865000725,-0.783149957657,-0.583500027657,-1.62934994698,-0.149149999022,0.408050000668,-0.893949985504,-0.816446185112,-0.16017369926,-2.24558734894,-1.81443202496,-1.86901021004,-0.693399965763,-0.823345422745,-3.0480196476,1.63510000706,-0.668830037117,-0.286213099957,-0.501999974251,0.87450003624,0.523461580276,0.405322432518,-4.96360015869,0.418499976397,-0.786549985409,-2.87604999542,-0.526199996471,1.69779992104,1.08165001869,-0.552199959755,-2.73151493073,-0.136849999428,-0.0218000039458,-1.5035507679,-1.14409995079,-2.95160007477,-1.09745001793,-0.851500034332,-2.01469993591,-3.31150007248,-2.45055007935,-0.995750010014,-1.47920000553,-2.21423149109,-2.7551112175,-2.46990013123,-0.806686282158,-1.94050002098,0.305700004101,-1.7714856863,-1.03758728504,0.35790002346,0.328057765961,0.575454294682,1.78622865677,0.314067304134,-0.27535071969,1.56911826134,0.397000014782,-0.33878237009,-1.85352635384,-1.90693116188,-2.02588176727,-2.31175494194,-1.17713427544,-1.55574059486,-1.47966456413,-0.795603275299,-0.682539880276,-0.664994478226,-1.11149668694,-0.987180709839,-1.64939665794,-1.66229772568,0.564567804337,-0.697327256203,-0.277111321688,0.702213585377,0.384599983692,1.65490007401,0.16614998877,0.0595500022173,-0.253549993038,0.204949975014,0.214200004935,0.344249993563,-0.312750011683,0.845799982548,2.50780010223,1.39250004292,0.813799977303,1.48230004311,0.428000003099,1.36419999599,-0.976400017738,-0.717599987984,-4.9235496521,-4.29390001297,-4.79969978333,-4.36240005493,-4.41954994202,-4.47364997864,-0.727349996567,-0.0185000002384,-2.30614995956,-1.07539999485,-2.76789999008,-1.12479996681,-0.825200021267,-1.82190001011,-2.41869997978,-2.34719991684,0.380800008774,-0.10000000149,-1.44634997845,1.31130003929
3486,-5.13040161133,-5.9822268486,-3.47322392464,-5.69150495529,0.564499974251,0.360899984837,0.453800022602,1.6359500885,-2.91599988937,-2.64330005646,-3.203799963,-2.87716913223,-8.31506919861,-1.60307121277,-0.549390792847,-2.17987465858,-0.276699990034,-3.27547502518,-0.0436119996011,-2.67580008507,-0.431788593531,1.28494000435,-1.8044500351,0.945299983025,0.13517716527,-0.649549484253,1.42455005646,-0.262400001287,-0.363449990749,-3.14625000954,-0.875,-3.6969499588,-0.868100047112,-1.55470001698,-2.90811562538,0.163499996066,-4.8467502594,0.00023511479958,-3.21460008621,0.508599996567,-1.38634991646,-1.97300004959,-1.14904999733,-5.73005008698,0.166449993849,2.48979997635,-1.85224997997,-0.606650233269,-1.54681408405,-1.33380007744,0.0950054898858,0.709250032902,0.0697000026703,1.2963643074,-1.36020421982,1.02824997902,-0.304305255413,1.26867628098,-0.578285574913,-1.13572311401,1.42781627178,1.8350777626,0.98039996624,1.28745889664,-1.43062973022,-3.59458971024,-1.97216725349,-3.09798932076,-3.42325639725,-2.60012030602,-1.96969592571,-0.00330913066864,-0.0994036197662,-1.93192386627,-1.42584121227,-1.17576348782,-1.49079179764,-1.36391091347,-1.72108530998,-0.574198007584,-0.679696798325,-0.615003824234,0.117700010538,-0.819750010967,-0.895349979401,0.0181499868631,-0.817050039768,-0.499300032854,-0.789149999619,-0.115700006485,-1.78305006027,-0.319099992514,-0.107000000775,-2.22029995918,0.542900025845,0.542900025845,-0.393299996853,-2.38150000572,0.170200005174,0.0212999992073,-1.02219998837,-1.05765008926,-0.859600007534,-2.85715007782,-1.53900003433,-2.33619999886,-2.62170004845,0.150700002909,0.486899971962,1.15970003605,-1.55180001259,-0.21590000391,-0.888499975204,-0.772800028324,-0.366600006819,-1.19939994812,0.750199973583,0.446399986744,-1.58990001678,-0.360249996185
10818,1.21992313862,4.7664513588,0.128543019295,2.60302495956,-0.0414000153542,0.881099998951,0.310450017452,-0.127599999309,3.07025003433,0.404099971056,0.017849996686,0.440439045429,3.0566341877,1.47370171547,1.33256292343,2.5886297226,0.0444000065327,-0.695026218891,0.468645691872,1.27279996872,0.895235776901,3.47486686707,0.744399964809,0.401199996471,0.320221275091,2.93792176247,2.61374998093,1.66630005836,-0.294849991798,0.973749995232,1.31359994411,0.950799942017,0.342800021172,0.0727500021458,0.460595905781,0.462799996138,-0.28924998641,-0.056321144104,0.00795000046492,1.33649992943,-0.694899976254,0.559799969196,1.18099999428,0.669050037861,0.810050010681,-0.449550002813,0.060849994421,0.840920031071,0.725772500038,1.83599996567,0.408248543739,0.231700003147,0.516349971294,0.567389070988,1.00566124916,0.811300039291,1.60412251949,1.02981483936,1.81753921509,0.730054974556,0.634525537491,1.52641105652,2.50395011902,1.23128473759,0.109141156077,0.239626422524,-0.345383435488,-0.28159070015,0.381323337555,-0.380367100239,-0.0749609172344,-1.17547154427,-1.32652330399,0.33610984683,1.37482619286,0.726408004761,4.67896461487e-06,-0.222666814923,0.218174338341,-0.0725595578551,-0.973818063736,-0.518717229366,1.46315002441,0.921899974346,2.38384985924,1.85949993134,0.226699993014,-0.810699999332,-0.464900016785,-1.61775004864,-0.996200025082,-0.0907000005245,1.01549994946,1.19319999218,0.992100000381,1.37279999256,0.268799990416,-0.659399986267,0.880200028419,1.1739000082,2.97444987297,3.12179994583,2.96860003471,2.87295007706,1.95869994164,1.69055008888,0.798900008202,1.03864991665,0.589850008488,0.589200019836,1.28369998932,-0.883099973202,-0.577799975872,-0.481299996376,0.0348999984562,0.155399993062,-0.420500010252,-0.957899987698,-0.0562000051141,-0.449299991131
3454,0.167573004961,4.65475559235,0.64951467514,1.63691806793,-0.555199980736,0.208849996328,0.62650001049,-0.368050009012,0.0396500006318,-1.05484998226,0.572600007057,0.831684350967,3.61637353897,0.846264541149,0.432194918394,0.849621832371,-0.0355499982834,-0.252708792686,0.665652155876,-0.945299983025,0.0323179364204,3.1824991703,1.68375003338,0.544799983501,1.82388412952,0.405590295792,2.81509995461,1.69519996643,0.271800011396,1.12820005417,0.505900025368,2.23234987259,0.377399981022,0.534799993038,-0.408395588398,0.82104998827,0.0452500022948,-1.07251703739,0.613200008869,1.82474994659,-1.2867000103,0.751299977303,0.203999996185,0.419050008059,-0.148099988699,0.495599985123,-0.126149997115,0.188484340906,1.1510591507,0.188150003552,0.177298352122,0.705099999905,-0.704249978065,-0.738063335419,0.769242167473,1.88839995861,-0.149119883776,0.43679907918,-0.410215109587,0.190847307444,0.671492218971,0.889229416847,0.681749999523,0.23984670639,-1.35445141792,0.425552070141,-1.55925917625,-0.843916654587,-0.293138682842,-1.24949669838,-1.26076936722,-1.40146565437,-2.01470923424,-0.688114762306,-0.226445317268,-0.530255198479,-0.61279296875,-0.124775916338,-0.423988342285,-0.10232052207,-0.645857870579,-1.21508002281,0.989349961281,1.23434996605,0.317650020123,0.0928999781609,0.466500014067,-0.439500004053,-0.459600001574,1.29429996014,-0.819749951363,0.386099994183,-0.170599997044,-1.01699995995,0.0383000001311,-1.07099997997,-0.732200026512,-1.28450000286,-0.462799996138,-0.190699994564,1.32325005531,1.03850007057,0.114250004292,0.433149933815,-1.49294996262,1.0639500618,-0.629000008106,-0.88354998827,0.577099978924,-1.88569998741,1.43309998512,-1.35479998589,-0.629899978638,-2.05819988251,-2.20939993858,0.296700000763,-2.33240008354,0.0781999975443,-0.620200037956,-0.672299981117
4282,-2.61384296417,-6.29843187332,-0.375215232372,-3.92747950554,-0.674499988556,-2.29955005646,-0.641149997711,-2.31130003929,-0.495849996805,0.337249994278,-0.221849992871,-0.465688049793,-7.53115653992,-0.547616541386,-0.426626861095,-2.6243917942,-0.125100016594,-1.30358767509,-0.189074084163,0.0,-0.573949038982,-8.13420295715,-1.12794995308,-2.7608499527,-1.89857721329,-5.4407377243,-3.82815027237,-1.85545003414,0.00065000000177,-0.206200003624,-3.26859998703,0.377250015736,-1.86070001125,-5.47620010376,-0.802879095078,-1.40705001354,-1.23325002193,0.131608992815,-2.0337998867,-4.34280014038,-0.384000003338,-2.35629987717,0.00034999998752,-0.825250029564,-0.757099986076,-2.16339993477,-0.727199971676,-0.227360114455,-3.76939582825,-0.229999989271,-0.134539008141,-2.29414987564,-2.01714992523,-2.54701399803,-7.99874353409,-1.31459999084,-2.01801109314,-1.46863651276,-0.734044134617,-1.07984244823,-3.18241333961,-2.78694200516,-5.02610015869,-2.38497328758,0.210828319192,-1.14315342903,-0.746874332428,-1.70287442207,0.242163330317,0.217103853822,-1.41957783699,-2.28394412994,-2.69839525223,1.85165990843e-05,-0.000879687839188,-2.78524279594,0.000648035551421,0.000670963607263,-2.21169281006,-1.52703940868,-0.596412062645,-4.35496139526,0.203349992633,0.203999996185,-0.482600003481,0.203350007534,-0.201700001955,-1.59584999084,-0.201700001955,0.203349992633,-0.463699996471,0.0,0.00130000000354,-2.01539993286,0.0,-1.38680005074,0.0,-0.978699982166,0.0,0.0,0.673750042915,0.376900017262,0.321450024843,-1.20560002327,-0.300949990749,-1.70695006847,0.252200007439,0.321900010109,-0.166649997234,-0.690199971199,0.673200011253,0.674499988556,0.673500001431,0.673200011253,0.673799991608,0.673500001431,0.673799991608,0.673200011253,-2.8001999855,0.00034999998752
