rid,CPC019_A375_6H:BRD-K94979678-001-05-7:10,CPC019_A549_6H:BRD-K94979678-001-05-7:10,CPC019_A549_24H:BRD-K94979678-001-05-7:10,CPC019_HA1E_6H:BRD-K94979678-001-05-7:10,CPC019_HCC515_6H:BRD-K94979678-001-05-7:10,CPC019_HEPG2_6H:BRD-K94979678-001-05-7:10,CPC019_HT29_6H:BRD-K94979678-001-05-7:10,CPC019_MCF7_6H:BRD-K94979678-001-05-7:10,CPC019_MCF7_24H:BRD-K94979678-001-05-7:10,CPC019_PC3_6H:BRD-K94979678-001-05-7:10,CPC019_PC3_24H:BRD-K94979678-001-05-7:10,CPC019_VCAP_6H:BRD-K94979678-001-05-7:10,CPC019_VCAP_24H:BRD-K94979678-001-05-7:10,DOS030_VCAP_6H:BRD-K94979678-001-02-4:5.05,DOS030_VCAP_6H:BRD-K94979678-001-04-0:5,DOS030_VCAP_24H:BRD-K94979678-001-02-4:5.05,DOS030_VCAP_24H:BRD-K94979678-001-04-0:5,DOS034_A375_24H:BRD-K94979678-001-02-4:5.05,DOS034_A375_24H:BRD-K94979678-001-04-0:5,DOS034_A549_24H:BRD-K94979678-001-02-4:5.05,DOS034_A549_24H:BRD-K94979678-001-04-0:5,DOS034_HT29_24H:BRD-K94979678-001-02-4:5.05,DOS034_HT29_24H:BRD-K94979678-001-04-0:5,DOS034_MCF7_24H:BRD-K94979678-001-02-4:5.05,DOS034_MCF7_24H:BRD-K94979678-001-04-0:5,DOS034_PC3_24H:BRD-K94979678-001-02-4:5.05,DOS034_PC3_24H:BRD-K94979678-001-04-0:5
6194,0.0283882636577,0.0,-0.125217467546,0.0,0.000104245016701,-0.38333144784,0.235545322299,-0.797038435936,-0.667475283146,-0.0476813614368,-0.200686603785,-0.110811509192,0.000197295856196,-0.948768377304,-1.33500623703,0.13677726686,0.0942769348621,0.369967192411,0.351414203644,0.000494657841045,0.052670262754,-0.231999993324,0.447849988937,-0.318653404713,-0.363898515701,0.316842287779,0.612618267536
1676,-0.377649486065,0.652449965477,-0.538607954979,1.10703706741,0.761105120182,2.3056139946,-0.279115527868,0.546845555305,-0.362068027258,0.247821524739,-0.124539360404,0.222760185599,-0.0108708292246,-0.111483067274,1.21003246307,0.613940477371,-0.0803114697337,0.608052611351,-0.257250666618,-0.326849490404,0.150920629501,0.581950008869,0.488949984312,-0.148057073355,-0.825071752071,0.16638854146,0.500168442726
23512,-0.0694006383419,0.382400006056,1.35890972614,0.306879758835,-3.1492857933,-0.737656712532,1.01552951336,0.0959356948733,-0.0135083198547,-0.687129557133,-0.546447336674,0.360397458076,-0.249977946281,0.720845401287,-0.302628785372,0.0863451361656,-0.133389264345,0.250397205353,0.311422765255,0.937502861023,-0.757927954197,-4.34130001068,-1.23755002022,-1.77032506466,0.270726144314,1.16089618206,0.270989775658
148022,-0.146346598864,1.24290001392,-0.789469957352,-0.227585330606,0.114526644349,0.563168048859,0.437194108963,0.994754850864,-0.252377331257,0.381533890963,-0.677532613277,-0.122762024403,-0.626270353794,1.69265437126,0.0537386648357,-0.103622898459,1.78745758533,0.714413404465,0.801234841347,-0.0606679171324,2.09918904305,1.07060003281,1.17420005798,0.336041510105,2.35219812393,-0.112872287631,0.321589946747
1906,-0.13110691309,-0.186400011182,-0.084265217185,0.0469888485968,0.441334009171,0.720526516438,0.119262114167,0.40880715847,0.228061452508,-0.0134246172383,-2.60559916496,-0.131031230092,0.656694114208,-0.222636222839,1.00615847111,0.242357596755,-0.644927680492,0.30336534977,-0.458059251308,0.237491264939,0.18226711452,-2.93455004692,0.570949971676,-0.449341416359,-1.47438764572,0.432644963264,0.155332013965
8878,0.804747641087,0.00065000000177,0.180815547705,0.607597112656,0.50860708952,-0.440805494785,1.32087266445,0.527064919472,-0.292691856623,0.179080098867,0.247599005699,0.392930328846,-0.474113970995,0.476555764675,-0.425400167704,-0.583882451057,-0.124738067389,-0.314095973969,-0.347336381674,0.520611166954,-0.861975550652,1.83675003052,0.76550000906,-0.909340381622,0.953585743904,-0.374146610498,0.154700294137
3091,0.261512309313,0.624499976635,-0.808469176292,0.605807423592,-1.17072486877,-0.829039931297,-0.48453232646,0.214127331972,-0.35875198245,-0.519951939583,0.123885646462,-0.0320761203766,-1.46061444283,0.643611192703,0.0205847918987,1.00799548626,-0.142082199454,-1.57071065903,-0.926703691483,-0.671674489975,-0.343536555767,0.791500031948,1.04110002518,-1.14236485958,-0.237360417843,0.525286436081,0.657272458076
5743,-0.265134215355,-1.29939997196,-0.245084971189,3.43195176125,-0.254217803478,1.5041898489,-0.117397099733,-0.341904759407,0.172700181603,-0.437681794167,-1.16178238392,0.175879374146,-0.512352526188,-0.540057361126,-0.549764156342,0.948922634125,-0.54295706749,0.0898516178131,0.152417600155,0.24079374969,-1.32296431065,-0.933700025082,-0.611249983311,-0.951066374779,0.154344365001,1.02108752728,0.180569857359
5321,-0.710951447487,0.591199994087,0.35072144866,0.448928207159,1.04417645931,1.07759177685,-0.949885904789,-0.0345558077097,0.572839617729,0.315434396267,-0.324561595917,-0.043144851923,0.143653780222,-0.202339947224,-0.00817961990833,0.132153123617,-0.525924503803,-1.29378449917,-0.669098854065,-0.317334830761,-1.21713256836,0.668550014496,-1.46185004711,0.436131417751,-3.68465828896,-0.0410614982247,-0.924158811569
4144,-0.596333444118,-0.0424000024796,-0.908556997776,-0.0439206063747,0.0752585381269,1.1054213047,-1.31918740273,-0.203197032213,-1.67091357708,-0.345420002937,-0.00402484834194,-0.464232116938,-0.424956530333,0.282579272985,0.506290197372,0.349831908941,0.224998474121,-0.414102882147,0.144728302956,-0.167727321386,-0.375140368938,-0.784200012684,0.270750015974,-1.10508537292,-0.442415356636,0.77855026722,-0.830026268959
1981,-0.373119354248,1.30879998207,-0.753054022789,0.771504938602,0.856401383877,0.196772903204,0.974970281124,0.314568042755,-0.768287301064,0.30313116312,0.723095178604,-0.158322870731,0.45850533247,1.11380839348,0.106566995382,1.4680378437,1.28367686272,0.496191293001,-1.27532339096,-0.696640729904,0.432873815298,-0.252250015736,-1.04649996758,0.457634955645,0.170767426491,0.164722442627,-0.405729740858
695,-0.235702902079,0.667949974537,0.740778148174,-0.573662519455,-1.00907957554,0.643984615803,-0.000157629139721,1.09484755993,-0.761305093765,0.117672115564,-0.365849733353,0.447333574295,-0.704273223877,0.674913525581,0.829735696316,0.30282124877,-0.272166401148,0.0118528157473,0.104050375521,-1.12407040596,2.67728614807,-0.216949999332,0.346700012684,0.246610090137,0.465134382248,-0.134361475706,-0.263432443142
10398,-0.541970014572,0.955349981785,-0.592336535454,0.147371917963,0.96833217144,1.12702345848,-0.692497313023,1.29496324062,-0.268473863602,-0.0816739648581,0.0815567672253,0.423957705498,0.014121234417,-0.0446887016296,0.466458082199,0.251668572426,0.181516110897,0.526600003242,-0.947610139847,-0.65348470211,-0.716392755508,-0.598599970341,-0.476949989796,-0.462535858154,-0.467067778111,0.635419011116,-0.628835976124
5708,0.386758416891,1.15825009346,-3.81544804573,0.391607880592,-0.518944382668,-1.29159259796,0.284101068974,1.48349499702,-1.07270860672,-0.267306238413,-4.9407043457,0.686414897442,-0.0388453640044,-0.0545537993312,1.2529323101,1.32610976696,1.27305603027,-1.00937604904,0.055261015892,7.68705844879,0.290404051542,-0.0540000200272,0.584800004959,1.2609128952,3.55404734612,-0.270887047052,-0.46960029006
1213,0.33955052495,0.342949986458,0.569307744503,-0.767128407955,-2.92136645317,-3.4049115181,0.533588349819,-0.402389466763,0.248693227768,0.5382771492,1.10901141167,-0.12634332478,-0.0363527536392,1.62161564827,0.692383885384,0.15079317987,-0.00969791412354,0.0161752104759,-0.169987335801,1.37613141537,-0.882376909256,0.830299973488,2.31040000916,-0.353677809238,0.0704399049282,0.344925791025,-0.410506784916
226,0.307543665171,0.0714000016451,-0.0140590071678,0.696966052055,0.845962047577,-0.447645157576,0.515895187855,-0.0785786509514,-0.550368845463,0.350375175476,0.347655624151,0.0372440740466,0.167031601071,0.599658727646,0.387092977762,-0.555417537689,0.0480909347534,-0.691635966301,0.0997076630592,-0.123251400888,-0.00639502704144,-0.400400012732,-0.0410000085831,0.589959144592,-1.21748673916,-0.75098747015,0.845410704613
6777,1.06606864929,-1.01224994659,-0.45965269208,0.725800931454,0.438163161278,-1.37969720364,0.992099225521,-0.667690932751,4.34877586365,-0.164916113019,-0.7252368927,0.313035964966,-0.744545638561,-0.171189725399,-0.404957890511,-0.255720943213,0.0666851997375,1.67425942421,0.674222946167,2.07680821419,2.91170239449,0.0400499999523,-0.264850020409,2.33396172523,0.00595973432064,0.121685683727,-0.671586751938
2113,0.349690526724,1.39639997482,-0.228342622519,0.605059683323,1.51915812492,-0.0245042592287,-0.7297347188,1.14687240124,-0.053134649992,-0.613691329956,-0.11694150418,-0.203518003225,0.298447728157,-0.301779121161,0.956025362015,0.754369497299,-0.136855334044,-0.678349256516,-0.813033640385,0.0212130025029,0.642293512821,0.509299993515,0.644550025463,0.101527698338,0.221082925797,0.881794929504,1.05777168274
3329,0.98485660553,-0.860550045967,0.365672409534,-0.225289702415,0.575439155102,-2.80372142792,0.0107003394514,0.0244922041893,-0.413128614426,-0.305622667074,1.00499749184,0.0944956764579,0.0889299809933,0.868013739586,-0.179610610008,0.240776181221,0.611923933029,-3.33798074722,-0.236972615123,0.62022036314,0.526689767838,1.55924999714,-0.49430000782,0.329554378986,0.332952916622,0.0144847109914,0.125057548285
1050,0.0412374064326,0.436450004578,0.0361211299896,2.38518810272,-0.581920266151,-1.74026226997,-0.633435249329,-0.372478753328,-0.402542203665,3.43430900574,0.267909944057,-0.167105734348,0.328577131033,0.803541898727,-0.780566751957,-1.11820089817,-0.0365974605083,0.372819811106,0.318361759186,-0.570545077324,-0.183538287878,0.00644999742508,-0.0830499976873,0.382364153862,0.86686372757,0.631435513496,0.564166009426
9491,-0.549267649651,-0.403500020504,-0.836105585098,-0.0865400284529,0.333325207233,0.759151339531,0.305208623409,0.378304183483,0.146517664194,0.46629217267,0.0280311964452,-0.216675639153,-0.0809095278382,0.752653002739,0.757456481457,0.479531854391,-0.310526102781,0.163576588035,0.0383967459202,-0.905555725098,0.0871668308973,-0.121550001204,0.137149989605,-0.300705909729,-0.296260327101,0.894009113312,-0.0259342379868
22926,0.993767857552,-0.0836500003934,-0.561804294586,0.545541286469,1.51526629925,-0.269791543484,1.13343846798,-0.397443532944,-0.575729310513,0.593370318413,0.292047202587,0.0850686505437,-0.0792991071939,-0.756286144257,0.672286450863,-1.49751627445,1.3160790205,0.224390655756,0.548192739487,1.11117327213,1.24046337605,1.2907999754,-3.03854990005,0.618971168995,0.985672831535,0.642815709114,0.16479486227
5899,0.042547956109,1.13144993782,-0.533751070499,-0.497889816761,0.747444152832,-0.533571541309,0.395702540874,-0.327015757561,-1.05432271957,-0.617398023605,0.508672595024,-0.028134604916,-0.72909617424,-1.12253284454,0.337727725506,0.195530116558,0.511530995369,-0.184112727642,-0.567700207233,0.608991026878,0.254871815443,0.505599975586,-0.516549944878,1.27977275848,1.57757019997,-0.144877851009,0.777567744255
5467,0.674395561218,0.732400000095,-0.702797174454,3.43928837776,-0.521735191345,2.13091564178,0.30193322897,-0.774489760399,-0.548023104668,0.104840502143,-0.37993606925,-0.301177859306,-0.199357151985,-0.119459912181,-0.347242534161,0.508657813072,1.06358540058,3.4834651947,1.51679968834,0.167176783085,0.669755578041,0.977899968624,0.130899995565,-0.0446372628212,0.879546701908,-0.396871775389,0.241634085774
6774,1.13479816914,-2.21045017242,0.210710510612,1.0950460434,-0.530534982681,-0.449194729328,0.400077909231,0.76871740818,-0.431615114212,-0.211496546865,-0.0779925137758,-0.099762648344,-0.775674760342,-0.423233687878,0.169910743833,0.857962846756,0.663689494133,0.229785859585,0.790148377419,-0.99369931221,-0.323906213045,0.852749943733,-0.202299997211,0.161166861653,1.70845389366,-0.263788074255,0.0316524207592
