rid,CPC014_A375_6H:BRD-A26002865-001-01-5:10,CPC014_A549_6H:BRD-A26002865-001-01-5:10,CPC014_A549_24H:BRD-A26002865-001-01-5:10,CPC014_ASC_24H:BRD-A26002865-001-01-5:10,CPC014_HA1E_6H:BRD-A26002865-001-01-5:10,CPC014_HCC515_6H:BRD-A26002865-001-01-5:10,CPC014_HEPG2_6H:BRD-A26002865-001-01-5:10,CPC014_HT29_6H:BRD-A26002865-001-01-5:10,CPC014_MCF7_6H:BRD-A26002865-001-01-5:10,CPC014_MCF7_24H:BRD-A26002865-001-01-5:10,CPC014_NEU_24H:BRD-A26002865-001-01-5:10,CPC014_NPC_24H:BRD-A26002865-001-01-5:10,CPC014_PC3_6H:BRD-A26002865-001-01-5:10,CPC014_PC3_24H:BRD-A26002865-001-01-5:10,CPC014_SKB_24H:BRD-A26002865-001-01-5:10,CPC014_VCAP_6H:BRD-A26002865-001-01-5:10
1788,0.00774297118187,-0.330039381981,-2.33696126938,-0.224234700203,-0.315310865641,-0.29699960351,0.0109257996082,-0.844603419304,-1.61025810242,1.27820003033,-3.17159986496,0.964349985123,0.26627266407,0.316340982914,-0.520807206631,0.486600011587
5921,-1.36466407776,-0.833219647408,-0.925850212574,0.690227270126,-0.447436898947,-0.393825381994,0.0487168133259,-0.35731357336,-2.58100771904,-3.07470011711,1.05910003185,5.52780008316,0.8199442029,-0.425085425377,-1.18705904484,-0.211899995804
5721,-0.0969025939703,-0.692895233631,-0.76760494709,2.31801486015,-5.18030786514,-3.31089401245,-0.19836384058,-1.5826985836,-0.662502169609,-0.433400005102,-1.81764996052,0.474650025368,-1.33765864372,-0.095270998776,2.19807219505,-0.923699975014
2263,0.363608837128,-0.877599000931,-0.276043504477,-0.300149291754,-0.516016364098,-0.552347540855,-0.397432148457,-0.307863205671,-0.261940062046,3.53649997711,-2.35135006905,1.58724999428,-0.0166402384639,0.471711963415,-0.720096826553,0.911000013351
808,-0.327708661556,-0.980468690395,-0.397893965244,-0.85008084774,-0.650275826454,-0.242265850306,-0.586001336575,-0.958346545696,-0.60133177042,0.678699970245,0.0562000274658,2.03885006905,-0.628922045231,0.516095280647,-1.45244622231,2.08759999275
30001,-2.04561161995,-3.56457686424,-2.23956775665,-3.09003281593,-1.81456160545,-1.00767707825,-0.513248383999,2.52220249176,-0.960441231728,-1.23389995098,-0.985350012779,-2.74790000916,-0.763607263565,-2.23670601845,-3.12787342072,1.06089997292
348,0.695576667786,-0.406847506762,1.13717627525,-4.60943889618,-0.778907954693,-0.175354421139,-0.666124999523,-1.31531763077,-1.56892466545,1.39110004902,-0.759899973869,1.31260001659,-1.26046538353,0.759527564049,-4.71598958969,1.06959998608
30849,-0.468295067549,-0.221635907888,0.659974813461,0.155306577682,1.6733956337,0.380200713873,-0.151112571359,-0.432670414448,-1.64403283596,-0.72990000248,2.27594995499,2.09710001945,-0.533736765385,3.58024287224,-0.201307401061,0.207000002265
1454,-0.659072995186,-1.59410250187,1.89312052727,1.10538804531,1.10567367077,-0.574690282345,-0.109829708934,0.575481057167,-0.248822256923,0.756299972534,0.427850008011,-0.337900012732,-0.557697534561,0.970046877861,0.084237664938,-0.464899986982
6500,0.0905265212059,-0.213028222322,3.23781824112,0.0234718322754,-0.0740309655666,-0.196068763733,-0.671570539474,0.448037862778,-1.51019835472,-4.11539983749,0.196699991822,-0.0814500078559,-1.69078278542,-0.212774276733,-1.090914011,-1.34949994087
5627,-0.585362792015,-1.37883341312,-1.03672933578,-2.69548416138,0.249205857515,-1.30274486542,-2.31791639328,-1.38301503658,-0.35018914938,-0.03579999879,-1.55330002308,2.44079995155,-0.253192067146,-1.14689135551,-0.7010384202,0.674499988556
5715,-1.77762198448,-0.0869592428207,-1.44217932224,0.357890486717,-0.5287514925,0.203739926219,-0.509616672993,-0.113133527339,0.226885974407,-0.0423999987543,0.562449991703,1.52039992809,-1.40758001804,-0.584481537342,-1.76056742668,-1.55519998074
4791,4.60371541977,6.73431253433,3.09055757523,1.56836938858,1.4792624712,5.3645939827,5.80956554413,4.75116014481,2.69594311714,7.05329990387,-0.129500001669,2.52934980392,3.97439956665,2.46449398994,8.13251876831,2.25460004807
56924,-0.411252945662,-0.722012341022,0.738022863865,0.919545888901,-0.166365489364,-0.89420157671,-1.0030413866,-1.40425825119,0.922830224037,-0.674499988556,2.43505001068,1.15820002556,-3.3379535675,-3.25003004074,3.0014731884,1.01970005035
2690,1.54044628143,-0.239544630051,0.244575440884,-3.89515972137,0.550079107285,-0.385837852955,0.754418551922,0.755020022392,-0.345047175884,-1.47699999809,-0.142250001431,0.816200017929,0.345398128033,0.666332602501,-0.0731534063816,0.984899997711
1019,-2.60754966736,-1.52174925804,-2.5630979538,-0.943663835526,-2.45775532722,-1.2343723774,-0.672577381134,-4.78398180008,-2.00895214081,-1.77620005608,-1.07375001907,-3.68085002899,-1.50040245056,-1.1148763895,0.979068696499,-0.508700013161
51422,0.28725746274,-0.133982270956,-2.37838554382,-0.734650015831,0.161637082696,0.97693413496,0.248602092266,-0.583720803261,-1.41135323048,-1.22029995918,-0.0735500007868,1.86295008659,-0.756625056267,-1.36461734772,1.29265534878,0.939300000668
5788,0.415713697672,0.135467290878,-0.425081074238,-0.855170726776,-0.628198087215,-0.817481160164,-0.0433446131647,-0.771961629391,-1.53422093391,1.22080004215,-1.20460009575,1.43685007095,0.223977521062,0.191813603044,-0.441779851913,0.473600000143
6709,-1.07640433311,0.269683986902,4.81229019165,1.21327006817,-0.339012205601,-0.00601893663406,-0.744751930237,0.298196792603,0.702851235867,-0.204799994826,1.43439996243,-0.496300011873,-0.826609134674,0.820363759995,5.46939086914,-1.60440003872
1277,-0.430960834026,-0.132014155388,1.17563509941,-1.94779086113,-2.47676992416,0.780025720596,-0.866953074932,0.370753139257,-0.138770401478,-0.54540002346,0.533349990845,-0.437299996614,-0.247574642301,0.387523621321,-0.272981524467,0.0
993,-1.84575343132,-2.53391242027,-0.412699311972,0.913458168507,2.04034781456,-0.724000275135,0.0216996371746,-0.623223423958,-2.53757739067,0.64359998703,6.97294998169,-0.0118499994278,-4.04496145248,-1.85633957386,7.31811618805,-1.85930001736
7157,0.595896482468,-0.783843934536,0.340328365564,1.70418322086,0.608045399189,0.111504852772,0.658530116081,-0.14832264185,1.97226214409,-0.604300022125,-0.608850002289,0.883749961853,9.99999904633,8.58769893646,0.168565973639,-2.50009989738
1958,10.0000009537,10.0,10.0,9.38517189026,10.0000009537,10.0,9.1699886322,10.0,4.63090467453,10.0,10.0,6.42460012436,9.99999904633,9.67982578278,9.74307155609,7.03950023651
4582,-0.70812267065,0.481367856264,-0.481360673904,-0.399160921574,-0.302619457245,-0.335163474083,0.299629449844,-0.121359683573,3.09786725044,0.732299983501,0.443750023842,0.533900022507,-0.531430959702,0.309365153313,-0.180145144463,0.0500999987125
9212,-1.87143850327,0.326494783163,0.433783590794,0.632039904594,1.50504612923,-0.255884051323,-1.01692533493,-0.0970958322287,-0.965896844864,1.44050002098,-1.89184999466,-0.349599987268,0.0804858356714,-0.0626917630434,-0.479363322258,-0.0522000007331
8440,-0.661316812038,-1.47609889507,0.724195122719,-1.26471924782,-0.455528944731,-1.51688277721,-0.380981087685,-1.23187804222,-1.86383759975,-4.0826997757,-2.86175012589,-4.40670013428,-1.8799892664,-0.354628950357,-0.301086634398,1.14209997654
6790,-1.35571455956,0.0587488412857,0.325043857098,1.96483755112,0.0483610928059,-0.861595571041,-0.762986123562,-0.615030705929,-1.41381072998,0.575699985027,1.19770002365,-0.328099995852,0.626518726349,-0.999540269375,0.783009171486,-1.61570000648
8851,-1.24953937531,-1.3580147028,2.36875915527,2.95163464546,0.0409491211176,-1.47611546516,-0.989791095257,-2.22867512703,-0.765160858631,0.795199990273,0.965099990368,0.0601499974728,-1.24667394161,2.22997927666,0.763476908207,0.594299972057
2534,-0.657688379288,-0.318312287331,1.32845914364,2.14290380478,-1.02925181389,-0.383426457644,-2.98023247719,0.159517884254,-0.548507332802,0.570399999619,0.00449999980628,-6.00729990005,0.748760282993,2.66064929962,-0.140444934368,0.690800011158
4893,0.528868973255,-2.07987928391,-3.32382321358,-0.986208796501,-1.05815935135,0.504488348961,-1.68386387825,-1.18331027031,-2.05092644691,-3.2595000267,-2.3180000782,-2.03009986877,-0.390423119068,-0.039644099772,-0.0508458949625,1.63929998875
665,-4.41315317154,-3.91870546341,0.163280621171,-5.62663412094,-3.94643497467,-3.69956040382,-2.94745135307,-1.50355374813,-1.35314917564,-3.36080002785,-0.566900014877,0.850800037384,-7.13415718079,-0.438590109348,-1.44135355949,5.74630022049
4313,-2.71477866173,-0.235080033541,-0.617092430592,-2.71257638931,-1.35809135437,-0.641371130943,-0.150251999497,-0.518964529037,-1.28242409229,2.33069992065,-0.239600002766,-0.0676999688148,0.177320733666,0.159078747034,-3.96472907066,1.12240004539
1022,3.95218586922,4.6022400856,1.95115733147,2.73432016373,1.56628417969,0.0868440568447,1.70368933678,3.82324361801,0.534269154072,-1.73549997807,1.83949995041,1.39490008354,2.59298825264,4.60287666321,0.964746534824,-0.695699989796
5880,-0.0314458981156,0.484953790903,-0.346803158522,-1.44712495804,-0.935580253601,0.605496346951,-0.0735575854778,0.231457427144,-1.6252733469,1.2146999836,0.156049996614,5.04804992676,-1.35657656193,-1.76122498512,-1.47446417809,0.340099990368
3162,-1.20432150364,-3.30234479904,-2.71909189224,1.49748587608,-0.410730600357,-0.345045685768,-0.419355899096,-0.846136510372,-1.12691926956,-1.46899998188,-1.09940004349,2.9563498497,-1.1947157383,0.14843070507,2.75273418427,0.325899988413
1282,-3.63961696625,0.232224941254,-2.43167686462,-10.0,-2.18645358086,-1.83783531189,0.234235972166,-0.207177504897,-1.03108084202,0.0634000003338,-3.58619999886,2.30200004578,-0.144557356834,-0.624206840992,-8.95009803772,1.48070001602
3383,2.72617983818,2.97191572189,-0.363270491362,0.84622746706,1.96676576138,3.05991578102,6.71990585327,2.40055251122,8.37263393402,6.89230012894,-0.150700002909,1.74979996681,8.69373512268,3.72909188271,6.76886844635,5.53060007095
727,0.796711027622,0.21794295311,-0.640758514404,0.297677218914,2.01044464111,-1.37867021561,-0.135010898113,-0.178713291883,0.600604832172,2.19070005417,-0.317650020123,-1.16604995728,0.0524133741856,0.436815589666,-0.507575571537,2.11159992218
4792,6.00327777863,6.4727473259,3.59154725075,7.0143699646,3.63550972939,5.6325802803,6.63073396683,7.8335108757,7.9353518486,4.55749988556,3.03550004959,-0.873049974442,9.0436630249,3.67664980888,8.11466121674,1.7609000206
4794,4.19972324371,4.74240016937,0.783385634422,4.25789833069,3.0003528595,4.14885044098,6.71504402161,4.08262395859,5.99917125702,4.34340000153,0.340099990368,0.927349984646,4.63327503204,3.54629182816,2.56693601608,1.34210002422
902,2.37068343163,2.21239256859,0.7150837183,2.91409444809,2.24985909462,1.23639595509,-0.0907347872853,3.1184527874,0.892815768719,1.30139994621,-0.380199998617,1.64604997635,0.558775246143,2.56455755234,1.00755167007,1.33889997005
8091,-2.95347952843,-3.90092110634,-1.20003199577,-1.34267520905,-0.0921001136303,-2.4039349556,-1.48438954353,-1.25237107277,-0.282079964876,-0.135399997234,-1.35255002975,-0.527400016785,-2.82618188858,-2.86716580391,-0.28699016571,0.734899997711
3486,0.587311148643,-0.94355905056,-2.03967523575,0.907861471176,-1.22826778889,-0.266056507826,-0.506578207016,-0.0717010647058,-0.525348305702,0.272399991751,-0.448799997568,-8.16565036774,-0.90062558651,-1.88305091858,1.7960588932,1.09249997139
10818,2.0354218483,1.16583859921,0.41902333498,0.365424066782,1.01412677765,1.50849246979,-0.282157182693,-0.125476256013,-0.996328771114,6.5813999176,0.0038999915123,2.41774988174,1.35575163364,0.714500248432,1.26154232025,-0.194999992847
3454,-1.34410095215,-0.286234110594,-0.704322993755,-0.145026534796,-0.482579827309,-0.590303480625,0.17414316535,-0.841428339481,-1.50402772427,1.27489995956,-1.51994991302,1.51590001583,-0.193617716432,0.280925422907,-0.434246182442,0.715200006962
4282,-0.151022344828,0.206814676523,0.202874138951,-2.29517173767,-0.0978426337242,-0.326273083687,-1.78454995155,-2.74796462059,-0.846968352795,-4.98089981079,0.375849992037,-2.06200003624,-0.536135971546,-1.73862993717,-0.569045722485,-8.37919998169
