rid,CPC003_HA1E_6H:BRD-A09533288-003-20-5:10,CPC003_HA1E_24H:BRD-A09533288-003-20-5:10,CPC003_HCC515_6H:BRD-A09533288-003-20-5:10,CPC003_HCC515_24H:BRD-A09533288-003-20-5:10,CPC003_PC3_6H:BRD-A09533288-003-20-5:10,CPC003_PC3_24H:BRD-A09533288-003-20-5:10,CPC003_VCAP_6H:BRD-A09533288-003-20-5:10,CPC003_VCAP_24H:BRD-A09533288-003-20-5:10,CPC006_A375_6H:BRD-A09533288-003-20-5:10,CPC006_A375_24H:BRD-A09533288-003-20-5:10,CPC006_A549_6H:BRD-A09533288-003-20-5:10,CPC006_A549_24H:BRD-A09533288-003-20-5:10,CPC006_A673_6H:BRD-A09533288-003-20-5:10,CPC006_AGS_6H:BRD-A09533288-003-20-5:10,CPC006_CL34_6H:BRD-A09533288-003-20-5:10,CPC006_CORL23_6H:BRD-A09533288-003-20-5:10,CPC006_COV644_6H:BRD-A09533288-003-20-5:10,CPC006_DV90_6H:BRD-A09533288-003-20-5:10,CPC006_EFO27_6H:BRD-A09533288-003-20-5:10,CPC006_HA1E_6H:BRD-A09533288-003-20-5:10,CPC006_HA1E_24H:BRD-A09533288-003-20-5:10,CPC006_HCC15_6H:BRD-A09533288-003-20-5:10,CPC006_HCC515_6H:BRD-A09533288-003-20-5:10,CPC006_HCC515_24H:BRD-A09533288-003-20-5:10,CPC006_HCT116_6H:BRD-A09533288-003-20-5:10,CPC006_HEC108_6H:BRD-A09533288-003-20-5:10,CPC006_HEPG2_6H:BRD-A09533288-003-20-5:10,CPC006_HT115_6H:BRD-A09533288-003-20-5:10,CPC006_HT29_6H:BRD-A09533288-003-20-5:10,CPC006_HT29_24H:BRD-A09533288-003-20-5:10,CPC006_JHUEM2_6H:BRD-A09533288-003-20-5:10,CPC006_LOVO_6H:BRD-A09533288-003-20-5:10,CPC006_MCF7_6H:BRD-A09533288-003-20-5:10,CPC006_MCF7_24H:BRD-A09533288-003-20-5:10,CPC006_MDST8_6H:BRD-A09533288-003-20-5:10,CPC006_NCIH1694_6H:BRD-A09533288-003-20-5:10,CPC006_NCIH1836_6H:BRD-A09533288-003-20-5:10,CPC006_NCIH2073_6H:BRD-A09533288-003-20-5:10,CPC006_NCIH508_6H:BRD-A09533288-003-20-5:10,CPC006_NCIH596_6H:BRD-A09533288-003-20-5:10,CPC006_NOMO1_6H:BRD-A09533288-003-20-5:10,CPC006_OV7_6H:BRD-A09533288-003-20-5:10,CPC006_PC3_6H:BRD-A09533288-003-20-5:10,CPC006_PC3_24H:BRD-A09533288-003-20-5:10,CPC006_PL21_6H:BRD-A09533288-003-20-5:10,CPC006_RMGI_6H:BRD-A09533288-003-20-5:10,CPC006_RMUGS_6H:BRD-A09533288-003-20-5:10,CPC006_SKLU1_6H:BRD-A09533288-003-20-5:10,CPC006_SKM1_6H:BRD-A09533288-003-20-5:10,CPC006_SKMEL1_6H:BRD-A09533288-003-20-5:10,CPC006_SKMEL28_6H:BRD-A09533288-003-20-5:10,CPC006_SNGM_6H:BRD-A09533288-003-20-5:10,CPC006_SNU1040_6H:BRD-A09533288-003-20-5:10,CPC006_SNUC4_6H:BRD-A09533288-003-20-5:10,CPC006_SNUC5_6H:BRD-A09533288-003-20-5:10,CPC006_SW480_6H:BRD-A09533288-003-20-5:10,CPC006_SW620_6H:BRD-A09533288-003-20-5:10,CPC006_SW948_6H:BRD-A09533288-003-20-5:10,CPC006_T3M10_6H:BRD-A09533288-003-20-5:10,CPC006_THP1_6H:BRD-A09533288-003-20-5:10,CPC006_TYKNU_6H:BRD-A09533288-003-20-5:10,CPC006_U937_6H:BRD-A09533288-003-20-5:10,CPC006_VCAP_6H:BRD-A09533288-003-20-5:10,CPC006_VCAP_24H:BRD-A09533288-003-20-5:10,CPC006_WSUDLCL2_6H:BRD-A09533288-003-20-5:10,CPC011_A375_6H:BRD-A09533288-311-04-6:10,CPC011_A549_6H:BRD-A09533288-311-04-6:10,CPC011_A549_24H:BRD-A09533288-311-04-6:10,CPC011_HA1E_6H:BRD-A09533288-311-04-6:10,CPC011_HT29_6H:BRD-A09533288-311-04-6:10,CPC011_MCF7_6H:BRD-A09533288-311-04-6:10,CPC011_MCF7_24H:BRD-A09533288-311-04-6:10,CPC011_PC3_6H:BRD-A09533288-311-04-6:10,CPC011_PC3_24H:BRD-A09533288-311-04-6:10,CPC011_VCAP_6H:BRD-A09533288-311-04-6:10,CPC011_VCAP_24H:BRD-A09533288-311-04-6:10,CPC018_A375_6H:BRD-A09533288-003-20-5:10,CPC018_A549_6H:BRD-A09533288-003-20-5:10,CPC018_A549_24H:BRD-A09533288-003-20-5:10,CPC018_ASC_24H:BRD-A09533288-003-20-5:10,CPC018_HEPG2_6H:BRD-A09533288-003-20-5:10,CPC018_HT29_6H:BRD-A09533288-003-20-5:10,CPC018_MCF7_6H:BRD-A09533288-003-20-5:10,CPD001_MCF7_6H:BRD-A09533288-003-24-7:10,CPC018_MCF7_24H:BRD-A09533288-003-20-5:10,CPD001_MCF7_24H:BRD-A09533288-003-24-7:10,CPC018_NPC_24H:BRD-A09533288-003-20-5:10,CPD001_PC3_24H:BRD-A09533288-003-24-7:10,CPC018_PHH_24H:BRD-A09533288-003-20-5:10,CPC018_SKB_24H:BRD-A09533288-003-20-5:10,NMH002_FIBRNPC_24H:BRD-A09533288-003-26-2:10,NMH002_FIBRNPC_6H:BRD-A09533288-003-26-2:10,NMH002_NEU_6H:BRD-A09533288-003-26-2:10,NMH002_NEU_24H:BRD-A09533288-003-26-2:10,NMH002_NPC_6H:BRD-A09533288-003-26-2:10,NMH002_NPC_24H:BRD-A09533288-003-26-2:10,CPC006_H1299_6H:BRD-A09533288-003-20-5:10,CPC006_RKO_6H:BRD-A09533288-003-20-5:10
1891,-0.0190000012517,-0.264159709215,-2.32371163368,0.817866563797,0.211474984884,-0.168597787619,1.8592479229,-1.29084992409,-0.425539374352,-0.329198122025,0.0116972625256,-1.40153205395,0.0376500189304,-0.871150016785,0.712949991226,0.454250007868,-0.668150007725,0.189549997449,-0.00560000538826,-1.83258032799,-0.0855561718345,-0.469033271074,-0.999450564384,0.123770676553,-0.230550006032,-0.303508490324,-0.213987737894,-0.469949990511,0.175462558866,-0.0359634831548,0.413850009441,-1.12164998055,0.250320911407,-0.725448966026,-0.81694996357,-0.550000011921,-0.692699968815,-0.748600006104,-1.24035000801,-1.44089996815,-0.559499979019,-0.933650016785,-0.0246768407524,-0.219729334116,0.353749990463,-0.771899998188,0.548799991608,0.35070002079,-1.08270001411,0.152050003409,-0.699100017548,0.0426499992609,1.15830004215,0.226499989629,0.137099996209,-0.179100006819,0.219295039773,0.367377698421,-1.2798500061,1.39094996452,0.237749963999,-0.321200013161,-0.586723446846,-0.0810305476189,-0.324400007725,0.779733359814,-0.250864356756,-0.318459153175,-1.35284996033,-2.74034976959,0.0197499990463,0.104650005698,-1.04896354675,-0.454159617424,0.163690119982,0.411086320877,-0.619067311287,0.756714522839,0.802950024605,-0.145946905017,0.821914672852,-0.991380929947,0.135211870074,-0.956425428391,-0.302700668573,1.34835076332,-1.54265773296,-0.782608926296,0.251616418362,1.20871090889,0.15062789619,0.292974054813,-0.424900025129,1.60996508598,-1.17530274391,0.00619767606258,-0.52380001545,1.06714999676
3066,1.51254999638,0.357738763094,0.772769570351,-0.0107604265213,-0.730799973011,0.0876979976892,1.96786236763,0.0985499918461,-0.0420354902744,0.450363337994,0.564022541046,0.95623922348,0.107400000095,-0.905449986458,0.313699990511,-1.11160004139,-0.283800005913,-0.589250028133,0.552950024605,0.875033259392,0.551731467247,-0.31052723527,1.23366761208,0.230027616024,0.622599959373,-0.296984553337,0.3425527215,0.894100010395,-0.052102945745,0.325909942389,0.485400021076,0.640249967575,0.525936186314,0.483682125807,0.124749995768,-0.897400021553,-2.67094993591,-0.0272999964654,0.00265000015497,0.972249984741,-0.555999994278,0.138650000095,-0.563074111938,0.179479733109,0.20814999938,0.375200003386,-2.12654995918,0.327099978924,1.45279991627,-1.84909999371,0.595899999142,-0.393000006676,0.447200000286,0.134900003672,-0.929099977016,0.360949993134,-0.121154204011,1.18046140671,2.96215009689,0.569549977779,0.127149999142,-1.21149992943,0.128215432167,0.681795537472,0.813449978828,-1.75329995155,-1.20604658127,0.138580054045,-0.223149999976,-0.303849995136,-0.978349983692,0.188350006938,0.021957308054,-0.259462445974,0.428005427122,-0.494250237942,0.894091248512,0.339005470276,1.44914996624,-0.572982549667,0.983596205711,1.2145024538,0.346393108368,0.0621982365847,1.42668795586,-1.42526507378,0.302142798901,0.214220672846,-0.187576666474,-0.614088714123,0.190434351563,0.0184037685394,-0.0382333099842,-0.0188781321049,0.397947758436,1.52069079876,-0.973749995232,-0.178399994969
9801,-1.05414998531,-0.405730485916,0.231329321861,-0.6342471838,-1.53525006771,-0.00294660776854,1.16806292534,-0.956600010395,0.394893348217,-0.172008037567,0.415610045195,0.653498888016,0.0129500031471,-1.13520002365,0.566100001335,-0.209749996662,-1.12765002251,2.12179994583,1.00580000877,0.309226363897,0.901657819748,-0.69559687376,0.564692616463,0.587064564228,-0.369350016117,0.17705000937,0.317624151707,0.977349996567,0.437955439091,0.0294223353267,0.329050004482,-0.369949996471,0.263744980097,0.041790150106,0.315150022507,0.833100020885,0.910049974918,-0.551300048828,0.829399943352,0.251699984074,-0.076800018549,-0.279550015926,0.410895675421,0.499918222427,0.0628000050783,0.651600003242,0.304800003767,2.13080000877,-0.051850002259,-1.80879998207,0.555700004101,-1.30270004272,1.85899996758,0.222699970007,0.961000025272,-0.213999986649,0.0835119634867,0.536194086075,-2.20915007591,0.178850010037,-0.228900000453,0.61829996109,0.281210124493,-0.0783708244562,0.434000015259,-2.73540019989,-1.85570585728,0.68082433939,-0.155249997973,-1.36730003357,-0.466399997473,-0.0555000007153,-0.0307716690004,0.435511171818,-0.257288694382,-1.45240831375,0.294366121292,0.332021892071,-0.424850016832,0.197248309851,0.544213294983,0.379102736712,-1.17461597919,0.578170359135,0.0900228098035,-3.62762308121,-0.354254305363,-0.71292746067,-0.219588264823,-1.63806033134,-1.84384810925,-0.087819725275,-1.47170007229,-3.51366066933,0.658852279186,-0.135758340359,0.290400028229,-1.01150000095
1459,0.234999999404,-0.782784342766,0.763941884041,-0.283398628235,0.87052500248,-0.0763741508126,1.03750061989,-0.464750021696,0.0364567413926,-0.424325734377,-0.257364988327,-1.03929245472,0.664099991322,2.0202999115,-0.0708500146866,-0.726350009441,0.439149975777,0.915250003338,-0.708150029182,-0.47447130084,0.0614621639252,0.920018553734,-0.179920554161,-0.363910734653,-0.592800021172,0.102399922907,-0.265584290028,0.529549956322,-0.266470611095,-0.484667539597,-0.905499994755,-0.278849989176,0.283009767532,-0.226085782051,-1.33175003529,-0.503899991512,0.75435000658,-0.744150042534,-0.377599984407,-0.23765000701,-0.685400009155,-0.336050003767,0.536372721195,-0.13879339397,-0.375200003386,0.245299994946,0.488749980927,-0.170399993658,-1.17035007477,1.15985000134,-0.78409999609,0.269450008869,-0.482800006866,0.278699994087,-0.925999999046,-0.205750003457,-0.15458406508,-0.778822779655,1.85160005093,-0.605499982834,-0.0855000019073,-1.04715001583,-0.252680331469,-0.347598105669,-0.61210000515,-0.0691666454077,1.52079606056,0.499656498432,-0.24770000577,0.175725013018,0.12839999795,0.350099980831,-0.0583704188466,-0.623250067234,0.0751457065344,0.445654392242,-0.567427277565,0.00159713067114,-0.601099967957,-0.106883659959,-0.568004131317,-0.463440150023,-0.69200861454,-0.290150433779,-0.0725183486938,1.14316892624,-0.250506043434,-1.29474425316,0.230385690928,0.727579116821,0.407032966614,-0.102722451091,-0.116300016642,0.0167867094278,-0.435155808926,-0.425597161055,1.31130003929,1.32669997215
9703,1.53324997425,0.455361485481,0.627036571503,0.323162466288,1.26867508888,-0.30294418335,1.52164447308,0.881649971008,-0.357380092144,0.0675640553236,0.1205028072,-0.135923996568,0.656450033188,-0.527599990368,0.968000054359,-0.700949966908,-1.36524999142,0.449200004339,-0.244950011373,0.592071175575,0.416747361422,0.00248643010855,0.131946653128,0.302408128977,0.24430000782,0.737027049065,2.67105054855,1.49059998989,0.372613072395,0.451718300581,0.17895001173,0.368300020695,0.738282978535,0.185027420521,0.487599998713,-1.62590003014,0.228700011969,0.125849992037,-0.17634999752,1.0013999939,0.61779999733,1.34584999084,-0.054510615766,0.329685330391,1.59420001507,1.17479991913,-0.0238499939442,0.255799978971,-1.35295009613,-0.941100001335,0.872850000858,1.19319999218,-0.36700001359,-0.3492000103,-0.329400002956,3.02359986305,-0.0821020305157,0.718222439289,0.614199995995,1.07354998589,-0.125249996781,0.0673500001431,0.731976866722,1.24305844307,0.818250000477,-1.39590001106,-0.937550961971,0.186666920781,0.355449974537,-0.380524992943,0.131350010633,-1.04174995422,-0.497677981853,-0.234471350908,0.463375538588,-0.110794909298,0.776496291161,-0.0451085232198,-0.261500000954,0.532005310059,0.227249011397,-1.77833509445,-0.434349238873,-0.0839346721768,-0.383485883474,1.44614386559,0.187911018729,1.5299270153,-0.329760730267,0.99222946167,0.121492788196,-1.18879795074,-0.0888333395123,2.24643063545,0.847268044949,-0.572883963585,-0.48449999094,-1.30400002003
10606,0.889450013638,0.749568939209,1.14113664627,-0.1354303509,-1.66799998283,-0.468512475491,2.30253458023,-0.452350020409,0.376872122288,0.24349232018,0.326559871435,0.145031765103,0.114600002766,-0.752399981022,0.465550005436,-1.08899998665,-1.45895004272,-0.976100027561,0.462550014257,0.302411437035,0.337091445923,-0.520979881287,0.495824426413,0.587978184223,0.288599997759,0.327048510313,1.27878689766,0.598450005054,0.371199786663,0.522392630577,0.271250009537,0.539650022984,0.412044465542,-0.171518519521,0.785950005054,-0.205899998546,-1.48895001411,0.138799995184,0.422299981117,-0.277400016785,-0.0418000072241,-2.18969988823,-0.0766268670559,-0.338111013174,-1.88925004005,-0.310699999332,-1.39800000191,-0.467000007629,1.28605008125,-0.694350004196,0.982500016689,-1.11615002155,0.819800019264,0.0690499842167,-0.537000000477,0.715200006962,-0.49348628521,-0.156647145748,-1.31505000591,0.319600015879,-0.767500042915,0.274650007486,0.559933125973,0.490860491991,-0.793849945068,0.117166683078,-1.0215010643,0.0677182003856,-1.47060000896,-0.809050023556,0.211600005627,0.331999987364,0.451636195183,0.310245126486,-0.172521471977,0.212268695235,0.531077623367,-0.609094917774,0.0415500029922,-0.618779599667,-0.283343434334,-0.245098799467,0.929617345333,0.716866374016,0.024618640542,-1.09175944328,1.58890175819,0.585616528988,0.444165050983,-2.0761578083,0.213061988354,-0.157905578613,-0.169900000095,-1.67762994766,0.472260475159,-0.0708900019526,-0.59375,-0.507950007915
1017,0.735900044441,-0.916821300983,0.734090209007,-0.509411156178,0.000524997711182,0.119497507811,1.09020781517,-0.967599987984,-0.117251500487,-0.466321736574,-0.217688426375,-0.476009041071,0.12659996748,-0.212000012398,0.602349996567,0.0262500047684,-0.277649998665,0.318149983883,0.631900012493,0.0107783675194,-1.71556437016,0.837989449501,0.679044425488,0.460754960775,-0.0266500115395,-0.0266759246588,-0.680084884167,0.968100011349,0.00521811842918,0.0566105246544,0.132949978113,0.0817500054836,-0.257250875235,0.421073883772,0.369399994612,-0.172000005841,-1.02670001984,-0.103150010109,-0.295850008726,0.216600000858,-0.861750006676,0.981999993324,0.167080774903,0.215187549591,-0.756850004196,0.300050020218,0.49509999156,-1.30809998512,0.857800006866,-0.184199988842,0.251900017262,0.316799998283,-1.48950004578,-0.35925000906,-0.122900001705,-0.165099993348,0.286895424128,-0.75886797905,1.55400002003,0.0930500030518,-0.0529499948025,0.785799980164,0.502588510513,-0.0108292102814,0.283999979496,-1.06483340263,0.656209468842,-0.292803704739,-1.26919996738,0.13290001452,-0.702450037003,0.186000019312,-1.03998911381,0.272025913,-0.220508992672,-0.0359947681427,0.718648970127,0.040377497673,-1.62304997444,0.853497862816,-0.88897305727,0.257050156593,-0.646517455578,-1.50281631947,-0.500952959061,1.13829934597,-1.50876522064,-0.134066343307,0.647381901741,-0.00562287867069,-0.277383804321,-0.310365855694,-0.0671666562557,-1.13222849369,-0.595759630203,0.205922275782,1.84720003605,1.24374997616
9813,-0.482499986887,-0.495631724596,0.555033743382,-0.283387243748,0.715600013733,-0.300607055426,1.50798106194,-0.436599999666,-0.231314763427,-0.145144402981,0.0832262560725,-1.98547410965,0.597100019455,2.52835011482,0.0880999937654,0.653999984264,0.541850030422,0.753849983215,0.896399974823,-0.427511125803,-0.284429490566,0.566701769829,0.870842337608,-0.41524720192,-0.300900012255,-0.00230856263079,-0.171339660883,0.250750005245,-0.389128446579,0.0232650749385,0.850600004196,-0.604250013828,-0.126309558749,0.214290559292,0.824400007725,-0.83109998703,0.524950027466,-0.355800002813,-0.886600017548,-0.400749981403,0.136050000787,0.389500021935,0.295549243689,0.125690922141,1.0530500412,0.800149977207,1.16355001926,-0.0904500037432,-1.24249994755,1.31235003471,0.996500015259,0.52095001936,-2.25370001793,0.421000003815,-1.23619997501,0.114799998701,-0.216607630253,-0.990238428116,0.198850005865,-0.447600007057,0.299699991941,-0.163749992847,-0.36393430829,-0.239218890667,0.0402999967337,0.201933324337,0.0503953397274,-0.295724064112,-0.0731999948621,0.414574980736,-0.290149986744,-0.197899997234,0.153849050403,0.412445962429,-0.321107685566,-0.0226856190711,-0.180583715439,-0.677748680115,-0.438549995422,-0.359544157982,0.0355582982302,-0.735231637955,-0.115649983287,-0.288970112801,-2.19953346252,1.76220917702,-0.923322319984,-1.61834812164,0.506636917591,-0.476088941097,-0.160733997822,-0.712901115417,0.0115666687489,-0.389336466789,-0.249017059803,-0.387864559889,1.20529997349,1.73860001564
7485,0.307249993086,0.727246284485,0.802092194557,0.185475647449,-0.895850002766,0.757529139519,1.47912967205,0.103249981999,0.754782557487,0.281240642071,0.609788298607,-1.20172286034,-0.689499974251,-1.13654994965,1.29935002327,-0.657249987125,1.50520002842,-0.124949999154,-0.0131999999285,0.76384139061,0.117187581956,0.0506273210049,0.459167867899,0.222920700908,-0.659950017929,0.877468764782,0.585969388485,1.51645004749,0.439991295338,0.769623160362,-0.377950012684,-0.100200012326,-0.298501014709,0.0629205554724,0.556600034237,-0.144099995494,0.164599984884,-0.0650500059128,0.996399998665,-0.554399967194,-0.370599985123,0.0274000167847,-0.701327383518,0.420092731714,0.596799969673,-0.98710000515,0.256549984217,0.279650002718,0.816799998283,-0.200049996376,0.469900012016,-0.254949986935,-0.970700025558,0.193250000477,0.0241999998689,0.643900036812,0.539902627468,-0.662333905697,3.97195005417,1.3110499382,-0.344750016928,0.531949996948,0.824154853821,0.085880599916,0.266800016165,0.0776666626334,-0.241281330585,-0.250659316778,0.166649997234,0.417150050402,-0.408500015736,-0.17405000329,0.0528027713299,-0.182611688972,0.379993647337,-0.134753286839,0.226995751262,1.03367340565,-0.681150019169,-0.504297196865,0.0798024833202,0.308463722467,-0.378492236137,1.39274680614,0.269965976477,-1.91616415977,1.02741706371,-0.176879361272,-0.541425824165,-0.746536970139,0.375212311745,-1.05798506737,0.159800007939,-2.47988271713,0.677510142326,-0.473919570446,0.110500000417,0.170350015163
2109,0.500050008297,1.32020449638,0.438809126616,0.194624036551,-1.05375003815,-0.583513736725,1.29832589626,0.233550012112,0.479015260935,-0.00725091993809,-0.487759292126,-0.918965935707,0.281449973583,0.140100002289,0.851349949837,-3.06215000153,-2.23160004616,-0.341100007296,-0.0818500220776,-0.412638425827,-0.217886120081,-0.950961410999,-0.4534714818,0.417845755816,0.0141000002623,0.238079056144,0.00021828066383,-0.142399996519,0.984972417355,0.613901376724,-0.824249982834,-0.0963499844074,0.380749881268,0.264334022999,0.417899996042,0.639500021935,-1.38005006313,0.542500019073,0.241650015116,1.28020000458,-1.19735002518,0.925799965858,-0.0798621401191,-0.0714743807912,0.522300004959,-0.774600028992,0.282450020313,0.442700028419,-0.363450020552,-0.30814999342,1.07864999771,0.104299992323,0.0,-0.427550017834,-0.129999995232,0.337599992752,-0.100402474403,0.0194576755166,-1.95519995689,-0.954699993134,0.261849999428,-0.598699986935,-0.12979850173,0.310476303101,-0.00415000319481,0.910466611385,-0.879466712475,-0.0189419537783,0.684700012207,-2.25904989243,0.793599963188,0.0166999995708,0.0657355934381,0.383090496063,-0.358310878277,-0.499541461468,0.357940614223,0.507023572922,0.484399974346,-0.509852528572,0.00135112623684,-0.307986915112,0.882853806019,0.533655226231,0.119015410542,-1.64498758316,0.776870191097,0.458461940289,-0.617931842804,-0.020655721426,-1.32147479057,-0.42438429594,-0.235733315349,-0.138332337141,0.920960664749,0.0775674581528,-0.677000045776,-1.63549995422
23271,-0.114449992776,-0.566945075989,-0.237351328135,-0.458223283291,-0.510524988174,0.0138964504004,2.24313521385,-0.846899986267,-0.378405034542,-0.185019001365,-0.361895471811,-0.952249407768,-0.473150014877,1.11680006981,-0.567799985409,1.38049995899,0.792150020599,-0.331000000238,0.510349988937,-0.397164553404,0.0547030121088,-0.149432271719,-0.681241810322,-0.269533336163,0.173799991608,-0.261283546686,-1.33090484142,0.165849983692,-0.673357665539,-0.729209542274,1.07809996605,-0.0140499994159,-0.612941563129,0.320520430803,-2.32504987717,0.914699971676,-0.569800019264,0.120350003242,-0.239350005984,-0.888750016689,-0.15569999814,-1.19579994678,0.51011288166,-0.669083476067,-1.22874999046,0.0295000076294,0.454900026321,0.305450022221,-0.5082000494,0.327149987221,-0.972350001335,-0.523900032043,-1.43429994583,-0.0135999917984,0.376199990511,0.9075999856,0.489162921906,-0.881523728371,0.99715000391,0.542600035667,-1.13650000095,0.524000048637,-0.573505997658,-0.838615477085,-1.31974995136,-0.0236999988556,1.33660721779,-0.330075323582,0.481399983168,-0.143699973822,-0.608649969101,-0.320600003004,0.610866785049,-0.47019302845,-0.271871030331,0.736695289612,0.347708851099,1.17081737518,0.765100002289,0.575057148933,-0.644071340561,0.0835571289062,-0.896640360355,-0.684156417847,-0.377926588058,-0.283547490835,-0.496298104525,0.105616934597,0.196358650923,-0.766485333443,-0.238958925009,-2.4669110775,0.0454333424568,-3.92710876465,-1.13980674744,-0.588615655899,0.756850004196,-1.92470002174
9915,-0.276749998331,-0.629739105701,-0.163333907723,-0.0387978851795,0.550300002098,-0.164608791471,0.813222289085,1.03589999676,-0.581374049187,-0.334409922361,-0.776426792145,-0.226431369781,0.123099982738,1.03645002842,-0.209049999714,-0.0979500412941,0.382700026035,0.153499990702,-0.31124997139,-0.885519385338,-0.320079952478,1.04845261574,-0.565476953983,-0.603899598122,-0.73860001564,-0.460483670235,-1.89278054237,-2.0978500843,-0.989413440228,-0.827903985977,-0.326350033283,0.0351000018418,-1.16580557823,-0.0179639533162,-0.562649965286,0.82080000639,0.337999999523,0.108999997377,0.0272000003606,-2.15369987488,-0.682999968529,-1.41550004482,0.91023683548,-0.375853836536,-1.42040002346,-0.377399981022,0.867150008678,-0.949699997902,-1.0570499897,0.807799935341,-1.04044997692,0.158500000834,-0.972500026226,0.157900005579,-0.397300004959,-0.18694999814,0.246884286404,-0.00707992725074,0.705799996853,-1.53874993324,0.0660499930382,-0.166400000453,-0.741142332554,0.00762221589684,-0.931899964809,-1.16300010681,0.984884440899,-0.186326578259,-0.018500007689,0.284199982882,-1.02964997292,-0.42175000906,-0.774330377579,-0.602423369884,-0.841774106026,0.363385081291,-0.151758491993,-1.44511318207,-0.521650016308,0.356590002775,-0.289548963308,0.013599447906,-1.17891252041,-0.416000366211,-1.0353833437,0.731339454651,-0.183394521475,0.187140062451,0.000733387074433,0.15929967165,-0.0849323123693,0.362475752831,-0.000199999951292,-0.00243934500031,-0.662614285946,-0.673672735691,0.753350019455,0.464500010014
9552,0.440550029278,0.143883451819,-2.6858420372,0.620452165604,0.552074968815,0.826426684856,1.03455662727,-1.26310002804,-0.284994274378,-0.0372092351317,-1.1696369648,-6.49550914764,0.236899971962,0.0604500174522,0.527449965477,-0.502250015736,0.386200010777,0.961849987507,0.18410000205,0.152369961143,-0.657555699348,-0.893991291523,-0.398361027241,-0.435160189867,0.209950000048,0.61499273777,0.0900671556592,0.676900029182,-0.62143266201,-0.258158892393,0.236999958754,0.0415000021458,-0.443877875805,-0.290139853954,-0.0513999983668,-0.0873999968171,-0.917299985886,-0.460350006819,-1.12715005875,-0.396700024605,-2.52594995499,-0.95064997673,0.533370494843,0.0300734937191,-0.693650007248,-0.281049996614,0.715900063515,-0.0573999881744,0.0486999973655,-1.26680004597,-0.874699950218,-0.349949985743,0.419099986553,0.543799996376,0.424400001764,0.144999995828,-0.127512723207,0.488440871239,2.50834989548,-1.27649998665,0.556850016117,-2.68979978561,-0.796427667141,-0.689580142498,-0.697899997234,-0.66320002079,-0.293224573135,-0.620913147926,0.613550007343,-0.314999997616,-1.65635001659,1.31629991531,-0.718845963478,0.0593873560429,-0.359432458878,-0.119772531092,-0.608147501945,-0.114240497351,0.391149997711,-0.222131997347,-1.06381917,-0.306924581528,1.05131042004,0.204510182142,0.252051830292,-0.178792580962,0.123758338392,-1.04201805592,-0.943274080753,0.492855161428,0.800873637199,0.0148992836475,0.885366678238,2.3581662178,0.125533133745,0.287844061852,-0.435199975967,-0.276849985123
93487,0.789299964905,0.0237191021442,0.424825519323,0.829458415508,-0.739275038242,0.142394781113,2.09293818474,0.797999978065,-0.0617809221148,0.0102434530854,1.81238329411,0.561929941177,-0.397699952126,-1.61530005932,0.87139993906,0.563799977303,-0.188950002193,-0.724550008774,0.114550024271,-0.00722005590796,0.805093884468,-0.507329761982,0.0246010422707,-0.172251179814,0.422900021076,0.229646116495,-0.449583590031,0.802650034428,-0.159052342176,0.161358118057,-0.0519500002265,-0.148000001907,-0.225790798664,0.452821403742,-0.143449991941,1.08229994774,2.67129993439,0.0766000002623,1.48784995079,0.594949960709,-1.08089995384,1.38950002193,-0.790055811405,0.0026897341013,-0.209199994802,-0.191199988127,0.32389998436,0.897050023079,-0.40775001049,1.17069995403,-0.168099984527,0.989250004292,-0.0194000005722,0.217199996114,0.0838000029325,-0.0697500109673,-0.449425399303,0.162398576736,-0.343550026417,4.10115003586,-0.353450000286,-0.268800020218,-0.269782274961,0.232894420624,-0.0195499956608,0.0688333213329,-0.722287595272,0.197963312268,0.213899999857,0.616850018501,-0.267700016499,0.140450000763,0.317797452211,0.0628703609109,-0.326734572649,0.224403619766,0.60356014967,0.0195859596133,0.149149999022,1.39542841911,-0.19976221025,0.349556416273,0.289179682732,1.83283996582,0.434737622738,-1.95837795734,0.573371887207,0.0104180183262,0.101663410664,-0.190156623721,-0.078177511692,-2.02984833717,-0.239500015974,-2.07229804993,0.194906592369,-0.255482703447,-0.465999990702,-0.666700005531
