rid,CPC012_A375_6H:BRD-K87909389-003-01-8:10,CPC013_A375_6H:BRD-K87909389-001-02-0:10,CPC013_A375_6H:BRD-K87909389-001-01-2:10,CPC012_A549_6H:BRD-K87909389-003-01-8:10,CPC013_A549_6H:BRD-K87909389-001-02-0:10,CPC013_A549_6H:BRD-K87909389-001-01-2:10,CPC012_A549_24H:BRD-K87909389-003-01-8:10,CPC013_A549_24H:BRD-K87909389-001-02-0:10,CPC013_A549_24H:BRD-K87909389-001-01-2:10,CPC012_ASC_24H:BRD-K87909389-003-01-8:10,CPC013_ASC_24H:BRD-K87909389-001-02-0:10,CPC013_ASC_24H:BRD-K87909389-001-01-2:10,CPC012_HA1E_6H:BRD-K87909389-003-01-8:10,CPC013_HA1E_6H:BRD-K87909389-001-02-0:10,CPC013_HA1E_6H:BRD-K87909389-001-01-2:10,CPC012_HCC515_6H:BRD-K87909389-003-01-8:10,CPC013_HCC515_6H:BRD-K87909389-001-02-0:10,CPC013_HCC515_6H:BRD-K87909389-001-01-2:10,CPC013_HEPG2_6H:BRD-K87909389-001-02-0:10,CPC013_HEPG2_6H:BRD-K87909389-001-01-2:10,CPC012_HT29_6H:BRD-K87909389-003-01-8:10,CPC012_MCF7_6H:BRD-K87909389-003-01-8:10,CPC012_MCF7_24H:BRD-K87909389-003-01-8:10,CPC012_NEU_24H:BRD-K87909389-003-01-8:10,CPC012_NPC_24H:BRD-K87909389-003-01-8:10,CPC012_PC3_6H:BRD-K87909389-003-01-8:10,CPC012_PC3_24H:BRD-K87909389-003-01-8:10,CPC012_PHH_24H:BRD-K87909389-003-01-8:10,CPC012_SKB_24H:BRD-K87909389-003-01-8:10,CPC012_VCAP_6H:BRD-K87909389-003-01-8:10,CPC012_VCAP_24H:BRD-K87909389-003-01-8:10,CPC013_HT29_6H:BRD-K87909389-001-02-0:10,CPC013_HT29_6H:BRD-K87909389-001-01-2:10,CPC013_MCF7_6H:BRD-K87909389-001-02-0:10,CPC013_MCF7_6H:BRD-K87909389-001-01-2:10,CPC013_MCF7_24H:BRD-K87909389-001-02-0:10,CPC013_MCF7_24H:BRD-K87909389-001-01-2:10,CPC013_NEU_24H:BRD-K87909389-001-01-2:10,CPC013_NPC_24H:BRD-K87909389-001-02-0:10,CPC013_PC3_6H:BRD-K87909389-001-02-0:10,CPC013_PC3_6H:BRD-K87909389-001-01-2:10,CPC013_PC3_24H:BRD-K87909389-001-02-0:10,CPC013_PC3_24H:BRD-K87909389-001-01-2:10,CPC013_SKB_24H:BRD-K87909389-001-02-0:10,CPC013_SKB_24H:BRD-K87909389-001-01-2:10,CPC013_VCAP_6H:BRD-K87909389-001-02-0:10,CPC013_VCAP_6H:BRD-K87909389-001-01-2:10,CPC013_VCAP_24H:BRD-K87909389-001-01-2:10,LJP001_BT20_6H:BRD-K87909389-001-04-6:10,LJP001_BT20_6H:BRD-K87909389-001-04-6:2,LJP001_BT20_6H:BRD-K87909389-001-04-6:0.4,LJP001_BT20_6H:BRD-K87909389-001-04-6:0.08,LJP001_BT20_24H:BRD-K87909389-001-04-6:10,LJP001_BT20_24H:BRD-K87909389-001-04-6:0.08,LJP001_BT20_24H:BRD-K87909389-001-04-6:0.4,LJP001_HS578T_6H:BRD-K87909389-001-04-6:10,LJP001_HS578T_6H:BRD-K87909389-001-04-6:2,LJP001_HS578T_6H:BRD-K87909389-001-04-6:0.4,LJP001_HS578T_6H:BRD-K87909389-001-04-6:0.08,LJP001_HS578T_24H:BRD-K87909389-001-04-6:0.4,LJP001_HS578T_24H:BRD-K87909389-001-04-6:0.08,LJP001_HS578T_24H:BRD-K87909389-001-04-6:10,LJP001_MCF10A_6H:BRD-K87909389-001-04-6:10,LJP001_MCF10A_6H:BRD-K87909389-001-04-6:2,LJP001_MCF10A_6H:BRD-K87909389-001-04-6:0.4,LJP001_MCF10A_6H:BRD-K87909389-001-04-6:0.08,LJP001_MCF10A_24H:BRD-K87909389-001-04-6:0.4,LJP001_MCF10A_24H:BRD-K87909389-001-04-6:0.08,LJP001_MCF10A_24H:BRD-K87909389-001-04-6:2,LJP001_MCF7_6H:BRD-K87909389-001-04-6:2,LJP001_MCF7_6H:BRD-K87909389-001-04-6:10,LJP001_MCF7_6H:BRD-K87909389-001-04-6:0.4,LJP001_MCF7_6H:BRD-K87909389-001-04-6:0.08,LJP001_MCF7_24H:BRD-K87909389-001-04-6:0.08,LJP001_MDAMB231_6H:BRD-K87909389-001-04-6:10,LJP001_MDAMB231_6H:BRD-K87909389-001-04-6:2,LJP001_MDAMB231_6H:BRD-K87909389-001-04-6:0.4,LJP001_MDAMB231_6H:BRD-K87909389-001-04-6:0.08,LJP001_MDAMB231_24H:BRD-K87909389-001-04-6:0.4,LJP001_MDAMB231_24H:BRD-K87909389-001-04-6:0.08,LJP001_SKBR3_6H:BRD-K87909389-001-04-6:2,LJP001_SKBR3_6H:BRD-K87909389-001-04-6:0.08,LJP001_SKBR3_6H:BRD-K87909389-001-04-6:10,LJP001_SKBR3_6H:BRD-K87909389-001-04-6:0.4,LJP001_SKBR3_24H:BRD-K87909389-001-04-6:0.4,LJP001_SKBR3_24H:BRD-K87909389-001-04-6:0.08,HOG003_A549_24H:BRD-K87909389-001-01-2:3.33,HOG003_A549_24H:BRD-K87909389-001-01-2:1.11,HOG003_A549_24H:BRD-K87909389-001-01-2:0.3704,HOG003_A549_24H:BRD-K87909389-001-01-2:0.1235,HOG003_A549_24H:BRD-K87909389-001-01-2:0.0412,HOG003_A549_24H:BRD-K87909389-001-01-2:0.013,HOG003_A549_24H:BRD-K87909389-001-01-2:0.0045,HOG003_A549_24H:BRD-K87909389-001-01-2:0.0015,HOG003_A549_24H:BRD-K87909389-001-01-2:10,HOG003_A549_6H:BRD-K87909389-001-01-2:10,HOG003_A549_6H:BRD-K87909389-001-01-2:3.33,HOG003_A549_6H:BRD-K87909389-001-01-2:1.11,HOG003_A549_6H:BRD-K87909389-001-01-2:0.3704,HOG003_A549_6H:BRD-K87909389-001-01-2:0.1235,HOG003_A549_6H:BRD-K87909389-001-01-2:0.0412,HOG003_A549_6H:BRD-K87909389-001-01-2:0.013,HOG003_A549_6H:BRD-K87909389-001-01-2:0.0045,HOG003_A549_6H:BRD-K87909389-001-01-2:0.0015,HOG003_MCF7_24H:BRD-K87909389-001-01-2:10,HOG003_MCF7_24H:BRD-K87909389-001-01-2:3.33,HOG003_MCF7_24H:BRD-K87909389-001-01-2:1.11,HOG003_MCF7_24H:BRD-K87909389-001-01-2:0.3704,HOG003_MCF7_24H:BRD-K87909389-001-01-2:0.1235,HOG003_MCF7_24H:BRD-K87909389-001-01-2:0.0412,HOG003_MCF7_24H:BRD-K87909389-001-01-2:0.013,HOG003_MCF7_24H:BRD-K87909389-001-01-2:0.0045,HOG003_MCF7_24H:BRD-K87909389-001-01-2:0.0015,HOG003_MCF7_6H:BRD-K87909389-001-01-2:10,HOG003_MCF7_6H:BRD-K87909389-001-01-2:3.33,HOG003_MCF7_6H:BRD-K87909389-001-01-2:1.11,HOG003_MCF7_6H:BRD-K87909389-001-01-2:0.3704,HOG003_MCF7_6H:BRD-K87909389-001-01-2:0.1235,HOG003_MCF7_6H:BRD-K87909389-001-01-2:0.0412,HOG003_MCF7_6H:BRD-K87909389-001-01-2:0.013,HOG003_MCF7_6H:BRD-K87909389-001-01-2:0.0045,HOG003_MCF7_6H:BRD-K87909389-001-01-2:0.0015
994,-4.52874088287,-3.68827700615,-6.21116352081,-5.8991484642,-6.30404996872,-7.15000009537,-2.48489999771,-8.32197952271,-8.51748466492,1.81850004196,-0.144515514374,1.56559991837,-4.38912343979,-5.60638999939,-4.31711053848,-2.24559998512,-2.07716941833,-3.78906440735,-4.47289085388,-4.34333515167,-7.32788276672,-3.1995575428,-5.36531352997,0.44636875391,0.131321489811,-7.62121391296,-9.41914653778,-0.474425733089,-0.240133404732,-4.81820011139,-6.88399982452,-5.98464107513,-6.63502883911,-5.56631326675,-5.56331968307,-5.54252624512,-6.43874073029,-0.334300011396,3.74650001526,-9.13928699493,-8.84070014954,-9.97902107239,-4.12125015259,-2.11204981804,-2.68278121948,-5.5640001297,-5.56759977341,-4.90109205246,-5.38484811783,-5.22741651535,-5.8165845871,-2.52194404602,-9.67770004272,-2.01063776016,-9.99999904633,-5.89825344086,-5.44076728821,-5.18704032898,-3.86354470253,-5.82469463348,0.455521762371,-10.0,-6.8649430275,-7.11964702606,-7.69278717041,-2.36002922058,-9.35418891907,-1.01756858826,-10.0,-3.57315349579,-3.58095407486,-6.44233083725,-3.05462527275,-4.17040014267,-5.85453796387,-6.93215799332,-7.21702528,-4.34408378601,-9.38790416718,-1.59799671173,-6.48199987411,-3.77885317802,-10.0,-10.0,-6.80938339233,-1.29394245148,-10.0,-10.0,-10.0,-1.01470422745,0.629038989544,-0.0357074439526,0.454355537891,0.278309851885,-10.0,-6.49944639206,-7.16746091843,-7.44387578964,-7.12638998032,-6.54172801971,-1.74483394623,-0.784353613853,-2.55676150322,-1.04220545292,-1.13052940369,-2.30478143692,-0.526799142361,-5.73945617676,-2.22346067429,1.85964858532,-4.89434289932,0.323403954506,2.71792197227,-3.09148669243,-3.61363792419,-1.74109399319,-3.31785321236,-2.7681388855,0.095099337399,-0.586740493774,0.122955299914,0.26197835803
2048,3.07139706612,3.95200777054,5.05930519104,0.900029480457,-0.461849987507,-1.4618999958,1.01479995251,0.816953778267,1.52063846588,4.97049999237,3.36378312111,4.01695013046,1.74291801453,-0.216065570712,0.484528660774,2.64884996414,0.166428998113,0.315767407417,2.3216958046,2.5921664238,2.01839971542,3.19443321228,2.80275011063,0.250494599342,0.580656170845,1.43893826008,3.87821578979,2.89450407028,1.65684139729,0.40189999342,3.89639997482,1.42349886894,1.87726557255,3.64082813263,1.98238420486,4.93674468994,3.35488462448,-0.209700003266,8.57759952545,3.1897778511,5.19589138031,3.65224885941,1.41195011139,2.21714997292,3.52924156189,1.46309995651,2.35400009155,4.22348213196,0.0522027313709,-0.309619039297,0.0460155904293,-1.2626875639,1.36979997158,-1.06383037567,0.648889183998,1.29951822758,0.700719952583,2.63225293159,0.816733777523,1.99138534069,-0.176537722349,4.09940004349,1.42397022247,5.13389492035,1.67656111717,-0.556264638901,1.56900882721,-1.07765960693,6.11030006409,1.92098402977,1.2360714674,0.901042997837,1.24807369709,0.599749982357,0.444887816906,0.164273098111,-0.157482251525,-0.319362938404,-1.11136329174,-0.463553994894,3.90735006332,2.7113468647,5.6998000145,3.48460006714,1.18810653687,3.54504013062,2.97476363182,3.54841470718,1.23262500763,-0.0984630659223,1.24693858624,-0.372708112001,3.44509625435,0.0748478621244,2.15159988403,1.84531211853,1.10963094234,0.96722137928,0.448747992516,-0.983457326889,-0.0856442078948,-1.05529141426,-0.41853928566,0.580795168877,-1.29988336563,3.92966413498,0.674330830574,-2.69242048264,-0.706251442432,0.272079855204,0.0383433811367,-0.659306764603,-0.681775987148,2.07033848763,0.669598698616,1.76512718201,1.61193740368,1.24964988232,0.439576029778,4.04746580124,-0.982844591141,0.212997376919
1111,1.05785822868,-0.016499131918,-0.249899536371,0.214867964387,0.319499999285,1.69609999657,0.233600005507,0.403661727905,3.31672430038,2.00099992752,2.89853715897,1.04569995403,-0.256095767021,0.405608028173,1.39987266064,0.801649987698,1.49645233154,1.67782926559,0.235816776752,1.5938860178,-1.96555960178,0.190836280584,0.643722295761,0.403640627861,0.0782983899117,-0.661402106285,1.71437811852,0.855471909046,0.579773545265,1.77820003033,-1.3762999773,0.467035979033,0.468369692564,1.72372305393,0.640183568001,0.716828346252,2.57927179337,-1.42690002918,2.3966999054,1.09722423553,0.078974366188,1.16962206364,-0.120300002396,-0.465099990368,1.78065252304,-0.0558500289917,1.45990002155,-0.547860860825,1.7525947094,1.24322426319,3.22313213348,1.38120090961,6.49310016632,1.66103172302,3.26495790482,0.0769853591919,0.409337878227,0.567217350006,1.78568923473,0.877523064613,0.718946576118,1.17569994926,1.55885148048,1.60800755024,0.460355550051,-0.0484447032213,2.96659708023,1.23232901096,6.2469997406,3.15682458878,2.31450200081,3.59175491333,1.92389523983,2.30250000954,1.01062595844,1.7921435833,1.05708611012,1.37803840637,2.46021795273,3.65780925751,-0.543299973011,1.77971160412,3.14269995689,5.21634960175,2.73230624199,0.0253133922815,0.120876953006,4.49756813049,-0.527270317078,-0.604687452316,-1.38409686089,-0.487133800983,-1.08158302307,-0.993878364563,0.530650019646,0.708928585052,1.26358127594,0.52793109417,-2.05646181107,-0.77454996109,-1.39865374565,0.16060256958,-0.225400403142,-0.257182985544,1.95019423962,0.898359417915,0.872572779655,0.92637193203,-0.118020832539,-0.734027385712,1.33333790302,-0.220615297556,-0.674750268459,1.43693506718,2.15454411507,0.0905868113041,0.961276173592,0.820609092712,-0.194597810507,-0.157621383667,-0.758500337601,-0.972503185272
5154,-5.61168241501,-2.46943664551,-3.54070448875,-5.06934976578,-7.41965007782,-9.44289970398,0.919799983501,-1.75581216812,-1.57334136963,-0.953549981117,-1.97902441025,-0.0964500308037,-2.34080648422,-2.51916241646,-1.73038542271,-3.43054986,-2.64580917358,-1.0211994648,-0.922083258629,-2.20399165154,-3.92822766304,-3.98794317245,-2.8439347744,0.00480759143829,-0.317170083523,-2.68114042282,-1.27026808262,0.680393397808,-2.64101719856,-2.02929997444,-0.526099979877,0.565177798271,-2.86243414879,-3.52098274231,-3.39470434189,-0.484172791243,-0.701394855976,8.81079959869,3.53399991989,-2.57416415215,-3.00139141083,-1.81163704395,-1.09819996357,-2.87335014343,-4.10358047485,-0.273299992085,-0.575299978256,-1.28293383121,-4.27968502045,-4.98846054077,-4.33699083328,-2.62644767761,-5.55590009689,-0.848223626614,-2.34171175957,-1.92596721649,-1.09629034996,-1.35821938515,-0.985608100891,-1.11337244511,-1.76239275932,-2.98569989204,-2.81875610352,-2.64595580101,-1.33837819099,-1.68956887722,1.25909984112,-0.25156879425,-1.77764999866,-7.11622524261,-5.83682203293,-8.86774635315,-3.12484169006,-3.22595000267,-2.23485040665,-3.89533233643,-5.0508146286,-1.98612034321,-0.0369385257363,-1.68999290466,2.26419997215,-0.879015803337,-5.21640014648,-0.631850004196,3.15703821182,1.34520876408,0.170798093081,1.1291115284,-0.016673149541,-0.309207826853,-0.407657086849,0.919107556343,0.416449844837,0.846130728722,-1.53659999371,-1.57770431042,-2.24561905861,-2.44576978683,-1.6872074604,-0.781578838825,0.212071448565,0.496373593807,-0.402205884457,-0.680706143379,-1.4125880003,-3.39671564102,-3.13338851929,-3.80254745483,-0.447874546051,0.0995394140482,-1.26482439041,0.810535311699,-0.237433850765,-4.82301092148,-3.89865994453,-3.778819561,-5.0657491684,-3.88734340668,-0.0153726488352,-0.595628857613,0.629565834999,0.883084118366
2920,0.115899398923,1.9885327816,3.56673717499,-2.8708050251,-3.01510000229,-2.73200011253,2.95819997787,-0.68230766058,-0.859669744968,1.06879997253,2.09035491943,0.922999978065,1.70851421356,0.40705293417,0.721144795418,-4.11384963989,-4.06870317459,-4.70951938629,1.31374001503,0.84805059433,0.903105735779,2.24279093742,-0.590991318226,0.389874219894,0.69078040123,-1.38789248466,3.48611354828,-0.312280714512,0.460495769978,4.26870012283,2.90779995918,1.57930350304,-0.702500522137,2.82309651375,-0.00818158686161,1.407564044,0.607122719288,2.17849993706,-1.19630002975,-1.2413611412,-2.06451439857,1.04619455338,1.5490000248,2.3368999958,1.66969442368,0.631600022316,1.57050001621,1.01024734974,0.0490356087685,1.43263506889,1.36778783798,-0.38589450717,0.252200007439,-0.253274977207,1.16686058044,0.352505505085,0.335089176893,0.967059016228,0.390069633722,0.277663499117,0.455529153347,2.90829992294,-2.1689054966,-2.02949047089,-2.04700374603,-0.0576084256172,0.645398020744,2.45528316498,3.65119981766,-0.369914770126,-0.370513170958,0.188208937645,2.22216272354,-2.03979992867,-0.928686976433,-1.55399024487,-0.0871038287878,-1.23393368721,0.588267445564,0.992888450623,1.74324989319,0.55938988924,6.15269994736,1.47800004482,4.70636177063,0.344182431698,-1.31186401844,1.86517763138,1.48023402691,0.748532891273,0.258427262306,2.16034340858,2.50218510628,0.508162915707,-0.819849967957,-2.2830619812,-2.73901104927,-1.8364636898,-2.14245247841,-2.03336906433,-0.554840803146,-0.269872367382,-0.667224228382,0.128361135721,0.233368307352,0.615363836288,0.931682288647,-0.237254649401,-0.0419432073832,0.41787570715,-0.94739985466,-1.48479628563,-0.591175317764,0.676054179668,1.32888042927,4.67283916473,0.809192895889,0.695557773113,0.899523854256,0.178301692009,-0.383749991655,0.59017932415
3122,2.59885191917,-1.84474503994,2.79672050476,1.59558689594,1.0122500658,2.23060011864,0.408399999142,1.68335437775,2.52914118767,3.32940006256,0.855411171913,2.22580003738,1.61473178864,2.43462133408,1.3113462925,1.42579996586,1.62566256523,0.667374134064,2.79701757431,5.22041082382,1.68189060688,1.81687903404,1.36784958839,-0.547695815563,-0.677363336086,2.84798574448,2.36965060234,1.00489068031,3.26719427109,1.12679994106,3.25289988518,1.48235607147,2.23241519928,3.04511594772,2.14718961716,0.845353245735,2.1738152504,1.40040004253,2.70819997787,3.86819195747,3.4179148674,2.34635901451,1.97990000248,1.11294996738,1.24247086048,1.39750003815,0.635800004005,3.01095843315,3.77437877655,3.95781970024,3.69577646255,2.19541454315,7.90010023117,0.116767935455,6.73365592957,2.00782561302,0.685065686703,0.33479359746,1.59083461761,0.734758973122,0.363359451294,2.74720001221,1.02218866348,0.958003520966,0.745489120483,0.82945394516,0.863199234009,-0.791216254234,2.81914997101,4.13727092743,2.47032499313,4.40274524689,1.54141879082,2.92460012436,1.94312989712,1.61740231514,1.76567566395,0.788512468338,2.44886493683,0.00556400418282,1.45539999008,3.41969394684,2.93230009079,9.05235004425,4.09729909897,0.747680008411,2.35092878342,2.28835964203,0.49439483881,0.440797328949,-0.44744348526,0.164102628827,-0.326676040888,-1.47048449516,3.24574995041,1.90623283386,1.97455501556,1.8023096323,0.919669270515,1.04649221897,0.308352202177,0.829166889191,-0.59072637558,0.163965761662,0.760945856571,2.13780593872,1.409111619,2.17151594162,-0.170253545046,-0.0313279479742,1.52543389797,-1.37696039677,-0.817271530628,1.24239301682,1.35800552368,0.773470461369,1.11511313915,0.0626385882497,0.263648629189,0.380417317152,-0.539119660854,-0.77046841383
2769,1.88871645927,1.69664263725,1.333948493,1.58397722244,0.918850064278,3.2541000843,0.792999982834,2.8895483017,2.45136928558,1.4890999794,1.93476426601,2.26340007782,0.402309179306,0.995666146278,0.962637782097,1.03330004215,1.52494347095,2.51768136024,1.69475829601,1.26073920727,2.55269193649,1.77985846996,2.12555932999,-0.775716662407,-1.66986715794,1.82821381092,2.80794382095,0.34545224905,2.34931564331,0.986800014973,1.28050005436,1.15985810757,1.73350143433,1.17286205292,1.9728937149,1.87222194672,2.17914104462,2.12579989433,2.9686999321,1.99854290485,2.27801203728,2.51812791824,1.36965000629,0.095549993217,1.60802781582,1.95050001144,1.99609994888,1.43545293808,4.91395568848,4.03277206421,3.57338047028,3.6023440361,5.11250019073,2.06745171547,4.26125621796,2.01226067543,0.658867001534,0.495431363583,1.73933422565,3.01096391678,-0.257813930511,1.59449994564,1.22252106667,1.63735294342,0.963977575302,0.339957326651,0.330195784569,-0.505513072014,3.28480005264,3.50484490395,2.29181480408,2.69798803329,2.45934200287,2.60010004044,0.359607905149,0.174479648471,0.301079064608,0.129542335868,1.12861740589,-0.00206026434898,4.09334993362,1.29490959644,-0.48449999094,4.65919971466,2.49807429314,1.23287808895,2.81016230583,1.49139082432,1.53434967995,0.0101279020309,-0.926999688148,0.0360108800232,-0.560885429382,-1.33028912544,2.42949986458,2.07439994812,2.42995786667,3.10780405998,2.50187778473,2.29943990707,-0.348610669374,1.03572177887,0.442417800426,-0.39962464571,1.63809347153,1.32092785835,1.07372498512,1.74542689323,0.88405495882,0.0278286039829,0.388969361782,-0.191143602133,-0.960253477097,1.63972902298,1.53259646893,0.547721028328,0.78755402565,1.3115773201,-0.684107601643,0.567623496056,-0.0595942884684,-1.14444541931
5900,0.937487185001,0.186934649944,-0.0314833596349,0.312574326992,0.261900007725,-0.122199997306,-0.871800005436,1.01532721519,2.68608522415,3.11770009995,0.551973164082,1.57535004616,0.296337306499,-2.34873700142,0.079730540514,-0.378950029612,0.588988661766,3.24153828621,1.08561313152,-1.8576529026,-0.879818618298,1.05619525909,3.10451722145,0.791746735573,0.705412507057,1.0962356329,4.06020355225,1.53824198246,-0.847721457481,0.360199987888,2.6452999115,1.04255568981,-0.196296095848,-1.65751540661,-1.86924242973,0.01976300776,4.00153160095,-2.32209992409,-3.48569989204,-0.510593891144,-0.449547946453,4.99303817749,3.27839994431,0.0233499985188,0.729498386383,-1.93685007095,1.92110002041,2.22202301025,-1.8985697031,-2.96262311935,-3.86747384071,-3.49268245697,-0.981599986553,-0.415449053049,-2.44841074944,-0.329094648361,-0.373418569565,-0.586851716042,-1.22372961044,0.22396017611,0.108083054423,0.0825000032783,0.187821269035,-0.0938176512718,-0.819580316544,-0.700243592262,4.11958265305,0.625683486462,-0.581699967384,-2.21951007843,-1.23974084854,-2.71536159515,-3.47065019608,-0.322699993849,-0.589842677116,-1.3332118988,-0.76718711853,-1.29638981819,-2.89748549461,-0.0282452628016,0.196649998426,-1.29526877403,-6.50549983978,-0.698750019073,-1.0013718605,-1.19851469994,0.875591397285,0.542464196682,8.74123954773,0.0584946572781,0.872464597225,0.00204926729202,-0.254084646702,0.933064937592,1.016299963,-1.11510872841,-2.13941955566,-1.43171620369,-3.13308739662,0.466931045055,0.00533147156239,-0.407415151596,0.883979201317,2.2850048542,-0.824764847755,-3.71517944336,-2.95642948151,0.04096057266,0.21685051918,0.168833389878,-0.942641556263,0.219652295113,0.558823108673,-0.871065616608,-1.83825981617,-1.48504531384,-2.28770661354,-2.59371161461,-0.810813605785,-0.377794027328,0.078499995172,0.465763270855
6304,-0.409055888653,-0.74434030056,1.01946568489,0.669610917568,1.70004999638,1.37220001221,1.59449994564,0.615352749825,1.18699669838,2.86985015869,4.31812953949,2.13485002518,1.91944754124,2.50545954704,4.30120944977,-0.110200002789,0.657295107841,0.890689849854,0.0326993092895,3.40564012527,-0.109750449657,1.64953231812,5.72097635269,1.00874328613,-0.410551428795,2.63356685638,2.55561089516,1.06213259697,0.159616470337,1.79670000076,7.03539991379,0.485798478127,-0.231395483017,0.296872228384,1.3316038847,2.35564637184,1.77680587769,1.34070003033,1.38870000839,-0.315294921398,2.42333292961,-0.667950630188,0.193800002337,0.524900019169,3.92013096809,1.60099995136,3.10789990425,1.30917561054,1.37568998337,0.93516767025,0.482017815113,0.452534794807,1.42040002346,0.477549940348,2.69857335091,3.19742441177,-0.635737717152,0.254455685616,2.21766424179,-0.725486695766,-0.162680923939,-0.4632999897,1.80256152153,4.41916322708,1.61373269558,0.53697937727,0.583737134933,-0.550841867924,7.43484973907,1.90387558937,3.21895647049,3.55147314072,1.01944196224,0.0676500052214,0.529240727425,1.57438158989,0.405955225229,-1.67402410507,-0.977462887764,-1.08103513718,0.875899970531,1.92979598045,8.56949996948,0.0310499966145,0.141893565655,0.347492516041,0.663105726242,2.45103931427,0.210543140769,2.72392082214,-0.418446540833,0.253735840321,0.117338225245,-0.234856545925,0.603349983692,1.01974201202,0.649311721325,0.843605399132,0.444268226624,0.336081296206,-0.145010337234,-0.666491806507,-0.683710098267,0.145532160997,-0.492133140564,-0.337289631367,0.979795157909,0.834376513958,0.806138813496,0.107257068157,-0.110477343202,-0.612550854683,1.47273564339,0.058967128396,2.63568615913,0.782257795334,3.05792045593,1.40350973606,-0.0597592592239,-0.321342378855,-1.13736510277,0.432216823101
5211,3.78203368187,3.62421417236,3.91179513931,3.26950073242,2.45284986496,2.87120008469,3.56620001793,3.47196245193,3.30914902687,1.21364998817,0.811019897461,-0.125300005078,2.80399084091,1.60744416714,2.23291158676,3.16494989395,2.06790947914,2.11440229416,2.12441587448,1.60028028488,2.01717710495,3.70033717155,2.06190466881,0.026001110673,0.403758138418,4.08945560455,2.12974357605,3.3494591713,1.17343616486,0.818799972534,-2.04390001297,3.5257191658,2.44221901894,2.78475165367,3.10011982918,1.5354269743,1.73246479034,2.83649992943,0.423900008202,3.38098239899,3.00278282166,1.82045125961,1.88295006752,2.43455004692,1.20338070393,-0.303649991751,0.435499995947,-2.17990016937,1.99172079563,1.74737560749,0.513432264328,-0.0928693562746,2.05110001564,-0.462483406067,0.896250128746,0.6101385355,-0.338293939829,2.59457111359,0.113016583025,2.28107023239,0.0171915106475,3.54439997673,2.05690860748,1.34057116508,1.09995675087,0.225001841784,0.927041172981,1.06315779686,3.6561498642,1.62692439556,2.76069068909,2.7493262291,-0.320598244667,-3.35689997673,2.32900524139,1.15555977821,0.840519487858,-0.596711993217,1.87066447735,-0.542197108269,4.96089982986,-2.00192093849,1.5393999815,-0.845200002193,-1.7113199234,-0.0326596647501,3.79898929596,5.01249408722,1.82791280746,1.25391113758,1.48670458794,0.449187397957,0.883456587791,0.929003953934,3.58789992332,4.09578847885,2.57946753502,2.73285984993,2.46045899391,1.694039464,0.395349532366,0.0814715176821,-1.1576884985,-0.359329640865,3.66712164879,2.13635969162,2.05777812004,1.735003829,1.19423365593,-0.123178824782,3.32418489456,0.514294743538,0.622370958328,1.2892665863,1.41602122784,2.04245090485,1.22798502445,1.48111796379,0.493945837021,0.181173250079,-0.340726017952,0.806301116943
2886,1.08852040768,0.213213518262,0.611589431763,0.273652017117,0.181799992919,0.149900004268,1.4279999733,1.7499102354,1.69372701645,0.598299980164,1.14805316925,2.0148499012,0.217815518379,0.686590373516,0.117823161185,0.530900001526,0.161793887615,-0.167895808816,0.785122513771,0.99325299263,1.2733849287,0.693269610405,1.29461991787,-8.04409501143e-06,-1.83570790291,2.01409482956,2.01626420021,0.954533696175,0.873140573502,0.349000006914,0.984399974346,0.683650493622,0.423905014992,0.366842508316,1.09051442146,-0.0664564669132,0.840353131294,-0.00340000004508,-1.03180003166,0.832086145878,0.877796053886,1.7599118948,0.0429500341415,0.710950016975,1.50867033005,1.55460000038,2.08019995689,-0.116422615945,1.46219968796,-0.0546293854713,2.21617794037,0.966484427452,4.76809978485,1.21351146698,3.66683626175,1.25278151035,1.06422519684,-0.250812888145,0.962310492992,0.990263581276,-0.0301931202412,0.0939999967813,0.971377193928,1.43858611584,0.502161741257,1.0073851347,1.47491526604,-1.01086044312,2.5514998436,2.41906642914,2.50986146927,2.07435154915,1.98756408691,1.61065006256,1.30483353138,1.72266864777,1.87541747093,1.82423567772,2.78956842422,1.52163374424,-3.09289979935,0.413932442665,2.29159998894,2.53384995461,2.06954360008,-0.468854159117,0.532097220421,0.865182161331,0.363138526678,0.304200440645,-0.797384977341,-0.174864381552,-0.945754289627,-0.934480309486,1.78025007248,1.01042699814,0.672166228294,0.884295463562,1.18159270287,2.19322061539,0.172482609749,0.0659731477499,0.369150847197,-0.654316425323,-0.150947064161,0.340588867664,0.00932275038213,0.963682055473,0.280019551516,0.00986295938492,0.739261388779,-0.703921198845,0.35919547081,0.507295608521,0.603161811829,-0.91702401638,0.691188573837,0.494583159685,-0.150209993124,0.246027395129,-1.49660301208,0.00733628869057
