rid,DOS024_VCAP_6H:BRD-K07125273-001-01-1:4.88,DOS024_VCAP_24H:BRD-K07125273-001-01-1:4.88,DOS053_A375_24H:BRD-K07125273-001-01-1:4.88,DOS053_A549_24H:BRD-K07125273-001-01-1:4.88,DOS053_MCF7_24H:BRD-K07125273-001-01-1:4.88,DOS053_PC3_24H:BRD-K07125273-001-01-1:4.88,MUC.CP001_MCF7_6H:BRD-K07125273-001-01-1:9.7503,MUC.CP001_MCF7_6H:BRD-K07125273-001-01-1:3.2501,MUC.CP001_MCF7_6H:BRD-K07125273-001-01-1:1.0834,MUC.CP001_MCF7_6H:BRD-K07125273-001-01-1:0.3611,MUC.CP001_MCF7_24H:BRD-K07125273-001-01-1:9.7503,MUC.CP001_MCF7_24H:BRD-K07125273-001-01-1:3.2501,MUC.CP001_MCF7_24H:BRD-K07125273-001-01-1:0.3611,MUC.CP001_MCF7_24H:BRD-K07125273-001-01-1:1.0834,MUC.CP001_NKDBA_24H:BRD-K07125273-001-01-1:9.7503,MUC.CP001_NKDBA_24H:BRD-K07125273-001-01-1:3.2501,MUC.CP001_NKDBA_24H:BRD-K07125273-001-01-1:1.0834,MUC.CP001_NKDBA_24H:BRD-K07125273-001-01-1:0.3611
7485,-0.940550029278,0.721599161625,0.495100021362,0.428999960423,0.916400015354,-0.763350009918,0.0129666924477,0.669773101807,0.670666396618,0.469418525696,-0.190405830741,-0.995733678341,-0.44501376152,-0.842000007629,1.50851809978,0.590648472309,1.43049705029,2.37203478813
2109,-1.48585009575,0.187002405524,-0.266699999571,-0.400599986315,-0.96280002594,-0.832749962807,0.181966662407,0.293185681105,-1.1400372982,1.03183174133,0.636370241642,-0.186567589641,-0.0665279179811,0.900750041008,-0.879433810711,-0.291571974754,-1.02115917206,-0.478921860456
23271,0.706200003624,-0.118761926889,1.1928999424,0.252799987793,1.49220001698,-0.258700013161,-0.242866665125,-0.441457629204,-0.162724912167,-0.464082032442,-0.64662539959,0.0310287252069,-1.07375025749,-1.04200005531,-2.00611639023,0.121952340007,-1.50874602795,-1.48128461838
9915,0.0816999971867,-0.487225115299,0.516300022602,1.02600002289,1.00094997883,0.425300002098,-0.0450333058834,-0.170807003975,-0.179902270436,-1.098731637,0.178675293922,0.434592932463,0.0177475996315,-0.553399980068,-0.172620385885,0.500475287437,-1.01764261723,-1.76774644852
9552,0.302550017834,0.635300576687,0.709049999714,-0.922749996185,0.0215000212193,-1.0393999815,0.382666677237,-1.67840695381,-3.05666995049,0.34445720911,-1.10558772087,0.162011131644,-0.510657310486,-1.93040001392,-1.08590590954,-0.657987833023,-0.764185905457,-0.262577265501
93487,-1.09170007706,0.408055901527,-0.752650022507,0.283749967813,-1.01795005798,0.205049991608,0.554333329201,0.976384103298,1.23243451118,0.715293645859,0.28696668148,-0.446113586426,-0.213968157768,0.158950001001,0.341015160084,0.139284431934,0.208613589406,0.299750566483
2956,0.941500067711,0.754938840866,0.539250016212,-0.0663499832153,-0.0562499761581,0.743749976158,0.339933335781,0.997741520405,-0.295566886663,0.555122256279,0.59501850605,-0.891893386841,-1.03811240196,-0.0927000045776,1.13550853729,0.319746077061,1.37432527542,1.69418203831
11065,-0.298449993134,1.01952528954,-0.119600012898,0.656350016594,-0.0199000239372,-0.404299974442,0.231266662478,0.794539928436,-0.0829266756773,1.85948562622,-0.351207911968,-1.26345813274,0.624650239944,0.616500020027,0.198390543461,-0.35298627615,0.427236825228,0.676522612572
9653,0.444999992847,-1.09911978245,0.486249983311,0.0599499940872,0.388050019741,0.199349999428,-0.00733333826065,-0.145274966955,-0.424674093723,-0.329873412848,-0.212101459503,0.869744062424,0.047987356782,-0.0738499760628,-0.604808211327,-0.38885641098,-0.572346568108,-0.578042984009
200081,-0.840399980545,0.491062909365,-0.432799994946,0.502349972725,0.0861000418663,-0.321699976921,0.145233303308,1.03576231003,0.515262126923,1.08917236328,0.0834003835917,-1.64455842972,0.72934114933,-0.0703999996185,0.73524492979,0.0508863627911,1.0276556015,1.20296955109
3337,-0.604499995708,-0.146089375019,0.17674998939,-0.106949999928,0.0253499895334,-3.94074988365,0.104466661811,0.331188291311,0.528680443764,0.212808489799,-0.515000283718,-0.636429846287,-0.623497009277,-1.0379999876,1.02750957012,0.781736850739,1.34243309498,1.20356357098
11073,1.10920000076,-1.2989628315,0.0687000006437,-0.46360000968,0.631449997425,0.223550006747,0.363266646862,0.70635586977,0.48334145546,0.751607894897,-1.02026736736,0.110437326133,-1.14332032204,-0.642250001431,-1.11251378059,0.0273986179382,-1.01177954674,-0.815336942673
23,-0.175799995661,-0.287936806679,-0.0431000068784,-0.597550034523,-0.0354500114918,0.672999978065,-0.317066729069,-0.795540869236,-0.155017539859,-1.48747873306,-0.923488616943,0.156432136893,-0.472346961498,-0.371849983931,-1.81257712841,0.598223149776,-2.40411710739,-2.20100688934
5641,-0.86755001545,-0.554110527039,-0.270249992609,-0.706950008869,-0.33235001564,-0.413800001144,-0.358200013638,-0.129550844431,-0.786865949631,0.105502799153,-0.180931851268,-0.585625648499,0.277678579092,-0.212600007653,0.0064753908664,-0.900684118271,-0.0272029787302,0.959780335426
8720,1.22189998627,0.644887685776,-0.197950005531,-0.148000001907,1.757999897,-0.251850008965,0.18109998107,0.355157852173,-0.137806594372,0.569629669189,-0.801028966904,1.06091594696,-1.19431388378,-0.907400071621,-0.506590783596,-0.586688160896,-0.17685687542,0.208698272705
10782,0.130050003529,-0.0493033230305,2.68464994431,-0.162699967623,-0.259350001812,0.663949966431,-0.276499986649,-0.360447049141,-0.322057902813,0.314325928688,-0.719085872173,0.644398629665,-0.709592103958,-0.852800011635,-0.203321799636,-0.918379843235,-0.730459928513,-0.480955004692
25932,-2.98514986038,0.0890725329518,-0.0587999969721,0.679800033569,-0.317250013351,0.381000012159,-0.409933328629,0.612348198891,-0.143406152725,0.0643710568547,-0.445581018925,-1.9763327837,-0.835467338562,-0.281049996614,1.04467821121,0.327461570501,1.21704030037,0.995752751827
3028,-0.965399980545,-0.943067729473,-0.499399989843,-0.436399996281,-0.258149981499,-0.528450012207,-0.0101333260536,0.0979594737291,-0.724513530731,0.837609887123,0.603630304337,-1.00206804276,0.873846173286,0.75,0.459865421057,-0.815164148808,0.659582257271,0.899203121662
6804,0.717450022697,1.03896069527,3.21085000038,1.82605004311,-0.150899991393,-0.0214499980211,-0.721033334732,1.80938160419,-0.822806656361,-0.746759235859,-1.1880505085,-0.176939338446,-0.91508102417,-0.998450040817,-0.553045034409,-1.15173304081,-0.633511424065,-0.784333825111
890,-0.287600010633,0.289394021034,-0.0511499941349,0.184600025415,-1.50629997253,0.0845500007272,-0.681600034237,0.688646316528,-0.797835886478,-0.235642269254,0.663468003273,-0.839812994003,1.14195990562,0.591700017452,0.715916335583,0.361489593983,0.848305225372,0.833367943764
6390,-0.766849994659,0.828541278839,-0.0838000178337,0.27199998498,-1.5544500351,0.0665499866009,-0.626833319664,0.426046907902,-0.467136412859,0.856839537621,0.765045166016,-1.44687604904,0.882295429707,0.681299984455,0.965424835682,-0.0440940856934,0.976244866848,0.984660327435
4303,-0.00504998862743,-0.760228097439,-0.874499976635,-0.21204996109,-0.682199954987,-0.480750024319,-0.287566691637,-0.140572100878,0.241738155484,0.409172803164,-0.37625849247,-0.290231466293,0.18419444561,-0.322250008583,0.453662544489,-0.987396478653,0.775949656963,0.869818985462
10953,-1.35899996758,-0.627492129803,0.745350003242,0.0882000029087,-0.422350019217,-0.437399983406,-0.532866716385,0.941585898399,0.275272250175,1.02897238731,0.579384565353,-1.02431356907,0.773802876472,1.08984994888,0.600879013538,-0.589561998844,0.869021236897,0.989784598351
22889,-1.01020002365,0.885323762894,-0.045450001955,-1.16919994354,-0.585999965668,-0.415099978447,-0.666400074959,-0.320606738329,0.29797077179,-0.526687026024,0.323483139277,0.709153532982,-0.0411802232265,0.435199975967,0.905348062515,-0.400299906731,0.954061627388,1.23442530632
3098,-1.39735007286,0.179382264614,0.323049992323,-2.89050006866,-0.333799958229,0.525600016117,0.442000031471,0.344674736261,-0.126598238945,0.552621662617,0.390994220972,-0.532500088215,0.942041456699,1.03005003929,0.333352863789,-0.291531503201,0.362959206104,0.527496993542
11044,1.10310006142,-0.598602831364,0.980199992657,0.831350028515,0.506250023842,-0.000150000676513,-0.0443999916315,-0.940842151642,-1.23130500317,-0.514016151428,-0.973674654961,0.891066908836,-2.20090699196,-3.26675009727,-4.60820913315,0.29241502285,-3.99428892136,-5.37654685974
8985,0.630999982357,1.2941108942,-0.279750019312,-0.275750011206,-1.06500005722,-0.739650011063,0.434666693211,0.288512080908,0.190907329321,0.591704130173,-0.621741354465,0.307114928961,-1.43585419655,-0.909199953079,0.110794231296,0.0134128928185,-0.118492022157,0.0241744630039
66008,-0.662800014019,-0.374818056822,0.565450012684,0.591699957848,-0.126749992371,0.639799952507,-0.273299992085,0.573524773121,-0.45430803299,1.15924715996,0.429483115673,-0.67090523243,1.13809800148,0.829750001431,0.173312336206,0.00780484080315,0.261531800032,0.429311156273
9217,-0.488999962807,0.418715059757,-0.477300018072,0.0430499911308,-0.699549973011,-0.725549995899,-0.502266705036,0.118669256568,0.457374840975,-0.00868268311024,0.778872489929,-1.3485352993,0.930943131447,0.892100036144,1.06507229805,-0.785655319691,0.393774151802,0.190041825175
701,1.22385001183,-0.368698209524,0.94580000639,-0.17729999125,0.356250017881,1.21564996243,-0.439466655254,-0.830137193203,-0.806055545807,-1.32718014717,-0.919775187969,0.73366600275,-0.945338845253,-1.0800999403,-1.42919254303,0.149042442441,-2.00962471962,-1.9035269022
6182,-0.00034999998752,0.549953699112,-1.44230008125,-0.210950002074,-1.42009997368,-1.5013999939,-0.495000004768,0.345499873161,-0.544538736343,0.554105758667,0.548094511032,-0.505798757076,0.482870578766,0.784649968147,0.526186704636,-0.319207370281,0.610969781876,0.294963151217
4860,-1.42989993095,-0.233890205622,-0.807250022888,-0.384149998426,0.664700031281,-0.696699976921,0.186733335257,0.381465643644,0.203582927585,0.872304201126,0.645838916302,-1.19439435005,0.829258203506,0.627850055695,0.665993332863,0.000792652368546,0.719160497189,0.709107160568
7398,-0.721750020981,1.48081672192,-0.794450044632,0.473549991846,-0.548999965191,-0.227549999952,0.240000024438,0.543717384338,0.787375569344,0.771075665951,0.321206510067,0.175746202469,-0.612135648727,0.499700009823,1.38114607334,0.813682556152,0.907571911812,1.34812629223
6117,-0.901100039482,0.430295586586,-0.434849977493,-1.04285001755,-1.18904995918,-0.475650012493,0.84450006485,0.753249049187,0.20165258646,-0.155270680785,0.633939564228,-1.86619913578,-0.0727446079254,0.164399981499,1.27201128006,0.198365569115,1.49369454384,1.66103971004
23588,0.483099997044,0.259754598141,-1.21654999256,-2.69915008545,-0.42199999094,-0.915149927139,0.279799997807,0.51483130455,0.112014472485,0.27286118269,0.41059461236,-0.986600041389,-0.098062671721,-0.594099998474,0.952549695969,1.00491547585,0.704841554165,0.941853106022
949,-1.78935003281,0.71558713913,-0.225850000978,-1.4443500042,-2.13120007515,-0.456200003624,-0.427533388138,-0.131289497018,0.710582017899,-0.556118130684,-0.791855931282,-0.409347862005,0.367337465286,0.619349956512,-0.355686783791,-0.331832110882,-0.603295326233,-0.685207843781
7168,-1.28744995594,-0.0979891717434,-0.170599967241,0.643649995327,-1.26040005684,0.390200018883,0.527233362198,0.190824776888,1.20806932449,1.39209496975,0.393667221069,-1.162784338,0.305553346872,0.937600016594,0.587356925011,-0.0936975628138,0.280826687813,0.658604502678
9375,-0.563449978828,0.200397133827,-0.380350023508,0.59090000391,0.0014999806881,-0.277750015259,-0.301266670227,0.213122844696,0.444264560938,0.658611178398,1.03146851063,-0.184619069099,1.01601266861,2.9007499218,1.20454275608,0.0392938405275,1.04120957851,1.12758815289
4927,-0.811600029469,0.923263251781,0.490249991417,-0.848149955273,-1.32875001431,-0.608200013638,0.346333384514,0.304142475128,-0.467640846968,-0.687095761299,0.390447199345,-1.37115955353,-1.36364471912,0.808449983597,0.225355893373,-0.728275954723,0.623941957951,0.587099552155
2523,0.595999956131,-0.0555098392069,0.796050012112,-0.386699974537,1.11465001106,0.424500018358,0.0367333516479,-0.565909147263,-0.63610625267,-0.797804951668,-0.634131729603,0.408536016941,0.370755314827,-0.84090000391,-1.60437262058,-0.0638258755207,-1.7798166275,-2.09079051018
58497,-0.975299954414,-0.172966137528,-1.08399999142,-1.26830005646,-1.1154999733,-1.14829993248,-0.712433338165,0.332496911287,-0.301885426044,-0.0888417512178,0.585880041122,-1.15035235882,0.561230897903,0.0412500053644,-0.216338500381,-1.02146649361,0.0546293072402,0.467933386564
6856,-1.01569998264,-7.47830200195,-1.29155004025,-0.694649994373,-2.30180001259,-0.806949973106,-0.00593329966068,0.101057887077,-1.08359444141,-0.320020437241,0.0213996171951,-2.25049304962,-0.495394051075,-0.319399982691,1.01395905018,0.644547700882,1.17510652542,0.853622615337
26036,0.101649999619,-0.729882061481,-1.00510001183,-0.0608999989927,-1.11884999275,-0.591049969196,0.509400010109,-0.670043826103,-0.176340535283,0.556335687637,1.08886861801,-0.205007120967,-0.0914791375399,1.51579999924,1.03240633011,-0.590876102448,2.30865526199,0.880945265293
10206,0.122499994934,0.715450763702,0.771649956703,0.16645000875,0.0308000445366,0.178350001574,0.0460666716099,-0.994492769241,-0.771814227104,-0.654729902744,-0.177014261484,0.493732631207,-0.436363071203,-0.707400023937,-1.9151545763,-0.503681480885,-2.37159657478,-1.94376945496
25793,-0.393800020218,-0.266495496035,0.578800022602,0.0137999951839,-1.28559994698,0.850899994373,0.432600021362,-0.4935785532,0.223990231752,0.596848666668,0.65206849575,-0.591058194637,0.748804152012,0.36669999361,0.365349709988,-0.222565084696,0.476324379444,0.822059214115
55556,-0.995700001717,-0.525490343571,-0.0281499996781,-0.927749991417,-0.315949976444,-0.128750026226,-0.0463666766882,0.540598511696,-0.170459896326,0.592008113861,0.125417277217,-0.675147593021,0.0621996186674,0.161950021982,1.4631562233,-0.991530060768,1.17234373093,0.738431513309
3978,-0.396149992943,-7.22599887848,0.0723499953747,-0.271099984646,-0.682700037956,-0.662599980831,-0.599433302879,0.0445417165756,0.716712653637,-0.972345113754,0.613855361938,-0.709240019321,0.910968124866,0.853950023651,1.18397033215,-0.369325220585,0.966103613377,0.8579454422
10681,-0.573050022125,-0.741352379322,-1.70624995232,-0.426800012589,-0.812350034714,-0.603399991989,0.528233289719,0.0140198804438,-0.686525166035,0.279775381088,0.737278163433,0.059967122972,0.469593733549,1.41534996033,0.449723035097,-0.606228530407,0.810097515583,1.95604503155
3638,0.277500003576,0.255914032459,-0.0322000384331,1.00484991074,0.0116499960423,0.931649982929,-0.23816666007,-0.29112225771,0.313490062952,0.440404057503,-1.06771016121,-0.195457980037,-1.17591285706,-1.05855000019,1.00183689594,0.396992236376,0.813507258892,0.824029922485
8349,0.99975001812,-0.428802698851,1.49364995956,-0.0249500051141,0.833599984646,0.813650012016,-0.202966660261,-0.823176503181,-0.0366119220853,-0.780817687511,-0.805478811264,0.860011160374,-0.278304249048,-0.757050037384,-1.65324366093,0.114893727005,-1.60768389702,-1.92060506344
6275,0.574750006199,-0.997165203094,-0.865550041199,0.71825003624,-0.284249991179,0.714949965477,-0.743533372879,-0.627645492554,-0.477368891239,0.469341129065,0.10205219686,-0.779029726982,-0.510755181313,0.564549982548,-2.09290933609,-0.491337031126,-1.49030089378,-1.85209393501
3895,-0.0463999807835,0.50348085165,-0.378749966621,-0.912150025368,-0.172200024128,-1.91635012627,0.471300035715,-0.395761996508,-0.344504952431,0.375604063272,0.0493115484715,1.19795012474,-0.80697196722,0.00455000251532,0.140994086862,0.8656270504,-0.441620022058,-0.243062928319
392,0.0605499744415,0.521304130554,0.180399984121,0.425400018692,-0.0917999744415,-0.622749984264,-0.0354000031948,0.341709494591,0.0514899939299,0.282063305378,-0.00197856873274,0.599762141705,0.7043364048,0.69445002079,-1.07752025127,-0.97606086731,-0.24186013639,0.363694936037
9170,-0.428149998188,0.691524803638,0.00550000369549,0.35490000248,0.650099992752,0.880300045013,0.235700041056,-0.291472643614,0.151711076498,0.356445938349,-0.0967686623335,-0.52716255188,0.692013084888,0.832149982452,-2.09316277504,-0.402691185474,-1.91483175755,-1.3445636034
80347,0.137299984694,-0.372459501028,0.840199947357,0.500800013542,0.108049988747,0.397300004959,-0.152966678143,0.983159184456,0.588570654392,0.810090065002,0.726875901222,0.317139416933,1.04000890255,-0.109650015831,0.48998644948,-0.900679588318,0.660198688507,0.731213033199
23300,0.346399992704,0.324380993843,0.290499985218,-1.11110007763,0.32389998436,0.324400007725,0.217100009322,0.312136381865,0.452947705984,0.711099028587,-0.144577980042,-0.747623860836,-0.0866874679923,-0.20300000906,0.952534615993,0.0438304468989,0.737053751945,0.986619591713
836,1.06885004044,0.361544072628,-0.380899995565,0.170000016689,0.714249968529,0.406549990177,-0.12703332305,-0.866961359978,-0.89627635479,0.00611466169357,-0.880977213383,1.62166893482,-1.19885134697,-0.909399986267,1.76536178589,-0.183487266302,0.717170000076,1.3107252121
11188,-0.0916000008583,0.567927122116,-1.31220006943,-1.19474995136,-0.814999997616,-0.492400020361,0.126066654921,0.080442070961,-0.475482016802,0.254464238882,-0.0781495720148,0.0538120120764,-0.116206213832,-0.0432500094175,1.06314241886,-0.358567655087,0.864168465137,1.29414331913
10898,-0.442049980164,-0.6726385355,0.930600047112,-1.02795004845,-2.7716999054,-0.113600000739,0.218366682529,-0.722581028938,-0.823733389378,-0.0666843876243,-0.118056342006,0.583231449127,-0.538279294968,-0.822350025177,-1.2749209404,0.238027274609,-1.55937767029,-0.875170886517
9276,-0.867900013924,0.75766903162,0.396600008011,-0.96975004673,-1.90769994259,-2.0420999527,-0.393466681242,-0.215761601925,-1.14128541946,-0.354262292385,-0.0373678356409,-0.628878653049,0.418690025806,0.700049996376,0.223710238934,-0.950467288494,0.403073757887,0.106460265815
1647,0.351300001144,-0.0594276189804,1.58800005913,0.222750008106,0.655850052834,-0.275249987841,-0.100266695023,-0.320707798004,-1.18394768238,-0.419230103493,-0.863201379776,0.329611331224,-0.636582493782,-0.756350040436,-0.537947833538,-0.250036299229,-0.601801156998,-0.151440247893
10285,-0.665799975395,-0.4073317945,-0.106550000608,0.822250008583,-0.588199973106,-0.11289998889,-0.241133332253,0.655858159065,0.948461055756,0.936837136745,-0.913430511951,-0.39964389801,-0.993108093739,-0.24224999547,0.960806131363,-0.0132270604372,0.670999705791,0.782988607883
23386,-1.44210004807,0.0567769855261,-1.46105003357,-0.898350000381,-0.632799983025,0.149849995971,0.376666665077,-0.0376573055983,0.655133366585,0.557620108128,0.383261889219,-0.990638077259,0.958364963531,1.37275004387,0.54961836338,0.099133297801,0.448571920395,0.965494453907
3156,-0.333999991417,0.720280408859,-0.323449999094,-1.20455002785,-0.726949989796,-0.789299964905,-0.273133337498,-0.0469972789288,-0.863880872726,0.713344037533,-1.07775735855,0.374404579401,-0.62843978405,-0.463249981403,-0.568927049637,-0.6033218503,-1.27736055851,-0.374758392572
10237,-1.08445000648,0.277510136366,-0.890599966049,-0.0178500115871,-0.544100046158,-0.87249994278,0.387333333492,0.22372764349,-0.887022614479,0.733666539192,0.319783985615,-0.91936147213,0.785649299622,0.556600034237,0.398020029068,-0.495928436518,0.532542765141,0.860374391079
7077,1.27275002003,-0.359582185745,1.80940008163,1.35150003433,1.54575002193,0.360599994659,0.326233357191,-0.967676818371,-1.05457782745,-0.408290416002,-0.618862688541,0.979320943356,-0.571657419205,-0.620599985123,-1.15164148808,-0.289994925261,-1.26759529114,-1.29068005085
11157,-0.456650018692,-0.229454159737,-0.958349943161,0.605700016022,-0.132600009441,0.138650014997,0.319233328104,0.793417572975,0.796465218067,0.775305390358,0.0648262053728,-1.05297648907,-0.373460590839,0.166999995708,1.45871388912,0.519262909889,1.6518214941,1.78729844093
22908,-0.487399995327,-0.402568131685,-0.314900040627,0.00299999862909,-1.02935004234,0.521799981594,0.672666668892,0.117754891515,0.390282452106,0.467731237411,0.885360717773,-1.22467195988,-0.185004606843,0.178399980068,0.676833689213,-1.11593532562,1.07068145275,1.02337527275
10915,-0.307700008154,1.88075244427,0.181050032377,-0.24224999547,-0.660300016403,-0.397450000048,-0.258933365345,-0.161483407021,0.187283948064,0.346705436707,0.445704758167,-1.01813161373,0.546462416649,0.746749997139,1.60193693638,-0.217830479145,1.38208115101,1.45237827301
9897,1.18400001526,-0.13501855731,1.64689993858,-0.00485000014305,1.83599996567,0.905799984932,0.222766682506,-0.52339553833,-0.78455889225,0.52919626236,-1.02680039406,1.39337134361,-1.48291897774,-1.31575000286,-1.1341496706,-0.0212171748281,-1.2542924881,-1.31905150414
1759,0.584699988365,-0.46086370945,-1.02380001545,-1.51599991322,-0.66654998064,-0.355200022459,0.36289998889,-0.168572291732,-0.829398930073,0.184285834432,-0.504071414471,-0.365707069635,-0.706421971321,-0.291949987411,-0.261902987957,-0.901869595051,0.18770647049,-0.760577559471
54541,-0.995000004768,0.767789065838,0.0478000044823,-0.0938999950886,-0.279550015926,0.689750015736,-0.35273334384,0.381240010262,-0.667439103127,0.38745251298,0.0941014513373,-0.340756505728,-0.253416389227,0.881850004196,0.342844933271,-0.42289891839,0.591588973999,0.562986791134
211,0.900649964809,0.129796504974,1.04610002041,0.381749987602,1.86929988861,-0.744849979877,0.117200002074,-0.830172419548,-1.21801483631,-0.773520469666,-1.37621450424,0.562932610512,-1.44795119762,-1.18459999561,-2.26391863823,0.171126499772,-2.1690466404,-1.59306156635
5048,0.67769998312,0.0828659683466,0.51139998436,-0.296400010586,0.472900032997,0.876100003719,-1.01269996166,-1.54513764381,-1.49529743195,-0.569185733795,-0.276225179434,1.64097237587,-0.494121670723,-0.477249979973,-0.728528618813,-0.0804598480463,-0.960273623466,-0.771521925926
84722,0.65340000391,0.503168404102,0.210149988532,0.802099943161,0.888350009918,-0.537200033665,0.176533311605,0.550698280334,-0.266872316599,2.12898254395,-1.13041198254,-0.172480642796,-1.12815856934,-0.934800028801,-1.09977638721,0.0387167111039,-1.57291400433,-1.34604763985
29890,0.0891000032425,0.647748053074,0.327849984169,-2.05960011482,0.00684999674559,-1.14324998856,-0.371066689491,-0.316892445087,0.442301601171,-0.678281545639,-1.11305391788,-0.172384291887,-0.489614784718,-0.753949999809,0.22162565589,0.875830054283,-0.18269084394,-0.902958750725
9868,-1.34984993935,-0.682093799114,-0.992349982262,-1.46224999428,-0.0784499943256,-0.0487999990582,0.604133367538,0.791083872318,-0.62642365694,-0.244075298309,-0.55638229847,-1.90197563171,-0.838042616844,0.0680499970913,1.01646792889,-0.122676841915,0.665850222111,1.2175860405
873,-1.26390004158,1.90713691711,0.0962499976158,0.19794999063,-0.762050032616,-0.00869999825954,0.0472999811172,1.43633031845,-0.325435489416,1.12356507778,0.247692108154,0.289816766977,1.07715213299,0.720149993896,0.0565056316555,-1.37265849113,-0.619807720184,0.349316507578
5580,-0.216349989176,1.11038434505,-2.88890004158,-1.15400004387,-0.621349990368,-0.619599997997,0.308400034904,0.0950225144625,-0.756862699986,0.103667140007,0.294153988361,-1.40443778038,-0.161420732737,0.534550011158,0.228512793779,-0.317133188248,0.601361691952,-1.13791871071
3725,-0.0630000010133,-0.906599700451,0.592750012875,-0.129199996591,0.154049992561,0.195950001478,-0.738466620445,2.6473338604,-1.27303898335,-1.21112012863,-1.14188086987,1.02253091335,-1.05603337288,-1.25845003128,-0.6176623106,-0.487858295441,0.145030736923,-0.33371680975
23585,-0.402700006962,0.261348873377,0.873100042343,0.0737000107765,0.860999941826,0.723399996758,0.668233394623,0.605971515179,0.681664645672,1.06443572044,-1.3425693512,-0.947313785553,-0.393542915583,-0.289950013161,0.803660035133,0.402300059795,0.969658792019,1.09521973133
51097,-0.110449969769,-0.498317718506,0.627550005913,1.89480006695,-0.264850020409,0.330150008202,-0.0461999997497,1.03748393059,-0.492907106876,0.562286019325,0.890139460564,-1.09656226635,-0.120582506061,0.445950001478,1.51025235653,0.266378134489,0.802144289017,0.631290256977
1831,1.45630002022,-1.40366411209,1.54885005951,0.662299990654,0.225000008941,-0.223549991846,-0.20039999485,-0.0988892018795,0.0165911987424,0.166433289647,-0.598706960678,-1.08051812649,-0.827651977539,0.323250025511,0.724778413773,0.542121708393,1.34314131737,1.55781793594
7020,0.948250055313,-0.102970682085,1.52674996853,0.392650008202,1.12740004063,0.562150001526,0.234733343124,-0.265702873468,0.365238308907,-0.540371656418,-0.502020478249,0.73841136694,-0.631639719009,-0.402799963951,-1.94146108627,0.339916318655,-1.67472434044,-2.57861351967
55893,0.352349996567,-0.302338987589,1.05959999561,-0.522300004959,0.613749980927,0.327399998903,0.404033362865,-1.09018111229,-0.649875819683,-1.07173228264,-0.960988998413,0.690833032131,-1.79995381832,-3.01754999161,-2.26175880432,0.00727978348732,-3.33135914803,-2.76687812805
6944,0.764199972153,-0.765238523483,0.872200012207,-0.137299999595,0.467600017786,0.362849980593,0.154133349657,-0.582128226757,-1.28319334984,-0.500301301479,-0.159674316645,1.43514096737,-0.583580255508,-0.399749994278,-0.417973339558,0.285090923309,-1.01993083954,-0.721491754055
22883,-1.13610005379,1.02886331081,-0.507650017738,-2.27415013313,-0.151749998331,-0.164649993181,0.289800018072,-0.0125960707664,0.505899250507,-0.279484570026,0.226871401072,-0.351275116205,0.601575911045,0.484100013971,0.315022021532,-0.481780827045,0.57664501667,0.618613362312
5601,0.520300030708,0.142608240247,0.860900044441,-0.797450006008,0.3125,-0.110699996352,-0.341833353043,0.129389226437,0.119520455599,-0.37516272068,0.439415603876,0.571145534515,-2.36450481415,0.970600008965,-1.03409731388,0.359656780958,-1.51833558083,-1.88884019852
10775,0.773199975491,0.853581905365,-0.846899986267,-0.76139998436,-1.34815001488,-0.51139998436,-0.0250000059605,0.394176334143,-0.103380948305,0.593284785748,0.0711989700794,-0.88920301199,1.39957141876,1.25209999084,0.820073187351,-0.713069319725,0.920492947102,0.795942544937
4780,-0.094250023365,-1.32303380966,0.514900028706,-0.319350004196,-0.78955000639,0.939949989319,-0.791400074959,-0.598784267902,-0.540458381176,0.278776228428,-1.0329041481,0.779455184937,0.0629779919982,-0.100649997592,-0.991986989975,0.310376703739,-0.419420093298,-0.350085884333
10904,-1.34940004349,0.562368690968,0.933099985123,-0.191200003028,-0.588549971581,-2.01929998398,-0.357933342457,0.513199925423,0.242053121328,-1.05187749863,0.931286215782,-0.383336186409,0.698848247528,0.659350037575,0.0601404346526,-0.83755171299,0.371898889542,0.0676823109388
9917,0.913850009441,-0.0254823807627,-0.392749994993,-0.415699988604,0.116400003433,-0.0238000005484,0.291700005531,-0.394646525383,-0.448625296354,-0.658909797668,-0.715046167374,0.482133895159,-0.751639604568,-0.78360003233,-1.45664572716,0.0596082955599,-1.44690692425,-1.71681213379
1399,0.667150020599,-0.0775209963322,-1.63514995575,0.0799500048161,-2.57525014877,-0.401699990034,0.303000032902,-0.629397749901,-1.00038146973,-0.697453081608,-0.811729311943,0.352551519871,-0.653797864914,-1.27004992962,-1.83582484722,0.176618948579,-1.96318924427,-1.73080158234
24149,-0.574750006199,-0.313990652561,-1.44249999523,-0.87750005722,-0.0381500422955,0.464600026608,0.0538666583598,-0.109077244997,4.63281011581,-0.456281125546,0.164131551981,1.09345507622,-0.408247113228,-0.265850007534,0.87288159132,0.694783210754,0.550359427929,-0.365964561701
2222,-0.367049992085,-0.659602284431,0.413550019264,0.866149961948,-1.11934995651,0.990599989891,-0.382333338261,0.356230080128,0.524319708347,0.168294608593,0.620118975639,-1.02734470367,0.818895876408,0.654600024223,0.265997231007,0.00125150382519,0.427468776703,0.683655381203
