rid,CPC019_A375_6H:BRD-K57200229-001-04-0:10,CPC019_A549_6H:BRD-K57200229-001-04-0:10,CPC019_A549_24H:BRD-K57200229-001-04-0:10,CPC019_HA1E_6H:BRD-K57200229-001-04-0:10,CPC019_HCC515_6H:BRD-K57200229-001-04-0:10,CPC019_HEPG2_6H:BRD-K57200229-001-04-0:10,CPC019_HT29_6H:BRD-K57200229-001-04-0:10,CPC019_MCF7_6H:BRD-K57200229-001-04-0:10,CPC019_MCF7_24H:BRD-K57200229-001-04-0:10,CPC019_PC3_6H:BRD-K57200229-001-04-0:10,CPC019_PC3_24H:BRD-K57200229-001-04-0:10,CPC019_VCAP_6H:BRD-K57200229-001-04-0:10,CPC019_VCAP_24H:BRD-K57200229-001-04-0:10,DOS030_VCAP_6H:BRD-K57200229-001-02-4:5.06,DOS030_VCAP_24H:BRD-K57200229-001-02-4:5.06,DOS034_A375_24H:BRD-K57200229-001-02-4:5.06,DOS034_A549_24H:BRD-K57200229-001-02-4:5.06,DOS034_HT29_24H:BRD-K57200229-001-02-4:5.06,DOS034_MCF7_24H:BRD-K57200229-001-02-4:5.06,DOS034_PC3_24H:BRD-K57200229-001-02-4:5.06,DOSBIO001_A375_24H:BRD-K57200229:10.1159,DOSBIO001_A549_24H:BRD-K57200229:10.1159,DOSBIO001_HT29_24H:BRD-K57200229:10.1159,DOSBIO001_MCF7_24H:BRD-K57200229:10.1159,DOSBIO001_PC3_24H:BRD-K57200229:10.1159,DOSBIO001_NEU_24H:BRD-K57200229:10.1159,DOSBIO001_NPC_24H:BRD-K57200229:10.1159
6804,-0.495173811913,0.0877500027418,-1.3493064642,-0.119664117694,3.32850027084,-0.259771704674,-0.209322720766,-0.782956957817,1.88013470173,-0.581120491028,-1.59933078289,0.00217524426989,1.00290262699,1.12717199326,-2.48043060303,4.76668024063,7.51158714294,5.02264976501,0.244000017643,0.537745654583,-0.0578362420201,-0.423620402813,-0.327873766422,-0.177903234959,-0.50393229723,-0.52404999733,0.509292006493
890,-0.07179967314,0.0409000217915,0.964944601059,1.24812161922,-0.34773337841,0.855572640896,-0.707569360733,-0.918356359005,0.352466404438,0.327540457249,-0.437012314796,1.43376278877,0.0428438484669,-0.781397640705,2.28204703331,2.18842935562,-3.02403259277,1.01300001144,-0.27963334322,-0.682754278183,-0.575703561306,0.301349401474,-0.834338307381,0.122840166092,-0.0205741524696,-0.95735001564,-0.00760765373707
6390,-0.872759461403,-0.869449973106,-0.339864015579,0.354126244783,-0.619133353233,0.0169002786279,-0.197772294283,0.492765188217,-0.920969605446,0.303975790739,-0.401893854141,-0.3977445364,-2.71984148026,0.14294488728,-0.944023489952,-1.55292105675,0.722715318203,0.17325001955,-0.108933329582,-0.447697371244,0.60066151619,-0.578006446362,0.0257367268205,-0.126736178994,0.739319801331,-1.18665003777,-1.22680854797
4303,0.347350507975,-0.0245000123978,0.95156788826,0.127772063017,-0.097100019455,0.391704857349,0.84700024128,0.460935264826,-0.00392805039883,0.719831287861,-0.161126509309,0.407269001007,-0.795587420464,-0.00860625505447,-0.218058124185,0.391691893339,0.298478633165,0.23164999485,-0.259966671467,-1.67587423325,-0.415145844221,-1.01726543903,0.571374833584,0.106338888407,0.0555715858936,-0.869750022888,0.540165781975
10953,-0.402810752392,-0.593400001526,-0.0810555070639,0.243799641728,-0.368133366108,-0.0259107351303,0.96710050106,0.794663667679,-0.375226944685,0.38436204195,0.196243852377,0.0551367178559,0.974817991257,-0.915462374687,-0.169029116631,-0.854763865471,-3.64135456085,-0.261000007391,0.19089999795,-0.534263730049,0.408936262131,-0.745300650597,0.240091979504,0.171031832695,0.451519668102,-0.709550023079,0.401771217585
22889,-0.557769238949,0.660549998283,-1.57796084881,0.828303813934,-0.273233324289,-1.32339406013,0.603124380112,-0.206746459007,-0.597893953323,-0.443551301956,-0.13438038528,-0.298101902008,-0.892520546913,0.0576017946005,0.90469366312,-3.56580734253,-0.299554049969,-1.9986000061,-2.59913349152,-3.49012494087,0.775363862514,-0.153797507286,1.3386387825,0.0964846760035,0.18501290679,-0.54650002718,0.619950354099
3098,0.182049244642,0.0351999998093,0.546020150185,0.440308392048,-0.72483330965,-2.87975883484,0.638660132885,0.361211657524,0.0963296294212,1.08461475372,0.0299239456654,0.0888815075159,1.21923553944,-0.052968390286,-0.854732990265,0.89464199543,1.33617675304,-0.270850002766,-0.206100001931,0.684377074242,0.208045393229,-0.0634449645877,-0.510279417038,0.370220690966,-0.656980335712,-1.00045001507,-0.348159104586
11044,-0.56642216444,-0.0572499968112,-1.0456969738,-0.179966703057,1.23979997635,-0.968113183975,0.116636559367,-0.130986392498,0.0558627843857,-0.113795220852,-0.365111351013,0.201104551554,0.231615945697,-0.7386302948,0.988644123077,-0.609310984612,0.768144607544,0.652400016785,-0.0430666841567,0.228054642677,-0.19009962678,0.379042565823,0.275363624096,0.150252103806,0.221199378371,1.30379998684,-0.673741281033
8985,-0.141699925065,0.49564999342,0.339440643787,0.899831056595,0.0459666699171,-0.159278392792,0.125237092376,0.161192893982,0.386065214872,0.0296022072434,-0.0645105987787,0.35428839922,-0.589959859848,-1.43453848362,-0.226988047361,1.30666697025,-5.38195085526,0.941599965096,0.944066643715,0.541514694691,0.132761001587,-0.310248374939,-0.300433039665,-0.589474737644,0.518035411835,1.36730003357,-0.751899540424
66008,0.691862463951,0.139699995518,0.381290793419,0.899951636791,0.0213666372001,-0.0154699925333,0.105181746185,0.07069632411,0.621537923813,0.248969197273,0.1056753546,-0.148954406381,-0.364447414875,2.1245098114,-1.8036724329,-1.06088232994,0.269794583321,-0.191100001335,-0.121233344078,-1.51323282719,-0.343060851097,0.119736969471,-1.01430761814,0.265884071589,-0.268940061331,-0.435400009155,-0.719747066498
9217,0.070572912693,-0.474399983883,0.711697161198,0.00172083452344,-0.348199993372,0.332773447037,-0.145088002086,-0.146561041474,0.491036057472,0.70213329792,-0.149312198162,0.642569124699,0.138509124517,1.46699380875,-1.13551282883,-0.806865930557,1.32340121269,0.383399993181,0.696733355522,0.957390546799,-0.161267772317,0.24993596971,-0.353006780148,0.344550520182,1.06183683872,-0.177049994469,-0.516610324383
701,0.451024740934,0.618100047112,-0.631489992142,-1.00188064575,0.728900015354,-0.499045401812,-0.751718640327,-0.799140751362,0.470092117786,-0.470116347075,-0.0241637825966,-0.314418435097,0.378274798393,-0.874478340149,0.561073184013,-0.884764432907,-2.98474168777,-0.294849991798,-0.197100013494,-3.41521501541,0.118276670575,-0.478131443262,-0.358650714159,-0.454245954752,0.305838227272,-0.17515000701,-0.0650660097599
6182,-0.343807458878,-2.33944988251,0.00026892189635,0.399548858404,-0.107300020754,0.327601909637,-1.00860321522,-1.01965379715,0.677363097668,0.8732021451,-0.115965254605,-0.520885527134,-0.0671349689364,-0.171516448259,-0.572858810425,-0.691736161709,-1.68187725544,0.31994998455,0.293366670609,-1.19588565826,-0.0247148647904,-0.797333300114,-0.225833132863,0.069066375494,-0.235899358988,-1.28649997711,-0.566684782505
4860,0.853189408779,-0.4632999897,0.9797757864,0.219661414623,-0.683266639709,0.328044354916,0.820107221603,0.849597632885,-0.645996332169,0.587658107281,0.0109537243843,-0.239998683333,-0.171037942171,-0.586998403072,-3.51295924187,0.88980615139,0.484501868486,-0.167850002646,-0.149000003934,-0.0608384609222,0.244336917996,0.231515526772,0.509225130081,0.542135119438,0.33092084527,-1.00505006313,-0.0452403128147
7398,-0.147159442306,0.436000019312,-0.514259278774,0.942235827446,-0.352966636419,1.84729003906,0.508513092995,0.267391383648,-1.24153840542,0.506901562214,0.336726129055,0.289830058813,-2.44576263428,1.14929533005,-0.898411631584,-2.09698629379,-0.496080547571,0.235700011253,0.638966679573,1.46449673176,0.536895036697,-0.0676482915878,-0.718576788902,0.276303708553,4.63988447189,-1.37049996853,0.45880189538
6117,0.363969743252,-0.448900043964,-0.803779482841,0.256563663483,0.533566653728,0.79009860754,0.520950973034,0.413919776678,-0.192404046655,0.824670135975,0.0937065631151,-0.159817129374,-2.74197173119,0.824687957764,-1.76707482338,1.66275763512,-1.47406876087,-0.0130500048399,0.836266756058,-1.62674033642,0.384844779968,0.455381274223,0.622825860977,0.0430230796337,0.505049228668,-0.960500001907,-0.169913068414
23588,1.15958368778,-0.395449995995,0.585421562195,0.405251502991,-0.0206333398819,-0.793149113655,-0.499494403601,-0.39287212491,-0.534379005432,-0.0611616298556,-0.199224352837,0.537032604218,-2.26089406013,0.576316595078,-1.6104837656,2.25700736046,-7.70533704758,-0.584299981594,0.530566692352,-2.79650235176,-3.00045084953,-0.190400913358,-0.125015720725,-0.00548610091209,0.392870545387,-0.914349973202,-0.375093847513
949,0.0467592589557,0.47650000453,0.96345949173,-0.363599658012,-0.117500007153,0.111899793148,-0.601393282413,-0.366814851761,0.399593114853,-0.0241738259792,-0.243126451969,-0.30010843277,0.82074701786,0.625449478626,-0.18120136857,1.55874741077,-7.669049263,-1.37534999847,0.876566708088,-2.62996578217,-0.0735595747828,0.106152527034,-0.625751137733,0.741370797157,0.290159136057,0.379399985075,-0.698126554489
7168,-0.233901381493,0.00229999423027,-0.412348866463,0.638958215714,-0.506433367729,0.802300751209,1.10071444511,-0.556508541107,-1.09171533585,0.892088770866,-0.243159860373,-0.0737320035696,-2.7448682785,0.313201874495,0.322447061539,-2.53655099869,-4.45538425446,-0.244249999523,-0.372866690159,-0.403494536877,0.307082295418,-0.404131412506,-0.589844465256,-0.389033049345,0.266799509525,-1.46615004539,-0.819256663322
9375,0.796635210514,-0.114450007677,1.28770160675,0.43089979887,0.114566653967,0.510481119156,0.266012310982,0.315646886826,-0.666225731373,0.549057424068,0.343790113926,-0.443060129881,-0.10006955266,0.678600370884,-0.534511387348,-2.7460398674,-1.06666946411,-1.18024992943,0.258733332157,-1.22840976715,-0.0742851644754,-0.715363442898,0.0237932186574,0.0992075502872,-0.913878858089,-2.14475011826,0.725067615509
4927,0.128870099783,-0.221799999475,0.0978509485722,0.289670586586,-0.369533360004,0.145709216595,-1.27682948112,-0.0995613336563,0.577903270721,0.0443630069494,0.205853566527,0.172179922462,-0.0866374373436,0.0536242425442,-0.0567462071776,2.88677978516,2.94845557213,1.03715002537,0.485599994659,-3.3208091259,-0.256611824036,0.248248696327,-0.51460570097,0.752095937729,0.219434827566,0.918850004673,-1.63217818737
2523,-0.27583783865,1.01674997807,-0.197457253933,-0.0999761968851,0.0315333232284,-0.834340631962,-0.255779147148,-0.437133729458,0.581218481064,-0.53981757164,-0.258089125156,-0.591253995895,0.480526208878,-0.55461359024,1.73775196075,-1.05624425411,0.585325717926,0.652799963951,-0.00653332471848,0.143113136292,-0.0279938280582,-0.0742030888796,-0.347964078188,-1.12016272545,0.320498347282,0.749400019646,-0.528714954853
58497,-0.0916372165084,-1.15864992142,1.64329516888,0.351260602474,-1.0801333189,0.434671401978,-0.484734416008,-0.124350324273,0.533115983009,0.0845479369164,-0.290282517672,1.09280526638,-0.0633845180273,4.50116920471,-0.0618677586317,1.27842974663,0.5283228755,1.38300001621,0.478266686201,-0.073913872242,-0.789083361626,-0.65656208992,0.083062581718,-0.275038003922,-0.799183964729,-1.52024996281,0.218866512179
6856,0.48805758357,0.511900007725,-2.0796816349,-0.0744708999991,0.447233319283,0.326785087585,0.0340299010277,0.160761520267,-0.350942015648,0.102632805705,-0.437265276909,0.482116013765,-0.847472250462,1.24319171906,-1.83242297173,1.40956664085,-7.36705589294,0.231199994683,0.288033336401,0.109641395509,-1.13343834877,-0.478497207165,-1.89546489716,0.379831731319,0.472625166178,-1.15125000477,-0.317018032074
26036,-0.165831819177,-0.653800010681,-0.4803365767,-0.451558440924,-0.407600015402,0.868359804153,-0.599675476551,-0.336687654257,0.117724478245,-0.213238611817,0.152903884649,0.147917494178,-1.09655320644,-0.286548048258,-1.60127735138,0.657779097557,1.07232606411,-0.201250001788,-0.0244999974966,-0.846722185612,0.166838899255,0.410190880299,0.190294489264,0.426121264696,0.885024905205,-1.64919996262,0.336477041245
10206,0.390134900808,-1.11249995232,-0.777339696884,-0.453220039606,0.56099998951,-0.236724793911,-0.36793845892,-0.612083792686,0.430787742138,-0.735775113106,0.272014409304,0.275509446859,0.493857741356,-0.154501348734,-0.212227940559,-0.0296126827598,-1.88301312923,-0.568799972534,-0.924700021744,0.626656472683,-0.371649086475,-0.676508486271,-0.585822045803,-0.000404961407185,-0.0369410663843,0.951099991798,-0.793396115303
25793,-0.0681181102991,-1.10599994659,0.947580933571,0.464268505573,-0.270399987698,0.177780598402,-0.470303416252,-0.927151679993,0.719312250614,0.337479233742,0.342828333378,-0.0382647961378,-0.571785330772,0.44925531745,-0.335907757282,0.916131615639,1.37258732319,-0.432850003242,0.404966682196,0.0815420150757,-0.497795313597,0.785021960735,-0.00230694562197,0.361644983292,0.1707418859,-0.519400000572,0.160877883434
55556,-1.21616411209,0.259899973869,-0.513012349606,0.186671108007,0.00283333659172,0.0334603600204,0.373697519302,-0.666575074196,-0.254385113716,0.565466165543,0.472260653973,0.646580696106,-0.176891803741,-0.276003658772,-0.0850517824292,0.725208520889,-0.491608321667,1.10825002193,-1.02386665344,0.0670293271542,0.181636631489,-0.0502784475684,-0.293009877205,-0.0528376847506,-0.330455392599,0.996500015259,0.390505731106
3978,-0.794231116772,0.166500002146,1.11078906059,0.49641931057,0.03370000422,0.828316569328,0.0616628006101,0.410263031721,0.279130578041,0.150716036558,0.373086154461,0.167330041528,0.199959814548,-0.221187740564,0.284460008144,-0.382071375847,-4.87099218369,-0.557250022888,0.306566655636,0.493978559971,0.774175345898,0.912121117115,-0.881950557232,0.071132093668,0.657766222954,-0.78250002861,0.245368346572
10681,-0.558236062527,0.68499994278,0.245575204492,1.14206850529,-0.136500000954,-0.390223950148,0.18806797266,-0.639045238495,1.04370355606,0.37167853117,0.556011497974,-0.0112238973379,0.845491409302,0.512497067451,1.75697016716,1.28421878815,1.97625398636,0.877099990845,0.211766690016,1.22255539894,-0.346657425165,-0.0225632861257,-0.149467229843,-0.0602337494493,0.512596189976,0.025150001049,-0.276470720768
3638,0.214430853724,0.766550004482,0.439364790916,0.610711097717,0.889600038528,-0.746623873711,0.898158073425,0.899150967598,-1.8289860487,-0.38401851058,0.271830797195,0.637459933758,-0.887025952339,-1.05205953121,-1.23875677586,0.183725580573,-4.79744529724,-0.0689000040293,0.501766681671,0.101062715054,-0.248197048903,-0.161578714848,-1.11309158802,-0.131018593907,-4.04036140442,0.402099996805,0.965859651566
8349,0.250185906887,0.951349973679,0.0228726379573,-0.656509637833,-0.0625999569893,-1.04326987267,-0.258242487907,0.092498511076,1.40053808689,-0.906678557396,1.02288460732,-0.113589316607,0.88926833868,-0.336616873741,1.19717645645,-0.634244740009,0.594790160656,-0.730250000954,0.0340666919947,-0.255974888802,0.111107438803,-0.366817504168,-0.792159795761,-0.747611880302,-0.452471852303,0.347949981689,0.126771584153
6275,-0.41224360466,-0.492699980736,-0.846304297447,-0.0554850474,-0.00143332034349,-0.196656763554,-0.101660586894,0.201479375362,0.397448688745,0.237180158496,-0.534914016724,-0.521582186222,-0.415940672159,-0.375041753054,0.915801048279,-0.200749278069,-0.249057903886,0.54414999485,0.271700024605,-2.26467633247,0.103391349316,-0.764816820621,-0.474748551846,-0.365409821272,-0.582900881767,1.88890004158,-0.684135615826
3895,-0.986816525459,0.0449500009418,-1.48071265221,0.0308762788773,0.230466663837,-0.0979528725147,-0.223846852779,-0.825413405895,0.172879189253,0.466704428196,0.00536777637899,0.613376319408,0.220333456993,0.0638994202018,0.285828232765,-0.304008930922,1.52595388889,-0.843350052834,0.524500012398,0.09859842062,-0.429183602333,-1.197311759,-0.895161569118,-0.193292170763,-0.507457792759,0.446199983358,0.0619805902243
392,0.155627503991,0.15189999342,1.03116083145,-0.255597561598,0.257466703653,0.451773256063,0.268205076456,0.405140638351,0.477052479982,-0.48915463686,-0.071071639657,0.397382974625,0.377353608608,-0.172535061836,-0.0331664681435,-1.01942753792,0.0366054475307,0.163100004196,0.145999997854,-0.245641648769,0.177350014448,0.319505035877,-0.35156789422,-0.270215570927,-0.313257128,0.420749992132,-0.48749551177
9170,-0.283485412598,-0.36495000124,0.240369290113,-0.665964901447,0.123899996281,2.40029811859,-0.466514319181,0.193175897002,0.144775152206,-0.378853350878,-0.279906511307,-0.421140521765,0.484652161598,1.48856651783,-0.0773314535618,-1.45671892166,0.386615812778,-0.0846500098705,0.0656000226736,-0.120557069778,0.320067435503,0.541676282883,0.343162298203,-0.611429572105,0.43957388401,0.489149987698,-0.148829460144
80347,0.606184542179,-0.237700000405,1.41673159599,-1.24944508076,-0.297399997711,0.32178747654,0.24612146616,-0.331388473511,0.395700871944,-0.381052583456,-0.247728854418,0.177338629961,0.927090644836,-0.270573765039,-0.488638758659,-6.06095314026,0.419139444828,-1.75959992409,0.149533331394,-0.437362134457,0.0911091715097,-1.95707881451,-0.0016842186451,0.289670914412,-0.628634631634,-0.313199996948,0.269044846296
23300,-0.998601615429,-0.156050011516,-0.620837450027,0.683349072933,-0.320166707039,0.0361148118973,0.836477935314,0.449673354626,-0.72130805254,0.424647510052,0.281452178955,0.485729545355,-0.300361633301,0.73482722044,-0.711823880672,-3.75091266632,-0.664427757263,-3.36934995651,0.536233365536,-0.597294688225,0.0592785775661,-0.17920768261,0.329863995314,-0.902112901211,0.464521050453,-1.17289996147,0.489431202412
836,-0.313280105591,1.25429999828,-0.536986231804,0.056188762188,-0.0986333340406,-0.215140402317,0.272074788809,0.266386568546,0.113536044955,-0.126261308789,-0.519591391087,0.043757610023,-0.29472476244,-0.282821446657,-1.26033043861,-1.43620646,-2.24020195007,0.583549976349,-0.284566700459,-0.121097639203,0.645151019096,-0.382217228413,0.101455256343,2.20383667946,0.517727851868,0.201800018549,-0.792638540268
11188,0.391020268202,-0.702049970627,-0.0540099740028,0.0746470317245,-2.29720020294,0.466463446617,-0.465130507946,-0.199239239097,0.413346230984,-0.140145361423,0.550841510296,0.223450660706,-0.767062664032,1.37291383743,-0.552829086781,-0.0503261759877,-1.05583524704,-0.160400003195,0.0430999994278,-1.30223882198,-0.104414194822,-0.0755457878113,-0.94406580925,-0.0553100891411,-0.319675534964,-1.40310001373,0.367218315601
10898,-0.29839232564,-0.0634000003338,-0.427235543728,-0.5157533288,0.118000000715,0.204779461026,-0.615282416344,0.161179870367,0.680445432663,-0.642597317696,-0.255831539631,0.110462106764,0.609040141106,1.12270903587,-0.789656877518,1.74924302101,-4.79552316666,-0.997600018978,-1.47296667099,-1.52152252197,-0.384164988995,-0.346401631832,0.133442223072,-0.162884891033,-0.360375225544,-0.755249977112,-0.0362736880779
9276,0.206202849746,0.442750006914,0.607903420925,0.829684019089,0.206433355808,0.846148848534,0.743118226528,-0.484712481499,0.211372330785,0.409397304058,0.509526431561,0.720048546791,1.72242796421,0.638168156147,-0.708894789219,0.0246634874493,-0.117713853717,-0.0804499983788,-0.486266702414,-0.0961558967829,-0.347851067781,-0.124067790806,-0.803949475288,0.170078128576,-0.230475455523,-0.843900024891,-0.282327443361
1647,-0.363875180483,-0.761500000954,-0.523506939411,-0.578344941139,0.41833332181,-0.263016074896,0.00163116119802,-0.565662443638,-0.185997769237,-0.434386193752,-0.292777895927,-0.434986442327,0.761449217796,-1.10698735714,0.13919454813,-0.681099772453,-0.249808326364,1.08750009537,-0.473266720772,0.691045403481,-0.810848712921,-0.688869357109,-0.866062521935,-0.396594911814,-0.466832011938,0.80395001173,-1.1443066597
10285,0.261956721544,1.94739997387,-1.73765873909,0.300810962915,0.182166665792,0.474685847759,0.380675196648,0.456790030003,-0.880870223045,-0.0896175354719,-0.163635477424,-0.675495505333,-1.35898220539,-2.32047748566,0.748878777027,-9.73838996887,-6.93531322479,-0.681949973106,-0.0321333110332,-0.284272551537,0.243256658316,-0.154043912888,0.641670525074,0.19988656044,0.438128262758,-0.429600000381,-0.0849107652903
23386,0.0102732405066,-0.778250038624,0.858407914639,0.653797209263,-0.0458666682243,0.608519911766,0.48358130455,-0.982756853104,-0.177012532949,0.205252334476,-0.810835123062,0.36263474822,-0.868722081184,0.423413187265,-0.74890434742,-0.473011791706,-1.77886795998,-0.684849977493,-0.542500078678,-1.07413768768,-0.0319674126804,0.0701627805829,0.187926098704,0.174292013049,-0.31780102849,-0.291750013828,0.896876692772
3156,0.623212993145,0.227749973536,-0.740291059017,0.495402097702,0.544000029564,1.13051486015,0.788678884506,0.0806874334812,-0.641332149506,-0.28684464097,-0.23681601882,0.558505058289,-0.0435705780983,-2.02919769287,-0.364855408669,1.02878689766,0.536743044853,-0.224899992347,-0.574500024319,-2.77800178528,-0.715078175068,-0.200648412108,-1.04630684853,-1.13833630085,-0.426432132721,-1.37580001354,1.80188465118
10237,-0.485730469227,0.184049993753,0.896015703678,0.438369899988,-0.434466689825,0.65625500679,1.48881542683,0.690539896488,0.375846654177,0.280005156994,0.292913734913,0.79356187582,0.9594810009,-0.800650596619,1.01315391064,0.276869535446,0.425833702087,0.575199961662,-0.805966615677,-2.98181343079,-0.322368174791,-0.157267391682,-0.165106624365,-0.272151052952,-0.279585808516,-1.32400000095,-0.62493622303
7077,-0.751056015491,-0.617300033569,0.643230497837,-0.183098196983,0.268666684628,-0.424883753061,0.133362144232,-0.701230704784,0.372541129589,-0.63009762764,0.114310704172,0.117147944868,0.801667392254,-1.04485368729,1.19576644897,-0.200279340148,-0.02453969419,0.0544999986887,0.0140666663647,0.0333248376846,0.664513111115,-0.546723902225,-0.433277308941,1.85945498943,-1.36861550808,1.47510004044,-0.391217708588
11157,0.576782166958,0.513700008392,-0.860745429993,0.687937557697,0.240666672587,0.523922562599,0.37432962656,0.148403957486,-0.218423083425,0.70503950119,-0.189907208085,0.327385663986,-1.20096516609,0.639090895653,-0.95178425312,-1.78129529953,-1.14816606045,-1.19044995308,-0.355500042439,0.353160202503,0.119452618062,-0.531426906586,-0.475074708462,0.208142578602,0.00824929028749,-0.330399990082,0.340917676687
22908,1.04640471935,0.129950001836,-1.62976717949,-1.01680505276,-0.922266721725,1.01156818867,1.05363321304,-0.0690712928772,0.228514060378,0.499977082014,0.255013287067,-0.156423389912,-2.25876235962,1.80140864849,-1.26377463341,0.431805968285,-6.72611474991,-0.264549970627,0.294600009918,-1.20108747482,0.00195031613111,0.365415811539,0.192355111241,-0.583393573761,0.217046558857,-1.50364995003,0.0136534646153
10915,-0.419119924307,0.183050006628,0.805593013763,0.585137009621,0.192066684365,0.10386967659,-0.147383198142,0.679056584835,-0.554978132248,0.510899424553,0.377290427685,0.258239835501,0.138727650046,1.29565060139,-2.77746725082,-1.77209830284,-6.22522878647,0.0808499976993,0.421100020409,-0.712524592876,0.361332833767,0.0926119983196,0.11899150908,-0.00772665254772,-0.463171571493,-1.11309993267,0.214172959328
9897,-0.187781617045,0.51550000906,-0.164971098304,-1.29569888115,0.319966703653,-0.017256885767,0.274813532829,0.267902582884,-0.271392554045,-0.131650626659,-0.0814311653376,-0.40497648716,0.19153752923,-0.817150354385,1.25069355965,-0.892831504345,-7.55933094025,0.716050028801,0.00476666539907,0.334218621254,-0.0237440168858,-0.163038641214,-0.327000647783,-0.520901918411,-0.378686904907,1.38310003281,0.0511722266674
1759,-0.450930953026,-0.846449971199,0.82033598423,-0.620511710644,-0.577000021935,-1.23332846165,-0.130239263177,-0.0157023631036,0.891545534134,-0.489683896303,0.412430822849,-1.01248443127,0.658376634121,3.58645153046,-0.926850557327,-0.231430724263,0.889400005341,-0.891049981117,0.245733350515,0.463289499283,-0.340331435204,-0.0491203702986,0.557651638985,-0.522633552551,0.294563740492,-0.518949985504,0.122261367738
54541,-0.145634636283,-0.120950013399,0.528236627579,-0.252033114433,0.351099967957,-0.205436915159,-0.422907978296,0.0148206651211,-1.10329532623,-0.0558418035507,-0.208637684584,0.249172374606,0.410371363163,-0.534786045551,-0.578294634819,-3.10393404961,-7.67395162582,-0.483950018883,-1.54323327541,-2.39035534859,0.139724701643,0.589687585831,0.537072956562,0.0184365585446,0.183130264282,-0.372999995947,0.230510979891
211,-1.50559437275,0.226199999452,-1.47659671307,-0.403246104717,0.0714666843414,-1.35281467438,-1.38307631016,-2.05735373497,-0.209388658404,-1.07788157463,-0.555082499981,-0.858846724033,-0.318188548088,-0.52210944891,1.31391513348,0.491977185011,0.622036635876,0.982250034809,-0.778833329678,-0.144826099277,-0.0669452920556,-0.583422660828,-0.364837884903,-0.66205060482,-0.973219633102,1.44749999046,-0.947661995888
5048,0.411908745766,0.610249996185,0.0262570846826,-0.355038940907,0.540600001812,0.0140894651413,0.237355172634,0.0545889437199,0.233941137791,-0.188659414649,0.07040771842,-0.53179872036,0.315777927637,-0.209125161171,0.677409291267,-1.0741443634,-5.6965470314,0.853450000286,0.00370001792908,0.492157310247,0.220687642694,-0.299893915653,0.10483507812,-0.077209725976,0.336437284946,-0.129399999976,-0.0829673707485
84722,-0.359213382006,1.02904999256,0.0551269054413,-0.558605909348,0.512766718864,-0.340652436018,-1.58522379398,0.236161351204,-0.650232493877,-1.91070616245,-0.0884850844741,0.202887296677,0.0864840745926,-0.472837805748,0.159444332123,-1.05060231686,-6.96054792404,-3.14759993553,1.24250006676,0.45145791769,-0.225993812084,-0.308382302523,-0.0436036959291,-0.286916226149,-0.485494613647,-1.15429997444,0.81073307991
29890,0.46543982625,0.810850024223,-0.811153292656,-0.164636805654,0.513766646385,-0.191050410271,-0.395408809185,-1.37961781025,0.300489068031,-0.423355728388,0.0714911967516,-0.55788820982,-0.00213354825974,1.1241414547,-1.01628863811,-1.06862199306,-0.299729049206,-0.774650037289,-0.444066673517,0.485879778862,-0.367033302784,-0.413888901472,-1.4514387846,-0.159766227007,0.141305685043,1.19385004044,-0.0134525969625
9868,0.261009216309,0.808750033379,0.263723909855,-0.660687983036,0.176800012589,0.276426911354,1.13484239578,0.666942596436,-0.081622928381,0.722340345383,-0.349355429411,0.175173789263,-0.63955527544,-1.00351941586,0.428818076849,-0.304495573044,-0.75933098793,0.618900001049,0.433366686106,-0.217148378491,-0.0156924501061,1.11968827248,-0.261936962605,0.331305801868,0.57359880209,-0.155449986458,0.0331869721413
873,-0.469012975693,0.289449989796,0.922612965107,0.427160620689,0.808766722679,0.328703641891,-0.312986850739,0.34584453702,-0.0848890393972,0.695992290974,-0.553618550301,0.198331430554,1.47526192665,1.63305974007,-0.310357987881,0.0491649508476,1.51698124409,0.300449997187,1.58256673813,-1.12036180496,0.708961248398,0.188222303987,-0.430488705635,-0.75484508276,0.447919756174,0.741599977016,-1.38646769524
5580,-0.00356173049659,0.425799965858,-1.09564805031,0.181410983205,0.540199995041,0.0917002409697,-0.463468372822,-0.856428146362,0.575574815273,0.0228057801723,0.270120799541,0.155415579677,-2.22307300568,2.26554250717,-1.24183535576,0.301485359669,-1.14139866829,-0.718400001526,0.551900029182,-0.853147089481,-0.246121168137,1.85951495171,-0.109765410423,-0.755676031113,0.0993804335594,0.219499990344,-0.0247266292572
3725,0.24965839088,-0.217350006104,-0.543571174145,-0.887826681137,-0.0518999993801,-0.813346505165,-0.883404016495,-0.601207315922,0.037530194968,-0.20577685535,0.0205307938159,-0.153295561671,0.902177214622,0.97932946682,1.09705352783,-1.08490967751,-1.52493917942,-0.618999958038,-0.400266677141,0.759455680847,-0.0336398929358,-0.667542994022,-0.62285131216,-0.433838456869,0.243315070868,-0.699249982834,-0.978993058205
23585,0.582143127918,-0.593649983406,-0.0330973416567,0.54827773571,-0.700933396816,0.620077729225,0.973308503628,0.935602128506,-1.35750508308,0.0741939097643,0.15665204823,0.411824434996,-1.31387996674,0.0265092253685,-0.013064801693,-0.699266552925,-2.73080205917,0.104399994016,0.030533336103,-1.11694276333,0.645261347294,0.300313293934,0.244312107563,0.144782453775,0.265392929316,-0.842450022697,0.902652442455
