rid,RAD001_A549_6H:BRD-A82892199-001-03-3:10,RAD001_A549_6H:BRD-A82892199-001-03-3:3.3333,RAD001_A549_6H:BRD-A82892199-001-03-3:1.1111,RAD001_A549_6H:BRD-A82892199-001-03-3:0.3704,RAD001_A549_6H:BRD-A82892199-001-03-3:0.1235,RAD001_A549_6H:BRD-A82892199-001-03-3:0.0412,RAD001_A549_6H:BRD-A82892199-001-03-3:0.0137,RAD001_A549_6H:BRD-A82892199-001-03-3:0.0046,RAD001_A549_6H:BRD-A82892199-001-03-3:0.0015,RAD001_HCC515_6H:BRD-A82892199-001-03-3:10,RAD001_HCC515_6H:BRD-A82892199-001-03-3:3.3333,RAD001_HCC515_6H:BRD-A82892199-001-03-3:1.1111,RAD001_HCC515_6H:BRD-A82892199-001-03-3:0.3704,RAD001_HCC515_6H:BRD-A82892199-001-03-3:0.1235,RAD001_HCC515_6H:BRD-A82892199-001-03-3:0.0412,RAD001_HCC515_6H:BRD-A82892199-001-03-3:0.0137,RAD001_HCC515_6H:BRD-A82892199-001-03-3:0.0046,RAD001_HCC515_6H:BRD-A82892199-001-03-3:0.0015,RAD001_MCF7_6H:BRD-A82892199-001-03-3:10,RAD001_MCF7_6H:BRD-A82892199-001-03-3:3.3333,RAD001_MCF7_6H:BRD-A82892199-001-03-3:1.1111,RAD001_MCF7_6H:BRD-A82892199-001-03-3:0.3704,RAD001_MCF7_6H:BRD-A82892199-001-03-3:0.1235,RAD001_MCF7_6H:BRD-A82892199-001-03-3:0.0412,RAD001_MCF7_6H:BRD-A82892199-001-03-3:0.0137,RAD001_MCF7_6H:BRD-A82892199-001-03-3:0.0046,RAD001_MCF7_6H:BRD-A82892199-001-03-3:0.0015,RAD001_MCF7_24H:BRD-A82892199-001-03-3:10,RAD001_MCF7_24H:BRD-A82892199-001-03-3:3.3333,RAD001_MCF7_24H:BRD-A82892199-001-03-3:1.1111,RAD001_MCF7_24H:BRD-A82892199-001-03-3:0.3704,RAD001_MCF7_24H:BRD-A82892199-001-03-3:0.1235,RAD001_MCF7_24H:BRD-A82892199-001-03-3:0.0412,RAD001_MCF7_24H:BRD-A82892199-001-03-3:0.0137,RAD001_MCF7_24H:BRD-A82892199-001-03-3:0.0046,RAD001_MCF7_24H:BRD-A82892199-001-03-3:0.0015,RAD001_PC3_6H:BRD-A82892199-001-03-3:10,RAD001_PC3_6H:BRD-A82892199-001-03-3:3.3333,RAD001_PC3_6H:BRD-A82892199-001-03-3:1.1111,RAD001_PC3_6H:BRD-A82892199-001-03-3:0.3704,RAD001_PC3_6H:BRD-A82892199-001-03-3:0.1235,RAD001_PC3_6H:BRD-A82892199-001-03-3:0.0412,RAD001_PC3_6H:BRD-A82892199-001-03-3:0.0046,RAD001_PC3_6H:BRD-A82892199-001-03-3:0.0015,RAD001_PC3_6H:BRD-A82892199-001-03-3:0.0137,RAD001_PC3_24H:BRD-A82892199-001-03-3:10,RAD001_PC3_24H:BRD-A82892199-001-03-3:3.3333,RAD001_PC3_24H:BRD-A82892199-001-03-3:1.1111,RAD001_PC3_24H:BRD-A82892199-001-03-3:0.3704,RAD001_PC3_24H:BRD-A82892199-001-03-3:0.1235,RAD001_PC3_24H:BRD-A82892199-001-03-3:0.0412,RAD001_PC3_24H:BRD-A82892199-001-03-3:0.0137,RAD001_PC3_24H:BRD-A82892199-001-03-3:0.0046,RAD001_PC3_24H:BRD-A82892199-001-03-3:0.0015
5054,2.19156813622,0.70313346386,0.0809896737337,-0.174700021744,-0.365290910006,0.042768985033,0.0721999928355,0.256278574467,0.361942410469,-0.0599334836006,-1.233325243,0.315752923489,0.963391363621,0.397281885147,-1.24527704716,-0.482089519501,-0.0505666583776,-0.051199965179,-0.594099998474,2.09360003471,-0.363900005817,-0.490350008011,0.000400006771088,-0.396349996328,-0.29439997673,-0.871550023556,0.325999975204,0.522000014782,1.18200004101,0.702400028706,-0.807399988174,0.0,-0.635999977589,-0.566799998283,1.10769999027,-0.46669998765,-0.751299977303,1.18845009804,0.748849987984,1.05694997311,0.646050035954,-0.424399971962,-3.83329987526,-1.96600008011,-0.471799999475,0.575100004673,0.575100004673,0.76139998436,-0.609399974346,-0.90600001812,0.582000017166,-0.571699976921,0.820500016212,-0.963800013065
3108,0.463965505362,-0.220034897327,-0.803921103477,-0.546666622162,0.33990240097,0.0970968455076,0.230533331633,-0.238478049636,-0.157730519772,-0.549069106579,0.577418208122,0.396521389484,0.113681077957,0.658869862556,0.64647769928,0.36240363121,-0.779200017452,0.493966698647,-0.719449996948,0.112749993801,0.0443999990821,0.305750012398,0.703750014305,-0.228249996901,-1.35984992981,0.745100021362,-0.474350005388,-1.16159999371,0.552399992943,2.02460002899,1.06009995937,-1.53310000896,-0.150099992752,1.06009995937,0.791100025177,0.132799997926,1.03949999809,0.635749995708,0.250650018454,-0.0706000030041,0.854700028896,0.63504999876,-0.799049973488,0.0658999979496,0.597500026226,-0.584200024605,1.44850003719,-1.20490002632,0.304899990559,0.118000000715,0.166099995375,-0.334600001574,0.945699989796,0.491499990225
1950,-0.906602859497,-0.559169173241,-0.528619408607,-0.19509999454,0.828315973282,0.507030546665,0.0503333508968,0.347454190254,0.200801819563,-0.337985664606,-0.681715905666,-0.25291454792,0.563100576401,0.56855493784,-0.0832347720861,-0.705405116081,1.04166662693,0.629133343697,0.852949976921,-0.113250002265,-0.580999970436,-0.795650005341,0.7445499897,-0.584399998188,-0.48480001092,-0.855850040913,-0.197099983692,1.17229998112,-0.17499999702,-0.201299995184,-1.14610004425,0.638499975204,0.0186000000685,-1.47319996357,2.24349999428,0.862500011921,-0.424149990082,-0.536049962044,-0.776600003242,-0.317550003529,-0.262250006199,0.00645000021905,1.26254999638,0.0924499928951,-0.874400019646,1.16750001907,-0.789399981499,-0.148599997163,1.00020003319,-0.132100000978,0.159199997783,-0.485599994659,1.04770004749,-1.51680004597
351,-0.350862443447,-0.35187497735,-1.88736522198,0.0585000067949,-0.0429692752659,-0.283927798271,0.342666685581,-0.184847801924,0.0919546484947,0.492969810963,-0.499222815037,-0.624849915504,-0.519385457039,0.67057299614,-0.374937653542,-0.0829991996288,-0.0796999782324,0.542500019073,0.102049991488,0.319899976254,-0.661899983883,-0.635399997234,0.0926499813795,0.0384000018239,-0.105999998748,-0.0274499952793,1.37680006027,0.308899998665,-0.674499988556,0.308899998665,-2.06870007515,-0.549300014973,0.0,0.0,0.18559999764,0.409700006247,-1.26310002804,0.243299990892,-0.789200007915,-1.21299993992,0.637149989605,-0.111299991608,1.24310004711,0.795050024986,0.64509999752,-1.47539997101,-0.809000015259,0.674499988556,0.965699970722,0.0,-0.196400001645,0.141200006008,1.13310003281,-0.682200014591
4846,-0.156515836716,0.139738321304,-0.183245033026,-0.445666670799,-0.80736219883,-0.0679621323943,-0.840066671371,-0.344231128693,0.27535289526,-0.135093837976,-0.606104791164,-1.66273522377,-0.0239277482033,0.618506729603,2.24063706398,0.251435577869,-1.61176681519,0.976500034332,-0.383249998093,-0.736000001431,-1.16295003891,1.14225006104,1.00080001354,0.153150007129,-0.507099986076,-0.563649952412,0.51115000248,-0.471399992704,0.57800000906,-0.242599993944,0.0,-0.674499988556,0.860599994659,-0.41629999876,-0.471399992704,1.65680003166,-1.7974499464,-0.851150035858,1.07799994946,0.368300020695,0.633399963379,0.166600003839,-0.225199997425,1.15135002136,1.70720005035,0.0,1.12679994106,0.40110000968,0.40110000968,0.781899988651,0.0,-0.909399986267,0.075900003314,0.40110000968
1452,-0.875811517239,0.0705423057079,-1.41481947899,-0.573233306408,-0.0441765785217,0.460374891758,0.511266648769,-1.5857565403,-0.885581493378,-0.367785573006,-0.263182610273,0.422414153814,0.376146376133,-1.11525559425,-0.420785009861,-0.0803916156292,-1.34179997444,-0.549433350563,0.898499965668,0.389100015163,-0.442849963903,0.313549995422,0.162500023842,0.230400025845,0.779349982738,-1.5962998867,-1.09270000458,1.56309998035,-0.216499999166,-0.128800004721,-2.38599991798,-0.923399984837,0.356499999762,-0.771600008011,0.887000024319,-0.167899996042,-0.539499998093,-0.444050014019,-0.0880999863148,0.358150005341,0.821349978447,0.0674499869347,-0.160699993372,-0.521899998188,-1.12950003147,-0.710699975491,1.32299995422,-0.546700000763,-0.120999999344,0.985199987888,0.208399996161,0.425700008869,-0.674499988556,-0.164499998093
4776,-0.764452278614,-0.493985950947,0.113755509257,0.474633395672,0.554283618927,0.452322125435,-0.0105333477259,-0.15371234715,-0.937367379665,-0.237544938922,-0.786765754223,0.861977517605,0.797682642937,-0.100942038,-0.428678691387,-1.01100921631,1.74663341045,-0.215399980545,-0.0399000048637,-0.0798500031233,-0.0375000014901,-1.02300000191,-0.459650009871,-0.640049993992,-0.229599997401,-0.794799983501,-0.613300025463,0.288300007582,-0.674499988556,0.229399994016,1.29859995842,3.48399996758,-0.774999976158,-0.52429997921,0.156399995089,-0.157900005579,0.0376499891281,-0.0333000011742,-0.266750007868,-0.302549988031,0.155050009489,0.576900005341,2.2419500351,1.96749997139,-0.125400006771,1.33200001717,-0.995400011539,-0.681599974632,2.01769995689,-0.339199990034,-0.524200022221,-0.96590000391,1.37890005112,0.0653000026941
6908,0.548207759857,0.100467920303,0.486034035683,-0.144700020552,-0.603682875633,-0.199882805347,-1.06973338127,-0.828204452991,0.588494956493,-0.0903961509466,-0.0369106829166,-0.0530651509762,-1.17791438103,-0.107007563114,0.694029033184,0.493772804737,-0.595600008965,-0.409233361483,0.328750014305,-0.955700039864,-0.963750004768,0.677049994469,0.370499998331,0.289350003004,0.634099960327,0.773350000381,0.124950006604,-0.201199993491,0.869499981403,-0.790099978447,0.0472999997437,-3.07489991188,0.935199975967,0.371300011873,-0.223800003529,-1.328799963,-0.457650005817,-0.463099986315,0.158500015736,0.34350001812,-0.120349988341,-0.204300001264,-0.779850006104,-1.52400004864,0.103299997747,-0.833999991417,-0.672599971294,0.917599976063,-2.54119992256,0.0111999996006,-0.520500004292,0.964500010014,-2.50169992447,0.550599992275
672,0.633521318436,-0.0320831537247,0.548014521599,0.437000006437,0.793263435364,0.564744770527,-0.757533311844,0.347983270884,-1.26286041737,1.22360444069,0.0710269510746,1.21448791027,-0.236862048507,1.66948199272,1.25674176216,-0.749006152153,0.270399987698,0.557700037956,0.61495000124,0.610700011253,1.10469996929,0.378450006247,0.143249988556,0.711749970913,0.564899981022,0.853250026703,-0.199550002813,0.319799989462,0.280999988317,0.414299994707,-1.0148999691,-0.906199991703,-0.0450000017881,0.630599975586,0.35229998827,-0.292100012302,0.540549993515,-0.246650010347,0.8886500597,-0.60949999094,-0.190700009465,-0.144900009036,0.0948500037193,-0.0795999914408,-0.143500000238,-1.34169995785,3.86190009117,0.523599982262,2.18090009689,-0.358300000429,0.413399994373,-0.102600000799,-1.19760000706,-0.388099998236
5710,1.28722894192,0.377611398697,0.375387132168,0.0292666703463,-0.329808354378,-0.0896370634437,0.288233369589,0.625497579575,1.23133933544,0.939286530018,1.07249331474,0.484583377838,-0.407815635204,-1.03283441067,0.190858736634,-0.0396635085344,-0.570133328438,0.193533360958,-1.29024994373,0.396350026131,-0.179049983621,0.213199988008,-0.0287499986589,0.153349995613,0.134599998593,0.254500001669,0.0564499981701,-0.833000004292,1.05169999599,-0.2867000103,-0.322899997234,-0.439399987459,-0.540600001812,1.06889998913,-0.500199973583,1.28489995003,-0.198949992657,0.416850030422,0.351150006056,-2.03994989395,-0.80370002985,-0.239749968052,-1.10625004768,-1.06975007057,1.07509994507,-0.419499993324,0.703999996185,0.269600003958,-2.85019993782,-0.440699994564,0.269600003958,0.30450001359,-0.663500010967,-0.737699985504
2115,-0.210804834962,0.693283855915,-0.489639401436,0.751766681671,0.271816372871,0.597392678261,-0.203199982643,0.187956184149,-0.438747823238,-0.0916686058044,-0.655694842339,0.116942480206,0.385202169418,0.8766528368,0.151508137584,0.935734093189,-0.176866650581,0.0777333378792,-0.237400010228,-0.77505004406,-0.26835000515,-1.45350003242,-0.609600007534,-0.666000008583,-0.237400010228,-0.373149991035,0.0445999950171,1.45210003853,-0.38299998641,1.16670000553,-0.210800006986,0.213799998164,-1.30060005188,0.160899996758,0.213799998164,0.89509999752,0.096250012517,1.51680004597,-0.855949997902,0.46850001812,1.6115000248,1.21780002117,-0.269950002432,0.281750023365,0.612200021744,0.866900026798,0.70349997282,-0.157299995422,0.433299988508,1.10950005054,0.324800014496,0.324800014496,0.243699997663,-1.27929997444
7015,-0.715837419033,0.126760214567,-0.420775055885,-0.179133325815,-0.112003594637,0.334709882736,0.110500007868,0.456114143133,-0.0678396522999,-0.541828811169,-1.0638794899,-1.01110577583,-0.124059967697,-0.2539691329,-0.445360839367,-0.473836243153,0.405633330345,-0.262800037861,-0.278449982405,-0.0434499979019,-0.469850003719,-1.14174997807,-0.0698499679565,-0.229849994183,0.300250023603,-0.451499968767,0.866850018501,-0.497999995947,-0.348300009966,0.022199999541,-1.33000004292,0.798699975014,-1.11240005493,-0.832700014114,0.361299991608,0.287200003862,-1.43239998817,-0.404500007629,-0.902999997139,-0.199249982834,0.0409500002861,0.0583000034094,0.706699967384,1.27779996395,0.824100017548,0.871399998665,-0.859600007534,-0.360100001097,1.33500003815,-0.222200006247,0.171800002456,-0.459399998188,0.894299983978,-0.440499991179
8726,0.747184574604,0.588188529015,0.415490031242,0.645799994469,0.0330874174833,0.107822269201,-0.082800000906,-1.00760090351,0.044683162123,0.33642822504,0.446064889431,0.0696481242776,-0.0333114266396,-1.69008076191,0.504452943802,0.718523740768,-0.79390001297,-0.048933327198,3.32134985924,0.0715499818325,-0.178700000048,2.99884986877,2.65659999847,2.83474993706,0.205650001764,0.417499989271,0.616600036621,-0.933899998665,0.200800001621,-0.563700020313,-1.12399995327,-0.223299995065,-0.55119997263,-0.966300010681,-1.67219996452,0.604200005531,0.264149993658,0.251599997282,0.418300032616,-1.64094996452,-0.256250023842,-0.805150032043,-0.190499961376,-1.71814990044,-0.468499988317,-0.927900016308,-0.838999986649,-0.967599987984,0.782299995422,-0.403499990702,-0.183400005102,-0.230299994349,-1.56620001793,0.37160000205
2185,-1.39328157902,-0.877269268036,0.0640777349472,0.0831333398819,-0.097654774785,0.507925927639,0.00750003010035,-0.104916349053,-0.638520419598,-0.836184501648,-0.762710690498,-0.279405742884,0.163643166423,-0.401888787746,-0.198883518577,-0.639981985092,1.32536673546,-0.335333347321,0.518400013447,-0.42824998498,0.699849963188,-0.70769995451,-0.521800041199,-1.16980004311,-0.484700024128,1.40330004692,-0.514750003815,0.0200999993831,-0.250800013542,0.303700000048,-0.142199993134,1.95539999008,-1.097900033,-0.515399992466,0.654100000858,0.615499973297,-0.700900018215,0.636200010777,-0.393450021744,-1.25084996223,-0.0238000154495,0.389750003815,2.52620005608,2.32154989243,0.179600000381,1.21220004559,-0.717700004578,-0.347200006247,1.67900002003,-0.238000005484,0.0736000016332,-0.212400004268,1.21220004559,-0.195999994874
3315,-0.296447694302,0.513902127743,0.607050955296,-0.963300049305,-0.11450996995,-0.56802713871,0.230633348227,0.389673054218,-5.68104124069,0.131315425038,0.406530916691,-0.77528578043,0.756278991699,0.342075318098,0.610518395901,-0.122198581696,-0.117400065064,0.368933320045,-0.202350005507,-1.23059999943,-0.00034999998752,-0.203050002456,-0.00065000000177,0.0,0.00034999998752,-0.00034999998752,0.0,0.000699999975041,0.0,-0.000699999975041,-0.000699999975041,-0.000699999975041,-0.489699989557,0.0,-1.38740003109,0.0,0.60689997673,0.409250020981,-0.360350012779,0.584299981594,0.754400014877,-0.426050007343,-0.553600013256,-0.6929500103,0.375200003386,-0.774699985981,0.597000002861,-0.612900018692,-0.955399990082,0.0456999987364,0.486600011587,0.486600011587,-0.774699985981,-0.612900018692
