rid,CPC006_A375_6H:BRD-K08417745-001-02-9:88.8,CPC006_A375_24H:BRD-K08417745-001-02-9:88.8,CPC006_A549_6H:BRD-K08417745-001-02-9:88.8,CPC006_A549_24H:BRD-K08417745-001-02-9:88.8,CPC006_A673_6H:BRD-K08417745-001-02-9:88.8,CPC006_AGS_6H:BRD-K08417745-001-02-9:88.8,CPC006_CL34_6H:BRD-K08417745-001-02-9:88.8,CPC006_CORL23_6H:BRD-K08417745-001-02-9:88.8,CPC006_COV644_6H:BRD-K08417745-001-02-9:88.8,CPC006_DV90_6H:BRD-K08417745-001-02-9:88.8,CPC006_EFO27_6H:BRD-K08417745-001-02-9:88.8,CPC006_HA1E_6H:BRD-K08417745-001-02-9:88.8,CPC006_HA1E_24H:BRD-K08417745-001-02-9:88.8,CPC006_HCC15_6H:BRD-K08417745-001-02-9:88.8,CPC006_HCC515_6H:BRD-K08417745-001-02-9:88.8,CPC006_HCC515_24H:BRD-K08417745-001-02-9:88.8,CPC006_HCT116_6H:BRD-K08417745-001-02-9:88.8,CPC006_HEC108_6H:BRD-K08417745-001-02-9:88.8,CPC006_HEPG2_6H:BRD-K08417745-001-02-9:88.8,CPC006_HT115_6H:BRD-K08417745-001-02-9:88.8,CPC006_HT29_6H:BRD-K08417745-001-02-9:88.8,CPC006_HT29_24H:BRD-K08417745-001-02-9:88.8,CPC006_JHUEM2_6H:BRD-K08417745-001-02-9:88.8,CPC006_LOVO_6H:BRD-K08417745-001-02-9:88.8,CPC006_MCF7_6H:BRD-K08417745-001-02-9:88.8,CPC006_MCF7_24H:BRD-K08417745-001-02-9:88.8,CPC006_MDST8_6H:BRD-K08417745-001-02-9:88.8,CPC006_NCIH1694_6H:BRD-K08417745-001-02-9:88.8,CPC006_NCIH1836_6H:BRD-K08417745-001-02-9:88.8,CPC006_NCIH2073_6H:BRD-K08417745-001-02-9:88.8,CPC006_NCIH508_6H:BRD-K08417745-001-02-9:88.8,CPC006_NCIH596_6H:BRD-K08417745-001-02-9:88.8,CPC006_NOMO1_6H:BRD-K08417745-001-02-9:88.8,CPC006_OV7_6H:BRD-K08417745-001-02-9:88.8,CPC006_PC3_6H:BRD-K08417745-001-02-9:88.8,CPC006_PC3_24H:BRD-K08417745-001-02-9:88.8,CPC006_PL21_6H:BRD-K08417745-001-02-9:88.8,CPC006_RMGI_6H:BRD-K08417745-001-02-9:88.8,CPC006_RMUGS_6H:BRD-K08417745-001-02-9:88.8,CPC006_SKLU1_6H:BRD-K08417745-001-02-9:88.8,CPC006_SKM1_6H:BRD-K08417745-001-02-9:88.8,CPC006_SKMEL1_6H:BRD-K08417745-001-02-9:88.8,CPC006_SKMEL28_6H:BRD-K08417745-001-02-9:88.8,CPC006_SNGM_6H:BRD-K08417745-001-02-9:88.8,CPC006_SNU1040_6H:BRD-K08417745-001-02-9:88.8,CPC006_SNUC4_6H:BRD-K08417745-001-02-9:88.8,CPC006_SW480_6H:BRD-K08417745-001-02-9:88.8,CPC006_SW620_6H:BRD-K08417745-001-02-9:88.8,CPC006_SW948_6H:BRD-K08417745-001-02-9:88.8,CPC006_T3M10_6H:BRD-K08417745-001-02-9:88.8,CPC006_THP1_6H:BRD-K08417745-001-02-9:88.8,CPC006_TYKNU_6H:BRD-K08417745-001-02-9:88.8,CPC006_U937_6H:BRD-K08417745-001-02-9:88.8,CPC006_VCAP_6H:BRD-K08417745-001-02-9:88.8,CPC006_VCAP_24H:BRD-K08417745-001-02-9:88.8,CPC006_WSUDLCL2_6H:BRD-K08417745-001-02-9:88.8,HOG002_A549_24H:BRD-K08417745-001-02-9:10,HOG002_A549_24H:BRD-K08417745-001-02-9:3.33,HOG002_A549_24H:BRD-K08417745-001-02-9:1.11,HOG002_A549_24H:BRD-K08417745-001-02-9:0.3704,HOG002_A549_24H:BRD-K08417745-001-02-9:0.1234,HOG002_A549_24H:BRD-K08417745-001-02-9:0.0412,HOG002_A549_24H:BRD-K08417745-001-02-9:0.013,HOG002_A549_24H:BRD-K08417745-001-02-9:0.0045,HOG002_A549_24H:BRD-K08417745-001-02-9:0.0015,HOG002_A549_6H:BRD-K08417745-001-02-9:10,HOG002_A549_6H:BRD-K08417745-001-02-9:3.33,HOG002_A549_6H:BRD-K08417745-001-02-9:1.11,HOG002_A549_6H:BRD-K08417745-001-02-9:0.3704,HOG002_A549_6H:BRD-K08417745-001-02-9:0.1234,HOG002_A549_6H:BRD-K08417745-001-02-9:0.0412,HOG002_A549_6H:BRD-K08417745-001-02-9:0.013,HOG002_A549_6H:BRD-K08417745-001-02-9:0.0045,HOG002_A549_6H:BRD-K08417745-001-02-9:0.0015,CPC006_H1299_6H:BRD-K08417745-001-02-9:88.8,HOG002_MCF7_24H:BRD-K08417745-001-02-9:10,HOG002_MCF7_24H:BRD-K08417745-001-02-9:3.33,HOG002_MCF7_24H:BRD-K08417745-001-02-9:1.11,HOG002_MCF7_24H:BRD-K08417745-001-02-9:0.3704,HOG002_MCF7_24H:BRD-K08417745-001-02-9:0.1234,HOG002_MCF7_24H:BRD-K08417745-001-02-9:0.0412,HOG002_MCF7_24H:BRD-K08417745-001-02-9:0.013,HOG002_MCF7_24H:BRD-K08417745-001-02-9:0.0045,HOG002_MCF7_24H:BRD-K08417745-001-02-9:0.0015,HOG002_MCF7_6H:BRD-K08417745-001-02-9:10,HOG002_MCF7_6H:BRD-K08417745-001-02-9:3.33,HOG002_MCF7_6H:BRD-K08417745-001-02-9:1.11,HOG002_MCF7_6H:BRD-K08417745-001-02-9:0.3704,HOG002_MCF7_6H:BRD-K08417745-001-02-9:0.1234,HOG002_MCF7_6H:BRD-K08417745-001-02-9:0.0412,HOG002_MCF7_6H:BRD-K08417745-001-02-9:0.013,HOG002_MCF7_6H:BRD-K08417745-001-02-9:0.0045,HOG002_MCF7_6H:BRD-K08417745-001-02-9:0.0015,CPC006_RKO_6H:BRD-K08417745-001-02-9:88.8
1891,1.60539829731,-0.461740642786,0.324016004801,-0.165497243404,0.184800028801,-0.45814999938,0.393900036812,-0.101750001311,-0.0825499892235,0.483999997377,-0.200749993324,0.567229390144,0.940304875374,0.575488567352,-0.62300568819,-1.00887608528,-1.22379994392,0.63858550787,-0.179925084114,0.613449990749,0.602890431881,0.572134077549,-0.118300005794,-0.14390000701,-0.413088202477,0.0509082823992,0.122399993241,2.20735001564,-0.269649982452,1.16275000572,1.20469999313,-0.384750008583,0.275350004435,-0.523849964142,-0.772153139114,-0.166403770447,-1.14770007133,0.468250006437,-0.132150024176,0.153650015593,0.862650036812,-4.89410018921,-0.621499955654,-0.921050012112,1.04960000515,-0.224749982357,0.88504999876,0.274532020092,-0.70352679491,-0.0930999964476,-0.183668851852,-0.296000003815,0.8450999856,0.326340824366,-0.268313229084,-0.724249958992,-0.325078755617,-0.0207783076912,-1.41772079468,-0.381256818771,-0.345264971256,0.5610678792,-0.32998546958,-0.347868740559,-0.18813765049,0.400955319405,0.495675802231,-0.423900008202,0.00741486251354,0.202483981848,-0.169843196869,-0.560436725616,-0.125565364957,0.536110937595,0.434450000525,-0.337732374668,-0.0196826159954,-0.589249968529,-1.53868341446,-0.455611884594,-0.80123603344,-1.25764548779,-0.548059463501,-0.461435377598,-0.6326867342,-0.405890315771,-0.998340904713,-0.135604083538,-0.111334577203,-1.10923409462,0.460287421942,-0.798691272736,-1.89265501499,0.611249983311
3066,-1.68429386616,-1.48452842236,-1.89014935493,-1.19328224659,-0.288949996233,0.21360000968,-0.812699973583,0.119049996138,-0.468150019646,-1.82055020332,-0.594799995422,-1.4053311348,-5.29436445236,-0.709900259972,-2.21326780319,0.0918548107147,-0.962999999523,0.462989956141,-1.43637490273,0.106499999762,-1.12524056435,-2.5383067131,-2.49475002289,-0.365099996328,-0.858725607395,-0.946974992752,-1.26045000553,-4.99230003357,0.219600006938,-0.401800006628,-0.938799977303,-0.368699967861,0.891550004482,-1.31260001659,-0.284440904856,-1.91836154461,0.502399981022,-0.448300004005,-0.0390999987721,-1.14094996452,-1.54870009422,-1.67105007172,-0.751049995422,-0.229200005531,-1.36619997025,-1.22165000439,0.171499997377,0.196570158005,-0.961383104324,0.365550011396,-0.683245837688,-0.894900023937,0.111950010061,-4.01612281799,-1.80129671097,-1.10944998264,0.101224280894,-0.161028862,-0.934609413147,0.135566264391,-0.626200735569,-0.115163251758,0.034837692976,-0.142428547144,-0.188438758254,-0.518468141556,-0.209741443396,-0.436999976635,0.430070906878,0.520303070545,0.864334285259,-1.10708594322,-0.907110571861,-0.155738353729,-0.966999948025,0.924473762512,0.718939185143,-0.126049995422,0.112387135625,0.47087725997,0.728412091732,-0.337263941765,-0.117932975292,-0.697522163391,0.525131106377,0.257790178061,-1.58050298691,-0.68387901783,-1.07797813416,-0.876477837563,-0.274628460407,0.22557862103,0.839301407337,-0.42634999752
9801,-0.514979243279,-1.11185324192,0.580933630466,0.313315629959,0.665950000286,0.243200004101,-1.43254995346,0.139400005341,-1.43449997902,2.87659978867,-1.05914998055,-0.0295623540878,-1.8066239357,-0.12209186703,-0.0175717361271,0.344484210014,1.21810007095,-0.275848478079,-0.155518233776,-0.0749000012875,-0.596809506416,-1.83333420753,0.283800005913,-1.03340005875,-0.6138625741,-0.290546476841,-0.381550014019,-0.872900009155,-0.109549999237,-0.567300021648,-0.768299996853,0.627599954605,0.735599994659,0.527700006962,0.0431088879704,-0.863618910313,-0.681100010872,-0.433200001717,-0.360799968243,-0.536800026894,-0.449499994516,-1.25900006294,-0.525049984455,1.34329998493,0.418500006199,-1.23879992962,-0.730850040913,-0.335397094488,0.38307005167,0.314850002527,-1.1805113554,-0.570699989796,-1.05410003662,-3.4452958107,-0.411077976227,-0.654100000858,0.242857247591,0.667442500591,-0.537586688995,-0.0354695618153,0.261025607586,0.321187913418,-0.746971130371,0.73871576786,0.00576047599316,-0.0302711129189,0.572652935982,-5.16760015488,0.232492387295,0.58713722229,-0.371053338051,0.614622414112,0.282372891903,-0.397595405579,-0.532700002193,0.0975141972303,0.225416690111,-0.138349995017,-0.175236687064,0.529746055603,0.241917029023,0.612538158894,0.954816460609,-0.0468398556113,0.392711341381,0.035261400044,1.11008536816,0.377385318279,0.148243159056,0.615487575531,-0.0801255851984,0.260623067617,-0.336539983749,0.0266500115395
1459,-0.333305031061,1.48498880863,-1.0253084898,0.140311658382,-1.2092499733,-0.943650007248,-0.861000001431,-1.64594995975,-1.3097499609,0.515450000763,0.567799985409,-0.650110602379,1.90195441246,-0.461505681276,0.180871084332,0.455578953028,-0.152350008488,-0.58373183012,-0.295703858137,0.317650020123,-0.0756421387196,0.726313650608,-0.0682500004768,0.541199982166,0.253640562296,0.1562179178,-0.401900023222,0.840800046921,-1.08875000477,-0.854399979115,0.763800024986,0.281500041485,0.0341500043869,0.814150035381,-0.305356055498,0.202345147729,0.69470000267,-0.759649991989,1.34305000305,0.859400033951,1.68875002861,-0.295949995518,0.67435002327,-0.00104999542236,0.185900002718,0.636599957943,0.179349988699,0.423479229212,-0.377336710691,-0.148400008678,-0.475456804037,0.29469999671,0.851949989796,0.636853575706,0.596369326115,0.991349995136,-0.625520169735,0.154574617743,-1.37848615646,0.0100904852152,0.302278727293,-1.2333085537,0.279851347208,-0.739922225475,0.503855407238,0.108016178012,-0.313570469618,-1.14869999886,-0.320267528296,0.0140066370368,-0.70651113987,0.630476236343,0.355731278658,0.39882850647,0.213100001216,0.249134063721,-0.832179605961,-0.820899963379,0.2229077667,-1.31646454334,-1.70441937447,-0.422898501158,-1.35758638382,-0.310713022947,-0.221123471856,-0.338244497776,-0.343448221684,-0.236758947372,-0.026354432106,0.0966874063015,-0.301024407148,-0.299181997776,-0.639607906342,0.24849998951
9703,0.120000749826,-0.206700384617,-0.820636630058,0.829478740692,1.08599996567,-1.02805006504,1.15715003014,0.131149992347,0.871700048447,-0.879549980164,0.488799989223,-0.0571672022343,-2.24317145348,0.0126831829548,0.994109630585,-0.704296529293,-0.177149996161,0.782012939453,-1.8865531683,0.0443499982357,-0.321295022964,-0.527266979218,-1.06254994869,-0.279499977827,-1.59069430828,-0.985321640968,2.39084982872,1.21069991589,-0.945500016212,0.452950030565,0.273900002241,0.0757000148296,0.572600007057,0.00789999961853,-0.210583418608,-0.400426924229,-1.80194997787,-0.516700029373,1.51399993896,-0.284449994564,0.324449956417,4.23790025711,0.639949977398,0.524150013924,0.882550001144,0.0591000020504,-0.508849978447,-0.307514429092,-1.0579777956,0.0631999969482,-0.379879772663,1.10500001907,0.289200007915,-1.55806851387,-1.18155527115,-0.256749987602,0.0095599591732,-0.466520786285,0.018000498414,0.104714050889,-0.752667307854,0.936812162399,-0.842951476574,0.839474201202,-0.520500540733,0.688335299492,2.78786563873,2.03115010262,1.23682451248,1.41371870041,1.41467022896,-0.0484936237335,0.260076284409,-0.642218470573,-0.331149995327,0.0293737128377,0.320449411869,0.064099997282,-0.142921954393,0.395835757256,0.882659554482,0.918897867203,2.22929978371,-0.0469826832414,0.379783540964,0.19784501195,0.680477976799,-0.773788928986,0.237925007939,1.37421560287,0.143900722265,0.893681883812,-0.51143091917,-0.0874499678612
10606,-1.75401377678,-1.15738534927,-1.250441432,-0.204648762941,0.0392999947071,1.49230003357,-0.0912500023842,-0.353049993515,-1.06634998322,1.26699995995,-1.36890006065,0.868195652962,-3.8553841114,-0.536486446857,-1.91397845745,-0.677858531475,0.255900025368,0.430042147636,-1.58604550362,-0.730550050735,-0.617798089981,-1.39952790737,-2.19665002823,1.29594993591,0.122742474079,-1.75966775417,-0.889850020409,0.847249984741,-0.138999998569,-1.01874995232,-0.91479998827,0.410950005054,1.10035002232,0.0882499963045,-1.88040435314,-0.76958668232,0.0901499986649,-0.647850036621,-0.0278500020504,-0.271499991417,-1.62260007858,-0.90030002594,-0.585699975491,-0.0425500124693,0.530700027943,-0.457100003958,-0.503949999809,-0.376564979553,-1.05862236023,-0.217099994421,-0.824068486691,0.478399991989,-1.05789995193,-2.6500813961,-0.758768558502,-0.550449967384,0.113490700722,0.000450644642115,0.0286312997341,0.473347306252,-0.791939020157,1.24464821815,-0.903340697289,-0.0673803240061,0.0733332335949,-0.589891254902,-0.184542030096,0.564450025558,0.579026997089,0.288594543934,0.455637961626,-2.04166340828,-0.504181265831,-0.595346450806,-1.3560500145,0.100014269352,0.996144294739,0.259499996901,0.632031261921,0.582970261574,0.972566843033,1.0448474884,0.651687443256,-0.264140725136,0.000625587999821,-0.0793534219265,-0.959030151367,-0.759550094604,-0.289541274309,0.529476940632,-0.259579092264,-0.378311395645,-1.40417277813,2.02404999733
1017,-1.8208668232,-0.991209328175,-0.656888842583,-1.38804531097,-0.945999979973,-0.412000000477,0.64644998312,-0.0907999873161,-0.662499964237,1.4130500555,-0.592049956322,0.37209379673,1.00920975208,-0.801588535309,-0.521749854088,-0.297579467297,-1.06315004826,-1.20455944538,0.17574198544,-0.118400000036,-0.648607075214,-1.4393620491,0.650099992752,0.000200003385544,-0.510787129402,-0.655255079269,-0.742900013924,0.657400012016,-0.632849991322,-0.050900042057,0.943400025368,0.9199000597,-0.234350025654,0.656650006771,-0.816285014153,-0.432318598032,-0.868250012398,-2.89510011673,0.0783999562263,0.796800017357,-0.093699991703,1.56515002251,-0.982800006866,-0.270549982786,-0.990249991417,0.296249985695,-0.357749998569,0.315551698208,0.221329048276,-1.10669994354,-2.19545650482,-0.561100006104,0.373900026083,-0.004329983145,-0.455192178488,0.194399997592,0.435454547405,0.473131388426,-0.696239471436,0.475018203259,0.0707153752446,0.253236293793,1.49648475647,0.198145091534,1.20711684227,-0.388224899769,-0.247789382935,-0.394899994135,-0.383388519287,-0.0392307192087,0.264096617699,0.204436033964,-0.396367371082,0.159383162856,0.415800005198,0.374659329653,-0.433043479919,-1.15515005589,-0.303465694189,-0.477160811424,-0.738019227982,-0.25420281291,-0.494948983192,-0.463020354509,-0.273099213839,-0.468463480473,-1.72689294815,-0.0253199152648,-1.46064805984,-0.0486056208611,0.515471160412,-0.78637111187,-0.377494096756,0.660850048065
9813,-0.482110619545,-0.126352488995,-2.15703010559,-1.26711404324,-0.847100019455,-0.0257500000298,0.663350045681,-0.250200003386,0.605849981308,-0.407249987125,-0.340849965811,-1.63668441772,-0.105507001281,-1.0327706337,-0.417716890574,-0.523920476437,-1.75929999352,-0.45143404603,-0.644788503647,0.885249972343,-1.46880614758,0.921602845192,-0.61185002327,0.755500018597,-1.08385634422,-0.674801230431,-1.35559999943,1.20624995232,-1.35089993477,-1.81970000267,0.510500013828,-0.567849993706,0.45735001564,-1.88295006752,-0.687722921371,0.221503153443,-0.429099977016,-1.01049995422,-1.10909998417,-1.42510008812,-0.0787000060081,-1.7444999218,0.111149996519,-1.15264999866,-1.34589993954,0.757150053978,-0.695649981499,0.65450245142,-0.620353579521,-0.0544999986887,-1.15411448479,-2.02530002594,0.61645001173,-0.0281047597528,0.0503956601024,0.0799500048161,-0.62765789032,2.62357807159,0.680867254734,0.342930853367,1.16198849678,-0.0622355081141,0.958440184593,0.776073813438,1.54025125504,-0.776216030121,-0.45136192441,0.448750019073,-0.484074473381,0.182862579823,0.388519048691,0.220345288515,-0.322764098644,0.792071223259,-0.432900011539,-0.424775123596,-0.24063295126,0.197400003672,1.75338172913,-0.668998599052,-0.497821033001,-0.628356635571,-1.02188277245,-0.336993664503,-0.712633490562,0.267343580723,0.538062930107,-0.541516602039,0.0942834541202,-0.20667681098,-0.20896102488,0.0609430633485,-0.467718839645,0.664950013161
7485,-1.24176490307,-2.38690662384,-2.14681506157,-0.944401919842,-0.191250011325,-0.20894998312,-0.23140001297,0.476999998093,-0.675400018692,-0.364350020885,-1.07864999771,-1.22556078434,1.05624377728,0.0661083161831,-0.607507109642,-1.15957534313,0.374799996614,-0.142227396369,-4.09723377228,-0.130649983883,-0.545572459698,-0.11220318079,-1.15810000896,0.786199986935,0.11424896121,-1.17067968845,-0.144250005484,0.144250035286,-1.46895003319,-0.0955000221729,0.539399981499,-0.774550020695,1.24294996262,-0.625299990177,-0.616600692272,-1.46567940712,0.277200013399,0.20505002141,-1.16980004311,-1.44539999962,-0.593699991703,5.18435001373,-0.323750019073,0.0265999957919,-0.556649982929,-1.57014989853,-0.661099970341,-0.0265599489212,-0.213061705232,-0.12444999814,0.0772392898798,0.677600026131,-0.538249969482,-1.24203920364,-0.744561314583,-1.33439993858,-0.154833942652,1.209436059,0.588278830051,0.811736822128,-0.214897826314,0.604986011982,0.944693505764,-0.731971144676,0.693466246128,-0.433461040258,0.231850206852,0.476150035858,-0.155183687806,0.7957431674,0.365665912628,0.453833609819,-0.441411375999,-0.108096018434,-1.54225003719,0.785241127014,0.80925488472,-0.434449970722,-0.0165374204516,0.178248122334,1.2549726963,0.193895995617,0.674469232559,1.10892748833,-0.29975232482,-0.122150421143,-0.905709385872,-0.296438425779,-0.231261506677,-0.0227941013873,0.322480678558,0.214115738869,1.2612196207,-0.831749975681
2109,0.023106046021,-1.73086678982,-0.45585256815,0.213134646416,1.23485004902,0.392149984837,0.425850003958,0.551699995995,0.689800024033,-0.654600024223,0.268000006676,-0.11641998589,-1.31478011608,-0.038576066494,-0.176911920309,-2.21123981476,0.710950016975,0.222390621901,-0.723903059959,0.39310002327,-0.455795794725,-1.33624625206,-0.185350015759,-0.0500500202179,-0.0950188860297,-0.585751593113,0.811349987984,0.996699929237,0.295699983835,0.124949991703,-0.230299994349,-0.304899990559,1.35689997673,1.02429997921,0.268378317356,-0.728050470352,-0.360800027847,-0.102349996567,0.268000006676,0.855949997902,-0.404149979353,-0.681949973106,0.0588999986649,1.25900006294,0.644800007343,-0.652999997139,-0.794550001621,0.248121708632,0.621576607227,0.888650000095,0.421659857035,1.64160001278,1.75769996643,-0.439913511276,-0.248637959361,0.369249999523,-0.218197882175,-0.121577396989,-0.845829486847,-0.342435002327,-0.413965553045,0.731514930725,-1.16641044617,0.550043582916,-0.228695169091,0.43338906765,1.3646876812,-1.05414998531,0.418793320656,-0.351535856724,0.147298932076,-0.0941921398044,0.231525629759,-0.0365319103003,-0.418250024319,-0.280130565166,0.717337012291,-0.0273500084877,0.0644748136401,0.869501292706,0.769855618477,1.45995604992,1.7420694828,-0.0666912943125,0.684894800186,0.433270990849,-0.70618391037,-0.560518980026,0.603332042694,0.702167868614,-0.215081870556,0.81560921669,-0.401668548584,0.0827499628067
23271,0.485073447227,0.327367842197,-0.318583607674,-0.0784296095371,-0.621100008488,0.817000031471,-1.04879999161,-0.00554999709129,-1.19595003128,-1.60045003891,0.101499997079,0.022210329771,1.70763397217,0.052568718791,-0.702303230762,-0.00119152665138,-0.189149990678,-1.07202172279,-0.389338374138,0.236449986696,-0.374259084463,0.267324149609,-0.200100004673,-3.19175004959,0.0361090376973,1.70156121254,0.021150007844,-5.86829996109,-1.10210001469,0.0499999970198,1.49329996109,-0.132250010967,0.0428500026464,-0.647300004959,-0.313362360001,1.20983564854,-0.542150020599,0.983150005341,-1.20389997959,0.331800013781,1.05060005188,-2.4226500988,-0.068549990654,-0.153049990535,-0.672599971294,-0.142949998379,-0.592199981213,0.294641494751,0.271927028894,-0.546949982643,-0.693925619125,0.22349999845,0.327050030231,0.763934969902,0.156940028071,0.162799999118,0.0150668174028,0.366001397371,-0.43015652895,0.209360569715,1.09293448925,-1.213586092,0.408687889576,-0.572745084763,0.0505000352859,1.8046438694,0.514657557011,-0.954100012779,0.346887201071,-0.186165630817,-0.799056947231,1.05514538288,0.553702950478,0.85364818573,-0.162049993873,-0.65882062912,-0.987881302834,-0.8574000597,-0.220070451498,-0.403453528881,-1.60502052307,-0.792255699635,-1.20591759682,0.218384504318,-0.156807914376,-0.0788889452815,-1.16663432121,0.214002504945,0.330575406551,-0.990953028202,0.0978669375181,-0.358922839165,-1.13312089443,-1.69214999676
9915,0.519747257233,-0.459337085485,0.506565272808,-0.529780745506,-0.734099984169,0.322050005198,-1.14365005493,0.275599986315,0.112649999559,0.0272499918938,0.34500002861,0.801390647888,2.38451623917,0.229426279664,0.779723584652,-0.0127440840006,-0.966549992561,-1.18137359619,0.69161760807,0.229250013828,0.73515099287,0.672680139542,-0.467949986458,0.855700016022,-0.594421505928,1.22780370712,0.489100009203,0.286349982023,0.0438500009477,0.957300066948,0.00130000000354,0.17919999361,-0.290549993515,0.838800013065,-0.883296012878,1.56908273697,-0.079549998045,0.190699994564,-0.605999946594,1.01614999771,0.928750038147,0.26914998889,0.633599996567,-0.39335000515,-0.771349966526,0.657400012016,0.648699998856,-0.0349364131689,-0.207436800003,-0.712449967861,-0.630411624908,-0.0467000007629,0.517799973488,0.262146353722,0.560949921608,0.491800010204,0.180692672729,0.937972307205,0.487742245197,0.706019639969,0.926928162575,-0.590550065041,1.04404020309,0.092638976872,0.905783832073,0.828761458397,-0.647226333618,-0.182549998164,-1.24712312222,-0.979130387306,-1.34210288525,0.113351412117,0.184249132872,1.22494268417,0.0615499988198,0.17183932662,-0.288228988647,-0.519349992275,0.819965600967,-0.872333288193,-1.75256192684,-1.07705080509,-1.21336019039,0.653507649899,-0.711657047272,-0.0443479865789,0.100679919124,0.254910498857,-0.316738188267,-0.931376755238,0.239101544023,-0.274591803551,-1.24615442753,0.353599995375
9552,0.378702223301,-0.273072868586,-0.46804779768,-4.70689058304,1.63115000725,-0.347549974918,-0.133749991655,-5.01849985123,-0.931450009346,0.623449981213,-1.87940001488,-0.337379187346,0.0111921876669,-0.482672125101,-3.83743858337,-1.66796696186,-1.18149995804,0.151109591126,1.08341026306,-0.0361000001431,-0.915513694286,0.0961102843285,0.040549993515,-2.19709992409,-0.529756963253,-0.613611340523,-1.09984993935,-3.6810002327,-1.10360002518,-1.51425004005,0.860199987888,-1.57754993439,0.744850039482,-2.58774995804,0.383663803339,-0.872800290585,-0.833449959755,0.161650002003,-0.466049998999,-2.20380020142,-1.12594997883,0.552150011063,-1.24909996986,-0.933850049973,-3.14740014076,-0.528200030327,-0.439500004053,-0.400379657745,-0.484454870224,-0.0368999987841,0.565354824066,-0.48789998889,0.89620000124,-0.281192392111,-0.279712408781,-0.870100021362,0.0772022008896,-0.42277738452,-0.0374909639359,0.0798983946443,-0.44682943821,-0.427314221859,-1.2789068222,-0.313100963831,0.268585443497,-0.0519551225007,-0.0266918223351,-1.72149991989,-0.193074896932,-0.0504072606564,-0.570156276226,-0.440834611654,-0.383649706841,-0.439764201641,-0.205499991775,0.672247827053,0.682306230068,0.285650014877,0.504170775414,1.08972811699,0.312072604895,0.042212292552,0.0608505532146,-0.665866851807,-0.528633594513,-1.15544724464,-1.20812773705,-0.504643619061,0.19435313344,-0.232413738966,-0.741749942303,-1.02661073208,-0.850035071373,0.214100003242
93487,-1.75001215935,-1.54712033272,-0.142168611288,0.929856181145,0.848649978638,-0.673049986362,-0.378600001335,0.111400000751,1.15635001659,-1.58189988136,-0.371100008488,-1.1237912178,4.82600688934,-0.683926165104,0.314694702625,0.07902751863,0.00424998998642,-0.247232586145,-0.378671765327,-0.663950026035,-0.28174829483,-0.461569875479,-0.375450015068,0.805100083351,-0.838583469391,-0.363486349583,-0.124750003219,0.169600009918,2.00755000114,-1.13010001183,0.121699996293,0.245550006628,0.854299962521,2.04259991646,-0.552548289299,0.11384832114,2.18420004845,0.52680003643,-1.09249997139,1.24220001698,0.237549990416,0.729099988937,0.424250006676,0.861699998379,0.210900008678,0.626600027084,0.976000010967,0.912898361683,1.11880719662,-1.17760002613,0.248841881752,0.745400011539,-1.76035010815,0.397135138512,1.78727674484,-0.586950004101,0.426618427038,-0.940178573132,-1.46557629108,1.13943040371,0.524864017963,-0.299454510212,0.774811923504,0.471742898226,0.853444814682,0.395245671272,-0.0902345329523,-0.96280002594,0.194935336709,-0.190838456154,-0.330438762903,-0.58470261097,1.96641087532,0.717118382454,-0.429400026798,0.577746450901,-0.194794595242,0.515949964523,-1.15449380875,-0.466962397099,-0.0886083394289,0.0465961396694,0.0946350991726,1.2171741724,1.1113858223,0.930565595627,0.0173982977867,0.993787765503,0.436156511307,0.911203205585,0.158434391022,-0.0778290480375,0.868484795094,-0.60949999094
2956,-0.584275245667,-0.792110919952,-1.37680566311,-0.938352942467,-0.695749998093,-0.393700003624,-1.23539996147,0.39209997654,-0.664299964905,-2.93494987488,-1.65244996548,-2.56707406044,-2.16411113739,-1.37463343143,-1.24973607063,0.312134534121,-1.17639994621,-0.192779421806,-0.684726119041,-0.784299969673,-1.49224662781,-1.11680614948,-0.561749994755,-0.323849976063,-1.40089333057,-0.98335403204,-0.478249996901,-0.4865000844,1.25215005875,-1.92770004272,-0.812399983406,-0.845899999142,-1.60185003281,-1.34010004997,-1.43291473389,0.0836248472333,-0.916499972343,-1.2879999876,-0.29675000906,-1.83774995804,-0.992349982262,-3.64094996452,-0.834699988365,0.412100017071,-0.06740000844,-0.661900043488,0.44319999218,-0.230210959911,0.375439167023,-0.81299996376,-0.565031588078,1.09969997406,-1.84590005875,-1.31259357929,0.513235449791,0.0830500125885,0.215956956148,-0.0981538295746,-2.15546703339,0.525562226772,0.303458511829,0.331484943628,0.328150749207,0.950944781303,0.400091469288,-0.795266032219,0.563841819763,-0.75594997406,0.367135256529,0.123746551573,0.847547888756,0.520325362682,-1.36038696766,0.470120638609,1.28150010109,0.563363969326,-0.591339409351,0.726150035858,0.0853636711836,0.0204201042652,0.501117050648,-0.366450160742,-0.0431961119175,0.317242145538,0.118670582771,0.0573973916471,-0.396927237511,0.244488671422,0.859468579292,0.102206766605,0.693756699562,0.588195979595,0.977216422558,0.483999997377
