rid,CPC003_HA1E_6H:BRD-K70330367-003-03-8:10,CPC003_HA1E_24H:BRD-K70330367-003-03-8:10,CPC003_HCC515_6H:BRD-K70330367-003-03-8:10,CPC003_HCC515_24H:BRD-K70330367-003-03-8:10,CPC003_PC3_6H:BRD-K70330367-003-03-8:10,CPC003_PC3_24H:BRD-K70330367-003-03-8:10,CPC003_VCAP_6H:BRD-K70330367-003-03-8:10,CPC003_VCAP_24H:BRD-K70330367-003-03-8:10,CPC015_A375_6H:BRD-K70330367-003-03-8:10,CPC015_A549_6H:BRD-K70330367-003-03-8:10,CPC015_A549_24H:BRD-K70330367-003-03-8:10,CPC015_ASC_24H:BRD-K70330367-003-03-8:10,CPC015_HEPG2_6H:BRD-K70330367-003-03-8:10,CPC015_HT29_6H:BRD-K70330367-003-03-8:10,CPC015_MCF7_6H:BRD-K70330367-003-03-8:10,CPC015_MCF7_24H:BRD-K70330367-003-03-8:10,CPC015_NPC_24H:BRD-K70330367-003-03-8:10,CPC015_PHH_24H:BRD-K70330367-003-03-8:10,CPC015_SKB_24H:BRD-K70330367-003-03-8:10,CPD002_MCF7_24H:BRD-M94527406-103-01-4:10,CPD002_MCF7_6H:BRD-M94527406-103-01-4:10,CPD002_PC3_6H:BRD-M94527406-103-01-4:10,CPD002_PC3_24H:BRD-M94527406-103-01-4:10
4208,0.403650045395,0.560220301151,1.31761085987,0.435784906149,2.13531541824,0.186190411448,0.0321870446205,-0.444899976254,-0.524997711182,-0.662500023842,0.708366692066,-0.00246097147465,0.500949978828,0.241324484348,-0.19159732759,-0.322399139404,-0.137395173311,-0.368450015783,0.10474999249,0.655418157578,0.339987099171,0.690758526325,0.526600003242
1845,0.806949973106,-0.0422782897949,-0.11315754801,0.210963487625,-0.323710262775,0.00785338133574,-0.587529480457,0.536000013351,2.31368732452,-3.053150177,-3.68630027771,-0.44718542695,0.242499992251,-1.3124320507,-0.233059614897,-0.316520690918,-0.844396114349,0.93774998188,-1.3831499815,-0.481790065765,-2.78391003609,-1.0303478241,0.741649985313
23368,0.0817500054836,1.12977957726,1.63131713867,0.712072610855,1.97290802002,0.133519560099,-0.269234150648,0.482699990273,-0.441758841276,-0.269950002432,-0.67870002985,-0.149229794741,3.38474988937,-0.0416276827455,0.560599625111,0.853067398071,-0.736733794212,0.236900031567,0.811500012875,-0.377380877733,0.270641684532,0.57585644722,-0.204799994826
5583,0.775349974632,0.334370613098,0.246180698276,4.41339874268,-0.743163347244,-0.322918713093,0.928383111954,-0.0693500041962,3.97797560692,-0.381550014019,1.78129994869,0.141466200352,-0.0300000011921,-0.239450126886,0.117512375116,0.173345595598,-0.673028349876,3.06515002251,-0.322100013494,-1.04758250713,1.67664384842,0.548165619373,-0.243249997497
8900,0.425850003958,0.929205358028,-1.83499121666,0.61775547266,2.05012607574,0.206222772598,0.373706042767,0.378149986267,-0.285442084074,-0.301699995995,-0.497900038958,0.682161450386,-0.627550005913,0.168029740453,0.00763509422541,-0.361736416817,-0.43197068572,0.555249989033,1.4810500145,-0.245243236423,-0.477839261293,-1.24977231026,0.560649991035
581,1.42449998856,0.754382669926,0.75511932373,0.372740954161,0.596380412579,0.184324532747,-0.469450712204,0.0988500118256,-3.01420211792,0.229149997234,-3.02713346481,-0.815795958042,0.313000023365,0.729149460793,-0.173382356763,-1.14867925644,0.364820539951,-1.51845002174,0.79105001688,0.455926895142,0.056417286396,1.05313181877,-0.483500003815
6193,0.412800014019,0.299545109272,1.13124835491,-1.26440310478,-0.0719929412007,-0.420816212893,1.5339152813,-0.735700011253,0.176884293556,-0.511299967766,-0.621866703033,0.0908202379942,-0.665250003338,0.0728486776352,1.29732990265,-0.137464493513,0.0213162600994,0.426249980927,-0.777899980545,0.49665158987,0.218428790569,0.410568535328,0.618499994278
6622,0.783900022507,1.89600944519,-2.40945315361,0.575101077557,-0.119561843574,1.34484148026,0.517795741558,1.18840003014,0.0618699640036,-0.829150021076,-0.733766674995,0.241869807243,-0.34555003047,-1.15387523174,0.641884982586,-0.0387423224747,0.117733046412,0.312750011683,0.891149997711,0.895791053772,-0.195364177227,-0.196635872126,1.04714989662
11261,-0.500599980354,-0.587321996689,-0.506733417511,-0.691987752914,-1.42201912403,-0.627762854099,-0.897942066193,-0.428550004959,0.593637526035,0.415600001812,1.35960006714,0.121075496078,0.206299990416,-0.273673892021,-0.195677697659,0.44192814827,-0.119779616594,-0.282249987125,0.990599989891,-0.20265480876,1.13947784901,-0.183846920729,-1.86260008812
6696,-1.41295003891,-0.539885640144,-0.191930890083,1.03790593147,0.0825807154179,0.0764973089099,0.0634687393904,0.908599972725,0.354882121086,0.181499987841,-0.367500007153,-0.276478171349,-0.313699990511,-0.149626404047,3.79421114922,0.712984144688,-1.10612273216,0.268999993801,-0.386199980974,0.233624815941,-0.349227547646,1.03241157532,-0.219850003719
8312,1.16470003128,-0.268610328436,2.44729065895,0.444406747818,-0.567890048027,0.298473000526,-0.795567691326,0.19319999218,0.566331923008,0.470200002193,-0.0910333245993,0.710785865784,-0.638399958611,0.437175840139,0.11934427917,0.0866777971387,-1.02518963814,0.777649998665,0.222399994731,-1.00266623497,1.19887268543,-1.2351462841,-1.42540001869
835,-0.529799997807,-0.649988770485,-1.51617741585,0.310239881277,-1.17623603344,-1.05908310413,-0.696137785912,-1.2676500082,0.429071962833,0.291649997234,1.07313334942,-0.492920249701,-0.70860004425,0.146173775196,-0.716983795166,2.84193825722,0.247827857733,-0.545300006866,-0.405499994755,0.607432961464,-1.71290659904,-0.192190021276,-0.0412500053644
8324,-0.858449995518,-0.297941893339,0.0867388248444,0.185175403953,-0.0244637727737,0.416895240545,-0.761556148529,0.821449995041,0.322883665562,0.49304997921,1.37460005283,0.208549588919,-0.46360000968,3.90115141869,-0.809034824371,0.0421980172396,0.384232729673,-0.168950006366,-0.0917500257492,0.563043296337,-0.24373292923,0.0842833817005,0.253700017929
1848,0.485650002956,1.68484115601,0.706662237644,0.499986588955,-2.92899799347,0.251610100269,-0.454931050539,-0.979749977589,-2.39444732666,-0.823850035667,-0.157900005579,0.416377991438,-0.606500029564,0.146685600281,0.486546158791,-0.0692058205605,0.196457341313,-1.19315004349,0.158199995756,0.160393357277,0.324008971453,0.946596443653,-0.491449981928
154,0.0725000202656,0.202955037355,0.791695535183,0.927952110767,-0.0425439029932,1.01657128334,1.99673914909,0.205749988556,-0.43803858757,-0.908800005913,3.14003348351,-0.395904064178,0.556999981403,-0.613445878029,-0.601030528545,2.77045655251,-0.0856676772237,-0.172899991274,-0.902200043201,-0.244176253676,-0.0668757632375,-0.740083575249,-0.174649998546
4312,0.715550005436,0.761619567871,1.42326486111,0.508716762066,-0.0440823324025,1.0324203968,0.806749463081,0.761299967766,-0.59228271246,-0.598500013351,0.166133359075,-0.0445267297328,-0.437100023031,0.229218050838,0.396663486958,-0.420605808496,-0.571244001389,0.180899992585,0.700950026512,-0.386226475239,1.91636967659,-0.238757014275,-0.97319996357
994,-1.29065001011,-0.571381628513,0.20694604516,-0.122351415455,-0.115700319409,-3.2840924263,-1.6085985899,0.0960999950767,-0.028050661087,0.7486500144,0.61086666584,0.767170846462,-0.26709997654,0.00648173689842,-0.243259951472,-0.0802683830261,-0.343809992075,0.869949996471,-0.507550001144,0.534765303135,-1.19153702259,-8.9837808609,-0.269799977541
2048,0.601400017738,0.622985124588,0.155104473233,-0.643699586391,-1.1885638237,0.127337515354,0.307092785835,-0.246299996972,0.469750463963,0.241950005293,2.01290011406,-1.06735467911,-1.28014993668,0.561591029167,0.446188062429,0.420487344265,-0.0854792222381,-0.316599994898,0.122249990702,-0.665183067322,1.30936956406,-0.569796204567,0.547749996185
1111,3.59945011139,0.397468805313,0.196894168854,-0.297466814518,0.50833851099,-0.520478010178,0.695209264755,0.582550048828,0.254513025284,-0.116500020027,0.419366657734,-0.131276100874,-0.329050004482,-0.168967500329,-0.862349390984,0.492677122355,0.707193374634,-1.22390007973,1.00999999046,0.480809956789,1.66865074635,0.347236454487,-0.379399985075
5154,-0.778999984264,-0.158074766397,-2.46120357513,-0.540617883205,-0.611907422543,-0.514692783356,3.80037689209,-0.653750002384,0.764995336533,0.323499977589,-1.09196674824,-0.0213024169207,0.421549975872,0.382193803787,-0.803256392479,-0.0404390096664,-0.0937371402979,-0.40964999795,-0.0595000088215,0.0679509043694,-1.66947758198,-0.709166586399,1.39910006523
2920,0.959949970245,-0.859393358231,2.11888170242,-0.47396889329,-0.715394735336,-0.501484036446,0.352956295013,4.40514993668,0.41068559885,0.104200005531,3.25776696205,-0.763925671577,0.0538499951363,-0.21438112855,-0.742596745491,0.832734107971,-0.630456864834,0.615149974823,-0.40775001049,1.11266863346,-0.304973393679,-0.406911104918,-0.379000008106
3122,-0.091000020504,1.96712970734,1.33670282364,0.735134601593,1.03754866123,1.14628612995,1.09900963306,-0.487150013447,0.674333155155,-0.677950024605,0.683100044727,-0.696277737617,0.332400023937,0.520634293556,-0.233934551477,-0.185382291675,0.0757005810738,-0.306899994612,0.532150030136,0.280939906836,1.49236142635,1.22699213028,0.0489999949932
2769,1.61074995995,0.680766224861,0.153728306293,0.880372583866,1.40518653393,1.02773284912,0.0936394557357,0.650150060654,-0.115513913333,-0.889349997044,-0.134966686368,-0.27208006382,-0.573000013828,0.526392459869,1.78028404713,-0.567133545876,-0.636239647865,1.03159999847,0.156100004911,0.734201073647,1.42548704147,0.705318510532,0.585150003433
5900,0.676799952984,-1.3296803236,0.935348987579,-0.297269076109,0.645999610424,-0.245699048042,1.75841104984,-0.29335001111,-0.775292873383,0.0634000003338,-1.33056664467,-0.657155096531,0.0914499908686,0.450601875782,-1.20070743561,-0.567366540432,0.142897263169,0.104299999774,-1.01384997368,0.41298609972,-1.04010534286,-0.0637443736196,0.564949989319
6304,0.134550005198,0.328954458237,0.24231274426,0.306602597237,1.19943189621,-0.240373849869,3.52080273628,0.0732000172138,6.12753152847,-0.916649997234,-0.170166671276,-0.388524830341,1.18850004673,-0.431444615126,1.09146726131,0.58651971817,0.406453192234,-0.447750002146,-1.0353000164,-0.0812790989876,-0.0636264830828,-1.08446788788,0.0685500055552
5211,-1.21640002728,-1.60290896893,1.6967369318,-0.548986375332,-0.984351038933,-0.812662243843,-1.044729352,-1.19579994678,0.583292782307,-0.112799994648,2.49879980087,-0.324046134949,0.37215000391,0.503559231758,-0.530494570732,-0.278983354568,-0.199777558446,-0.52380001545,-0.900249958038,0.602132081985,-1.64533019066,-0.576197504997,3.89270019531
2886,0.597000002861,0.170742869377,-0.599704742432,-0.304849624634,0.21008066833,0.475396424532,0.678398489952,0.67040002346,-0.692779839039,-5.4173002243,-1.82893335819,-0.985668241978,-1.83379995823,-0.176856338978,-0.0823902189732,-1.44031155109,-0.626515507698,-5.0,-0.126200005412,0.559346973896,1.44284796715,0.688809812069,0.816399991512
9261,-0.458150029182,2.31406378746,-0.45209312439,-0.0946651548147,-1.10392212868,0.781523227692,-0.290587633848,3.88575005531,-0.474877178669,0.307799994946,-0.0702999830246,-0.039430975914,0.807850003242,0.170666962862,-0.230846330523,0.316935062408,0.998428046703,0.207149997354,-0.20505002141,-0.132803887129,0.322643429041,1.97730267048,0.877299964428
8569,0.717200040817,0.854934453964,-0.928882837296,-0.437501162291,1.02553927898,0.496680080891,0.681630134583,1.58119988441,0.26617795229,-1.31760001183,-0.568366706371,-0.409965366125,-0.528300046921,0.314083009958,-1.46014237404,-1.02345478535,-1.73063957691,-0.601300001144,0.22484998405,0.836472153664,1.53791379929,1.39490902424,0.731949985027
3303,0.230100005865,-0.124885469675,0.259027779102,-0.387491106987,-1.0102866888,-0.412003695965,-0.077435515821,0.146849989891,-0.206421539187,0.736000001431,-3.25376701355,0.325052946806,0.358950018883,-0.0590369105339,-0.201440617442,0.295241951942,-0.315949559212,0.0245999991894,-0.426200002432,-0.216842919588,0.69714653492,-4.98998069763,-2.88464999199
5331,-1.14354991913,-0.543268501759,3.29904818535,0.460650354624,-0.129975736141,0.250504076481,0.0335679203272,-0.235249996185,2.52608108521,-0.429900020361,-1.87566685677,-0.578686475754,0.31170001626,1.4212911129,1.23584139347,-0.118370123208,-0.884218931198,-0.971549987793,-0.817900002003,0.617313981056,-1.36419773102,-0.685772716999,0.17689999938
5347,-0.501399993896,1.41685438156,-0.877215504646,-0.549544692039,0.422839581966,-0.235069736838,-1.52419531345,0.0290500000119,0.525028645992,0.389050006866,0.936733365059,-0.794595837593,0.0388000011444,0.106332272291,-0.773437142372,0.457914024591,-0.458777368069,0.157600000501,-0.357250005007,0.155265539885,-0.774007797241,0.462515562773,0.309399992228
4638,-1.27649998665,-0.973786473274,-0.61439448595,-0.718109071255,0.765785455704,-0.484223604202,0.87495547533,0.704100012779,0.143443852663,1.01944994926,3.10093331337,-0.105468049645,0.0179500281811,-0.503735840321,0.144291326404,-0.640535533428,-0.0462092272937,0.318799972534,-0.111249983311,-0.591927170753,-1.12484908104,-0.390209466219,1.48475003242
2264,0.157150030136,-0.24469050765,-1.1675542593,-0.917958557606,1.21238601208,0.145043641329,-0.903028845787,-0.573199987411,0.0607819743454,-0.684350013733,-1.16820001602,1.03440225124,0.203050017357,0.508970916271,-0.578499555588,0.187633737922,0.703235089779,-1.21240007877,-1.26174998283,1.6498632431,-1.25410032272,1.1828469038,1.07969999313
1029,-1.39320003986,-0.197333678603,0.445572823286,-0.319561958313,-1.08869183064,-0.146715581417,-0.354411900043,-2.61019992828,1.01152324677,-1.11675000191,-0.752200067043,-1.286262393,-0.714949965477,0.233750939369,0.0658553987741,0.427067518234,-0.212724357843,-0.673150002956,-0.489099979401,1.06787467003,0.280471980572,0.356527447701,-1.06060004234
1027,0.0387000143528,-0.565374135971,-0.747120678425,-0.368986159563,0.124636158347,-1.08585691452,-0.148652389646,-0.0854499936104,0.117545127869,-0.158899992704,-1.20630002022,0.0715753659606,-0.112599998713,0.61745518446,0.0359023362398,-1.66507422924,0.411367297173,0.447999984026,0.516749978065,-1.22764229774,-0.520647108555,-1.5093793869,-0.421299993992
2597,0.0,-0.000263563386397,0.0,-0.0182140227407,0.0,-0.000277923303656,0.0514771342278,0.230000004172,-0.158901914954,0.00135000003502,-0.000433333334513,1.57965815067,-0.00034999998752,0.138968676329,-0.465887099504,-0.132532969117,-0.134838461876,-0.625450015068,-0.174400001764,0.581623673439,0.00040962343337,-0.000117612784379,0.337249994278
55847,0.627650022507,-0.471160292625,-0.181561946869,-0.930927574635,-0.517871260643,-0.590189814568,-2.26411485672,0.875049948692,0.122493311763,-0.274749964476,-0.126866668463,-0.0824359506369,-1.34765005112,-1.06564092636,-0.446298360825,-0.44412073493,0.346629023552,0.802899956703,0.595849990845,-0.308201432228,0.227527618408,0.145614385605,-0.162400007248
25803,0.820150017738,1.71475696564,0.45061814785,-0.233862668276,0.0957930311561,-0.0284573584795,0.629826009274,-1.33640003204,-0.666960716248,-0.42509996891,0.0790666788816,-0.610325813293,-1.0922999382,0.221134871244,-0.472221106291,0.0193057768047,0.563587427139,-1.50034999847,1.01735007763,0.325501918793,-1.20230603218,0.689280390739,-0.550449967384
3480,-0.325749993324,-1.95993316174,-0.848940610886,-0.252064585686,-0.554490864277,-0.151485696435,-1.11583554745,-0.444200009108,0.967639148235,0.484099984169,0.625266671181,0.610304951668,-0.286749988794,-0.508969664574,-0.478906452656,0.710921287537,0.299731314182,-0.000550001859665,-0.770500004292,0.0979235470295,-0.66811811924,-0.0930991172791,-0.899949967861
2946,1.29309999943,0.0428635329008,0.085964396596,0.380652725697,0.204959332943,-0.290625244379,1.14939057827,-0.166449993849,0.184876978397,0.241750001907,0.898133337498,-0.708225429058,-0.951399922371,-0.882090747356,0.265846282244,0.127987205982,-0.42905318737,-0.302599996328,-0.0359499901533,-0.423917025328,0.262270092964,0.316084235907,-1.5406999588
9517,-0.669499993324,-0.864643454552,0.171186774969,-0.895961582661,-1.04471814632,-1.01292264462,-0.896673381329,-0.376399993896,-0.299368977547,0.132600009441,1.9198666811,-0.727757334709,1.05180001259,-0.0949718058109,-1.08182752132,0.0243356339633,0.255136609077,-0.032049998641,4.67565011978,-0.0268906950951,-1.79747927189,-0.11070792377,-0.459399998188
25987,0.431749999523,-0.589133381844,0.936750471592,-0.0198793150485,-0.83222079277,-0.327162891626,-0.682622969151,-1.15849995613,-0.79648411274,0.0460999980569,0.435866713524,0.0181528180838,-0.335949957371,0.565298080444,-0.21534280479,-0.505355596542,-0.443823218346,-0.0868000090122,-1.13510000706,0.392820477486,-1.38882493973,1.05546522141,2.14709997177
23670,-0.279799997807,-0.0683038309216,1.10537528992,-0.116886176169,-0.000513955950737,0.0953771620989,-1.26799702644,-1.01324999332,0.0921335816383,1.15504992008,1.75160002708,0.0316264629364,-1.22269999981,0.253535062075,-0.146066859365,0.303025633097,0.457139879465,-0.0108500123024,-0.527750015259,1.12658953667,0.605947613716,2.37445926666,0.195399999619
11182,-0.199200004339,-0.332696199417,1.12326705456,0.488732039928,0.788827300072,0.661742210388,1.20349216461,-0.648350000381,-0.17819160223,-0.87549996376,-0.266533344984,-0.691777348518,-0.268500030041,0.151478916407,-1.04473876953,-0.273824930191,-1.77841579914,-0.0910999923944,-1.17094993591,0.285347640514,-0.165488943458,0.334805220366,0.548049986362
2146,-0.220349997282,-0.256449520588,0.219657450914,0.400962412357,-0.166510730982,0.0151903443038,-1.01555597782,-0.366650015116,-2.60097932816,1.57555007935,0.709500014782,-0.615963280201,-0.830350041389,-0.10645096004,-0.0208972394466,0.559441506863,-0.150767013431,0.276199996471,0.199250042439,0.310700595379,-0.661108016968,-0.29525962472,1.3695499897
3385,0.271450012922,-0.203452706337,-0.645980298519,-0.654414117336,-0.582024037838,-0.881252884865,-0.592560708523,-1.68969988823,0.7533223629,0.616150021553,2.95196676254,-0.0144105702639,0.547250032425,-0.00449581444263,-0.335801929235,0.184738785028,1.42216718197,0.655600011349,-0.381449997425,-0.0805547460914,-2.46354055405,-0.309245467186,0.911549985409
5261,0.525749981403,1.42102205753,0.233972579241,0.255523175001,0.486806154251,0.805407524109,1.14530324936,-0.146949976683,-0.0488276332617,-0.39794999361,-0.161899983883,-0.206721708179,-0.375849992037,-0.300127059221,0.12091204524,-0.371186971664,0.0414925068617,-0.502650022507,-0.444150000811,-0.657348811626,0.955296099186,-0.176087021828,-0.319750010967
10765,-0.0296999961138,-0.182633414865,0.552772521973,-0.045761603862,0.303953915834,-0.528477847576,-0.482834100723,-1.43515002728,-0.307694554329,-0.693350017071,1.44596672058,0.306133896112,-0.62625002861,1.05474805832,-0.791591882706,0.314731270075,-0.790126085281,-0.958799958229,-0.0397000014782,0.010705307126,-0.948184013367,-0.23715749383,-0.26574999094
25839,-0.671950042248,-0.449603736401,-2.35747718811,-0.272364318371,-0.761181950569,0.112320557237,-0.0448467023671,-0.72469997406,0.00351899862289,0.0992999970913,0.600799977779,-0.394528418779,-0.373350024223,0.0891263186932,-0.0896472632885,0.703754901886,-0.561542093754,0.627449989319,0.672800004482,0.507960021496,0.298081845045,0.430790603161,0.513800024986
4172,-0.135700002313,-0.120074599981,0.540963053703,-0.539303898811,-0.230662226677,-0.0166573058814,-0.461515963078,0.173549994826,0.0850293338299,1.67239999771,0.224300011992,-0.272257864475,1.35769999027,0.254430681467,-0.177913248539,0.639706909657,-0.912085711956,-0.404899984598,0.616550028324,-0.913571119308,-0.12331739068,-0.0255638584495,1.71029996872
23161,0.3708999753,0.657602667809,-0.831937074661,0.530376434326,1.58243310452,0.344061464071,-0.272964000702,0.825250029564,-0.818420290947,-1.0232000351,-0.201566666365,-0.398052722216,-0.539900004864,-0.154300495982,-0.385202407837,-0.346843540668,-0.870296299458,0.203949987888,-0.121099993587,0.180151134729,2.37485432625,0.93535220623,0.793499946594
10298,-0.0197000019252,-0.352801769972,0.614873230457,0.201169222593,-0.141297087073,-0.98078173399,-0.998581528664,-2.06269979477,-0.838345646858,-0.307300031185,0.90736669302,4.64548873901,0.0662499964237,-0.0584864914417,0.447801887989,-0.0353663340211,0.192104324698,-0.0683999657631,-0.511799991131,0.80071669817,-2.0044438839,0.422582626343,-1.66894996166
1802,-0.486799955368,0.569818556309,0.842801630497,-0.594569563866,-0.496638774872,0.223108023405,-0.78883600235,0.143800005317,-0.20654450357,0.412949979305,0.638999938965,0.0856964290142,-0.567900002003,0.472378820181,-0.822263658047,0.0726653411984,1.324031353,-0.562650024891,-1.0435500145,-0.608995854855,-1.57620537281,0.206615269184,-0.33005002141
58533,-0.523350000381,-1.05105721951,0.00595758110285,-0.676540791988,0.240729212761,-0.427863240242,-0.0952983647585,-1.66830003262,0.00126655399799,0.315999984741,0.976166725159,-0.0344408303499,-0.591549992561,0.39261329174,-0.588785946369,-0.292540699244,-0.245828777552,0.183699965477,-0.512950003147,-0.864682018757,-1.52696633339,-0.494660973549,0.284849971533
147179,-0.259449988604,0.102517455816,-0.961752533913,0.122557483613,-0.559683442116,0.236881360412,-1.29440689087,-1.14429998398,0.638238310814,-0.204849988222,-0.0905666649342,-0.122361049056,-1.84174990654,0.592221200466,-0.0503703318536,0.167092517018,-0.532276391983,-0.11179998517,0.291500002146,0.183265030384,-0.238997086883,0.869975447655,-1.89845001698
29937,-4.75629997253,-1.55793046951,-0.424428343773,-1.45688354969,0.140645861626,-0.166257098317,-1.17157876492,-1.10160005093,0.459510654211,-0.715399980545,0.134633332491,-0.0186387598515,-0.404599994421,-1.04582440853,-0.609519064426,-0.397965341806,-0.24969419837,0.142300009727,-0.871749997139,-1.39500403404,-0.348580181599,-0.0671936795115,0.419200003147
6184,-0.682000041008,1.27627778053,1.3392816782,0.511680364609,-0.126356348395,0.495281398296,-1.75528562069,-1.01265001297,0.0577646046877,0.0010000000475,0.183133333921,-0.178225442767,-0.476099997759,0.000420224125264,-0.158013343811,-0.605240821838,0.53835350275,0.213249996305,-0.207300007343,-0.350594699383,-0.698371291161,-0.40691691637,-0.59375
9854,0.693250000477,1.20557618141,0.398393332958,0.0814116820693,-0.364548712969,0.560808300972,-0.405957221985,-0.155600011349,0.308967530727,-0.228150010109,1.52796673775,1.23169350624,-1.12940001488,-0.698207557201,-0.489371597767,0.392579972744,0.392920315266,-0.435950040817,-0.680150032043,-0.991481661797,-0.426053583622,-0.0364863686264,-1.87569999695
2553,0.00569999217987,0.465848863125,1.00070238113,0.289658278227,0.320209920406,-0.234090775251,0.107151702046,-0.314599990845,0.757914245129,0.852850019932,0.25503334403,-0.243848383427,-0.321999996901,0.367165982723,0.120294056833,0.084697149694,-0.704975366592,-0.0965499952435,-0.173349991441,0.0252812206745,0.295523136854,-0.0452180504799,-0.309799998999
5440,-0.194750010967,-0.0413018614054,0.00210820138454,-0.666017055511,-0.1397536695,-0.841089844704,0.115505278111,-0.33109998703,-0.0349510982633,-0.185249999166,0.505700051785,-0.120964318514,-2.11030006409,-0.685744404793,-0.392606288195,0.0525010153651,0.263581573963,0.530349969864,-0.335250020027,-0.587357163429,3.03147673607,-0.345628768206,-0.681699991226
54623,0.4878000319,-0.145312666893,-0.676635980606,0.308628588915,0.593673586845,-0.502782464027,0.464176177979,-0.467899978161,-0.208702608943,-0.614400029182,0.804900050163,-0.646619915962,-0.927950024605,0.390708953142,0.72486448288,0.186633318663,0.0630835667253,-0.196400001645,0.67509996891,-0.911419510841,-0.254974275827,0.67049062252,1.01205003262
9533,0.68590003252,-0.0651040449739,0.529369056225,0.187664330006,0.0907324701548,0.0328520834446,-0.72013437748,0.411350011826,0.370993196964,-0.557699978352,0.254833340645,-0.382427811623,-1.67194998264,-0.303846538067,1.00271177292,-0.514846742153,-0.520683348179,0.0297999978065,-0.0267499983311,0.593741476536,1.56494498253,0.0420047193766,0.721249938011
8607,-0.697899997234,-0.377413243055,0.952413201332,-1.24549520016,0.638169169426,-0.126986652613,-0.871149122715,-1.65845000744,1.06975126266,-0.0998000204563,0.791200041771,-0.125451430678,-1.21239995956,0.687598586082,0.738168895245,-0.253787279129,-0.239315718412,0.27944996953,-0.119750000536,0.549538969994,-0.206113189459,0.131925225258,-0.0033999979496
207,-1.49995005131,-0.241601616144,0.363416045904,0.202767848969,-0.713457345963,0.739410758018,-0.0327270627022,-0.611299991608,-0.659836351871,1.01370000839,0.305400013924,0.712624490261,-0.0883499979973,0.279220670462,0.202598303556,0.410264968872,0.891701936722,0.413199990988,0.00914996862411,0.895417571068,-0.803349614143,-0.0798993781209,-0.0180500000715
26054,1.40499997139,0.0870538428426,0.711082935333,-0.5363317132,1.14252448082,-0.944574356079,-0.17187525332,-0.508350014687,-0.554753422737,-0.0798000097275,-0.0417999923229,-0.55572360754,-0.977649986744,-0.871615231037,0.219144210219,-0.126656889915,-0.251151591539,-0.772849977016,0.848450005054,-0.0190471410751,-0.56801879406,1.14592182636,0.473500013351
10682,-1.23189997673,-0.597911596298,-0.00248196604662,-1.06444466114,-0.0517281778157,-0.416402757168,0.0888785049319,-0.721900045872,0.907637119293,-0.753199994564,1.26583337784,-0.243919670582,-1.07819998264,0.16760918498,-2.17026376724,0.191297739744,0.588833391666,0.557449996471,-0.84325003624,-0.864433884621,-0.256970286369,-1.66114962101,-0.440700024366
8573,-0.0321500003338,-0.13822516799,-0.767043709755,0.347019165754,-1.54861211777,-0.267756313086,-0.641654849052,-0.777199983597,-1.07903075218,0.807099997997,1.71136665344,-0.485723882914,-0.302249997854,0.412094891071,0.303587377071,0.261061370373,0.466101914644,0.795700013638,-0.455250024796,0.646602153778,-0.114784181118,4.6291885376,-0.600749969482
23378,0.0174000002444,-0.445911109447,0.826287388802,-0.665949106216,-0.681971728802,-0.170043170452,-0.0901500433683,0.421400010586,3.39628791809,-0.146800011396,3.14179992676,1.36029815674,1.70474994183,-0.00559299811721,0.145644307137,2.05633997917,-0.0106309354305,0.673299968243,0.0767999961972,-0.593504548073,-0.334564387798,0.213372170925,0.191349983215
8553,-0.652000010014,-1.37451422215,0.646663784981,-0.984476149082,-0.275407910347,-0.627377331257,-0.600318133831,-0.444050014019,0.233231008053,0.692799985409,1.46080005169,0.177626043558,0.0273000001907,-0.208734452724,0.306712329388,0.31503418088,-0.682201266289,-0.543399989605,-1.46270000935,0.437993377447,-0.526345610619,-0.718534648418,1.53690004349
622,-0.215100005269,-0.440627753735,-0.294103860855,-0.485621541739,-0.602899610996,-0.14704862237,-0.781678855419,-1.88244986534,-0.475076556206,-0.105000004172,1.00783348083,0.175751984119,-0.295249998569,0.519937694073,-0.343758791685,0.0543090365827,-0.594256043434,-0.575550019741,-1.08465003967,0.0149627029896,-0.893824577332,0.103082939982,1.11345005035
9467,0.154499977827,-0.303180843592,0.295184522867,-0.0414454713464,0.585866034031,0.166167482734,0.226170226932,0.192249983549,-0.576125323772,-0.973150014877,0.418666660786,-0.21695330739,-0.569100022316,-0.149175822735,0.272800445557,-0.53726130724,-0.748039782047,-0.0785499811172,-0.447499990463,-1.49085593224,0.816913127899,-1.43005669117,-1.29184997082
5525,0.82674998045,0.707158446312,0.00196355581284,0.7390204072,0.239453792572,-0.427872031927,0.353214502335,0.0270499996841,-3.45629501343,-0.90575003624,1.17186677456,0.0617660135031,-0.629999995232,0.429759114981,0.51276999712,-0.135226979852,-0.639960885048,-0.655000030994,-1.25734996796,0.298493802547,-4.01313781738,-0.153618469834,0.571949958801
256364,-0.631099998951,-1.31260311604,1.83427071571,0.220886349678,-0.529788136482,0.686767697334,-0.400104016066,-0.317799985409,0.0153660029173,-0.436199963093,1.44340002537,0.147909700871,2.19499993324,0.401723444462,0.48014652729,-0.202755376697,-0.561682403088,-0.341749995947,-0.2337000072,0.565479457378,2.68035745621,3.08597803116,-0.939049959183
