rid,ERG011_VCAP_6H:BRD-A32065788-001-01-8:10,ERG011_VCAP_6H:BRD-A32065788-001-01-8:2,ERG011_VCAP_6H:BRD-A32065788-001-01-8:0.4,ERG011_VCAP_24H:BRD-A32065788-001-01-8:10,ERG011_VCAP_24H:BRD-A32065788-001-01-8:2,ERG011_VCAP_24H:BRD-A32065788-001-01-8:0.4
5641,-1.05040001869,-0.324949979782,-0.501850008965,0.393604367971,1.54113638401,-0.0361942686141
8720,-0.0625,0.602500021458,-0.702650010586,-1.27855479717,-0.0489463731647,0.533268988132
10782,0.906449973583,-1.34560000896,0.976899981499,-0.248727321625,0.0170285068452,0.0801713615656
25932,-0.561900019646,-0.740000009537,0.173399999738,-1.5270305872,-0.680048644543,-0.397353887558
3028,0.360799998045,-1.84179997444,0.683349967003,0.994456648827,-0.709444701672,0.588624358177
6804,0.941249966621,-0.706650018692,0.269549995661,1.21626150608,0.0235705301166,-0.240149796009
890,0.054699998349,-1.27664995193,0.122850000858,0.996163249016,-0.444871723652,0.511192262173
6390,-1.21119999886,-0.528299987316,-0.566900014877,0.519193649292,-0.166126519442,0.0155482962728
4303,2.13144993782,-1.24175000191,-0.634100019932,-0.176025822759,-0.545060873032,0.292398065329
10953,-1.0597499609,-0.174549996853,0.636250019073,1.49873781204,-0.401907145977,-0.0244149267673
22889,-2.86299991608,-0.0911500006914,-1.4429500103,-0.360815942287,-0.619037210941,-0.655270457268
3098,-0.0661500021815,-1.00769996643,0.373099982738,1.00166237354,-0.795675456524,0.278817653656
11044,0.53955000639,0.725199997425,0.673099994659,-0.198849529028,0.318700999022,-0.280512779951
8985,0.460500001907,0.853799939156,0.508100032806,0.443083554506,-0.353529125452,0.411646574736
66008,-0.722450017929,-0.789950013161,-0.344599992037,0.153496205807,-0.819621860981,-0.715705215931
9217,-0.145049989223,-0.610350012779,-0.549449980259,0.941707730293,-0.341287493706,0.290313661098
701,0.59819996357,0.950950026512,0.480150014162,-0.303045988083,0.519535303116,0.00410033203661
6182,0.416950017214,-0.446799993515,-0.116000011563,0.694149911404,-0.393620193005,0.375147819519
4860,-0.0900999903679,-0.558699965477,0.790250003338,1.07009828091,-0.995421171188,0.294178962708
7398,-1.34140002728,0.237949997187,-0.949949979782,-1.32591843605,0.414844840765,0.138540685177
6117,-1.27409994602,-0.0984999984503,-0.180599987507,0.344833314419,-0.179488256574,0.937516391277
23588,-0.853999972343,-0.318399995565,-0.337249994278,-1.09859836102,0.0821931436658,0.301598459482
949,0.462949991226,-0.563850045204,-0.0029000043869,0.784399569035,0.140480354428,0.134676814079
7168,-2.25859999657,0.233900010586,-0.26914998889,0.564856529236,-0.513199687004,-0.101671241224
9375,-1.50360000134,0.124950021505,-0.0304500162601,-0.325979739428,0.504494607449,-0.285322606564
4927,0.416000008583,-1.25160002708,0.492199987173,0.785200357437,-0.698834776878,0.537735700607
2523,0.253300011158,0.949949979782,0.181100010872,-0.992305994034,0.606234550476,0.316413611174
58497,3.570499897,-0.814499974251,-0.589450001717,1.24453830719,-0.706131458282,0.383515000343
6856,-0.371250003576,-0.972849965096,-0.448300004005,-0.492929756641,-0.234359800816,-0.362473905087
26036,-0.871350049973,-0.102300003171,0.239050000906,1.31419122219,-1.02248418331,0.326289564371
10206,1.1481000185,1.08665001392,0.470499992371,-0.347211658955,-0.193282604218,0.072234608233
25793,-0.456849992275,-0.818749964237,-0.0476499795914,1.56470716,-1.97542381287,0.102035358548
55556,-0.930550038815,-1.01499998569,-0.275649994612,0.199319273233,-0.230178922415,-0.132111161947
3978,0.616999983788,-0.872799992561,0.406899988651,1.01536023617,-0.0854457169771,0.624671697617
10681,0.115600004792,-0.353250026703,-0.19374999404,0.570641994476,0.0391938574612,-0.045702368021
3638,-0.956650018692,-0.528699994087,-0.491200000048,-1.58791399002,0.101725235581,0.142200484872
8349,0.236900001764,0.87349998951,0.0798500031233,-0.516247808933,-0.0621475018561,-0.795224785805
6275,-0.121899992228,1.1345000267,1.67235004902,-1.21570420265,0.475557625294,-0.263196974993
3895,0.0429500043392,0.837399959564,-1.58834993839,-0.694759607315,0.157716676593,-0.324464261532
392,1.20714998245,1.32780003548,0.0311000049114,1.41288244724,-1.7497035265,0.0506509393454
9170,0.296450018883,-0.444599986076,-0.095349997282,0.656778395176,0.530186712742,0.144080549479
80347,-1.03760004044,0.335049986839,-0.252149999142,1.12402975559,-0.454562336206,-0.124270118773
23300,-0.954049944878,0.250450015068,0.0453000068665,-0.550906300545,0.403187096119,0.566295981407
836,3.69429993629,0.785250008106,0.577399969101,-0.991592407227,0.562553107738,0.838087320328
11188,-0.455049991608,-0.532649993896,0.161850005388,0.21656088531,0.516454398632,0.848629891872
10898,0.995700001717,0.82279998064,-0.644250035286,-0.731221199036,-0.628263652325,-0.0670361965895
9276,0.173050001264,-0.89954996109,-0.32515001297,0.794070720673,-1.22010064125,-0.374838352203
1647,0.89025002718,1.16509997845,0.224399998784,-0.827356934547,-0.307793647051,-0.434472024441
10285,-1.20690000057,-0.218950003386,-0.0668500065804,-1.30870068073,0.802275776863,-0.548268318176
23386,-0.420049995184,-0.761500000954,0.266599982977,1.1833242178,-0.68935585022,0.398002266884
3156,-1.0679500103,-0.316749989986,-0.21305000782,-0.150368019938,-0.278968274593,-0.505926966667
10237,-0.153750002384,-1.56835007668,-0.0822999998927,1.27352523804,-0.70628452301,0.367272049189
7077,0.544250011444,0.815099954605,0.37395003438,-0.306060254574,-0.346835494041,0.140080183744
11157,-1.51680004597,-0.387549966574,-0.774250030518,-0.40161383152,0.0619173794985,0.581204712391
22908,-0.619999945164,-0.246150001884,0.133450001478,0.145497784019,-0.122968755662,0.847037196159
10915,0.415650010109,-0.860199987888,-1.06429994106,0.816358447075,-0.633357584476,-0.116426810622
9897,0.829949975014,1.20225000381,0.240699991584,-0.418755233288,0.23303309083,-0.574404478073
1759,4.23794984818,-0.997349977493,0.296700000763,0.900134682655,-0.381193190813,-0.543397724628
54541,-0.344049990177,-0.0455999970436,-0.167549982667,-0.0676737129688,-1.12270629406,-0.335329174995
211,-0.40189999342,1.64744997025,0.997200012207,-0.31232637167,0.40137720108,-0.229141399264
5048,-0.270999997854,1.4742000103,0.286249995232,-0.0391012057662,0.692524313927,-0.418982923031
84722,-0.306050002575,0.497400015593,1.04489994049,-0.565017938614,0.969389557838,-0.138213723898
29890,0.17159999907,1.47550010681,1.27830004692,-1.48666393757,1.30520057678,0.262785196304
9868,0.0741999894381,-0.930899977684,0.839349985123,0.771530270576,-0.569466531277,0.977876842022
873,0.538550019264,0.23710000515,0.422600001097,0.253413975239,-0.596286296844,-0.0828059315681
5580,-0.889950037003,-0.52270001173,-0.433049976826,-0.494513213634,-1.23547363281,0.175368845463
3725,-0.0315999984741,0.234650015831,-0.160199970007,-0.0916824042797,-0.252045661211,-0.758055388927
23585,-1.81964993477,-0.167150020599,-0.32665002346,-1.50064074993,-0.164865911007,0.119605660439
51097,-0.917950034142,-0.0812500119209,-0.117399998009,-0.726222157478,0.898507714272,0.368429988623
1831,0.643450021744,0.570550024509,0.229299992323,4.31574296951,-0.440858930349,-0.308539003134
7020,0.165700003505,0.660450041294,0.523750007153,-0.362065881491,1.29761993885,-0.420093238354
55893,0.485950022936,0.665650010109,0.123849995434,-0.303999990225,-0.35112953186,-0.378281891346
6944,1.07169997692,0.972549974918,0.587850034237,0.127185761929,0.318126529455,0.119515895844
22883,-0.0508999824524,-0.104449987411,0.11590000242,0.80304735899,-0.481024086475,0.249343603849
5601,-0.6304500103,1.35004997253,-0.190950021148,0.916742742062,-0.182801544666,-0.334034860134
10775,0.364849984646,-0.373600006104,0.490949988365,-0.3394972682,-2.03001070023,0.655123770237
4780,0.560299992561,0.183850005269,0.0812999978662,-0.0863018855453,0.546373426914,0.0953736454248
10904,-1.18119990826,0.0787499845028,-0.467999994755,0.740049421787,-0.209070235491,-3.99963855743
9917,0.865500032902,1.2297000885,0.935750007629,-0.0131783550605,0.76368278265,0.239889413118
1399,-0.660000026226,0.951349973679,-0.275499999523,-1.18953871727,0.306434482336,-0.507763147354
24149,-0.0419500023127,0.109149992466,0.38244998455,-0.334780037403,0.524144649506,0.486986607313
2222,-1.05309998989,-0.36155000329,-4.65145015717,0.214842841029,-0.369872242212,-0.433034956455
10131,-0.0396500006318,-1.19895005226,0.82564997673,0.966683208942,0.264392763376,0.309902787209
2958,0.625200033188,0.591250002384,-0.26115000248,0.0700416564941,-0.421277701855,-0.302797049284
9650,0.3791000247,1.4049500227,0.148649990559,-0.553486049175,0.282291531563,-0.54308116436
7319,0.553399980068,-0.118099987507,0.222100004554,-0.0860700234771,0.126284092665,-0.108807459474
4817,0.592450022697,1.4335000515,-0.751800000668,-0.284813582897,0.628557503223,-0.358600467443
9143,0.735700011253,2.04399991035,0.350199997425,0.196685343981,-0.532845199108,1.51121926308
10494,-0.371149986982,-0.211100012064,0.449050009251,1.44254338741,-0.629577219486,0.589566111565
55324,-1.02055001259,-0.655950009823,-0.240399986506,-0.469404578209,0.694144964218,0.526865661144
23149,0.842350006104,1.28100001812,0.97570002079,0.148589909077,1.08399128914,0.507033109665
9943,1.91484999657,-0.688600003719,0.0522499978542,-0.279312700033,-0.698006510735,0.415919482708
6599,-0.447400033474,0.870350003242,-0.256650000811,1.06075882912,-0.157017216086,-0.192825809121
51031,-0.118499994278,0.367750018835,-0.20640000701,0.307022213936,-0.885792970657,-0.24762403965
3566,1.15904998779,0.584749996662,-0.272599995136,-0.728042304516,0.0810294747353,-0.453319132328
3815,4.10299968719,0.469099998474,-0.0266499966383,-0.300128698349,-0.513842225075,3.93928837776
8624,-0.0166000127792,-0.640950024128,-0.311199992895,-0.995719790459,0.0071171540767,0.461518168449
27346,-1.84345006943,-0.715399980545,-0.294550001621,0.881161689758,-0.195569440722,0.281584322453
10489,-0.554499983788,0.579999983311,0.0374000035226,-0.167296916246,-0.110896252096,-0.0700194686651
26128,-3.14055013657,-0.141149997711,-0.684450030327,-0.607906579971,0.0844293907285,0.0794191509485
79921,-1.80345010757,-0.494999945164,0.148599982262,-1.19324207306,0.0323229767382,0.0958237051964
55746,-0.811899960041,-0.118849992752,0.838649988174,-0.249801725149,0.493326634169,-0.210032016039
23636,-1.25970005989,-0.724500000477,0.248750001192,-0.189180538058,0.687073469162,0.857128500938
10892,-0.5271499753,-0.00500001013279,-0.300949990749,0.843735814095,-0.561312615871,-0.0458129495382
10652,-1.42215001583,-0.777949988842,-0.0682500004768,-0.301952034235,-0.0898011624813,0.955962717533
11004,-1.56824994087,0.0409000068903,-0.510200023651,-0.246193245053,-0.888904988766,-0.343420982361
23530,4.4467997551,-0.7554500103,-0.116700001061,0.946524858475,-0.344765603542,0.346545994282
8826,0.949949979782,0.0137500166893,0.0634000003338,-1.20372796059,-0.778025150299,-0.201256155968
3308,0.273350000381,0.427349984646,0.216199994087,-0.910995662212,0.84562933445,-0.427994191647
7153,-1.39630007744,-1.05610001087,-0.5394500494,-2.18128705025,0.392825335264,0.602833271027
11041,0.478950023651,-0.386299997568,-0.36875000596,0.818772137165,-0.252517729998,-0.0472827553749
6342,3.59370017052,-1.01730000973,-0.398999989033,0.7568141222,-0.520258367062,0.239448979497
5883,-0.941550016403,0.205400004983,-0.724400043488,1.26631510258,-0.179602921009,-0.225142776966
10589,0.11724999547,-0.641499996185,0.357699990273,1.00169658661,-0.852435588837,0.685791909695
5110,-1.83074998856,-0.281100004911,-0.143649995327,-0.0659337937832,-0.443777561188,0.263885378838
4609,0.247550010681,-0.344649970531,-0.357650011778,-0.280420392752,-0.335474342108,-0.270173043013
5423,-0.097000002861,0.0575499981642,0.42919999361,0.426420986652,-0.0274526085705,-0.177843824029
1070,-0.854799985886,0.122050017118,-0.745599985123,-1.5749655962,0.0215281173587,0.62640273571
10051,-1.75164997578,-0.516200006008,-0.179700002074,0.435562729836,-0.274680763483,0.31022465229
6603,0.361099988222,0.0462000072002,0.471399992704,0.707386314869,0.567295670509,0.642726778984
9019,-1.13075006008,-0.675750017166,-0.54255002737,-1.57826399803,0.106129176915,0.387457042933
10969,-2.36619997025,-0.837599992752,-0.656099975109,-0.880132138729,0.419498801231,0.687868595123
9797,-1.21810007095,-0.515799999237,-0.0263999998569,-0.254205107689,0.0591020137072,0.402366220951
4043,-1.87185001373,-1.04035007954,-0.691900014877,0.316823869944,-0.254550486803,0.310779541731
9519,-0.0144000053406,0.218650013208,0.549899995327,0.653845489025,-0.270991355181,-0.118028007448
8480,-0.558750033379,-0.141549989581,0.362599998713,0.269335240126,-0.495297580957,-0.568110346794
983,-0.913899958134,-1.43939995766,-0.240400001407,-0.310388356447,0.450769782066,0.820461511612
10559,0.0212500095367,0.26265001297,0.090399980545,0.817970395088,0.14390206337,-0.762068629265
8508,0.304850012064,-0.234549999237,0.318349987268,0.334078341722,-0.905995488167,-0.113842695951
9275,1.71514999866,-0.907549977303,0.445899993181,0.687858462334,-0.579117715359,0.396567106247
8914,0.0303499996662,-0.381599962711,-0.0740000009537,1.02103948593,-0.126181140542,0.295172512531
54505,-0.90030002594,-1.05909991264,-0.191500008106,-0.525142192841,-0.148272126913,0.15492990613
6919,0.355650007725,-0.831499993801,0.908399999142,0.740755081177,0.112466186285,0.134417027235
2274,-0.832049965858,-0.364850014448,3.34844994545,-0.381520539522,-0.199840605259,1.08070909977
2288,0.337249994278,0.258399993181,0.337249994278,-0.291276216507,0.507460772991,-0.33420047164
7994,-1.37115001678,-0.429149985313,0.122450008988,1.14615416527,-0.705450177193,0.308832883835
4216,-0.50830000639,-0.919849991798,0.126399993896,0.734949707985,-0.0850546881557,0.846594572067
7538,0.622400045395,0.682399988174,0.0801500082016,-0.325985014439,0.339636772871,-0.550303041935
3628,0.879199981689,0.442800015211,0.497599989176,1.56431925297,-0.573232412338,0.296534448862
2037,-0.501999974251,-0.262099981308,-0.279500007629,-1.33558487892,0.339224308729,0.159884318709
2771,-0.449100017548,-0.319599986076,0.0433999896049,0.326076865196,-0.731864988804,-0.557716071606
7264,0.0731500089169,0.130250006914,0.0325999930501,0.813766300678,-0.851060569286,-0.4345292449
1786,0.832900047302,0.94990003109,0.642449975014,-0.458952337503,0.065660700202,-0.383418560028
5873,0.803649961948,0.0493500083685,0.628499984741,-0.758089125156,0.413006007671,-0.579675078392
780,0.484950006008,0.286599993706,-0.177350014448,-0.104617998004,-0.00186050962657,-0.248908802867
9926,-0.678149998188,-0.131049990654,-0.867150008678,0.615273058414,-0.88014125824,0.510925769806
8446,-0.0311999991536,1.33239996433,0.53955000639,-0.173557251692,1.29089927673,-0.370012581348
7159,1.97229993343,-0.0463000014424,-0.333199977875,0.220129385591,-5.44968128204,-0.518103897572
1026,-2.4578499794,0.143700003624,-0.711750030518,0.107261389494,-0.365103304386,-0.172744587064
7082,-1.24930000305,-0.425200015306,-1.1305000782,0.0617324635386,0.376892268658,-0.057106398046
10058,-1.12715005875,-0.481050014496,0.0293000042439,0.350624024868,-0.0961891114712,0.444493591785
10797,-2.77780008316,-0.544200003147,-0.115500003099,-0.653554618359,0.29490557313,0.632318615913
11230,-1.02209997177,-0.34944999218,0.278450012207,0.466235637665,-1.4475029707,-0.151640102267
30836,-0.740799963474,-0.179250016809,1.32844996452,0.601377308369,0.204121619463,0.150064796209
27336,0.235150009394,0.74764996767,0.322349965572,0.0131882000715,0.279656618834,-0.820927977562
9918,0.438000023365,0.834800004959,0.390649974346,-0.166704237461,0.61873292923,-0.175103992224
79073,0.385349988937,-0.190800011158,0.596949994564,0.78576028347,-0.416393220425,0.324947357178
9688,-1.77119994164,0.78820002079,0.0637499988079,0.0772398933768,0.439622491598,-0.332900613546
23659,-0.492900013924,-0.880050003529,0.153250008821,0.261521041393,0.0738020166755,0.442456305027
8396,0.38504999876,-0.340900033712,0.127999991179,-0.725062251091,-0.691323637962,2.50368380547
23077,0.711750030518,0.694549977779,-0.1929500103,4.34004831314,-0.90121281147,-0.00597992539406
10857,0.085599988699,-0.344850003719,-0.674149990082,0.136220633984,-0.346327632666,-0.188433676958
16,1.47434997559,0.214849993587,-0.369150012732,-0.098353728652,-0.355512082577,0.010005235672
2817,0.45039999485,1.07809996605,-0.0142500009388,-0.0348715186119,-0.262793809175,-0.745435714722
60528,-0.121799997985,-3.53624987602,0.376599997282,0.869992315769,-1.19863021374,-0.0829736143351
5359,0.212049990892,1.05490005016,-0.51449996233,-0.364475280046,0.0517765544355,-0.982955932617
1514,-2.14105010033,-0.625550031662,-0.16345000267,0.438677757978,-0.980555415154,0.13598562777
1509,-0.138249993324,0.70459997654,-0.0409500002861,0.612055122852,-0.813370943069,-1.17334926128
9181,0.453599959612,-0.382950007915,-0.60070002079,0.55836981535,-1.02964615822,-0.42898696661
3611,-0.813950002193,0.0932499989867,0.511049985886,0.512947380543,-0.376871824265,-0.158139526844
4783,0.65180003643,-0.157550007105,-0.915199995041,-0.130396798253,-0.146291941404,0.759155869484
10123,0.654649972916,0.936149954796,0.596150040627,-0.0831741020083,0.538647592068,-0.902995586395
8895,-1.07800006866,-0.978850007057,-0.763650000095,-0.767746508121,0.218655735254,0.0803361982107
9805,0.765949964523,0.328350007534,0.551050007343,-0.0709035098553,-0.497819066048,0.0322600603104
4125,0.78049993515,0.109750032425,0.896749973297,-0.0283204745501,0.204781517386,0.0646774843335
1635,-0.481550008059,-0.542949974537,-1.20915007591,-0.592234969139,0.0385560579598,1.45755469799
4154,-0.224400043488,-0.643050014973,-1.16574990749,-0.844677865505,0.682763695717,0.407025456429
26292,-0.734100043774,-0.633050024509,-0.451849997044,0.519527494907,0.348820567131,0.232262939215
5770,-0.641600012779,-0.347149968147,0.152100026608,0.22599118948,0.167960911989,-0.712334275246
25874,-0.450149983168,-0.789049983025,-3.20500016212,0.427568376064,0.0961462259293,-5.14820051193
11319,-1.18095004559,-0.419799983501,-0.516749978065,0.881733059883,-0.650322377682,0.057904317975
1153,-1.40645003319,-0.0978999957442,-0.611900031567,-0.0671927779913,-0.0542370155454,-0.132475227118
11098,0.612299978733,-1.1371999979,-3.70655012131,0.399162530899,-0.73969322443,-0.639263510704
8974,-0.0835500061512,-0.507749974728,1.41435003281,-0.22455625236,2.83187651634,1.50972914696
533,-2.98344993591,0.379249989986,-0.748350024223,-0.630066454411,0.448205977678,0.274548321962
823,0.543449997902,-0.590950012207,-0.398400008678,-1.27327179909,-0.771031498909,0.116349875927
6812,-0.814650058746,-0.688950002193,-0.135399997234,-0.0359110534191,-0.0200827959925,0.1908454597
3693,-1.38855004311,-1.28184998035,-0.115049988031,-1.06017243862,-0.390502512455,0.502393007278
4891,4.63275003433,-0.147549986839,-0.526300013065,1.96859622002,-0.62967133522,0.228588432074
10954,-0.0652000010014,-0.642049968243,-0.863950014114,0.975996136665,-0.809743762016,0.0766236260533
5909,0.0199000090361,-0.448100030422,0.963150024414,0.650911927223,-1.11459577084,0.30634701252
9221,-0.678250014782,0.16139999032,-0.262150019407,0.864590704441,-0.226750835776,-0.0295682698488
847,-1.30750000477,0.0652000010014,0.16875000298,-1.092415452,-0.142200946808,-0.384080380201
11072,-0.370850026608,-0.187300011516,0.676499962807,-0.13526879251,-1.20268630981,-0.0217229053378
10221,-0.603600025177,0.812399983406,0.618350028992,-1.18309175968,0.582813501358,-0.0754214078188
7158,-1.79530000687,-0.810949981213,-0.907649993896,0.204861104488,-0.188613384962,0.432193011045
8678,2.99694991112,-1.1780500412,-0.237649992108,1.0376175642,-0.619259119034,0.4143627882
11014,-0.984649956226,-1.13055002689,-0.662149965763,-0.336227357388,7.35651063919,0.260477006435
1994,1.3818500042,-0.444599986076,-0.858949959278,0.0443467833102,-0.933139622211,-0.332421123981
3482,0.560849964619,-0.00304999947548,-0.0663499981165,0.100955910981,-0.835147023201,-0.353565752506
25976,0.733600020409,0.142300009727,0.389649987221,2.09765648842,-0.290311723948,-0.194676578045
10491,-0.558350026608,-0.828850030899,-0.115049988031,-0.266814500093,-0.399802565575,0.0804102048278
51053,-0.0317500010133,0.426699966192,0.12555000186,-2.27581906319,0.591001212597,0.106417573988
9267,-1.51450002193,-0.9945499897,-0.188600003719,-0.211028084159,-0.239824458957,0.559780597687
5547,-0.225299984217,0.460049986839,0.369899988174,-0.205193132162,-1.35986065865,-0.669841587543
6597,-0.324050009251,-0.433450013399,0.623800039291,0.171090364456,0.0212620310485,0.900938630104
5836,1.03699994087,0.245949998498,-0.0914999842644,-0.390895843506,0.0922696441412,-0.300974011421
6118,1.14444994926,0.684399962425,0.223399996758,0.30543589592,0.527338027954,0.202203482389
2961,-0.770049989223,-1.31309998035,0.930449962616,-0.641680836678,-0.423677802086,-0.0668896585703
310,-0.939249992371,-0.703649997711,-0.2350499928,-1.08608675003,0.0958447381854,0.532779455185
7296,-1.86070001125,-1.11705005169,-0.720100045204,-1.44605302811,-0.745474636555,0.115677669644
1429,-0.645900011063,0.527350008488,-0.321200013161,0.371122598648,0.131509065628,0.417923301458
2548,-1.24189996719,-0.670850038528,-0.261900007725,-0.490557998419,-0.177763700485,0.445065915585
6499,0.701600015163,-1.4442499876,0.00834999978542,0.687179386616,-1.0713211298,-0.404521942139
642,-1.48664999008,-0.279650002718,-0.110949993134,-0.164289325476,0.574711024761,0.716954946518
23076,-0.738049983978,0.359099984169,-0.226649999619,-0.515699863434,0.488275825977,0.741616547108
10099,-0.42049998045,-1.50485002995,-0.102849990129,0.329224646091,-0.968199372292,-0.132656753063
9817,0.253450006247,-0.59969997406,0.546249985695,1.60483336449,-0.678804636002,0.192976489663
9126,0.331249982119,0.87030005455,0.707000017166,-0.608293116093,0.701036334038,-0.172810301185
3930,-0.788750052452,-1.01754999161,-0.21724998951,1.28568255901,-0.881925523281,0.377687931061
10450,-0.113049998879,-1.19210004807,0.267749994993,1.31147754192,-0.27670481801,0.106043562293
54386,-0.932299971581,-1.22449994087,0.22990000248,0.599610626698,-0.223007172346,0.449012875557
664,-0.857599973679,-1.16380000114,-0.49375000596,-1.11527836323,0.0499752536416,0.706200659275
596,1.86750006676,-0.79240000248,-0.190599992871,0.00983515009284,0.29787543416,-0.852262020111
10180,-0.40885001421,0.132750034332,-0.263150006533,0.702621042728,-0.408173888922,-0.0024087652564
1445,-0.707249999046,-0.560500025749,0.136400014162,-1.24581360817,-0.0614027306437,0.630037426949
230,1.64824998379,-0.740449965,-1.14584994316,0.782472789288,-0.554680764675,0.298149108887
9246,0.816699981689,0.592299997807,0.614450037479,-0.350709915161,0.180136829615,-0.365337193012
5092,0.445300012827,-0.363799989223,-0.101099997759,0.0192565340549,-0.229002892971,0.780961155891
23463,-0.0469999909401,-0.140599995852,0.0741000026464,1.02246177197,-0.219505146146,0.116673976183
10007,0.0107499957085,-0.295850008726,0.319399982691,0.805833160877,-0.924630999565,-0.0602339357138
4925,-0.159899994731,-1.08679997921,-0.238099992275,-0.160454034805,-0.143933966756,0.075103610754
6251,-0.220750004053,0.612900018692,0.442849993706,-1.17638742924,1.39513707161,-0.383487224579
5782,0.0487499833107,-0.969799995422,-0.652549982071,0.1622710675,0.432443350554,0.602487683296
5106,0.137950018048,0.997050046921,0.0263000130653,-1.2509521246,0.0364747047424,-0.359364211559
2673,-0.314050018787,0.649999976158,0.333999991417,-0.792171418667,0.485948204994,-0.148499444127
644,0.0282499790192,0.0391499996185,-0.11289998889,-0.654116630554,0.260157942772,0.693416714668
6284,-1.74285006523,-0.842850089073,-0.620399951935,-2.03448939323,0.20452542603,-0.200071439147
4605,-0.558850049973,0.98014998436,0.439899981022,0.685229957104,0.83625203371,0.370681881905
6810,0.609350025654,0.819149971008,0.532549977303,0.00509698688984,-0.151969194412,-0.635349214077
54499,-0.57490003109,0.00814998149872,-0.119350001216,0.612809896469,-0.656554043293,-0.240744173527
11007,0.17634999752,-0.262799978256,0.245149999857,0.820128500462,-0.649559438229,0.15271127224
1643,-1.09700000286,-0.54240000248,-0.675500035286,0.481169760227,-0.198261678219,0.0338955782354
25805,0.254500001669,-0.390599995852,-0.915799975395,-0.263891816139,0.654834449291,0.376260101795
3033,-2.36719989777,0.45300000906,0.224650010467,0.887707769871,0.196312487125,0.122531212866
2745,0.162349998951,0.148650020361,-0.700899958611,0.308993548155,-0.146331876516,-0.244953021407
9961,1.93324995041,0.0491999983788,1.38295006752,-0.591819286346,-0.988105297089,-0.533504068851
3925,-1.19010007381,-2.16770005226,0.0368999987841,0.839320957661,-0.316662043333,0.545151352882
2582,0.334349989891,0.0539499819279,-0.922450006008,0.368688613176,-0.600486040115,0.38680934906
5792,0.995000004768,1.16425001621,0.603450000286,-0.224490210414,0.121698983014,-0.108974002302
5236,0.136800006032,-0.370949983597,-0.0455499961972,0.785547316074,-0.175773516297,-0.176700904965
4016,0.0676999986172,0.0781999975443,0.212700009346,-0.300576925278,0.030365139246,0.186821162701
4651,5.14490032196,-1.23195004463,-0.394250005484,-0.797818541527,-0.184607684612,1.21359348297
3988,0.621999979019,0.835950016975,0.472550004721,-0.58606505394,2.32807636261,0.304505705833
26227,-1.12699997425,-1.06610000134,-0.623250007629,0.483883291483,-0.951407968998,0.228835165501
7982,-0.523450016975,-0.250600010157,-0.176449999213,0.769488692284,-0.550281047821,0.162999033928
3551,-0.0544500350952,1.12514996529,0.281650036573,-1.15922641754,0.219161331654,-0.0476776212454
5108,0.370350003242,-1.58870005608,-0.195200011134,-0.320789963007,-0.99411046505,-0.919048547745
8870,0.160300001502,0.690050005913,0.0899000167847,0.431413263083,-0.00698937103152,-0.0753376036882
2195,-0.0253499746323,-0.283349990845,0.120350003242,-0.822917044163,-0.32104498148,0.964851021767
8731,-0.13330000639,-1.63159990311,-0.322250008583,-0.154466584325,-0.521280169487,0.559211194515
1956,0.689049959183,-0.442200005054,-0.459450006485,0.71444773674,-1.06025540829,0.710413753986
10276,-1.56015002728,-0.491299986839,-0.846349954605,0.439949095249,-0.625671744347,-0.345404773951
1666,-1.19280004501,-0.295999974012,-0.380899995565,-1.15266907215,0.417768836021,0.430117845535
4864,0.570600032806,-1.02695000172,-0.500750005245,-1.41957485676,-0.202546000481,-0.104212716222
4232,-0.00519999861717,1.02095007896,0.782550036907,-0.346793472767,1.30726742744,-0.489984810352
5050,0.196750000119,-1.18630003929,-0.238300010562,0.906180560589,-0.144225865602,0.18863812089
813,0.433550000191,-0.149599999189,0.125450015068,0.750120520592,-0.699573278427,-0.497649520636
3964,3.37680006027,-0.920249998569,-0.309450030327,1.26528048515,0.191624030471,0.5659288764
26020,-0.31479999423,-0.526399970055,0.15269997716,0.689238190651,-1.68689417839,-0.162112742662
481,-0.146949991584,-1.4294500351,-1.00794994831,0.469706982374,-0.550023436546,-0.0111819207668
5019,-0.433999955654,-1.34284996986,-0.307099997997,2.97103404999,0.449821323156,0.700447440147
291,-0.608399987221,-1.17204999924,-1.03859996796,-2.27339839935,0.410592705011,0.633194506168
10973,0.404500007629,-0.879199981689,-0.293049991131,-0.0370855145156,-0.381923258305,0.918762266636
9697,1.52999997139,-0.383550018072,-0.513999998569,0.569015085697,5.4521021843,-0.274873495102
5831,0.189199998975,-0.631349980831,-0.164449989796,0.534533977509,-0.717845618725,0.412337332964
8202,-2.16795015335,-0.780099987984,0.00665000081062,-0.390436738729,0.446967899799,-0.262004971504
57804,0.303350001574,0.155900001526,-1.07930004597,-0.0511823631823,-0.635916233063,-0.315417081118
5566,0.878849983215,0.105399996042,-0.122450001538,-0.612035870552,-0.806334197521,-0.807777047157
57149,-0.675300002098,-0.189500018954,0.155799984932,0.17388176918,0.87497150898,-0.535556793213
7416,-0.785549998283,-0.917500019073,-0.596800029278,-1.62156355381,0.0903989747167,-0.17748850584
10174,-0.971349954605,0.034399997443,0.100099995732,-0.297485560179,-0.144365400076,0.104843974113
6676,-0.817650020123,0.447749972343,0.150100022554,-1.6804484129,-0.235519960523,0.751595377922
