rid,DOS059_A549_24H:BRD-K07476637-001-01-9:5,DOS059_MCF7_24H:BRD-K07476637-001-01-9:5
64429,0.506250023842,1.40999996662
3682,0.518549978733,-5.0
10329,0.665149986744,0.609449982643
27109,-1.06770002842,0.338500022888
51335,-0.201150000095,0.899999976158
3202,1.33249998093,0.307899951935
2896,-1.06684994698,1.64479994774
79902,-0.165149986744,-0.505850017071
29083,-0.939450025558,1.37205004692
5747,0.695599913597,-0.530300021172
22905,0.853599965572,1.2607499361
63933,-0.0952499955893,0.549449980259
9847,-0.642599999905,0.410699993372
51021,0.42144998908,-0.111849993467
8996,0.0482000112534,0.242650002241
7376,2.81809997559,-0.321150004864
5357,0.96899998188,-0.492049992085
56940,1.43375003338,1.41200006008
6195,-0.507699966431,0.708649992943
1633,0.178149998188,0.830299973488
23321,0.433650016785,-1.73185002804
51160,-0.812200009823,-0.194150000811
55604,-1.66240000725,1.15675008297
2063,-4.38054990768,0.0649000406265
54512,-0.0137500017881,0.609349966049
9124,1.45704996586,2.29955005646
79174,1.82915008068,0.335950016975
23223,-0.467949986458,0.837599933147
39,0.228850007057,-1.05000007153
57215,-1.48259997368,0.556600034237
1052,-0.182799994946,-0.222699999809
23139,-0.734099984169,-1.11064994335
79947,-0.835199952126,1.71015000343
4616,-0.524699985981,1.00304996967
9710,-1.90450000763,0.0032000541687
6990,-0.179600000381,0.75619995594
29082,0.121549993753,0.520650029182
9670,-0.413199990988,-0.261449992657
81533,0.384999990463,-1.15499997139
10525,0.728649973869,-0.3450999856
2353,-0.898400008678,0.225049987435
57192,4.33244991302,0.546400010586
3398,-0.0282500013709,2.03590011597
3775,1.14190006256,-0.938949942589
26064,-0.618499994278,-0.371549993753
29103,0.46020001173,-0.22000002861
3206,1.31134998798,3.12015008926
1500,0.447149991989,-2.108700037
7690,0.86285007,-0.0951000005007
29911,1.11829996109,2.64569997787
2064,1.39625000954,2.31190013885
65123,0.590250015259,0.606350004673
5986,0.985800027847,-0.915349960327
85377,1.10434997082,2.06029987335
9903,1.07430005074,2.44270014763
7088,0.484149992466,0.360699981451
22796,2.2484998703,1.3626999855
51116,0.985900044441,0.116499990225
54442,1.70549988747,4.4344496727
10695,1.15859997272,-1.34895002842
102,4.27489995956,-0.0582999885082
965,0.968799948692,2.31509995461
3800,1.68980002403,-1.4563999176
10362,0.280200004578,0.418200016022
5300,0.0238000005484,0.435849994421
8270,-1.49014997482,-0.694000005722
27242,0.470850020647,-1.60070002079
9928,-0.691500008106,0.575299978256
1534,0.221049964428,0.770750045776
5654,1.14594995975,-1.48679995537
10810,-0.619700014591,-1.51699995995
7105,-0.825349986553,0.424900025129
23014,0.205249994993,-1.86284995079
55012,-0.755149960518,-0.447149991989
2887,1.88754999638,1.84190011024
9183,-0.696500003338,-0.414800018072
11151,-0.217899978161,-1.5326000452
7511,0.533550024033,-1.49539995193
10046,0.120999991894,1.04715001583
1829,-0.129799991846,-0.223299995065
11000,0.591949999332,0.109599992633
976,-0.633049964905,0.360949993134
3597,0.331849992275,0.323750019073
178,-1.41914999485,-0.73685002327
2625,-0.47595000267,0.087849996984
6119,-1.51130008698,2.07089996338
26136,1.1738499403,-0.17539998889
6697,0.796249985695,-0.351449996233
5971,0.258249998093,1.28955006599
22934,0.00620000064373,-0.0929999947548
9289,-0.248050004244,-0.641499996185
4931,0.180200010538,-0.530499994755
4200,0.266149967909,-0.429600000381
93594,-0.832549989223,1.90190005302
5982,-0.344550013542,1.27004992962
26520,0.380299985409,-1.58719992638
4998,0.391650021076,0.941650032997
10038,-1.35084998608,-0.959149956703
60493,0.289949983358,0.394199997187
51495,-0.456550002098,-0.43465000391
4482,0.529850006104,0.172899991274
23224,-2.39085006714,1.23204994202
9690,2.06229996681,3.1438498497
80212,-0.691649973392,0.638949990273
29928,-0.455399990082,1.51574993134
22809,-0.0365999937057,-0.708850026131
50814,-0.867449998856,0.622300028801
55256,0.235849991441,0.86854994297
56997,3.44945001602,0.842700004578
81544,1.77460002899,0.516350030899
6894,-0.975649952888,-2.41995000839
64080,-1.33445000648,-1.06990003586
55818,-0.950800001621,1.78299999237
637,-0.541550040245,-0.345750004053
22823,-0.441949993372,0.0331499576569
5287,-1.64365005493,-3.19094991684
91137,1.53589999676,-1.10914993286
23097,0.379649996758,-1.87810003757
9851,1.27060008049,0.431350022554
23522,0.658149957657,4.41524982452
1123,0.0782999992371,-1.53144991398
5603,1.62275004387,2.7936000824
51569,-0.572950005531,0.5257999897
55699,-0.549650013447,-0.960399985313
2624,2.15455007553,-0.289699971676
8204,-0.405250012875,1.11629998684
9133,-1.86615002155,0.842700004578
10921,1.91965007782,1.5734000206
51742,-5.71210002899,-1.82544994354
2954,-0.0155000016093,0.174800008535
27244,5.07040023804,4.47580003738
23013,-0.699249982834,-1.06105005741
8050,-0.416999995708,0.351000010967
79961,4.51335000992,0.29185000062
2017,1.34115004539,0.541700005531
55148,0.523999989033,2.47545003891
960,1.39074993134,-0.725849986076
10451,5.66044998169,-1.43365001678
57406,0.581050038338,0.594200015068
51719,1.82375001907,-0.629050016403
7074,0.99145001173,-1.70504999161
10059,0.193450003862,0.171899974346
51071,0.27610000968,2.17830014229
5796,0.134399995208,-4.77250003815
55008,0.0771499872208,-1.5203499794
23597,-4.92490005493,2.0759999752
8869,-0.418700009584,1.48484992981
8727,-1.31060004234,0.120899990201
63874,1.28364992142,4.29574966431
8821,2.46829986572,-0.177149996161
57178,0.415849983692,-0.446900010109
5468,-0.339549988508,1.73394989967
10557,4.89580011368,-0.29549998045
831,-0.0631999969482,0.395700007677
9531,0.548500001431,0.129050016403
2767,1.90680003166,0.474550008774
1861,1.45500004292,-1.34509992599
10165,2.62304997444,1.19184994698
7106,0.80579996109,0.82984995842
2908,-0.312900006771,0.611999988556
57761,4.03070020676,0.326050013304
23338,0.606299996376,5.03515005112
7852,-0.260500013828,-0.393750011921
55033,0.710600018501,1.08399999142
57019,1.93405008316,-0.817299962044
91949,1.15420007706,-0.241350010037
84617,0.597750008106,0.0833999812603
25,1.42365002632,-0.422650009394
899,1.17645001411,1.20910000801
79850,-0.363099992275,1.37779998779
51466,-1.20670008659,3.07540011406
2852,0.670199990273,-1.06894993782
55837,-0.0856499969959,-1.57465004921
2131,1.77854990959,1.30654990673
5427,0.157649993896,3.03544998169
25966,0.0290499925613,-0.921350061893
55608,0.257450014353,4.40310001373
1662,-0.0528500005603,-0.686049997807
9702,0.464150011539,0.405999988317
11031,1.80679988861,3.09625005722
10057,0.0124500002712,3.87590003014
5985,0.967849969864,-0.627099990845
3280,2.27504992485,-0.275899976492
55958,1.19809997082,0.0834500044584
51465,0.315950006247,-1.8531498909
2542,5.11094999313,0.533849954605
10641,-0.762849986553,0.102300003171
11137,-1.10350000858,1.80104994774
9842,0.303650021553,2.43700003624
10493,0.789900004864,0.338999986649
10112,0.173700019717,0.343050003052
1001,1.93819999695,0.758599996567
23635,2.08054995537,0.165949985385
29916,1.49880003929,3.90299987793
2810,-0.459250003099,4.87615013123
5993,0.380249977112,-0.328450024128
11142,1.15264987946,0.774100005627
79187,1.5951499939,-0.692600011826
51382,-0.899150013924,0.213650003076
8318,-0.238649994135,-4.79984998703
9695,1.27869999409,0.326799988747
9712,-0.00830000638962,4.6764497757
64943,0.338450014591,-0.959300041199
9738,0.55965000391,5.30520009995
6793,0.202349960804,-0.383949995041
7358,0.550750017166,-1.14900004864
58472,0.433499991894,-0.697350025177
50865,1.59415006638,-0.337449997663
23200,-0.235400006175,2.96250009537
51293,4.08944988251,4.31920003891
10962,0.407650023699,1.64520001411
10153,-0.36724999547,1.15020000935
874,0.590250015259,2.33724999428
