rid,CPC003_HA1E_6H:BRD-K08554278-001-02-4:10,CPC003_HCC515_6H:BRD-K08554278-001-02-4:10,CPC003_PC3_6H:BRD-K08554278-001-02-4:10,CPC003_PC3_24H:BRD-K08554278-001-02-4:10,CPC003_VCAP_6H:BRD-K08554278-001-02-4:10,CPC018_A375_6H:BRD-K08554278-001-02-4:10,CPC018_A549_6H:BRD-K08554278-001-02-4:10,CPC018_A549_24H:BRD-K08554278-001-02-4:10,CPC018_ASC_24H:BRD-K08554278-001-02-4:10,CPC018_HEPG2_6H:BRD-K08554278-001-02-4:10,CPC018_HT29_6H:BRD-K08554278-001-02-4:10,CPC018_MCF7_6H:BRD-K08554278-001-02-4:10,CPC018_MCF7_24H:BRD-K08554278-001-02-4:10,CPC018_NPC_24H:BRD-K08554278-001-02-4:10,CPC018_PHH_24H:BRD-K08554278-001-02-4:10,CPC018_SKB_24H:BRD-K08554278-001-02-4:10
2946,0.279100000858,-0.400531351566,0.35132971406,0.347847878933,0.668652117252,0.582414567471,0.201489448547,-0.80060005188,-0.558300018311,0.201133340597,0.422884583473,-0.0931778103113,-0.00598764885217,-0.71289730072,0.156681269407,0.179529875517
9517,-3.47560024261,-3.1924431324,-3.10783243179,2.00145745277,-3.58946871758,0.487006366253,-0.30160883069,-0.735199987888,-0.472449988127,-0.249000012875,-0.424172997475,-0.137854352593,2.6917591095,-1.33315443993,1.16530561447,1.77088952065
25987,-2.289249897,-0.355964362621,-0.309209495783,-1.45500326157,-0.60231679678,-0.4056815207,-0.160766154528,-0.810400009155,-1.80460000038,-1.05509996414,-0.226345926523,-1.35238695145,-0.143288895488,-0.247933119535,0.537647306919,0.628760933876
23670,-2.03959989548,-1.95935773849,0.771644413471,5.41997146606,-2.53517603874,0.183897301555,-0.0711042061448,0.74564999342,-1.44764995575,-0.236366689205,-0.215160369873,-0.558853745461,0.126975089312,-0.4258248806,0.30448576808,4.02381420135
11182,-3.27104997635,2.12883019447,1.20200181007,1.700273633,1.05644190311,-0.596446275711,0.633932650089,-0.0315000042319,-0.40680000186,0.825933337212,0.26460558176,0.0497478991747,-0.260619968176,-0.508088827133,0.0862022787333,0.788420915604
2146,-4.24895000458,-3.64258670807,-2.07525801659,1.03738510609,-3.58298015594,0.726950526237,0.176524281502,-0.331750005484,0.364100009203,-0.149200022221,0.151512086391,-0.411748170853,0.380828678608,0.72233569622,-2.50873541832,0.0233797729015
3385,0.310149997473,0.228123575449,-0.41356754303,-3.5685300827,-1.18194496632,-0.852465033531,-0.833963036537,-0.187999993563,-0.868749976158,0.298099994659,-0.442649543285,-0.140372753143,-0.0785668715835,-0.767744719982,1.26052701473,0.605001211166
5261,3.06294989586,1.8126026392,2.0426774025,2.72640442848,1.3844974041,-0.723683714867,1.02321863174,0.00894999969751,-0.939249992371,-0.0114333331585,0.0731792002916,0.618626773357,-0.187601745129,-0.0712947547436,0.921113848686,-0.461526215076
10765,-3.79034996033,-1.75671386719,0.366353482008,6.00362873077,-0.69009244442,-0.603099882603,1.18256092072,-0.441550016403,-1.09210002422,-0.240733325481,0.854887723923,-0.589956104755,-0.298130512238,-0.335410237312,3.58162426949,0.911411583424
25839,0.794600009918,1.14306306839,1.31165599823,-0.630439698696,-0.051592476666,0.37437954545,0.223121151328,-0.060849994421,-2.15925002098,-0.100066691637,0.607106983662,-1.05000770092,-0.275683641434,0.394383728504,0.292971760035,0.885799884796
4172,-2.76579999924,-1.70818483829,-1.26507127285,-0.0342181324959,-1.20422363281,-0.628703474998,-0.00511353462934,-0.228899985552,0.35980001092,0.0679000020027,-0.908664226532,0.260929137468,-3.85494685173,0.247354224324,0.802031755447,-0.656950056553
23161,-0.110599994659,-0.056308850646,-1.27663981915,-0.653572261333,-0.689568042755,0.295334219933,0.549329340458,-0.057399995625,0.538650035858,0.0256333351135,0.635308623314,0.42097979784,1.55336987972,-0.965159773827,0.464712530375,-0.952580392361
10298,-1.42865002155,0.590852737427,-1.08543276787,-1.60628426075,-2.06222844124,1.12322342396,-0.0956025272608,0.22239997983,-0.717100024223,-0.111066654325,-0.666937351227,0.516814410686,-0.19246570766,0.108612850308,0.940513014793,0.100116997957
1802,1.53984999657,3.46500825882,1.03031742573,3.68174886703,-0.00899073760957,0.436131864786,-0.692553877831,-0.506449997425,-1.40685009956,-0.575800001621,0.834667563438,-1.21890103817,-0.185266792774,1.15587294102,1.36511361599,-0.651469945908
58533,0.758199989796,-1.60972499847,-1.25087618828,-2.13823223114,-0.920520544052,0.154870450497,-0.659616947174,0.32365000248,-0.685750007629,-0.625400006771,0.459353685379,-0.281859815121,-0.19210010767,-0.29872995615,1.48631179333,0.989935278893
147179,-0.78719997406,-2.07263684273,-2.09979391098,-1.05509066582,-1.68050944805,1.99819076061,-0.818996787071,-0.419599980116,2.96574997902,-0.257266700268,-0.0800758004189,-0.695916414261,-1.33691418171,-0.108306884766,1.00431597233,-1.72933244705
29937,3.334400177,1.78997433186,0.622640311718,-1.68080890179,0.940019965172,-0.397993445396,-0.982557475567,-0.960900008678,-0.901700019836,-0.191800028086,0.293868929148,-0.476667881012,0.0463266894221,-0.646329879761,1.14062893391,-0.126002132893
6184,-1.28244996071,-3.15824985504,-1.69453024864,-6.33742332458,-2.1562795639,0.0796728879213,-0.681219041348,-0.206849992275,0.275900006294,-0.534600019455,0.614253461361,0.49082633853,0.840711534023,0.158322498202,-0.043615154922,1.02391040325
9854,0.780699968338,3.47337818146,1.63168501854,4.1552529335,-0.144464835525,1.00560879707,0.051876347512,-0.830799996853,1.36609995365,-0.316799998283,0.625782430172,-0.535809695721,0.834570884705,0.237522572279,1.3920404911,-0.602322936058
2553,-3.32190012932,-2.40668153763,-2.71822690964,0.111333303154,-0.335863858461,0.672551512718,-0.336464673281,0.323049992323,1.59004998207,-0.312333345413,-0.265927255154,-1.03472304344,0.268121600151,-0.357401251793,-0.0115676112473,0.974324703217
5440,4.48019981384,2.14833784103,2.61806583405,1.5631018877,1.02896893024,0.112349897623,0.229461789131,-0.374049961567,-2.52864980698,-0.152599990368,-1.81700754166,0.657644987106,0.180633082986,-1.33944988251,-0.408439934254,-1.14984035492
54623,0.702149987221,2.63145136833,1.09178233147,3.36755800247,0.0984531342983,-0.39585351944,0.39109390974,-0.485199987888,0.538000047207,-0.400799959898,-0.18818923831,-0.0499307215214,0.685601234436,-0.935579955578,0.144892662764,-0.313897609711
9533,2.39625000954,3.40328454971,3.14998674393,2.81671023369,0.727479457855,0.968522191048,-0.142505317926,0.035499997437,0.0107499957085,0.112500011921,0.399334996939,0.360425889492,0.110445782542,-0.314729511738,0.849646806717,-0.453963130713
8607,-0.255750000477,-2.42486739159,-1.45333003998,-6.24855613708,-2.19331765175,0.208974510431,-0.560470104218,0.132400006056,0.602949976921,-0.0948000028729,-0.0412992723286,-0.426276803017,0.143685534596,0.50357067585,0.210035696626,-0.243827283382
207,0.0285499989986,1.61487007141,0.952932298183,-4.50165462494,-0.77457010746,0.580450177193,-0.558476686478,0.438300013542,0.558899998665,-0.46250000596,1.77996850014,0.710419535637,0.256079316139,0.195920631289,0.25833183527,0.446462064981
26054,-3.09039998055,-2.75208306313,-1.09984469414,-2.18240976334,-1.80323445797,-0.75942671299,0.614377319813,-0.988250017166,-0.513999998569,-0.0756000056863,-0.314315021038,-0.413413882256,-0.603161275387,-0.807082295418,1.03555715084,-0.309377998114
10682,2.05034995079,2.30723047256,0.893816232681,1.42568969727,0.0136036062613,-0.000950261950493,-0.706193387508,-0.267049998045,-1.23584997654,0.260200023651,-0.0493057407439,-0.42783755064,0.0834747999907,0.670930802822,0.134336277843,0.857731580734
8573,0.0451499968767,0.406787037849,-0.5582062006,-2.34655714035,-1.00205981731,1.21865200996,-0.708481788635,-0.561350047588,-1.06945002079,0.218633338809,0.490989506245,-0.44084534049,-0.38870126009,1.6313149929,-0.476671367884,0.713254928589
23378,1.65869998932,2.73601341248,3.4159758091,1.1429797411,0.19052760303,-0.629380702972,-0.162138476968,0.49739998579,4.22125005722,3.01700019836,-0.192901924253,0.889059185982,2.91919183731,-0.447607934475,1.68838381767,-0.256744742393
8553,-1.72915005684,-0.973389089108,-1.45142900944,0.037073597312,-1.94003367424,-0.593364238739,-1.62239933014,-0.676249980927,-0.880750000477,0.909333348274,-0.256336450577,0.494039446115,-0.899705469608,-0.113348066807,1.2153570652,-0.179023385048
622,-0.0296499729156,-0.617418289185,1.08252573013,1.79006266594,0.281036585569,0.174466222525,-0.736847519875,0.0917500257492,0.346100002527,-0.458799988031,0.114260450006,-0.153611928225,-0.225362062454,1.80723881721,0.659148395061,3.88332915306
9467,-1.45685005188,0.198836654425,-1.08100605011,0.194676652551,0.619466423988,-1.2014144659,0.419705539942,0.178900003433,-0.362500011921,-0.60590004921,0.141130432487,0.333056092262,-0.656551539898,-0.169690802693,0.562943518162,-0.576770663261
5525,-3.72455000877,-3.76843881607,-1.23549449444,-4.96730422974,-0.758298575878,0.237954616547,0.527298510075,-0.30965000391,-0.323849976063,-0.485466659069,0.274948835373,-0.0843125656247,0.173354655504,-0.86629152298,-0.416750311852,-0.018185140565
256364,0.614149987698,1.99677586555,2.23134064674,-0.437053799629,3.09510111809,1.31188178062,-1.3787446022,0.109899997711,2.84539985657,0.134500026703,0.925926983356,0.374495536089,-0.18019977212,3.22607374191,-0.209503978491,0.557022333145
332,0.676400005817,0.852113723755,0.705732584,-4.30897760391,-0.701731204987,0.276780605316,0.168925330043,0.122250005603,-0.897899985313,-0.0682666599751,-0.862063407898,0.0731522068381,0.624054849148,-0.23614987731,0.297181725502,0.709092617035
2058,0.969250023365,-1.49095106125,-0.512184858322,-6.44242572784,-0.487490743399,0.8199005723,-1.16686344147,0.338349997997,-0.697250008583,0.1087000072,0.244972094893,0.641113042831,-0.400048911572,0.566586911678,-0.82080489397,0.494457662106
7849,-5.24219989777,-1.26503074169,0.382384896278,4.94704723358,0.358184725046,0.0548320114613,-0.989091932774,-0.573249995708,0.588800013065,0.409133374691,0.226438894868,-0.80372941494,-0.380777180195,1.54287588596,1.62013995647,1.2630546093
23244,-2.07925009727,-3.7718911171,-5.45699071884,-1.62760078907,-3.44978666306,0.321626096964,-0.067816413939,-0.234300002456,-1.20015001297,0.227866649628,0.495249271393,-0.0762983188033,-0.786487221718,-0.47119820118,0.275504618883,0.478886783123
7494,1.57395005226,0.409344315529,2.12355685234,4.24376583099,-0.418650388718,-1.13450956345,-0.605108976364,0.138400018215,-0.125950008631,0.161133289337,-0.939208567142,-0.845717608929,-0.603211045265,-0.141025081277,0.129413068295,0.0402860492468
4836,-1.67449998856,-0.536240160465,-0.751171112061,1.20891714096,-0.20318877697,-0.147400736809,0.701681911945,-0.00904999673367,-0.963549971581,0.102066658437,0.211310744286,-0.778054773808,0.0554157048464,-1.17246389389,1.98616337776,0.394877374172
23647,-0.0143999904394,0.346984326839,0.154289603233,0.36052402854,-0.45340231061,0.515372872353,-0.264165431261,-0.774950027466,-0.851549983025,0.0903666913509,-0.469367802143,-0.298568308353,-0.0684337094426,-0.153379887342,0.453214347363,1.88578164577
10617,0.224899977446,-0.501713514328,1.65906238556,2.18445158005,-0.878278613091,-0.023435100913,-2.17396354675,0.911249995232,-0.801750063896,0.0624000132084,-0.321775853634,0.00522286444902,-0.416224747896,0.719129681587,1.04771161079,0.692291021347
2184,2.57749986649,2.22201633453,0.625910282135,0.250066548586,1.23365259171,-0.224827498198,2.28515648842,0.474599987268,-1.20074999332,-0.923866689205,0.430855244398,-0.554823517799,0.310028731823,-0.684217095375,1.27601516247,-0.152970969677
5355,0.58134996891,1.66913294792,0.918283522129,-1.04426252842,0.642396986485,1.70727956295,0.500115156174,-0.0270500183105,0.910250008106,-0.0634999871254,0.885070085526,0.356481611729,1.25833296776,-0.416774392128,-0.0687580183148,0.297419041395
6659,0.60790002346,-4.7409029007,-0.610366940498,-3.63825702667,-1.63301384449,0.589602470398,0.0422738492489,0.340499997139,0.138099998236,-0.147100001574,0.379962384701,-0.631692886353,-0.93208616972,-0.657815098763,0.522897601128,0.391622751951
7016,-0.689199984074,0.680166482925,0.692577302456,1.59729659557,1.22532272339,0.481468617916,1.12248921394,-0.424499988556,0.772300004959,-0.0647000074387,1.21944499016,0.497941464186,0.463266730309,-0.988144934177,-0.084637761116,-0.749650835991
90861,-0.238250002265,-3.24979948997,-4.19649982452,-3.529753685,-1.39224600792,0.62089073658,-0.123657315969,0.23670001328,-1.21484994888,-0.0268333554268,0.43993896246,-0.204946398735,0.0283259190619,0.481667369604,1.83596861362,1.02264738083
10670,4.06204986572,1.29698491096,2.78495240211,3.7694029808,0.770509123802,0.108802765608,-0.245986968279,-0.621899962425,-0.527800023556,-0.203199982643,0.19789198041,-0.616121888161,-0.732348024845,0.339613735676,0.477758705616,0.917508304119
79071,-0.351900011301,-2.63037252426,-0.0777191594243,1.20943069458,-1.07446539402,0.55064457655,-0.0154522024095,0.431850016117,0.655049979687,0.245699986815,0.505124330521,0.728264808655,0.825945854187,1.1050876379,1.37294185162,0.330807864666
64746,-1.19764995575,-3.59557366371,-1.56103026867,2.32746601105,-0.596708297729,-0.59248906374,-0.0580456033349,0.128899991512,-0.139699995518,0.177799999714,-2.76729345322,-0.727227985859,0.844469666481,0.850286960602,0.794965744019,-0.16036272049
5366,7.91420030594,6.03896713257,6.64771842957,5.56261587143,1.4757566452,-0.640358567238,0.330318629742,-0.315150022507,1.63155007362,0.125733345747,0.564199447632,0.218008995056,0.592333436012,-0.801325023174,0.505860686302,2.32907485962
11344,1.28419995308,1.19116711617,0.334858834743,-4.8049993515,0.684523403645,0.685939073563,-0.92961704731,-0.377149999142,0.459250032902,0.377099990845,0.433226823807,0.546927034855,-1.0264685154,0.241063565016,-0.0638870820403,1.06105458736
10013,1.74255001545,1.70430922508,2.52954792976,-0.127414137125,1.54635369778,0.00503453612328,-0.130898222327,-0.337750017643,-1.10229992867,0.26536667347,-0.239150702953,-0.19230145216,-1.28300178051,-0.362440794706,0.374887853861,1.2330006361
5829,-2.68944978714,-1.06552219391,-3.02026796341,-7.418841362,0.740873575211,0.872725963593,0.713057816029,-0.108449995518,-0.193000003695,0.185299992561,1.35880684853,0.946294009686,-0.431428998709,0.173045217991,0.647012829781,-0.775823831558
5257,1.25214993954,0.627524614334,0.15347674489,-3.4824795723,0.287043809891,0.571157336235,1.05903279781,-0.202399969101,-0.936800003052,0.674833357334,0.37769651413,-0.16997858882,-0.165032252669,1.73758244514,4.15194320679,-0.147405922413
22794,-2.52820014954,-3.23419713974,-0.289266556501,2.15029811859,-2.13271450996,0.0554139316082,-0.358378916979,-0.543550014496,0.0577000081539,-0.277566671371,0.37267434597,-1.69689524174,0.0374050065875,0.284611552954,-2.24283003807,-1.45054161549
9761,2.14769983292,3.31445550919,1.22938120365,1.14290702343,0.401179939508,0.0531713068485,-0.224956274033,-0.0429499745369,-0.948000013828,-0.380899995565,-0.238430827856,-1.11917281151,-0.761693239212,0.146264404058,-0.321227550507,-0.40144225955
23326,-3.10329985619,-9.94686889648,-4.48150062561,-6.50548839569,-3.49529337883,0.246613785625,-0.348452627659,0.533650040627,-0.631350040436,-0.0683999955654,-2.87221574783,-0.146816387773,0.176395237446,-0.104771450162,0.166077658534,-0.094875857234
10972,2.22720003128,1.14215302467,1.27859544754,-2.87043714523,0.481308162212,0.459658205509,-0.0594124943018,-1.33294999599,-1.42174994946,-0.514500021935,-0.507627546787,-0.132526516914,0.210199639201,-0.806430339813,0.399997055531,-0.126565754414
10523,-0.655449986458,-0.614972114563,-0.0944038629532,0.790710926056,-2.55667591095,-0.212156876922,-0.385505139828,0.370600014925,-0.435850024223,-0.434166669846,-0.0861404687166,-0.201658383012,-0.511946976185,0.558246016502,0.698073029518,1.04876422882
79090,0.0631000027061,1.23431015015,1.26326489449,1.71142220497,0.817967355251,-0.348803788424,-0.476658195257,-0.367750018835,1.18050003052,0.963500022888,0.799234032631,-1.55797207355,-0.770102977753,0.108521044254,0.697337150574,-0.474850207567
27032,-0.236800014973,1.68913173676,1.34694385529,-0.409588336945,0.483762830496,-0.594618678093,0.500620126724,-0.883750021458,0.507400035858,0.177533328533,-0.0828774273396,-0.452373296022,0.63448703289,0.382013231516,-0.97694170475,0.208516061306
9097,-0.168500006199,-0.166706740856,0.0876506865025,-0.739605665207,-0.047850869596,0.675745368004,0.80452466011,0.530449986458,0.657999992371,-0.326099961996,0.132680118084,0.128372341394,0.914075493813,1.16891288757,-0.592139184475,-0.8707062006
10513,0.549149990082,-1.05767834187,2.17956495285,3.65235161781,-0.806027531624,-0.326073199511,0.322491526604,0.149949997663,0.0715000033379,0.0881333351135,0.965341210365,-0.0843973606825,-0.563707888126,0.0662914663553,1.07989382744,-1.19144392014
1891,1.55754995346,1.977622509,1.4167932272,0.886533200741,0.141049191356,-1.0559194088,0.371602714062,-0.428649961948,0.0280500054359,-0.0569333136082,-0.081899613142,0.23218536377,-0.056066185236,-1.31312561035,-1.32115972042,0.0844935029745
3066,-0.803250014782,-0.682373642921,-0.326920032501,-2.8372657299,-1.16456389427,1.13802576065,0.038130491972,0.176550000906,0.672500014305,0.123699992895,-0.0273764915764,-0.124815754592,0.210719242692,0.643882274628,0.311178654432,-0.476970493793
9801,0.56534999609,-2.48342967033,-0.867493033409,-6.63095521927,-0.720660030842,-1.70417201519,-0.881571888924,0.293150007725,-0.653599977493,0.257533371449,-0.9174939394,-0.383200407028,0.452039718628,0.950792014599,0.302875638008,-0.950180053711
1459,-1.17710006237,-0.550885617733,-0.976718723774,-0.214431494474,0.77934551239,-0.275700002909,0.109886176884,-0.0153999999166,0.915950000286,0.0234333276749,0.376635015011,0.3203971982,-0.234526231885,-0.793727993965,-0.0694776177406,-1.06386363506
9703,0.180099993944,0.352473914623,-0.787844598293,-3.42106223106,-1.72748243809,-0.522548675537,-0.885193109512,0.0623499974608,-1.47484993935,-0.29916664958,-0.494991600513,-0.133322060108,0.639137804508,-0.211742505431,0.627734303474,1.09153151512
10606,1.22500002384,0.575630307198,0.0821641311049,-1.70124900341,-0.176304131746,-0.91959631443,1.05945539474,0.681949973106,-1.57909989357,0.163733303547,-2.33376550674,-0.441361635923,0.693061351776,-0.0832709148526,0.530574500561,-0.83195245266
1017,-0.676800012589,1.91988658905,0.308010876179,2.63973784447,-0.330846965313,0.984725117683,0.91183501482,-1.56564998627,0.498849987984,-0.673533320427,0.25200599432,-0.272242128849,0.152060672641,0.791753053665,0.753107726574,-0.819643378258
9813,0.142249971628,-0.813931703568,0.669540762901,2.18642139435,0.413874238729,0.643027245998,0.960467219353,-0.329199999571,-2.28314995766,0.119699984789,0.0828498601913,-0.536562681198,-0.537402749062,-0.64189851284,1.6516661644,-0.76016497612
7485,1.35130000114,0.820125102997,1.3639677763,0.727229297161,-0.908575952053,0.334289431572,-1.00015306473,0.419400006533,0.481999993324,0.308899998665,-0.602728307247,-0.212778002024,-0.0934993624687,0.154002889991,-1.00492537022,-0.561409533024
2109,1.33334994316,0.0460644960403,0.463132172823,-1.56759619713,0.571919739246,0.203194081783,-0.318656980991,0.666249990463,-0.196150004864,0.000466666650027,-0.825461030006,-0.165336579084,0.293074607849,2.53548574448,0.289669066668,0.436553806067
23271,-0.552649974823,-2.18748831749,-0.217416316271,2.51000785828,1.04493582249,-0.71135187149,0.821764230728,-0.0137000009418,0.959899961948,-0.226699978113,1.04878425598,1.42612862587,0.139401689172,-0.0947868004441,0.0609548985958,-0.727986097336
9915,-0.184249982238,0.30001026392,-0.441227674484,1.00100183487,-0.00325369089842,-0.363374948502,0.187498599291,0.0192499905825,0.475800007582,-0.768433451653,0.489736020565,-0.381393074989,0.2299439013,0.239186987281,-0.000208935438422,-0.886145412922
9552,3.45884990692,0.880585074425,3.01418972015,1.92076957226,0.996954023838,-0.614303231239,-1.08297657967,0.160349965096,-0.500849962234,-0.731066703796,0.180266812444,-0.51799505949,-0.652717709541,0.0201700180769,0.568521380424,0.400900661945
93487,-1.54104995728,-1.02032530308,-0.0974983870983,-0.158709287643,2.0301759243,1.40360319614,-1.58025622368,0.599599957466,2.82470011711,0.360200017691,0.585752308369,-0.36186414957,0.0464244186878,0.891139149666,-0.593060433865,0.270643830299
2956,-2.40530014038,-1.31723606586,1.57735228539,-0.388032853603,-0.0505528971553,0.338140666485,-0.256631851196,1.05099999905,-0.2608499825,0.380500018597,-0.668044686317,-0.453396707773,-0.0485230572522,0.714281737804,-0.554294526577,-0.759049892426
11065,-2.22205018997,3.31519031525,-5.35148286819,-3.96749639511,-3.41771173477,0.17832686007,-0.47581282258,-0.246499985456,-0.0810000002384,0.0355333685875,-0.521956562996,-0.0233971476555,0.362814366817,-1.5879663229,0.113401964307,0.845863580704
9653,0.56895005703,0.525551378727,-0.519165456295,2.7983174324,0.758270800114,0.252618610859,0.6049888134,0.718850016594,0.392599999905,1.01506662369,1.21755099297,-0.826065659523,0.390782892704,0.609846115112,0.333457648754,-0.534723222256
200081,0.567550003529,-0.682990312576,0.762569665909,0.731392383575,-1.16016340256,-0.434741556644,-0.867509543896,-1.43019998074,-0.845750033855,-0.395433366299,-1.08637499809,-1.04098153114,-0.297964423895,0.911359131336,0.531099140644,0.780319750309
3337,1.60780000687,3.88899517059,1.85695827007,0.694993376732,-2.32389163971,-0.302590191364,0.12200948596,1.48815000057,-1.18630003929,0.519400000572,-3.60676884651,-0.444995194674,0.182102113962,0.393564879894,-0.308653861284,-0.457024157047
11073,-4.62034988403,-3.72042655945,-1.28103780746,1.10999917984,-0.0201475471258,-0.455935657024,1.318618536,0.419099986553,0.219599992037,0.600966691971,0.3467695117,0.402573078871,0.480834722519,-0.15329413116,-4.71560955048,-1.18885445595
23,0.300400018692,0.514237105846,2.50624251366,1.03813624382,-0.228850126266,1.7162270546,1.15048456192,0.186200007796,-0.699450016022,0.350166678429,1.0313025713,0.0896306633949,-0.424990594387,0.677166104317,-1.03126037121,-0.64576202631
5641,1.48005008698,1.35755825043,2.47975707054,4.74755573273,1.21083128452,0.17571797967,-0.0173203498125,0.89359998703,-0.976999998093,0.155733332038,-0.481387227774,-1.31967175007,0.0327721983194,-0.395522117615,0.795068621635,-0.681154251099
8720,1.40990006924,0.423713684082,1.97754836082,2.08873605728,1.52469158173,-0.0521821789443,-0.203834995627,-0.543099999428,1.63800001144,-0.225133359432,0.116083487868,-0.695290982723,-0.156508177519,0.484507530928,0.467306762934,-0.34506931901
10782,-0.0616999864578,2.06943058968,2.93369746208,4.69868612289,1.14027273655,0.692834556103,0.253798335791,-0.694649994373,0.12594999373,0.474433332682,1.19479298592,0.672951638699,-0.362206488848,-0.0604082345963,-0.214622855186,-0.470842331648
25932,0.21819999814,-0.847694516182,-0.14893913269,-1.00111305714,2.59869527817,-0.389079630375,0.0277124941349,0.332500010729,-0.558449983597,-0.22446668148,-0.68317091465,-3.8748281002,-2.00897812843,0.65350908041,-0.816841959953,0.00226585566998
3028,2.3546500206,2.08777475357,-0.010787665844,-3.62955355644,-0.746825933456,0.543739974499,-1.19594812393,-0.107149988413,-0.1494499892,-0.291266739368,0.291000783443,-0.259170532227,0.817568898201,-0.554411649704,-1.04570567608,0.507196903229
6804,0.174250006676,-2.07438445091,-1.59470391273,-2.2767572403,5.38567638397,0.789189457893,0.396654337645,0.327549993992,-0.565550029278,-0.605733394623,0.649412214756,0.639355063438,-0.993074774742,3.72874903679,0.701261401176,0.207285240293
890,-4.78559970856,-4.2017288208,-0.863725543022,-2.19944548607,-2.30760717392,0.507967352867,-0.095960304141,0.437900006771,-0.731099963188,0.250700026751,0.0295712053776,-0.278378129005,0.406543195248,0.431702136993,-0.0482586473227,0.845036029816
6390,1.35339999199,-2.91341495514,-0.606526613235,-3.47565364838,-0.811829805374,0.06096002087,-1.15852320194,0.213250011206,-1.0461499691,0.0887333750725,-0.282468467951,-1.15517413616,0.164828076959,0.0244683176279,-0.933577179909,0.584137797356
4303,6.5514998436,3.63218617439,2.72520422935,5.82203531265,3.53454732895,-0.174576342106,-1.79530465603,0.120549999177,-0.847599983215,-0.280000030994,-0.576642453671,0.229577124119,-0.163191899657,0.149888396263,0.167875781655,0.0522628501058
10953,0.995849967003,-0.688440322876,-1.61980545521,-5.28964424133,-1.27590978146,0.616583704948,-0.283472657204,0.331449985504,-0.412549972534,-0.0447999835014,-0.0318480953574,0.111543685198,0.113528221846,0.448555231094,0.858450472355,0.417110681534
22889,-4.72294998169,-3.83349084854,4.80981063843,6.30116558075,-0.825355291367,-0.274113863707,0.312925368547,0.390850007534,0.409000009298,0.0256000161171,0.710984110832,-0.664474546909,-0.201328396797,0.21128359437,0.534486114979,-0.788276791573
3098,-2.44819998741,-0.839736640453,-0.574732542038,-2.16042232513,-2.24238944054,-0.0856952816248,-0.180787324905,-0.505150020123,-1.19330000877,3.18260025978,0.29339581728,-0.0533571243286,-0.462166398764,0.480628937483,1.45392227173,0.422942310572
11044,0.237099990249,-0.636412620544,0.45604455471,0.949655771255,0.799227297306,-0.784639358521,0.374753057957,-0.0926000028849,0.0486000180244,-0.850133299828,0.124578893185,-0.484171450138,-0.298409730196,-1.71811664104,0.213766619563,-1.45952486992
8985,2.53099989891,2.62384653091,1.10001122952,1.95026361942,0.665697157383,-0.465671151876,0.127244353294,-1.07589995861,-0.776450037956,-0.516800045967,-0.9319704175,-0.670938849449,-1.11853647232,-0.384658008814,0.552490651608,0.78473007679
66008,0.329699993134,-1.98552000523,1.92050397396,0.625601768494,-0.501842200756,0.0937767922878,-0.447889953852,-0.36289998889,-0.571850001812,0.171599984169,0.267982333899,-0.0314709842205,-0.729576349258,0.193539530039,-0.68003988266,0.599952340126
9217,-1.6126499176,-3.44702506065,-3.67623138428,-2.08940982819,-1.99005889893,0.964040696621,-0.280731141567,3.14649987221,-0.443549990654,0.0852333605289,0.574312806129,-0.0717227905989,0.69438546896,0.0239122062922,0.643311440945,0.647082269192
701,-1.54875004292,-0.29608041048,-0.86066108942,0.300250649452,1.07366251945,0.498723089695,0.48534449935,-0.415000021458,0.74095004797,-0.765466749668,0.0585845261812,0.0228750985116,0.0539437830448,-0.350685298443,-1.65265750885,-0.958461463451
6182,-0.756049990654,-1.57861375809,-2.17896461487,-8.485912323,-2.12536692619,0.0459613837302,-0.930371284485,-0.042199999094,0.038899987936,-0.0818000137806,-0.125773534179,-0.0720973610878,-0.207476973534,-0.776555538177,-1.0455698967,0.931467115879
4860,1.1658500433,0.138807415962,0.871311604977,1.55944991112,1.2437671423,0.554236590862,-0.522541880608,-0.0139500005171,-0.679000020027,-0.507033348083,-0.558166801929,0.149041965604,0.368588000536,-0.0323023051023,0.338784903288,0.580322623253
7398,-2.03589987755,-1.955108881,-0.156998336315,1.78521180153,-0.737944960594,0.990205466747,-1.15162324905,0.485650002956,3.44939994812,1.9986333847,-2.37783145905,-0.367791026831,0.0788883268833,1.11338996887,-0.201691240072,0.113114356995
6117,0.270799994469,0.323743879795,0.817616701126,-1.0606316328,-1.35063028336,0.442569792271,-0.560635924339,-0.0882500112057,-0.961899995804,0.111833304167,-0.9845277071,-0.311335265636,-0.232011169195,1.02684760094,0.736490905285,0.484812915325
23588,-1.8315500021,-1.11299240589,-0.512306928635,-1.41646647453,-1.09384989738,0.0947491973639,-0.371953576803,-0.0662000030279,-5.21654987335,0.413666665554,-0.40639346838,0.923097610474,-0.700486719608,0.468758285046,0.511533260345,-0.799227535725
949,1.1426500082,-0.264372467995,-0.291915476322,-4.25776386261,-0.9289752841,0.21647799015,-0.232322901487,-0.326049983501,0.0728500038385,0.165600031614,0.545263171196,-1.14642059803,-0.669097781181,0.0405862629414,1.13202166557,0.324288547039
