rid,DOS004_VCAP_6H:BRD-A18477699-001-01-1:5.06,DOS004_VCAP_24H:BRD-A18477699-001-01-1:5.06
8835,0.468980491161,0.181950002909
64429,0.323399722576,-0.341400027275
3682,0.387867569923,0.288349986076
10329,-2.58382892609,-1.42094993591
27109,0.118528574705,-0.659049987793
51335,-0.0161490961909,-0.66740000248
3202,-0.471415191889,-0.913599967957
2896,-1.9437713623,-0.117149993777
79902,-0.350644230843,-0.403849989176
29083,0.261133372784,-0.568650007248
5747,2.81422996521,1.10965001583
22905,-1.15446949005,0.722150027752
63933,0.000685840845108,-0.524200022221
9847,-3.71271467209,-1.28995001316
51021,-0.907552957535,-1.55359995365
8996,-0.0295117199421,1.39045000076
7376,1.43746042252,1.00279998779
5357,-0.970682680607,-0.663949966431
56940,1.05406582355,0.136750012636
6195,-0.853745877743,-0.281050026417
1633,-2.59958696365,-1.21055006981
23321,0.29013967514,0.63615000248
51160,0.957049548626,0.632899999619
55604,-0.544081807137,-0.170850008726
2063,-0.773196041584,-0.386449992657
54512,-1.61499810219,-1.65555000305
9124,0.204573243856,0.500849962234
79174,-0.209251642227,1.58925008774
23223,-1.02488434315,-1.69235002995
39,0.66626816988,0.306950002909
57215,1.27292478085,0.401749998331
1052,0.437672168016,2.41510009766
23139,-2.05474305153,0.228500008583
79947,0.995903015137,0.76994997263
4616,-0.844570398331,1.12485003471
9710,0.0898942649364,-0.393650025129
6990,-1.30615746975,0.56299996376
29082,-2.98129892349,-0.445200026035
9670,0.978322148323,2.70455002785
81533,-0.101716727018,1.64895009995
10525,-0.876603364944,2.47650003433
2353,0.797233998775,-0.461599975824
57192,4.3773598671,-0.286300003529
3398,-0.162321746349,-0.6236500144
3775,-0.552125930786,-0.719449996948
26064,0.642408132553,0.911000013351
29103,0.91733276844,0.494249999523
3206,-0.462106794119,-0.461199998856
1500,1.46911227703,1.99489998817
7690,0.790106356144,-0.407600015402
29911,1.60591101646,-1.6085999012
2064,-0.365309983492,-0.193000003695
65123,0.682573080063,-0.889899969101
5986,-0.944085478783,1.63345003128
85377,-0.381730139256,-1.33775007725
9903,0.604634463787,-1.35934996605
7088,-0.566755056381,0.81685000658
22796,-0.160375148058,0.0501999855042
51116,0.150949150324,-1.26664996147
54442,0.298324584961,-0.571550011635
10695,0.527423381805,0.261000007391
102,0.570085406303,-0.250449985266
965,0.486226260662,-0.206699997187
3800,-0.0241996645927,0.27380001545
10362,-3.08036351204,-0.0500500015914
5300,1.1031229496,0.549449980259
8270,-0.996859192848,-0.833850026131
27242,1.32735109329,1.04189991951
9928,-1.96497774124,-1.02559995651
1534,-0.0364986509085,-1.1996999979
5654,0.827971637249,0.737800002098
10810,-0.700796365738,-1.66799998283
7105,3.09254765511,0.705749988556
23014,-0.00805059075356,-0.329150021076
55012,-1.44091176987,-1.85614991188
2887,1.40498757362,-0.0310999974608
9183,-0.588491261005,-0.365449994802
11151,1.09529328346,1.08704996109
7511,-0.817332923412,-1.15114998817
10046,0.836965382099,0.209499999881
1829,-0.466472387314,-0.947950005531
11000,0.320904612541,-0.24130000174
976,0.435017764568,-0.85020005703
3597,-0.60742264986,1.74524998665
178,1.22768259048,-0.604849994183
2625,0.933162093163,2.0650498867
6119,-0.505470812321,-0.353900015354
26136,1.03821516037,2.00060009956
6697,-0.153738796711,-1.54159998894
5971,0.652454972267,0.447449982166
22934,-2.92780828476,-1.58235001564
9289,1.49629712105,2.11509990692
4931,1.41618394852,0.974600017071
4200,0.0125456154346,-0.365850031376
93594,0.105928808451,0.870599985123
5982,-1.89952754974,0.254550009966
26520,-4.63982057571,-1.82100009918
4998,-1.27425181866,0.194900006056
10038,-0.80405330658,-1.63489997387
60493,-0.594259083271,-0.714349985123
51495,0.120024159551,-0.710550010204
4482,1.05942988396,0.885699987411
23224,-2.08728528023,-1.20609998703
9690,-0.195909380913,-0.955500006676
80212,0.293494462967,-0.251399993896
29928,-0.373444020748,-0.647899985313
22809,-0.263825446367,-0.757150053978
50814,0.93064469099,-0.777850031853
55256,-1.10549914837,-1.75169992447
56997,0.476092129946,1.65359997749
81544,0.358989596367,1.52464997768
6894,0.204251438379,-1.01049995422
64080,1.51764965057,-1.30480003357
55818,-2.93457889557,-0.193999990821
637,-0.172209829092,1.39024996758
22823,-0.622317612171,-0.241349995136
5287,-0.0474179834127,0.0456500202417
91137,-0.542433977127,-1.51444995403
23097,-3.69759607315,0.0
9851,-1.22907102108,1.25179994106
23522,1.15349805355,0.703400015831
1123,-0.261267393827,1.62300002575
5603,-0.750449120998,-1.00224995613
51569,0.270329892635,-0.969900012016
55699,0.482016384602,0.256149947643
2624,0.400413751602,0.427700042725
8204,-0.318912386894,-0.721799969673
9133,-3.55872011185,-0.21280002594
10921,-0.436164051294,0.195300042629
51742,0.799122333527,-1.27069997787
2954,-3.10971164703,0.298299998045
27244,-4.94005012512,0.0461999997497
23013,0.765219211578,0.575600028038
8050,-0.432694137096,-1.91525006294
79961,-1.14776170254,0.0464999675751
2017,-0.389463305473,-1.07089996338
55148,-0.238831013441,-1.69324994087
960,0.867054343224,0.746250033379
10451,0.833046555519,1.30515003204
57406,0.600170791149,1.11115002632
51719,-2.33035731316,-0.375900000334
7074,-0.111854314804,0.0480499975383
10059,0.878250718117,-1.74100005627
51071,-1.73749351501,1.2784999609
5796,0.188395276666,1.57725000381
55008,-0.0908363759518,0.4483499825
23597,-0.161732450128,-0.198550000787
8869,0.821199178696,0.394849985838
8727,-1.46071457863,-2.55854988098
63874,-0.811211228371,-0.838400006294
8821,-0.421247005463,-0.508299946785
57178,-0.336755901575,-0.0774500072002
5468,0.741716623306,0.750800013542
10557,0.110160313547,-1.65180003643
831,-0.197923526168,0.83085000515
9531,1.1072716713,0.568349957466
2767,0.814973056316,0.870249986649
1861,-3.561658144,0.0495499968529
10165,-0.372156113386,-1.43414998055
7106,-0.555852532387,-0.25079998374
2908,0.922635197639,-0.0722999870777
57761,1.43871474266,1.54875004292
23338,0.0618350356817,-1.36074995995
7852,1.57745957375,1.27219998837
55033,-0.33444082737,-0.299199998379
57019,-0.000909035210498,-0.316449999809
91949,1.56227791309,0.47705000639
84617,-1.23378539085,0.0310999900103
25,0.174320444465,-0.437900006771
899,-0.27792480588,-1.50479996204
79850,-0.546603441238,-1.160400033
51466,-0.978886127472,0.454900026321
2852,1.87630057335,0.602649986744
55837,-1.41104698181,-1.03834998608
2131,1.60941290855,1.45270001888
5427,-0.288376897573,-1.09115004539
25966,2.57331609726,-0.458750009537
55608,0.0421735048294,-0.374300003052
1662,-0.356196820736,-1.17904996872
9702,0.37286183238,0.615800023079
11031,-0.122283518314,0.89620000124
10057,1.94948649406,-0.765850007534
5985,0.156589657068,0.302350014448
3280,0.41510528326,0.785750031471
55958,1.07197034359,0.132300019264
51465,-0.566060245037,0.860350012779
2542,-1.23749637604,-0.651449978352
10641,-0.601178765297,0.713199973106
11137,-1.03802525997,-1.24399995804
9842,-0.965463221073,1.26814997196
10493,0.162291437387,-0.295549988747
10112,0.371791362762,-5.45275020599
1001,0.746380209923,0.166350007057
23635,0.547968447208,1.93540000916
29916,-0.284375160933,-1.65930008888
2810,1.95583033562,-0.75695002079
5993,0.20267572999,-0.596300005913
11142,0.0643947720528,0.299099981785
79187,0.795732617378,1.75639998913
51382,0.896213114262,-0.331399977207
8318,-1.1502623558,-0.837300002575
9695,4.60715532303,1.00119996071
9712,-1.04602575302,0.679100036621
64943,0.964434623718,-0.0159000009298
9738,0.395711421967,-0.140750005841
6793,0.346833020449,1.92554998398
7358,-0.264887213707,-1.06529998779
58472,-0.213260069489,2.10435009003
50865,-2.45685553551,0.547049999237
23200,-0.275321781635,1.65350008011
51293,-4.00075244904,-1.15810000896
10962,-0.250394880772,-0.221149981022
10153,-1.75293898582,-0.647150039673
874,-1.25502169132,-1.67234992981
