rid,DOS021_VCAP_24H:BRD-A92729194-001-01-4:5.04,DOS044_A375_24H:BRD-A92729194-001-01-4:5.04
2896,-0.738300025463,-0.701250016689
79902,-1.21140003204,-0.885950028896
29083,1.30509996414,-0.236699998379
5747,0.42230001092,0.183750003576
22905,0.214300006628,0.701099991798
63933,0.498400002718,1.22465002537
9847,0.339800000191,-3.78464984894
51021,0.346399992704,-0.236200004816
8996,-0.875500023365,0.431299984455
7376,-0.154799997807,-0.241400003433
5357,1.94490003586,0.722199976444
56940,1.06260001659,-0.960550010204
6195,2.31430006027,-0.473049998283
1633,1.38800001144,0.528100013733
23321,-1.20529997349,0.278249979019
51160,-0.404700011015,-0.0845499932766
55604,0.541899979115,0.933950066566
2063,-1.05480003357,0.319649994373
54512,-1.31319999695,0.514450013638
9124,-0.479600012302,-0.790699958801
79174,-3.29349994659,-0.491600036621
23223,-0.911599993706,-0.235100001097
39,-0.410299986601,-1.08369994164
57215,-1.99479997158,-0.671400010586
1052,-0.705900013447,-0.0411500036716
23139,-0.576200008392,0.228849977255
79947,0.503300011158,0.98164999485
4616,1.20879995823,-0.761099994183
9710,-0.0288999993354,0.656200051308
6990,3.02830004692,1.32534992695
29082,0.108999997377,0.815450012684
9670,-0.0522999987006,0.313350021839
81533,-1.92499995232,0.429849982262
10525,-1.58949995041,0.841100037098
2353,1.46580004692,-0.489899992943
57192,0.106299996376,1.92040002346
3398,-0.955999970436,1.08555006981
3775,-0.348699986935,0.178700000048
26064,-0.988399982452,-2.8302500248
29103,-2.03410005569,-0.253850013018
3206,-1.02419996262,0.993399977684
1500,-5.56150007248,0.123799994588
7690,1.73609995842,-0.119650006294
29911,0.873300015926,0.418000012636
2064,1.49059998989,-0.141049996018
65123,-0.407200008631,-0.382099986076
5986,-1.71239995956,-0.256449997425
85377,0.56510001421,3.04250001907
9903,-0.90030002594,2.70274996758
7088,2.02810001373,-2.04329991341
22796,-0.764400005341,-0.521700024605
51116,-0.273000001907,1.04365003109
54442,-1.70620000362,-0.313650012016
10695,-0.817600011826,0.0359999984503
102,2.12069988251,0.652849912643
965,1.1481000185,-0.221100002527
3800,-0.0883999988437,0.596000015736
10362,-3.08100008965,0.796850025654
5300,0.201600000262,-0.887300014496
8270,-0.330900013447,-0.592299997807
27242,-1.27740001678,1.32420003414
9928,-0.61930000782,-0.0915000066161
1534,0.411900013685,-1.3003000021
5654,-1.1467000246,-2.0694000721
10810,1.47870004177,0.537100017071
7105,0.701699972153,0.966050028801
23014,-0.674499988556,0.848049998283
55012,-1.26779997349,0.256399989128
2887,1.48150002956,0.27974998951
9183,-4.08960008621,-2.23315000534
11151,-1.18980002403,0.0388500094414
7511,-0.437000006437,-0.990750014782
10046,-0.925499975681,0.104050040245
1829,1.20940005779,0.601599991322
11000,0.982400000095,-0.200350001454
976,1.09850001335,0.043299999088
3597,-1.04410004616,-0.598599970341
178,-0.541899979115,0.516550004482
2625,1.82330000401,0.430350005627
6119,-1.86399996281,-0.0739500075579
26136,-1.05959999561,0.287800014019
6697,0.353500008583,0.973299980164
5971,-0.0899000018835,0.575749993324
22934,-1.51900005341,0.0126999914646
9289,-1.73609995842,-0.281599998474
4931,-1.78629994392,-0.220999985933
4200,2.02189993858,1.94609999657
93594,0.319099992514,1.86794996262
5982,1.03410005569,-2.13230013847
26520,-2.18330001831,-0.85514998436
4998,-2.23119997978,1.75125002861
10038,-0.916199982166,0.750100016594
60493,1.10609996319,0.576200008392
51495,0.451900005341,0.398750007153
4482,0.064099997282,0.054149992764
23224,-0.929300010204,0.130950003862
9690,2.53139996529,-0.547250032425
80212,0.265599995852,0.548849999905
29928,1.06149995327,0.0538499951363
22809,1.66460001469,-1.68499994278
50814,-1.48049998283,0.624599993229
55256,-0.919700026512,-1.32459998131
56997,3.46490001678,-0.20569999516
81544,3.82240009308,-0.159600019455
6894,1.06070005894,0.610799968243
64080,-0.152700006962,-0.773149967194
55818,1.69739997387,0.304450035095
637,-0.875699996948,0.28409999609
22823,2.19639992714,-0.852149963379
5287,1.03750002384,0.61360001564
91137,0.722199976444,-0.314400017262
23097,0.709699988365,0.352350026369
9851,-0.0243999995291,-0.394349992275
23522,0.054699998349,1.11584997177
1123,0.179600000381,-0.252900004387
5603,-0.0942000001669,0.137850001454
51569,-0.655499994755,-0.0175999999046
55699,0.37160000205,0.435750007629
2624,2.0150001049,0.344700038433
8204,1.85759997368,-1.83000004292
9133,0.0,-0.273750007153
10921,0.0,0.324550002813
51742,-0.0234999991953,0.739099979401
2954,-0.906099975109,-0.134250000119
27244,-0.182899996638,-0.0751999989152
23013,1.20490002632,0.00705000758171
8050,0.0478999987245,0.599500000477
79961,-1.32659995556,0.786599993706
2017,1.08440005779,1.96545004845
55148,0.709100008011,-0.261749982834
960,-1.55999994278,-0.490449994802
10451,0.760500013828,0.959300041199
57406,1.16349995136,-0.925699949265
51719,1.02890002728,0.189249992371
7074,-0.0397000014782,2.87404990196
10059,0.0,0.286350011826
51071,0.410100013018,0.224350005388
5796,-0.603699982166,0.281399995089
55008,-0.467200011015,0.328049987555
23597,0.891600012779,-1.39765000343
8869,0.526600003242,0.151549994946
8727,0.899200022221,0.721199989319
63874,-0.526799976826,0.552499949932
8821,-0.674499988556,-0.0270499978215
57178,-0.0222999993712,0.179050028324
5468,1.50619995594,0.628149986267
10557,0.0944999977946,1.21819996834
831,0.100199997425,-0.226699993014
9531,-0.216900005937,-1.90004992485
2767,-0.0927999988198,0.376249998808
1861,1.48350000381,-0.109500020742
10165,0.674499988556,0.41400000453
7106,-0.251700013876,-0.871200025082
2908,-0.581900000572,-0.202099978924
57761,-3.40799999237,0.439850002527
23338,0.457500010729,0.416599988937
7852,-0.214699998498,0.759549975395
55033,1.24570000172,-0.0886000096798
57019,-0.0526000000536,-0.165550023317
91949,1.2242000103,-0.990450024605
84617,1.01209998131,0.5978500247
25,-0.0639000013471,-0.576200008392
899,-0.350699990988,-1.17285001278
79850,0.314200013876,0.0412999987602
51466,0.857100009918,1.86940002441
2852,2.62170004845,-0.360650002956
55837,-0.407799988985,0.242149978876
2131,-1.99150002003,0.892049968243
5427,0.248699992895,0.428149998188
25966,-0.939899981022,-0.897099971771
55608,0.912999987602,-1.14069998264
1662,0.249099999666,-0.946900010109
9702,-1.38909995556,-1.01494991779
11031,1.32589995861,0.505550026894
10057,1.02279996872,0.76985001564
5985,-1.56550002098,2.18029999733
3280,4.9267001152,-0.436000019312
55958,-0.244800001383,-1.22764992714
51465,0.514900028706,-0.732100009918
2542,0.173399999738,-0.596300005913
10641,-0.402999997139,0.26139998436
11137,0.160400003195,-2.30974984169
9842,-2.42330002785,-0.349949985743
10493,1.31729996204,0.817499995232
10112,1.40450000763,0.515349984169
1001,2.70980000496,0.708100020885
23635,-0.384600013494,-0.629800021648
29916,1.32369995117,-0.378499984741
2810,-0.37160000205,-1.33550000191
5993,0.872600018978,0.578149974346
11142,-2.04320001602,0.811800003052
79187,-2.00760006905,0.652949988842
51382,0.221900001168,0.542950034142
8318,-1.59210002422,-0.713349997997
9695,0.528299987316,0.605250000954
9712,0.0826999992132,1.82545006275
64943,0.107900001109,0.462099999189
9738,-0.59350001812,0.455449998379
6793,-0.762499988079,-0.17159999907
7358,0.134900003672,-0.963000059128
58472,10.0,-0.702450037003
50865,-1.00789999962,0.820100009441
23200,-1.05700004101,0.176949992776
51293,0.0,-0.495350003242
10962,1.73619997501,0.66320002079
10153,-0.591499984264,-0.672350049019
874,-2.08610010147,0.22974999249
