rid,CPC014_A375_6H:BRD-A60245366-001-01-1:10,CPC014_A549_6H:BRD-A60245366-001-01-1:10,CPC014_A549_24H:BRD-A60245366-001-01-1:10,CPC014_ASC_24H:BRD-A60245366-001-01-1:10,CPC014_HA1E_6H:BRD-A60245366-001-01-1:10,CPC014_HCC515_6H:BRD-A60245366-001-01-1:10,CPC014_HEPG2_6H:BRD-A60245366-001-01-1:10,CPC014_HT29_6H:BRD-A60245366-001-01-1:10,CPC014_MCF7_6H:BRD-A60245366-001-01-1:10,CPC014_MCF7_24H:BRD-A60245366-001-01-1:10,CPC014_NPC_24H:BRD-A60245366-001-01-1:10,CPC014_PC3_6H:BRD-A60245366-001-01-1:10,CPC014_PC3_24H:BRD-A60245366-001-01-1:10,CPC014_PHH_24H:BRD-A60245366-001-01-1:10,CPC014_SKB_24H:BRD-A60245366-001-01-1:10,CPC014_VCAP_6H:BRD-A60245366-001-01-1:10,LJP001_BT20_6H:BRD-A60245366-001-02-9:10,LJP001_BT20_6H:BRD-A60245366-001-02-9:2,LJP001_BT20_6H:BRD-A60245366-001-02-9:0.4,LJP001_BT20_6H:BRD-A60245366-001-02-9:0.08,LJP001_BT20_24H:BRD-A60245366-001-02-9:10,LJP001_BT20_24H:BRD-A60245366-001-02-9:2,LJP001_BT20_24H:BRD-A60245366-001-02-9:0.4,LJP001_BT20_24H:BRD-A60245366-001-02-9:0.08,LJP001_HS578T_6H:BRD-A60245366-001-02-9:10,LJP001_HS578T_6H:BRD-A60245366-001-02-9:2,LJP001_HS578T_6H:BRD-A60245366-001-02-9:0.4,LJP001_HS578T_6H:BRD-A60245366-001-02-9:0.08,LJP001_HS578T_24H:BRD-A60245366-001-02-9:10,LJP001_HS578T_24H:BRD-A60245366-001-02-9:2,LJP001_HS578T_24H:BRD-A60245366-001-02-9:0.4,LJP001_HS578T_24H:BRD-A60245366-001-02-9:0.08,LJP001_MCF10A_6H:BRD-A60245366-001-02-9:10,LJP001_MCF10A_6H:BRD-A60245366-001-02-9:2,LJP001_MCF10A_6H:BRD-A60245366-001-02-9:0.4,LJP001_MCF10A_6H:BRD-A60245366-001-02-9:0.08,LJP001_MCF10A_24H:BRD-A60245366-001-02-9:10,LJP001_MCF10A_24H:BRD-A60245366-001-02-9:2,LJP001_MCF10A_24H:BRD-A60245366-001-02-9:0.08,LJP001_MCF10A_24H:BRD-A60245366-001-02-9:0.4,LJP001_MCF7_6H:BRD-A60245366-001-02-9:10,LJP001_MCF7_6H:BRD-A60245366-001-02-9:2,LJP001_MCF7_6H:BRD-A60245366-001-02-9:0.4,LJP001_MCF7_6H:BRD-A60245366-001-02-9:0.08,LJP001_MCF7_24H:BRD-A60245366-001-02-9:10,LJP001_MCF7_24H:BRD-A60245366-001-02-9:2,LJP001_MCF7_24H:BRD-A60245366-001-02-9:0.4,LJP001_MCF7_24H:BRD-A60245366-001-02-9:0.08,LJP001_MDAMB231_6H:BRD-A60245366-001-02-9:10,LJP001_MDAMB231_6H:BRD-A60245366-001-02-9:2,LJP001_MDAMB231_6H:BRD-A60245366-001-02-9:0.4,LJP001_MDAMB231_6H:BRD-A60245366-001-02-9:0.08,LJP001_MDAMB231_24H:BRD-A60245366-001-02-9:10,LJP001_MDAMB231_24H:BRD-A60245366-001-02-9:2,LJP001_MDAMB231_24H:BRD-A60245366-001-02-9:0.4,LJP001_MDAMB231_24H:BRD-A60245366-001-02-9:0.08,LJP001_SKBR3_6H:BRD-A60245366-001-02-9:10,LJP001_SKBR3_6H:BRD-A60245366-001-02-9:2,LJP001_SKBR3_6H:BRD-A60245366-001-02-9:0.4,LJP001_SKBR3_6H:BRD-A60245366-001-02-9:0.08,LJP001_SKBR3_24H:BRD-A60245366-001-02-9:10,LJP001_SKBR3_24H:BRD-A60245366-001-02-9:2,LJP001_SKBR3_24H:BRD-A60245366-001-02-9:0.4,LJP001_SKBR3_24H:BRD-A60245366-001-02-9:0.08
5054,3.8393406868,-1.40425658226,-0.922237157822,2.59669995308,2.56221938133,0.646904289722,-0.293950021267,1.61973571777,0.196503937244,1.96432709694,3.79150009155,2.55590009689,2.43519806862,0.110530376434,-0.096205919981,1.38630712032,0.33280569315,0.456325888634,0.109033174813,-0.221009731293,0.27653169632,-1.2493789196,0.34579834342,0.0281783640385,0.0133853107691,-0.390609174967,0.0923815071583,1.06232249737,2.03229999542,-3.01842617989,-0.133139461279,0.646436333656,1.39231967926,0.0323982276022,0.382498264313,-0.518284738064,-0.20355322957,0.458199381828,-1.71901381016,-0.306075960398,-0.172790005803,1.14560961723,0.204005658627,0.50057554245,-0.312449991703,0.407249957323,0.48394998908,-1.7920999527,0.430467486382,0.133159533143,0.43571549654,-0.0585547164083,3.05840826035,-1.72246837616,0.0322914794087,-0.188837215304,-0.144666418433,0.572281599045,0.770391047001,0.11732044816,-2.33052182198,-1.80864751339,-1.05929291248,-1.11385190487
3108,2.18063354492,4.61639881134,-1.02096688747,0.81299996376,3.28881502151,1.52787327766,0.587700009346,1.3460007906,0.908407270908,1.05367231369,0.57539999485,-0.000349998474121,3.290163517,2.32042980194,1.59425163269,0.727028250694,0.739189624786,1.9169164896,0.309501349926,0.337388008833,0.0524480640888,3.42749714851,0.0219575166702,0.48409602046,-0.0958831906319,1.53400373459,0.961308956146,1.22278642654,1.79480004311,0.789230883121,0.293532460928,-0.118306517601,0.92234480381,0.783675968647,-0.0259109660983,0.95413172245,0.54065901041,0.373920351267,-0.259985864162,0.496282249689,-0.514482080936,0.626580238342,0.0145146846771,0.312130957842,-0.636999964714,1.68690001965,-0.594200015068,1.62829995155,1.32538831234,0.618401229382,-0.847937583923,-0.610012292862,0.948313593864,0.993232548237,-1.0273771286,-0.703333854675,0.457063734531,3.34754014015,0.248639136553,4.7827796936,3.52095770836,-0.733235180378,0.372071027756,0.921274244785
1950,2.59945631027,0.312892913818,0.464432358742,0.631749987602,2.02901268005,1.74449896812,0.675350010395,1.90907144547,1.66633915901,2.26801943779,3.07909989357,1.74084997177,3.45159292221,-0.073134303093,2.13996219635,1.86663174629,0.588877439499,-1.06323516369,-0.390719532967,-0.0109993927181,0.388245254755,0.523294270039,0.204952806234,-0.116674788296,1.62729358673,-0.502540051937,1.18799972534,-0.531244277954,4.22240018845,0.367888450623,0.885056614876,-0.255508393049,1.31729316711,0.880610346794,0.38990521431,0.500348031521,1.10305154324,-0.140167221427,-1.15954756737,0.800700545311,2.09591054916,1.08384978771,0.530227839947,-0.849894165993,2.21979999542,-0.593849956989,0.814599990845,-0.290450006723,0.222111403942,1.12037754059,0.645273685455,-0.268804043531,2.8207359314,-1.45079684258,0.552384734154,0.222622573376,2.17767333984,2.05665612221,0.683534622192,-1.24914503098,3.32567000389,0.170790612698,2.46593332291,-0.111891448498
351,1.61834800243,0.443070262671,0.431703805923,0.45094999671,1.82771253586,1.9328892231,1.20125007629,1.24200952053,2.05020689964,2.18761634827,0.11819999665,0.76415002346,0.9457924366,-0.000324033870129,0.00246345764026,0.339241564274,1.0032749176,0.641603887081,0.186146467924,-0.311459600925,1.00500333309,1.2957201004,-0.128768086433,0.0415993407369,-0.000438464921899,-0.0481775291264,2.93880893878e-05,-0.000778475310653,1.81200003624,-0.351288050413,0.661208808422,-0.757507860661,0.817276835442,0.334511756897,0.236146271229,0.585223913193,0.109189465642,-0.65656119585,-1.08940553665,-0.380931019783,1.67229902744,1.38686740398,1.10030901432,0.333820044994,3.25024986267,0.987250030041,0.230399996042,0.071050003171,0.663582861423,0.846169114113,0.546738743782,0.573234915733,1.435359478,-0.00189709663391,-0.150521457195,0.307245910168,1.2847430706,0.0489163696766,-0.0663594678044,-0.318151950836,1.02860033512,0.387610673904,0.899385094643,-0.737567901611
4846,3.68849444389,-0.578649759293,-0.0156899578869,1.71685004234,3.16689753532,1.4665210247,0.279249995947,0.91257327795,0.853299498558,2.16193199158,1.24520003796,-0.337249994278,2.42402791977,1.89694988728,3.02781486511,2.57975435257,-0.505546808243,-0.0825856998563,0.186917588115,-1.45292651653,-0.486575126648,1.00098621845,0.241976961493,-0.447283983231,0.104687348008,0.0281419157982,-0.123487628996,0.936739802361,5.15100002289,0.272769600153,-0.698700487614,-0.142265200615,1.25888133049,1.30008125305,0.649874031544,1.24724638462,2.82865786552,-0.943150639534,-0.705448865891,-0.470718443394,1.32645094395,0.315783143044,-0.168284699321,-0.827431201935,1.93735003471,0.127449989319,-0.521400034428,-1.74685001373,2.38171887398,-0.36053493619,-0.112877100706,0.809736073017,2.79058551788,-0.115079581738,0.0462498664856,-0.252978563309,-0.105680465698,2.51150655746,1.37654387951,1.03704190254,1.46284377575,1.43870389462,-0.667715549469,-0.0932561457157
1452,-0.357061028481,0.42029851675,-1.66302108765,-1.22619998455,-2.09650611877,-0.380607783794,-0.990450024605,-0.315067738295,-0.154646128416,-0.846161961555,-1.31949996948,0.922850012779,-1.85685420036,1.13641273975,-1.79099833965,-0.929617464542,0.62308371067,-0.933282613754,-0.494365215302,-0.15465298295,-0.12470819056,-0.219076454639,-0.454814225435,0.377978593111,0.509835660458,0.924260675907,-1.02757012844,-0.599024534225,-4.37270021439,-0.928680419922,-0.750398635864,0.250230073929,-0.219914644957,-0.291326314211,0.790409445763,-0.723891079426,0.634246826172,0.532004356384,0.923524618149,-0.321887016296,-0.285273075104,-0.0440599620342,-0.252757698298,0.50876891613,-1.55990004539,-1.69470000267,-0.795200049877,-1.63890004158,-0.558495402336,0.163992732763,-0.429633766413,0.256385445595,-0.530343055725,-1.04550945759,-0.368026226759,-0.583395242691,0.350632965565,2.06044864655,-0.224887937307,0.911889076233,1.42107915878,2.83058977127,-0.758669316769,0.194632723927
4776,2.40000152588,0.404254257679,1.0357439518,0.960349977016,2.49949645996,1.575979352,1.42735004425,2.36487913132,1.7475694418,2.36410570145,3.38140010834,1.84859991074,3.05443048477,0.984791517258,1.8201482296,1.93491506577,1.49990880489,-0.525901377201,0.982882261276,0.0139490198344,1.41106903553,-0.808614492416,-0.129391491413,0.494533210993,1.09404325485,-1.18733668327,-0.172373622656,-1.38698029518,4.37979984283,0.179863929749,-0.20153439045,-0.486791819334,2.11622047424,1.2426302433,0.331549972296,0.487977653742,0.714906036854,-0.532473921776,-0.531852602959,0.219012409449,1.37634682655,2.07476139069,1.13951611519,0.750644385815,2.2376999855,1.1210000515,0.293699979782,-0.268249988556,1.94054460526,0.166681826115,0.8944272995,0.314241051674,3.39222002029,-0.168633490801,0.393505066633,-0.169226229191,2.27137136459,2.48597359657,1.34053969383,-1.56778430939,5.9812040329,1.26259660721,0.549732983112,-0.627764880657
6908,-4.04517555237,-2.06421613693,-1.23257911205,-1.54695010185,-5.15673446655,-5.18133878708,-6.07434988022,-6.00441169739,-7.26252031326,-6.10697078705,-4.37480020523,-5.56570005417,-5.33868026733,-0.509611845016,-4.52271652222,-3.23021483421,-3.31055212021,-2.03714036942,-0.400605648756,-0.122188478708,-1.63854634762,-1.37703084946,0.999487042427,0.042595140636,-3.38070869446,-0.124065116048,-1.30791652203,0.134153053164,-3.11630010605,-1.68822491169,-1.20681869984,-0.398508548737,0.126311302185,0.253700226545,-0.0301567297429,-0.315170943737,-1.92600774765,0.397316932678,0.536996662617,0.389863729477,-3.24574184418,-0.901119828224,-1.17109179497,-0.464188992977,-5.12755012512,-3.03769993782,-0.921099960804,-1.85945010185,-5.86543416977,-0.389408141375,-0.0315314158797,0.0776327550411,-6.8960723877,-1.79935145378,0.618198394775,0.0684821009636,-3.44891405106,1.25803482533,1.18721699715,-1.03869187832,-6.17866802216,-0.00480309128761,-0.715760409832,-0.884045004845
672,-0.361545562744,0.00430965423584,-0.309310138226,-0.0507999956608,-1.69814729691,-2.24552297592,-1.72520005703,-0.810319602489,-0.83437371254,-1.3302103281,-1.17820000648,0.58235001564,1.64363634586,1.70371508598,2.77861690521,-2.64074611664,-4.29380893707,-4.37931108475,-0.761036992073,0.20179361105,-2.32432842255,-2.39263057709,0.191576063633,0.772760152817,2.45782995224,-1.00112044811,-0.206055104733,-1.64382553101,-0.315499991179,-2.88171386719,0.222970485687,0.444619357586,-1.71148967743,-0.526886105537,0.148713648319,-0.654363811016,-2.20064711571,0.0488040074706,0.631483316422,-0.221784576774,-1.56738567352,-1.03582179546,-0.853465616703,-0.0637953281403,-1.47105002403,-1.84465003014,0.319050014019,-1.38560009003,0.6163418293,-2.14991855621,-0.136942178011,0.0340211391449,-3.00410628319,-2.57177019119,-0.0641483515501,0.948751091957,-1.36097609997,-2.79413938522,0.185614347458,-2.32301950455,-2.99347186089,-3.08408856392,-1.03575634956,-1.52838873863
5710,0.808107256889,-0.996530413628,-0.229887753725,-1.83995008469,-1.2305085659,-0.257697433233,0.918649971485,-1.29567790031,0.00295010954142,-0.804376780987,-5.36189985275,-0.894199967384,-1.80395996571,-2.1528468132,-1.67216324806,-6.01908540726,-1.43424522877,-0.928498923779,0.0367907620966,0.538049757481,-1.43462371826,-0.579282045364,-0.069844096899,0.128731042147,-0.272582530975,0.0106162428856,-1.10840833187,0.523764967918,-1.07400000095,-4.84022331238,-1.12649607658,-0.161561116576,-1.3447508812,-1.02869582176,-0.173134729266,-1.0829834938,-2.0647649765,-0.32388228178,0.931484222412,-0.54178839922,-1.63941597939,-0.291428983212,-1.11754214764,0.302407443523,-1.0299500227,0.328599989414,0.0711499750614,-0.0578000098467,0.0421211719513,-0.352754890919,0.23931850493,-1.30878424644,-2.45101499557,-1.03245031834,0.541153013706,0.475367218256,-5.67817974091,-1.34120285511,0.240803807974,0.331541776657,-9.96919250488,-0.279297828674,0.642967760563,0.468539923429
