rid,CVD001_HEPG2_6H:BRD-K51980294-001-01-9:10,CVD001_HEPG2_6H:BRD-K51980294-001-01-9:2.5,CVD001_HEPG2_24H:BRD-K51980294-001-01-9:10,CVD001_HEPG2_24H:BRD-K51980294-001-01-9:2.5,CVD001_HUH7_6H:BRD-K51980294-001-01-9:10,CVD001_HUH7_6H:BRD-K51980294-001-01-9:2.5,CVD001_HUH7_24H:BRD-K51980294-001-01-9:10,CVD001_HUH7_24H:BRD-K51980294-001-01-9:2.5,CVD001_PHH_6H:BRD-K51980294-001-01-9:10,CVD001_PHH_6H:BRD-K51980294-001-01-9:2.5,CVD001_PHH_24H:BRD-K51980294-001-01-9:10,CVD001_PHH_24H:BRD-K51980294-001-01-9:2.5
10644,0.0601030886173,-0.00740620680153,-0.388123720884,-0.0375734865665,0.805627048016,0.857865452766,0.478821486235,-0.317385017872,1.85395586491,0.0885333418846,1.25180006027,1.24417972565
2065,0.402343094349,-4.69808292389,0.114044472575,-0.528135716915,0.0416359975934,0.184302672744,0.123846910894,0.539381325245,0.747733592987,0.329833358526,-0.592800021172,0.147940576077
8321,0.0192550607026,0.582993805408,-0.648362874985,-0.123943828046,-0.386139810085,-0.346636652946,-0.281097173691,0.0415340662003,-0.772732257843,0.532299995422,0.43426668644,2.0203397274
8503,-0.185246020555,0.145164489746,-0.293610423803,0.312445759773,0.592015028,0.460795819759,0.0660532563925,-0.187382742763,-0.652665913105,-0.289233356714,-0.0435666441917,1.77958106995
7027,0.652748286724,0.68675661087,0.700919985771,0.586165904999,0.891214609146,0.837993204594,0.601311564445,0.29783308506,0.93380177021,0.832966685295,0.326233327389,0.7937682271
6850,0.521021485329,-0.265674173832,-0.25088262558,0.255054980516,-0.589657306671,-0.498614490032,-0.548285126686,0.0246829614043,0.116316027939,-0.242199987173,-0.0518333166838,1.27513587475
1978,0.28059053421,-0.531012833118,-0.204339236021,-0.435064136982,0.105597898364,-0.554332911968,-0.230873003602,-0.736324906349,0.449191838503,-0.635366678238,-0.133133351803,-1.1785517931
896,0.504788637161,0.806598544121,-0.680269062519,-0.0396318435669,0.197457611561,0.430623143911,0.247259616852,0.140321701765,0.0629008114338,0.116533309221,-1.09616661072,-0.878398656845
5777,-0.915868222713,0.412458658218,-0.0841247215867,-0.945934951305,-0.205185636878,0.207270249724,-0.038009762764,-0.245299234986,0.105521321297,-0.47456663847,-0.0397000014782,-0.197620138526
1846,-0.755725026131,-0.286746323109,0.573578357697,-0.21024543047,0.117811530828,-0.788264393806,-0.52981621027,-0.435792118311,-0.258295029402,-0.670466661453,0.754199981689,1.15054953098
5925,-0.692497730255,-0.467121034861,0.786018073559,-0.0383787341416,0.705756664276,-0.820655047894,-0.665058493614,-0.615608334541,-0.725649356842,0.155666679144,-2.07953333855,0.755376279354
142,0.87099647522,0.379391074181,0.988568603992,0.356771588326,0.669852137566,0.0217225756496,0.333712548018,0.890935599804,0.70907074213,-0.184000015259,0.303666710854,-2.08179831505
1021,0.38941141963,0.448211967945,0.0719846636057,0.278685212135,0.0845003128052,-0.0928872823715,0.0997844040394,0.929532647133,0.182757139206,-0.229933351278,-0.70450001955,0.974297046661
5699,0.00653672218323,-0.159109026194,0.329753935337,0.139217585325,-0.415262162685,0.116447493434,-0.198039934039,-0.565825164318,0.0523830354214,0.936300039291,0.0380666851997,2.12848615646
8061,0.0479011163116,-0.497983783484,0.214075505733,-0.294911623001,-0.272750020027,-0.824963212013,-0.114029973745,-0.501503229141,0.0526238381863,-0.419066667557,-0.198233351111,0.868980467319
1870,-0.0647466778755,0.707610487938,0.36373975873,-0.760541677475,-0.872984349728,2.10582470894,0.825140058994,2.11183190346,-0.255683243275,-1.03456664085,0.610300064087,2.02539038658
1398,-1.04355680943,-0.325635433197,-0.979967832565,-0.88974583149,0.327240139246,-0.761003375053,-0.083582341671,-0.932809114456,0.519949138165,0.0188999995589,-0.558066666126,-0.862281620502
3312,0.134469360113,0.701178371906,-0.232781261206,0.60302656889,-0.722569227219,-1.92628872395,-0.26066878438,0.0979067087173,0.629868626595,0.05229999125,0.250066697598,-0.624630093575
891,0.466927081347,0.485438764095,0.420878648758,0.610091090202,0.258333712816,0.609362363815,0.265703439713,0.693234860897,-1.07814371586,0.0671000182629,0.214566677809,0.926368713379
4775,-1.66934537888,0.900155544281,-0.540826916695,-0.74554502964,0.324083834887,-0.49150326848,-1.06235384941,-0.433243334293,-0.41311109066,-0.579699993134,0.401933342218,0.478525936604
5111,-0.0786962434649,0.557972311974,-3.62865185738,0.00335851311684,-0.686687350273,0.59326761961,-0.164814546704,0.22047612071,-0.836062371731,0.796800076962,0.425766676664,-4.51173210144
5696,0.339965164661,-0.123003184795,0.330105751753,0.698401212692,-0.0736340805888,-0.5496763587,-0.427941501141,-0.443325221539,-0.0411460250616,-0.128633335233,-3.24130010605,-3.05558848381
5588,0.295098245144,-0.142343223095,0.167076826096,-0.312636613846,-0.701513648033,0.0262775346637,0.0804613307118,-1.31546807289,0.146144390106,1.8154001236,0.344233334064,1.01510059834
6839,0.293548941612,0.214511424303,0.309113055468,0.304379820824,2.93800806999,-0.0251626670361,0.775811314583,-0.172305300832,0.0584591180086,-0.716800034046,-0.0409333333373,-0.536592125893
329,-0.285494863987,-0.61301022768,-0.502345263958,0.674996316433,0.248782455921,-0.806190371513,1.15695869923,0.0204596370459,1.00043857098,0.209500014782,-0.345333307981,0.0500930547714
5058,0.400719642639,-0.696867406368,-0.67221814394,-1.12835252285,0.0730087906122,-0.540955662727,0.441457778215,-0.454796791077,0.142618209124,-0.765833377838,0.16060000658,0.0265697799623
998,-0.277234196663,-0.09695109725,-0.142603397369,-0.540965676308,1.10073125362,1.1153755188,0.0864497721195,1.78259158134,-4.15408611298,0.324833333492,0.298066675663,0.17761079967
9134,-0.374373435974,-0.140323743224,1.981102705,1.3522913456,-0.511579930782,-0.815833926201,-0.212258964777,-0.614139437675,-0.629417777061,0.674333333969,-0.190133333206,0.56342446804
6616,0.911838412285,-0.434611111879,0.78638535738,0.428225845098,-0.34340390563,0.756078541279,0.681117892265,0.107014544308,-0.327344894409,0.152433335781,-0.459466695786,1.51032781601
