rid,CPC011_A375_6H:BRD-A79903587-001-14-0:10,CPC011_A549_6H:BRD-A79903587-001-14-0:10,CPC011_A549_24H:BRD-A79903587-001-14-0:10,CPC011_HA1E_6H:BRD-A79903587-001-14-0:10,CPC011_HT29_6H:BRD-A79903587-001-14-0:10,CPC011_MCF7_6H:BRD-A79903587-001-14-0:10,CPC011_MCF7_24H:BRD-A79903587-001-14-0:10,CPC011_PC3_6H:BRD-A79903587-001-14-0:10,CPC011_PC3_24H:BRD-A79903587-001-14-0:10,CPC011_VCAP_6H:BRD-A79903587-001-14-0:10,CPC011_VCAP_24H:BRD-A79903587-001-14-0:10
10644,0.346938043833,-1.57940852642,1.6066275835,-0.131449997425,-0.937802553177,0.963900029659,-1.45300006866,-0.535099625587,0.0168436169624,0.582375586033,0.344528496265
2065,0.403459429741,0.029793612659,0.488244026899,2.74340009689,0.0558593571186,-0.335900008678,-0.079200014472,-0.0878452435136,-0.60156750679,-0.141535073519,-0.57283115387
8321,-0.373311519623,0.0482153780758,-0.357922494411,0.902600049973,-0.448693096638,-0.357550024986,-0.590499997139,-1.34886991978,0.924486100674,0.416356056929,0.90443277359
8503,0.173918426037,0.0145573765039,-0.136848077178,0.34319999814,0.112425744534,0.31479999423,-0.770550012589,0.000672593712807,0.831393241882,0.0752434283495,0.350751191378
7027,0.486149609089,0.362258344889,-0.158482775092,0.419299989939,0.0269490256906,-0.566550016403,-0.925750017166,0.820987701416,-0.0414051711559,-0.155925124884,-0.179780125618
6850,-0.754234790802,-0.16236898303,0.507015526295,1.02030003071,-0.301843732595,0.194849997759,-0.895650029182,-0.304183155298,-0.355665683746,0.552500605583,-0.0969492644072
1978,1.00120544434,0.144634559751,-0.348242729902,0.0124999880791,0.404544144869,0.185599982738,1.17264997959,0.853101909161,-0.130534529686,-0.519243001938,-0.884496748447
896,0.663560450077,0.209412619472,0.270171701908,-0.0467000007629,0.925800442696,-0.477800011635,-1.22759997845,-0.0865261629224,-0.344275265932,0.4363104105,0.0667392238975
5777,-0.190490067005,-0.21114975214,-0.660322904587,-0.278600007296,-0.196522727609,0.041400000453,1.15289998055,-0.220032691956,0.132437586784,2.50158023834,1.71959495544
1846,0.265136241913,-0.986650466919,-0.553974628448,-1.40910005569,-0.43756455183,-0.991299927235,-0.63094997406,0.305581271648,0.080895781517,-0.47914481163,3.38673210144
5925,-0.264879375696,-0.242919817567,0.735596954823,0.652950048447,-0.291141986847,-0.120449960232,-0.0386499911547,0.604992389679,0.330582559109,-0.555305063725,0.481909453869
142,-0.00886611640453,-0.347956031561,0.469106137753,1.03229999542,-0.307034879923,-0.301299989223,-0.465499997139,-0.237045094371,0.306604832411,-0.4975900352,-0.310514569283
1021,0.229614138603,-0.652324318886,-0.25912296772,-0.634350001812,1.14030742645,4.81834983826,0.403149992228,1.04868721962,-0.133453771472,2.80843687057,1.21839702129
5699,-0.165511548519,-0.393311172724,-0.79200565815,-0.285250008106,-0.665151417255,0.659749984741,-0.734150052071,0.163451433182,0.886411309242,1.09693789482,-0.444187313318
8061,-0.539746522903,-1.11684203148,0.120544165373,-0.736999988556,0.477486848831,-1.06169998646,0.147499978542,0.207061856985,0.396342396736,0.407723426819,-0.195856139064
1870,2.80485105515,0.2562097013,1.43252146244,-0.909850001335,-0.620543539524,5.4345498085,0.0481500029564,0.0860556513071,0.400474280119,-0.238715201616,-0.498894274235
1398,0.419123351574,0.738571405411,0.16312661767,-0.499599993229,0.899016737938,-4.37844991684,2.46920013428,0.648669958115,-0.529759049416,-0.0843009799719,0.43733716011
3312,-0.0383673608303,-0.767825245857,0.200983583927,-0.383199989796,-0.281222760677,0.332650005817,-0.20909999311,0.818884253502,0.390748798847,-1.28361558914,-0.973245084286
891,0.0838572531939,0.269280076027,0.171785399318,0.961899995804,0.00488117337227,-5.37664985657,-1.06914997101,0.412119269371,-0.326061159372,0.121132783592,-0.470966339111
4775,-0.119922712445,0.0225076898932,0.0964036434889,0.923699975014,-0.364828914404,4.48589992523,1.49970006943,-0.507317245007,3.1986618042,-0.190923929214,0.732231616974
5111,0.476185142994,0.295967817307,-0.671043753624,0.232549995184,0.0681788697839,-5.3874001503,-1.04770004749,0.0921993628144,0.0426141023636,-0.423726916313,-2.27337741852
5696,-0.302616357803,-0.33405983448,-0.492644637823,-0.250449985266,-0.345998108387,3.29320001602,0.836600005627,-0.20456880331,0.79204416275,-0.38708281517,-1.33176350594
5588,0.0535383522511,-0.096960760653,0.845239400864,0.357400000095,-0.673306047916,3.32660007477,0.576799988747,-0.676702857018,2.22653031349,0.314324229956,0.0761436000466
6839,0.0928763449192,0.301282167435,-0.410453498363,-0.542100012302,0.0552119761705,10.0,1.02060008049,-0.11513453722,-0.831349015236,-0.0293245464563,-1.87144708633
329,-0.464354872704,-0.0788983404636,0.275376051664,0.57389998436,0.490029662848,-0.0664499700069,1.20704996586,-0.234977096319,1.06075561047,-0.794767260551,-0.00201317667961
5058,-0.648148298264,-0.34165596962,-0.187158823013,0.624400019646,-0.329094827175,4.58260011673,2.4797501564,-0.533133506775,0.879269361496,0.582526445389,0.112034201622
998,0.809942781925,-0.220493048429,-1.15360426903,-0.642599999905,-0.0643247812986,1.90289998055,-1.38234996796,-1.5940155983,0.841076135635,-0.248338595033,-0.114370919764
9134,0.150032922626,1.99419510365,0.487014293671,0.240549996495,-2.14692425728,-1.66124999523,2.26964998245,0.671107411385,0.555468857288,-1.47892475128,-0.587276160717
6616,-0.835040152073,-1.31200957298,-1.08258748055,0.364100039005,-0.793970167637,4.5843501091,-0.793399989605,0.278737723827,1.02583682537,0.875674247742,0.30954131484
5223,0.358726471663,0.882117629051,-0.209678456187,-0.109600000083,0.392514914274,-5.65205001831,-4.92065000534,0.692558884621,1.41838514805,-0.854892134666,-0.595836222172
4690,0.591055214405,0.255297720432,0.582253813744,-0.103849992156,0.179784283042,-0.849650025368,-3.17834997177,1.4149274826,0.113864213228,-0.170232012868,-0.713460147381
958,-0.311720252037,-0.787987232208,-0.502759754658,0.223250001669,0.0256450474262,0.961400032043,-0.327999979258,-0.958211660385,3.74137854576,0.546101212502,0.059285223484
1616,-0.12071891129,-0.10076572001,0.108057498932,-1.41550004482,0.498737514019,4.45739984512,1.44210004807,-0.635866224766,3.60087275505,-1.13173186779,0.665240466595
991,0.0298929326236,-0.1266233325,0.507593750954,0.00065000000177,0.31514787674,-4.68704986572,-0.00269997119904,0.491383045912,0.534111917019,0.278999984264,-3.11984610558
6347,-0.270014792681,-0.404842883348,0.141355335712,0.00820000469685,-0.894486606121,2.66724991798,0.232400000095,0.391371995211,-0.00688989646733,0.0788468420506,-0.247136682272
6714,-0.00970568135381,0.56311494112,0.425958156586,0.513400018215,0.172819569707,0.857949972153,4.06584978104,-0.222619906068,0.863220512867,0.894456207752,0.0934200361371
652,-0.476024389267,-0.723275244236,-0.416215181351,0.379400014877,0.320263743401,1.0474998951,1.48545002937,-0.564660191536,0.293146461248,-0.41245496273,0.549081206322
4331,0.963433504105,0.434523910284,-0.0389327071607,-0.36669999361,-0.644548594952,-0.107900008559,0.51550000906,0.521433830261,-0.424552798271,0.360148996115,0.880940675735
7099,0.528175592422,-0.411058992147,-0.0160053297877,0.776149988174,2.26796531677,3.73679995537,6.57520008087,-0.746143937111,0.774364352226,0.66331076622,-0.18454259634
10320,-1.29671132565,0.652268230915,-0.362029731274,-0.0710999965668,-0.182054460049,0.219099998474,1.61820006371,0.231641292572,1.28882312775,0.850809216499,0.305230975151
2042,0.110757403076,-0.64321577549,0.995773375034,0.835049986839,-0.263946682215,1.51275002956,0.075049996376,-0.369684994221,0.708750426769,0.751859068871,0.506078064442
843,-0.823682785034,0.0607713200152,-0.121658086777,1.13664996624,-0.470258057117,3.14335012436,1.02215003967,-0.751899302006,0.0119254291058,0.866493701935,0.279798924923
840,0.208849191666,0.645982027054,0.0298247206956,-0.202149987221,0.0817105919123,-0.861149907112,-0.827200055122,1.34378123283,-0.80604571104,-0.221316665411,0.283142149448
7048,0.0662669688463,0.345494121313,0.735991299152,-0.676949977875,0.387149751186,3.06749987602,1.09950006008,0.650101184845,0.0481440722942,0.27609667182,0.698603391647
4851,-0.136726975441,0.544499516487,0.57364821434,0.118600010872,-0.260272741318,4.27999973297,2.1888999939,-0.64889550209,0.539019942284,0.670308768749,0.779531598091
6464,-0.248724877834,-0.55882191658,-0.279334187508,0.337449997663,-0.232799828053,2.68444991112,0.735000014305,-1.68551850319,0.423366963863,0.373793363571,0.108896136284
23410,-0.075458586216,0.827098369598,0.79437059164,-0.132950007915,-0.225022673607,3.13794994354,2.74974989891,-0.209939628839,0.523617625237,0.656509757042,1.29250812531
54205,0.124789893627,-0.570438206196,0.121223777533,1.17960000038,-2.07961273193,-5.36124992371,0.0574499964714,0.498667538166,-0.89849448204,-1.86417543888,-0.107484541833
2770,-0.171421006322,1.13615250587,9.05993461609,-0.747900009155,-0.0601122751832,-0.111450009048,1.9607000351,0.278357088566,-0.0599631518126,1.02757608891,0.751017391682
