rid,CPC007_A375_6H:BRD-K12238169-001-04-6:10,CPC007_A375_24H:BRD-K12238169-001-04-6:10,CPC007_A549_6H:BRD-K12238169-001-04-6:10,CPC007_A549_24H:BRD-K12238169-001-04-6:10,CPC007_HA1E_6H:BRD-K12238169-001-04-6:10,CPC007_HA1E_24H:BRD-K12238169-001-04-6:10,CPC007_HCC515_6H:BRD-K12238169-001-04-6:10,CPC007_HT29_6H:BRD-K12238169-001-04-6:10,CPC007_HT29_24H:BRD-K12238169-001-04-6:10,CPC007_MCF7_6H:BRD-K12238169-001-04-6:10,CPC007_MCF7_24H:BRD-K12238169-001-04-6:10,CPC007_PC3_6H:BRD-K12238169-001-04-6:10,CPC007_PC3_24H:BRD-K12238169-001-04-6:10,CPC007_VCAP_6H:BRD-K12238169-001-04-6:10,CPC007_VCAP_24H:BRD-K12238169-001-04-6:10,CPC012_A375_6H:BRD-K12238169-001-01-2:10,CPC012_A549_6H:BRD-K12238169-001-01-2:10,CPC012_A549_24H:BRD-K12238169-001-01-2:10,CPC012_ASC_24H:BRD-K12238169-001-01-2:10,CPC012_HA1E_6H:BRD-K12238169-001-01-2:10,CPC012_HCC515_6H:BRD-K12238169-001-01-2:10,CPC012_HT29_6H:BRD-K12238169-001-01-2:10,CPC012_MCF7_6H:BRD-K12238169-001-01-2:10,CPC012_MCF7_24H:BRD-K12238169-001-01-2:10,CPC012_NEU_24H:BRD-K12238169-001-01-2:10,CPC012_NPC_24H:BRD-K12238169-001-01-2:10,CPC012_PC3_6H:BRD-K12238169-001-01-2:10,CPC012_PC3_24H:BRD-K12238169-001-01-2:10,CPC012_PHH_24H:BRD-K12238169-001-01-2:10,CPC012_SKB_24H:BRD-K12238169-001-01-2:10,CPC012_VCAP_6H:BRD-K12238169-001-01-2:10,CPC012_VCAP_24H:BRD-K12238169-001-01-2:10
3315,0.0281695127487,0.25326409936,0.393095225096,0.268559992313,-0.507350802422,0.0925886482,0.754750013351,0.171224996448,-0.326174229383,-0.193474113941,-1.57153201103,-0.372298687696,0.710965812206,-0.577870428562,-0.708025038242,0.126194506884,-0.934666693211,-1.27705001831,-0.211196959019,-0.273700028658,0.0519222915173,-0.136307016015,-3.98329257965,0.447116732597,-0.687265872955,0.101075097919,-0.694552183151,0.899170875549,-1.87983012199,-3.99683260918,-0.0614706277847,1.00075054169
5289,-0.460828334093,0.199803486466,0.293918639421,-0.582592189312,-0.263840198517,-1.19326448441,-1.7976000309,0.283675014973,-0.317156791687,0.354995131493,-0.291091948748,-0.0973092839122,-1.41748285294,0.235342770815,-1.19360566139,-0.41750395298,0.957466721535,0.982949972153,-0.897231996059,-1.12729799747,-0.605701386929,-0.498631894588,-0.907520532608,-0.0893282145262,0.590352714062,1.37596142292,0.874424636364,-1.43330872059,-0.078734099865,-1.61255979538,0.281557381153,0.0489834323525
868,0.0441101491451,-0.29197281599,-0.370359331369,0.6025608778,0.353657484055,2.04761719704,0.234349966049,0.408975034952,0.294525206089,0.560622572899,0.614193856716,1.18056058884,-0.692516684532,0.793899774551,0.0463818460703,0.770921647549,0.0608666837215,-0.802250027657,-0.195134535432,-0.276837706566,-0.290994375944,0.235066577792,0.785238623619,-0.422885358334,-0.765409588814,0.422251880169,0.684227466583,0.452039152384,0.632819533348,1.49493587017,0.435516357422,1.17215967178
1677,-0.155592933297,0.808647930622,-0.356192827225,0.234188556671,-0.241621389985,-0.176032721996,-0.18979999423,0.196249991655,-0.275865852833,0.0576812401414,1.19057583809,0.375014066696,-1.52014100552,0.948048651218,0.26808270812,0.457677930593,0.478333324194,-0.245400011539,0.455659896135,-0.122090637684,0.235207527876,0.889986753464,2.71378421783,-0.107388615608,1.34648752213,0.828239917755,0.588478803635,-0.737009048462,0.917969107628,0.895984828472,-0.14473131299,0.589865088463
7043,-0.559454739094,0.494299769402,-0.719728052616,-0.495093286037,0.0198718309402,-0.103557735682,-1.00584995747,0.00275002419949,0.348283946514,0.206397145987,0.139548689127,-0.0417514666915,-1.1026622057,0.37002786994,1.03725934029,0.176062226295,0.117533326149,0.788149952888,1.77849721909,0.858997225761,0.851768374443,-0.774301588535,2.49175930023,0.254330664873,1.22953128815,0.651538729668,0.409814953804,0.719634234905,1.85930883884,0.481338351965,0.938935935497,0.297759830952
5613,0.275964796543,0.965836107731,0.471234172583,-0.78676378727,0.309650659561,0.81109392643,-0.891900002956,0.419874995947,1.02709770203,-0.206513702869,0.925814688206,0.0875764414668,-0.993821144104,0.785823106766,0.0526811741292,0.338287085295,0.599700033665,0.879349946976,0.735236346722,-0.663339018822,-0.569557547569,0.362585633993,1.8459842205,-0.567014932632,0.554818868637,0.464771717787,0.135549277067,0.268181860447,1.07256877422,1.86829173565,0.758373618126,0.255807340145
595,0.953669548035,-1.01969408989,0.515930294991,1.08166062832,0.253712594509,0.879603028297,0.773649990559,0.157299995422,-0.0307997763157,-0.36517226696,-1.2506608963,-0.220285490155,0.532581627369,-0.866289079189,-0.21845766902,-0.0843793079257,-1.29046666622,-0.50150001049,0.791783213615,0.822234511375,0.75068384409,0.321805417538,1.21625697613,0.393287301064,-0.37875649333,-0.0150204803795,0.001260407269,0.602178096771,-1.83829283714,-0.932649612427,0.703460693359,-0.099318690598
4793,-0.686417460442,0.230276331306,-0.94999474287,-0.502609968185,-0.349637508392,-0.520327568054,1.18389999866,0.00972500443459,-0.960207104683,-0.975705325603,-0.730454027653,-0.137604340911,0.542261958122,-0.33906275034,-0.802889823914,-0.134320303798,-0.0671000033617,-0.493299990892,0.0578939467669,-0.82861161232,0.18894316256,-1.21659743786,2.93904948235,-0.478782624006,1.39174437523,-0.586009442806,0.0337464511395,0.870416104794,-0.505928397179,2.76681184769,-0.579425752163,-0.12498369813
2736,-1.12155544758,0.737173676491,1.51617765427,-1.31332659721,-0.196988016367,0.539929628372,0.0317999720573,0.0601499900222,-0.496855229139,0.0912489593029,1.07519805431,0.476525068283,-0.412590503693,1.20953536034,1.13249051571,0.608469724655,2.86503338814,0.276399999857,2.45849704742,-0.277885019779,0.144767448306,-0.360317707062,2.35041737556,-0.328785717487,0.574562430382,0.0917723253369,0.0165966898203,1.9392387867,0.799692988396,0.432296872139,0.856197357178,1.57998991013
5290,-2.0694630146,1.5817990303,-0.48185968399,-0.363318920135,-0.449251711369,0.153535068035,0.187250003219,0.212974995375,0.455120682716,-0.475161254406,1.56018388271,1.01186108589,-0.547825396061,2.45620703697,-0.846777260303,0.0117912050337,0.501100063324,0.240499973297,0.12088419497,-0.425526827574,-0.335966110229,-2.402967453,-0.216412767768,-0.76363068819,0.669192790985,0.0777316093445,-0.0692203938961,0.208351433277,0.305070906878,-0.331943482161,-0.275067150593,0.744231164455
6194,0.0,0.000319880491588,0.0,0.0,0.212889939547,0.00583958625793,-0.000699999975041,-0.974900007248,0.0,0.879797697067,-1.05545377731,0.0767979621887,0.550098776817,-1.09608078003,0.0,-0.158445447683,-0.000666666659527,-3.83789968491,0.0,-0.0077238176018,-0.508611440659,-0.23479488492,-0.65798586607,7.34057102818e-05,-1.83983385563,-1.77154648304,-2.08349752426,-0.17333137989,-0.00109990558121,-3.99683260918,-0.145058840513,0.000763105635997
1676,-0.20857219398,0.321858197451,-0.287512511015,-0.236874639988,0.387226045132,0.175134897232,-1.25260007381,-0.226824998856,1.15206503868,-0.235407233238,0.625190913677,0.128513485193,-1.27310347557,0.588847279549,0.989758789539,0.218893125653,0.0227333605289,1.11724996567,0.206611737609,0.0113512426615,0.98307877779,0.256823003292,0.95100492239,-0.446711450815,0.701669216156,1.01852798462,0.763267278671,0.897561073303,1.15280067921,0.124135881662,0.25501742959,0.61680161953
23512,-0.13498672843,-0.0941044390202,0.151003167033,0.545207619667,0.447409033775,-0.67714869976,0.527199983597,-0.033424988389,-0.991058528423,-0.0507482290268,0.753419280052,0.170314207673,0.0661389827728,-0.711141347885,-4.35203361511,0.317578613758,1.01400005817,0.695399999619,-0.653538227081,0.346722304821,1.10010719299,-0.026078697294,1.56060397625,-0.0211393386126,-1.63640725613,1.34690642357,0.390175908804,1.40403223038,1.18548977375,0.107661068439,0.273656666279,-0.0475276559591
148022,-0.105788707733,-0.804272651672,-2.10740923882,-0.405096888542,0.531548142433,0.274494320154,1.10475003719,0.172574996948,-0.220982581377,0.415561944246,3.09619760513,0.151413798332,-0.0101961493492,-1.2859082222,0.828459143639,0.244455397129,4.1700334549,0.460000008345,0.362932384014,0.527893960476,-0.35860067606,-0.171374365687,2.73563051224,0.215717062354,0.956985116005,0.671749591827,0.153146550059,1.17290997505,-0.685481667519,1.77921426296,1.22262096405,0.737981200218
1906,0.767743229866,1.01416218281,-1.43508481979,0.437199980021,-0.103131100535,0.540234982967,-0.43305003643,0.413975000381,0.523395121098,-0.927439808846,1.28846037388,0.278834164143,-0.591062545776,0.852810621262,-0.337154299021,-0.746570050716,0.720699965954,-0.0760999917984,0.717020869255,-0.0297286882997,0.136767208576,0.0374827496707,1.05700182915,-0.383760631084,0.75005376339,0.42333444953,0.755273222923,-0.279143095016,0.984246373177,0.129790842533,0.348529100418,0.132978513837
8878,-3.28306221962,-1.29202497005,-0.452618300915,0.216477409005,-0.0318709909916,-0.25628465414,-0.741250038147,-0.313199996948,0.0885574966669,-0.192626163363,-1.35773897171,-0.32463157177,-0.425197809935,-0.861060798168,0.287280321121,-0.82588493824,-1.54809999466,-1.13704991341,-1.05817341805,0.313277304173,0.110228419304,-0.163869872689,0.562232732773,-0.105230137706,-0.675179362297,-0.203596293926,-0.435332477093,0.502827525139,-2.09327960014,-4.63422727585,0.029106143862,-1.10292410851
3091,0.316295653582,0.423839509487,-0.470185518265,-1.47314059734,-1.78423964977,0.392375290394,-0.251699984074,-0.119974985719,0.550851643085,1.19363176823,-0.0164798721671,0.0710118636489,-0.993933320045,-0.0869439989328,0.6834025383,-0.82638078928,0.343333363533,0.586350023746,0.434433430433,-0.408953309059,-1.49215018749,0.360763907433,0.164644241333,0.789122283459,-0.966595768929,0.224976927042,-0.248335927725,0.0344123765826,-0.44808229804,-1.58638823032,0.0620120614767,0.653806865215
5743,0.00776636600494,0.533359587193,-0.298586130142,0.501202702522,-0.234614282846,-0.307929575443,-1.22125005722,0.301675021648,-1.14906942844,0.0425437986851,0.795445799828,0.422987878323,0.174382284284,1.03075587749,0.28217253089,-0.831053972244,-0.723566710949,0.419849991798,-0.324860006571,-0.0985539406538,-0.907824158669,-0.458871901035,2.0033633709,0.0130131542683,1.03678536415,1.78895318508,-0.251178741455,0.650058686733,1.04768133163,0.991449117661,-0.556638836861,0.466783761978
5321,-0.274202525616,0.690817892551,-0.325594037771,-1.03011786938,0.0270045548677,0.165640845895,-0.10680000484,-0.366100013256,0.28266274929,-0.363939315081,0.568725824356,0.401951700449,-0.402935028076,0.840773522854,0.856065392494,-0.376373112202,0.410799980164,0.566200017929,0.89290368557,-0.193791866302,0.182090863585,0.0265624523163,0.327155023813,-0.461445629597,-0.0282875988632,-0.145185440779,0.269505113363,-0.684349954128,0.664843261242,-0.511335968971,-0.854948759079,-0.1191624403
4144,0.328756421804,0.190952301025,0.494715839624,-0.326779007912,0.169821381569,1.03581118584,0.96899998188,-0.0248750001192,-0.303742855787,0.100605681539,0.250544220209,0.138572275639,0.485391080379,0.152818918228,0.0608619898558,0.00212357379496,-0.0378333330154,0.112450003624,0.656540155411,-0.407383024693,-0.12969507277,0.0814122334123,-0.0619100853801,-0.465409338474,-1.06813931465,-0.395923823118,0.670789301395,0.101817697287,-0.931731700897,-4.55427885056,0.465966910124,1.40913665295
1981,3.90574645996,0.466718375683,0.856591105461,0.159365400672,0.303680598736,-0.297579675913,-1.23584997654,0.166075006127,-0.00745062530041,2.15978384018,0.667979538441,-0.0955513939261,0.458975434303,-0.267884582281,-0.165714859962,0.0279359798878,-0.0156333334744,-0.610949993134,-0.0933460891247,0.609508514404,0.0649114847183,0.0332790464163,0.495417743921,-0.542940139771,-0.952299356461,0.622920155525,0.436466991901,1.50700247288,0.00597496330738,-0.722802877426,-0.580376148224,-0.398415327072
695,0.379893451929,-1.53924536705,-0.624131381512,-0.446060419083,0.406406641006,0.200348109007,-1.12489998341,0.412274986506,-0.799066007137,1.06179153919,-0.6965097785,0.608640909195,-0.221969693899,0.320233941078,0.452765464783,0.0140087660402,0.653500080109,0.0854499936104,-0.610699653625,1.05399441719,-0.207990556955,0.329945594072,3.58708739281,-0.28620287776,0.501325547695,-1.08241415024,0.822000980377,0.506671607494,1.21558427811,1.88320124149,3.69730329514,-0.502457022667
10398,0.374214559793,0.99074113369,-0.387969613075,-0.352338731289,0.573528766632,0.146737039089,-0.476300001144,0.396750003099,-0.133625805378,0.315834462643,0.890596032143,0.147976085544,-0.843870520592,0.440758764744,0.418043494225,0.350032389164,0.518433332443,1.04349994659,0.0750430598855,-0.21097278595,0.681825637817,-0.330436229706,2.0508852005,-0.474746316671,0.595453858376,-0.0803618431091,0.42389279604,0.532074034214,2.09500527382,-4.40556097031,0.0349009260535,0.74303239584
5708,-0.654923021793,-0.0642980486155,0.527884602547,0.530122637749,-1.51483273506,0.278095155954,-2.72384977341,0.574349999428,0.10957172513,-0.509829103947,0.419294655323,-1.71510100365,0.142780721188,-0.0465435087681,0.293654710054,-1.10925555229,-0.303099989891,0.337749987841,-0.0869482085109,-2.47025060654,-0.0319983363152,0.223667398095,-1.08860254288,-0.0397585704923,0.442557454109,0.0796102285385,0.449898034334,0.907274842262,-1.79636096954,-1.89406895638,0.380821853876,0.284427672625
1213,1.08857536316,-0.710059285164,-0.24699062109,0.648238301277,0.334787905216,0.271758288145,-0.271549999714,-0.458800017834,0.191639184952,-0.238762497902,-1.14367198944,-0.551487505436,0.53070473671,-0.76781642437,0.189399629831,-0.330294191837,-0.985033333302,-0.488650023937,0.0115900970995,0.479875445366,-6.5788435936,0.189077705145,0.953977584839,0.375466287136,-0.734527647495,-0.197365313768,-0.308304905891,-0.903666496277,-0.915978431702,-0.767219424248,0.184517800808,-0.385221004486
