rid,CPC004_A375_6H:BRD-K22134346-001-11-6:10,CPC005_A375_6H:BRD-A81772229-001-01-6:10,CPC005_A375_24H:BRD-A81772229-001-01-6:10,CPC005_A549_6H:BRD-A81772229-001-01-6:10,CPC005_A549_24H:BRD-A81772229-001-01-6:10,CPC004_HA1E_6H:BRD-K22134346-001-11-6:10,CPC005_HA1E_6H:BRD-A81772229-001-01-6:10,CPC004_HA1E_24H:BRD-K22134346-001-11-6:10,CPC005_HA1E_24H:BRD-A81772229-001-01-6:10,CPC004_HCC515_6H:BRD-K22134346-001-11-6:10,CPC005_HCC515_6H:BRD-A81772229-001-01-6:10,CPC004_HCC515_24H:BRD-K22134346-001-11-6:10,CPC004_HEPG2_6H:BRD-K22134346-001-11-6:10,CPC004_HT29_6H:BRD-K22134346-001-11-6:10,CPC005_HT29_6H:BRD-A81772229-001-01-6:10,CPC005_HT29_24H:BRD-A81772229-001-01-6:10,CPC004_MCF7_6H:BRD-K22134346-001-11-6:10,CPC005_MCF7_24H:BRD-A81772229-001-01-6:10,CPC004_PC3_6H:BRD-K22134346-001-11-6:10,CPC004_PC3_24H:BRD-K22134346-001-11-6:10,CPC004_VCAP_6H:BRD-K22134346-001-11-6:10,CPC004_VCAP_24H:BRD-K22134346-001-11-6:10,CPC006_A375_6H:BRD-K22134346-001-09-0:10,CPC006_A375_24H:BRD-K22134346-001-09-0:10,CPC006_A549_6H:BRD-K22134346-001-09-0:10,CPC006_A549_24H:BRD-K22134346-001-09-0:10,CPC006_A673_6H:BRD-K22134346-001-09-0:10,CPC006_AGS_6H:BRD-K22134346-001-09-0:10,CPC006_CL34_6H:BRD-K22134346-001-09-0:10,CPC006_CORL23_6H:BRD-K22134346-001-09-0:10,CPC006_COV644_6H:BRD-K22134346-001-09-0:10,CPC006_DV90_6H:BRD-K22134346-001-09-0:10,CPC006_EFO27_6H:BRD-K22134346-001-09-0:10,CPC006_HA1E_6H:BRD-K22134346-001-09-0:10,CPC006_HA1E_24H:BRD-K22134346-001-09-0:10,CPC006_HCC15_6H:BRD-K22134346-001-09-0:10,CPC006_HCC515_6H:BRD-K22134346-001-09-0:10,CPC006_HCC515_24H:BRD-K22134346-001-09-0:10,CPC006_HCT116_6H:BRD-K22134346-001-09-0:10,CPC006_HEC108_6H:BRD-K22134346-001-09-0:10,CPC006_HEPG2_6H:BRD-K22134346-001-09-0:10,CPC006_HT115_6H:BRD-K22134346-001-09-0:10,CPC006_HT29_6H:BRD-K22134346-001-09-0:10,CPC006_HT29_24H:BRD-K22134346-001-09-0:10,CPC006_JHUEM2_6H:BRD-K22134346-001-09-0:10,CPC006_LOVO_6H:BRD-K22134346-001-09-0:10,CPC005_MCF7_6H:BRD-A81772229-001-01-6:10,CPC006_MCF7_6H:BRD-K22134346-001-09-0:10,CPC006_MCF7_24H:BRD-K22134346-001-09-0:10,CPC006_MDST8_6H:BRD-K22134346-001-09-0:10,CPC006_NCIH1694_6H:BRD-K22134346-001-09-0:10,CPC006_NCIH1836_6H:BRD-K22134346-001-09-0:10,CPC006_NCIH2073_6H:BRD-K22134346-001-09-0:10,CPC006_NCIH508_6H:BRD-K22134346-001-09-0:10,CPC006_NCIH596_6H:BRD-K22134346-001-09-0:10,CPC006_NOMO1_6H:BRD-K22134346-001-09-0:10,CPC006_OV7_6H:BRD-K22134346-001-09-0:10,CPC005_PC3_6H:BRD-A81772229-001-01-6:10,CPC006_PC3_6H:BRD-K22134346-001-09-0:10,CPC005_PC3_24H:BRD-A81772229-001-01-6:10,CPC006_PC3_24H:BRD-K22134346-001-09-0:10,CPC006_PL21_6H:BRD-K22134346-001-09-0:10,CPC006_RMGI_6H:BRD-K22134346-001-09-0:10,CPC006_RMUGS_6H:BRD-K22134346-001-09-0:10,CPC006_SKLU1_6H:BRD-K22134346-001-09-0:10,CPC006_SKM1_6H:BRD-K22134346-001-09-0:10,CPC006_SKMEL1_6H:BRD-K22134346-001-09-0:10,CPC006_SKMEL28_6H:BRD-K22134346-001-09-0:10,CPC006_SNGM_6H:BRD-K22134346-001-09-0:10,CPC006_SNU1040_6H:BRD-K22134346-001-09-0:10,CPC005_VCAP_6H:BRD-A81772229-001-01-6:10,CPC005_VCAP_24H:BRD-A81772229-001-01-6:10,CPC006_SNUC4_6H:BRD-K22134346-001-09-0:10,CPC006_SNUC5_6H:BRD-K22134346-001-09-0:10,CPC006_SW480_6H:BRD-K22134346-001-09-0:10,CPC006_SW620_6H:BRD-K22134346-001-09-0:10,CPC006_SW948_6H:BRD-K22134346-001-09-0:10,CPC006_T3M10_6H:BRD-K22134346-001-09-0:10,CPC006_THP1_6H:BRD-K22134346-001-09-0:10,CPC006_TYKNU_6H:BRD-K22134346-001-09-0:10,CPC006_U937_6H:BRD-K22134346-001-09-0:10,CPC006_VCAP_6H:BRD-K22134346-001-09-0:10,CPC006_VCAP_24H:BRD-K22134346-001-09-0:10,CPC006_WSUDLCL2_6H:BRD-K22134346-001-09-0:10,CPC015_A375_6H:BRD-K22134346-001-11-6:10,CPC015_A549_6H:BRD-K22134346-001-11-6:10,CPC015_A549_24H:BRD-K22134346-001-11-6:10,CPC015_ASC_24H:BRD-K22134346-001-11-6:10,CPC015_HEPG2_6H:BRD-K22134346-001-11-6:10,CPC015_HT29_6H:BRD-K22134346-001-11-6:10,CPC015_MCF7_6H:BRD-K22134346-001-11-6:10,CPC015_MCF7_24H:BRD-K22134346-001-11-6:10,CPC015_NPC_24H:BRD-K22134346-001-11-6:10,CPC015_PHH_24H:BRD-K22134346-001-11-6:10,CPC015_SKB_24H:BRD-K22134346-001-11-6:10,CVD001_HEPG2_6H:BRD-K22134346-001-11-6:10,CVD001_HEPG2_6H:BRD-K22134346-001-11-6:2.5,CVD001_HEPG2_24H:BRD-K22134346-001-11-6:10,CVD001_HEPG2_24H:BRD-K22134346-001-11-6:2.5,CVD001_HUH7_6H:BRD-K22134346-001-11-6:10,CVD001_HUH7_6H:BRD-K22134346-001-11-6:2.5,CVD001_HUH7_24H:BRD-K22134346-001-11-6:10,CVD001_HUH7_24H:BRD-K22134346-001-11-6:2.5,CPD003_MCF7_6H:BRD-K28026280-001-01-7:10,CPD003_MCF7_24H:BRD-K28026280-001-01-7:10,CPD003_PC3_6H:BRD-K28026280-001-01-7:10,CPD003_PC3_24H:BRD-K28026280-001-01-7:10,CVD001_PHH_6H:BRD-K22134346-001-11-6:10,CVD001_PHH_6H:BRD-K22134346-001-11-6:2.5,CVD001_PHH_24H:BRD-K22134346-001-11-6:10,CVD001_PHH_24H:BRD-K22134346-001-11-6:2.5,NMH001_FIBRNPC_6H:BRD-K22134346-001-18-1:10,NMH001_FIBRNPC_24H:BRD-K22134346-001-18-1:10,NMH001_NEU_6H:BRD-K22134346-001-18-1:10,NMH001_NEU_24H:BRD-K22134346-001-18-1:10,NMH001_NPC_6H:BRD-K22134346-001-18-1:10,NMH001_NPC_24H:BRD-K22134346-001-18-1:10,CPC006_H1299_6H:BRD-K22134346-001-09-0:10,CPC006_RKO_6H:BRD-K22134346-001-09-0:10
835,2.46054410934,-0.77489066124,-3.30066895485,0.601025462151,-0.0170449018478,-1.07625448704,-1.68274998665,-0.355614304543,-0.885939359665,-1.06823790073,1.02195000648,-2.53567123413,0.21124714613,-0.339677155018,-0.538366675377,-0.401640027761,0.657241940498,-1.28663110733,-1.2655172348,-1.86823582649,-1.31130516529,1.53426420689,0.0982451811433,0.0199968144298,0.387015491724,-0.0541485846043,-0.470550000668,4.17899990082,2.06069993973,-0.592949986458,-1.10339999199,-0.476999998093,4.73150014877,0.637358248234,0.569227814674,-1.32846558094,1.69183063507,-0.115942507982,-0.0884500145912,2.0738503933,0.0401327237487,-0.253949999809,-0.0759706124663,0.659317195415,0.35799998045,0.289250016212,-0.0696341991425,0.164196893573,0.44237023592,0.288900017738,-0.800100028515,6.28555011749,0.502300024033,0.521050035954,0.0562999993563,0.701499998569,-0.537349998951,-0.281020224094,-0.33336597681,-2.51038002968,1.02566063404,-1.3396500349,-0.0505999922752,0.289900004864,-1.21440005302,0.454250007868,-0.721449971199,-0.408600002527,0.776250004768,3.23495006561,-0.340199142694,-0.4944678545,1.32719993591,3.22375011444,1.34019994736,0.581023216248,1.65998399258,4.96460008621,5.84277582169,2.0571000576,0.363200008869,2.91059327126,-0.00770480185747,-1.4034999609,-1.05964255333,0.93130004406,0.0626622587442,1.0328783989,0.195899993181,0.476487636566,-0.572615265846,-0.781091034412,0.192600518465,1.04549992085,-0.249300003052,0.622704565525,0.826713502407,0.0260234028101,0.155911713839,0.221386909485,-0.628465235233,-0.358917415142,0.793205976486,3.3249001503,-1.77443706989,-0.246971338987,-1.78539991379,-0.750313878059,-0.847434997559,1.10840964317,1.32921552658,0.344900012016,-0.131050005555,-0.717973232269,0.0802500024438,0.265556454659,0.149003893137,-1.64705002308,-0.583350002766
8324,1.27775514126,1.72461390495,6.83234500885,-0.166418910027,1.47954106331,-0.131796732545,-0.320849984884,-1.63704693317,-0.904103159904,-0.252170324326,-0.385550022125,-0.615522801876,0.634025871754,0.820268452168,0.75893330574,-1.32583808899,0.740719735622,-1.36361849308,-0.5459010005,-0.0386371314526,0.109059244394,0.757058978081,0.756762683392,3.84447717667,0.162213176489,-0.153996199369,-0.225149989128,-1.34130001068,0.0159000009298,0.216299980879,1.28240001202,-0.699449956417,0.79935002327,0.528978168964,-0.385630726814,-0.590851902962,3.87218809128,0.122637227178,0.25435000658,0.543432354927,0.180830091238,-0.153999999166,-0.0964444205165,0.876568675041,-0.402400016785,-0.641749978065,3.08508133888,0.0108860954642,-0.172459751368,-0.427650004625,0.708400011063,0.462799996138,0.382699996233,-0.33575001359,0.0517999976873,-0.0976999998093,1.17554998398,-0.367502957582,-0.0271292626858,-0.531163990498,0.176001340151,-0.244550004601,2.51030015945,2.26830005646,-0.110500000417,5.00435018539,-0.768900036812,0.2825999856,-0.0369499996305,4.25215005875,-0.0245401374996,-0.671038508415,-0.0988000035286,6.75464963913,1.23745000362,-0.585623204708,0.843792438507,-0.514699995518,5.97024297714,1.36720001698,-0.137350007892,-0.527252018452,-0.119443446398,-0.186250001192,2.54663419724,0.918999969959,1.46550250053,0.619976878166,6.1017999649,2.87622785568,0.167500913143,-0.336223810911,1.25295901299,-0.436349987984,3.14840006828,-0.10756855458,0.315666019917,0.160020262003,-0.281354010105,0.658534824848,-0.161131829023,0.243820846081,1.60556674004,-0.678200006485,-0.966224253178,1.37917017937,0.0173499882221,1.35377824306,2.12103462219,0.400935202837,1.32981026173,1.75909996033,0.0604999959469,0.494241088629,1.35039997101,0.747254371643,1.31239438057,-0.604400038719,-0.183849990368
1848,-0.369259387255,-0.0704987049103,0.048602566123,-0.901608943939,1.70763039589,-1.33760666847,-0.0650500059128,3.0064098835,3.83730888367,-0.778713703156,-0.190099984407,1.0455082655,-3.02523970604,-0.691947698593,0.147466659546,0.264614105225,-0.383806973696,-0.484745681286,-0.0318291038275,2.57788801193,0.296303063631,0.260175853968,0.397917807102,1.22654211521,-0.0123029612005,0.18907764554,-0.359600007534,-0.365950018167,0.176400005817,-0.134700000286,1.88115000725,0.129199981689,-0.113949999213,-0.558517158031,-0.200071871281,-0.560629189014,-0.207899644971,0.511946022511,-0.998050034046,0.0329560488462,-0.386529028416,0.0574000030756,0.434083640575,0.12201102078,0.649800002575,0.298949986696,-0.486708641052,-0.53462022543,-1.30110132694,0.577699959278,0.398299992085,-0.693499982357,-0.0204499997199,0.110200002789,-0.350849986076,-4.28905010223,0.69010001421,1.09567642212,0.708675265312,3.6001393795,0.71805536747,-1.28345000744,0.00614999234676,0.3138499856,-1.08064997196,-0.727800011635,-0.790650010109,-0.0437000095844,0.0272500067949,-0.751049995422,1.21147942543,1.03245329857,0.505599975586,-0.857749998569,-0.0385500043631,-1.54010772705,0.550153613091,-0.927349984646,-3.09593844414,0.170399993658,-0.129850000143,-0.208526998758,-0.139919176698,1.05379998684,-4.3659734726,-0.440750002861,1.14892804623,0.817950308323,-4.65649986267,-0.262763768435,0.180786147714,-0.481438577175,0.181861847639,-1.0638500452,-1.28885006905,-2.13918399811,-1.08275091648,-2.97589182854,-0.287764877081,0.468997359276,0.168189972639,0.337850093842,0.377699434757,-0.327299982309,0.273233115673,0.182566851377,2.97389984131,0.498545885086,0.612853229046,-0.151458382607,0.263076871634,-0.9320499897,-0.328349977732,-1.25295293331,-1.19484996796,-0.0843559205532,0.275656044483,-1.26600003242,-0.379800021648
154,-1.88880109787,-3.28937005997,-2.67152905464,-0.306327074766,0.209934413433,-0.422554820776,-0.732150018215,0.0949992835522,-1.26620388031,-0.432713449001,4.90999984741,-0.488159567118,-0.183054685593,-0.79388409853,2.87436676025,2.84300899506,5.09184980392,-0.269494086504,-0.840982437134,-1.21976530552,0.560778737068,0.453128665686,0.172263890505,-1.27985644341,-0.0147236026824,0.0776744559407,1.12395000458,-0.0502499938011,-0.102099999785,0.592999994755,-0.459900021553,-1.06959998608,-0.0711000040174,1.80335259438,-0.942776501179,-1.22559118271,-0.402382671833,0.624803006649,-0.647349953651,-0.494173765182,0.636434078217,-0.739150047302,-1.04271006584,-0.0806633234024,-0.22634999454,0.388749986887,-0.0436963886023,0.0122032910585,2.30505990982,-0.420350015163,0.497599989176,-0.566100001335,0.113200008869,0.308449983597,5.0529499054,0.366850018501,0.397300004959,0.811086118221,-0.402623832226,-3.54956889153,-0.507598876953,2.1048002243,-0.170100003481,-0.956550002098,-1.68139994144,0.988250017166,-0.709349989891,4.81050014496,-0.0728000104427,3.3452000618,-0.411717116833,1.17345905304,-0.621949970722,6.22490024567,-0.760750055313,-0.632958054543,-0.576045036316,0.741750001907,-0.402051866055,-0.556949973106,0.186200007796,0.0790608525276,0.0275510773063,0.406350016594,-2.59720158577,-0.81299996376,-1.39382708073,0.0287080407143,-0.460049986839,0.143412485719,0.113651797175,-0.621735155582,-0.188644722104,-0.274399995804,0.767400026321,-0.581870913506,-0.197881311178,0.0773831084371,-0.294497400522,0.595552742481,-0.571861088276,0.0305153485388,0.359180927277,-0.155349999666,0.335042566061,-0.779501736164,-3.56209993362,-0.266843855381,-0.324449717999,0.702952265739,0.415329456329,5.30830001831,-0.91914999485,0.194076240063,-0.5992000103,-0.815694987774,-0.485363781452,-1.35244989395,-0.118699997663
4312,0.295044571161,1.29453384876,8.36085605621,1.17013382912,0.670186877251,-0.553701341152,0.344099998474,1.51261842251,1.50898647308,0.193310126662,-0.780449986458,0.31631025672,0.292738229036,-0.693434417248,1.65816664696,0.32069003582,-0.772823572159,0.736265778542,1.06087934971,4.88837337494,0.955688238144,-0.391559541225,-0.0770410448313,0.877372384071,0.903472721577,-0.619619607925,-0.0568000003695,-0.85379999876,-0.21819999814,1.0856000185,2.53509998322,-0.406849980354,-0.0173500031233,-0.0700834691525,-0.931412816048,1.72260355949,-0.126844599843,0.852728843689,-5.0000846386e-05,-0.515960037708,-0.161344408989,0.0471499934793,0.0803390443325,0.765331625938,0.260100007057,0.278699994087,0.254705637693,-0.220549821854,1.19683468342,-0.727900028229,1.08309996128,-0.619700014591,0.232899993658,-0.697749972343,0.727500021458,0.917750000954,0.131599992514,1.63095581532,0.16624571383,7.81683349609,2.42902684212,0.70400005579,-0.516799986362,-1.05780005455,0.547800004482,0.211449995637,0.191799983382,-0.308499991894,0.634850025177,-0.128700017929,0.0752709284425,0.577068269253,-0.0226499997079,-4.97044992447,-1.26625001431,-0.0481699854136,-0.494451612234,0.611599981785,6.1105670929,-4.73360013962,1.41140007973,0.706120491028,1.89497613907,0.281650006771,4.96161556244,-0.817699968815,-1.0965834856,-0.281760811806,0.11360001564,1.18091404438,-0.770080983639,-0.950810432434,-0.271917104721,0.0436499714851,0.697200059891,-0.463228046894,0.225665986538,1.47107088566,-0.0820965766907,-0.432228475809,-0.733666181564,-0.107235245407,-0.097232401371,0.422349989414,0.48067381978,0.619272232056,6.93405008316,-1.2204978466,-0.228391140699,0.605393350124,0.463346600533,-1.09139990807,-0.20340000093,-0.826205134392,-0.260349988937,1.16898214817,0.561549305916,-0.022000014782,-0.314999997616
994,1.99138820171,1.15487587452,1.20785570145,1.30614650249,4.51429605484,2.76088476181,-4.00495004654,5.23587322235,6.79965591431,0.545463323593,0.65340000391,0.867098689079,1.64726209641,0.819518268108,-2.82903337479,-1.58159995079,1.39205265045,2.10668849945,1.54732322693,2.63325858116,-1.19589447975,-1.06911408901,-1.34849655628,-1.40590953827,0.131349489093,0.473274737597,0.155549973249,-0.415149986744,0.788600027561,0.247899994254,-0.529200017452,0.913900017738,-0.448749989271,1.15811765194,3.09422183037,-1.2097877264,-1.8161418438,-0.257460236549,0.463999986649,1.00316131115,0.509672939777,0.414450019598,0.243306577206,-0.0732621476054,0.118400000036,0.0716499984264,-0.337749511003,0.30394423008,-0.719065904617,-0.596400022507,-0.724399983883,-0.0909499973059,0.127549991012,0.394350022078,-0.209800004959,0.30529999733,0.278200000525,1.1361759901,0.468625843525,4.9063668251,-0.738619029522,-0.16004998982,-4.84630012512,1.01859998703,0.529349982738,1.12240004539,0.127400010824,0.991249978542,1.27505004406,0.91914999485,-0.350730001926,-0.342414170504,-0.0292499996722,0.83755004406,0.377550005913,0.243686079979,1.14378321171,0.829949975014,-6.077252388,1.80820000172,0.101750001311,0.227831229568,-0.22413675487,-0.785099983215,1.78558206558,0.735149979591,1.87149143219,-0.311049848795,1.61669993401,-0.269079655409,0.328564941883,2.5187163353,0.757906794548,0.646999955177,1.62129998207,0.930855512619,0.609935164452,0.143112957478,0.302975594997,0.416074067354,0.699040651321,-0.719553291798,0.394822120667,-0.853049993515,1.77289128304,-3.69651007652,1.75104999542,0.756311655045,0.510445773602,0.476090013981,-2.78922915459,0.692999958992,-4.41625022888,0.399127781391,0.25830000639,-3.68236064911,0.416001558304,0.534850001335,-0.519200026989
2048,0.0164649784565,-0.641612172127,0.58801561594,0.4850063622,-0.412872195244,-0.380448788404,0.278900027275,-1.20236504078,-0.8432700634,-0.635393023491,0.00845001637936,-3.42396569252,0.0128301084042,-0.390570342541,2.8126001358,0.300169438124,0.000975129194558,-1.82404828072,-0.860535562038,-0.988867759705,-0.479161679745,-0.374633908272,0.0830946564674,0.103871017694,-0.160730242729,0.358442336321,0.211450010538,-0.0881000012159,-0.0133999995887,-0.393799990416,-0.634050011635,0.677199959755,-0.406750023365,0.50479722023,1.24371254444,-1.49295783043,-0.337244749069,0.374007165432,-0.288049995899,0.617396354675,-0.0520905852318,0.255199998617,-0.933501243591,0.978771805763,0.302150011063,0.459950000048,3.90256786346,0.801815450191,1.03388023376,-0.807550013065,0.0925000011921,0.624400019646,-0.570050001144,2.79049992561,0.113950014114,1.12070000172,0.298999994993,-1.37224304676,-0.00648903846741,1.20090770721,0.774930775166,0.206799998879,0.4170999825,0.767549991608,-0.667200028896,0.0328000187874,0.180700004101,-0.0119000077248,0.0938000008464,-0.393999993801,-0.271220326424,2.41646814346,0.27760002017,1.83860015869,0.189049988985,1.11236691475,1.63974046707,0.796450018883,5.56511592865,4.22660017014,0.189150005579,-0.268580853939,0.495321393013,-0.502349972725,0.030168056488,1.14890003204,-0.991614758968,-0.396016329527,4.5436000824,0.0413169711828,-0.870170474052,-1.68527567387,0.716567933559,-0.091350004077,-0.490200042725,0.449896961451,0.513752758503,0.782197833061,-0.143901526928,0.372296273708,0.435283899307,0.197363510728,2.52679014206,0.329750001431,-0.725089967251,-0.668543159962,-1.04015004635,0.219123780727,-0.833216547966,-0.0520531535149,0.590674698353,0.321100026369,-0.216899991035,2.57971096039,0.631749987602,4.90367698669,3.15120148659,-0.0777999982238,0.0742500126362
1111,-0.774561583996,-0.456683158875,-3.21821045876,-0.281830698252,-1.53700900078,0.739950060844,0.45759999752,2.40777206421,-0.150563329458,0.307392954826,-0.187600001693,-1.02393686771,0.105046004057,-0.715030550957,-1.28569996357,-0.597454190254,-0.178254634142,-2.66817188263,0.507345199585,-1.06520736217,0.206045970321,-0.0502874366939,0.239477157593,-0.537813901901,0.0480050258338,-0.827078282833,0.402249991894,0.519699990749,-1.55280005932,0.0284500010312,-0.28845000267,-0.287250012159,-0.678250014782,-0.0856123417616,0.0577071011066,-1.18686974049,1.42839574814,-0.379930466413,-0.101400017738,-0.169899970293,-0.55829679966,0.478749990463,-0.886795163155,0.0568675398827,-0.251949995756,1.15740001202,0.861061930656,0.0512861162424,1.57381558418,-0.141350001097,-2.69269990921,0.467150002718,-0.101549997926,-1.24360001087,-0.245550006628,0.504649996758,-0.962549984455,1.56102538109,0.473115026951,-1.2237393856,0.199009001255,-1.26534998417,-0.306999981403,0.0759500265121,1.452450037,0.220200002193,0.255800008774,-0.90959995985,-0.889999985695,-1.37989997864,0.36984193325,0.198693469167,0.671199977398,0.651849985123,0.659700036049,-0.564178466797,-1.38882219791,0.207450002432,-1.6234139204,-0.966549992561,0.619149982929,0.648742794991,-0.142032340169,0.109599992633,-1.49827075005,-1.26600003242,-0.801608681679,-0.349663764238,0.509750008583,-0.167728856206,-0.926831245422,-1.40499198437,0.82520121336,-0.990350008011,0.780699968338,0.7422311306,1.06230926514,-0.111097022891,1.21337628365,0.301585078239,0.962264180183,-0.339427530766,0.245313316584,1.66464996338,-1.34029591084,0.432734936476,0.735299944878,0.205552995205,-0.328144460917,-0.577844023705,-0.581406712532,0.0491999983788,0.131400004029,1.23364770412,1.38800001144,-0.473179757595,-0.840594172478,0.235500007868,-0.254749983549
5154,0.0961571633816,0.0516549944878,1.64157354832,1.07000374794,0.187747627497,-1.5814204216,0.386000007391,-0.678179979324,-0.342534333467,0.987223982811,1.12979996204,0.425577789545,-0.334723293781,-0.261527478695,0.828833341599,1.38863909245,0.402553617954,-5.17578411102,-0.193914443254,2.30665397644,0.455269217491,-0.722592234612,0.388047158718,-0.731802344322,0.0351525731385,0.376824617386,-0.603150010109,-0.716099977493,4.16769981384,-0.433799982071,0.168550014496,0.526950001717,1.15155005455,0.656848609447,0.543385922909,0.55832016468,1.22171759605,1.72096776962,-0.134550005198,-0.298846364021,-0.0589040666819,-0.184550017118,0.891053080559,-0.0407121032476,0.670399963856,0.24739998579,-0.424718111753,0.654187917709,-0.349173814058,0.661249995232,1.16639995575,0.255349993706,0.000600010156631,-0.0948000103235,-0.32484999299,-0.418949991465,-0.767799973488,-0.0603867173195,0.382304131985,3.08951425552,0.209482431412,0.42895001173,0.263999998569,0.210749998689,-0.0720500051975,-0.309199988842,-0.595950007439,-0.503250002861,0.518499970436,-5.02334976196,-0.154118746519,0.585121393204,-0.0934000015259,-2.52480006218,0.054999999702,1.10005187988,0.836375951767,-0.226099997759,-1.56598007679,0.567299962044,0.92460000515,-0.165660217404,-0.158946663141,0.242049992085,1.00571620464,0.745249986649,-0.245697394013,0.815730690956,0.168199986219,0.357563048601,0.354545116425,-4.42857980728,0.114671260118,1.55334997177,-0.212949991226,-0.153979316354,-0.638193368912,-0.653602719307,-0.408235967159,0.253830015659,0.165067374706,-0.236557781696,0.0992303267121,-1.25004994869,-3.43951821327,0.667475402355,1.28949999809,-1.27880513668,0.379333466291,-1.24976325035,-0.254888027906,-0.185550034046,0.480599999428,-0.366489112377,-0.0469499975443,-0.0599651262164,0.242199361324,0.282099992037,-1.3451499939
2920,-0.698815584183,0.433598279953,-0.585472941399,1.00437784195,1.17421722412,-1.53672921658,-1.16630005836,-0.512115955353,-0.801671147346,0.458682119846,0.595499992371,-0.517825245857,-0.852206349373,-0.440982818604,2.27740001678,0.729164838791,-0.168169766665,0.520658791065,-1.47716879845,-0.330031871796,-1.04184162617,0.215660840273,-0.332058250904,-0.0743554085493,-0.461192637682,0.827460587025,-0.573699951172,-0.784600019455,0.797200024128,-0.674499988556,0.179299995303,0.253300011158,-0.06740000844,-0.703446388245,-0.438886106014,-1.53566503525,0.885436415672,-0.421436548233,-0.715149998665,-0.0506757497787,0.382640510798,0.9917999506,-0.257043242455,-0.443549841642,1.58370006084,-1.12779998779,3.86743617058,0.0616780333221,0.391666203737,-0.383100003004,0.726899981499,0.832899987698,0.460350006819,0.3138499856,-0.15340000391,0.555249989033,-0.0431499928236,-0.66973721981,-0.726164877415,-0.703148305416,0.138977870345,-0.239999994636,-0.0530500039458,0.816500008106,-0.867250025272,0.833599984646,-0.679250001907,0.486749976873,-0.542999982834,1.79554998875,-0.604872703552,6.06946086884,0.425650000572,6.86574983597,-0.581799983978,0.549366295338,0.20575889945,0.183899998665,7.09040355682,2.57844996452,0.210099995136,-0.203472003341,0.133405342698,-0.871299982071,0.283339858055,-0.838799953461,0.374566704035,-0.488029003143,0.0807999968529,-0.252201884985,0.580846190453,0.640409588814,0.385282993317,0.614750027657,0.256049990654,-0.570711433887,-0.421366631985,-0.539828062057,-0.745546579361,0.292170643806,0.172689899802,0.615747630596,0.0781538933516,-0.260949999094,-0.261132478714,-0.924110889435,-0.729099988937,0.469643294811,0.449419140816,0.410625994205,-0.389044463634,-0.512049973011,-0.619199991226,0.19501426816,-1.81914997101,4.85640716553,1.2832608223,-1.20149993896,0.0481999963522
3122,-0.464275091887,0.350340723991,1.34807384014,0.518071651459,0.408759593964,0.201970547438,0.532249987125,2.39723300934,0.250886827707,0.530102849007,-1.12765002251,0.389812171459,0.247395575047,-0.626809537411,0.174066692591,-0.294825792313,-0.637382984161,0.994198560715,0.507896780968,-0.357055366039,0.518956661224,0.0610423237085,0.457373678684,1.5866522789,0.908338785172,-0.789694070816,0.702049970627,2.13840007782,-0.483399987221,1.37695002556,0.294450044632,-0.496549993753,1.22715008259,0.0271070227027,2.61192965508,1.62313103676,0.266512334347,0.168948426843,0.104450002313,-0.432014971972,0.578795909882,0.0570500008762,0.161698624492,0.87433129549,0.355000019073,-0.239299982786,0.661412835121,2.0004196167,1.97664141655,1.36720001698,-0.985400021076,-0.342949986458,-0.504150032997,-0.0880999937654,0.791450023651,-0.508099973202,0.221249997616,-0.411060810089,0.196681410074,1.18360686302,2.42180228233,1.17960000038,0.610450029373,-0.490549981594,1.17315006256,-0.0257499963045,0.91629999876,-0.373950004578,0.202349990606,0.525449991226,0.277577847242,0.750191271305,-0.682549953461,1.32730007172,-0.723599970341,-0.188542470336,-1.47505569458,-2.60984992981,3.7991938591,-0.244800001383,2.05550003052,0.407231688499,0.494920521975,-0.740700006485,0.569105803967,-0.596850037575,0.247540652752,0.0306712388992,-0.502200007439,0.131919935346,-0.29509216547,-0.691623687744,-0.370208799839,-0.0403500199318,-0.4117000103,0.656035780907,-0.0280277282,0.938497066498,-0.020830988884,-1.13693034649,0.434021115303,-0.778283417225,0.256464630365,-0.17539998889,0.427335739136,0.289091229439,0.352200001478,1.28394448757,0.999333143234,0.749370574951,0.471922636032,1.24000000954,-0.0591500028968,2.15622615814,-0.51115000248,0.0389630198479,-0.506836235523,1.51269996166,1.56720006466
