rid,DOS030_VCAP_6H:BRD-K09054764-001-01-7:5,DOS030_VCAP_24H:BRD-K09054764-001-01-7:5,DOS034_A375_24H:BRD-K09054764-001-01-7:5,DOS034_A549_24H:BRD-K09054764-001-01-7:5,DOS034_HT29_24H:BRD-K09054764-001-01-7:5,DOS034_MCF7_24H:BRD-K09054764-001-01-7:5,DOS034_PC3_24H:BRD-K09054764-001-01-7:5,ERG015_PC3_24H:BRD-K09054764-001-01-7:10.0009,ERG015_PC3_6H:BRD-K09054764-001-01-7:10.0009,ERG015_VCAP_24H:BRD-K09054764-001-01-7:10.0009,ERG015_VCAP_6H:BRD-K09054764-001-01-7:10.0009
2770,0.259338080883,-0.502813637257,-0.0987733751535,2.02118015289,0.356449991465,-0.987100064754,-0.442900002003,-1.44120180607,1.00090265274,-1.71834897995,-0.888569891453
80204,-0.791689872742,0.593593478203,-0.389408767223,-2.19406986237,-0.162299990654,1.44570016861,0.296600013971,-0.230701074004,-0.12391538918,-0.424540549517,0.404312729836
4208,0.538685441017,0.294448792934,-0.559652090073,-0.480505108833,-0.833349943161,0.58766669035,-0.465099990368,0.572674512863,4.00220394135,-0.552429616451,0.931832671165
1845,-0.907892405987,-0.783950924873,0.265689611435,0.163068845868,1.56679999828,0.0576333254576,-0.312200009823,-1.62962591648,0.112844608724,0.168328136206,0.150566846132
23368,-1.28181397915,-0.0983020663261,-0.0300201624632,-0.49719119072,0.789900004864,2.28196644783,0.348033368587,-0.321603775024,0.911019265652,0.138838395476,-1.13021063805
5583,-1.07587885857,0.34652146697,0.703545928001,0.258887112141,-0.408199995756,-0.142266690731,-0.135966673493,-0.690476119518,-0.460082828999,-0.619786858559,-0.836937427521
8900,-0.740633070469,0.993387043476,-0.224080294371,3.62106108665,-0.629949986935,0.367266684771,3.97796678543,0.253387957811,0.505705118179,0.314801335335,2.32205891609
581,-0.22509790957,0.381788253784,-4.09671115875,-3.15115714073,-0.755599975586,1.02130007744,1.40203344822,-0.1892157197,1.65061450005,0.193782404065,-0.482100963593
6193,-0.216812357306,0.261879593134,0.110286809504,0.213980466127,-0.495550006628,0.813066720963,0.0726333260536,0.527544379234,-0.94516980648,-1.24446392059,0.920282363892
6622,-0.105972707272,-0.825862526894,-0.450801253319,-0.533819556236,0.133149981499,0.418033361435,2.59616661072,0.918101668358,0.872666537762,1.52666401863,1.27838075161
11261,0.135241031647,-0.791018486023,0.772963166237,0.0565600246191,-1.03469991684,-0.718833386898,-0.106933355331,-0.392234176397,0.405335992575,-0.288141131401,0.698597490788
6696,1.15874969959,0.382277965546,0.625878930092,0.425249814987,-0.987900018692,3.59643340111,0.542066693306,0.524282574654,4.38563299179,0.223152786493,0.650678277016
8312,-1.31356728077,0.0438883677125,0.322947621346,0.081362247467,3.12475013733,-0.403000056744,0.0144333392382,-0.299874991179,2.06458258629,0.794238328934,0.0608611553907
835,-0.313818961382,0.317936241627,0.528928041458,-0.129723399878,-0.0549000054598,3.04966688156,0.652866721153,-0.953035354614,0.858778834343,-0.00671155750751,0.177860796452
8324,-0.934538304806,0.0929294079542,0.0243928283453,0.255735754967,-0.878250002861,-0.474900007248,0.250466674566,0.0440611839294,-1.10004842281,0.64935106039,-0.204820156097
1848,3.48173737526,0.394782394171,0.539564490318,-0.622298896313,-2.32159996033,1.04019999504,-1.06633329391,-1.96807897091,-3.32273721695,0.238444969058,-0.0542569831014
154,0.0581507533789,0.598028540611,1.54306364059,-0.0221663787961,-0.0540000200272,-0.640600025654,0.651333391666,0.712391853333,-1.60696530342,1.21988153458,1.20414924622
4312,-0.298251599073,-0.290739834309,2.37027525902,-0.338167250156,0.226150006056,0.138799965382,1.6346000433,-0.765088021755,-0.441440224648,-0.0202772170305,-0.945043444633
994,-0.504030406475,-1.60536623001,-0.244223073125,-0.618178606033,-0.204400002956,-0.672199964523,0.136900022626,0.659707605839,-5.39348602295,0.766813337803,0.648732602596
2048,1.66377055645,1.24270892143,4.47362756729,-0.300737529993,0.837149977684,0.82950001955,0.144766688347,0.673660516739,4.6957783699,-0.392887353897,1.64389407635
1111,0.107498139143,-1.50909519196,1.11609983444,0.13754875958,-0.512549996376,-0.557966709137,1.00540006161,0.669845461845,-1.27519249916,-1.66926229,-2.20585870743
5154,-0.241608321667,0.0897156596184,0.456220328808,0.28223207593,-0.703150033951,0.111200012267,2.40206670761,-0.618348062038,-0.354745417833,0.298568546772,0.908860385418
2920,-1.18686950207,0.472920835018,0.449535906315,0.619923472404,-0.88330000639,-0.435866713524,0.471099972725,-1.32346081734,-1.30910921097,-0.0776612013578,1.38534033298
3122,-0.655640482903,-1.21741592884,-0.0195016376674,-0.783417522907,1.80594992638,-0.200466677547,-0.106066673994,1.02746140957,1.1280772686,0.325707823038,1.02004206181
2769,0.50620508194,-0.221803799272,-1.15167534351,0.130470097065,0.688449978828,-0.255266666412,0.0681999996305,1.8473316431,0.958349168301,0.141947075725,-1.00989449024
5900,0.717927217484,0.0615166500211,3.09688520432,0.733619809151,-0.501150012016,-0.019466675818,0.0088999569416,0.0429824367166,0.74677747488,0.566335082054,1.42980825901
6304,0.0155319683254,-0.0989796966314,2.31989264488,-5.3524274826,1.47600007057,0.463699936867,1.33146679401,3.21250009537,0.839905381203,-0.446671962738,-0.15269228816
5211,3.40683555603,-0.149375528097,0.46086704731,1.03661894798,-0.503600001335,-0.829933404922,-0.691133320332,-0.00159046798944,1.60441720486,-0.0555764585733,1.89925026894
2886,-0.206926509738,-0.821085512638,-2.11969661713,-0.643673062325,0.524300038815,-0.0378666818142,1.06173336506,1.40930128098,0.730301499367,-0.240966945887,0.388772040606
9261,-0.0877309143543,0.237910985947,0.274495095015,-0.124120593071,-0.657400012016,0.250933349133,0.560600042343,6.39389610291,-0.0403272211552,4.27001142502,0.824488282204
8569,-0.37018045783,-0.511318325996,-0.427670300007,0.306458204985,-0.592199981213,-0.00186663866043,1.09943330288,1.37718498707,1.70673561096,0.292093276978,0.427091211081
3303,0.659968793392,0.273480653763,1.06516706944,-0.644021749496,0.901199996471,0.22270001471,1.24743330479,-4.51432275772,-3.31795954704,-0.505789518356,-0.729243934155
5331,0.945365786552,-1.03233516216,-0.00161617621779,0.613184452057,-0.506399989128,4.62779998779,3.1294002533,1.28606808186,3.07449841499,-0.729591965675,1.85803878307
5347,0.647356152534,-0.0974740386009,0.238171637058,0.917769372463,-0.626649975777,-0.104266703129,0.466199994087,-1.78028249741,1.09735584259,0.327326327562,0.367129027843
4638,0.955361008644,-0.0963077619672,-0.417846530676,-0.00505486875772,0.208199992776,-3.32150030136,1.12116682529,-0.234543636441,1.44231009483,-0.0149015747011,0.318749010563
2264,0.908132731915,0.770757079124,1.56165313721,0.096800044179,-0.633949995041,-0.415333360434,-0.68599998951,0.018089286983,1.58632910252,-0.255066990852,0.0479761250317
1029,-0.159964546561,0.244380071759,-0.283187806606,1.92441618443,-0.585399985313,-0.000666663050652,0.119633339345,-1.15355038643,1.05178809166,-4.89746284485,1.17882704735
1027,0.677582859993,-1.41010761261,0.0151687152684,0.438758790493,0.334699988365,-0.722333371639,-0.43763333559,-0.985529482365,-1.1941422224,0.148210793734,-0.179040700197
2597,-0.000216489337618,-0.121003776789,-0.0122151970863,-1.11889898777,0.412000000477,-1.27209997177,-0.485033363104,0.0,0.0594355501235,-4.89811182022,0.0
55847,-1.19589805603,0.124239973724,-0.398676365614,0.234520941973,0.306899994612,-0.486500024796,-0.684933364391,-0.635301351547,-1.80180799961,-0.884909033775,-0.886300265789
25803,-0.199948698282,-0.235767573118,-0.647193849087,-0.330460965633,0.368050038815,0.0499666705728,-1.8520001173,-0.538819253445,1.34276044369,-0.0450845956802,0.817938148975
3480,0.609023034573,0.800250828266,-0.649638235569,0.881759881973,0.0512000024319,-0.439633309841,-0.674000024796,-0.758742928505,0.176482439041,0.113415971398,-0.0400256589055
2946,-0.651935338974,-1.27220964432,-0.376747965813,0.00531128793955,0.218800008297,-0.437400043011,-0.918633341789,-0.820640265942,0.197972714901,0.613848030567,0.0798740759492
9517,0.740886688232,0.233228236437,0.513535916805,0.529899358749,-0.442200005054,0.243566647172,-0.736999988556,-0.38646504283,0.567452549934,-0.682246804237,1.03593635559
25987,-0.909760713577,-0.323086172342,0.289835482836,0.514129757881,-0.973999977112,-0.375733345747,0.303200036287,0.703469097614,1.64950537682,-0.191773593426,2.49999403954
23670,0.163620620966,1.18027985096,-0.403014600277,0.625689506531,-0.582650005817,0.0631333291531,-0.256033301353,-0.542638301849,-1.4462429285,-0.211677014828,-0.0706377774477
11182,1.17634224892,0.323992371559,-1.40977847576,1.43634438515,0.152950003743,0.00579999387264,-0.00986667349935,0.650710821152,1.32439517975,0.982573509216,0.980068683624
2146,-0.237274289131,0.484674811363,-1.36984872818,0.458234250546,0.252099990845,0.300433337688,-0.0521000102162,2.16926574707,0.388104587793,0.203595533967,1.29661297798
3385,0.659537017345,0.00452319160104,0.753200650215,1.81756460667,-0.312550008297,0.204666674137,-0.153600022197,-0.728083908558,-0.985028326511,-0.622157633305,0.789751052856
5261,0.0231897830963,0.442069172859,0.292907595634,0.140017211437,0.585500001907,0.35936665535,1.55866670609,-1.20447158813,-0.00298348069191,0.727025508881,-0.331027626991
10765,-1.13253164291,-0.0532595030963,0.810184657574,-0.493321597576,0.315949976444,0.118833333254,-0.0618667006493,0.114787444472,0.618297457695,0.534151256084,1.74859046936
25839,1.01284480095,-0.254208743572,-0.43411141634,0.552691698074,0.116749994457,0.16046667099,-1.62943327427,0.316930651665,0.676721870899,3.56143045425,1.33436179161
4172,0.769498109818,0.290507286787,0.0723287761211,-0.238181114197,-0.406549990177,0.631500005722,-0.00546663999557,1.68132090569,-0.812121987343,0.312242925167,1.08191049099
23161,0.877298355103,-0.543346345425,-0.902132630348,-0.573233604431,-0.121849998832,0.0235666632652,2.19543337822,-0.337774991989,1.12498021126,-0.21033641696,-0.414066255093
10298,0.160257235169,0.0861447975039,0.309124231339,-0.528130829334,0.266600012779,-1.17896676064,-1.55960011482,1.16552722454,0.121288567781,1.46254587173,2.25006556511
1802,0.869984149933,-0.0014221072197,0.875560879707,0.102222859859,-0.417149990797,0.300300002098,-0.416099995375,0.241459026933,1.85376930237,0.746985197067,0.903993070126
58533,0.409147143364,-0.0843108296394,-0.0871842950583,-0.0573635101318,-0.55220001936,-0.978200018406,-0.0054666697979,-1.47662174702,-1.4377310276,-0.0609495155513,1.37009990215
147179,-0.396135270596,-0.818327069283,0.543843746185,0.287184804678,0.379099994898,1.50720000267,-0.464799970388,0.0373924970627,2.28070831299,0.302643656731,1.41311168671
29937,-0.184680059552,-6.86688899994,0.832912445068,-0.458657622337,-0.301499992609,-1.01203346252,0.0997666716576,-2.13592624664,-1.71879708767,0.192830607295,1.11059141159
6184,-0.533394813538,-0.654962599277,-0.475520431995,0.201695680618,-0.337249994278,-0.511266708374,-0.424833357334,-4.3067111969,1.17405438423,2.07813096046,-1.08662772179
9854,0.937785685062,-0.376947522163,0.427226781845,-0.666722178459,-0.942849993706,0.0811333209276,-0.434066653252,-2.04107999802,-0.213225230575,0.444470703602,-0.155363947153
2553,1.24050724506,0.682762026787,0.713674068451,1.47721123695,0.651350021362,-1.68100011349,-0.251400023699,-1.324239254,0.132429510355,0.210052400827,0.555248260498
5440,-0.375039845705,-0.127245396376,0.279970169067,-0.489348113537,0.0362999998033,-0.256166696548,-0.435666680336,-2.92614030838,-2.29697918892,-2.34128594398,-3.60130620003
54623,0.236543089151,-0.555122256279,0.571182072163,1.02361559868,0.155999988317,0.658266723156,0.573733329773,-1.32401967049,0.801540970802,-0.261459589005,-0.171690419316
9533,-0.0841817185283,-0.0572533942759,0.0268486738205,-0.982909917831,0.246649980545,0.458000034094,-0.377000033855,-0.415463119745,0.709708154202,-0.295168340206,-0.728953957558
8607,0.848913192749,0.576280772686,1.04743885994,-0.305498361588,-0.287400007248,0.199400007725,-0.064600020647,-1.47916936874,1.52468860149,-0.625984609127,-0.862060129642
207,0.441440165043,0.529127418995,1.40823328495,-1.32694005966,-0.41685000062,-0.582800030708,0.558366656303,2.61732935905,-0.327928155661,0.650307297707,0.829183042049
26054,-0.246224984527,-0.184217900038,0.0859345942736,0.0882018506527,-0.161449998617,-0.345733344555,-1.50526666641,0.524835586548,-0.0402951911092,-0.706676542759,0.298128902912
10682,-0.0366414487362,0.444604694843,0.00330758094788,0.569361746311,-0.554899990559,-0.816166639328,0.276800006628,-2.43431758881,-3.31465578079,0.263969898224,1.12234473228
8573,-1.48062980175,0.149021327496,0.363878399134,-0.12807610631,-0.287100017071,-0.80320006609,-0.25203332305,1.13246750832,-0.126573830843,-0.357177227736,-0.258920431137
23378,-0.366022795439,0.575881779194,2.66409111023,-0.484271079302,0.397300004959,-0.0343333333731,-0.319866687059,-0.44850808382,-1.51624405384,0.541796207428,1.84278535843
8553,0.450543522835,-0.338961750269,-0.0959354788065,0.264983803034,-4.26485013962,-0.0772666782141,-0.940966665745,1.0266957283,1.20978105068,-0.296790957451,1.87866079807
622,0.611799955368,0.179091632366,0.14335000515,0.0611322447658,-0.962650001049,-0.350199997425,-0.297700017691,0.800799131393,0.295257151127,-0.266690611839,1.29327881336
9467,-0.161078363657,-0.353258609772,-0.664688706398,-0.66875487566,0.195799976587,-0.017733335495,-0.731766700745,-0.658486664295,0.912401854992,0.162907406688,-2.34645748138
5525,-0.433190137148,0.167177319527,0.555545091629,-0.151207610965,0.936550021172,0.0373666658998,-0.343900024891,-0.671739459038,-0.864953279495,-0.288850128651,0.3708139956
256364,0.590796113014,-0.299812138081,0.743987560272,0.806869208813,-0.787899971008,0.0300666689873,0.236233353615,0.603699922562,2.59791326523,1.61682868004,1.73207449913
332,-0.176890671253,-0.465372741222,0.529399633408,1.74836921692,-0.886550009251,-0.982200026512,0.98759996891,0.774260878563,-3.52485370636,0.499223291874,2.5003285408
2058,0.0897811576724,0.811714291573,0.467414319515,-0.0963543206453,-0.382100015879,-0.683099985123,-0.40873336792,-0.63296943903,-2.42614412308,-0.10271384567,-0.407708883286
7849,0.155969560146,-0.547613501549,0.966264486313,0.0722360610962,-0.39929997921,0.301466673613,-0.634999990463,-0.818807303905,1.23996281624,0.0142102465034,-0.936463236809
23244,0.0342066437006,-0.0307077914476,-1.21551454067,-1.37012803555,0.139249995351,0.230900019407,0.0976666659117,-1.11914300919,-0.577779233456,-0.625819027424,-0.595367074013
7494,1.51091122627,-0.211878821254,0.343140542507,1.32879543304,0.0752499997616,-0.726200044155,-0.433233350515,-1.13004970551,-1.66142356396,-0.956359744072,-0.206510186195
4836,1.38293707371,-1.05891263485,-0.082989692688,0.360589027405,0.672199964523,0.600300014019,-0.221266672015,1.13396990299,2.2034804821,0.752395272255,1.83090007305
23647,0.398900479078,0.077336423099,1.66666674614,0.801406145096,-0.714599967003,-0.494299978018,-0.224200025201,1.14545989037,-0.957598686218,0.454111754894,1.83551955223
10617,-0.387385934591,0.135891348124,0.224271953106,0.225498139858,-0.475899994373,-0.813633322716,-1.03399991989,-2.29848504066,-2.12701869011,0.255022168159,1.12937855721
2184,0.043305516243,-0.127811193466,-1.36143553257,0.581673264503,-0.201749995351,-0.537166714668,0.241800129414,-0.08297342062,0.358775407076,-0.369724065065,1.15647506714
5355,0.423526406288,-0.655425548553,0.276594489813,-2.29779028893,0.43599998951,-0.882599949837,-1.0326666832,0.258736908436,-0.967434048653,0.703683495522,-0.465552866459
6659,0.872221469879,0.579991042614,-0.385558754206,0.657138705254,-1.18575000763,-0.333233356476,-0.784366667271,0.267104357481,0.0131716877222,0.478824257851,0.819699764252
7016,-0.433726876974,-0.229786276817,-1.05472612381,-0.735868632793,0.205749988556,-0.087199985981,-0.513233363628,1.5897282362,1.40743017197,0.409240961075,-0.651375710964
90861,0.457893788815,-0.369410246611,0.0588475689292,-0.756034135818,-0.959850013256,-0.579400062561,-0.119599997997,-1.29978239536,-0.0364667028189,0.28900539875,0.224976047873
10670,0.360045492649,1.08049821854,-1.30141186714,0.505478799343,0.248449981213,0.270200014114,-0.454966723919,-0.735440254211,1.12783527374,0.0939530134201,1.60130131245
79071,0.41924983263,0.806305170059,-0.121987730265,-0.0986150056124,0.67610001564,0.310266703367,0.596733391285,-0.857772707939,-1.38714456558,0.634773433208,0.36500954628
64746,1.18180668354,-0.393552720547,0.861577630043,0.810498118401,-0.515349984169,0.116966679692,0.19283336401,-0.496092796326,-1.87475347519,0.603048145771,-1.03827750683
5366,-0.435172796249,-0.657554149628,-0.483695745468,-0.579493522644,0.736299991608,-0.0979333370924,0.449300020933,-0.301689743996,0.840925276279,0.557829260826,-0.448917746544
11344,-0.292764335871,1.08049201965,0.612810790539,-0.28574848175,-1.77509999275,-0.0763333439827,-0.399733364582,0.961159110069,0.945849895477,0.937270641327,1.66087198257
10013,0.202535450459,0.894396603107,-0.328070580959,0.385776370764,0.0841500088573,0.0382666736841,0.536933362484,0.792415499687,-1.57444369793,0.737908601761,1.58839666843
5829,0.43037083745,-0.157872796059,-0.353978514671,-1.10510718822,0.646299958229,-0.91456669569,-0.662900030613,0.687545776367,-0.257667064667,0.120442934334,0.919099628925
5257,0.392094165087,-0.320512413979,0.226487904787,0.143235832453,-0.721150040627,0.10906663537,0.465966612101,1.98966407776,1.31696224213,0.821209192276,1.46682953835
22794,0.190534383059,-0.597265303135,0.233979284763,0.239764153957,-0.554949998856,-0.430233359337,-0.401833295822,1.88995885849,0.998408377171,-0.139382809401,1.67128694057
9761,0.0754427313805,-0.297004699707,-0.750933468342,-0.32512190938,-0.254000008106,-0.830233335495,0.188966676593,1.01920175552,-2.35626316071,0.478935718536,1.27099883556
23326,0.681892693043,-0.858741164207,0.0586706995964,0.0204247161746,-1.68219995499,0.107799999416,-0.108666673303,-5.42386627197,-2.90093398094,-1.84644794464,-5.10002470016
10972,-0.16965803504,-0.477702081203,0.994091212749,0.906465888023,-1.05250000954,-0.448133289814,-0.672433376312,1.15698623657,-3.23284864426,0.255648076534,0.0660263001919
10523,0.879217088223,-0.0638971701264,0.268292725086,0.823417305946,0.202749997377,-0.489133358002,-0.316300034523,1.77419233322,-0.418406575918,1.83212447166,2.37228631973
79090,0.691673159599,-0.00750488042831,-1.00459706783,0.332403421402,0.944649994373,0.26060000062,0.160199999809,-0.179914534092,2.2235918045,0.937297224998,0.935115814209
27032,-0.346398860216,-0.0506331250072,-0.130984187126,-0.141332864761,0.848050057888,0.00576667487621,-0.0697000101209,1.58074808121,2.32931995392,-0.752498745918,-0.676995992661
9097,-0.485706031322,-0.348976045847,-1.0943236351,0.124741747975,0.856849968433,0.533533334732,-1.01979994774,0.715804934502,-0.200651556253,0.260552346706,0.599062919617
10513,1.40801918507,-0.60942620039,-1.3118493557,-0.598087847233,-0.459399998188,0.0453999936581,-0.398033350706,-0.010454941541,0.515716850758,-1.81765258312,-1.68910932541
1891,-0.692278504372,1.02586746216,0.889438152313,-0.25257563591,1.78090000153,-0.06740000844,0.89323335886,1.29334616661,1.45595192909,0.887345433235,-0.644909262657
3066,-0.380641102791,-0.616028010845,0.828582048416,0.925557851791,-0.664600014687,0.462766677141,-0.979266643524,0.896789252758,-1.81451451778,-0.76335555315,0.778720736504
9801,0.117964096367,0.00440810620785,-0.0260679125786,0.0661368146539,1.06155002117,-0.713166713715,-0.122100010514,-0.0153333842754,-4.2521739006,1.17462146282,0.751254200935
1459,-0.419722497463,0.106158196926,-0.596777021885,-0.831153273582,1.15729999542,0.223433360457,0.388433337212,0.484700500965,1.23815894127,0.612590909004,-0.0218863412738
9703,0.78854817152,0.689332902431,0.484228134155,2.22417140007,-0.665700018406,1.05609989166,-0.0812999904156,-1.99434161186,1.21564996243,0.966983497143,0.230841308832
10606,-0.540266990662,0.45452028513,-0.0266815945506,1.18562793732,0.362749993801,0.828466713428,0.16700001061,0.672857642174,-2.11335253716,-1.0687623024,0.507028520107
1017,0.408965170383,0.106903351843,-1.1545650959,-0.586244702339,0.870299994946,-0.393166691065,0.391466706991,1.99866652489,0.869537651539,-0.355816423893,-0.937510788441
9813,-0.17413751781,-0.101288110018,-0.497672021389,-0.122500151396,0.222949996591,0.213499993086,0.351766675711,0.470301747322,0.963305592537,-0.755908548832,-0.617314636707
7485,-0.842387974262,0.818186223507,-0.698961377144,0.496348321438,0.455649971962,0.0964333415031,-0.406300008297,-2.01487922668,-2.30960273743,-0.170370101929,-0.327272564173
2109,-0.241587862372,0.142089605331,0.418003946543,1.16539728642,-0.750100016594,-0.279233336449,-1.106133461,-1.12177109718,-0.677336513996,0.822684884071,1.52300834656
23271,-0.93146777153,-0.0810165926814,0.507614076138,-0.730399489403,0.780349969864,0.442800045013,-0.804899990559,0.0999188572168,0.941876590252,1.01611876488,-0.570906817913
9915,-0.0528462454677,-0.000683410093188,-2.67754268646,-0.56209987402,1.16425001621,-0.320066690445,0.463999986649,0.085471957922,0.857019543648,0.0193135291338,-1.35355651379
9552,-0.800898194313,-0.596277415752,-0.0226791352034,-0.549118459225,0.136650010943,-0.192199990153,0.107166677713,2.44642949104,-0.41627573967,0.443441420794,0.753406345844
93487,0.490378320217,1.71727585793,0.595797777176,0.0239686444402,0.0422000139952,0.0718999952078,-0.842733383179,0.593843519688,-0.912179470062,1.53966867924,0.134424090385
2956,-0.321018099785,-0.592098236084,-0.0788527578115,-0.582164764404,0.56225001812,0.512833356857,0.538833379745,-0.996899306774,-1.60648822784,0.155934363604,-0.525415539742
11065,0.867364108562,-0.338924884796,-0.616423547268,0.0950990915298,0.969849944115,0.644966721535,0.247800007463,-1.57720851898,0.819747984409,-0.0868928879499,0.798841059208
9653,-0.618344664574,-0.0370030626655,-0.107357293367,-0.683050394058,1.01620006561,-0.921466708183,0.212966680527,-0.278384238482,1.67428946495,0.222617924213,-1.15589880943
200081,1.06425857544,-1.16385424137,0.70111143589,0.267427027225,-0.291350007057,-0.389733314514,0.28409999609,-2.17628836632,-1.20475125313,0.26779794693,1.06763648987
3337,0.488876402378,0.109293095767,0.121622227132,1.90836536884,-0.122200012207,2.22916698456,0.066533356905,-1.80533504486,-1.35806787014,-1.23700511456,-1.47609329224
11073,0.806364297867,-0.291376620531,0.816943526268,0.820672869682,0.883249998093,-0.312466681004,-0.0294000059366,0.375800848007,2.78238940239,-0.0130713880062,-2.13231420517
23,-0.157713979483,0.255041271448,0.0401135459542,-0.499208509922,0.285650014877,0.461466699839,-0.411333322525,1.75765097141,1.50496315956,0.842032134533,-0.480460226536
5641,0.342119038105,-0.0280516333878,0.140383064747,-0.0824194923043,-0.376150012016,-0.105833366513,0.106400005519,0.404945164919,-1.91895055771,1.98836874962,0.800012230873
8720,0.235533446074,-0.044358920306,-0.326066195965,0.921008586884,-0.011800006032,1.38940000534,0.283933341503,2.16059994698,0.421781003475,-0.147829353809,-0.775169849396
10782,0.672842442989,-0.371326357126,0.306855231524,-0.599109470844,1.04289996624,-0.0311333332211,0.414233326912,1.11040067673,0.324242413044,0.800242304802,-0.454343140125
25932,0.94109416008,-0.735862374306,-0.340706110001,-0.00722002610564,4.66275024414,3.62890005112,-0.224833339453,-0.557585120201,-1.66065335274,-0.353136777878,-0.319503158331
3028,0.140357419848,0.0700089484453,1.28299999237,0.608784377575,-1.10150003433,0.638000011444,-4.5234670639,0.521809160709,0.592340767384,-0.4055557549,2.31492066383
6804,0.275140494108,0.244105994701,-0.365774691105,8.62015151978,-0.337249994278,0.00123333337251,-0.234400004148,0.499606251717,0.142681673169,0.0452692210674,0.853572368622
890,-0.16141590476,0.0221872590482,-0.0237695425749,-0.980723261833,1.00880002975,-0.202833324671,-0.403333336115,0.271460324526,-0.312839090824,-0.217974156141,0.82868129015
6390,-0.0680010318756,0.10463796556,0.513504326344,-0.129201188684,0.179849982262,0.511000037193,0.852300047874,-1.93945193291,-4.83519506454,0.057450465858,-0.129916742444
4303,1.03994631767,-0.0790736973286,0.971104502678,0.219281286001,-0.130649998784,0.263033390045,0.0321333110332,-1.06662786007,0.355719506741,4.76527118683,0.927676439285
10953,0.730535030365,-1.54115104675,0.82738006115,0.095097668469,-0.613449990749,-0.700233340263,0.585666716099,-1.75633132458,-0.948145806789,-0.50422668457,0.430223554373
22889,-0.503552436829,0.598912060261,1.16842937469,0.557571649551,-0.660149991512,0.0625333338976,0.406833320856,-1.33617448807,-1.6627124548,-0.807667851448,-0.927508413792
3098,0.541637718678,0.229101657867,-0.0530894473195,1.27035200596,-0.905799984932,-0.297733306885,-0.224733412266,-0.0451003611088,1.55328917503,0.0245459116995,2.14713120461
11044,-0.812144577503,-0.191732555628,-0.59263253212,-0.310094594955,0.285850018263,0.565166711807,0.153333336115,2.40337467194,1.12990868092,-0.290941745043,-1.24248027802
8985,0.924627065659,-0.45000743866,-0.115491122007,-0.933204054832,-1.15135002136,-0.707433342934,0.385700017214,1.45600891113,-0.699703454971,0.13156016171,0.769126474857
66008,-1.07150626183,-0.192972615361,0.905377686024,-2.0502204895,-0.354400008917,-0.357666671276,-0.199266672134,0.804008126259,-1.31742572784,0.169909745455,2.10122251511
9217,-0.457432299852,-0.301527887583,0.520333170891,-0.315963447094,0.278899997473,0.0460333228111,-0.671933293343,-1.08652508259,-2.03173112869,0.230347961187,0.0633489340544
701,-1.00026643276,-0.390879392624,-0.665881037712,-0.389914661646,0.982850015163,-0.161899983883,0.581733345985,2.16146659851,0.821537613869,0.0268427282572,-1.36250174046
6182,0.375053465366,-0.00490703806281,-0.47972458601,0.0716512128711,0.208649992943,-0.973399996758,-0.335000008345,-0.289980441332,-0.721614599228,0.0511551052332,1.2202450037
4860,0.200565412641,-0.229970857501,1.06340575218,0.428890764713,-0.240549996495,0.256133317947,0.200233325362,-2.14433932304,-1.33471608162,0.19942304492,1.21457111835
7398,0.279314339161,0.521235466003,-0.903271973133,0.694486916065,-0.416400015354,-0.0759333372116,0.452033340931,-1.58793985844,-2.28067159653,-0.984045386314,-1.23022210598
6117,0.4674243927,0.5532746315,-0.253288537264,0.243259504437,-0.452600002289,-0.803933382034,-0.319966673851,2.44770717621,-2.70940637589,0.289967924356,1.10586512089
23588,-0.218062832952,0.367862939835,0.93149471283,0.424796849489,0.0902999937534,-0.343633323908,0.119666665792,2.05228924751,-1.32793581486,0.709335029125,1.75014424324
949,0.769263386726,0.606802284718,-1.23844432831,-0.105966597795,-0.829399943352,-1.02560007572,0.460233330727,1.71547007561,1.32255113125,0.994356155396,1.32595229149
7168,0.543755888939,-0.87093013525,0.59499168396,0.655500888824,-0.747900009155,-0.182633340359,0.406766682863,-1.87768268585,-2.17806720734,-0.59869235754,-0.538357496262
9375,0.570615410805,0.455032706261,0.354808986187,0.432479530573,-0.758100032806,-0.30520004034,0.097033329308,-2.84703922272,-1.00757479668,-0.754894018173,-1.76636397839
4927,0.231009274721,-0.290961444378,1.08083176613,0.362512022257,-5.04640007019,-0.0138333365321,0.691766679287,2.42192173004,-0.834450304508,0.417674183846,2.14080166817
2523,-0.674473762512,0.495627552271,-0.771494626999,-0.649979948997,0.463450014591,-1.08113336563,-0.207866668701,1.55817341805,1.03268647194,0.360159426928,-0.830679178238
58497,-1.32094979286,0.22939145565,0.47334805131,-0.586604356766,-0.0834500193596,-0.244566649199,-0.322133362293,0.118409767747,0.924227714539,-0.41025686264,2.4306204319
6856,-4.56276512146,0.42880743742,0.490001142025,-0.0362403988838,-0.825299978256,0.146333307028,-0.13480001688,2.11179018021,-1.14595890045,-0.27165043354,-0.00795266032219
26036,-0.330557912588,0.0387205556035,-0.327136993408,-0.701055109501,-1.03780007362,-0.619533360004,-0.590266704559,1.65682017803,-2.04898476601,-0.48793721199,-0.198982015252
10206,-0.0503185838461,-0.32090651989,-1.15667510033,-1.29182219505,1.16295003891,0.259033322334,0.646033406258,1.50267410278,0.996490001678,0.886728703976,-0.153481975198
