rid,CPC005_A375_6H:BRD-A79226577-003-01-1:10,CPC005_A375_24H:BRD-A79226577-003-01-1:10,CPC005_A549_6H:BRD-A79226577-003-01-1:10,CPC005_A549_24H:BRD-A79226577-003-01-1:10,CPC005_HA1E_6H:BRD-A79226577-003-01-1:10,CPC002_HA1E_6H:BRD-A83859836-003-02-8:10,CPC005_HA1E_24H:BRD-A79226577-003-01-1:10,CPC002_HA1E_24H:BRD-A83859836-003-02-8:10,CPC005_HCC515_6H:BRD-A79226577-003-01-1:10,CPC002_HCC515_6H:BRD-A83859836-003-02-8:10,CPC002_HCC515_24H:BRD-A83859836-003-02-8:10,CPC005_HT29_6H:BRD-A79226577-003-01-1:10,CPC005_HT29_24H:BRD-A79226577-003-01-1:10,CPC005_MCF7_24H:BRD-A79226577-003-01-1:10,CPC002_PC3_6H:BRD-A83859836-003-02-8:10,CPC002_PC3_24H:BRD-A83859836-003-02-8:10,CPC002_VCAP_6H:BRD-A83859836-003-02-8:10,CPC002_VCAP_24H:BRD-A83859836-003-02-8:10,CPC005_MCF7_6H:BRD-A79226577-003-01-1:10,CPC005_PC3_6H:BRD-A79226577-003-01-1:10,CPC005_PC3_24H:BRD-A79226577-003-01-1:10,CPC005_VCAP_6H:BRD-A79226577-003-01-1:10,CPC005_VCAP_24H:BRD-A79226577-003-01-1:10,CPC011_A375_6H:BRD-K50866992-003-07-9:10,CPC011_A549_6H:BRD-K50866992-003-07-9:10,CPC011_A549_24H:BRD-K50866992-003-07-9:10,CPC011_HA1E_6H:BRD-K50866992-003-07-9:10,CPC011_HT29_6H:BRD-K50866992-003-07-9:10,CPC011_MCF7_6H:BRD-K50866992-003-07-9:10,CPC011_MCF7_24H:BRD-K50866992-003-07-9:10,CPC011_PC3_6H:BRD-K50866992-003-07-9:10,CPC011_PC3_24H:BRD-K50866992-003-07-9:10,CPC011_VCAP_6H:BRD-K50866992-003-07-9:10,CPC011_VCAP_24H:BRD-K50866992-003-07-9:10,CPC016_A375_6H:BRD-A83859836-003-02-8:10,CPC016_A549_6H:BRD-A83859836-003-02-8:10,CPC016_A549_24H:BRD-A83859836-003-02-8:10,CPC016_ASC_24H:BRD-A83859836-003-02-8:10,CPC016_HEPG2_6H:BRD-A83859836-003-02-8:10,CPC016_HT29_6H:BRD-A83859836-003-02-8:10,CPC016_MCF7_6H:BRD-A83859836-003-02-8:10,CPC016_MCF7_24H:BRD-A83859836-003-02-8:10,CPC016_NEU_24H:BRD-A83859836-003-02-8:10,CPC016_NPC_24H:BRD-A83859836-003-02-8:10,CPC016_SKB_24H:BRD-A83859836-003-02-8:10,CPD002_MCF7_24H:BRD-A79226577-003-14-4:10,CPD002_MCF7_6H:BRD-A79226577-003-14-4:10,CPD002_PC3_6H:BRD-A79226577-003-14-4:10,CPD002_PC3_24H:BRD-A79226577-003-14-4:10
5054,-0.366802334785,0.100757315755,0.367929428816,0.511066734791,0.838249981403,0.2208558321,0.668325185776,0.10745882988,-0.635200023651,-0.91911482811,0.140374422073,-0.485535115004,0.487429559231,0.389525920153,0.200191035867,0.449815273285,0.119079686701,0.0716999918222,0.429844588041,0.770832359791,0.910557925701,0.712646842003,-0.33997091651,-0.357756972313,5.61269044876,4.46648740768,4.35634994507,1.17937910557,4.20335006714,1.1507999897,-0.124644845724,-0.462064832449,-0.687610924244,-0.426947265863,0.106358215213,0.183400005102,-0.307067871094,0.643733382225,-0.152777537704,0.52097851038,0.738449990749,0.384661495686,1.09653115273,0.378184497356,0.195128247142,0.053863350302,0.0196927785873,0.569249987602,0.206507578492
3108,-0.280444353819,0.245615154505,-0.979946613312,0.419300019741,0.00510001182556,0.338915348053,0.220521360636,0.702771127224,0.0501500032842,0.159310728312,-0.594033479691,0.503520309925,-0.345995754004,0.0739951729774,1.26642513275,-0.683875799179,0.051639508456,0.824999988079,-1.06126725674,-0.250490635633,-0.469688564539,-2.05261540413,-0.414926171303,1.69327330589,-0.822429299355,-0.197516128421,0.510050058365,1.10063552856,0.595099925995,3.12699985504,0.00125981867313,-0.16985873878,-0.286787182093,-0.459310233593,-0.0397226661444,-0.301550000906,-1.26097238064,-0.340200036764,0.220920175314,-0.0568162798882,0.298450022936,-0.275842666626,-0.648607492447,2.05840229988,0.824749648571,0.359903901815,1.30651187897,2.46674990654,0.326336979866
1950,0.520516753197,-0.512622058392,0.0410708785057,-0.402566671371,0.67074996233,-0.332718491554,0.741923689842,0.565758943558,0.661249995232,-1.28335690498,0.22976218164,0.311434239149,-0.331882447004,-0.10960046947,0.00279365619645,-0.657357275486,-0.138705119491,-0.754566669464,0.067049190402,-0.222187235951,0.123642146587,0.401795178652,-0.55545181036,0.0827537178993,-0.407602399588,-0.925087690353,-0.537100017071,2.16013383865,1.82130002975,2.6750998497,-0.0729186534882,-0.391253590584,-0.247531324625,0.20243948698,-0.418905138969,0.583550035954,0.828483462334,-0.526400029659,-0.465304046869,1.21659934521,-0.657100021839,0.476113200188,0.597712039948,-0.331216871738,-0.2213793993,-0.787653565407,-0.532696604729,-0.228650033474,0.10118894279
351,-0.750361084938,-0.96211874485,-0.0689852237701,-0.0716000199318,0.0944499969482,-1.24798119068,-0.447894871235,-1.01032555103,0.76994997263,-0.489138841629,-0.0131091922522,-0.36516007781,-0.733740329742,-1.04195475578,0.225450694561,-0.170125246048,-0.554977655411,0.298799991608,0.148818835616,-0.435772061348,0.0219758599997,-1.28470468521,0.0777895972133,0.666719019413,-1.48026156425,-1.15134727955,-0.858700037003,-0.677738428116,-0.395500004292,-0.718949973583,-0.431679993868,-0.567828536034,-0.454532474279,-0.497335225344,-0.0737343579531,0.151700004935,0.262950837612,-0.26673334837,0.215180441737,0.0159280598164,-0.337249994278,1.02359199524,-0.00126733747311,0.111736021936,0.0699850544333,-1.18128323555,0.00928449630737,0.565549969673,-0.0801918655634
4846,-0.867934823036,-0.364666283131,-0.289047569036,-1.07943332195,-0.203449994326,-0.169739753008,-0.473983287811,-0.0267903804779,1.48054993153,-1.00280225277,0.0292485915124,0.418837428093,0.132271826267,0.328467994928,-0.015329670161,0.667968630791,0.338476896286,-1.13150000572,-0.94056725502,1.69089639187,-0.209147647023,1.09460425377,0.706617593765,1.49339532852,-0.609379887581,0.0777043476701,-0.418049991131,2.9896736145,1.20789992809,2.37800002098,1.90240204334,0.0133493691683,-0.428476393223,0.577600598335,0.124823153019,4.92754983902,-0.873750567436,1.46223342419,0.358784794807,-0.324916362762,-0.963999986649,0.28992202878,0.222258538008,-0.0156295001507,-1.06807374954,0.297296345234,-1.08369469643,2.02709984779,-1.28963279724
1452,-0.887458443642,0.476251542568,-0.0972386151552,-0.100500002503,-0.00819998979568,0.579649090767,0.249652847648,1.57499468327,0.995549976826,0.71551066637,-0.235584795475,-0.651559114456,0.081667393446,0.500327348709,0.775843024254,0.263612151146,0.0625222921371,0.051899984479,-0.0780621767044,0.69927084446,1.01058220863,0.873135387897,-0.0651240050793,-0.936291217804,-0.10590338707,1.07637262344,0.219550013542,0.968995392323,0.266749978065,0.514850020409,0.477389514446,-0.643520474434,-0.215108439326,0.614942550659,-0.372086048126,-0.0798000097275,0.152051463723,-0.263133376837,-0.232302904129,-0.106161877513,0.666400015354,-0.5341989398,-0.605641722679,-0.174935385585,-0.0199876204133,-0.25805491209,-0.381814718246,-0.203349992633,-0.27015131712
4776,-0.0555530413985,-0.847303986549,-0.0427773445845,-0.173066660762,-0.377399981022,-0.12804056704,-0.403744488955,-1.0376843214,0.481549978256,-1.01544201374,0.299371600151,-0.149851083755,-0.116436749697,-0.13077993691,-0.475945949554,-0.00460080057383,-0.797436594963,-0.19460003078,0.292626917362,0.0146398562938,-0.55849814415,1.58995509148,-0.78314691782,0.167917490005,-0.574877798557,-0.445606350899,-1.0041000843,1.94833743572,1.37979996204,1.32179999352,0.0387856960297,-0.5701867342,2.74702048302,0.556481719017,0.0189089253545,0.37760001421,0.429007589817,0.411599993706,0.291211009026,0.875027537346,-0.616800010204,1.44765031338,1.0317274332,-0.339062511921,0.416565299034,-1.01085710526,-0.653516173363,-0.0931499972939,-0.773105859756
6908,0.30005812645,0.153050795197,-1.2453725338,-0.0518999993801,0.105999991298,-0.592578709126,0.468863844872,0.981465935707,0.222999989986,0.334384888411,-0.0538819134235,0.545375525951,-0.17655274272,0.537083506584,-0.131249427795,0.396796375513,-0.166845172644,-0.375333338976,-0.625151872635,0.489137977362,0.749581217766,-0.928833842278,0.535938858986,-0.0777610465884,1.17178630829,-0.0487575680017,0.860850036144,2.25833845139,0.275249987841,-1.35089993477,-0.701546311378,-0.241878420115,0.0660596564412,-0.409772932529,0.348899066448,1.12220001221,-0.508260726929,0.277933329344,-0.271390199661,-0.138960957527,0.416150003672,0.0711200833321,-1.32359826565,0.117365553975,-0.108547851443,0.797330617905,0.110536590219,0.168449997902,0.303411841393
672,-0.636344313622,-0.57574224472,0.479211807251,0.249866679311,-0.113100007176,0.181722700596,0.304907917976,0.761263072491,-0.363250017166,-0.354531764984,-0.192276716232,-0.244542077184,0.250416785479,0.495779961348,0.311264961958,-0.150803148746,-0.255876541138,-0.227066665888,0.385363012552,0.0834397375584,0.294976919889,0.82499319315,0.0950751155615,-0.893078446388,0.555970013142,-1.94755327702,0.233950003982,1.68828690052,0.458150029182,-1.06970000267,-0.210248410702,0.631681919098,0.192610383034,0.288181751966,0.674596309662,0.179049998522,0.755205333233,-0.523533344269,-0.0607229173183,0.455360740423,-0.513500034809,0.393217384815,-0.0575359016657,0.263949871063,-0.646791219711,0.116081058979,1.67235052586,2.72305011749,0.259754687548
5710,0.624232530594,0.537085056305,-0.545023560524,-0.442100018263,0.578549981117,0.563453137875,0.07178196311,0.730903744698,1.75115001202,0.528171896935,0.0765353739262,-0.389924943447,0.173682004213,-0.0912425518036,0.768019080162,0.322696954012,-0.375594466925,0.616500020027,0.626629948616,0.676814556122,-0.534206569195,0.106286615133,-0.12351808697,-1.05093073845,0.0385337471962,0.851041674614,0.450850009918,1.41485869884,0.752550005913,-2.19470000267,-0.125893235207,-0.465560734272,-0.297226458788,-0.738516628742,0.613864421844,0.288749992847,0.0597286447883,-0.0470666736364,-0.444154620171,0.0184186790138,0.237350001931,-0.10414275527,-0.885237455368,0.19834049046,-0.239387124777,-1.0045979023,-0.330715596676,-5.5981502533,-2.10910177231
2115,0.414503335953,0.486275076866,-0.169428259134,0.459466695786,-0.644800007343,-1.06104183197,-0.771518528461,-0.065415084362,0.961800038815,0.722244918346,0.33940038085,0.232012078166,-0.441440403461,0.0404193103313,0.625749289989,0.124718494713,0.0462914705276,0.689633369446,0.202864810824,0.380248963833,-0.396713316441,1.80342531204,-0.675245940685,-0.0647983103991,-2.26495552063,-1.19014275074,-1.48795008659,1.9345061779,0.629899978638,1.39215004444,-1.16365265846,-0.742264151573,-0.517579197884,-0.116961181164,-0.911000669003,-0.238899990916,0.102472923696,0.735833406448,-0.765577673912,0.262312591076,-0.515400052071,-1.24549400806,1.31907081604,1.46186208725,2.89624238014,0.0703173950315,0.563192605972,4.19114971161,0.740972399712
7015,0.594509124756,-0.448416888714,0.364822357893,0.508400022984,-0.448700010777,-0.244249969721,-0.59064412117,-0.952080070972,-0.342299997807,-0.515717983246,0.636718332767,0.327253580093,-0.623838663101,-0.416975915432,-0.323124170303,-0.229825928807,-0.591576576233,-0.251800000668,0.428584933281,-0.112426631153,-0.643232584,1.16599857807,-0.55372273922,0.4025811553,-0.132599294186,-0.200022116303,-0.932449996471,1.28256547451,0.515900015831,1.1943500042,0.548084497452,0.25594446063,-0.848197102547,0.368870824575,0.164400830865,2.13389992714,0.107541024685,-1.34863328934,0.806378185749,1.51083481312,-0.481750011444,0.921330451965,0.318218618631,0.0253985226154,-0.377807855606,-0.855434417725,-1.4006459713,-3.2025001049,-0.724380970001
8726,0.451538652182,0.47868680954,-0.017305970192,0.18180000782,0.0123999714851,-0.697115302086,0.697140872478,0.226058229804,0.476799994707,0.19451995194,-0.0311737842858,0.331692069769,-1.50706589222,2.70427179337,-0.180032610893,-0.251382738352,0.262236237526,0.648233234882,-0.0500054433942,-0.554158568382,0.109698519111,0.384557127953,0.382529258728,-0.399896979332,0.604957997799,-0.441204607487,0.749449968338,1.51611304283,0.385100007057,-2.20469999313,-0.83828663826,0.232623547316,0.231272608042,0.444067209959,1.31423532963,0.184750005603,0.417638927698,0.583800017834,0.107829898596,0.153087109327,2.3533000946,-0.811856508255,0.871407449245,1.02650296688,0.0900391787291,1.01421904564,0.846846938133,1.32449996471,0.242057204247
2185,-0.141701638699,-0.0701823979616,-0.38788998127,0.122466698289,-0.209650009871,-0.698317527771,-0.465629160404,-0.664690375328,-0.322800010443,-0.798500776291,0.419528841972,-0.118722051382,-0.591796576977,-0.301442474127,-0.271398127079,0.373667418957,-0.295165300369,-0.328833311796,0.698770046234,-0.458330869675,-0.574120819569,1.23123395443,0.417722344398,0.292013317347,-0.408913969994,0.3834425807,-1.58990001678,2.44704651833,0.934199988842,1.21085000038,0.623179793358,-0.199584975839,0.132288962603,1.26818597317,-0.537378251553,0.213099986315,0.914192199707,0.298966675997,0.221759617329,0.648263335228,-0.78174996376,0.561974167824,1.63413119316,-0.0759578049183,0.10406588763,-1.20307421684,-1.07899057865,-0.422599971294,-0.0553665235639
3315,-0.213745981455,0.502233445644,-0.300466954708,0.318533360958,0.218649983406,0.417532414198,-0.154894694686,0.773429393768,0.50879997015,1.05631828308,0.529826521873,0.4206610322,-0.519932806492,-0.388713181019,0.830006599426,-0.764621734619,-0.0300163477659,-0.778599977493,-0.565981447697,0.440551400185,0.644971013069,-0.0404949560761,-0.172375008464,1.51750862598,2.49969601631,3.85758709908,1.15400004387,-2.51899766922,-0.744149982929,-4.94910001755,0.832734286785,0.450649321079,-0.583970546722,-0.349399417639,-0.413764119148,-0.368600010872,0.381287992001,0.427599996328,0.779067456722,-1.60541200638,0.0,-0.538083314896,-1.14761471748,-0.192043885589,0.000214884086745,-0.513162195683,-0.498784661293,0.522550046444,-0.877496063709
5289,0.325099527836,0.948548555374,0.20008315146,-0.492833316326,-0.35514998436,-0.697504401207,0.382895231247,0.397294908762,0.384750008583,-0.718251407146,-0.789784431458,0.233814999461,0.123891696334,0.114986538887,0.160805180669,0.357693731785,-0.540754795074,-0.0943333506584,0.415909767151,-0.181438177824,-0.0229825526476,1.81787538528,-0.409420162439,0.221866756678,-1.14185023308,-0.148446306586,-0.533649981022,1.96794307232,1.10995006561,-0.857549965382,-0.00609827041626,-0.892933547497,-0.205463081598,-0.308359414339,0.400988817215,-0.298299998045,0.628748655319,0.248000025749,-0.79804122448,0.688257217407,-0.30039998889,0.664741635323,1.46431899071,0.0784241557121,0.43069177866,-0.268850684166,-0.921887397766,-0.606099963188,0.00331556797028
868,1.65815901756,2.18698763847,-0.77219748497,0.0880333259702,1.46805000305,-0.715392351151,-0.000995233654976,0.637709140778,-0.376049995422,-0.537102401257,0.447999209166,-0.722621560097,0.0766776874661,-0.554972887039,0.755010783672,0.45259988308,0.738389253616,0.148200005293,2.08713388443,1.9934746027,0.283123612404,1.22947239876,-1.00583386421,1.48462641239,-0.731656134129,2.49328327179,-2.29155015945,2.07636451721,0.212549999356,1.11899995804,-0.975128471851,-1.52469682693,-0.195710271597,-0.396208524704,-0.304492503405,-0.0324500016868,1.65867114067,0.399433344603,-0.291735351086,0.43776088953,0.157700002193,-0.0653534755111,-0.147363960743,-1.00910389423,0.386554479599,-0.148393541574,0.643653035164,1.08500003815,0.0802959278226
1677,0.161506950855,0.164010792971,-0.121183864772,0.121400006115,0.831700026989,-0.234415337443,0.431305468082,-1.09569907188,-0.72159999609,-0.79386818409,0.353321045637,-0.100714638829,0.546170055866,0.149025142193,-0.327645331621,0.581363916397,-0.160947084427,-0.853033363819,0.487489432096,0.85040640831,0.1461545825,1.36204254627,-0.313917756081,-0.0658738017082,-0.042182713747,-0.253883242607,-0.469250023365,2.49206972122,1.24514997005,0.63924998045,0.478145599365,0.529392719269,-0.421119421721,-0.515154719353,-0.608722507954,0.783849954605,-0.139864563942,-0.0452999994159,0.665449023247,1.40894770622,-0.804349958897,0.723228514194,0.268204212189,-0.390128135681,-0.515574216843,0.0647003650665,2.27371406555,2.71440005302,0.660908639431
7043,-0.443746805191,0.353288501501,0.684898972511,-0.288600027561,0.312900006771,-0.263361871243,-0.00648617744446,-1.03789269924,0.147400006652,-0.539800286293,0.979918241501,0.0598440766335,0.148957580328,0.612133800983,0.141501009464,0.97113853693,1.13406169415,0.0190666615963,1.029976964,-0.0574546456337,-0.906365633011,1.27061963081,-0.60056245327,0.0798815190792,-0.614192962646,-1.15556001663,-1.49414992332,1.50207567215,0.736649990082,-0.0327999591827,0.119928345084,0.151312023401,-1.05037379265,-0.306975573301,-0.741870224476,-0.322800010443,0.573865532875,-0.184333339334,0.216458082199,0.335377573967,-0.416949987411,0.111135303974,-0.299552857876,-0.436647355556,-0.0451468899846,-0.401587218046,-1.33529019356,-0.232299998403,-2.02519750595
