rid,CPC006_A375_6H:BRD-A01145011-001-01-4:11.1,CPC006_A375_24H:BRD-A01145011-001-01-4:11.1,CPC006_A549_6H:BRD-A01145011-001-01-4:11.1,CPC006_A549_24H:BRD-A01145011-001-01-4:11.1,CPC006_A673_6H:BRD-A01145011-001-01-4:11.1,CPC006_AGS_6H:BRD-A01145011-001-01-4:11.1,CPC006_CL34_6H:BRD-A01145011-001-01-4:11.1,CPC006_CORL23_6H:BRD-A01145011-001-01-4:11.1,CPC006_COV644_6H:BRD-A01145011-001-01-4:11.1,CPC006_DV90_6H:BRD-A01145011-001-01-4:11.1,CPC006_EFO27_6H:BRD-A01145011-001-01-4:11.1,CPC006_HA1E_6H:BRD-A01145011-001-01-4:11.1,CPC006_HA1E_24H:BRD-A01145011-001-01-4:11.1,CPC006_HCC15_6H:BRD-A01145011-001-01-4:11.1,CPC006_HCC515_6H:BRD-A01145011-001-01-4:11.1,CPC006_HCC515_24H:BRD-A01145011-001-01-4:11.1,CPC006_HCT116_6H:BRD-A01145011-001-01-4:11.1,CPC006_HEC108_6H:BRD-A01145011-001-01-4:11.1,CPC006_HEPG2_6H:BRD-A01145011-001-01-4:11.1,CPC006_HT115_6H:BRD-A01145011-001-01-4:11.1,CPC006_HT29_6H:BRD-A01145011-001-01-4:11.1,CPC006_HT29_24H:BRD-A01145011-001-01-4:11.1,CPC006_JHUEM2_6H:BRD-A01145011-001-01-4:11.1,CPC006_LOVO_6H:BRD-A01145011-001-01-4:11.1,CPC006_MCF7_6H:BRD-A01145011-001-01-4:11.1,CPC006_MCF7_24H:BRD-A01145011-001-01-4:11.1,CPC006_MDST8_6H:BRD-A01145011-001-01-4:11.1,CPC006_NCIH1694_6H:BRD-A01145011-001-01-4:11.1,CPC006_NCIH1836_6H:BRD-A01145011-001-01-4:11.1,CPC006_NCIH2073_6H:BRD-A01145011-001-01-4:11.1,CPC006_NCIH508_6H:BRD-A01145011-001-01-4:11.1,CPC006_NCIH596_6H:BRD-A01145011-001-01-4:11.1,CPC006_NOMO1_6H:BRD-A01145011-001-01-4:11.1,CPC006_OV7_6H:BRD-A01145011-001-01-4:11.1,CPC006_PC3_6H:BRD-A01145011-001-01-4:11.1,CPC006_PC3_24H:BRD-A01145011-001-01-4:11.1,CPC006_PL21_6H:BRD-A01145011-001-01-4:11.1,CPC006_RMGI_6H:BRD-A01145011-001-01-4:11.1,CPC006_RMUGS_6H:BRD-A01145011-001-01-4:11.1,CPC006_SKLU1_6H:BRD-A01145011-001-01-4:11.1,CPC006_SKM1_6H:BRD-A01145011-001-01-4:11.1,CPC006_SKMEL1_6H:BRD-A01145011-001-01-4:11.1,CPC006_SKMEL28_6H:BRD-A01145011-001-01-4:11.1,CPC006_SNGM_6H:BRD-A01145011-001-01-4:11.1,CPC006_SNU1040_6H:BRD-A01145011-001-01-4:11.1,CPC006_SNUC4_6H:BRD-A01145011-001-01-4:11.1,CPC006_SNUC5_6H:BRD-A01145011-001-01-4:11.1,CPC006_SW480_6H:BRD-A01145011-001-01-4:11.1,CPC006_SW620_6H:BRD-A01145011-001-01-4:11.1,CPC006_SW948_6H:BRD-A01145011-001-01-4:11.1,CPC006_T3M10_6H:BRD-A01145011-001-01-4:11.1,CPC006_THP1_6H:BRD-A01145011-001-01-4:11.1,CPC006_TYKNU_6H:BRD-A01145011-001-01-4:11.1,CPC006_U937_6H:BRD-A01145011-001-01-4:11.1,CPC006_VCAP_6H:BRD-A01145011-001-01-4:11.1,CPC006_VCAP_24H:BRD-A01145011-001-01-4:11.1,CPC006_WSUDLCL2_6H:BRD-A01145011-001-01-4:11.1,NMH002_FIBRNPC_24H:BRD-K87714311-001-01-9:10,NMH002_FIBRNPC_6H:BRD-K87714311-001-01-9:10,NMH002_NEU_6H:BRD-K87714311-001-01-9:10,NMH002_NEU_24H:BRD-K87714311-001-01-9:10,NMH002_NPC_6H:BRD-K87714311-001-01-9:10,NMH002_NPC_24H:BRD-K87714311-001-01-9:10,HOG001_A549_24H:BRD-A01145011-001-01-4:11.1,HOG001_A549_24H:BRD-A01145011-001-01-4:3.7,HOG001_A549_24H:BRD-A01145011-001-01-4:1.2333,HOG001_A549_24H:BRD-A01145011-001-01-4:0.4111,HOG001_A549_24H:BRD-A01145011-001-01-4:0.137,HOG001_A549_24H:BRD-A01145011-001-01-4:0.0457,HOG001_A549_24H:BRD-A01145011-001-01-4:0.0152,HOG001_A549_24H:BRD-A01145011-001-01-4:0.005,HOG001_A549_24H:BRD-A01145011-001-01-4:0.0016,HOG001_A549_6H:BRD-A01145011-001-01-4:11.1,HOG001_A549_6H:BRD-A01145011-001-01-4:3.7,HOG001_A549_6H:BRD-A01145011-001-01-4:1.2333,HOG001_A549_6H:BRD-A01145011-001-01-4:0.4111,HOG001_A549_6H:BRD-A01145011-001-01-4:0.137,HOG001_A549_6H:BRD-A01145011-001-01-4:0.0457,HOG001_A549_6H:BRD-A01145011-001-01-4:0.0152,HOG001_A549_6H:BRD-A01145011-001-01-4:0.005,HOG001_A549_6H:BRD-A01145011-001-01-4:0.0016,CPC006_H1299_6H:BRD-A01145011-001-01-4:11.1,HOG001_MCF7_24H:BRD-A01145011-001-01-4:11.1,HOG001_MCF7_24H:BRD-A01145011-001-01-4:3.7,HOG001_MCF7_24H:BRD-A01145011-001-01-4:1.2333,HOG001_MCF7_24H:BRD-A01145011-001-01-4:0.4111,HOG001_MCF7_24H:BRD-A01145011-001-01-4:0.137,HOG001_MCF7_24H:BRD-A01145011-001-01-4:0.0457,HOG001_MCF7_24H:BRD-A01145011-001-01-4:0.0152,HOG001_MCF7_24H:BRD-A01145011-001-01-4:0.005,HOG001_MCF7_24H:BRD-A01145011-001-01-4:0.0016,HOG001_MCF7_6H:BRD-A01145011-001-01-4:11.1,HOG001_MCF7_6H:BRD-A01145011-001-01-4:3.7,HOG001_MCF7_6H:BRD-A01145011-001-01-4:1.2333,HOG001_MCF7_6H:BRD-A01145011-001-01-4:0.4111,HOG001_MCF7_6H:BRD-A01145011-001-01-4:0.137,HOG001_MCF7_6H:BRD-A01145011-001-01-4:0.0457,HOG001_MCF7_6H:BRD-A01145011-001-01-4:0.0152,HOG001_MCF7_6H:BRD-A01145011-001-01-4:0.005,HOG001_MCF7_6H:BRD-A01145011-001-01-4:0.0016,CPC006_RKO_6H:BRD-A01145011-001-01-4:11.1
22889,-0.135905742645,-0.493292063475,-0.104304760695,-0.0813757926226,0.121900007129,-0.493250012398,-1.44105005264,-0.205799996853,-3.05064988136,-2.1413500309,0.501699984074,-0.29004317522,0.0177331641316,-0.743966758251,-0.841514587402,-0.644386291504,0.357599973679,-0.132871419191,-0.233807310462,-0.136950016022,0.101783022285,0.0564186125994,0.226600006223,-0.365350008011,-0.616753339767,0.0212144255638,0.350499987602,-0.334699988365,0.370350003242,0.120900005102,-0.0728999972343,0.173300027847,0.0395000018179,-0.414850026369,0.806914448738,0.802342772484,0.541049957275,-0.501100003719,0.00862453877926,-0.170300006866,0.787299990654,-0.112450003624,0.195549994707,0.914100050926,0.702400028706,0.914600014687,0.251000016928,-0.349700003862,-0.756413519382,0.266577035189,-0.960450053215,0.747850000858,-0.314750015736,0.778900027275,-0.291446387768,0.127216473222,-3.71205019951,-2.2103562355,-0.612351894379,-0.813633024693,-0.00358852744102,0.482671588659,0.261187493801,-1.05754375458,-0.394528895617,-0.156857863069,-0.134290605783,0.106689482927,-0.712507247925,-0.0767894685268,-0.0809085071087,-0.447868645191,-0.318098068237,0.89937800169,0.130614697933,0.25682285428,0.372561395168,0.0990717113018,0.168166667223,0.814619719982,0.513642072678,0.840249955654,-0.253117829561,0.542607545853,-0.941947877407,-0.4333294034,-0.518771588802,1.27464640141,-1.11768352985,-0.124040283263,-1.08445215225,-0.419217675924,0.322402685881,0.914613306522,0.865615963936,0.847006142139,0.409635186195,-0.646686315536,-0.392142891884,-0.423877209425,0.488950014114
3098,-0.146111562848,0.566906690598,0.13480886817,0.591518998146,-0.0974000021815,-0.322649985552,-0.206100016832,0.0658999979496,-0.922450006008,-0.215200006962,0.158749997616,0.745562434196,0.458503425121,0.335143327713,0.130866080523,0.436222881079,-1.16584992409,-3.73619008064,-0.56605643034,-1.0910500288,-0.367183864117,0.477948129177,-0.302349984646,0.516650021076,-0.187819257379,-0.52792340517,-0.648000001907,-0.022699996829,-0.197349995375,0.369399964809,-0.303000003099,-0.441250026226,0.403600007296,0.938949942589,-0.138810440898,0.174073025584,1.24275004864,-0.433550000191,0.652398109436,0.0873500034213,1.83124995232,-0.0442000031471,-1.20325005054,-0.723399996758,0.225199997425,0.0419499874115,0.264200001955,0.432649999857,-0.569838285446,-0.962092995644,0.764800012112,0.0285499989986,-0.20759999752,-0.37294998765,-0.0441213175654,0.553742170334,-0.211100012064,0.573571562767,0.454367667437,0.0941255986691,0.271359801292,0.412728726864,-0.0394168496132,0.432680159807,1.53186309338,-0.414259195328,-1.0669413805,0.678860902786,-0.49256169796,-0.516086876392,1.1783823967,-0.866228103638,-0.752583682537,-1.07158148289,-0.345275700092,0.424677819014,-0.250368475914,-1.08969557285,0.0127666890621,-0.359832763672,-0.286537736654,-1.02779996395,-0.149120554328,-0.370633780956,-0.0374288409948,-0.891156375408,0.115604400635,-0.753216922283,1.54210352898,-0.355028480291,-0.907457113266,0.0863672345877,0.397886991501,0.0422907359898,-0.808757007122,0.799254775047,-0.471067279577,-0.225514754653,-0.68606030941,-0.800115644932,-0.724050045013
11044,-0.279658287764,-0.648453176022,0.13623264432,-0.817707777023,0.156199991703,1.20420002937,-1.07184994221,0.304949998856,-6.17969989777,0.610450029373,0.600449979305,-0.803769886494,-0.378229379654,-0.670524895191,-0.19407248497,0.141288220882,0.704200029373,0.310815155506,0.116767153144,0.995650053024,0.949372529984,-0.466728180647,0.78820002079,-0.325300008059,1.30533766747,0.854976534843,1.55570006371,0.927999973297,0.620000004768,0.977200031281,0.523450016975,1.14805006981,-0.777499973774,-1.35045003891,1.71964216232,-0.482132792473,-0.233799993992,-0.242500007153,-0.0496435314417,-0.93875002861,-0.429700016975,1.03624999523,0.45015001297,-0.207449987531,0.267100006342,1.4074999094,0.182700008154,0.546199977398,0.87040913105,0.233172252774,-0.468250006437,0.591350018978,0.764700055122,-0.561500012875,0.961674213409,-0.753182470798,0.270850002766,-1.06620764732,0.331776708364,-0.514653205872,0.606483399868,-0.847347140312,-0.470408976078,0.521911978722,1.08819150925,-0.299575209618,1.32026410103,-1.03377938271,0.795784592628,-0.0462334156036,0.356557190418,-0.635095238686,0.499886870384,0.318043649197,-0.296809405088,-0.775415599346,-1.37116789818,1.33262002468,0.385833323002,1.17649579048,-0.932593226433,1.50075006485,-1.08292889595,0.856743216515,-0.326739519835,1.25309860706,-2.07360672951,1.08224081993,-0.227753609419,0.643741667271,-0.638517320156,-0.455527156591,0.538308084011,-0.215512633324,1.152556777,-0.555950641632,1.12649464607,1.19618010521,0.69500297308,0.15062597394,0.278299987316
8985,0.970325767994,-0.0149905253202,-0.281120806932,0.340288996696,-0.228549987078,0.674950003624,-0.3587000072,-0.139900013804,-5.13390016556,-0.209399998188,-0.628199994564,-0.847220778465,0.253473997116,0.0948441326618,0.36066442728,-0.200531080365,-0.784799993038,-0.0286002457142,-0.0364935398102,0.751399993896,0.277512431145,-0.179066076875,0.358099997044,0.850100040436,0.0860513523221,-0.204333484173,-0.650750041008,-0.604500055313,0.353850007057,0.635699987411,0.778750002384,0.382700026035,0.60640001297,0.521849989891,-0.364551544189,-0.382429182529,0.117750003934,-0.182700008154,-0.401506721973,-0.739050030708,0.46075001359,0.174349993467,0.506049990654,-0.654499948025,0.114699997008,-0.654200017452,-1.07120001316,0.507750034332,-0.423036634922,-0.702857136726,-4.77650022507,-0.150700002909,-0.012099981308,-0.90750002861,0.397829085588,0.162500798702,0.319099962711,1.02739536762,-1.13888061047,-0.150068029761,0.198972582817,0.23862464726,-0.272792875767,0.316497147083,0.315216630697,0.14068429172,0.224616110325,-0.235892280936,0.49409404397,-0.0784431397915,0.762838184834,-0.281877934933,0.112616345286,0.216420918703,-0.0854009389877,0.496218413115,0.470298081636,0.218401491642,-0.878000020981,-0.315077573061,0.00738394260406,-0.737900018692,0.103132881224,-0.770706355572,-0.2327876091,-0.54971075058,-0.462154090405,0.425842195749,0.0671029388905,0.636980414391,-0.459993571043,-0.148584619164,0.193916887045,-0.62920486927,0.235093712807,0.090724080801,0.171340063214,0.635537743568,0.42754265666,-0.403316229582,-0.717949986458
66008,0.74296939373,0.607233941555,-0.0964512079954,-0.336275160313,-0.679100036621,-0.544300019741,-0.388049989939,-0.00109999626875,-0.230350002646,0.162550002337,1.00189995766,1.89303231239,0.736358582973,0.572099387646,-0.747907519341,-0.108465053141,-0.0600500032306,-0.0579492151737,0.723426699638,-0.933250010014,-0.766958713531,0.504867017269,-0.320700019598,0.721700012684,-0.203168213367,0.245514452457,-0.544600009918,1.02390003204,-0.505299985409,0.0111999958754,-0.248199984431,-0.663349986076,-0.621599972248,0.128499999642,-0.220660626888,-0.499168038368,-0.242550000548,0.0779999941587,-0.185773193836,0.184799998999,-0.729499995708,-0.0499499998987,-1.29974997044,-0.283050000668,-0.529200017452,0.165299996734,-0.155399993062,-0.249899998307,-0.134674280882,-0.38877889514,-0.6291000247,1.08494997025,-0.817499995232,-0.0415499806404,-0.715415835381,-0.595141232014,-0.56124997139,0.972069621086,0.306687563658,0.0314645171165,-0.397980749607,0.070203140378,1.83269691467,-0.198005720973,-0.403757870197,0.18051417172,-1.39786398411,0.80391228199,-0.0459825471044,0.188192218542,0.287672311068,-0.672632753849,0.109450101852,-0.721913814545,-0.114757552743,-0.309281408787,-0.00962287187576,-0.0677576884627,-0.343233346939,-0.089938506484,-0.272523880005,-0.789300024509,0.286447048187,-0.434397041798,-0.0725052803755,-0.223938137293,1.40957224369,-0.443200111389,1.04483294487,-0.200744956732,-0.135982394218,0.517952740192,-1.56564903259,-0.391714960337,-0.422753363848,0.611635923386,-0.74830031395,-0.603905498981,-0.870788812637,0.403627991676,-0.24660000205
9217,0.171305477619,0.742599546909,0.332694292068,0.735740065575,-0.122400000691,-0.932549953461,-0.242749989033,-0.630550026894,-0.301400005817,0.24745002389,0.0214000046253,0.348744392395,-0.145753785968,0.817169964314,-0.134431168437,0.0875160172582,-0.34714999795,0.165547028184,-0.754906058311,0.652100026608,-0.626631379128,0.702259659767,-0.0377000048757,-0.429100006819,-0.639572679996,-0.00648750644177,-0.267300009727,-0.665549993515,0.338500022888,0.526600003242,0.129700005054,-0.849150061607,-1.07939994335,0.223399996758,-0.717890977859,-0.318880677223,0.270599991083,0.598749995232,-0.420611798763,-0.909049987793,0.297749996185,-0.0611999966204,0.393400013447,0.0480500012636,0.874899983406,-1.0000500679,0.0154999997467,-0.622750043869,-1.10011386871,-0.246992349625,0.307150006294,0.925799965858,-0.71204996109,0.951600015163,-0.725589156151,0.448986262083,-0.546800017357,-0.305304586887,-0.0183234587312,0.455773919821,0.407370537519,0.355512917042,1.49569368362,-0.111000716686,-0.977441191673,0.945975482464,-1.8795170784,0.674714744091,-1.09320282936,0.012778788805,-0.655233681202,0.766231179237,-0.839655041695,-0.134182438254,0.577518939972,-0.1245919168,0.706023931503,-0.938775837421,1.3193666935,0.106225334108,0.506967246532,-0.759599983692,0.129370719194,-0.717926442623,0.0421907603741,-1.35510909557,0.970824241638,-1.04910802841,-0.115800440311,-0.476441860199,0.772348701954,1.90055716038,-0.660586178303,1.08071792126,-1.84624004364,1.94885468483,-1.39467799664,-1.13841700554,-1.90044403076,-0.319987505674,0.0265499949455
701,0.212114334106,-0.0950016602874,0.137088686228,-0.665330350399,0.0194500014186,1.13170003891,-0.877950012684,-0.297299981117,-4.84544992447,-0.0425499975681,0.399850010872,0.401123255491,-0.0753949508071,-0.845085859299,-0.214314863086,0.314793556929,1.04855000973,0.250307261944,-0.151797071099,0.258949995041,0.809588670731,-0.434094846249,0.0621999800205,-0.280499994755,0.607709944248,1.01933455467,1.26870000362,-0.00139999389648,0.468549996614,0.947200000286,-0.315249979496,0.494899988174,-0.215499997139,-0.527899980545,1.3806476593,0.868944764137,-0.229150012136,-0.221249967813,-0.457757472992,1.42974996567,-0.321850031614,0.718699991703,0.394100010395,0.556850016117,0.320600003004,1.14859998226,-0.144350007176,0.51994997263,0.668318867683,0.67887377739,-3.5773999691,0.173749998212,-2.66124987602,-0.673050045967,1.16482019424,-0.362265735865,0.251850008965,-1.37150502205,0.200144335628,-0.380954384804,0.203962475061,-0.966626048088,-0.16609326005,0.691495776176,0.774092793465,-0.414066970348,1.34556281567,-1.04309606552,0.350050777197,-0.277939945459,-0.021819382906,0.246405988932,0.19467292726,0.196175545454,-0.54145270586,-0.472843587399,-0.776176691055,0.452146351337,0.618066728115,0.874640166759,-0.612779676914,0.812649965286,-1.12898528576,0.703535199165,-0.875098526478,0.897848069668,-1.67082738876,1.03841924667,-1.19339847565,0.0665641054511,-0.139819726348,-0.629906117916,0.870688199997,-0.263849258423,0.964459836483,-0.909283697605,0.722543716431,0.73996847868,0.652846693993,0.0564138665795,0.126149997115
6182,1.37766170502,0.635994613171,-0.171767801046,0.87661087513,0.308450013399,-0.263350009918,0.0505000054836,0.197299987078,-1.96219992638,0.1331499964,-0.308449983597,1.35094213486,0.477523893118,0.231144100428,1.40997862816,0.762833058834,-0.345849990845,0.0751125365496,0.10306994617,-0.486999988556,0.462595462799,0.822943270206,0.000149995088577,0.0946500003338,0.558452010155,0.504564344883,0.094549998641,-1.79839992523,0.221450001001,0.492500007153,-0.808600008488,0.654399991035,0.852199971676,0.680899977684,-0.767508506775,0.587805449963,0.479000031948,0.605749964714,-0.903900444508,-0.104249998927,0.0250999964774,-0.715049982071,0.455199986696,-4.96610021591,0.0,-0.837949991226,-0.0683000013232,-0.667200028896,-0.216547563672,-0.414409905672,-1.69009995461,-0.389300018549,-0.692900002003,-0.378199994564,0.48841419816,0.993175148964,0.398599982262,0.312136828899,-0.978171408176,0.116057485342,-0.405257403851,0.599547624588,0.781595945358,0.382546842098,-0.421524405479,-0.255615711212,-1.97083389759,0.928594946861,0.308573752642,-0.175193801522,0.302676767111,0.329977184534,0.237879872322,-0.00608293712139,-0.54883736372,1.21694564819,0.262803286314,-0.224977448583,0.396600008011,-0.361962676048,-1.03485357761,-0.7132999897,1.22381985188,-0.168370589614,0.49964722991,-0.25564917922,0.972936868668,-0.575448036194,1.06679677963,0.0457140207291,0.333216071129,0.773510456085,-1.12776184082,-0.823462367058,-1.74857676029,0.989483773708,-0.882077455521,-0.282018184662,-0.540949344635,0.0486487299204,0.203749984503
4860,-0.0183053016663,0.158684566617,0.480965256691,-0.498032987118,0.0284000039101,-0.366649985313,0.0505999922752,1.07975006104,1.12630009651,0.612500011921,-2.32809996605,-0.0106768086553,0.759969651699,0.08888271451,-0.0818483531475,0.475364714861,-1.12240004539,-0.309726029634,0.266397118568,0.0861999988556,-0.0443888381124,0.579219281673,0.555649995804,-0.393249988556,0.432531952858,0.250941425562,-1.81975007057,-2.13934993744,0.266350001097,0.0973500013351,-0.0400499999523,0.298550009727,0.580299973488,-1.15549993515,0.0876991450787,-0.708979010582,0.203900009394,1.00845003128,-0.184479251504,-0.424950003624,0.639400005341,0.0307999998331,3.11910009384,0.123600006104,-2.71250009537,-0.823000013828,0.178100004792,0.542500019073,-1.33693861961,-0.377693116665,0.116199992597,0.768249988556,-0.513599991798,0.794049978256,0.392849206924,-0.0630007684231,0.482950001955,1.10672056675,-0.348600417376,0.102697700262,0.126811698079,0.83076441288,1.28325521946,-1.39853906631,-0.375650823116,-0.0340500473976,-0.39264690876,0.165100216866,0.550846457481,0.564873099327,0.480899840593,-0.0426088795066,-0.115383848548,-0.184628933668,0.296850830317,0.627685666084,0.666511774063,0.597825348377,-0.432033330202,0.67235481739,0.280347377062,0.489250004292,0.446460425854,-0.245322883129,0.461351811886,-1.08978593349,-1.61200368404,-1.19879066944,1.28659522533,0.326939284801,-0.0723236128688,0.469521641731,0.0480865314603,-0.397627800703,0.0909214615822,-0.0797412395477,-0.772384703159,-0.630242228508,-1.2641825676,-0.383480221033,-4.95230007172
7398,0.517986536026,0.518111407757,-0.109939642251,0.476253151894,-0.0560500025749,-1.15135002136,0.475400000811,0.327749997377,0.438399970531,0.713699996471,0.549799978733,-0.0776974260807,0.617760896683,0.616233706474,0.391737341881,0.352855205536,-0.658749997616,0.220724523067,0.126137077808,0.242650002241,-0.355811208487,0.713642597198,0.193399995565,0.745149970055,-0.301342636347,0.342177927494,-0.47444999218,-0.720300018787,0.894250035286,0.730499982834,0.73995000124,0.607299983501,0.359899997711,0.445050001144,-0.29234418273,0.984028995037,0.329649984837,0.909850001335,-0.83922624588,-0.213899999857,0.307900011539,0.56099998951,0.29699999094,-0.368149995804,0.317000001669,0.372000008821,0.743249952793,-0.0433500036597,0.310786008835,-0.543191492558,-0.518949985504,0.519699990749,0.0629500001669,0.195299997926,0.216739475727,0.398843407631,0.214049994946,0.645921468735,0.469266474247,0.713000893593,-0.341544359922,0.740293800831,-1.27135562897,1.24125218391,-0.586901545525,0.0796708613634,-0.242851361632,0.680833101273,-0.201218694448,0.26224809885,0.208437919617,0.501085937023,-0.575204253197,-0.528796195984,0.484412193298,0.431151330471,-0.2501565516,-0.809127151966,-0.452533364296,-0.145056903362,0.508121728897,-0.934049963951,0.0687300115824,0.103708729148,0.881260871887,-0.272565454245,0.69841337204,-0.577394425869,0.971263945103,-0.159430027008,1.9118244648,0.0371633842587,-0.423726677895,2.96952986717,-1.83269834518,1.20507967472,-0.872823476791,-1.02896654606,-1.25602734089,1.38629102707,0.190450012684
6117,1.15786027908,0.847110509872,0.00470376014709,0.640453696251,0.47444999218,-0.373050004244,-0.0105499997735,-0.863649964333,-1.6250500679,0.206000000238,0.497900009155,0.679115831852,-0.593139886856,0.53957259655,0.463809072971,0.888335347176,-1.22500002384,0.194155335426,0.458948999643,-0.598600029945,-0.639587283134,0.332901090384,0.264649987221,0.578999996185,-1.27877426147,0.478618621826,-0.577499985695,-1.07669997215,0.106100007892,-0.240249991417,0.108049996197,-0.190950006247,0.521399974823,0.832700014114,-0.147469073534,0.545528709888,0.619800031185,-0.157849997282,-0.866021454334,-0.394549995661,0.046300008893,-0.00114998221397,0.589600026608,0.0478999949992,0.548900008202,-0.817649960518,-0.125750005245,-0.968699991703,-0.812422633171,-0.672109305859,-4.69455003738,-0.317050009966,-0.00270000100136,0.107349991798,0.692833006382,0.347050428391,0.515850007534,0.45470187068,-0.10659661144,0.250678390265,-0.340755909681,0.0763135179877,-0.857168257236,0.830278277397,-0.375498056412,-0.458639979362,-1.21529996395,0.758772969246,-1.35014569759,-0.698437154293,-0.0643134713173,-0.704701304436,-0.254354059696,0.398364663124,-0.521204352379,-0.150083109736,0.216571450233,-0.788336277008,0.492866635323,-0.413972884417,-0.16335773468,-0.905650019646,0.173689723015,-0.112920567393,-0.327576994896,-0.811265945435,0.77526807785,-1.26351952553,-1.22816956043,-0.817095816135,0.0676556527615,-0.0781324207783,-0.644780755043,0.370112210512,-1.22210812569,0.173688173294,-1.38924109936,-1.14415097237,-1.53593921661,-0.182932972908,0.184400007129
23588,-0.159353464842,-0.0304988771677,-0.290193021297,-0.179857835174,-0.662999987602,0.870900034904,-0.623449981213,0.0268500000238,-1.71145009995,0.584850013256,0.427300006151,0.140433013439,-0.53228199482,0.710946679115,0.122171014547,-0.272309392691,0.441249966621,0.527356803417,0.594522476196,-0.23900000751,-0.310589104891,-0.427944839001,0.533749997616,-0.984899997711,-1.09853363037,-0.246700927615,0.111499994993,-2.77570009232,-0.0943499952555,-0.680350005627,-0.49715000391,-0.14509999752,-0.0759999975562,-0.358599990606,-0.148772358894,0.269025266171,-0.610499978065,-0.567299962044,-1.58401083946,-0.208599999547,-1.01699995995,-0.534999966621,0.0652500092983,-0.00899999961257,-0.350499987602,-0.451350003481,0.0333000011742,0.358999997377,-0.190969020128,0.375142097473,-3.53635001183,-0.380649983883,-0.720499992371,-0.559199988842,0.652418732643,0.0494507551193,-0.62349998951,0.239198550582,-1.06499195099,0.0709847211838,0.0634985268116,-0.628902435303,0.381699293852,-1.38460159302,0.394354581833,-0.404987692833,0.68479347229,-0.610863447189,-0.159640714526,1.29051530361,-0.700416207314,-0.0947320610285,-0.0232210680842,1.08028900623,-0.337689608335,0.529599785805,0.0307465046644,0.683891117573,0.479466676712,-0.606291472912,0.102910667658,0.108300000429,0.887642621994,-0.881271600723,0.219905108213,-0.254084825516,0.992203712463,-0.439052253962,-0.531406760216,-0.247348934412,-0.384763985872,-0.534095704556,1.16180157661,-0.502566218376,0.00275093317032,-0.554292201996,-0.544977068901,0.121995270252,-0.336419761181,-0.0696163326502,0.334049999714
949,0.291025429964,-0.110739722848,-1.42195653915,-0.126804560423,-0.910250008106,-0.0835499763489,-1.15880000591,-1.30260002613,1.04525005817,-0.328199982643,-0.71130001545,0.63763821125,0.480788648129,0.842541515827,0.155792310834,0.276261627674,-1.53780007362,0.265314340591,-0.00813516974449,-0.170249983668,-0.145008981228,0.148957744241,0.0795499682426,0.791300058365,-0.506772637367,0.124387234449,0.159100010991,2.77230000496,0.732400000095,-1.0678999424,-0.438350021839,-0.0428000092506,0.290800005198,-0.0999000072479,-1.23190355301,-0.618239223957,0.928799986839,-0.821650028229,0.363756000996,0.549149990082,0.487299978733,0.356599986553,0.438549995422,-0.418999969959,0.751699984074,-0.800650000572,0.713249981403,-0.0467000007629,-0.209233626723,-0.713095784187,-0.399500012398,-0.298150002956,1.02590000629,-0.078749999404,1.08542573452,0.243333443999,0.969850003719,-0.416880369186,0.780654072762,-0.3595007658,0.404956310987,-0.834821045399,0.509399294853,-0.254914045334,-0.739444196224,0.103245735168,-0.896947562695,0.896654367447,-1.02153730392,-0.387497574091,-0.0866969823837,-0.347005575895,-0.69402462244,0.200148925185,-0.503462076187,-0.0477933697402,0.00380164384842,-0.834763407707,-0.156766653061,-1.36512112617,0.238539487123,-2.15705013275,1.2269538641,0.14232994616,0.97559762001,-0.845749557018,1.13949501514,-1.95116281509,-0.700973451138,-0.835544466972,0.77568757534,0.197288528085,-0.464734166861,0.60093909502,-1.9291036129,0.480450630188,-1.25792765617,-1.13108086586,-0.850440621376,0.584777891636,-0.835299968719
