rid,CPC005_A375_6H:BRD-A24514565-001-04-8:10,CPC005_A375_24H:BRD-A24514565-001-04-8:10,CPC005_A549_6H:BRD-A24514565-001-04-8:10,CPC005_A549_24H:BRD-A24514565-001-04-8:10,CPC005_HA1E_6H:BRD-A24514565-001-04-8:10,CPC005_HA1E_24H:BRD-A24514565-001-04-8:10,CPC005_HCC515_6H:BRD-A24514565-001-04-8:10,CPC005_HT29_6H:BRD-A24514565-001-04-8:10,CPC005_HT29_24H:BRD-A24514565-001-04-8:10,CPC005_MCF7_24H:BRD-A24514565-001-04-8:10,CPC005_MCF7_6H:BRD-A24514565-001-04-8:10,CPC005_PC3_6H:BRD-A24514565-001-04-8:10,CPC005_PC3_24H:BRD-A24514565-001-04-8:10,CPC005_VCAP_6H:BRD-A24514565-001-04-8:10,CPC005_VCAP_24H:BRD-A24514565-001-04-8:10,CPC014_A375_6H:BRD-K25991148-001-01-7:10,CPC014_A549_6H:BRD-K25991148-001-01-7:10,CPC014_A549_24H:BRD-K25991148-001-01-7:10,CPC014_ASC_24H:BRD-K25991148-001-01-7:10,CPC014_HA1E_6H:BRD-K25991148-001-01-7:10,CPC014_HCC515_6H:BRD-K25991148-001-01-7:10,CPC014_HEPG2_6H:BRD-K25991148-001-01-7:10,CPC014_HT29_6H:BRD-K25991148-001-01-7:10,CPC014_MCF7_6H:BRD-K25991148-001-01-7:10,CPC014_MCF7_24H:BRD-K25991148-001-01-7:10,CPC014_NEU_24H:BRD-K25991148-001-01-7:10,CPC014_NPC_24H:BRD-K25991148-001-01-7:10,CPC014_PC3_6H:BRD-K25991148-001-01-7:10,CPC014_PC3_24H:BRD-K25991148-001-01-7:10,CPC014_PHH_24H:BRD-K25991148-001-01-7:10,CPC014_SKB_24H:BRD-K25991148-001-01-7:10,CPC014_VCAP_6H:BRD-K25991148-001-01-7:10,CPC014_VCAP_24H:BRD-K25991148-001-01-7:10,CPC020_A375_6H:BRD-A24514565-236-11-5:10,CPC020_A549_6H:BRD-A24514565-236-11-5:10,CPC020_HA1E_6H:BRD-A24514565-236-11-5:10,CPC020_HCC515_6H:BRD-A24514565-236-11-5:10,CPC020_HT29_6H:BRD-A24514565-236-11-5:10,CPC020_MCF7_6H:BRD-A24514565-236-11-5:10,CPD002_MCF7_24H:BRD-A24514565-001-06-3:10,CPC020_MCF7_24H:BRD-A24514565-236-11-5:10,CPC020_PC3_6H:BRD-A24514565-236-11-5:10,CPC020_PC3_24H:BRD-A24514565-236-11-5:10,CPC020_VCAP_6H:BRD-A24514565-236-11-5:10,CPC020_VCAP_24H:BRD-A24514565-236-11-5:10,CPD002_MCF7_6H:BRD-A24514565-001-06-3:10,CPD002_PC3_6H:BRD-A24514565-001-06-3:10,CPD002_PC3_24H:BRD-A24514565-001-06-3:10
896,0.664399981499,0.253642737865,-0.993438065052,0.523009300232,-0.520799994469,-0.867933452129,0.978599965572,-0.830192923546,0.465817540884,-0.361218452454,-1.13297307491,0.17508225143,0.289026737213,0.101339876652,1.14173257351,0.400770545006,0.189905464649,0.883382320404,0.305666685104,0.0762139409781,0.152945250273,0.178409278393,0.471249312162,-0.459430456161,0.114370703697,-0.321200013161,0.00743413716555,0.115640252829,0.161025524139,-0.611932873726,-0.0354682952166,0.560276865959,0.350718766451,0.825802624226,0.0682999789715,-0.56510001421,0.372200012207,-1.00026464462,0.715370178223,-2.11894917488,-1.20404088497,-0.0345005020499,0.0400135740638,0.0488065928221,0.137999981642,-0.242204278708,-1.63979542255,-0.223296940327
5777,0.898650050163,0.161705836654,-0.16957873106,0.600654840469,-0.530200004578,1.14074993134,-0.100000008941,0.415866822004,-0.619327545166,0.909833490849,0.107070997357,0.245910227299,0.062153853476,0.222206681967,2.32370734215,0.384315252304,-1.02887070179,-0.429297268391,0.309966683388,-0.405164718628,0.0578551292419,-0.401475638151,0.308169186115,-0.639299273491,-0.362365096807,-0.940050005913,-0.813209116459,-0.112388424575,-0.720884978771,-0.226142093539,-0.412125974894,0.228476926684,-0.57681876421,0.490729629993,-0.270999997854,1.08526682854,-0.423500001431,-0.0366342812777,-0.241450056434,2.20160007477,-0.0168754756451,0.0227618515491,1.09440815449,-0.555718779564,-0.226740017533,0.0128579735756,0.540821731091,0.281635522842
1846,-0.577650010586,-0.0507361665368,0.502856492996,-0.0929477140307,-0.0549499988556,0.345969319344,-0.194949999452,-0.847890377045,-0.765873610973,0.190590471029,-0.573842465878,-0.0546552613378,-0.121684066951,0.507437467575,1.28706037998,-0.46237257123,-1.25605392456,0.0533438920975,0.563533306122,0.279078960419,-0.0638662278652,-0.149407088757,0.350823253393,-0.360590785742,-1.02217364311,1.02884995937,0.254030793905,0.183987945318,0.036140087992,-0.381555408239,0.140996098518,0.938610672951,-0.0881127864122,1.07495367527,0.73039996624,1.23676669598,0.415899991989,-0.855201244354,0.512336492538,-0.0949269086123,-0.733073830605,1.07348692417,0.00750493165106,-0.244075536728,-0.497259944677,-0.36933863163,-0.113330252469,0.293497741222
5925,0.156399995089,0.742071449757,-1.44773757458,-0.807716608047,-0.0382000207901,0.625184118748,0.169550001621,0.660110354424,0.190660372376,0.149595424533,-0.179831326008,-0.890477955341,-0.792742848396,0.240218400955,-1.27338457108,-0.332335233688,-0.540147483349,-0.529477119446,-0.036333322525,-0.59283721447,0.806497693062,0.59402525425,0.186600282788,0.732945561409,-0.572666764259,0.413950026035,0.320606768131,2.24316692352,-0.728123307228,0.401245474815,1.25620031357,0.514469027519,0.0786678642035,-0.36373385787,-0.410699993372,1.91873335838,-0.541000008583,0.100454837084,-0.695444047451,-1.02255964279,0.870442807674,-0.692317843437,-0.72764980793,-0.104308485985,0.290359973907,-0.756299734116,0.447697907686,0.135251313448
142,-0.887250006199,-0.17605176568,0.6841750741,0.432111084461,0.976849973202,-0.0750268399715,-0.833299994469,1.1427680254,0.326003670692,0.30059504509,0.0564041212201,0.195005938411,-0.308711946011,-0.23641616106,0.851776719093,-0.442509949207,-0.721415817738,0.303703010082,0.0510666668415,0.195050686598,0.125553846359,0.0371924974024,0.854868769646,-0.378992408514,-0.737376451492,1.1766500473,0.387413740158,-0.087708696723,0.271159738302,0.46212875843,0.170060947537,-0.231956869364,0.690051019192,0.370865046978,0.333249986172,-4.49420022964,-0.357150018215,-0.525449454784,-0.308261036873,2.42632460594,0.680616497993,0.205358698964,1.04716455936,-0.114742852747,0.706580042839,0.700970590115,0.549980521202,0.551651418209
1021,-0.473250031471,0.160927310586,0.283507704735,1.62086772919,0.86485004425,0.292139142752,0.236999988556,0.22651399672,-1.34008491039,0.86100924015,-0.576254844666,0.124503970146,0.787012934685,1.59011554718,0.931962788105,-0.118865594268,-0.561018824577,0.437517821789,1.46420001984,-0.421296745539,0.432458311319,0.0910346284509,2.85584402084,-0.761898636818,-0.519187808037,-0.728750050068,0.204187691212,-0.170335143805,5.5293431282,-0.501138806343,-0.381385684013,-0.477506041527,0.580505132675,3.6046230793,0.12784999609,-0.278433322906,0.438049972057,-0.473258644342,2.7329480648,0.252280592918,-1.00090134144,0.890611588955,1.31993317604,-0.328184485435,0.676219940186,0.735144555569,-1.42317819595,-0.933381199837
5699,-0.598850011826,0.23891338706,-0.116688296199,-0.290211677551,-1.24405002594,0.208238720894,-0.260949999094,-0.528904438019,-0.0863230377436,-0.427048027515,0.708556652069,0.00396373867989,0.758668661118,0.0661768019199,-0.574966013432,0.106463506818,-1.46585011482,0.556851804256,0.515599966049,0.0919472724199,0.779017567635,0.0975877791643,-0.479901731014,-0.366240948439,-0.114789485931,-0.631500005722,-0.73704713583,0.600250124931,-0.372288227081,-0.808988034725,0.0763447880745,0.476964741945,0.56571918726,1.58850646019,1.32574999332,-1.34746670723,-0.217000007629,-0.170505702496,0.601762294769,-0.915038645267,0.487349390984,0.491109251976,-0.770009577274,-0.390221834183,0.323960006237,0.49561175704,-0.558370947838,0.306869536638
8061,0.0450500100851,0.853246867657,-0.0946645960212,0.766648948193,-0.16590000689,0.231551527977,0.0315000116825,0.460766077042,0.464562565088,-0.120846942067,-0.179920405149,-0.0366058498621,0.0277258455753,0.319928407669,-1.11427223682,0.00361876189709,0.245088458061,-0.0765892267227,-0.682633399963,0.279376685619,0.191965669394,-0.28687480092,0.815113306046,0.424170315266,-0.375077217817,-1.12989997864,-0.167200416327,0.0445896685123,0.330602765083,-0.0543133728206,-0.30693551898,0.234794348478,-0.604644656181,0.663761258125,0.266550004482,-2.26503324509,0.343450009823,-0.146014809608,-1.3058899641,1.40396225452,0.107455678284,0.877883017063,0.453810453415,-0.199601411819,-0.459379971027,0.335732221603,-0.850919306278,-0.654377639294
1870,0.559599995613,0.0578973442316,0.852846503258,-0.148691922426,5.18680000305,0.490698873997,0.389649987221,-0.137464135885,0.0467349663377,-0.405218094587,-0.363063097,-0.292540609837,0.656060099602,-0.181716218591,0.0955582782626,-0.228777259588,-0.841437935829,-0.0500807911158,-0.161900013685,0.0239841938019,0.0973055139184,-0.502273082733,-0.141701698303,1.62721991539,-0.308269649744,-0.132250010967,-0.204691708088,0.136824965477,0.731761753559,-0.766810953617,-0.4002212286,0.570379316807,0.583492338657,0.876675546169,-0.619349956512,1.43949997425,-0.239049986005,-0.282622903585,-0.146704703569,6.13088035583,0.915680110455,-0.701539993286,1.02376723289,-0.0293333008885,-0.330700039864,1.024528265,-0.701535403728,0.645051062107
1398,0.686200022697,0.474510073662,-0.181308925152,1.12607121468,0.195849999785,-0.123306214809,1.08270001411,0.225760489702,1.06919491291,-0.997805833817,-0.564237475395,1.0068128109,0.187421038747,0.686006247997,1.06459283829,-0.283879071474,1.0051715374,0.0311866551638,0.328966677189,0.59277009964,0.501118183136,0.524321556091,0.45038959384,-0.572164475918,0.49865937233,1.51649999619,-2.18175292015,-0.11709150672,0.297278374434,0.522493600845,0.149620652199,-0.636103391647,-0.129757583141,0.849404454231,-0.501800000668,-3.96936678886,-0.103700004518,-0.779417932034,-0.356593549252,-6.80996608734,-0.169897645712,1.14667391777,-0.346677422523,0.36642152071,0.424120008945,-1.34323310852,-1.36669921875,-1.00259709358
3312,-0.597350001335,0.603477537632,0.689814448357,0.266385197639,0.527499973774,-0.186851471663,0.791400015354,0.998245358467,0.612714231014,-4.55987262726,0.334568560123,0.503530323505,-0.275017946959,-2.40090703964,0.694560647011,0.439068585634,-0.985981345177,0.959985494614,-0.353666692972,-1.72548532486,0.27948307991,0.291939586401,0.19373100996,0.141106814146,0.306970894337,1.0694000721,0.359701275826,-0.189025133848,-0.335222303867,-1.04937398434,-0.171298637986,0.137282848358,-0.569863498211,1.76584112644,0.904200017452,-2.07646679878,0.306700021029,-0.0405070409179,0.571041047573,-2.76242828369,-1.11382722855,0.0612965151668,0.751558423042,0.584786951542,0.370499998331,-0.735079288483,0.468261837959,1.00304853916
891,0.314099997282,-0.463986307383,1.21102702618,-0.82571965456,0.177699998021,0.657248198986,0.245149999857,1.14456367493,0.140427976847,-0.158094272017,-0.376908987761,-0.435469686985,-0.254162043333,1.02578508854,0.197736367583,0.156193777919,-0.627386868,-0.52759885788,-0.110533326864,0.566520094872,0.228846222162,-0.562118887901,-0.481902420521,0.196798801422,-0.2294716537,-0.0010000000475,-0.176458179951,0.398995190859,0.567867636681,-0.021236544475,-0.718001365662,0.0281643569469,-0.0854183733463,-0.361024618149,1.38529992104,2.56330013275,-5.49534988403,0.378260731697,0.767384827137,-1.50739037991,1.19398188591,-0.617804050446,-2.004134655,-2.27848148346,-0.0178000032902,0.316081106663,-0.537489056587,0.439403146505
4775,0.620299994946,2.63909816742,-0.206096217036,-0.855318784714,-0.474649995565,-0.43704482913,0.349600017071,0.510207772255,0.271971940994,0.539937019348,-0.0739612653852,-0.524882078171,1.89185333252,-0.465943962336,-1.67784392834,-0.206095099449,-0.791316866875,-0.230436727405,-0.145000010729,2.45598864555,-0.141225591302,-0.00831770151854,-0.840448141098,1.97592961788,-0.023587513715,-0.530300021172,-0.296800553799,0.747264683247,-0.316607236862,-0.0706544145942,-1.4482126236,-0.435708045959,-0.367533534765,-0.190733790398,0.642250001431,-0.825300097466,-0.963400006294,1.919298172,-2.25445842743,4.55253267288,-0.335853397846,0.919864177704,0.079466894269,-0.554584622383,-0.0139999957755,0.216010630131,-0.258420288563,2.34388256073
5111,0.0,0.501006603241,1.29773831367,-0.803295373917,0.594599962234,-0.895904660225,0.807950019836,0.736415624619,-0.277722716331,0.355716556311,-0.752802550793,-4.75351142883,-0.01350954175,0.963622808456,0.763777256012,0.194836288691,0.00745794270188,0.111292734742,0.0490333139896,0.926966428757,0.0285585820675,-0.166648089886,0.350486338139,0.120550662279,-1.81910204887,1.16225004196,0.166646629572,0.0291363149881,0.609404087067,0.80785804987,-0.0381074659526,-0.33757057786,-0.0544731877744,0.0687726214528,-0.316000014544,-1.10873329639,1.56824994087,0.530079126358,0.181651905179,-1.23211944103,0.290354430676,0.603294909,0.0776515901089,0.792449116707,0.165019989014,-0.0574350059032,-0.0518970489502,-0.337048858404
5696,0.182700008154,0.53911203146,0.0971369743347,0.100876487792,-5.02390003204,0.315137714148,0.673200011253,-0.522931993008,0.101835019886,0.139327332377,-0.3548848629,0.27355837822,0.814641594887,-0.746233284473,1.30786621571,-2.68926024437,0.273381829262,-0.220479309559,0.649466693401,-1.5751760006,0.741032600403,0.0655133724213,0.58135509491,0.283876091242,0.550207138062,1.75824999809,1.09684073925,0.460035651922,-0.171714916825,0.941776990891,-0.0563054978848,-1.42147123814,-0.435542613268,0.289723098278,0.236699998379,-1.67043328285,-3.87954998016,-0.42467802763,-0.0853558927774,5.05574655533,0.825741708279,-2.53532600403,0.731630623341,0.0965617150068,-0.270200014114,2.07038211823,-6.50829172134,0.623866319656
5588,4.48965024948,5.66273403168,-0.486886441708,-0.919628858566,0.497599989176,-0.438829064369,0.638199985027,0.0551540926099,-0.604764938354,0.0944828391075,0.458947837353,-0.82944726944,-0.201410904527,-0.380678296089,-0.168528541923,0.0429347902536,-0.133528098464,-0.337848693132,0.148499980569,0.905533492565,-0.0658567249775,-0.346811890602,-0.197311967611,0.26507127285,0.341688066721,-0.601499974728,0.153494775295,0.327403843403,-0.249591439962,-0.291368126869,0.697827279568,-0.112028963864,0.176436603069,-0.387817293406,0.236000001431,0.267999947071,-0.224150016904,1.36949372292,0.328973710537,2.77858901024,2.1503405571,-0.776808679104,0.826047182083,-0.135331749916,0.0639999955893,1.07177937031,-0.269788116217,0.0957170426846
6839,-0.265950024128,-0.332612156868,0.631728053093,0.268744856119,0.210149973631,0.69559109211,-0.671649992466,0.345106452703,2.58994197845,0.387049108744,2.60728955269,0.388085961342,2.7967979908,0.134808272123,0.705434203148,0.0382409989834,0.267648786306,0.577567577362,0.179900020361,0.940834760666,0.123124346137,-0.483875393867,0.793400347233,0.474515646696,0.566352307796,0.988900005817,0.19359831512,-0.00160810351372,2.08693432808,1.03521227837,-0.305291950703,0.248446956277,0.293255269527,1.24051964283,0.296599984169,-1.26916670799,-0.654049992561,-0.430637955666,-0.028084916994,0.185958951712,0.581446886063,0.869696259499,0.534037172794,-0.226849898696,-0.171100005507,-1.31856870651,-0.0208811759949,0.311882048845
329,1.01870000362,0.911663472652,0.995810389519,1.57357275486,0.719200015068,0.932563960552,1.15125000477,1.48571765423,-0.11538952589,-0.15308585763,-1.04365873337,-0.0328762345016,0.665903806686,0.169601082802,0.812272787094,-0.107057914138,-0.942473649979,1.24606752396,-0.152900010347,0.546946167946,-0.530799746513,-0.160325989127,0.994334459305,-0.0257475078106,2.34100222588,1.30750000477,0.271679997444,0.0258898139,-0.16270583868,-0.657242715359,0.078483261168,-0.540649056435,-0.2679477036,0.140389069915,2.18869996071,-0.779000043869,-0.823050022125,0.447918772697,0.733145356178,-0.621848225594,0.85914182663,-0.378530323505,0.479328632355,0.140683591366,-0.301479995251,-1.55223608017,0.92909181118,1.02613806725
5058,1.14230000973,-0.160265594721,0.00918065477163,-0.458953499794,0.469650000334,-0.208230808377,-1.28139996529,0.950046241283,0.09654776752,0.600054085255,2.53364014626,0.00135108828545,0.225857079029,1.25288009644,0.426166385412,-0.675142884254,-0.948491334915,-0.369324982166,0.261233329773,2.54365921021,-0.673087716103,-0.455950647593,1.12143874168,0.290680706501,-0.146543636918,0.594650030136,-0.7681838274,0.646600067616,3.18551635742,-0.474113643169,-0.134611263871,-0.230653464794,-0.0197293758392,0.762679219246,1.89320003986,1.49140012264,0.705900013447,-0.802938401699,-1.16550076008,1.75939452648,1.03823423386,0.511548101902,0.400197833776,0.235460743308,-0.640900015831,1.06829726696,-0.429846435785,0.6837195158
998,0.475800007582,-5.91754627228,-0.222768902779,-0.144605219364,-2.10890007019,0.2190977633,-1.42984998226,0.240639537573,-0.523104012012,-0.322802126408,0.089839592576,0.689201951027,-0.333209633827,0.681498408318,0.454967767,-0.734005570412,-0.669667184353,0.498051464558,0.402199983597,0.433510422707,0.32565677166,-0.686713397503,0.774617195129,2.16375589371,0.248952671885,1.11005008221,0.15355193615,0.780420005322,0.271718531847,0.299631595612,-0.0183748565614,0.895870685577,-0.171313121915,-1.0013846159,2.28689980507,0.106433331966,0.130250006914,-0.767704248428,-0.130224406719,4.71810483932,0.431899964809,-0.108805775642,-0.44901201129,0.149368926883,0.153339982033,-0.256181120872,0.608991384506,-0.317138493061
9134,0.413549989462,-0.320984065533,-0.873156487942,-0.0364111959934,-2.25204992294,0.483486026525,0.891800045967,-1.3837518692,-2.49980783463,0.350236773491,-0.527991294861,-1.67717659473,-0.393458396196,0.172926723957,0.352225661278,-0.027371481061,-1.54373037815,-0.235698118806,1.04533338547,0.02794739604,1.15960657597,1.14181447029,-0.0732581466436,0.781617999077,0.843170583248,-0.880200028419,0.16916488111,0.657092213631,0.370288789272,-0.48433303833,-0.382646411657,1.57432734966,0.314038991928,-0.373221516609,-0.0242500007153,0.529399991035,-0.229099988937,0.443179726601,0.646233975887,-0.491787612438,0.542590498924,-0.383152484894,-0.651601791382,-1.6697165966,0.394220024347,0.879060685635,0.618722856045,0.593654811382
6616,-0.692449986935,0.682643473148,0.000884234905243,0.815291762352,0.830949962139,-0.0696916133165,0.381400048733,-0.450666248798,0.68679857254,0.306263208389,-0.126821428537,-0.751145899296,-0.425158798695,-0.0978737771511,0.227619543672,0.694991230965,0.809026777744,-0.0830256417394,-0.0690666586161,0.664805829525,-0.821373403072,-0.103402048349,-1.00926995277,-0.0728927999735,-0.695448279381,-0.36084997654,-0.0358946025372,0.308294057846,-0.590221881866,-0.799286723137,-0.0217530094087,0.655148506165,0.465463846922,-1.20257663727,0.424549996853,1.34916675091,0.29390001297,-0.230510696769,0.354385614395,1.39389646053,0.771689295769,-0.282729208469,-0.230566382408,-0.014580309391,-0.33086001873,1.08739554882,-0.766735434532,0.0630322396755
5223,0.670449972153,0.33919262886,0.309417575598,0.0223148334771,-0.544700026512,-0.125023409724,-0.271600008011,0.295076817274,-3.6338634491,-0.177879393101,-0.0443386882544,-0.0249736383557,-0.579094350338,-0.00982272624969,0.459932625294,0.910255551338,0.20799946785,0.284811884165,0.00603333115578,0.732231080532,0.695190668106,0.712932705879,0.67164760828,0.0719716250896,0.731154799461,1.55599999428,0.171122789383,-0.669253587723,0.528856039047,0.559971570969,-0.266791343689,0.0517976246774,-0.165555089712,0.385318338871,-0.803850054741,-1.16283345222,-0.541899979115,-0.171197503805,-0.524187088013,0.786529183388,-1.16345667839,0.435712426901,1.07577037811,0.136386930943,0.0729999989271,-1.64036893845,-1.57218670845,0.608779191971
4690,-0.0703499913216,-0.745025038719,4.23413419724,-0.442793041468,-0.568400025368,-0.124503299594,0.855250000954,-0.899531006813,-0.850926399231,0.926571249962,1.4351682663,0.330368638039,0.0915400087833,0.897958338261,-0.189244225621,-0.456706672907,0.130281016231,0.984215855598,0.222033336759,0.9431681633,-0.282182127237,-0.0774695277214,0.502552866936,-0.503750920296,-0.325820952654,-0.0293500013649,-0.880107462406,0.060014039278,-0.119225569069,-0.369924813509,-0.299236893654,0.117648392916,-0.302727282047,2.13668346405,-0.143649995327,2.91236686707,0.0877499878407,0.636911511421,0.434980332851,5.29908037186,-0.592409551144,0.360067695379,-0.175587773323,-0.58536529541,-0.359860032797,-0.265894293785,-2.83362460136,0.400582134724
958,0.814149975777,0.374278008938,1.33526098728,-1.0552945137,-0.154200017452,2.16474461555,-0.0418500006199,-0.327936530113,0.519814908504,-0.429492771626,0.125515818596,-0.67814964056,-0.89794832468,-0.533639729023,-0.969156444073,0.222004234791,-0.606758058071,0.160437390208,0.120366677642,-0.252216160297,-0.221369743347,0.0306049212813,-0.876745343208,0.680669844151,-0.316384941339,0.659399986267,0.782365620136,0.769733726978,-0.187942445278,-0.700831890106,-0.598615586758,0.470555752516,0.170012414455,-0.815314531326,1.07864999771,1.16180002689,-1.3314499855,0.74820548296,0.718852996826,-0.0257202293724,1.21716344357,-1.14061021805,-0.815815150738,-0.294382452965,-0.504040002823,0.895365715027,0.0431771241128,-0.588428378105
1616,-0.0433499999344,-0.536844849586,1.08795106411,0.144850462675,0.675250053406,1.47020208836,0.308550000191,-1.68121933937,-0.129308521748,-0.267723739147,-0.319033145905,-0.529580533504,0.439735800028,1.19228351116,-0.648862302303,0.883063435555,-0.123669564724,-0.162369981408,0.0688333362341,0.281679987907,0.976071536541,0.477907180786,1.06890082359,-0.13424153626,0.320683717728,0.104450002313,1.26936709881,0.146054312587,-0.159886658192,0.157168120146,-0.578678429127,0.886370658875,-0.453276604414,0.721070408821,1.53060007095,2.08036661148,-0.806599974632,1.71596562862,0.630621135235,0.841486692429,-0.771475791931,0.210866242647,-0.168418139219,-0.197715252638,1.13617992401,-0.482231497765,-0.844099521637,0.564358472824
991,0.0,0.0,-0.229657396674,0.319251090288,0.0,-0.802579641342,0.383599996567,0.5807929039,0.444209426641,0.165286362171,0.0415161810815,-0.606774568558,-0.0537449419498,-1.064214468,0.780830740929,0.0,1.0399544239,0.0555412769318,-0.0341999977827,0.000557368854061,0.541435539722,0.0478840097785,0.161484956741,0.343159198761,0.760217547417,0.625750005245,0.204710245132,-0.0885994359851,0.463944673538,0.37980055809,-0.343891680241,-0.375261694193,-0.177857518196,0.734319508076,-0.480550020933,-0.973733305931,-0.157399997115,-0.386059045792,-0.110077902675,1.21978199482,0.437304615974,0.191160991788,0.672570943832,0.169576868415,0.203580006957,-0.663873434067,-0.215709045529,-1.54526734352
6347,0.804300010204,-0.519066870213,-1.2870682478,-0.369229495525,0.14620000124,-0.128686159849,-5.18634986877,0.37397557497,0.30415302515,0.240129709244,0.010778427124,0.950838685036,-0.387731671333,-0.0306499153376,-0.487756222486,-0.162821054459,0.615399718285,0.450265109539,0.299333333969,-0.0327080562711,0.452657401562,-0.913286745548,-0.861341178417,0.902377605438,2.31859064102,-0.655749976635,0.262294888496,0.113626152277,-0.638291358948,-0.584879040718,-0.456276267767,0.59892821312,-0.0850463956594,-0.509017586708,0.193800002337,0.664233326912,0.386449992657,-0.167124569416,0.615665376186,2.3260679245,0.857077598572,-0.425217747688,-0.696978211403,-0.705798864365,-0.205900013447,0.663130879402,-1.12955248356,0.584792912006
6714,4.86849975586,-0.244956299663,0.496017336845,0.0438110455871,2.9116499424,-1.69818389416,-0.314749985933,0.552104175091,-0.52590161562,0.568330764771,-0.185930177569,0.339613497257,0.941377699375,1.18006265163,-2.23042535782,-0.23928950727,0.670850813389,0.13802075386,0.303566634655,-0.0836559534073,0.568810880184,0.141866058111,-0.00619947025552,0.830521345139,0.407271027565,-0.231900006533,0.812457084656,-0.471734523773,0.802575826645,1.20243060589,0.508364975452,-0.25305134058,0.138693124056,-0.455615341663,0.930599987507,-0.464500010014,-0.760200023651,-0.208600059152,0.0997258424759,0.971981108189,0.264805287123,0.456321686506,2.78935456276,0.061132773757,0.121019996703,-0.633167624474,0.0494679734111,-0.342464625835
652,5.36009979248,-0.0232952237129,2.67980623245,-0.719180822372,0.252900004387,1.43651974201,0.291100025177,0.127994418144,0.659818410873,-0.48138231039,0.972893357277,-0.192018434405,2.15433263779,-0.305691331625,-0.678018569946,-0.00708199292421,-0.183674409986,0.297440886497,0.29173335433,0.455207288265,-0.204167842865,0.755710959435,0.168324410915,0.73953717947,-0.50869601965,-1.47545003891,-0.617471218109,0.609145879745,-0.0942912697792,-0.605659484863,0.432924628258,0.558317005634,-0.404835641384,-0.754863917828,0.339000016451,1.06099998951,-0.174850001931,-0.291698515415,0.549516916275,0.890546441078,0.920806288719,-1.00949680805,-0.814565181732,-0.0690652579069,-0.193020015955,0.311555951834,0.00625917315483,-0.453348785639
4331,-0.104299992323,1.39083766937,-0.159238010645,0.146974787116,0.199149996042,0.35757380724,-0.216700002551,-0.138832062483,0.0643630474806,0.108636960387,0.0130377272144,-0.10290184617,0.087171241641,-0.0752773582935,1.1951020956,-0.0695086121559,0.45266866684,0.396532326937,-0.343233346939,0.44027864933,1.03447270393,0.537882566452,0.761634945869,-0.286218583584,0.458696722984,-0.978199958801,0.436990469694,0.593924820423,-0.367699027061,-0.386706441641,0.347018331289,0.692794919014,0.155235797167,0.0135345831513,-0.510150015354,0.516299962997,0.396499991417,-0.493131399155,0.441304683685,-0.725989699364,0.454568177462,-0.0960122942924,-0.17908424139,-0.373283684254,0.280800044537,-0.677170038223,2.04232335091,-0.0689241588116
7099,0.406049996614,0.606746375561,0.142132163048,-0.388482749462,0.111100003123,-1.07208573818,-0.447299987078,0.519603550434,0.527942657471,0.276714473963,-0.313688993454,0.599628448486,-0.293438971043,-0.516960740089,-0.183833569288,-0.10687289387,3.40335607529,-0.0294483974576,-0.443966686726,0.345468401909,0.699142873287,-0.935072183609,-1.34081804752,-0.0627824217081,-0.00442503392696,3.80119991302,4.66759395599,-0.888107419014,2.21349382401,0.422966599464,0.063288487494,0.0469892434776,0.0799390673637,0.845854341984,-0.834750056267,2.57650017738,-3.83734989166,2.42960691452,-0.512779772282,1.60186815262,0.258553534746,0.10310985148,-0.0783140361309,-0.813117861748,0.240420013666,0.808308362961,-0.856178820133,-0.398721605539
10320,-0.381999999285,2.31399059296,0.548417687416,-0.329882591963,-0.260500013828,-0.873171925545,-2.25570011139,0.227812945843,-1.07554626465,0.200460776687,-0.0994827076793,0.418878465891,-0.126305699348,0.0264263004065,-0.537026464939,-0.46152934432,-2.45901441574,-0.586041629314,0.154033333063,-0.497834980488,-1.03260922432,-2.79575872421,-0.758797347546,0.175724759698,-1.16628313065,0.0609999969602,-0.810050189495,0.0369755327702,2.17595767975,0.613681614399,-0.235766768456,-0.953270971775,0.974989950657,0.405209332705,1.21440005302,-0.389733314514,5.16790008545,0.318246662617,0.272219985723,2.27410125732,-1.14638340473,-0.584452986717,-0.21065312624,-1.48072850704,0.287800014019,0.97625541687,-1.63385093212,0.152751281857
2042,-0.48189997673,0.535794258118,0.352353513241,-0.868582248688,-0.392199993134,0.722568929195,-1.12730002403,3.83744573593,0.572476267815,3.52509760857,-0.0745892748237,0.317624866962,0.676383972168,-0.304020941257,-0.263974517584,-0.254183650017,0.636639177799,0.509843587875,1.32813334465,-0.342014551163,0.127831161022,0.21436329186,-0.0800095796585,0.580485284328,-0.294011235237,1.32834994793,0.177642807364,0.229052752256,-0.162969753146,-0.179304406047,-0.181043937802,0.621847808361,-0.132414788008,-3.4187810421,0.822999954224,-0.869566738605,-1.06955003738,0.888521313667,0.344941109419,1.38658058643,-0.180217385292,0.0082628056407,-0.254983097315,-0.435710191727,0.560379862785,-0.0759859979153,-1.2313542366,0.0624542310834
